Time,C3,C3b,C3bB_closed,C3bB_open,C3bBb,C3bBbH,Factor_H,Factor_B,C3bH,Bb,Factor_I,iC3b,Factor_D,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k15,k16,k19,k20,k21,k25,ks1,ks2,d1,d2,ks3,d3,Fluid_phase,C3_hydrolysis,C3bB_formation,C3bB_conformational_change,C3_convertase_formation,Factor_H_binding_C3_convertase,Factor_H_induced__C3_convertase_decay,C3_convertase_decay,Factor_H_binding_C3b,C3b_inactivation,C3_synthesis,C3_degradation,Factor_B_synthesis,Factor_B_degradation,Factor_H_synthesis,Factor_H_degradation
86.4,6.017470478910447,1.651066720471494e-06,3.7475993868415925e-07,8.49893105028445e-09,2.7659923121673754e-08,1.3224100145604712e-07,3.0008509675846677,2.0104650154910515,4.833797109844337e-06,1.0378754068527358e-05,0.4,0.05203570482070273,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,312.0,195.0,78.0,0.25,0.832,312.0,0.00316,0.000789,0.000392,0.000333,0.00067,0.00022,1.0,0.0006032464729168376,1.22796516954878e-07,1.227630939296022e-07,1.227623359439023e-07,1.10036519724379e-07,1.100245132114312e-07,1.2723564635969928e-08,0.0006032463752705571,0.0006032462154293226,0.00316,0.002358848427732895,0.000789,0.0006694848501585202,0.00067,0.0006601872128686269
95.04,6.0191767439108705,1.651490743220593e-06,3.7504826002905307e-07,8.505469899187351e-09,2.7680514596232062e-08,1.323431844115791e-07,3.0009356680597614,2.0114950824575013,4.835174997313453e-06,1.1439706122219148e-05,0.4,0.05724849552950933,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,312.0,195.0,78.0,0.25,0.832,312.0,0.00316,0.000789,0.000392,0.000333,0.00067,0.00022,1.0,0.0006034184255562611,1.2289086090877573e-07,1.2285754162435431e-07,1.2285678598138022e-07,1.1012143111154867e-07,1.101095294304338e-07,1.2733036714266749e-08,0.0006034183282858517,0.0006034181691349415,0.00316,0.002359517283613061,0.000789,0.000669827862458348,0.00067,0.0006602058469731475
103.68,6.0208757595840465,1.651912834226391e-06,3.7533568883074456e-07,8.51198850619793e-09,2.7701036083810422e-08,1.3244503021889075e-07,3.0010202076945,2.0125221892111327,4.836547039656462e-06,1.2501473377507313e-05,0.4,0.06246276880333407,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,312.0,195.0,78.0,0.25,0.832,312.0,0.00316,0.000789,0.000392,0.000333,0.00067,0.00022,1.0,0.0006035896488278688,1.2298491362284507e-07,1.2295169694168378e-07,1.2295094363597426e-07,1.102062545322529e-07,1.101942651421171e-07,1.2742476598552795e-08,0.0006035895518883374,0.0006035893933951514,0.00316,0.0023601832977569463,0.000789,0.0006701698890073072,0.00067,0.00066022444569279
112.32000000000001,6.022567556960527,1.6523330052371773e-06,3.756222285923296e-07,8.518486950907248e-09,2.772150547999312e-08,1.3254662717587893e-07,3.0011045867952664,2.0135463443043378,4.837913271340042e-06,1.3564053193396839e-05,0.4,0.06767851830504867,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,312.0,195.0,78.0,0.25,0.832,312.0,0.00316,0.000789,0.000392,0.000333,0.00067,0.00022,1.0,0.0006037601468061385,1.230786738441998e-07,1.2304556102911188e-07,1.23044810057333e-07,1.1029052235337426e-07,1.1027879381033126e-07,1.2751892520796835e-08,0.0006037600502990077,0.0006037598925112505,0.00316,0.0023608464823285267,0.000789,0.0006705109326533446,0.00067,0.0006602430090949586
120.96000000000001,6.02425216565931,1.65275125847994e-06,3.7590787977919526e-07,8.524965243338208e-09,2.7741888947232417e-08,1.3264780905105277e-07,3.0011888056624874,2.014567556026352,4.839273698321031e-06,1.4627443309736245e-05,0.4,0.072895737988412,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,312.0,195.0,78.0,0.25,0.832,312.0,0.00316,0.000789,0.000392,0.000333,0.00067,0.00022,1.0,0.0006039299206187991,1.2317214535212728e-07,1.2313913403914593e-07,1.2313838539023183e-07,1.103749606308435e-07,1.103629771304759e-07,1.2761268915726913e-08,0.0006039298243817091,0.0006039296672266477,0.00316,0.0023615068489384492,0.000789,0.0006708509961567753,0.00067,0.0006602615372457472
129.60000000000002,6.025929617088921,1.6531676073563699e-06,3.7619264635016315e-07,8.53142347369103e-09,2.7762213556334108e-08,1.327487087014967e-07,3.00127286460417,2.0155858330001424,4.840628359956524e-06,1.569164101186184e-05,0.4,0.07811442143869497,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,312.0,195.0,78.0,0.25,0.832,312.0,0.00316,0.000789,0.000392,0.000333,0.00067,0.00022,1.0,0.0006040989748758475,1.2326532669706275e-07,1.2323241726856363e-07,1.2323167093756274e-07,1.1045900409528187e-07,1.1044692563964524e-07,1.277061823591369e-08,0.0006040988789560755,0.0006040987224529417,0.00316,0.002362164409898857,0.000789,0.0006711900823890474,0.00067,0.0006602800302129174
138.24,6.027599942120813,1.6535820619144021e-06,3.7647653121560393e-07,8.537861708103092e-09,2.778248809826407e-08,1.3284936922170996e-07,3.0013567639260477,2.0166011837485156,4.841977285579514e-06,1.6756643721518327e-05,0.4,0.0833345623517593,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,312.0,195.0,78.0,0.25,0.832,312.0,0.00316,0.000789,0.000392,0.000333,0.00067,0.00022,1.0,0.0006042673131425736,1.233582180935584e-07,1.233254116707239e-07,1.2332466765464332e-07,1.105424763615276e-07,1.1053067519246268e-07,1.2779944525201473e-08,0.0006042672176568691,0.0006042670618507718,0.00316,0.0023628191773113587,0.000789,0.0006715281941882558,0.00067,0.0006602984880637305
146.88,6.029263170470052,1.6539946284226177e-06,3.76759536151249e-07,8.544279986688242e-09,2.7802701701000975e-08,1.3294973711563398e-07,3.0014405039288183,2.0176136165778455,4.843320493260388e-06,1.7822449037869218e-05,0.4,0.08855615466035358,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,312.0,195.0,78.0,0.25,0.832,312.0,0.00316,0.000789,0.000392,0.000333,0.00067,0.00022,1.0,0.0006044349378018161,1.234508211428847e-07,1.2341811782733387e-07,1.23417376120896e-07,1.1062562371028513e-07,1.1061418128020747e-07,1.2789242782460448e-08,0.0006044348427750666,0.0006044346876752577,0.00316,0.0023634711628242604,0.000789,0.0006718653343204226,0.00067,0.0006603169108643401
155.52,6.030919331539059,1.6544053121277935e-06,3.7704166262606337e-07,8.550678342524493e-09,2.782283817634588e-08,1.3304973277253311e-07,3.001524084911822,2.018623139735991,4.844657998024522e-06,1.8889054608045812e-05,0.4,0.09377919236127225,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,312.0,195.0,78.0,0.25,0.832,312.0,0.00316,0.000789,0.000392,0.000333,0.00067,0.00022,1.0,0.0006046018509163023,1.2354313785982257e-07,1.235105362196193e-07,1.2350979681411415e-07,1.107088051907943e-07,1.1069737766674755e-07,1.2798505561119105e-08,0.0006046017562391994,0.0006046016018015172,0.00316,0.002364120377963311,0.000789,0.000672201505532085,0.00067,0.0006603352986806008
164.16000000000003,6.0325684565531885,1.654814124234503e-06,3.773229138976642e-07,8.557056849713494e-09,2.784291233295211e-08,1.3314942884761273e-07,3.0016075071823303,2.0196297618119963,4.845989832651735e-06,1.9956457799495314e-05,0.4,0.09900366907787983,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,312.0,195.0,78.0,0.25,0.832,312.0,0.00316,0.000789,0.000392,0.000333,0.00067,0.00022,1.0,0.000604768056413217,1.236351682519356e-07,1.2360266791467979e-07,1.23601930804655e-07,1.1079171500298196e-07,1.1078032480121379e-07,1.280773967315797e-08,0.0006047679621005265,0.0006047678083203357,0.00316,0.0023647668349688496,0.000789,0.0006725367106833948,0.00067,0.0006603536515801127
172.8,6.034210575940612,1.6552210733419349e-06,3.7760329244147894e-07,8.563415564416974e-09,2.7862925424338938e-08,1.3324883140914788e-07,3.0016907710441467,2.020633491245703,4.847316022157707e-06,2.102465610197268e-05,0.4,0.10422957859684422,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,312.0,195.0,78.0,0.25,0.832,312.0,0.00316,0.000789,0.000392,0.000333,0.00067,0.00022,1.0,0.0006049335574045585,1.2372691330145975e-07,1.2369451372340833e-07,1.2369377890374348e-07,1.1087433858137117e-07,1.1086302773241103e-07,1.2816945695195913e-08,0.0006049334634843881,0.0006049333103535715,0.00316,0.00236541054576872,0.000789,0.0006728709525848191,0.00067,0.0006603719696297123
181.44,6.035845717578898,1.655626166233663e-06,3.7788280033296165e-07,8.569754533552485e-09,2.7882872300682076e-08,1.3334791533612636e-07,3.00177387678969,2.0216343359973377,4.8486365862695996e-06,2.2093647178316966e-05,0.4,0.10945691522505427,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,312.0,195.0,78.0,0.25,0.832,312.0,0.00316,0.000789,0.000392,0.000333,0.00067,0.00022,1.0,0.0006050983563993605,1.2381837317318947e-07,1.2378607432569396e-07,1.237853417890776e-07,1.1095674625505336e-07,1.1094546555965713e-07,1.2826121258313756e-08,0.0006050982628426866,0.0006050981103631013,0.00316,0.002366051521290928,0.000789,0.0006732042338871135,0.00067,0.0006603902528937318
190.08,6.037473911943026,1.6560294115421968e-06,3.7816144005488014e-07,8.576073813451411e-09,2.7902754333017134e-08,1.3344668726921967e-07,3.0018568247229718,2.0226323045155445,4.849951550100147e-06,2.3163428515106633e-05,0.4,0.11468567273963066,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,312.0,195.0,78.0,0.25,0.832,312.0,0.00316,0.000789,0.000392,0.000333,0.00067,0.00022,1.0,0.0006052624565206572,1.2390954899202816e-07,1.2387735053483383e-07,1.2387662027433284e-07,1.1103892172057889e-07,1.1102764380799076e-07,1.2835266993187883e-08,0.0006052623633162034,0.0006052622114828953,0.00316,0.0023666897734816662,0.000789,0.0006735365574036764,0.00067,0.0006604085014390538
198.72000000000003,6.039095189267345,1.6564308177287514e-06,3.7843921405226686e-07,8.582373459572995e-09,2.7922572288256046e-08,1.335451509065448e-07,3.001939615146929,2.023627405203718,4.8512609382631435e-06,2.4233997615249765e-05,0.4,0.11991584496677435,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,312.0,195.0,78.0,0.25,0.832,312.0,0.00316,0.000789,0.000392,0.000333,0.00067,0.00022,1.0,0.00060542586083464,1.240004418645621e-07,1.239683431517657e-07,1.239676151605872e-07,1.1112085680669887e-07,1.1110956555424527e-07,1.2844383252597782e-08,0.0006054257679836173,0.0006054256167846576,0.00316,0.002367325314192799,0.000789,0.0006738679259328381,0.00067,0.0006604267153323244
207.36,6.040709578127047,1.6568303927174702e-06,3.7871612467971325e-07,8.588653525329315e-09,2.794232650812738e-08,1.3364330789591342e-07,3.0020222483569925,2.024619646151223,4.8525647738364365e-06,2.5305352073192407e-05,0.4,0.1251474260709422,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,312.0,195.0,78.0,0.25,0.832,312.0,0.00316,0.000789,0.000392,0.000333,0.00067,0.00022,1.0,0.0006055885722183268,1.2409105227394734e-07,1.240590529478002e-07,1.2405832721934845e-07,1.1120254495205212e-07,1.1119123216939996e-07,1.2853470193738595e-08,0.0006055884797177675,0.0006055883291484134,0.00316,0.0023679581546258025,0.000789,0.0006741983421683573,0.00067,0.0006604448946385383
216.0,6.042317102721421,1.6572281433872763e-06,3.7899217415113924e-07,8.594914061019783e-09,2.7962018369291722e-08,1.3374116499249706e-07,3.002104724628728,2.02560903461802,4.853863076944765e-06,2.6377489712669066e-05,0.4,0.1303804111086374,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,312.0,195.0,78.0,0.25,0.832,312.0,0.00316,0.000789,0.000392,0.000333,0.00067,0.00022,1.0,0.0006057505931668469,1.24181378886647e-07,1.2414948064815904e-07,1.241487571771637e-07,1.1128395292413107e-07,1.1127264927375755e-07,1.2862528449874193e-08,0.0006057505009795696,0.0006057503510856547,0.00316,0.002368588304266797,0.000789,0.0006745278085278008,0.00067,0.0006604630394183201
224.64000000000001,6.043917796228513,1.6576240787617409e-06,3.792673649691034e-07,8.601155123330571e-09,2.7981647124872044e-08,1.3383871847186977e-07,3.002187044278457,2.026595579565896,4.855155873772244e-06,2.7450407886945983e-05,0.4,0.13561479330600743,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,312.0,195.0,78.0,0.25,0.832,312.0,0.00316,0.000789,0.000392,0.000333,0.00067,0.00022,1.0,0.0006059119269590077,1.2427142428322232e-07,1.2423962707263242e-07,1.2423890585283312e-07,1.1136510245445704e-07,1.1135381376859565e-07,1.2871557677441141e-08,0.0006059118350796758,0.0006059116858640537,0.00316,0.0023692157761215768,0.000789,0.0006748563279954435,0.00067,0.0006604811497412606
233.28000000000003,6.045511688320038,1.65801820702692e-06,3.7954169952344714e-07,8.607376766453736e-09,2.8001212857261908e-08,1.339359687020323e-07,3.0022692076065876,2.0275792892920514,4.856443188136718e-06,2.8524104133013715e-05,0.4,0.14085056660397874,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,312.0,195.0,78.0,0.25,0.832,312.0,0.00316,0.000789,0.000392,0.000333,0.00067,0.00022,1.0,0.0006060725765676034,1.2436118960314395e-07,1.243294930040803e-07,1.2432877402913092e-07,1.1144599384617298e-07,1.1143472596009087e-07,1.2880557914340477e-08,0.0006060724849990379,0.0006060723364559829,0.00316,0.0023698405818214545,0.000789,0.0006751839033342532,0.00067,0.0006604992256734493
241.92000000000002,6.047098808667712,1.6584105363688703e-06,3.798151802040115e-07,8.613579044581331e-09,2.8020715648854864e-08,1.3403291605098533e-07,3.0023512149135247,2.028560172093687,4.857725043856032e-06,2.9598575987862813e-05,0.4,0.14608772494347785,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,312.0,195.0,78.0,0.25,0.832,312.0,0.00316,0.000789,0.000392,0.000333,0.00067,0.00022,1.0,0.0006062325449654474,1.244506760479904e-07,1.244190792253625e-07,1.2441836248883117e-07,1.1152662743663854e-07,1.1151538615441978e-07,1.2889529198473238e-08,0.0006062324537201236,0.0006062323058338149,0.00316,0.002370462732997743,0.000789,0.0006755105373071978,0.00067,0.0006605172672809755
250.56,6.0486791869432555,1.6588010749736483e-06,3.800878094006379e-07,8.619762011905411e-09,2.804015558204447e-08,1.3412956088672959e-07,3.0024330664996763,2.0295382362680034,4.8590014647480315e-06,3.067382098848384e-05,0.4,0.15132626226543125,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,312.0,195.0,78.0,0.25,0.832,312.0,0.00316,0.000789,0.000392,0.000333,0.00067,0.00022,1.0,0.0006063918351253727,1.245398848811312e-07,1.2450838651933902e-07,1.2450767201470803e-07,1.1160700359737932e-07,1.1159579465775901e-07,1.2898471567740458e-08,0.0006063917442269141,0.0006063915969699229,0.00316,0.002371082241281756,0.000789,0.0006758362326772452,0.00067,0.0006605352746299288
259.20000000000005,6.050252852818382,1.6591898310273107e-06,3.8035958950316747e-07,8.62592572261803e-09,2.8059532739224282e-08,1.3422590357726576e-07,3.002514762665448,2.0305134901122,4.860272474630561e-06,3.174983667186735e-05,0.4,0.15656617251076543,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,312.0,195.0,78.0,0.25,0.832,312.0,0.00316,0.000789,0.000392,0.000333,0.00067,0.00022,1.0,0.0006065504500202305,1.246288174274203e-07,1.2459741566886966e-07,1.2459670338953555e-07,1.1168712273396824e-07,1.1167595177628511e-07,1.2907385060043171e-08,0.0006065503595048942,0.0006065502128366782,0.00316,0.0023716991183048057,0.000789,0.0006761609922073627,0.00067,0.0006605532477863985
267.84000000000003,6.0518198359648085,1.6595768127159136e-06,3.806305229014415e-07,8.632070230911245e-09,2.8078847202787854e-08,1.343219444905946e-07,3.0025963037112464,2.0314859419234788,4.8615380973214655e-06,3.2826620575003895e-05,0.4,0.16180744962040683,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,312.0,195.0,78.0,0.25,0.832,312.0,0.00316,0.000789,0.000392,0.000333,0.00067,0.00022,1.0,0.0006067083926228916,1.2471747507288826e-07,1.2468616745681438e-07,1.2468545739608796e-07,1.1176698528592055e-07,1.1175585781617471e-07,1.2916269713282413e-08,0.0006067083025410507,0.0006067081564064536,0.00316,0.0023723133756982048,0.000789,0.0006764848186605185,0.00067,0.0006605711868164743
276.48,6.053380129887411,1.6599620184302992e-06,3.80900610526529e-07,8.638195558075997e-09,2.8098101615429132e-08,1.344176961803334e-07,3.002677689770866,2.0324555930838737,4.862798328811946e-06,3.3904172191803784e-05,0.4,0.16705009490830922,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,312.0,195.0,78.0,0.25,0.832,312.0,0.00316,0.000789,0.000392,0.000333,0.00067,0.00022,1.0,0.0006068656624242717,1.2480584371796352e-07,1.2477464218815204e-07,1.24773934341901e-07,1.1184661265088768e-07,1.1183552322203739e-07,1.2925126743097401e-08,0.0006068655724872649,0.0006068654271789905,0.00316,0.002372925010915865,0.000789,0.00067680771249693,0.00067,0.0006605890917495905
285.12,6.05493378774816,1.660345462718486e-06,3.8116985571573937e-07,8.644301779673514e-09,2.8117294396634315e-08,1.345131510999618e-07,3.002758921252928,2.033422456381965,4.864053210993167e-06,3.4982487788244114e-05,0.4,0.17229409752664016,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,312.0,195.0,78.0,0.25,0.832,312.0,0.00316,0.000789,0.000392,0.000333,0.00067,0.00022,1.0,0.0006070222646588477,1.24893934944236e-07,1.2486284095612486e-07,1.2486213531841468e-07,1.1192599189591319e-07,1.1191494171516821e-07,1.2933955422451785e-08,0.0006070221748247359,0.0006070220303821233,0.00316,0.002373534044797279,0.000789,0.0006771296779751944,0.00067,0.0006606069626756443
293.76,6.056480840479263,1.6607271541079142e-06,3.814382609097551e-07,8.650388951042523e-09,2.813642553956518e-08,1.346083091927864e-07,3.0028399984636454,2.0343865403559604,4.865302768652793e-06,3.6061564833112735e-05,0.4,0.17753945115936084,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,312.0,195.0,78.0,0.25,0.832,312.0,0.00316,0.000789,0.000392,0.000333,0.00067,0.00022,1.0,0.0006071782024209157,1.2498175085166213e-07,1.2495076456024785e-07,1.2495006112496613e-07,1.1200512289476547e-07,1.1199411324839829e-07,1.2942755748199983e-08,0.0006071781126783676,0.0006071779691092519,0.00316,0.002374140489467871,0.000789,0.0006774507179385349,0.00067,0.000660624799662002
302.40000000000003,6.0580213172315975,1.6611071006435796e-06,3.8170582847740963e-07,8.65645712590127e-09,2.8155495163486132e-08,1.3470317100229294e-07,3.002920921701025,2.035347853203475,4.866547025207935e-06,3.7141400891581774e-05,0.4,0.1827861498535767,0.08,0.0001,107.0,5.86,0.816,6.9,0.46,130.0,0.72,0.33,0.1068,312.0,195.0,78.0,0.25,0.832,312.0,0.00316,0.000789,0.000392,0.000333,0.00067,0.00022,1.0,0.000607333478633293,1.2506929283441583e-07,1.2503841377649893e-07,1.2503771253748558e-07,1.1208400658564531e-07,1.1207303827390772e-07,1.295152777520362e-08,0.000607333388985578,0.0006073332462827384,0.00316,0.002374744356354786,0.000789,0.0006777708351167573,0.00067,0.0006606426027742255
