value_component_environment_variable_t,value_component_environment_variable_R,value_component_environment_variable_T,value_component_environment_variable_F,value_component_environment_variable_V_tau,value_component_environment_variable_Ca_o,value_component_environment_variable_Na_o,value_component_environment_variable_K_o,value_component_environment_variable_vol_cyt,value_component_environment_variable_vol_pmu,value_component_environment_variable_fr_cyt,value_component_Membrane_variable_V,value_component_Membrane_variable_VD,value_component_Membrane_variable_C_sp,value_component_Membrane_variable_V_Ca,value_component_Membrane_variable_V_Na,value_component_Membrane_variable_V_K,value_component_Membrane_variable_A_pmu,value_component_Membrane_variable_SVR_pmu,value_component_Cytosol_variable_Ca_i,value_component_Cytosol_variable_Na_i,value_component_Cytosol_variable_K_i,value_component_Cytosol_variable_atp,value_component_calcium_dynamics_variable_J_Ca,value_component_calcium_dynamics_variable_J_ca,value_component_sodium_dynamics_variable_J_Na,value_component_potassium_dynamics_variable_J_K,value_component_potassium_dynamics_variable_I_K,value_component_calcium_buffer_dynamics_variable_Calb,value_component_calcium_buffer_dynamics_variable_Cam,value_component_calcium_buffer_dynamics_variable_Calbtot,value_component_calcium_buffer_dynamics_variable_Camtot,value_component_calcium_buffer_dynamics_variable_CaCalb,value_component_calcium_buffer_dynamics_variable_CaCam,value_component_calcium_buffer_dynamics_variable_J_calb,value_component_calcium_buffer_dynamics_variable_J_cam,value_component_calcium_buffer_dynamics_variable_kcal_1,value_component_calcium_buffer_dynamics_variable_kcal_2,value_component_calcium_buffer_dynamics_variable_kcam_cb,value_component_calcium_buffer_dynamics_variable_kcam_cd,value_component_calcium_buffer_dynamics_variable_kcam_nb,value_component_calcium_buffer_dynamics_variable_kcam_nd,value_component_calcium_buffer_dynamics_variable_alpha_cam,value_component_calcium_buffer_dynamics_variable_beta_cam,value_component_L_type_Ca_channel_variable_I_CaL,value_component_L_type_Ca_channel_variable_m_cal,value_component_L_type_Ca_channel_variable_h_cal,value_component_L_type_Ca_channel_variable_g_cal,value_component_transient_Na_channel_variable_I_Na,value_component_transient_Na_channel_variable_g_na,value_component_transient_Na_channel_variable_O_na,value_component_transient_Na_channel_variable_m_na,value_component_transient_Na_channel_variable_h_na,value_component_transient_Na_channel_variable_A_mna,value_component_transient_Na_channel_variable_B_mna,value_component_transient_Na_channel_variable_A_hna,value_component_transient_Na_channel_variable_B_hna,value_component_transient_Na_channel_variable_za_mna,value_component_transient_Na_channel_variable_zb_mna,value_component_transient_Na_channel_variable_za_hna,value_component_transient_Na_channel_variable_zb_hna,value_component_Leak_Na_channel_variable_I_Nalk,value_component_Leak_Na_channel_variable_g_nalk,value_component_HCN_channel_variable_I_NaHCN,value_component_HCN_channel_variable_g_nahcn,value_component_HCN_channel_variable_O_hcn,value_component_HCN_channel_variable_kf_hcn,value_component_HCN_channel_variable_kr_hcn,value_component_HCN_channel_variable_kf_free,value_component_HCN_channel_variable_kr_free,value_component_HCN_channel_variable_kf_bnd,value_component_HCN_channel_variable_kr_bnd,value_component_HCN_channel_variable_P_c,value_component_HCN_channel_variable_P_o,value_component_HCN_channel_variable_cAMP,value_component_SK_K_channel_variable_O_sk,value_component_SK_K_channel_variable_I_Ksk,value_component_SK_K_channel_variable_g_ksk,value_component_DR_K_channel_variable_O_kdr,value_component_DR_K_channel_variable_m_kdr,value_component_DR_K_channel_variable_I_Kdr,value_component_DR_K_channel_variable_g_kdr,value_component_IR_K_channel_variable_O_kir,value_component_IR_K_channel_variable_I_Kir,value_component_IR_K_channel_variable_g_kir,value_component_PMCA_variable_I_pmca,value_component_PMCA_variable_y_pc,value_component_PMCA_variable_K_pmca,value_component_PMCA_variable_k_1pc,value_component_PMCA_variable_k_2pc,value_component_PMCA_variable_k_3pc,value_component_PMCA_variable_k_4pc,value_component_PMCA_variable_P_E1Spc,value_component_PMCA_variable_P_E2Spc,value_component_PMCA_variable_P_E1pc,value_component_PMCA_variable_P_E2pc,value_component_PMCA_variable_alpha_pc,value_component_PMCA_variable_beta_pc,value_component_PMCA_variable_K_pci,value_component_PMCA_variable_K_pco,value_component_PMCA_variable_k_pmca,value_component_NaCa_variable_del,value_component_NaCa_variable_I_xm,value_component_NaCa_variable_k_xm,value_component_NaCa_variable_Dr,value_component_sodium_pump_variable_Na_eff,value_component_sodium_pump_variable_I_nk,value_component_sodium_pump_variable_y_nk,value_component_sodium_pump_variable_alpha_nk,value_component_sodium_pump_variable_beta_nk,value_component_sodium_pump_variable_P_E1Snk,value_component_sodium_pump_variable_P_E2Snk,value_component_sodium_pump_variable_P_E1Dnk,value_component_sodium_pump_variable_P_E2Dnk,value_component_sodium_pump_variable_k_1nk,value_component_sodium_pump_variable_k_2nk,value_component_sodium_pump_variable_k_3nk,value_component_sodium_pump_variable_k_4nk,value_component_sodium_pump_variable_K_nknai,value_component_sodium_pump_variable_K_nknao,value_component_sodium_pump_variable_K_nkki,value_component_sodium_pump_variable_K_nkko,value_component_sodium_pump_variable_k_nk
0.0,8314.472,310.15,96485.30929,26.726695595173542,1.8,137.0,5.4,2.5,5.0,0.5,-49.42,-1.849087547093721,900000.0,4.583427630018222,3.3750602014258146,-3.1503505424571348,8.3335e-05,16667.0,0.000188,4.6876,126.05893,2.0,4.153574769056767e-06,-2.3659014996352933e-05,-0.0001435200150378642,0.0002285873909110631,27.437362922249662,0.0026,0.0222,0.005,0.0235,0.0024000000000000002,0.001299999999999999,8.799999999999899e-08,-6.975147441352425e-06,10.0,0.002,0.00042412799999999996,0.003,0.1307728,3.0,3.695518767073977e-05,0.005996578928956041,-31.718836298570558,0.006271,0.7053291536050157,2101.2,-21.63800668137413,907.68,0.00015944570019840002,0.0952,0.1848,1.9651,0.0424,9.566e-05,0.5296,1.7127,1.5581,-2.4317,-1.1868,-0.792405610631372,0.0053,-22.919958511281006,51.1,0.003,2.3314922960551276e-05,0.031426828333135134,1.583129995418592e-05,0.04645729860955195,0.0008936602786008425,0.009632646432330767,0.9914748508098892,0.5918367346938775,1e-05,0.06848082441878939,2.4427635777410104,2.2515,0.0008095575680000001,0.0932,0.8794829037594305,31.237,0.0501876304798368,24.11511644074922,13.816,6.934883214857013,0.483,25.38672888888889,0.9523809523809523,0.001,0.001,1.0,0.5943793911007025,0.47368421052631576,0.4056206088992975,0.5263157894736843,0.5664812311809968,0.5267894736842106,0.00012829629629629636,2.0,2.233,0.35,-14.63140338297792,0.0166,1.7142898292229944,624.0513860668336,41.287837850934906,0.6213,0.07466855059413163,0.12345359804234751,0.19318414149096547,0.2896123582421584,0.6399083209549749,0.6779945679555223,0.3533906399235912,0.04,0.01,0.165,4.05,69.8,32.88,0.258,1085.7
0.1,8314.472,310.15,96485.30929,26.726695595173542,1.8,137.0,5.4,2.5,5.0,0.5,-49.389865907820955,-1.8479600567134853,900000.0,4.5823170505157345,3.3750632583057194,-3.150350723825068,8.3335e-05,16667.0,0.00018841804198993118,4.687585670591661,126.05895286304967,2.0,4.203473013176977e-06,-2.355216953909349e-05,-0.00014309909449440288,0.000228667376727764,27.430346855818634,0.0025999906179062105,0.022200696895254213,0.005,0.0235,0.0024000093820937896,0.0012993031047457866,9.883264999321555e-08,-6.963618800565921e-06,10.0,0.002,0.0004260163025678336,0.003,0.13135502662508203,3.0,3.7284972215196916e-05,0.0059965770411884705,-31.80253230730746,0.006295144862794762,0.7048672976054414,2101.2,-21.784193810994086,907.68,0.00016058799462584914,0.09549425687571371,0.18440866101827438,1.9651,0.0424,9.566e-05,0.5296,1.7127,1.5581,-2.4317,-1.1868,-0.7920845108683342,0.0053,-22.856397595501413,51.1,0.0029928932779472615,2.322528524156494e-05,0.03149135051262651,1.5757703178552487e-05,0.046541123023251564,0.0008917050791699125,0.009669180372220185,0.9914748508098892,0.5918367346938775,1e-05,0.06907832505860714,2.4669118585465415,2.2515,0.0008134235878759118,0.09334812247597592,0.8844486478321432,31.237,0.05006904792666784,24.078986349439948,13.816,6.9384110536443275,0.48286989499576477,25.386277815855372,0.9523809523809523,0.001,0.001,1.0,0.5948524120973289,0.47368421052631576,0.40514758790267114,0.5263157894736843,0.5669312543472634,0.5267894736842106,0.00012832950438986313,2.0,2.233,0.35,-14.643951006084281,0.0166,1.715493476021428,623.4746909110493,41.29397663804839,0.6213361066194202,0.07466837849219994,0.1234759391321851,0.1931836426131077,0.28942218268956005,0.6399087406383469,0.6781760716642588,0.3533906399235912,0.04,0.01,0.165,4.05,69.8,32.88,0.258,1085.7
0.2,8314.472,310.15,96485.30929,26.726695595173542,1.8,137.0,5.4,2.5,5.0,0.5,-49.35954372624914,-1.8468255288230533,900000.0,4.581196160916249,3.375066306411481,-3.15035090525376,8.3335e-05,16667.0,0.0001888409074455713,4.687571382356547,126.05897573376265,2.0,4.253457185095444e-06,-2.3444605128489876e-05,-0.00014266963054026117,0.00022874639283241161,27.423624578330116,0.002599980182294043,0.022201392669355512,0.005,0.0235,0.002400019817705957,0.0012986073306444877,1.0978653423717585e-07,-6.951962211955624e-06,10.0,0.002,0.00042793065989840196,0.003,0.13194528680200726,3.0,3.7620802426869704e-05,0.005996575127375943,-31.886772601308152,0.0063195151200361255,0.7044007275603897,2101.2,-21.93215500230253,907.68,0.00016174469729098034,0.09579091882360344,0.18401661366906857,1.9651,0.0424,9.566e-05,0.5296,1.7127,1.5581,-2.4317,-1.1868,-0.7917614606371128,0.0053,-22.792780912411953,51.1,0.0029857808416269616,2.313546507517301e-05,0.03155628939622088,1.5683991469694223e-05,0.046625411104053514,0.0008897418453923511,0.009706062919863548,0.9914748508098892,0.5918367346938775,1e-05,0.06968626336029497,2.4915016604098903,2.2515,0.0008173230874955716,0.09349705301112515,0.889462907920815,31.237,0.04994999315058251,24.04266000999941,13.816,6.941892859830645,0.4827328806918075,25.385827003439058,0.9523809523809523,0.001,0.001,1.0,0.5953302768431813,0.47368421052631576,0.4046697231568187,0.5263157894736843,0.5673858857642818,0.5267894736842106,0.00012836269329673526,2.0,2.233,0.35,-14.656643383334096,0.0166,1.7167111682663834,622.8949341013043,41.3001453659239,0.6213723509508647,0.0746682068605316,0.12349841089046083,0.19318314509628595,0.28923089483927994,0.6399091592503132,0.6783586369508463,0.3533906399235912,0.04,0.01,0.165,4.05,69.8,32.88,0.258,1085.7
0.30000000000000004,8314.472,310.15,96485.30929,26.726695595173542,1.8,137.0,5.4,2.5,5.0,0.5,-49.329024571186764,-1.84568363101703,900000.0,4.580064584243777,3.375069345260322,-3.1503510867444615,8.3335e-05,16667.0,0.00018926876735058672,4.687557137557328,126.05899861229668,2.0,4.303540396612254e-06,-2.333628563557308e-05,-0.00014223123563381952,0.0002288244189809119,27.41720395093307,0.002599968645441678,0.022202087271625783,0.005,0.0235,0.002400031354558322,0.0012979127283742169,1.2086589761256686e-07,-6.940172982449475e-06,10.0,0.002,0.0004298719955329263,0.003,0.13254386528931894,3.0,3.796290289054258e-05,0.005996573186595283,-31.971595792942804,0.006344122373515045,0.703929275107557,2101.2,-22.081978500208983,907.68,0.00016291650471150047,0.09609010868068776,0.18362382517962333,1.9651,0.0424,9.566e-05,0.5296,1.7127,1.5581,-2.4317,-1.1868,-0.7914363663320805,0.0053,-22.729104483206786,51.1,0.0029786624623274523,2.304544167381999e-05,0.031621663946258434,1.561014819362938e-05,0.04671018567597939,0.0008877700734199972,0.009743307438163037,0.9914748508098892,0.5918367346938775,1e-05,0.07030501535268315,2.5165491216272287,2.2515,0.0008212572919101173,0.09364682972362831,0.8945274101637033,31.237,0.04983043585015825,24.00612741914214,13.816,6.945334633250281,0.4825892468974647,25.38537648605509,0.9523809523809523,0.001,0.001,1.0,0.595813165101849,0.47368421052631576,0.404186834898151,0.5263157894736843,0.5678452964557067,0.5267894736842106,0.00012839586048326267,2.0,2.233,0.35,-14.669485106291253,0.0166,1.7179434039454067,622.3119555476113,41.30634552356383,0.6214087397146194,0.07466803572506685,0.12352101972882243,0.19318264901558466,0.28903844011302077,0.6399095767314877,0.6785423159048581,0.3533906399235912,0.04,0.01,0.165,4.05,69.8,32.88,0.258,1085.7
0.4,8314.472,310.15,96485.30929,26.726695595173542,1.8,137.0,5.4,2.5,5.0,0.5,-49.29830587131816,-1.8445342670876503,900000.0,4.5789223616317845,3.375072374670022,-3.15035126829652,8.3335e-05,16667.0,0.00018970163572600612,4.687542937047775,126.05902149856942,2.0,4.353722857399281e-06,-2.322720165894257e-05,-0.0001417837893852333,0.00022890143335199957,27.411091075644276,0.002599955994943744,0.02220278068881804,0.005,0.0235,0.0024000440050562562,0.001297219311181961,1.320710404521258e-07,-6.9282488891984935e-06,10.0,0.002,0.0004318405271654678,0.003,0.1331508292093526,3.0,3.831137677783496e-05,0.005996571218628966,-32.05701316211961,0.00636897058355946,0.7034529456678484,2101.2,-22.233701512339884,907.68,0.0001641037246720033,0.09639186710343459,0.18323028645352654,1.9651,0.0424,9.566e-05,0.5296,1.7127,1.5581,-2.4317,-1.1868,-0.791109201650397,0.0053,-22.665367714810824,51.1,0.0029715380985875137,2.2955213185709604e-05,0.03168747960440821,1.5536172275255068e-05,0.046795451942087736,0.0008857896710715755,0.00978091971477289,0.9914748508098892,0.5918367346938775,1e-05,0.07093473565014795,2.542061948729647,2.2515,0.0008252267255008698,0.09379746362955974,0.899642964402252,31.237,0.049710370698651085,23.96938616251238,13.816,6.948741843102429,0.4824394124539521,25.384926273940653,0.9523809523809523,0.001,0.001,1.0,0.5963010515942226,0.47368421052631576,0.40369894840577736,0.5263157894736843,0.568309462371475,0.5267894736842106,0.0001284290051957817,2.0,2.233,0.35,-14.682474077968063,0.0166,1.7191902283820506,621.7257162600323,41.31257753018714,0.6214452749880722,0.07466786509564137,0.12354376737349808,0.1931821543994775,0.2888448038164949,0.6399099930592008,0.678727122550535,0.3533906399235912,0.04,0.01,0.165,4.05,69.8,32.88,0.258,1085.7
0.5,8314.472,310.15,96485.30929,26.726695595173542,1.8,137.0,5.4,2.5,5.0,0.5,-49.2673848199043,-1.843377332018601,900000.0,4.577769535796435,3.375075394439452,-3.150351449909165,8.3335e-05,16667.0,0.00019013952623685976,4.687528781770285,126.0590443924839,2.0,4.4040085232061214e-06,-2.311733993705652e-05,-0.00014132716180412024,0.0002289774147739631,27.405291979339673,0.0025999422174628286,0.02220347290650524,0.005,0.0235,0.0024000577825371715,0.0012965270934947593,1.434022496415853e-07,-6.916187677476057e-06,10.0,0.002,0.00043383647325092976,0.003,0.13376624591903669,3.0,3.8666329006762764e-05,0.005996569223258703,-32.1430378600439,0.0063940641383421724,0.7029717453089974,2101.2,-22.387364172695296,907.68,0.0001653066879905478,0.09669623863552072,0.1828359875976493,1.9651,0.0424,9.566e-05,0.5296,1.7127,1.5581,-2.4317,-1.1868,-0.7907799378087373,0.0053,-22.6015699311536,51.1,0.0029644077062490424,2.286477719036842e-05,0.031753742311144785,1.5462062181783718e-05,0.046881215702428584,0.0008838005326887627,0.009818905893783278,0.9914748508098892,0.5918367346938775,1e-05,0.07157558063467219,2.5680479903349505,2.2515,0.0008292319463215064,0.09394896680312476,0.9048104279110278,31.237,0.04958979155807162,23.932433561093696,13.816,6.952120097387699,0.4822838053508795,25.3844763781375,0.9523809523809523,0.001,0.001,1.0,0.5967939102985496,0.47368421052631576,0.40320608970145044,0.5263157894736843,0.5687783587549867,0.5267894736842106,0.0001284621266213964,2.0,2.233,0.35,-14.695608067106669,0.0166,1.720451685957779,621.1361729969252,41.31884184578289,0.6214819590390012,0.07466769498311368,0.12356665572061037,0.1931816612793997,0.2886499698092112,0.6399104082084182,0.6789130722923753,0.3533906399235912,0.04,0.01,0.165,4.05,69.8,32.88,0.258,1085.7
0.6000000000000001,8314.472,310.15,96485.30929,26.726695595173542,1.8,137.0,5.4,2.5,5.0,0.5,-49.23625727504392,-1.842212670837441,900000.0,4.576606138089742,3.3750784042683577,-3.1503516315811635,8.3335e-05,16667.0,0.00019058245711934873,4.6875146731318935,126.05906729388444,2.0,4.454414146833982e-06,-2.3006673961810862e-05,-0.0001408611732647384,0.00022905234752568403,27.399811842049772,0.0025999272937996232,0.02220416390351487,0.005,0.0235,0.002400072706200377,0.0012958360964851305,1.5485990743915729e-07,-6.903987004021001e-06,10.0,0.002,0.00043586007553978075,0.003,0.13439018995809907,3.0,3.902787030478482e-05,0.005996567200242928,-32.22969283823896,0.006419409615757495,0.7024856753393096,2101.2,-22.54302069890446,907.68,0.00016652583348438472,0.09700328880086954,0.18244091407987642,1.9651,0.0424,9.566e-05,0.5296,1.7127,1.5581,-2.4317,-1.1868,-0.7904485318373915,0.0053,-22.537709913055018,51.1,0.002957271221757521,2.2774127517699344e-05,0.03182046086330739,1.538781331924105e-05,0.04696748639702972,0.0008818024687984015,0.009857273839410017,0.9914748508098892,0.5918367346938775,1e-05,0.07222771572899035,2.594515609285048,2.2515,0.0008332736728678125,0.09410135712860658,0.9100308728434471,31.237,0.04946868721686157,23.89526535992128,13.816,6.955476992939226,0.4821229851693617,25.38402681411859,0.9523809523809523,0.001,0.001,1.0,0.5972917211794772,0.47368421052631576,0.40270827882052285,0.5263157894736843,0.5692519665449892,0.5267894736842106,0.0001284952236209835,2.0,2.233,0.35,-14.708884558529032,0.0166,1.7217278343735924,620.5432573508821,41.32513916429512,0.6215187952078217,0.07466752540369877,0.12358968764932453,0.19318116970229332,0.2884539135826589,0.639910822141745,0.6791001885213223,0.3533906399235912,0.04,0.01,0.165,4.05,69.8,32.88,0.258,1085.7
0.7000000000000001,8314.472,310.15,96485.30929,26.726695595173542,1.8,137.0,5.4,2.5,5.0,0.5,-49.20492268542666,-1.8410402629164664,900000.0,4.575432241919488,3.3750814041167287,-3.1503518133123505,8.3335e-05,16667.0,0.00019103043082124776,4.687500611319728,126.05909020275045,2.0,4.504931671825374e-06,-2.289520289737944e-05,-0.00014038577491091658,0.0002291261993242792,27.39465857222659,0.002599911221394793,0.02220485367702768,0.005,0.0235,0.002400088778605207,0.0012951463229723195,1.6644404999002378e-07,-6.8916446547987095e-06,10.0,0.002,0.00043791150599701835,0.003,0.13502271434908064,3.0,3.939610058445977e-05,0.005996565149409833,-32.31697513850878,0.00644500789048854,0.7019947546382289,2101.2,-22.700688856316503,907.68,0.0001677613237203639,0.09731302632163244,0.18204506396533662,1.9651,0.0424,9.566e-05,0.5296,1.7127,1.5581,-2.4317,-1.1868,-0.7901149790260185,0.0053,-22.473787962544993,51.1,0.0029501286366374188,2.2683268583985144e-05,0.03188763635559226,1.5313429773796264e-05,0.04705426345412981,0.0008797955222089491,0.009896027062712826,0.9914748508098892,0.5918367346938775,1e-05,0.07289128536429064,2.621472121372353,2.2515,0.000837352218613826,0.09425463698599208,0.9153048409907549,31.237,0.049347060548437835,23.857881609863483,13.816,6.958812880987834,0.4819570268768693,25.383577585456166,0.9523809523809523,0.001,0.001,1.0,0.5977944422372833,0.47368421052631576,0.4022055577627167,0.5263157894736843,0.5697302457837468,0.5267894736842106,0.00012852829593155437,2.0,2.233,0.35,-14.722301520293955,0.0166,1.723018685704587,619.9469695639583,41.33146954641988,0.6215557839391851,0.07466735635955458,0.1236128633773273,0.19318067967440575,0.2882566332838092,0.6399112348542049,0.6792884730059086,0.3533906399235912,0.04,0.01,0.165,4.05,69.8,32.88,0.258,1085.7
0.8,8314.472,310.15,96485.30929,26.726695595173542,1.8,137.0,5.4,2.5,5.0,0.5,-49.17337753395505,-1.839859976660753,900000.0,4.57424788490427,3.3750843937287187,-3.1503519951016328,8.3335e-05,16667.0,0.00019148346362372925,4.687486597532645,126.0591131189441,2.0,4.555578706172721e-06,-2.2782899115725445e-05,-0.00013990080565649,0.00022919895007925237,27.389838176609253,0.002599893984357448,0.022205542208971113,0.005,0.0235,0.0024001060156425523,0.001294457791028887,1.7815502050751434e-07,-6.8791582106014204e-06,10.0,0.002,0.0004399910020960805,0.003,0.13566389231295817,3.0,3.9771133130686125e-05,0.005996563070522133,-32.40490352003992,0.0064708646795422955,0.701498987141395,2101.2,-22.860417475116883,907.68,0.00016901355825820532,0.09762550710736327,0.1816484250319639,1.9651,0.0424,9.566e-05,0.5296,1.7127,1.5581,-2.4317,-1.1868,-0.7897792431124827,0.0053,-22.40980314846266,51.1,0.0029429798977521184,2.25921962787671e-05,0.03195527623242151,1.523890865475462e-05,0.04714155446334246,0.0008777795469514226,0.009935172797586133,0.9914748508098892,0.5918367346938775,1e-05,0.07356645655763612,2.6489260029604877,2.2515,0.0008414682459727428,0.09440882169623095,0.9206333367982201,31.237,0.049224902989671956,23.820278836850544,13.816,6.96213289876903,0.48178632094345214,25.383128705681038,0.9523809523809523,0.001,0.001,1.0,0.5983020499811452,0.47368421052631576,0.4016979500188548,0.5263157894736843,0.5702131741225381,0.5267894736842106,0.00012856134255696767,2.0,2.233,0.35,-14.735856530510024,0.0166,1.7243242921306976,619.3472536160255,41.337833572479546,0.6215929280473836,0.07466718786449908,0.12363618531243994,0.19318019123573985,0.2880581084164033,0.6399116463139252,0.6794779453077806,0.3533906399235912,0.04,0.01,0.165,4.05,69.8,32.88,0.258,1085.7
0.9,8314.472,310.15,96485.30929,26.726695595173542,1.8,137.0,5.4,2.5,5.0,0.5,-49.14161914774193,-1.83867171206216,900000.0,4.5730531156270455,3.375087372909943,-3.1503521769481835,8.3335e-05,16667.0,0.00019194156785347962,4.687472632681388,126.05913604236109,2.0,4.606364747021621e-06,-2.2669743177547364e-05,-0.00013940613432996652,0.00022927057530412536,27.385357424315877,0.0025998755705804928,0.022206229485616666,0.005,0.0235,0.0024001244294195073,0.0012937705143833342,1.8999307357278194e-07,-6.8665252495354415e-06,10.0,0.002,0.0004420987856406231,0.003,0.13631379223919213,3.0,4.015308015874815e-05,0.005996560963358203,-32.493490317342,0.006496984318100093,0.7009983813709203,2101.2,-23.022247098901662,907.68,0.00017028287460499672,0.09794077362900745,0.18125098798286954,1.9651,0.0424,9.566e-05,0.5296,1.7127,1.5581,-2.4317,-1.1868,-0.7894412968526827,0.0053,-22.345754902948343,51.1,0.002935824964654189,2.2500909079138198e-05,0.03202338612188109,1.5164249199647075e-05,0.04722936461157877,0.0008757544530639543,0.009974717311819446,0.9914748508098892,0.5918367346938775,1e-05,0.0742533927926352,2.6768855826864915,2.2515,0.00084562232593053,0.09456392289315156,0.9260172481748185,31.237,0.04910220937828165,23.782454593454567,13.816,6.965440862588564,0.4816111702492765,25.38268018553759,0.9523809523809523,0.001,0.001,1.0,0.5988145151725229,0.47368421052631576,0.40118548482747707,0.5263157894736843,0.5707007237443731,0.5267894736842106,0.00012859436270621933,2.0,2.233,0.35,-14.74954725110875,0.0166,1.7256446944623975,618.7440698270642,41.3442316738014,0.621630229672757,0.07466701992902973,0.12365965523301309,0.1931797044166858,0.28785832384246857,0.6399120564966934,0.6796686198746323,0.3533906399235912,0.04,0.01,0.165,4.05,69.8,32.88,0.258,1085.7
