ARF,ARF_Mdm2,Mdm2,Mdm2_mRNA,Mdm2_p53,Mdm2mRNAdeg,Mdm2mRNAsyn,Sink,Source,damDNA,mdm2deg,mdm2syn,p53,p53deg,p53syn,totMdm2,totdamDNA,totp53,Time
0.0,0.0,5.014018752740177,0.00014520884825550343,94.98535252695319,2.1045194647294045e-09,0.00014521095277496816,1.0,1.0,0.0,0.0006287307239747814,1.0417371350410551e-08,5.014540476276527,0.022726996770250658,0.02261999999999998,99.99937127969336,0.0,99.99989300322972,0.29
0.0,0.0,5.01450120946693,0.00015022349129073208,94.9848483592119,2.252235593208685e-09,0.00015022574352632529,1.0,1.0,0.0,0.0006504424697157697,1.1148566186382991e-08,5.015041016939213,0.023510623848864046,0.02339999999999998,99.99934956867882,0.0,99.9998893761511,0.3
0.0,0.0,5.014983602979979,0.00015523862982323727,94.98434425262022,2.4049666124766203e-09,0.00015524103478984974,1.0,1.0,0.0,0.0006721563043575265,1.190458473175927e-08,5.015541500611404,0.024294246768345816,0.02417999999999998,99.9993278556002,0.0,99.99988575323162,0.31
0.0,0.0,5.015465933281497,0.00016025426379553373,94.98384020717627,2.5627130180017504e-09,0.0001602568265085517,1.0,1.0,0.0,0.0006938722276263411,1.2685429439108661e-08,5.016041927294492,0.025077865529200438,0.02495999999999998,99.99930614045778,0.0,99.99988213447077,0.32
0.0,0.0,5.015948200373661,0.00016527039315013763,94.98333622287817,2.725475305195123e-09,0.00016527311862544282,1.0,1.0,0.0,0.0007155902392485122,1.3491102760715857e-08,5.016542296989872,0.025861480131932377,0.025739999999999978,99.99928442325182,0.0,99.99987851986803,0.33
0.0,0.0,5.016430404258646,0.00017028701782956663,94.98283229972398,2.8932539694103023e-09,0.00017028991108353602,1.0,1.0,0.0,0.000737310338950348,1.4321607148580997e-08,5.01704260969894,0.026645090577046074,0.026519999999999978,99.99926270398262,0.0,99.99987490942291,0.34
0.0,0.0,5.016912544938631,0.0001753041377763398,94.98232843771183,3.0660495059433725e-09,0.00017530720382584572,1.0,1.0,0.0,0.0007590325264581661,1.5176945054419696e-08,5.017542865423096,0.02742869686504596,0.027299999999999977,99.99924098265046,0.0,99.99987130313492,0.35000000000000003
0.0,0.0,5.017394622415797,0.00018032175293297768,94.9818246368398,3.2438624100329365e-09,0.00018032499679538768,1.0,1.0,0.0,0.0007807568014982936,1.605711892966304e-08,5.018043064163737,0.028212298996436447,0.028079999999999973,99.9992192592556,0.0,99.99986770100354,0.36
0.0,0.0,5.017876636692325,0.00018533986324200232,94.98132089710599,3.4266931768601225e-09,0.00018534328993517914,1.0,1.0,0.0,0.0008024831637970672,1.696213122545761e-08,5.018543205922266,0.028995896971721943,0.028859999999999972,99.99919753379831,0.0,99.99986410302826,0.37
0.0,0.0,5.0183585877704004,0.00019035846864593714,94.98081721850848,3.6145423015485778e-09,0.00019036208318823865,1.0,1.0,0.0,0.0008242116130808327,1.7891984392665463e-08,5.019043290700087,0.02977949079140682,0.029639999999999972,99.99917580627888,0.0,99.99986050920856,0.38
0.0,0.0,5.018840475652209,0.0001953775690873071,94.98031360104537,3.807410279164476e-09,0.0001953813764975862,1.0,1.0,0.0,0.0008459421490759455,1.8846680881864157e-08,5.019543318498606,0.030563080455995453,0.03041999999999997,99.99915407669758,0.0,99.99985691954397,0.39
0.0,0.0,5.0193223003399385,0.00020039716450863856,94.97981004471475,4.005297604716513e-09,0.0002004011698062432,1.0,1.0,0.0,0.0008676747715087706,1.982622314334674e-08,5.020043289319229,0.031346665965992185,0.03119999999999997,99.99913234505469,0.0,99.99985333403399,0.4
0.0,0.0,5.019804061835778,0.0002054172548524594,94.9793065495147,4.2082047731559165e-09,0.0002054214630572325,1.0,1.0,0.0,0.0008894094801056824,2.0830613627121785e-08,5.020543203163366,0.03213024732190135,0.031979999999999974,99.99911061135049,0.0,99.99984975267807,0.41000000000000003
0.0,0.0,5.0202857601419195,0.0002104378400612989,94.97880311544331,4.416132279376438e-09,0.0002104422561935782,1.0,1.0,0.0,0.0009111462745930645,2.1859854782913365e-08,5.021043060032428,0.032913824524227274,0.03275999999999997,99.99908887558523,0.0,99.99984617547574,0.42
0.0,0.0,5.020767395260555,0.00021545892007768794,94.97829974249866,4.629080618214364e-09,0.0002154635491583061,1.0,1.0,0.0,0.0009328851546973106,2.2913949060161097e-08,5.021542859927827,0.03369739757347426,0.03353999999999997,99.99906713775921,0.0,99.9998426024265,0.43
0.0,0.0,5.021248967193881,0.00022048049484415874,94.97779643067884,4.847050284448509e-09,0.00022048534189444312,1.0,1.0,0.0,0.0009546261201448234,2.3992898908020113e-08,5.022042602850978,0.03448096647014659,0.034319999999999976,99.99904539787272,0.0,99.99983903352981,0.44
0.0,0.0,5.021730475944094,0.00022550256430324504,94.97729317998191,5.070041772800221e-09,0.00022550763434501777,1.0,1.0,0.0,0.0009763691706620153,2.5096706775361088e-08,5.022542288803297,0.03526453121474855,0.03509999999999998,99.99902365592601,0.0,99.99983546878521,0.45
0.0,0.0,5.022211921513391,0.00023052512839748205,94.97678999040598,5.298055577933384e-09,0.0002305304264530599,1.0,1.0,0.0,0.000998114305975308,2.622537511077024e-08,5.0230419177862045,0.03604809180778438,0.03587999999999998,99.99900191191936,0.0,99.99983190819218,0.46
0.0,0.0,5.022693303903974,0.00023554818706940646,94.97628686194909,5.531092194454415e-09,0.00023555371816160085,1.0,1.0,0.0,0.0010198615258111333,2.7378906362549345e-08,5.023541489801119,0.03683164824975833,0.036659999999999984,99.99898016585307,0.0,99.99982835175021,0.47000000000000003
0.0,0.0,5.023174623118045,0.00024057174026155642,94.97578379460933,5.769152116912272e-09,0.00024057750941367326,1.0,1.0,0.0,0.0010416108298959316,2.855730297871573e-08,5.024041004849462,0.03761520054117461,0.03743999999999998,99.99895841772738,0.0,99.99982479945879,0.48
0.0,0.0,5.0236558791578085,0.00024559578791647163,94.97528078838477,6.01223583979845e-09,0.00024560180015231135,1.0,1.0,0.0,0.0010633622179561538,2.976056740700231e-08,5.0245404629326575,0.03839874868253744,0.03821999999999998,99.99893666754258,0.0,99.99982125131743,0.49
0.0,0.0,5.024137072025469,0.0002506203299766932,94.97477784327347,6.260343857546985e-09,0.0002506265903205507,1.0,1.0,0.0,0.0010851156897182597,3.098870209485756e-08,5.025039864052132,0.03918229267435101,0.038999999999999986,99.99891491529894,0.0,99.9998177073256,0.5
0.0,0.0,5.024618201723235,0.00025564536638476376,94.97427495927353,6.513476664534454e-09,0.0002556518798614282,1.0,1.0,0.0,0.0011068712449087191,3.224170948944553e-08,5.025539208209312,0.03996583251711951,0.03977999999999999,99.99889316099676,0.0,99.99981416748284,0.51
0.0,0.0,5.0250992682533155,0.0002606708970832274,94.97377213638299,6.771634755079978e-09,0.00026067766871798237,1.0,1.0,0.0,0.001128628883254011,3.351959203764587e-08,5.026038495405628,0.04074936821134708,0.04055999999999999,99.9988714046363,0.0,99.99981063178862,0.52
0.0,0.0,5.0255802716179225,0.00026569692201462963,94.97326937459992,7.0348186234452225e-09,0.000265703956833253,1.0,1.0,0.0,0.001150388604480624,3.482235218605383e-08,5.026537725642511,0.04153289975753787,0.041339999999999995,99.99884964621785,0.0,99.99980710024244,0.53
0.0,0.0,5.026061211819268,0.0002707234411215176,94.97276667392238,7.3030287638344e-09,0.0002707307441502814,1.0,1.0,0.0,0.0011721504083150565,3.614999238098026e-08,5.027036898921393,0.04231642715619602,0.04212,99.99882788574165,0.0,99.99980357284377,0.54
0.0,0.0,5.026542088859568,0.00027575045434643993,94.97226403434843,7.57626567039427e-09,0.00027575803061211026,1.0,1.0,0.0,0.0011939142944838164,3.7502515068451614e-08,5.02753601524371,0.043099950407825625,0.0429,99.998806123208,0.0,99.99980004959214,0.55
0.0,0.0,5.027022902741038,0.0002807779616319466,94.97176145587613,7.854529837214142e-09,0.00028078581616178375,1.0,1.0,0.0,0.0012156802627134211,3.887992269420998e-08,5.028035074610897,0.043883469512930796,0.043680000000000004,99.99878435861717,0.0,99.99979653048703,0.56
0.0,0.0,5.027503653465898,0.0002858059629205892,94.97125893850355,8.137821758325876e-09,0.00028581410074234747,1.0,1.0,0.0,0.0012374483127303977,4.028221770371306e-08,5.028534077024394,0.04466698447201561,0.044460000000000006,99.99876259196945,0.0,99.99979301552794,0.5700000000000001
0.0,0.0,5.027984341036366,0.00029083445815492075,94.97075648222874,8.426141927703881e-09,0.0002908428842968484,1.0,1.0,0.0,0.0012592184442612826,4.170940254213419e-08,5.02903302248564,0.04545049528558411,0.045239999999999995,99.99874082326511,0.0,99.99978950471437,0.58
0.0,0.0,5.028464965454667,0.0002958634472774959,94.97025408704974,8.71949083926513e-09,0.0002958721667683351,1.0,1.0,0.0,0.0012809906570326226,4.316147965436237e-08,5.029531910996078,0.04623400195414038,0.04602,99.99871905250441,0.0,99.99978599804582,0.59
0.0,0.0,5.028945526723023,0.00030089293023087066,94.96975175296461,9.017868986869141e-09,0.0003009019480998575,1.0,1.0,0.0,0.0013027649507709735,4.463845148500222e-08,5.030030742557152,0.04701750447818844,0.0468,99.99869727968763,0.0,99.99978249552177,0.6
0.0,0.0,5.0294260248436595,0.00030592290695760253,94.96924947997141,9.321276864317993e-09,0.0003059322282344668,1.0,1.0,0.0,0.001324541325202901,4.614032047837403e-08,5.030529517170307,0.0478010028582323,0.047580000000000004,99.99867550481507,0.0,99.99977899714172,0.61
0.0,0.0,5.029906459818805,0.00031095337740025063,94.96874726806819,9.62971496535632e-09,0.0003109630071152159,1.0,1.0,0.0,0.0013463197800549797,4.766708907851375e-08,5.031028234836992,0.04858449709477596,0.04836000000000001,99.99865372788699,0.0,99.99977550290518,0.62
0.0,0.0,5.030386831650687,0.0003159843415013755,94.96824511725298,9.943183783671321e-09,0.00031599428468515907,1.0,1.0,0.0,0.001368100315053795,4.9218759729173e-08,5.031526895558655,0.049367987188323414,0.04914000000000001,99.99863194890366,0.0,99.99977201281163,0.63
0.0,0.0,5.030867140341538,0.00032101579920353925,94.96774302752382,1.0261683812892753e-08,0.000321026060887352,1.0,1.0,0.0,0.0013898829299259412,5.079533487381909e-08,5.032025499336748,0.05015147313937862,0.04992000000000001,99.99861016786537,0.0,99.99976852686058,0.64
0.0,0.0,5.031347385893591,0.0003260477504493054,94.96724099887878,1.0585215546592934e-08,0.0003260583356648518,1.0,1.0,0.0,0.0014116676243980223,5.239681695563499e-08,5.032524046172724,0.050934954948445535,0.050700000000000016,99.99858838477238,0.0,99.9997650450515,0.65
0.0,0.0,5.0318275683090805,0.00033108019518123904,94.96673903131588,1.0913779478286752e-08,0.0003310911089607172,1.0,1.0,0.0,0.0014334543981966525,5.402320841751939e-08,5.033022536068038,0.05171843261602809,0.05148000000000002,99.99856659962497,0.0,99.99976156738391,0.66
0.0,0.0,5.032307687590243,0.0003361131333419069,94.96623712483317,1.1247376101431658e-08,0.00033612438071800815,1.0,1.0,0.0,0.0014552432510484552,5.5674511702086664e-08,5.0335209690241465,0.052501906142630214,0.05226000000000002,99.99854481242342,0.0,99.99975809385732,0.67
0.0,0.0,5.032787743739316,0.00034114656487387697,94.96573527942869,1.1586005909427669e-08,0.00034115815087978625,1.0,1.0,0.0,0.0014770341826800635,5.7350729251666914e-08,5.034019345042508,0.053285375528755806,0.053040000000000025,99.998523023168,0.0,99.9997546244712,0.68
0.0,0.0,5.033267736758541,0.00034618048971971896,94.96523349510046,1.1929669395617371e-08,0.0003461924193891144,1.0,1.0,0.0,0.0014988271928181203,5.905186350830594e-08,5.034517664124583,0.05406884077490875,0.05382000000000003,99.99850123185901,0.0,99.99975115922504,0.6900000000000001
0.0,0.0,5.033747666650158,0.000351214907822004,94.96473177184653,1.2278367053285922e-08,0.00035122718618905714,1.0,1.0,0.0,0.0015206222811892784,6.077791691376528e-08,5.035015926271834,0.054852301881592916,0.05460000000000003,99.99847943849669,0.0,99.99974769811837,0.7000000000000001
0.0,0.0,5.034227533416412,0.00035624981912330477,94.96423010966492,1.2632099375661048e-08,0.00035626245122268024,1.0,1.0,0.0,0.0015424194475201997,6.252889190952216e-08,5.035514131485725,0.055635758849312156,0.05538000000000002,99.99845764308134,0.0,99.99974424115065,0.71
0.0,0.0,5.034707337059547,0.0003612852235661955,94.96372850855367,1.299086685591306e-08,0.00036129821443305125,1.0,1.0,0.0,0.0015642186915375566,6.430479093676961e-08,5.0360122797677205,0.05641921167857032,0.05616000000000002,99.99843584561322,0.0,99.99974078832139,0.72
0.0,0.0,5.035187077581813,0.00036632112109325187,94.9632269685108,1.3354669987154828e-08,0.0003663344757632389,1.0,1.0,0.0,0.001586020012968031,6.610561643641638e-08,5.03651037111929,0.057202660369871226,0.056940000000000025,99.9984140460926,0.0,99.99973733963009,0.73
0.0,0.0,5.0356667549854555,0.0003713575116470512,94.96272548953434,1.3723509262441811e-08,0.00037137123515631354,1.0,1.0,0.0,0.001607823411538314,6.793137084908696e-08,5.0370084055419015,0.05798610492371868,0.05772000000000003,99.99839224451979,0.0,99.99973389507623,0.74
0.0,0.0,5.0361463692727275,0.00037639439517017225,94.96222407162232,1.409738517477204e-08,0.0003764084925553469,1.0,1.0,0.0,0.001629628886975107,6.978205661512159e-08,5.0375063830370275,0.05876954534061647,0.05850000000000003,99.99837044089504,0.0,99.99973045465934,0.75
0.0,0.0,5.036625920445881,0.00038143177160519527,94.96172271477275,1.4476298217086124e-08,0.00038144624790341223,1.0,1.0,0.0,0.0016514364390051212,7.165767617457632e-08,5.03800430360614,0.059552981621068375,0.059280000000000034,99.99834863521863,0.0,99.99972701837889,0.76
0.0,0.0,5.037105408507172,0.0003864696408947022,94.96122141898367,1.486024888226726e-08,0.0003864845011435843,1.0,1.0,0.0,0.001673246067355077,7.355823196722293e-08,5.038502167250715,0.06033641376557814,0.06006000000000004,99.99832682749084,0.0,99.99972358623438,0.77
0.0,0.0,5.037584833458854,0.0003915080029812763,94.96072018425309,1.5249237663141217e-08,0.00039152325221893927,1.0,1.0,0.0,0.001695057771751705,7.548372643254904e-08,5.038999973972228,0.06111984177464952,0.06084000000000004,99.99830501771194,0.0,99.99972015822532,0.78
0.0,0.0,5.038064195303186,0.00039654685780750256,94.96021901057902,1.564326505247636e-08,0.00039656250107255486,1.0,1.0,0.0,0.0017168715519217457,7.7434162009758e-08,5.0394977237721585,0.061903265648786225,0.06162000000000004,99.99828320588222,0.0,99.99971673435118,0.79
0.0,0.0,5.038543494042429,0.0004015862053159674,94.9597178979595,1.6042331542983634e-08,0.00040160224764751023,1.0,1.0,0.0,0.001738687407591949,7.940954113776902e-08,5.039995416651987,0.06268668538849197,0.062400000000000046,99.99826139200192,0.0,99.99971331461148,0.8
0.0,0.0,5.039022729678844,0.0004066260454492588,94.95921684639251,1.6446437627316572e-08,0.00040664249188688596,1.0,1.0,0.0,0.0017605053384890748,8.140986625521706e-08,5.040493052613194,0.06347010099427045,0.06318000000000004,99.99823957607136,0.0,99.99970989900571,0.81
0.0,0.0,5.039501902214693,0.00041166637814996635,94.95871585587608,1.685558379807129e-08,0.0004116832337337642,1.0,1.0,0.0,0.0017823253443398927,8.343513980045293e-08,5.040990631657266,0.06425351246662533,0.06396000000000004,99.99821775809077,0.0,99.99970648753335,0.8200000000000001
0.0,0.0,5.039981011652242,0.00041670720336068104,94.95821492640822,1.7269770547786505e-08,0.0004167244731312286,1.0,1.0,0.0,0.0018041474248711822,8.548536421154326e-08,5.0414881537856875,0.06503691980606029,0.06474000000000005,99.99819593806046,0.0,99.99970308019391,0.8300000000000001
0.0,0.0,5.040460057993759,0.00042174852102399543,94.95771405798693,1.7688998368943514e-08,0.0004217662100223641,1.0,1.0,0.0,0.0018259715798097321,8.756054192627046e-08,5.041985618999946,0.06582032301307894,0.06552000000000004,99.99817411598069,0.0,99.99969967698688,0.84
0.0,0.0,5.0409390412415105,0.00042679033108250383,94.95721325061024,1.8113267753966222e-08,0.0004268084443502575,1.0,1.0,0.0,0.0018477978088823424,8.966067538213288e-08,5.0424830273015315,0.06660372208818494,0.06630000000000004,99.99815229185175,0.0,99.99969627791177,0.85
0.0,0.0,5.0414179613977685,0.00043183263347880185,94.95671250427614,1.8542579195221117e-08,0.00043185117605799676,1.0,1.0,0.0,0.0018696261118158215,9.178576701634461e-08,5.042980378691935,0.06738711703188188,0.06708000000000004,99.99813046567391,0.0,99.99969288296808,0.86
0.0,0.0,5.041896818464806,0.00043687542815548674,94.95621181898264,1.8976933185017288e-08,0.0004368944050886715,1.0,1.0,0.0,0.0018914564883369882,9.393581926583566e-08,5.043477673172649,0.06817050784467336,0.06786000000000005,99.99810863744744,0.0,99.99968949215528,0.87
0.0,0.0,5.0423756124448955,0.00044191871505515736,94.95571119472773,1.9416330215606423e-08,0.0004419381313853727,1.0,1.0,0.0,0.001913288938172671,9.611083456725186e-08,5.0439749107451695,0.06895389452706295,0.06864000000000005,99.99808680717263,0.0,99.99968610547289,0.88
0.0,0.0,5.042854343340314,0.00044696249412041404,94.95521063150942,1.98607707791828e-08,0.00044698235489119294,1.0,1.0,0.0,0.0019351234610497086,9.831081535695495e-08,5.044472091410992,0.06973727707955421,0.06942000000000005,99.99806497484973,0.0,99.99968272292041,0.89
0.0,0.0,5.043333011153338,0.0004520067652938587,94.95471012932569,2.031025536788331e-08,0.0004520270755492263,1.0,1.0,0.0,0.0019569600566949493,1.005357640710225e-07,5.044969215171617,0.0705206555026507,0.07020000000000005,99.99804314047903,0.0,99.99967934449731,0.9
0.0,0.0,5.0438116158862485,0.0004570515285180948,94.95420968817456,2.0764784473787444e-08,0.0004570722933025683,1.0,1.0,0.0,0.001978798724835251,1.0278568314524797e-07,5.045466282028542,0.07130402979685593,0.07098000000000006,99.99802130406081,0.0,99.9996759702031,0.91
0.0,0.0,5.044290157541325,0.00046209678373572736,94.95370930805402,2.12243585889173e-08,0.000462118008094316,1.0,1.0,0.0,0.002000639465197482,1.0506057501514075e-07,5.045963291983272,0.07208739996267342,0.07176000000000006,99.99799946559534,0.0,99.99967260003729,0.92
0.0,0.0,5.0447686361208515,0.000467142530889363,94.95320898896205,2.1688978205237568e-08,0.00046716421986756795,1.0,1.0,0.0,0.00202248227750852,1.0736044211592609e-07,5.046460245037308,0.07287076600060666,0.07254000000000006,99.9979776250829,0.0,99.99966923399936,0.93
0.0,0.0,5.045247051627112,0.0004721887699216098,94.95270873089665,2.215864381465556e-08,0.00047221092856542424,1.0,1.0,0.0,0.002044327161495253,1.0968528688254516e-07,5.046957141192158,0.07365412791115912,0.07332000000000007,99.99795578252376,0.0,99.9996658720888,0.9400000000000001
0.0,0.0,5.045725404062394,0.0004772355007750776,94.9522085338558,2.2633355909021193e-08,0.0004772581341309864,1.0,1.0,0.0,0.0020661741168845785,1.1203511174965505e-07,5.04745398044933,0.07443748569483427,0.07410000000000007,99.99793393791819,0.0,99.99966251430513,0.9500000000000001
0.0,0.0,5.046203693428986,0.0004822827233923776,94.95170839783749,2.311311498012699e-08,0.00048230583650735745,1.0,1.0,0.0,0.002088023143403404,1.1440991915162875e-07,5.047950762810331,0.07522083935213554,0.07488000000000006,99.99791209126647,0.0,99.99965916064782,0.96
0.0,0.0,5.046681919729176,0.00048733043771612264,94.95120832283972,2.359792151970809e-08,0.0004873540356376421,1.0,1.0,0.0,0.0021098742407786473,1.1680971152255521e-07,5.048447488276674,0.07600418888356639,0.07566000000000006,99.9978902425689,0.0,99.9996558111164,0.97
