Time,Fat_Mass,Lean_Mass,Body_Mass,p___Ratio,alpha,rho_F,rho_L,Intake_Rate,Energy_Expenditure_Rate,Psy,Body
0.68,49.969380164904976,49.993724066940814,100.0,0.03850293502759837,24.972046008524124,39.5,7.6,9.2,11.047590377616963,0.0010200659522290809,1.0
0.69,49.96893017618252,49.99363180744636,100.0,0.03850326841042696,24.971821128026438,39.5,7.6,9.2,11.047554961851617,0.0010200593779179936,1.0
0.7,49.96848019623839,49.99353954892705,100.0,0.038503601792525134,24.97159625191569,39.5,7.6,9.2,11.047519546661709,0.0010200528036460647,1.0
0.71,49.968030225072425,49.993447291382864,100.0,0.038503935173892785,24.971371380191812,39.5,7.6,9.2,11.047484132047224,0.0010200462294133732,1.0
0.72,49.96758026268451,49.99335503481381,100.0,0.038504268554529854,24.97114651285473,39.5,7.6,9.2,11.04744871800816,0.0010200396552198837,1.0
0.73,49.96713030907447,49.99326277921988,100.0,0.03850460193443624,24.970921649904373,39.5,7.6,9.2,11.04741330454451,0.0010200330810656321,1.0
0.74,49.96668036424219,49.993170524601105,100.0,0.03850493531361188,24.970696791340668,39.5,7.6,9.2,11.047377891656266,0.0010200265069505764,1.0
0.75,49.96623042818749,49.99307827095747,100.0,0.03850526869205669,24.970471937163534,39.5,7.6,9.2,11.04734247934342,0.0010200199328747452,1.0
0.76,49.965780500910235,49.99298601828898,100.0,0.0385056020697706,24.970247087372904,39.5,7.6,9.2,11.04730706760597,0.0010200133588380892,1.0
0.77,49.96533058241028,49.992893766595635,100.0,0.03850593544675352,24.970022241968703,39.5,7.6,9.2,11.047271656443904,0.0010200067848406946,1.0
0.78,49.9648806726875,49.99280151587745,100.0,0.03850626882300536,24.969797400950867,39.5,7.6,9.2,11.04723624585722,0.0010200002108824823,1.0
0.79,49.9644307717417,49.992709266134426,100.0,0.03850660219852608,24.9695725643193,39.5,7.6,9.2,11.047200835845906,0.0010199936369634686,1.0
0.8,49.96398087957279,49.99261701736656,100.0,0.038506935573315554,24.969347732073953,39.5,7.6,9.2,11.04716542640996,0.0010199870630837166,1.0
0.81,49.96353099618058,49.99252476957386,100.0,0.03850726894737372,24.969122904214743,39.5,7.6,9.2,11.047130017549371,0.0010199804892431134,1.0
0.82,49.96308112156495,49.99243252275634,100.0,0.0385076023207005,24.968898080741596,39.5,7.6,9.2,11.047094609264136,0.0010199739154417092,1.0
0.83,49.96263125572573,49.99234027691398,100.0,0.03850793569329584,24.968673261654434,39.5,7.6,9.2,11.047059201554244,0.0010199673416795897,1.0
0.84,49.9621813986628,49.9922480320468,100.0,0.03850826906515961,24.9684484469532,39.5,7.6,9.2,11.047023794419694,0.0010199607679566131,1.0
0.85,49.96173155037599,49.992155788154804,100.0,0.03850860243629178,24.968223636637795,39.5,7.6,9.2,11.046988387860473,0.0010199541942728652,1.0
0.86,49.961281710865165,49.99206354523799,100.0,0.038508935806692235,24.967998830708172,39.5,7.6,9.2,11.04695298187658,0.0010199476206283321,1.0
0.87,49.960831880130186,49.99197130329637,100.0,0.0385092691763609,24.967774029164254,39.5,7.6,9.2,11.046917576468001,0.0010199410470229998,1.0
0.88,49.960382058170886,49.99187906232993,100.0,0.03850960254529772,24.967549232005943,39.5,7.6,9.2,11.046882171634737,0.0010199344734568906,1.0
0.89,49.95993224498714,49.991786822338696,100.0,0.03850993591350259,24.9673244392332,39.5,7.6,9.2,11.046846767376776,0.0010199278999299757,1.0
0.9,49.95948244057878,49.991694583322655,100.0,0.038510269280975444,24.967099650845924,39.5,7.6,9.2,11.046811363694111,0.0010199213264422916,1.0
0.91,49.95903264494569,49.99160234528182,100.0,0.03851060264771619,24.966874866844062,39.5,7.6,9.2,11.04677596058674,0.0010199147529937887,1.0
0.92,49.958582858087695,49.9915101082162,100.0,0.03851093601372477,24.966650087227528,39.5,7.6,9.2,11.046740558054653,0.00101990817958451,1.0
0.93,49.95813308000466,49.99141787212578,100.0,0.03851126937900108,24.966425311996254,39.5,7.6,9.2,11.046705156097843,0.0010199016062144278,1.0
0.94,49.95768331069643,49.991325637010576,100.0,0.03851160274354506,24.96620054115017,39.5,7.6,9.2,11.046669754716303,0.0010198950328835208,1.0
0.95,49.957233550162876,49.99123340287059,100.0,0.03851193610735663,24.965975774689188,39.5,7.6,9.2,11.04663435391003,0.0010198884595918607,1.0
0.96,49.95678379840383,49.991141169705834,100.0,0.03851226947043569,24.965751012613254,39.5,7.6,9.2,11.04659895367901,0.0010198818863393626,1.0
0.97,49.95633405541917,49.9910489375163,100.0,0.038512602832782176,24.965526254922285,39.5,7.6,9.2,11.046563554023242,0.0010198753131261404,1.0
0.98,49.955884321208735,49.990956706301986,100.0,0.03851293619439602,24.965301501616207,39.5,7.6,9.2,11.046528154942717,0.001019868739952088,1.0
0.99,49.955434595772374,49.99086447606292,100.0,0.03851326955527712,24.965076752694948,39.5,7.6,9.2,11.046492756437429,0.0010198621668172346,1.0
1.0,49.95498487910996,49.99077224679908,100.0,0.0385136029154254,24.96485200815844,39.5,7.6,9.2,11.046457358507372,0.0010198555937215585,1.0
1.01,49.954535171221316,49.99068001851049,100.0,0.038513936274840795,24.964627268006605,39.5,7.6,9.2,11.046421961152536,0.0010198490206651178,1.0
1.02,49.954085472106314,49.990587791197136,100.0,0.038514269633523224,24.964402532239365,39.5,7.6,9.2,11.046386564372916,0.0010198424476478628,1.0
1.03,49.953635781764824,49.99049556485903,100.0,0.03851460299147259,24.96417780085666,39.5,7.6,9.2,11.046351168168508,0.0010198358746698645,1.0
1.04,49.95318610019667,49.99040333949618,100.0,0.03851493634868882,24.963953073858406,39.5,7.6,9.2,11.0463157725393,0.001019829301730989,1.0
1.05,49.95273642740172,49.99031111510859,100.0,0.03851526970517185,24.963728351244534,39.5,7.6,9.2,11.04628037748529,0.0010198227288313573,1.0
1.06,49.952286763379824,49.99021889169626,100.0,0.03851560306092159,24.963503633014966,39.5,7.6,9.2,11.046244983006469,0.001019816155970941,1.0
1.07,49.95183710813083,49.99012666925918,100.0,0.03851593641593796,24.963278919169632,39.5,7.6,9.2,11.04620958910283,0.0010198095831496984,1.0
1.08,49.95138746165461,49.99003444779738,100.0,0.03851626977022088,24.963054209708464,39.5,7.6,9.2,11.046174195774364,0.001019803010367665,1.0
1.09,49.950937823951,49.98994222731085,100.0,0.03851660312377026,24.962829504631387,39.5,7.6,9.2,11.04613880302107,0.001019796437624806,1.0
1.1,49.950488195019865,49.98985000779959,100.0,0.03851693647658605,24.96260480393832,39.5,7.6,9.2,11.046103410842937,0.0010197898649211856,1.0
1.11,49.95003857486105,49.98975778926361,100.0,0.03851726982866815,24.96238010762919,39.5,7.6,9.2,11.046068019239959,0.0010197832922567754,1.0
1.12,49.94958896347441,49.98966557170291,100.0,0.03851760318001647,24.96215541570394,39.5,7.6,9.2,11.046032628212128,0.0010197767196315482,1.0
1.13,49.9491393608598,49.98957335511749,100.0,0.03851793653063096,24.96193072816248,39.5,7.6,9.2,11.04599723775944,0.0010197701470455178,1.0
1.14,49.94868976701708,49.989481139507376,100.0,0.038518269880511526,24.96170604500474,39.5,7.6,9.2,11.045961847881888,0.001019763574498671,1.0
1.15,49.94824018194609,49.98938892487254,100.0,0.038518603229658076,24.961481366230654,39.5,7.6,9.2,11.045926458579462,0.0010197570019910575,1.0
1.16,49.947790605646695,49.98929671121301,100.0,0.03851893657807055,24.961256691840138,39.5,7.6,9.2,11.045891069852157,0.001019750429522607,1.0
1.17,49.94734103811874,49.98920449852878,100.0,0.03851926992574886,24.96103202183313,39.5,7.6,9.2,11.045855681699967,0.0010197438570933408,1.0
1.18,49.946891479362094,49.98911228681985,100.0,0.03851960327269293,24.96080735620955,39.5,7.6,9.2,11.045820294122885,0.0010197372847033236,1.0
1.19,49.94644192937659,49.98902007608623,100.0,0.03851993661890268,24.960582694969325,39.5,7.6,9.2,11.045784907120904,0.0010197307123524847,1.0
1.2,49.94599238816209,49.98892786632792,100.0,0.03852026996437803,24.96035803811238,39.5,7.6,9.2,11.045749520694015,0.0010197241400408243,1.0
1.21,49.94554285571846,49.988835657544925,100.0,0.03852060330911889,24.960133385638652,39.5,7.6,9.2,11.045714134842214,0.0010197175677684283,1.0
1.22,49.94509333204554,49.98874344973726,100.0,0.03852093665312519,24.95990873754806,39.5,7.6,9.2,11.045678749565495,0.0010197109955351262,1.0
1.23,49.944643817143174,49.98865124290491,100.0,0.03852126999639686,24.95968409384053,39.5,7.6,9.2,11.045643364863848,0.001019704423341061,1.0
1.24,49.94419431101124,49.98855903704789,100.0,0.038521603338933806,24.95945945451599,39.5,7.6,9.2,11.045607980737268,0.0010196978511861755,1.0
1.25,49.94374481364957,49.988466832166196,100.0,0.03852193668073596,24.959234819574366,39.5,7.6,9.2,11.045572597185748,0.001019691279070521,1.0
1.26,49.94329532505803,49.98837462825984,100.0,0.03852227002180323,24.959010189015594,39.5,7.6,9.2,11.045537214209281,0.0010196847069940328,1.0
1.27,49.94284584523648,49.98828242532882,100.0,0.03852260336213555,24.958785562839584,39.5,7.6,9.2,11.04550183180786,0.0010196781349567758,1.0
1.28,49.94239637418475,49.988190223373145,100.0,0.03852293670173283,24.958560941046276,39.5,7.6,9.2,11.045466449981479,0.0010196715629586723,1.0
1.29,49.94194691190271,49.98809802239281,100.0,0.038523270040595005,24.95833632363559,39.5,7.6,9.2,11.045431068730132,0.0010196649909997725,1.0
1.3,49.94149745839022,49.988005822387834,100.0,0.03852360337872198,24.958111710607458,39.5,7.6,9.2,11.045395688053809,0.0010196584190800763,1.0
1.31,49.94104801364712,49.98791362335821,100.0,0.03852393671611367,24.95788710196181,39.5,7.6,9.2,11.045360307952507,0.0010196518471995415,1.0
1.32,49.94059857767327,49.98782142530394,100.0,0.03852427005277002,24.95766249769856,39.5,7.6,9.2,11.045324928426217,0.0010196452753581974,1.0
1.33,49.940149150468514,49.98772922822503,100.0,0.03852460338869094,24.95743789781764,39.5,7.6,9.2,11.045289549474932,0.0010196387035560728,1.0
1.34,49.93969973203272,49.987637032121484,100.0,0.03852493672387634,24.957213302318983,39.5,7.6,9.2,11.045254171098644,0.001019632131793132,1.0
1.35,49.93925032236574,49.98754483699331,100.0,0.03852527005832615,24.956988711202513,39.5,7.6,9.2,11.045218793297352,0.00101962556006939,1.0
1.36,49.93880092146741,49.9874526428405,100.0,0.038525603392040295,24.95676412446815,39.5,7.6,9.2,11.045183416071042,0.0010196189883847975,1.0
1.37,49.93835152933761,49.98736044966307,100.0,0.03852593672501868,24.956539542115834,39.5,7.6,9.2,11.045148039419713,0.00101961241673944,1.0
1.38,49.93790214597617,49.98726825746103,100.0,0.038526270057261246,24.95631496414548,39.5,7.6,9.2,11.045112663343353,0.0010196058451332189,1.0
1.39,49.93745277138296,49.98717606623436,100.0,0.03852660338876789,24.956090390557023,39.5,7.6,9.2,11.04507728784196,0.001019599273566226,1.0
1.4,49.93700340555782,49.98708387598308,100.0,0.038526936719538565,24.95586582135038,39.5,7.6,9.2,11.045041912915524,0.00101959270203842,1.0
1.41,49.936554048500604,49.98699168670719,100.0,0.038527270049573174,24.95564125652548,39.5,7.6,9.2,11.045006538564039,0.001019586130549808,1.0
1.42,49.93610470021119,49.9868994984067,100.0,0.03852760337887162,24.955416696082263,39.5,7.6,9.2,11.044971164787498,0.0010195795591003472,1.0
1.43,49.9356553606894,49.986807311081606,100.0,0.03852793670743386,24.95519214002064,39.5,7.6,9.2,11.044935791585896,0.0010195729876900817,1.0
1.44,49.93520602993511,49.98671512473191,100.0,0.038528270035259785,24.954967588340548,39.5,7.6,9.2,11.044900418959223,0.0010195664163190684,1.0
1.45,49.93475670794817,49.98662293935762,100.0,0.038528603362349326,24.954743041041908,39.5,7.6,9.2,11.044865046907479,0.0010195598449871577,1.0
1.46,49.934307394728435,49.98653075495874,100.0,0.03852893668870238,24.954518498124663,39.5,7.6,9.2,11.044829675430648,0.001019553273694507,1.0
1.47,49.93385809027576,49.98643857153527,100.0,0.038529270014318905,24.95429395958872,39.5,7.6,9.2,11.044794304528727,0.0010195467024410453,1.0
1.48,49.93340879459,49.98634638908722,100.0,0.0385296033391988,24.95406942543402,39.5,7.6,9.2,11.044758934201711,0.0010195401312267805,1.0
1.49,49.93295950767101,49.986254207614586,100.0,0.03852993666334198,24.953844895660485,39.5,7.6,9.2,11.044723564449594,0.0010195335600516984,1.0
1.5,49.93251022951864,49.98616202711737,100.0,0.03853026998674837,24.953620370268048,39.5,7.6,9.2,11.044688195272366,0.0010195269889158134,1.0
1.51,49.93206096013274,49.98606984759559,100.0,0.038530603309417905,24.95339584925662,39.5,7.6,9.2,11.04465282667002,0.0010195204178191336,1.0
1.52,49.93161169951318,49.985977669049234,100.0,0.03853093663135049,24.953171332626145,39.5,7.6,9.2,11.044617458642552,0.0010195138467616518,1.0
1.53,49.931162447659794,49.985885491478314,100.0,0.03853126995254604,24.952946820376543,39.5,7.6,9.2,11.044582091189955,0.001019507275743404,1.0
1.54,49.93071320457245,49.985793314882834,100.0,0.0385316032730045,24.95272231250774,39.5,7.6,9.2,11.04454672431222,0.0010195007047642912,1.0
1.55,49.930263970250984,49.985701139262794,100.0,0.03853193659272577,24.95249780901966,39.5,7.6,9.2,11.044511358009341,0.0010194941338244137,1.0
1.56,49.92981474469527,49.985608964618194,100.0,0.03853226991170978,24.952273309912236,39.5,7.6,9.2,11.044475992281313,0.0010194875629237498,1.0
1.57,49.92936552790516,49.98551679094905,100.0,0.038532603229956434,24.9520488151854,39.5,7.6,9.2,11.044440627128127,0.001019480992062236,1.0
1.58,49.92891631988049,49.98542461825535,100.0,0.03853293654746568,24.951824324839063,39.5,7.6,9.2,11.044405262549775,0.0010194744212399587,1.0
1.59,49.928467120621136,49.98533244653712,100.0,0.03853326986423742,24.951599838873165,39.5,7.6,9.2,11.044369898546256,0.0010194678504568608,1.0
1.6,49.928017930126934,49.98524027579434,100.0,0.03853360318027158,24.951375357287628,39.5,7.6,9.2,11.044334535117557,0.00101946127971295,1.0
1.61,49.92756874839774,49.98514810602703,100.0,0.038533936495568084,24.951150880082373,39.5,7.6,9.2,11.044299172263674,0.0010194547090082054,1.0
1.62,49.92711957543342,49.98505593723519,100.0,0.038534269810126844,24.95092640725734,39.5,7.6,9.2,11.0442638099846,0.0010194481383427054,1.0
1.63,49.92667041123382,49.984963769418805,100.0,0.03853460312394778,24.95070193881245,39.5,7.6,9.2,11.044228448280325,0.0010194415677164362,1.0
1.64,49.926221255798794,49.984871602577904,100.0,0.03853493643703083,24.950477474747625,39.5,7.6,9.2,11.044193087150848,0.0010194349971293488,1.0
1.65,49.92577210912818,49.98477943671249,100.0,0.0385352697493759,24.950253015062795,39.5,7.6,9.2,11.04415772659616,0.0010194284265813507,1.0
1.66,49.92532297122187,49.98468727182255,100.0,0.0385356030609829,24.950028559757893,39.5,7.6,9.2,11.044122366616252,0.00101942185607267,1.0
1.67,49.924873842079684,49.9845951079081,100.0,0.03853593637185177,24.94980410883284,39.5,7.6,9.2,11.04408700721112,0.0010194152856031222,1.0
1.68,49.924424721701484,49.98450294496914,100.0,0.03853626968198243,24.94957966228756,39.5,7.6,9.2,11.044051648380755,0.0010194087151727646,1.0
1.69,49.923975610087126,49.984410783005664,100.0,0.0385366029913748,24.949355220121983,39.5,7.6,9.2,11.044016290125152,0.001019402144781683,1.0
1.7,49.92352650723647,49.984318622017696,100.0,0.03853693630002878,24.94913078233604,39.5,7.6,9.2,11.043980932444303,0.0010193955744296998,1.0
1.71,49.92307741314936,49.98422646200523,100.0,0.03853726960794432,24.94890634892965,39.5,7.6,9.2,11.043945575338201,0.0010193890041169291,1.0
1.72,49.92262832782565,49.984134302968265,100.0,0.03853760291512132,24.948681919902747,39.5,7.6,9.2,11.04391021880684,0.001019382433843329,1.0
1.73,49.922179251265206,49.98404214490681,100.0,0.0385379362215597,24.94845749525526,39.5,7.6,9.2,11.043874862850215,0.001019375863608992,1.0
1.74,49.92173018346787,49.983949987820864,100.0,0.038538269527259396,24.948233074987108,39.5,7.6,9.2,11.043839507468316,0.001019369293413826,1.0
1.75,49.9212811244335,49.98385783171043,100.0,0.03853860283222032,24.94800865909822,39.5,7.6,9.2,11.043804152661137,0.001019362723257839,1.0
1.76,49.920832074161936,49.98376567657553,100.0,0.0385389361364424,24.947784247588515,39.5,7.6,9.2,11.043768798428673,0.001019356153141017,1.0
1.77,49.920383032653056,49.98367352241614,100.0,0.038539269439925534,24.947559840457945,39.5,7.6,9.2,11.043733444770915,0.001019349583063431,1.0
1.78,49.9199339999067,49.98358136923229,100.0,0.03853960274266967,24.947335437706414,39.5,7.6,9.2,11.043698091687858,0.0010193430130249535,1.0
1.79,49.91948497592273,49.98348921702396,100.0,0.03853993604467471,24.947111039333855,39.5,7.6,9.2,11.043662739179492,0.0010193364430257773,1.0
1.8,49.91903596070098,49.983397065791166,100.0,0.03854026934594059,24.946886645340193,39.5,7.6,9.2,11.043627387245813,0.0010193298730657465,1.0
1.81,49.91858695424133,49.983304915533914,100.0,0.03854060264646722,24.94666225572536,39.5,7.6,9.2,11.043592035886816,0.001019323303144882,1.0
1.82,49.91813795654361,49.9832127662522,100.0,0.038540935946254525,24.94643787048928,39.5,7.6,9.2,11.043556685102491,0.0010193167332632417,1.0
1.83,49.91768896760768,49.983120617946035,100.0,0.03854126924530243,24.946213489631877,39.5,7.6,9.2,11.04352133489283,0.0010193101634207405,1.0
1.84,49.91723998743341,49.983028470615416,100.0,0.03854160254361084,24.945989113153082,39.5,7.6,9.2,11.043485985257831,0.0010193035936174712,1.0
