Time,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30,species_31,species_32,species_33,species_34,parameter_1,parameter_2,parameter_3,parameter_4,parameter_5,parameter_6,parameter_7,parameter_8,parameter_9,parameter_10,parameter_11,parameter_12,parameter_13,parameter_14,parameter_15,parameter_16,parameter_17,parameter_18,parameter_19,parameter_20,parameter_21,parameter_22,parameter_23,parameter_24,parameter_25,parameter_26,parameter_27,parameter_28,parameter_29,parameter_30,parameter_31,parameter_32,parameter_33,parameter_34,parameter_35,parameter_36,parameter_37,parameter_38,parameter_39,parameter_40,parameter_41,parameter_42,parameter_43,parameter_44,parameter_45,parameter_46,parameter_47,parameter_48,parameter_49,parameter_50,parameter_51,parameter_52,parameter_53,parameter_54,parameter_55,parameter_56,parameter_57,parameter_58,parameter_59,parameter_60,parameter_61,parameter_62,parameter_63,parameter_64,parameter_65,parameter_66,parameter_67,parameter_68,parameter_69,parameter_70,parameter_71,parameter_72,parameter_73,parameter_74,parameter_75,parameter_76,parameter_77,parameter_78,parameter_79,parameter_80,parameter_81,parameter_82,parameter_83,parameter_84,parameter_85,parameter_86,compartment_1,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_24,reaction_25,reaction_26,reaction_27,reaction_28,reaction_29
0.62,0.0008578772855960786,0.0010394271639056806,0.0023357795614660243,0.009064220438533976,3.10602225836462e-05,0.0004472932958136513,0.0010218808621917015,0.00010617024591989127,0.01,6.132597539487063e-07,1.8706740246051295e-05,8.689798170870674e-05,0.000138678556092744,0.00023492421281000447,2.6715309911422592e-05,0.00018148084691947433,6.814536459750123e-05,5.0881006213622515e-06,0.0013399118993786378,0.00311,0.001,3.573789846926791e-05,0.02,0.208403745497308,0.00108,3.67e-06,0.000591975832800214,7.394114094231361e-05,5.216845179569728e-05,5.3247530118199555e-05,0.0017818782016689628,0.0155,0.0214,6.5e-05,0.0114,1.932e-05,0.001345,0.01775456932773109,0.42,16.62,6.037252132056715e-05,11.55950617283951,49.207966651227416,135.42497838741025,71.72209906797409,0.0018,17486.51079136691,0.0556,0.20387596899224808,17.2,1000.0,0.381,0.3574,11.369,1.6491,58.97953907873194,1.4127,179.83480680891014,3452.5,54.04716389090033,0.00311,1.0,1.0,23.03,86.85,7778.0,1.008,31.02,1056.0,0.1761,14.63,5.976,109.1,73.41,32040.0,107.6,160.9,27.81,340.3,4982000.0,127800.0,9801000.0,0.00013,0.00027,7.9e-05,4e-05,6e-05,3.8e-05,7.364,3e-05,6.3e-05,0.03347,0.00015,0.0101,0.0017,0.004,0.01049,0.0044,0.0015,0.015,0.0046,8e-05,0.00016,9e-06,0.0016,0.00051,2.2e-05,1e-05,0.00019,9e-05,0.029,154.0,0.00012,0.00019,5e-05,0.0004,0.0047,7e-05,2e-06,0.0003,1.0,10.063023176211454,10.063023050335518,8.983914607833315,0.9994049134881569,0.9994048901816432,0.3331552795858028,0.6662495822762595,0.1665778529977298,0.1665773790835536,0.16657781958666157,0.49967172371613466,-0.07970335004358557,0.009995290540340589,9.317069870790732,-9.31706989904919,18.800717193792437,18.800717199916235,0.01000228178764194,0.09970091882165157,9.317069807267677,18.800717206114722,18.80071721175262,18.80071721771371,15.707430644248872,0.0007575713242348589,3.093286549536367,1.9988098036667257,38.66608241411461,56.28880892329599
0.63,0.0008578784800803386,0.0010394288622284794,0.002335779754680108,0.009064220245319892,3.1060215336385466e-05,0.00044729269300243215,0.0010218850422667627,0.00010617046708022081,0.01,6.13259723477831e-07,1.870674027652217e-05,8.689792358870645e-05,0.0001386788248257605,0.00023492466373936988,2.6715362841394826e-05,0.00018148073800321215,6.814568143124108e-05,5.088100668466065e-06,0.001339911899331534,0.00311,0.001,3.573793215624052e-05,0.02,0.208403745497308,0.00108,3.67e-06,0.0005919755646669682,7.394108212838286e-05,5.2168398286113155e-05,5.32474735474326e-05,0.0017818780150766613,0.0155,0.0214,6.5e-05,0.0114,1.932e-05,0.001345,0.01775456932773109,0.42,16.62,6.037252132056715e-05,11.55950617283951,49.207966651227416,135.42497838741025,71.72209906797409,0.0018,17486.51079136691,0.0556,0.20387596899224808,17.2,1000.0,0.381,0.3574,11.369,1.6491,58.97953907873194,1.4127,179.83480680891014,3452.5,54.04716389090033,0.00311,1.0,1.0,23.03,86.85,7778.0,1.008,31.02,1056.0,0.1761,14.63,5.976,109.1,73.41,32040.0,107.6,160.9,27.81,340.3,4982000.0,127800.0,9801000.0,0.00013,0.00027,7.9e-05,4e-05,6e-05,3.8e-05,7.364,3e-05,6.3e-05,0.03347,0.00015,0.0101,0.0017,0.004,0.01049,0.0044,0.0015,0.015,0.0046,8e-05,0.00016,9e-06,0.0016,0.00051,2.2e-05,1e-05,0.00019,9e-05,0.029,154.0,0.00012,0.00019,5e-05,0.0004,0.0047,7e-05,2e-06,0.0003,1.0,10.063021243654045,10.063021131866659,8.983912614819594,0.9994049238661686,0.999404903167778,0.33315529280677747,0.6662495852106806,0.16657783576136115,0.1665774148704708,0.16657780607036782,0.4996717445228823,-0.07970343424249958,0.009995290477405478,9.317067892851949,-9.317067917949803,18.80071326552118,18.80071327095923,0.010002281780264749,0.09970100334759516,9.317067836439405,18.80071327646457,18.800713281470657,18.80071328676427,15.707426480843202,0.0007575714494224574,3.0932867846735426,1.9988098270313404,38.66608529234551,56.288807723436534
0.64,0.0008578795468887404,0.0010394303790212994,0.0023357799272419755,0.009064220072758025,3.1060208863769986e-05,0.0004472921546245923,0.001021888775543027,0.00010617066460124724,0.01,6.132596962638991e-07,1.8706740303736102e-05,8.689787168103975e-05,0.0001386790648345012,0.00023492506646989567,2.671541011377134e-05,0.0001814806407287944,6.814596439939379e-05,5.088100710535061e-06,0.001339911899289465,0.00311,0.001,3.5737962242481414e-05,0.02,0.208403745497308,0.00108,3.67e-06,0.0005919753251939432,7.394102960096159e-05,5.216835049606821e-05,5.324742302340903e-05,0.0017818778484287997,0.0155,0.0214,6.5e-05,0.0114,1.932e-05,0.001345,0.01775456932773109,0.42,16.62,6.037252132056715e-05,11.55950617283951,49.207966651227416,135.42497838741025,71.72209906797409,0.0018,17486.51079136691,0.0556,0.20387596899224808,17.2,1000.0,0.381,0.3574,11.369,1.6491,58.97953907873194,1.4127,179.83480680891014,3452.5,54.04716389090033,0.00311,1.0,1.0,23.03,86.85,7778.0,1.008,31.02,1056.0,0.1761,14.63,5.976,109.1,73.41,32040.0,107.6,160.9,27.81,340.3,4982000.0,127800.0,9801000.0,0.00013,0.00027,7.9e-05,4e-05,6e-05,3.8e-05,7.364,3e-05,6.3e-05,0.03347,0.00015,0.0101,0.0017,0.004,0.01049,0.0044,0.0015,0.015,0.0046,8e-05,0.00016,9e-06,0.0016,0.00051,2.2e-05,1e-05,0.00019,9e-05,0.029,154.0,0.00012,0.00019,5e-05,0.0004,0.0047,7e-05,2e-06,0.0003,1.0,10.06301951766375,10.06301941846288,8.983910834845906,0.9994049331348679,0.9994049147656446,0.33315530461454945,0.666249587831532,0.16657782039535696,0.16657744683198808,0.16657779398723632,0.4996717631055636,-0.07970350944137068,0.009995290421197373,9.317066126326754,-9.317066148605289,18.800709757132573,18.800709761956814,0.010002281773676088,0.09970107883871562,9.317066076268972,18.800709766844072,18.800709771284275,18.800709775980714,15.707422762454632,0.0007575715612290466,3.0932869946774506,1.9988098478985816,38.666087862928805,56.288806651827336
0.65,0.0008578804951666816,0.0010394317272875144,0.0023357800806309455,0.009064219919369055,3.106020311031213e-05,0.000447291676065397,0.0010218920940266178,0.00010617084017611319,0.01,6.132596720736783e-07,1.8706740327926323e-05,8.689782554076177e-05,0.0001386792781762864,0.0002349254244537338,2.671545213376536e-05,0.00018148055426238334,6.814621592808426e-05,5.0881007479300615e-06,0.00133991189925207,0.00311,0.001,3.573798898589322e-05,0.02,0.208403745497308,0.00108,3.67e-06,0.0005919751123283294,7.394098290980192e-05,5.21683080159265e-05,5.3247378113059e-05,0.0017818777002967666,0.0155,0.0214,6.5e-05,0.0114,1.932e-05,0.001345,0.01775456932773109,0.42,16.62,6.037252132056715e-05,11.55950617283951,49.207966651227416,135.42497838741025,71.72209906797409,0.0018,17486.51079136691,0.0556,0.20387596899224808,17.2,1000.0,0.381,0.3574,11.369,1.6491,58.97953907873194,1.4127,179.83480680891014,3452.5,54.04716389090033,0.00311,1.0,1.0,23.03,86.85,7778.0,1.008,31.02,1056.0,0.1761,14.63,5.976,109.1,73.41,32040.0,107.6,160.9,27.81,340.3,4982000.0,127800.0,9801000.0,0.00013,0.00027,7.9e-05,4e-05,6e-05,3.8e-05,7.364,3e-05,6.3e-05,0.03347,0.00015,0.0101,0.0017,0.004,0.01049,0.0044,0.0015,0.015,0.0046,8e-05,0.00016,9e-06,0.0016,0.00051,2.2e-05,1e-05,0.00019,9e-05,0.029,154.0,0.00012,0.00019,5e-05,0.0004,0.0047,7e-05,2e-06,0.0003,1.0,10.063017983444153,10.063017895430793,8.983909252639265,0.9994049413737283,0.9994049250749268,0.33315531511033586,0.6662495901612783,0.16657780673229378,0.16657747524217748,0.16657778324862976,0.4996717796234892,-0.07970357628502911,0.009995290371234452,9.317064556076584,-9.317064575848423,18.80070663855241,18.80070664283147,0.010002281767819485,0.09970114594213106,9.317064511667015,18.800706647169143,18.80070665110659,18.80070665527235,15.707419457208392,0.0007575716606131041,3.0932871813492784,1.9988098664472842,38.66609014790124,56.28880569928183
0.66,0.0008578813337672307,0.0010394329196149264,0.002335780216279072,0.009064219783720929,3.1060198022298724e-05,0.0004472912528577569,0.0010218950287009347,0.00010617099544388042,0.01,6.132596506813733e-07,1.8706740349318628e-05,8.689778473715884e-05,0.0001386794668426908,0.00023492574103271602,2.671548929361895e-05,0.00018148047779680866,6.814643836595532e-05,5.088100780999746e-06,0.0013399118992190003,0.00311,0.001,3.573801263613217e-05,0.02,0.208403745497308,0.00108,3.67e-06,0.0005919749240829599,7.394094161905898e-05,5.2168270449156945e-05,5.324733839716727e-05,0.001781877569297607,0.0155,0.0214,6.5e-05,0.0114,1.932e-05,0.001345,0.01775456932773109,0.42,16.62,6.037252132056715e-05,11.55950617283951,49.207966651227416,135.42497838741025,71.72209906797409,0.0018,17486.51079136691,0.0556,0.20387596899224808,17.2,1000.0,0.381,0.3574,11.369,1.6491,58.97953907873194,1.4127,179.83480680891014,3452.5,54.04716389090033,0.00311,1.0,1.0,23.03,86.85,7778.0,1.008,31.02,1056.0,0.1761,14.63,5.976,109.1,73.41,32040.0,107.6,160.9,27.81,340.3,4982000.0,127800.0,9801000.0,0.00013,0.00027,7.9e-05,4e-05,6e-05,3.8e-05,7.364,3e-05,6.3e-05,0.03347,0.00015,0.0101,0.0017,0.004,0.01049,0.0044,0.0015,0.015,0.0046,8e-05,0.00016,9e-06,0.0016,0.00051,2.2e-05,1e-05,0.00019,9e-05,0.029,154.0,0.00012,0.00019,5e-05,0.0004,0.0047,7e-05,2e-06,0.0003,1.0,10.06301662667182,10.063016548546324,8.983907853413763,0.9994049486596802,0.99940493419217,0.33315532439211676,0.6662495922217381,0.16657779460688246,0.16657750036634042,0.16657777377018432,0.4996717942308667,-0.0797036353976984,0.009995290327050297,9.31706316744731,-9.317063184996874,18.800703880668998,18.800703884467495,0.010002281762640262,0.099701205284265,9.317063128026708,18.800703888317553,18.80070389181297,18.800703895510868,15.707416534243078,0.0007575717485024879,3.0932873464295865,1.9988098828505858,38.66609216859566,56.288804856906964
0.67,0.0008578820770805487,0.0010394339764629615,0.0023357803365140033,0.009064219663485997,3.106019351241937e-05,0.00044729087773862227,0.0010218976299213758,0.00010617113306899605,0.01,6.132596317198597e-07,1.870674036828014e-05,8.689774856998893e-05,0.00013867963407137638,0.00023492602163957928,2.6715522231059985e-05,0.00018148041001984466,6.814663552948553e-05,5.088100810311585e-06,0.0013399118991896885,0.00311,0.001,3.573803359905369e-05,0.02,0.208403745497308,0.00108,3.67e-06,0.0005919747572274221,7.394090502011617e-05,5.216823715104539e-05,5.324730319413602e-05,0.001781877453183419,0.0155,0.0214,6.5e-05,0.0114,1.932e-05,0.001345,0.01775456932773109,0.42,16.62,6.037252132056715e-05,11.55950617283951,49.207966651227416,135.42497838741025,71.72209906797409,0.0018,17486.51079136691,0.0556,0.20387596899224808,17.2,1000.0,0.381,0.3574,11.369,1.6491,58.97953907873194,1.4127,179.83480680891014,3452.5,54.04716389090033,0.00311,1.0,1.0,23.03,86.85,7778.0,1.008,31.02,1056.0,0.1761,14.63,5.976,109.1,73.41,32040.0,107.6,160.9,27.81,340.3,4982000.0,127800.0,9801000.0,0.00013,0.00027,7.9e-05,4e-05,6e-05,3.8e-05,7.364,3e-05,6.3e-05,0.03347,0.00015,0.0101,0.0017,0.004,0.01049,0.0044,0.0015,0.015,0.0046,8e-05,0.00016,9e-06,0.0016,0.00051,2.2e-05,1e-05,0.00019,9e-05,0.029,154.0,0.00012,0.00019,5e-05,0.0004,0.0047,7e-05,2e-06,0.0003,1.0,10.063015424064847,10.063015354701118,8.98390661317007,0.9994049551177487,0.9994049422736015,0.3331553326191962,0.6662495940481535,0.16657778384008282,0.1665775226356374,0.1665777653769192,0.49967180717839876,-0.07970368779363948,0.009995290287886677,9.317061936606025,-9.317061952183352,18.800701436155816,18.800701439528837,0.01000228175804954,0.09970125788348469,9.31706190160481,18.80070144294599,18.800701446050734,18.8007014493346,15.707413943401681,0.000757571826405331,3.0932874927511413,1.9988098973899946,38.66609395968606,56.288804110248044
0.68,0.0008578827400619449,0.001039434919094226,0.0023357804437547803,0.00906421955624522,3.1060189489933704e-05,0.0004472905431591813,0.0010218999500193912,0.00010617125582058445,0.01,6.13259614807573e-07,1.870674038519243e-05,8.689771631147383e-05,0.00013867978322725522,0.00023492627192058226,2.6715551608906573e-05,0.00018148034956767556,6.814681138476159e-05,5.088100836456036e-06,0.001339911899163544,0.00311,0.001,3.573805229646556e-05,0.02,0.208403745497308,0.00108,3.67e-06,0.0005919746084043373,7.394087237648308e-05,5.216820745151371e-05,5.324727179555197e-05,0.0017818773496180254,0.0155,0.0214,6.5e-05,0.0114,1.932e-05,0.001345,0.01775456932773109,0.42,16.62,6.037252132056715e-05,11.55950617283951,49.207966651227416,135.42497838741025,71.72209906797409,0.0018,17486.51079136691,0.0556,0.20387596899224808,17.2,1000.0,0.381,0.3574,11.369,1.6491,58.97953907873194,1.4127,179.83480680891014,3452.5,54.04716389090033,0.00311,1.0,1.0,23.03,86.85,7778.0,1.008,31.02,1056.0,0.1761,14.63,5.976,109.1,73.41,32040.0,107.6,160.9,27.81,340.3,4982000.0,127800.0,9801000.0,0.00013,0.00027,7.9e-05,4e-05,6e-05,3.8e-05,7.364,3e-05,6.3e-05,0.03347,0.00015,0.0101,0.0017,0.004,0.01049,0.0044,0.0015,0.015,0.0046,8e-05,0.00016,9e-06,0.0016,0.00051,2.2e-05,1e-05,0.00019,9e-05,0.029,154.0,0.00012,0.00019,5e-05,0.0004,0.0047,7e-05,2e-06,0.0003,1.0,10.063014351427013,10.063014289882304,8.98390550697506,0.9994049608778628,0.9994049494813785,0.33315533995714125,0.6662495956770677,0.1665777742687417,0.16657754249814158,0.16657775787727933,0.4996718187266472,-0.07970373452685069,0.009995290252955558,9.31706083878035,-9.317060852602715,18.800699255825066,18.80069925881782,0.01000228175395495,0.09970130479818888,9.317060807725303,18.800699261850024,18.80069926460444,18.80069926751793,15.707411632563598,0.0007575718958889801,3.0932876232614324,1.9988099103580856,38.66609555720782,56.28880344428282
0.69,0.0008578833271011778,0.0010394357537506697,0.0023357805387114842,0.009064219461288516,3.1060185928208584e-05,0.0004472902469049575,0.001021902004359607,0.00010617136451128861,0.01,6.132595998325828e-07,1.870674040016742e-05,8.689768774808184e-05,0.00013867991529770826,0.00023492649353253794,2.6715577621613457e-05,0.00018148029604012368,6.814696709662757e-05,5.088100859605487e-06,0.0013399118991403946,0.00311,0.001,3.573806885214503e-05,0.02,0.208403745497308,0.00108,3.67e-06,0.0005919744766284741,7.394084347209214e-05,5.2168181153987826e-05,5.32472439935962e-05,0.0017818772579156958,0.0155,0.0214,6.5e-05,0.0114,1.932e-05,0.001345,0.01775456932773109,0.42,16.62,6.037252132056715e-05,11.55950617283951,49.207966651227416,135.42497838741025,71.72209906797409,0.0018,17486.51079136691,0.0556,0.20387596899224808,17.2,1000.0,0.381,0.3574,11.369,1.6491,58.97953907873194,1.4127,179.83480680891014,3452.5,54.04716389090033,0.00311,1.0,1.0,23.03,86.85,7778.0,1.008,31.02,1056.0,0.1761,14.63,5.976,109.1,73.41,32040.0,107.6,160.9,27.81,340.3,4982000.0,127800.0,9801000.0,0.00013,0.00027,7.9e-05,4e-05,6e-05,3.8e-05,7.364,3e-05,6.3e-05,0.03347,0.00015,0.0101,0.0017,0.004,0.01049,0.0044,0.0015,0.015,0.0046,8e-05,0.00016,9e-06,0.0016,0.00051,2.2e-05,1e-05,0.00019,9e-05,0.029,154.0,0.00012,0.00019,5e-05,0.0004,0.0047,7e-05,2e-06,0.0003,1.0,10.063013401656086,10.063013347034223,8.98390452748948,0.9994049659781715,0.9994049558635095,0.3331553464545193,0.6662495971193324,0.16657776579095682,0.16657756008540375,0.16657775123785615,0.49967182895205897,-0.07970377590693146,0.009995290222025692,9.317059866707085,-9.317059878975234,18.800697325243906,18.800697327899748,0.01000228175032938,0.09970134633894788,9.317059839145534,18.80069733059106,18.800697333035455,18.800697335621106,15.70740958642201,0.0007575719574135118,3.0932877388210036,1.9988099218406852,38.66609697173877,56.288802854601684
0.7,0.0008578838454308333,0.0010394364907156037,0.002335780622554023,0.009064219377445977,3.106018278336157e-05,0.0004472899853259099,0.0010219038182522763,0.00010617146048021194,0.01,6.132595866104019e-07,1.87067404133896e-05,8.689766252789572e-05,0.000138680031909897,0.00023492668920579546,2.6715600589676544e-05,0.0001814802487776999,6.814710458349528e-05,5.0881008800453004e-06,0.0013399118991199548,0.00311,0.001,3.573808347006654e-05,0.02,0.208403745497308,0.00108,3.67e-06,0.0005919743602762848,7.394081795082385e-05,5.2168157934466014e-05,5.3247219445731464e-05,0.0017818771769466204,0.0155,0.0214,6.5e-05,0.0114,1.932e-05,0.001345,0.01775456932773109,0.42,16.62,6.037252132056715e-05,11.55950617283951,49.207966651227416,135.42497838741025,71.72209906797409,0.0018,17486.51079136691,0.0556,0.20387596899224808,17.2,1000.0,0.381,0.3574,11.369,1.6491,58.97953907873194,1.4127,179.83480680891014,3452.5,54.04716389090033,0.00311,1.0,1.0,23.03,86.85,7778.0,1.008,31.02,1056.0,0.1761,14.63,5.976,109.1,73.41,32040.0,107.6,160.9,27.81,340.3,4982000.0,127800.0,9801000.0,0.00013,0.00027,7.9e-05,4e-05,6e-05,3.8e-05,7.364,3e-05,6.3e-05,0.03347,0.00015,0.0101,0.0017,0.004,0.01049,0.0044,0.0015,0.015,0.0046,8e-05,0.00016,9e-06,0.0016,0.00051,2.2e-05,1e-05,0.00019,9e-05,0.029,154.0,0.00012,0.00019,5e-05,0.0004,0.0047,7e-05,2e-06,0.0003,1.0,10.063012563050455,10.063012514540295,8.983903662644988,0.9994049704815172,0.999404961498642,0.33315535219138503,0.6662495983926889,0.16657775830071245,0.16657757561412923,0.16657774537747197,0.499671837980627,-0.07970381244371988,0.009995290194716011,9.317059008410054,-9.317059019305416,18.80069562062658,18.800695622985074,0.01000228174712817,0.09970138301756724,9.317058983932071,18.800695625375244,18.800695627546176,18.800695629842576,15.707407779768944,0.0007575720117369336,3.0932878408543565,1.9988099319792576,38.66609822070652,56.28880233393952
0.71,0.0008578843082205418,0.0010394371487134535,0.00233578069741271,0.00906421930258729,3.1060179975491633e-05,0.0004472897517755907,0.001021905437783201,0.00010617154616594558,0.01,6.132595748049784e-07,1.8706740425195023e-05,8.689764001010059e-05,0.00013868013602691848,0.00023492686391237495,2.671562109665525e-05,0.00018148020657953525,6.814722733843006e-05,5.088100898295242e-06,0.0013399118991017048,0.00311,0.001,3.573809652165121e-05,0.02,0.208403745497308,0.00108,3.67e-06,0.0005919742563914497,7.394079516420943e-05,5.216813720296181e-05,5.3247197528218907e-05,0.0017818771046535112,0.0155,0.0214,6.5e-05,0.0114,1.932e-05,0.001345,0.01775456932773109,0.42,16.62,6.037252132056715e-05,11.55950617283951,49.207966651227416,135.42497838741025,71.72209906797409,0.0018,17486.51079136691,0.0556,0.20387596899224808,17.2,1000.0,0.381,0.3574,11.369,1.6491,58.97953907873194,1.4127,179.83480680891014,3452.5,54.04716389090033,0.00311,1.0,1.0,23.03,86.85,7778.0,1.008,31.02,1056.0,0.1761,14.63,5.976,109.1,73.41,32040.0,107.6,160.9,27.81,340.3,4982000.0,127800.0,9801000.0,0.00013,0.00027,7.9e-05,4e-05,6e-05,3.8e-05,7.364,3e-05,6.3e-05,0.03347,0.00015,0.0101,0.0017,0.004,0.01049,0.0044,0.0015,0.015,0.0046,8e-05,0.00016,9e-06,0.0016,0.00051,2.2e-05,1e-05,0.00019,9e-05,0.029,154.0,0.00012,0.00019,5e-05,0.0004,0.0047,7e-05,2e-06,0.0003,1.0,10.063011814302948,10.063011771250295,8.983902890471906,0.9994049745023148,0.999404966529946,0.33315535731353235,0.6662495995296764,0.1665777516171271,0.1665775894788844,0.1665777401434034,0.49967184604174864,-0.0797038450654881,0.009995290170332611,9.317058242080542,-9.317058251750646,18.80069409866139,18.800694100754587,0.01000228174426997,0.09970141576600154,9.31705822035654,18.800694102875983,18.800694104802524,18.800694106840496,15.707406166704109,0.0007575720602395228,3.0932879319561035,1.9988099410314824,38.66609933584554,56.28880186906707
0.72,0.0008578847185535248,0.0010394377321280477,0.002335780763786252,0.009064219236213748,3.10601774858911e-05,0.00044728954469811823,0.0010219068737425123,0.00010617162213926789,0.01,6.132595643376942e-07,1.8706740435662307e-05,8.689762004468483e-05,0.000138680228342345,0.00023492701881608084,2.6715639279176332e-05,0.00018148016916450505,6.814733617931282e-05,5.088100914476526e-06,0.0013399118990855235,0.00311,0.001,3.573810809384828e-05,0.02,0.208403745497308,0.00108,3.67e-06,0.0005919741642818806,7.394077496044765e-05,5.216811882136567e-05,5.3247178095048156e-05,0.0017818770405547458,0.0155,0.0214,6.5e-05,0.0114,1.932e-05,0.001345,0.01775456932773109,0.42,16.62,6.037252132056715e-05,11.55950617283951,49.207966651227416,135.42497838741025,71.72209906797409,0.0018,17486.51079136691,0.0556,0.20387596899224808,17.2,1000.0,0.381,0.3574,11.369,1.6491,58.97953907873194,1.4127,179.83480680891014,3452.5,54.04716389090033,0.00311,1.0,1.0,23.03,86.85,7778.0,1.008,31.02,1056.0,0.1761,14.63,5.976,109.1,73.41,32040.0,107.6,160.9,27.81,340.3,4982000.0,127800.0,9801000.0,0.00013,0.00027,7.9e-05,4e-05,6e-05,3.8e-05,7.364,3e-05,6.3e-05,0.03347,0.00015,0.0101,0.0017,0.004,0.01049,0.0044,0.0015,0.015,0.0046,8e-05,0.00016,9e-06,0.0016,0.00051,2.2e-05,1e-05,0.00019,9e-05,0.029,154.0,0.00012,0.00019,5e-05,0.0004,0.0047,7e-05,2e-06,0.0003,1.0,10.063011150425211,10.063011112211282,8.983902205823338,0.9994049780673564,0.9994049709909532,0.3331553618550794,0.6662496005378031,0.1665777456896013,0.16657760177205386,0.1665777355032724,0.49967185318913526,-0.07970387398960606,0.009995290148713053,9.31705756261391,-9.317057571197422,18.800692749209492,18.800692751067444,0.010002281741735746,0.09970144480242063,9.317057543331567,18.800692752950493,18.800692754660442,18.800692756469314,15.70740473647795,0.0007575721032444013,3.0932880127313322,1.9988099490576399,38.666100324584875,56.28880145688738
0.73,0.0008578850812610233,0.0010394382478284866,0.002335780822456144,0.009064219177543856,3.1060175285247936e-05,0.00044728936165538865,0.0010219081430371437,0.00010617168929470099,0.01,6.13259555085306e-07,1.8706740444914695e-05,8.689760239657718e-05,0.00013868030994310582,0.00023492715574076133,2.6715655351315144e-05,0.00018148013609208783,6.814743238763923e-05,5.088100928779754e-06,0.0013399118990712203,0.00311,0.001,3.5738118322908236e-05,0.02,0.208403745497308,0.00108,3.67e-06,0.0005919740828630851,7.394075710166131e-05,5.216810257325451e-05,5.3247160917414986e-05,0.0017818769838956223,0.0155,0.0214,6.5e-05,0.0114,1.932e-05,0.001345,0.01775456932773109,0.42,16.62,6.037252132056715e-05,11.55950617283951,49.207966651227416,135.42497838741025,71.72209906797409,0.0018,17486.51079136691,0.0556,0.20387596899224808,17.2,1000.0,0.381,0.3574,11.369,1.6491,58.97953907873194,1.4127,179.83480680891014,3452.5,54.04716389090033,0.00311,1.0,1.0,23.03,86.85,7778.0,1.008,31.02,1056.0,0.1761,14.63,5.976,109.1,73.41,32040.0,107.6,160.9,27.81,340.3,4982000.0,127800.0,9801000.0,0.00013,0.00027,7.9e-05,4e-05,6e-05,3.8e-05,7.364,3e-05,6.3e-05,0.03347,0.00015,0.0101,0.0017,0.004,0.01049,0.0044,0.0015,0.015,0.0046,8e-05,0.00016,9e-06,0.0016,0.00051,2.2e-05,1e-05,0.00019,9e-05,0.029,154.0,0.00012,0.00019,5e-05,0.0004,0.0047,7e-05,2e-06,0.0003,1.0,10.063010563600772,10.063010529663458,8.983901600637344,0.999404981218618,0.9994049749342244,0.33315536586950206,0.6662496014289627,0.166577740445851,0.16657761263838808,0.16657773140350357,0.49967185950694176,-0.07970389955663687,0.009995290129602787,9.317056962010525,-9.31705696963297,18.80069155638257,18.800691558032806,0.010002281739495661,0.09970147046869787,9.317056944885998,18.80069155970496,18.800691561223697,18.800691562830206,15.70740347225165,0.000757572141257916,3.0932880841315127,1.998809956152235,38.6661011985661,56.288801092547345
