_1_task1,mRNA_1_task1
85.0,7.619453952785422
86.0,7.7004448867647834
87.0,7.779748969083404
88.0,7.8573636975521275
89.0,7.933288068998544
90.0,8.007522516224604
91.0,8.080068857680915
92.0,8.150930225949514
93.0,8.220110998506785
94.0,8.287616791030489
95.0,8.353454335831996
96.0,8.41763148582585
97.0,8.480157119921804
98.0,8.5410411475183
99.0,8.6002943818873
100.0,8.65792856575584
101.0,8.71395629413524
102.0,8.768390966555447
103.0,8.821246744911962
104.0,8.872538508285063
105.0,8.922281847520773
106.0,8.970492953958694
107.0,9.017188618443367
108.0,9.06238617214904
109.0,9.106103474052166
110.0,9.148358833856177
111.0,9.189171015389054
112.0,9.228559139840415
113.0,9.266542721199743
114.0,9.303141524296109
115.0,9.338375648922243
116.0,9.372265380009393
117.0,9.404831244252968
118.0,9.436093892878462
119.0,9.466074131562133
120.0,9.494792829941423
121.0,9.522270936715932
122.0,9.548529399550153
123.0,9.573589172749365
124.0,9.597471197150723
125.0,9.620196322626862
126.0,9.641785293531248
127.0,9.66225875007559
128.0,9.681637148994977
129.0,9.699940778584837
130.0,9.71718972300946
131.0,9.733403879280798
132.0,9.748602971763752
133.0,9.76280645354908
134.0,9.776033506679482
135.0,9.788303046133727
136.0,9.799633706175786
137.0,9.81004384232952
138.0,9.819551509013197
139.0,9.828174455500188
140.0,9.835930128476294
141.0,9.842835664591593
142.0,9.8489078936432
143.0,9.8541633394625
144.0,9.858618216452466
145.0,9.862288426425879
146.0,9.865189583042293
147.0,9.867336982031087
148.0,9.868745638886619
149.0,9.869430270939052
150.0,9.869405304542765
151.0,9.868684898539875
152.0,9.867282929611918
153.0,9.865213003761001
154.0,9.86248846864936
155.0,9.859122422212655
156.0,9.855127706581216
157.0,9.850516921888355
158.0,9.845302435477574
159.0,9.839496391232702
160.0,9.833110704572727
161.0,9.826157074971324
162.0,9.818646996221112
163.0,9.810591762959689
164.0,9.802002466195018
165.0,9.792890006130152
166.0,9.783265105913312
167.0,9.773138303225014
168.0,9.762519958327198
169.0,9.751420270628099
170.0,9.739849271248259
171.0,9.727816827091571
172.0,9.715332659839484
173.0,9.702406333151462
174.0,9.689047263098674
175.0,9.67526473143277
176.0,9.661067869406018
177.0,9.646465682524545
178.0,9.631467038320508
179.0,9.616080675052732
180.0,9.60031521028603
181.0,9.58417912932199
182.0,9.567680807498602
183.0,9.550828490652485
184.0,9.533630319999071
185.0,9.516094312714737
186.0,9.498228384203362
187.0,9.48004033183039
188.0,9.461537853115153
189.0,9.442728533183166
190.0,9.42361985888173
191.0,9.404219209825127
192.0,9.38453386817546
193.0,9.364571013264419
194.0,9.344337731365949
195.0,9.323841004948205
196.0,9.30308772762855
197.0,9.282084696016382
198.0,9.260838610937505
199.0,9.239356084009357
200.0,9.2176436343758
201.0,9.195707691331704
202.0,9.17355459400139
203.0,9.151190593184236
204.0,9.128621852477371
205.0,9.105854446750875
206.0,9.082894367669828
207.0,9.059747517788011
208.0,9.036419719879586
209.0,9.012916706821557
210.0,8.989244135702277
211.0,8.965407574443125
212.0,8.941412513104106
213.0,8.917264358568906
214.0,8.892968437435714
215.0,8.868529998463725
216.0,8.843954208052669
217.0,8.819246524540931
218.0,8.794411616814326
219.0,8.769455082503105
220.0,8.744379990375645
221.0,8.719191962284226
222.0,8.69389601173789
223.0,8.668496809825752
224.0,8.642998828771585
225.0,8.617406582727037
226.0,8.591724443880544
227.0,8.565956739072847
228.0,8.540107755282321
229.0,8.514181676035852
230.0,8.48818261807104
231.0,8.462114661369437
232.0,8.435981819734002
233.0,8.409787989226423
234.0,8.383536988221978
235.0,8.357232621323705
236.0,8.330878548567814
237.0,8.304478450580328
238.0,8.278035884052608
239.0,8.251554374917944
240.0,8.225037379302714
241.0,8.198488287093332
242.0,8.171910426416158
243.0,8.145307064723683
244.0,8.11868140293507
245.0,8.092036581491916
246.0,8.065375681600722
247.0,8.03870172421282
248.0,8.012017665333005
249.0,7.9853264155310875
250.0,7.95863081348437
251.0,7.931933648393985
252.0,7.905237655288993
253.0,7.878545505301134
254.0,7.851859836294828
255.0,7.825183203904115
256.0,7.798518115779515
257.0,7.771867030646602
258.0,7.745232379398017
259.0,7.718616498729219
260.0,7.692021684954143
261.0,7.665450198739787
262.0,7.638904263979303
263.0,7.612386015377079
264.0,7.585897550473163
265.0,7.559440945297451
266.0,7.5330182190609225
267.0,7.506631320107853
268.0,7.480282158486721
269.0,7.4539726349108255
270.0,7.427704574862015
271.0,7.401479748924348
272.0,7.375299891325282
273.0,7.349166747661973
274.0,7.3230819458295064
275.0,7.297047097314594
276.0,7.271063771681077
277.0,7.245133497524984
278.0,7.219257785236627
279.0,7.193438084943109
280.0,7.1676758137607886
281.0,7.141972355358778
282.0,7.116329058891754
283.0,7.090747211941503
284.0,7.065228087535561
285.0,7.039772932413714
286.0,7.014382953547737
287.0,6.989059326099245
288.0,6.96380317477437
289.0,6.938615589598992
290.0,6.913497645326611
291.0,6.888450375312596
292.0,6.863474781846004
293.0,6.838571835058425
294.0,6.813742472128156
295.0,6.788987599648455
296.0,6.764308101985484
297.0,6.739704833125818
298.0,6.715178612930772
299.0,6.690730236520362
300.0,6.666360472903061
301.0,6.642070064533446
302.0,6.617859727655212
303.0,6.593730153767509
304.0,6.569682004211992
305.0,6.54571591769802
306.0,6.521832511451276
307.0,6.498032377478184
308.0,6.474316080351717
309.0,6.450684163241986
310.0,6.427137148058871
311.0,6.403675533259307
312.0,6.380299795471625
313.0,6.357010389637853
314.0,6.333807749534148
315.0,6.3106922882752
316.0,6.287664398702956
317.0,6.264724454690922
318.0,6.24187281066983
319.0,6.219109801286843
320.0,6.196435743196071
321.0,6.173850935035403
322.0,6.1513556575369766
323.0,6.128950172751617
324.0,6.106634726582263
325.0,6.08440954898351
326.0,6.0622749311434205
327.0,6.040230992470746
328.0,6.018277942546481
329.0,5.9964158957796325
330.0,5.974644988917777
331.0,5.952965319546027
332.0,5.931377047635116
333.0,5.9098802545254205
334.0,5.888475100955045
335.0,5.86716166740784
336.0,5.8459400069772105
337.0,5.824810216080503
338.0,5.803772285202498
339.0,5.782826297692123
340.0,5.76197221403811
341.0,5.7412100837968465
342.0,5.720539873759599
343.0,5.699961573841124
344.0,5.679475161987615
345.0,5.65908058176636
346.0,5.638777808441155
347.0,5.61856674287519
348.0,5.598447358830252
349.0,5.5784195589678465
350.0,5.558483247897731
351.0,5.538638365739654
352.0,5.518884751282059
353.0,5.4992223335008905
354.0,5.479650985173723
355.0,5.460170549276213
356.0,5.440780925044714
357.0,5.421481837194149
358.0,5.402273202050928
359.0,5.383154900112401
360.0,5.364126793740937
361.0,5.345188745298905
362.0,5.326340328269014
363.0,5.307581503902681
364.0,5.2889121220649375
365.0,5.270332015622713
366.0,5.251841017442934
367.0,5.233438616496347
368.0,5.215124795065007
369.0,5.196899356291308
370.0,5.178762100677581
371.0,5.160712673754338
372.0,5.142750944435192
373.0,5.1248765768658995
374.0,5.107089362247986
375.0,5.089389085791607
376.0,5.071775501419485
377.0,5.054248148564744
378.0,5.036806921188664
379.0,5.0194515541547675
380.0,5.002181774276603
381.0,4.9849973003177475
382.0,4.967897842991805
383.0,4.950883104962409
384.0,4.933952857904198
385.0,4.9171068016331585
386.0,4.900344593894455
387.0,4.883665918225278
388.0,4.867070451092261
389.0,4.850557861891483
390.0,4.834127812948459
391.0,4.817780013963578
392.0,4.8015143968023875
393.0,4.785330444434415
394.0,4.769227826506731
395.0,4.753206208359821
396.0,4.737265251027584
397.0,4.721404611237334
398.0,4.7056239414098
399.0,4.689923078572292
400.0,4.674301664551464
401.0,4.65875930606774
402.0,4.6432956670917145
403.0,4.627910409432553
404.0,4.612603192737982
405.0,4.597373674494302
406.0,4.582221535275175
407.0,4.56714651254105
408.0,4.5521482086398946
409.0,4.5372262843686455
410.0,4.522380399286248
411.0,4.507610211713646
412.0,4.492915378733793
413.0,4.478295556191643
414.0,4.463750429789592
415.0,4.44927964785407
416.0,4.434882859605234
417.0,4.420559720226197
418.0,4.406309883980314
419.0,4.392133004211189
420.0,4.378028733342667
421.0,4.363996733607322
422.0,4.350036679808818
423.0,4.336148207000505
424.0,4.3223309678910855
425.0,4.308584614574096
426.0,4.294908798527904
427.0,4.281303170615703
428.0,4.267767381085525
429.0,4.254301125182065
430.0,4.240904038682544
431.0,4.227575768803636
432.0,4.214315969074249
433.0,4.201124292831945
434.0,4.188000393222937
435.0,4.174943923202088
436.0,4.16195455900386
437.0,4.149031986825804
438.0,4.136175833211335
439.0,4.123385755707819
440.0,4.110661412035433
441.0,4.0980024600871765
442.0,4.0854085579288615
443.0,4.072879363799119
444.0,4.060414536109397
445.0,4.048013788005014
446.0,4.035676760911088
447.0,4.023403109394156
448.0,4.011192497956636
449.0,3.999044591630004
450.0,3.986959055974788
451.0,3.9749355570805682
452.0,3.962973761565981
453.0,3.951073349785787
454.0,3.93923402584352
455.0,3.927455433218771
456.0,3.915737244962209
457.0,3.904079134949112
458.0,3.8924807778793644
459.0,3.880941849277462
460.0,3.8694620254925094
461.0,3.858040983698217
462.0,3.846678429389075
463.0,3.835374039030072
464.0,3.8241274863404353
465.0,3.8129384549811625
466.0,3.8018066296497803
467.0,3.79073169608035
468.0,3.7797133410434607
469.0,3.7687512523462376
470.0,3.7578451225939546
471.0,3.7469946639336733
472.0,3.7361995533237797
473.0,3.725459484832058
474.0,3.7147741537087304
475.0,3.7041432563864634
476.0,3.693566490480364
477.0,3.6830435547879823
478.0,3.6725741492893094
479.0,3.6621579867272245
480.0,3.6517947721138557
481.0,3.641484204342244
482.0,3.6312259897347343
483.0,3.621019835904072
484.0,3.6108654517534076
485.0,3.600762547476291
486.0,3.5907108345566763
487.0,3.580710026349352
488.0,3.57075985048927
489.0,3.5608600142864266
490.0,3.551010235467949
491.0,3.541210233126574
492.0,3.5314597277206436
493.0,3.521758441074108
494.0,3.5121060963765243
495.0,3.5025024181830564
496.0,3.492947137143331
497.0,3.483439983792623
498.0,3.473980683631042
499.0,3.464568967494292
500.0,3.455204567638865
501.0,3.4458872177420385
502.0,3.436616652901878
503.0,3.427392609637234
504.0,3.4182148258877447
505.0,3.409083044029868
506.0,3.39999700361909
507.0,3.3909564470557423
508.0,3.381961118344644
509.0,3.3730107629408765
510.0,3.3641051277497858
511.0,3.3552439611269804
512.0,3.346427014204492
513.0,3.3376540377290134
514.0,3.3289247844793715
515.0,3.320239008783312
516.0,3.3115964664320607
517.0,3.3029969146803206
518.0,3.294440112246275
519.0,3.2859258185458633
520.0,3.2774537955007856
521.0,3.2690238061866443
522.0,3.260635615074902
523.0,3.252288988092716
524.0,3.243983692622942
525.0,3.235719497504129
526.0,3.2274961703443505
527.0,3.219313483800015
528.0,3.211171210992816
529.0,3.203069126224345
530.0,3.195007005224038
531.0,3.186984625149175
532.0,3.179001764584878
533.0,3.1710582017874516
534.0,3.1631537187474446
535.0,3.1552880983001454
536.0,3.147461124502254
537.0,3.1396725828197267
538.0,3.1319222601277765
539.0,3.124209944710873
540.0,3.116535422206874
541.0,3.1088984855544677
542.0,3.1012989275367904
543.0,3.09373654179731
544.0,3.086211123372777
545.0,3.078722468693224
546.0,3.0712703755819684
547.0,3.063854643255607
548.0,3.0564750723240226
549.0,3.049131464790379
550.0,3.041823615191118
551.0,3.0345513319259103
552.0,3.0273144220273442
553.0,3.0201126924426758
554.0,3.0129459514762438
555.0,3.005814008789474
556.0,2.998716675400876
557.0,2.991653763686045
558.0,2.9846250873776605
559.0,2.9776304615654876
560.0,2.970669690599964
561.0,2.9637425966308695
562.0,2.956849000354499
563.0,2.949988721398526
564.0,2.943161580696389
565.0,2.936367400487293
566.0,2.929606004316206
567.0,2.9228772170338635
568.0,2.916180864796766
569.0,2.909516775067178
570.0,2.9028847632892227
571.0,2.8962846636373363
572.0,2.8897163096240432
573.0,2.8831795329166225
574.0,2.876674166429353
575.0,2.870200044323512
576.0,2.8637570020073744
577.0,2.857344876136215
578.0,2.8509635046123054
579.0,2.8446127265849177
580.0,2.83829236900491
581.0,2.83200227691157
582.0,2.8257422958252953
583.0,2.8195122688157004
584.0,2.81331204013767
585.0,2.8071414552313594
586.0,2.8010003607221954
587.0,2.794888604420877
588.0,2.7888060353233746
589.0,2.782752503610928
590.0,2.776727841253015
591.0,2.770731906227551
592.0,2.7647645575568034
593.0,2.7588256491368734
594.0,2.752915036000307
595.0,2.747032574316096
596.0,2.7411781213896784
597.0,2.735351535662939
598.0,2.7295526767142073
599.0,2.7237814052582605
600.0,2.7180375831463204
601.0,2.7123210733660557
602.0,2.7066317326172484
603.0,2.7009693975069187
604.0,2.695333958341544
605.0,2.6897252811634687
606.0,2.6841432330787187
607.0,2.6785876822569987
608.0,2.673058497931693
609.0,2.6675555503998645
610.0,2.662078711022258
611.0,2.656627852223295
612.0,2.6512028474910783
613.0,2.64580357137739
614.0,2.640429899497691
615.0,2.6350816782897932
616.0,2.6297587901576707
617.0,2.6244611248559115
618.0,2.6191885605196155
619.0,2.6139409762648005
620.0,2.6087182521884036
621.0,2.6035202693682815
622.0,2.5983469098632073
623.0,2.593198056712875
624.0,2.5880735939378954
625.0,2.582973406539799
626.0,2.5778973805010343
627.0,2.572845396748485
628.0,2.5678173074983675
629.0,2.5628130299661467
630.0,2.557832452400555
631.0,2.55287546395015
632.0,2.547941954663316
633.0,2.5430318154882636
634.0,2.53814493827303
635.0,2.5332812157654767
636.0,2.528440541613293
637.0,2.5236228103639937
638.0,2.51882791746492
639.0,2.5140557592632384
640.0,2.5093062071074996
641.0,2.504579159326297
642.0,2.4998745270578118
643.0,2.495192208626948
644.0,2.4905321031808927
645.0,2.4858941106891153
646.0,2.4812781319433657
647.0,2.4766840685576774
648.0,2.4721118229683667
649.0,2.4675612984340307
650.0,2.4630323990355487
651.0,2.4585250296760828
652.0,2.45403909255201
653.0,2.449574457879507
654.0,2.445131060562768
655.0,2.440708807272109
656.0,2.4363076054254655
657.0,2.431927363188393
658.0,2.4275679894740687
659.0,2.4232293939432883
660.0,2.418911487004469
661.0,2.4146141798136473
662.0,2.4103373842744813
663.0,2.4060810130382486
664.0,2.4018449795038466
665.0,2.3976291760296453
666.0,2.3934335138567966
667.0,2.389257921511819
668.0,2.3851023138842464
669.0,2.3809666065393276
670.0,2.3768507157180236
671.0,2.37275455833701
672.0,2.368678051988675
673.0,2.3646211149411216
674.0,2.360583666138165
675.0,2.3565656251993348
676.0,2.3525669124198743
677.0,2.348587447349184
678.0,2.344627114769966
679.0,2.3406858639207284
680.0,2.3367636163903898
681.0,2.3328602943742696
682.0,2.328975820674094
683.0,2.3251101186979892
684.0,2.3212631124604877
685.0,2.317434726582524
686.0,2.313624886291437
687.0,2.3098335174209677
688.0,2.3060605464112616
689.0,2.3023059003088684
690.0,2.2985694821644667
691.0,2.2948512127174894
692.0,2.2911510401069233
693.0,2.2874688925017526
694.0,2.2838046986242393
695.0,2.2801583877499203
696.0,2.2765298897076103
697.0,2.2729191348793982
698.0,2.2693260542006515
699.0,2.265750579160011
700.0,2.2621926417993974
701.0,2.2586521747140034
702.0,2.2551291110523013
703.0,2.251623384516038
704.0,2.248134929360237
705.0,2.2446636482473923
706.0,2.241209465359318
707.0,2.237772342821724
708.0,2.2343522153659308
709.0,2.230949018205701
710.0,2.2275626870372394
711.0,2.2241931580391947
712.0,2.2208403678726585
713.0,2.217504253681165
714.0,2.2141847530906906
715.0,2.210881804209656
716.0,2.2075953456289223
717.0,2.204325316421797
718.0,2.2010716561440278
719.0,2.197834304833806
720.0,2.1946131701516287
721.0,2.191408180234013
722.0,2.1882193044518448
723.0,2.1850464829615097
724.0,2.1818896563279226
725.0,2.1787487655245314
726.0,2.175623751933314
727.0,2.1725145573447784
728.0,2.169421123957965
729.0,2.1663433943804433
730.0,2.163281311628316
731.0,2.1602348191262157
732.0,2.157203860707305
733.0,2.154188380613278
734.0,2.15118832349436
735.0,2.148203604981346
736.0,2.145234157679282
737.0,2.1422799534538135
738.0,2.139340936933234
739.0,2.1364170530867748
740.0,2.133508247224605
741.0,2.130614464997831
742.0,2.127735652398496
743.0,2.124871755759581
744.0,2.1220227217550054
745.0,2.1191884973996244
746.0,2.1163690300492326
747.0,2.11356426740056
748.0,2.110774157491276
749.0,2.107998648699986
750.0,2.1052376645265793
751.0,2.1024911418138603
752.0,2.099759053143529
753.0,2.097041346808654
754.0,2.094337971384064
755.0,2.0916488757263485
756.0,2.088974008973855
757.0,2.086313320546693
758.0,2.0836667601467305
759.0,2.0810342777575968
760.0,2.0784158236446806
761.0,2.0758113483551304
762.0,2.073220802717855
763.0,2.070644137843523
764.0,2.0680813051245637
765.0,2.065532234559407
766.0,2.0629968665335596
767.0,2.06047517401974
768.0,2.0579671082648754
769.0,2.0554726207456757
770.0,2.0529916631686276
771.0,2.0505241874699967
772.0,2.0480701458158284
773.0,2.045629490601946
774.0,2.043202174453953
775.0,2.0407881502272303
776.0,2.038387371006939
777.0,2.0359997901080185
778.0,2.0336253610751864
779.0,2.031264037682941
780.0,2.0289157552028314
781.0,2.0265804569057964
782.0,2.024258115906974
783.0,2.0219486857759734
784.0,2.0196521202662487
785.0,2.017368373315103
786.0,2.0150973990436856
787.0,2.0128391517569924
788.0,2.0105935859438664
789.0,2.0083606562769982
790.0,2.0061403176129255
791.0,2.0039325249920314
792.0,2.001737233638548
793.0,1.9995543989605529
794.0,1.997383976549972
795.0,1.9952259062917699
796.0,1.9930801339927045
797.0,1.9909466322655194
798.0,1.9888253564625824
799.0,1.9867162620802532
800.0,1.9846193047588816
801.0,1.9825344402828082
802.0,1.980461624580364
803.0,1.9784008137238698
804.0,1.9763519639296383
805.0,1.9743150315579725
806.0,1.9722899731131645
807.0,1.9702767452434988
808.0,1.9682753047412496
809.0,1.966285608542681
810.0,1.9643076008597975
811.0,1.962341229973778
812.0,1.960386467137183
813.0,1.958443269054586
814.0,1.9565115925415193
815.0,1.9545913945244757
816.0,1.9526826320409074
817.0,1.9507852622392274
818.0,1.9488992423788079
819.0,1.947024529829981
820.0,1.9451610820740393
821.0,1.9433088567032348
822.0,1.9414678114207797
823.0,1.939637904040846
824.0,1.9378190924885663
825.0,1.9360113249390776
826.0,1.9342145521084835
827.0,1.9324287433330607
828.0,1.930653856348332
829.0,1.9288898489748645
830.0,1.9271366791182678
831.0,1.9253943047691962
832.0,1.9236626840033466
833.0,1.92194177498146
834.0,1.9202315359493207
835.0,1.9185319252377557
836.0,1.9168429012626371
837.0,1.9151644225248794
838.0,1.913496447610441
839.0,1.9118389351903233
840.0,1.9101918368778532
841.0,1.9085551056935448
842.0,1.9069287089205185
843.0,1.9053126051000917
844.0,1.9037067528393947
845.0,1.9021111108113697
846.0,1.9005256377547721
847.0,1.8989502924741697
848.0,1.897385033839942
849.0,1.8958298207882818
850.0,1.8942846123211936
851.0,1.8927493675064953
852.0,1.8912240454778164
853.0,1.8897086054345995
854.0,1.8882030066420992
855.0,1.8867072017469795
856.0,1.88522114479903
857.0,1.883744803745988
858.0,1.8822781378170725
859.0,1.8808211062971543
860.0,1.8793736685267561
861.0,1.877935783902054
862.0,1.876507411874875
863.0,1.8750885119526988
864.0,1.873679043698657
865.0,1.8722789667315336
866.0,1.8708882407257645
867.0,1.869506825411438
868.0,1.8681346805742947
869.0,1.866771766055727
870.0,1.8654180417527793
871.0,1.8640734676181485
872.0,1.8627380036601837
873.0,1.8614116094713302
874.0,1.8600942338084456
875.0,1.8587858462614055
876.0,1.8574864068532289
877.0,1.8561958756554398
878.0,1.854914212788066
879.0,1.8536413784196397
880.0,1.852377332767197
881.0,1.8511220360962795
882.0,1.8498754487209308
883.0,1.848637531003701
884.0,1.8474082433556436
885.0,1.8461875462363155
886.0,1.8449754001537793
887.0,1.8437717656646007
888.0,1.8425766033738507
889.0,1.8413898739351031
890.0,1.8402115380504378
891.0,1.8390415564704374
892.0,1.837879886097116
893.0,1.836726488848738
894.0,1.8355813272065524
895.0,1.8344443620117707
896.0,1.8333155541506307
897.0,1.8321948645543957
898.0,1.8310822541993557
899.0,1.829977684106826
900.0,1.8288811153431492
901.0,1.8277925090196931
902.0,1.826711826292852
903.0,1.8256390283640456
904.0,1.8245740764797205
905.0,1.8235169319313491
906.0,1.8224675560554304
907.0,1.8214259102334884
908.0,1.8203919558920743
909.0,1.8193656545027646
910.0,1.8183469686884286
911.0,1.8173358619247355
912.0,1.8163322937423427
913.0,1.8153362258885468
914.0,1.8143476201595492
915.0,1.8133664384004555
916.0,1.8123926425052757
917.0,1.8114261944169239
918.0,1.810467056127219
919.0,1.8095151896768833
920.0,1.808570557155544
921.0,1.8076331207017329
922.0,1.806702842502885
923.0,1.805779684795341
924.0,1.8048636098643447
925.0,1.8039545806141772
926.0,1.8030525661481762
927.0,1.8021575234570388
928.0,1.8012694152114144
929.0,1.8003882041386263
930.0,1.7995138530226729
931.0,1.7986463247042257
932.0,1.7977855820806317
933.0,1.796931588105911
934.0,1.796084305790759
935.0,1.7952436982025446
936.0,1.7944097284653118
937.0,1.7935823597597778
938.0,1.7927615553233354
939.0,1.7919472784500508
940.0,1.7911394924906643
941.0,1.7903381701959302
942.0,1.7895432697210236
943.0,1.788754753431087
944.0,1.7879725851860975
945.0,1.7871967289139188
946.0,1.7864271486103023
947.0,1.7856638083388872
948.0,1.7849066722312001
949.0,1.7841557044866552
950.0,1.7834108693725546
951.0,1.7826721312240872
952.0,1.7819394544443303
953.0,1.7812128035042485
954.0,1.7804921429426936
955.0,1.779777437366405
956.0,1.7790686583108952
957.0,1.7783657699456121
958.0,1.777668733695246
959.0,1.77697751472665
960.0,1.7762920782861236
961.0,1.77561238969941
962.0,1.7749384143716982
963.0,1.7742701177876223
964.0,1.773607465511261
965.0,1.772950423186138
966.0,1.7722989565352218
967.0,1.771653031360927
968.0,1.771012613545112
969.0,1.7703776690490811
970.0,1.7697481639135824
971.0,1.7691240680128866
972.0,1.7685053511549675
973.0,1.7678919747753297
974.0,1.7672839054862948
975.0,1.7666811099898887
976.0,1.7660835550778422
977.0,1.765491207631588
978.0,1.7649040346222649
979.0,1.764322003110714
980.0,1.763745080247481
981.0,1.7631732332728154
982.0,1.7626064295166708
983.0,1.7620446363987041
984.0,1.7614878214282772
985.0,1.7609359522044548
986.0,1.7603889976027902
987.0,1.759846931191106
988.0,1.7593097157621205
989.0,1.7587773194678167
990.0,1.758249710557802
991.0,1.7577268573793077
992.0,1.757208728377187
993.0,1.7566952920939176
994.0,1.7561865171695998
995.0,1.7556823723419575
996.0,1.7551828264463383
997.0,1.754687848415712
998.0,1.7541974072806732
999.0,1.7537114721694382
1000.0,1.7532300123078481
