M,MAPKK,MKP,M_MAPKK_T,M_MAPKK_Y,M_MKP_T,M_MKP_Y,MpT,MpT_MAPKK,MpT_MKP_T,MpT_MKP_Y,MpY,MpY_MAPKK,MpY_MKP_T,MpY_MKP_Y,Mpp,Mpp_MKP_T,Mpp_MKP_Y,Time
800.0,180.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750.1107001684711,132.3300873159381,97.78309423316263,23.834937522176993,23.834937522176993,0.8410318445130535,1.3758570910710337,0.0012399420992253354,1.8819854026738577e-05,4.198080601833547e-06,4.2034580055921765e-06,0.0012399420998744442,1.8819854031480555e-05,4.203458006667085e-06,4.198402805937808e-06,1.496430742780141e-06,1.392690445440977e-08,1.392690445440977e-08,0.01
715.0595905657493,99.33424069226771,95.73406844419296,40.332774379260066,40.332774379260066,1.6186227211152462,2.6471889609821564,0.0043504621078159856,0.00010527460604234356,2.9758969073461632e-05,2.9836848944971894e-05,0.004350462126735102,0.00010527460625573085,2.983684900715446e-05,2.9763626175037778e-05,1.7646477029160615e-05,3.3870819274570404e-07,3.3870819274570404e-07,0.02
689.6429455449803,75.84883741747285,93.81158968558171,52.075327514788256,52.075327514788256,2.3484109282164396,3.83963505960274,0.008707290226708098,0.0002537764745207455,8.990425799930397e-05,9.026393462720206e-05,0.008707290358579716,0.00025377647626382107,9.026393527190304e-05,8.992571492046768e-05,6.697748921206947e-05,1.9843781158353934e-06,1.9843781158353934e-06,0.03
670.7560041047931,58.79559955418409,91.98840952394589,60.60176293498429,60.60176293498429,3.040704596004249,4.970101389782595,0.013921985146459115,0.0004372879201645888,0.00019231823270821058,0.00019336179756443433,0.01392198565963511,0.0004372879273064863,0.0001933618008798303,0.0001923803262362506,0.00016100253110549423,6.534054906971799e-06,6.534054906971799e-06,0.04
656.4367381247845,46.230691119969926,90.2458263021383,66.88402408839504,66.88402408839504,3.702577918529598,6.050194422651276,0.01973829146782648,0.0006303516100036962,0.00034125179988965494,0.0003436028205135463,0.019738292921103892,0.0006303516301689772,0.00034360283214125026,0.00034139131236038227,0.000302712935073998,1.5753957920871212e-05,1.5753957920871212e-05,0.05
645.3897642975218,36.871615755076604,88.57059647783385,71.56337724758272,71.56337724758272,4.339040261692537,7.088136496161173,0.025979570769875615,0.0008148748564912416,0.0005387276953565801,0.000543245801108535,0.025979574139039383,0.0008148749016804683,0.0005432458331491615,0.0005389950792134793,0.0004887904800992306,3.127495177411364e-05,3.127495177411364e-05,0.06
636.7304173519093,29.843068881478555,86.95310081462726,75.0774853601849,75.0774853601849,4.953730204510684,8.0899030244939,0.0325200323995566,0.0009801990325925128,0.0007852777331500651,0.0007930637292330615,0.03252003920691078,0.000980199119260775,0.0007930638040275781,0.0007857372807329714,0.000712272590316454,5.440691046395913e-05,5.440691046395913e-05,0.07
629.8384004324361,24.531700457102115,85.38620061688786,77.73302825184923,77.73302825184923,5.549348335515948,9.059931725050163,0.03926796013639297,0.0011215195253782625,0.0010804181147659772,0.0010928125590085544,0.03926797257871583,0.001121519674216155,0.0010928127137057517,0.0010811477582544579,0.0009647088390045121,8.606570011343227e-05,8.606570011343227e-05,0.08
624.2697258583534,20.498778445861305,83.86449584812226,79.74937267711115,79.74937267711115,6.1279379059778725,10.001582571743556,0.046155387248485114,0.0012380998404247243,0.0014229688629760358,0.0014415460867299645,0.04615540832032487,0.0012381000761209006,0.001441546378524832,0.001424059726212473,0.001237640061449122,0.00012677655090135857,0.00012677655090135857,0.09
