data_set_value_component_environment_variable_time,data_set_value_component_Concentrations_variable_HCO3_i,data_set_value_component_Concentrations_variable_HCO3_e,data_set_value_component_Concentrations_variable_Cl_i,data_set_value_component_Concentrations_variable_Cl_e,data_set_value_component_Concentrations_variable_x_Tmax,data_set_value_component_Concentrations_variable_x_T,data_set_value_component_AE1_rate_constants_variable_K_I,data_set_value_component_AE1_rate_constants_variable_Kc_p,data_set_value_component_AE1_rate_constants_variable_Kc_pp,data_set_value_component_AE1_rate_constants_variable_Kb_p,data_set_value_component_AE1_rate_constants_variable_Kb_pp,data_set_value_component_AE1_rate_constants_variable_Pc_p,data_set_value_component_AE1_rate_constants_variable_Pc_pp,data_set_value_component_AE1_rate_constants_variable_Pb_p,data_set_value_component_AE1_rate_constants_variable_Pb_pp,data_set_value_component_AE1_variable_beta_p,data_set_value_component_AE1_variable_beta_pp,data_set_value_component_AE1_variable_gamma_p,data_set_value_component_AE1_variable_gamma_pp,data_set_value_component_AE1_variable_sigma,data_set_value_component_AE1_variable_x_p,data_set_value_component_AE1_variable_x_pp,data_set_value_component_AE1_variable_J_HCO3,data_set_value_component_AE1_variable_J_Cl,data_set_value_component_AE1_variable_Jb_influx,data_set_value_component_AE1_variable_Jc_influx,data_set_value_component_AE1_variable_Jo_bm,data_set_value_component_AE1_variable_Ji_bm,data_set_value_component_AE1_variable_Js_bm,data_set_value_component_AE1_variable_Jo_cm,data_set_value_component_AE1_variable_Ji_cm,data_set_value_component_AE1_variable_Js_cm
0.0,0.0,26.0,29.0,114.0,1.0,1.0,172.0,50.0,50.0,198.0,198.0,562.0,61.0,1247.0,135.0,0.13131313131313133,0.0,2.28,0.58,2403.962068686869,0.014717370319959263,0.601135722385522,-2.4099322248167643,2.4099322248167643,2.4099322248167643,18.858249633183,0.0,69.85046758801188,121.81259044862517,21.534386033313837,52.761475321308986,55.02728731942214
0.1,6.0,26.0,29.0,114.0,1.0,0.9662921348314606,172.0,50.0,50.0,198.0,198.0,562.0,61.0,1247.0,135.0,0.13131313131313133,0.030303030303030304,2.28,0.58,2461.7085761861035,0.01549347854500453,0.5672466677587232,-0.21646343687662223,0.21646343687662223,2.5370179867986717,19.852723668427004,3.824570320414789,67.49595744459575,117.7065480739524,20.808507852415616,50.98299862508509,53.17243493786859
0.2,12.0,26.0,29.0,114.0,1.0,0.9347826086956522,172.0,50.0,50.0,198.0,198.0,562.0,61.0,1247.0,135.0,0.13131313131313133,0.06060606060606061,2.28,0.58,2519.455083685338,0.016162554475851663,0.5361720253865592,1.7402845450008237,-1.7402845450008237,2.646577480889205,20.710050803177282,7.166844051502656,65.29500231053285,113.86829107154094,20.12996955288033,49.32050953948449,51.43855118989462
0.30000000000000004,18.000000000000004,26.0,29.0,114.0,1.0,0.9052631578947369,172.0,50.0,50.0,198.0,198.0,562.0,61.0,1247.0,135.0,0.13131313131313133,0.09090909090909093,2.28,0.58,2577.201591184573,0.016738410577101136,0.5076058312869083,3.4888354661435046,-3.4888354661435046,2.7408724632867334,21.44792977707431,10.093153607244819,63.233054869147594,110.2724503008607,19.494286303842003,47.763019764553405,49.8141758891611
0.4,23.99999999999997,26.0,29.0,114.0,1.0,0.8775510204081635,172.0,50.0,50.0,198.0,198.0,562.0,61.0,1247.0,135.0,0.13131313131313133,0.12121212121212106,2.28,0.58,2634.948098683808,0.01723285590073663,0.48128292913912485,5.053702204025652,-5.053702204025652,2.8218366364327423,22.08149223696789,12.65933944862676,61.29734910784717,106.89676304675272,18.89752243739786,46.30088650645484,48.289252137452095
0.5,30.0,26.0,29.0,114.0,1.0,0.8514851485148515,172.0,50.0,50.0,198.0,198.0,562.0,61.0,1247.0,135.0,0.13131313131313133,0.15151515151515152,2.28,0.58,2692.6946061830427,0.017656026093510527,0.45697256195700564,6.4560363531417915,-6.4560363531417915,2.891129686887871,22.623725595180648,14.91263886797327,59.47663576801011,103.72161166912639,18.336209889752375,44.92561264982746,46.85491791554757
0.6000000000000001,36.0,26.0,29.0,114.0,1.0,0.826923076923077,172.0,50.0,50.0,198.0,198.0,562.0,61.0,1247.0,135.0,0.13131313131313133,0.18181818181818182,2.28,0.58,2750.4411136822773,0.018016652315234975,0.434473115442515,7.7141587862933045,-7.7141587862933045,2.9501813200229714,23.08581761064948,16.89319402762155,57.76096358239444,100.72964210174774,17.807280758317212,43.62968151569782,45.503333744906776
0.7000000000000001,42.0,26.0,29.0,114.0,1.0,0.8037383177570093,172.0,50.0,50.0,198.0,198.0,562.0,61.0,1247.0,135.0,0.13131313131313133,0.21212121212121213,2.28,0.58,2808.1876211815124,0.01832228161320784,0.4136077810367002,8.843995474821543,-8.843995474821543,3.000227345774872,23.477438767899997,18.635263939392548,56.14149731372917,97.90544652880155,17.3080112043457,42.40641941712685,44.22753934084397
0.8,47.99999999999997,26.0,29.0,114.0,1.0,0.781818181818182,172.0,50.0,50.0,198.0,198.0,562.0,61.0,1247.0,135.0,0.13131313131313133,0.2424242424242423,2.28,0.58,2865.9341286807467,0.01857945847371671,0.39422095823221603,9.859437407625837,-9.859437407625837,3.0423394072466827,23.80697490988164,20.16820454240723,54.6103655688093,95.23529798710697,16.835974535136277,41.24988070575067,43.02133372245732
0.9,53.99999999999997,26.0,29.0,114.0,1.0,0.7610619469026549,172.0,50.0,50.0,198.0,198.0,562.0,61.0,1247.0,135.0,0.13131313131313133,0.2727272727272726,2.28,0.58,2923.6806361799813,0.018793875137186753,0.3761752547815513,10.772639331614334,-10.772639331614334,3.0774495944336815,24.081719845785614,21.517265876615472,53.160532854593114,92.70692724408643,16.38900175986717,40.1547511294918,41.879174420091196
1.0,60.0,26.0,29.0,114.0,1.0,0.7413793103448276,172.0,50.0,50.0,198.0,198.0,562.0,61.0,1247.0,135.0,0.13131313131313133,0.30303030303030304,2.28,0.58,2981.4271436792164,0.018970496637801156,0.3593489732840882,11.594268897021847,-11.594268897021847,3.106370919145399,24.308035571812884,22.704244055956778,51.78569148766398,90.30933429811867,15.965148266077502,39.1162661864877,40.79609232301987
