CSK_cytoplasm,Cbp,Cbp_P,Cbp_P_CSK,PTP,PTP_pY789,srca,srcc,srci,srco,Time
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9999999995001861,0.999999000000499,9.99499686722182e-07,4.998145045250859e-10,0.9996493246477911,0.00035067535220886136,4.737089528107216e-13,4.315609798864459e-25,0.9999985968771123,1.4031224140253677e-06,0.01
0.9999999980014692,0.9999980000019809,1.9979994878825377e-06,1.9985314499961985e-09,0.9992992977983981,0.0007007022016017134,3.743764352653321e-12,2.9773544098044264e-23,0.9999943909468507,5.609049405535124e-06,0.02
0.9999999955049471,0.9999970000044,2.9955005466905953e-06,4.495053585822768e-09,0.9989499182545731,0.0010500817454266224,1.260367958782896e-11,3.5548343855317493e-22,0.9999873874221912,1.2612565205201839e-05,0.03
0.9999999920117195,0.9999960000076881,3.992004031090588e-06,7.988281095931061e-09,0.99860118481704,0.0013988151829598828,2.985005366218503e-11,1.814867563376665e-21,0.9999775915432929,2.2408426857243484e-05,0.04
0.9999999875228892,0.9999950000117527,4.987511136085832e-06,1.2477111551605506e-08,0.998253096284368,0.0017469037156319436,5.828328540018932e-11,6.472098162083316e-21,0.9999650085795075,3.4991362209305e-05,0.05
0.9999999820395518,0.9999940000164692,5.982023082325213e-06,1.7960448829711816e-08,0.9979056514628604,0.0020943485371394824,1.0068377414086193e-10,1.8668158688865347e-20,0.9999496437935683,5.035610574788891e-05,0.06
0.9999999755627996,0.9999930000216775,6.9755411217743964e-06,2.44372010722039e-08,0.9975588491643872,0.0024411508356126516,1.598169183526984e-10,4.7662079513638914e-20,0.9999315024533704,6.84973868126607e-05,0.07
0.9999999680937256,0.9999920000271351,7.968066590116034e-06,3.190627511224505e-08,0.9972126882012584,0.0027873117987414773,2.3844251031519094e-10,1.241676443754596e-19,0.9999105898915472,8.9409870010005e-05,0.08
0.999999959633418,0.9999910000326662,8.95960075139292e-06,4.036658266746611e-08,0.9968671673896777,0.003132832610322118,3.3931492275158977e-10,2.5825218606534854e-19,0.9998869113703004,0.00011308829038434278,0.09
0.9999999501829655,0.9999900000380919,9.950144873096954e-06,4.981703523682127e-08,0.9965222855456803,0.0034777144543194924,4.651887445932539e-10,4.609669766392099e-19,0.9998604721551559,0.0001395273796548843,0.1
0.9999999397434539,0.9999890000430125,1.0939700440989367e-05,6.025654668838596e-08,0.9961780414925543,0.0038219585074456526,6.187888358418982e-10,8.281827084812833e-19,0.99983127765869,0.0001687217225207703,0.11
0.9999999283159713,0.9999880000471674,1.1928268803405124e-05,7.168402939859463e-08,0.9958344340490207,0.0041655659509791864,8.028587743643283e-10,1.402366251983475e-18,0.999799333200893,0.0002006659962476034,0.12
0.9999999159016058,0.9999870000503753,1.2915851229925346e-05,8.409839488907804e-08,0.9954914620311843,0.004508537968815589,1.0201528645341266e-09,2.1953807491871432e-18,0.9997646440486991,0.0002353549311473549,0.13
0.9999999025014408,0.9999860000522796,1.3902449160962703e-05,9.749855982960552e-08,0.9951491242642928,0.004850875735707099,1.2733937900834863e-09,3.309855006704122e-18,0.9997272155707604,0.00027278315584524043,0.14
0.9999998881165499,0.9999850000522676,1.4888064283135171e-05,1.1188345066586525e-07,0.9948074195892513,0.00519258041074859,1.565252687224302e-09,4.996671723930776e-18,0.9996870532727613,0.00031294516198573615,0.15
0.9999998727480242,0.9999840000501817,1.587269784512766e-05,1.2725197645481302e-07,0.9944663468191147,0.00553365318088518,1.8984923813538457e-09,7.243009767769317e-18,0.9996441624166428,0.00035583568486524073,0.16
0.999999856396948,0.999983000045696,1.6856351257349307e-05,1.4360305267488673e-07,0.9941259047772227,0.005874095222777169,2.2758418379846847e-09,1.0133431151538244e-17,0.9995985483543577,0.00040144936980197275,0.17
0.999999839064381,0.9999820000380146,1.783902637458208e-05,1.6093561964773536e-07,0.9937860923217454,0.006213907678254547,2.6999198712078003e-09,1.4186164447072865e-17,0.999550216662143,0.00044978063793962267,0.18
0.9999998207514093,0.9999810000268389,1.8820724581540383e-05,1.792485914153015e-07,0.9934469082740084,0.0065530917259915954,3.1734618157614953e-09,1.946069600217808e-17,0.999499172678983,0.0005008241475587315,0.19
0.999999801459114,0.9999800000117844,1.980144734416283e-05,1.9854088656046618e-07,0.9931083514617037,0.006891648538296169,3.699182872479372e-09,2.609577942269896e-17,0.9994454217848576,0.0005545745159643486,0.2
0.9999997811885577,0.9999789999921509,2.0781196424583904e-05,2.188114429082431e-07,0.9927704207373471,0.007229579262652849,4.279720444413797e-09,3.469286285771189e-17,0.9993889695004791,0.0006110262198064202,0.21
0.9999997599407962,0.9999779999671383,2.1759973678515825e-05,2.400592044721108e-07,0.9924331149613617,0.0075668850386383,4.9176871775836115e-09,4.6006645621615744e-17,0.9993298213906653,0.0006701736916545332,0.22
0.9999997377169131,0.9999769999363929,2.2737780543368694e-05,2.622830876024704e-07,0.9920964329588216,0.007903567041178393,5.6158063845077045e-09,6.010677847169361e-17,0.9992679828230795,0.0007320115611220404,0.23
0.9999997145179803,0.9999759998993724,2.3714618633173717e-05,2.8548202032999716e-07,0.9917603735697266,0.008239626430273383,6.376754650616283e-09,7.735216252253551e-17,0.9992034592486302,0.0007965343746238421,0.24
0.99999969034507,0.9999749998555343,2.4690489562203326e-05,3.096549307013187e-07,0.9914249356340968,0.008575064365903145,7.203208497522454e-09,9.81020939298143e-17,0.9991362561183394,0.0008637366784612116,0.25
0.9999996651992539,0.999973999804336,2.566539494497117e-05,3.3480074677901473e-07,0.9910901179919728,0.008909882008027163,8.097844383022216e-09,1.2271626389028534e-16,0.9990663788833432,0.0009336130188217943,0.26
0.9999996390815553,0.9999729997445076,2.6639337077187912e-05,3.6091844536837685e-07,0.9907559195413439,0.009244080458656146,9.063158478627528e-09,1.533694024811002e-16,0.9989938332967263,0.00100615764012539,0.27
0.9999996119930468,0.9999719996755159,2.761231756451705e-05,3.880069538960831e-07,0.9904223391214974,0.009577660878502725,1.0101829584471464e-08,1.903971210620361e-16,0.9989186248057152,0.0010813650924665968,0.28
0.9999995839347989,0.9999709995967984,2.8584338039933996e-05,4.160652017418452e-07,0.9900893755740438,0.009910624425956265,1.1216529272312532e-08,2.3420756531991387e-16,0.9988407588696495,0.0011592299138344353,0.29
0.9999995549078723,0.9999699995076429,2.955540027666791e-05,4.450921283201226e-07,0.989757027752525,0.010242972247474991,1.2409891994233398e-08,2.855823880975561e-16,0.998760241010043,0.001239746580080644,0.3
0.9999995249133267,0.9999689994073226,3.0525506061629196e-05,4.750866740230475e-07,0.9894252945116466,0.010574705488353407,1.3684548581445612e-08,3.4533945293613236e-16,0.9986770767544807,0.0013229095609895783,0.31
0.9999994939522164,0.9999679992950458,3.1494657241746006e-05,5.060477841903291e-07,0.9890941747113793,0.01090582528862077,1.5043113161534898e-08,4.1457027966597706e-16,0.9985912716570698,0.0014087132998400057,0.32
0.9999994620255551,0.9999669991694878,3.246285614909666e-05,5.379744455326907e-07,0.98876366725459,0.011236332745410041,1.6488063125606203e-08,4.968185819315048e-16,0.9985028314860764,0.001497152025886781,0.33
0.9999994291344161,0.9999659990300934,3.343010441560445e-05,5.708655845802377e-07,0.9884337709821236,0.011566229017876451,1.8022073790064655e-08,5.920063197839793e-16,0.998411761700778,0.00158822027717784,0.34
0.999999395279847,0.9999649988759748,3.4396403976657865e-05,6.047201536681374e-07,0.988104484761639,0.011895515238360979,1.964773503218104e-08,7.015766253765666e-16,0.9983180678944229,0.0016819124578752015,0.35000000000000003
0.9999993604628937,0.9999639987062189,3.536175679057027e-05,6.395371069011811e-07,0.9877758074627774,0.012224192537222671,2.1367630498492933e-08,8.270562092797708e-16,0.9982217556704097,0.0017782229619963104,0.36
0.9999993246846005,0.9999629985198883,3.632616483857989e-05,6.75315400153785e-07,0.9874477379571613,0.012552262042838653,2.3184337604804734e-08,9.700553604814387e-16,0.998122830642288,0.0018771461734140389,0.37
0.9999992879460022,0.9999619983159596,3.728963017928747e-05,7.120539984834683e-07,0.9871202751232889,0.012879724876711154,2.510041242035922e-08,1.1332715435939034e-15,0.9980212984486496,0.0019786764509806924,0.38
0.9999992502481279,0.9999609980933498,3.8252154924780706e-05,7.497518728794062e-07,0.9867934178443867,0.013206582155613501,2.7118396297427227e-08,1.3200492352389252e-15,0.9979171647465969,0.0020828081350524118,0.39
0.9999992115920205,0.9999599978510835,3.9213741093086806e-05,7.884079801689948e-07,0.9864671649951482,0.013532835004851963,2.9240856841127576e-08,1.5316597822364396e-15,0.9978104351713823,0.0021895355878089407,0.4
0.9999991719787138,0.9999589975880946,4.017439078335345e-05,8.280212868745e-07,0.98614151545748,0.013858484542520151,3.1470339266543906e-08,1.77053098720133e-15,0.9977011153843285,0.0022988531453825406,0.41000000000000003
0.999999131409239,0.9999579973032894,4.113410612016108e-05,8.685907616293459e-07,0.9858164681154958,0.014183531884504334,3.3809381861649554e-08,2.039220466284086e-15,0.9975892110575943,0.002410755133075571,0.42
0.9999990898846255,0.9999569969955469,4.2092889253522946e-05,9.101153751781166e-07,0.9854920218555167,0.014507978144483437,3.626051598730757e-08,2.340415649170807e-15,0.9974747278741761,0.00252523586536049,0.43
0.9999990474058964,0.9999559966637634,4.3050742311842484e-05,9.525941042150519e-07,0.9851681755625257,0.014831824437474564,3.882627894357511e-08,2.6788385687166363e-15,0.997357671484823,0.0026422896889513325,0.44
0.9999990039740764,0.9999549963067698,4.4007667488838996e-05,9.960259242912388e-07,0.9848449281267186,0.01515507187328155,4.1509190195233655e-08,3.057726174008297e-15,0.9972380475876477,0.002761910903215853,0.45
