species_0,species_1,species_10,species_11,species_12,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,Time
999.999903688753,0.0,499.99995184437705,99.9999903688752,0.0,3999.9996147550105,0.0,0.0,999.999903688753,0.0,0.0,99.9999903688752,499.99995184437705,0.0
999.9408199493148,0.059083739437654936,499.99995184437705,99.99932373630254,0.0006666325726461728,3999.999585404158,2.935085304740212e-05,1.0778624249259625e-13,999.999903688753,2.144573355856022e-17,6.371103326778904e-36,99.9999903688752,499.99995184437705,0.01
999.8817952459841,0.11810844276826303,499.99995184437705,99.99865717186933,0.001333197005876153,3999.999497585965,0.00011716904399820657,1.718687802646526e-12,999.999903688753,7.256052889621791e-16,2.1877518204778597e-33,99.9999903688752,499.99995184437705,0.02
999.8228294503541,0.17707423839841518,499.99995184437705,99.99799067556677,0.0019996933084185727,3999.99935165057,0.00026310443270624324,8.677723500684063e-12,999.999903688753,5.175188959575373e-15,2.897753377611795e-32,99.9999903688752,499.99995184437705,0.03
999.7639224344762,0.23598125427635472,499.99995184437705,99.99732424738619,0.0026661214890005003,3999.9991479462265,0.000466808757595215,2.7347342612164543e-11,999.999903688753,2.1430646232565188e-14,3.9945695537388565e-31,99.9999903688752,499.99995184437705,0.04
999.7050740708582,0.29482961789440204,499.99995184437705,99.99665788731885,0.0033324815563476272,3999.9988868193136,0.0007279356306189404,6.656712318981965e-11,999.9999036887529,6.514188793127932e-14,2.7589873295621743e-30,99.9999903688752,499.99995184437705,0.05
999.6462842324618,0.35361945629091324,499.99995184437705,99.99599159535602,0.0039987735191839985,3999.9985686143405,0.0010461405328529305,1.3762151800715214e-10,999.9999036887529,1.6154298399159552e-13,1.5167233300600618e-29,99.9999903688752,499.99995184437705,0.06
999.5875527927,0.4123508960527405,499.99995184437705,99.99532537148896,0.00466499738623221,3999.9981936739473,0.001421080809219699,2.5419918060041114e-10,999.9999036887526,3.480342975778514e-13,6.708522169605939e-29,99.9999903688752,499.99995184437705,0.07
999.5288796254354,0.4710240633173857,499.99995184437705,99.99465921570899,0.005331153166213339,3999.997762338915,0.0018524156635100044,4.3235778281685137e-10,999.9999036887524,6.76334140678396e-13,2.413284894429112e-28,99.9999903688752,499.99995184437705,0.08
999.4702646049775,0.5296390837752715,499.99995184437705,99.99399312800735,0.005997240867846978,3999.9972749481676,0.0023398061532097975,6.904868717594732e-10,999.9999036887517,1.214764626440417e-12,7.721096145179736e-28,99.9999903688752,499.99995184437705,0.09
