Time,VAC,TRAN,SVAC,Ts,REG,lamda,k1,P,k2_pop1,k3,k4,REG_50,gamma,Residual_error,k2_pop2,compartment,Removal_of_CyaA_E7_vaccine,Triggering_of_intermediate_transit_compartment_TRAN,Elimination_of_intermeidate_transit_compartment,Increase_in_vaccine_signal_to_reduce_tumor_size,Reduction_of_vaccine_signal,Increase_in_tumor_size,Reduction_of_tumor_size,REguilator_compartment_to_decrease_vaccine_response,Decrease_in_the_regulator_comparment
1.0,0.9132916573545403,0.08283555338195955,0.0037565916638870106,5.558143526873485,0.1132103645964567,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.0828355533220568,0.0828355533220568,0.007513184691743732,0.007513184691743732,0.0003407228639145519,5.24,0.022550049111767115,0.2167675975480659,0.004415204219261811
1.1,0.9050455545706655,0.0902963953674671,0.004504434330296105,6.079548018206895,0.13541984452724584,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.08208763179955936,0.08208763179955936,0.008189883059829267,0.008189883059829267,0.0004085521937578567,5.24,0.029575716848441246,0.2371023727100689,0.005281373936562588
1.2000000000000002,0.8968739058001601,0.09761575653005733,0.005312247650369144,6.600187239326397,0.15957095788071413,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.08134646325607453,0.08134646325607453,0.0088537491172762,0.0088537491172762,0.00048182086188848137,5.24,0.037866769611295176,0.2574073023337295,0.006223267357347851
1.3,0.8887760387893678,0.10479558353414334,0.006178221461379998,7.119930457289395,0.18565291148135754,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.08061198671819567,0.08061198671819567,0.009504959426546802,0.009504959426546802,0.0005603646865471658,5.24,0.0475075714326043,0.2776772878342864,0.007240463547772944
1.4000000000000001,0.8807512873703188,0.11183779934765167,0.00710057957945434,7.638638598170266,0.21365444197261227,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.07988414176448792,0.07988414176448792,0.010143688400832008,0.010143688400832008,0.0006440225678565086,5.24,0.05857782019714683,0.29790690532864034,0.008332523236931878
1.5,0.8727989913753756,0.11874430365086218,0.00807757898713121,8.156164935289638,0.24356376174568747,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.07916286851774658,0.07916286851774658,0.0107701083411332,0.0107701083411332,0.0007326364141328008,5.24,0.07115253058349563,0.31809043247629587,0.009498986708081811
1.6,0.8649184966010808,0.1255169730445712,0.009107509434676586,8.67235553352589,0.2753685443454347,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.07844810764171803,0.07844810764171803,0.01138438945514261,0.01138438945514261,0.0008260511057251664,5.24,0.08530201374669313,0.3382218658075097,0.010739373229471952
1.7000000000000002,0.8571091547502259,0.1321576612953834,0.01018869298304474,9.187049633987085,0.30905590284191803,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.07773980033584549,0.07773980033584549,0.011986699879491275,0.011986699879491275,0.000924114453562158,5.24,0.10109184944453051,0.3582949357254963,0.012053180210834803
1.8,0.8493703233892856,0.1386681995545865,0.011319483591017792,9.700080075582594,0.3446123732300417,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.0770378883314082,0.0770378883314082,0.012577205699600996,0.012577205699600996,0.0010266771617053138,5.24,0.11858284930421405,0.37830312294772117,0.013439882555971625
1.9000000000000001,0.8417013658647593,0.14505039681959542,0.01249826615668243,10.211274095125296,0.3820238330148439,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.07634231388393367,0.07634231388393367,0.013156070991537304,0.013156070991537304,0.0011335927404110965,5.24,0.1378310052787567,0.39823968970988655,0.014898929487578911
2.0,0.8341016513085916,0.15130603974090553,0.013723457071606743,10.720453180862119,0.42127563333950113,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.07565301977368925,0.07565301977368925,0.013723457804500133,0.013723457804500133,0.0012447175563947315,5.24,0.15888742217795973,0.41809767405362264,0.016429749700240543
2.1,0.8265705545129972,0.15743689345291073,0.014993502388874083,11.227434298910602,0.462352369863607,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.07496994929432885,0.07496994929432885,0.014279526236179004,0.014279526236179004,0.0013599106666708793,5.24,0.1817982121725691,0.4378699376575135,0.018031742424680672
2.2,0.8191074559168329,0.16344470151786894,0.016306878066058583,11.732030025099395,0.5052379803051207,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.07429304625165674,0.07429304625165674,0.014824434427670714,0.014824434427670714,0.0014790338405915135,5.24,0.2066043551739725,0.4575491709788764,0.019704281231899705
2.3000000000000003,0.8117117415910119,0.1693311858956375,0.017662090157823163,12.234048919982724,0.5499158528547827,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.07362225496230478,0.07362225496230478,0.015358338560734323,0.015358338560734323,0.0016019515773145609,5.24,0.23334150259620173,0.47712790787932624,0.021446718261336525
2.4000000000000004,0.8043828030997834,0.1750980478469344,0.019057672790705,12.733296361947474,0.5963685224595312,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.07295752024115036,0.07295752024115036,0.01588139293971695,0.01588139293971695,0.0017285309221169434,5.24,0.26203967853120613,0.4965985581159515,0.023258372375921717
2.5,0.7971200375255428,0.18074696762710799,0.020492189011423977,13.229575090837445,0.6445779138356155,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.07229878740356674,0.07229878740356674,0.016393749963778695,0.016393749963778695,0.0018586415433361548,5.24,0.2927229019747288,0.5159534285426604,0.025138538639589002
2.6,0.7899228474057948,0.18627960482228362,0.02196423010839774,13.722685796009431,0.6945252888217311,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.07164600225970559,0.07164600225970559,0.016895560157381126,0.016895560157381126,0.001992155670831675,5.24,0.3254086445437175,0.5351847460443678,0.027086486264047516
2.7,0.7827906406444889,0.19169759884105028,0.023472414561622378,14.21242723248685,0.7461910997661936,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.07099911110645514,0.07099911110645514,0.01738697221488326,0.01738697221488326,0.00212894800073915,5.24,0.36010707875912146,0.5542846620669871,0.02910145289088155
2.8000000000000003,0.7757228305186163,0.19700256880946776,0.02501538840739432,14.698598750216345,0.7995552028867996,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.0703580607280385,0.0703580607280385,0.017868132991018727,0.017868132991018727,0.0022688957285506646,5.24,0.39682016239515167,0.5732453512584375,0.031182652912585183
2.9000000000000004,0.7687188355896493,0.2021961140301084,0.02659182427464055,15.180998848881742,0.8545966869360693,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.06972279838798119,0.06972279838798119,0.018339187542530833,0.018339187542530833,0.002411878461709898,5.24,0.43554030154765727,0.592058955106388,0.0333292707905067
3.0,0.7617780796664356,0.20727981415185182,0.0282004210979485,15.659426944073312,0.9112939270138013,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.06909327182574572,0.06909327182574572,0.01880027914357296,0.01880027914357296,0.002557778193583929,5.24,0.47624872015641817,0.6107176508188592,0.03554046315353825
3.1,0.754899991774608,0.21225522931004515,0.02983990389897675,16.133687883675677,0.9696247049823683,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.06846942925395695,0.06846942925395695,0.019251549298421097,0.019251549298421097,0.0027064792836371913,5.24,0.5189134690162815,0.6292138274633514,0.037815363494312366
3.2,0.7480840060790107,0.21712390050528335,0.03150902301396045,16.60358639891031,1.029566008389834,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.06785121935136627,0.06785121935136627,0.0196931377758292,0.0196931377758292,0.002857868387366213,5.24,0.5634865765730936,0.6475398695575021,0.040153074327203525
3.3000000000000003,0.7413295618599951,0.2218873497050326,0.033206553969794515,17.068935114309774,1.0910942300343542,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.06723859126070156,0.06723859126070156,0.020125182618246456,0.020125182618246456,0.003011834445060363,5.24,0.6099009871071541,0.6656884694580811,0.04255267497133981
3.4000000000000004,0.7346361034663862,0.22654708006403756,0.03493129708311176,17.52955679290073,1.15418519562476,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.06663149458440124,0.06663149458440124,0.020547820161808207,0.020547820161808207,0.003168268645438237,5.24,0.6580666283083514,0.6836527149231285,0.04501322262936564
3.5,0.728003080248821,0.23110457625975173,0.03668207677545983,17.98527765957317,1.2188139829339169,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.06602987937856807,0.06602987937856807,0.020961185066759484,0.020961185066759484,0.0033270643635342064,5.24,0.7078653407681257,0.7014258287233537,0.047533745334422756
3.6,0.7214299465451425,0.23556130452064794,0.03845774162563459,18.435946408105576,1.2849553357869454,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.06543369615164442,0.06543369615164442,0.02136541032002277,0.02136541032002277,0.003488117165445057,5.24,0.7591459410937873,0.7190019099161175,0.05011325809569087
3.7,0.7149161616126215,0.239918712976463,0.04025716366141363,18.881423459813256,1.352583406380064,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.06484289585826478,0.06484289585826478,0.021760627266965194,0.021760627266965194,0.0036513247440902166,5.24,0.8117173518830035,0.736375514932717,0.05275075284882249
3.8000000000000003,0.7084611895835452,0.24417823186553608,0.04207923798641708,19.32158478744949,1.4216718216924864,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.06425742989522755,0.06425742989522755,0.022146965630204123,0.022146965630204123,0.003816586885368029,5.24,0.8653414903930784,0.7535418067105301,0.05544520104600697
3.9000000000000004,0.702064499448963,0.2483412735800277,0.043922882794593957,19.75635217472301,1.4921943280032905,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.06367725010002094,0.06367725010002094,0.022524553513708512,0.022524553513708512,0.003983805469469672,5.24,0.9197268052115286,0.7704977348141974,0.05819557879212833
4.0,0.695725564973683,0.25240923310350977,0.04578703844339171,20.18565669091562,1.5641239758370156,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.06310230874311305,0.06310230874311305,0.022893517442488336,0.022893517442488336,0.004152884386815628,5.24,0.9745186694428878,0.7872406109457092,0.06100083505764361
4.1000000000000005,0.6894438646809568,0.2563834880548985,0.04767066746936448,20.60947607377695,1.637433946301887,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.06253255852656278,0.06253255852656278,0.023253982366579298,0.023253982366579298,0.004323729539471358,5.24,1.0292932648881195,0.8037695668773011,0.0638599239057736
4.2,0.6832188818117795,0.26026539887531663,0.04957275425591673,21.027848205511802,1.7120978706091328,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.0619679525803284,0.0619679525803284,0.023606071677991218,0.023606071677991218,0.004496248811011647,5.24,1.0835515497400752,0.8200860800149603,0.06677181695375618
4.3,0.6770501042572654,0.26405630916624523,0.05149230436545457,21.440838299336978,1.7880889977702428,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.06140844445613398,0.06140844445613398,0.023949907241378444,0.023949907241378444,0.00467035200594673,5.24,1.1367129455488345,0.8361926936741422,0.06973547091303947
4.4,0.6709370245440558,0.2677575457263301,0.053428344541089565,21.84859399151837,1.8653817361887732,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.06085398812614586,0.06085398812614586,0.02428560939737814,0.02428560939737814,0.004845950849876823,5.24,1.1881164104818327,0.8520951656692165,0.07274988771136216
4.5,0.6648791397785765,0.27137041882475627,0.05537992218977815,22.251329857121604,1.9439511150532771,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.06030453797791689,0.06030453797791689,0.024613296987405393,0.024613296987405393,0.0050229589426128785,5.24,1.2370227917978867,0.8678018644277425,0.07581409348707781
4.6000000000000005,0.6588759515989195,0.27489622243096856,0.057346104961631936,22.649324695722495,2.023772628639829,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.059760048810022004,0.059760048810022004,0.02493308737448885,0.02493308737448885,0.005201291720020017,5.24,1.2826238572136024,0.8833236631331773,0.07892713251695334
4.7,0.6529269661607351,0.2783362342566525,0.059325980764030124,23.04295458404209,2.104824417437802,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.05922047583077868,0.05922047583077868,0.025245096447078383,0.025245096447078383,0.005380866455297532,5.24,1.3240601401450156,0.8986752287776415,0.08208815228007428
4.800000000000001,0.6470316940610527,0.28169171613200716,0.06131865697691477,23.432678519509206,2.187085038187497,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.05868577465133748,0.05868577465133748,0.02554943865317305,0.02554943865317305,0.00556160218780617,5.24,1.3604456642876768,0.913874462260859,0.08529631648931238
4.9,0.6411896503202926,0.28496391407142696,0.06332326041994908,23.819045305522156,2.2705354051894093,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.05815590128405054,0.05815590128405054,0.025846227006278425,0.025846227006278425,0.005743419720089382,5.24,1.3909013941399784,0.928942766915364,0.08855088080238696
5.0,0.6354003543484249,0.2881540584201026,0.06533893711501265,24.2026674958792,2.35515950397658,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.05763081213940214,0.05763081213940214,0.026135573098703308,0.026135573098703308,0.005926241596331648,5.24,1.4145945813442367,0.9439040323392889,0.09185122065508662
5.1000000000000005,0.6296633298785252,0.2912633641861719,0.06736485162542115,24.584289832560867,2.44094306956135,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.057110464019982245,0.057110464019982245,0.02641758713168579,0.02641758713168579,0.006109992042425698,5.24,1.4307902412828821,0.9587873034698738,0.09519677971289264
5.2,0.6239781049499493,0.29429303109319327,0.06940018703717955,24.964704917454892,2.5278751787473643,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.056594814118960404,0.056594814118960404,0.02669237792015263,0.02669237792015263,0.006294596964272186,5.24,1.4388943906430165,0.9736234917807408,0.09858713197114721
5.300000000000001,0.6183442118679199,0.29724424376563,0.07144414463470372,25.344736301243582,2.6159484134294426,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.05608382001642034,0.05608382001642034,0.026960052909542644,0.026960052909542644,0.0064799839183676275,5.24,1.438499023555193,0.9884447157484997,0.10202198812374826
5.4,0.6127611871572707,0.3001181719443473,0.0734959435015006,25.72525288643176,2.705158497484687,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.05557743967516445,0.05557743967516445,0.0272207181953523,0.0272207181953523,0.0066660820755861045,5.24,1.429421350887928,1.0032848625708386,0.1055011814019028
5.5,0.6072285715295568,0.3029159706294862,0.07555482029231989,26.107114915335607,2.7955047456379853,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.0550756314377308,0.0550756314377308,0.0274744785360944,0.0274744785360944,0.006852822200513414,5.24,1.4117255214748727,1.0181774816980886,0.10902468507988143
5.6000000000000005,0.6017459098426663,0.30563878026958025,0.07762002890917351,26.491168839037247,2.886989616121193,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.054578354022729834,0.054578354022729834,0.02772143737045093,0.02772143737045093,0.007040136622062037,5.24,1.3857309115269654,1.0331555847224527,0.11259259502872652
5.7,0.5963127510626128,0.3082877269315967,0.07969084020524228,26.87821726139166,2.979618976114853,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.05408556652137898,0.05408556652137898,0.02796169683269582,0.02796169683269582,0.007227959206615475,5.24,1.3519996418248847,1.0482504731942748,0.11620514006847926
5.800000000000001,0.5909286482291922,0.31086392245467764,0.08176654173742681,27.26899680068797,3.0734013088329477,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.053597228394387735,0.053597228394387735,0.028195357766639263,0.028195357766639263,0.007416225335584612,5.24,1.311307417939883,1.0634908752268308,0.11986265104448496
5.9,0.5855931584146582,0.31336846463959506,0.08384643743089179,27.664157097403354,3.168348166326733,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.0531132994682095,0.0531132994682095,0.02842251974281127,0.02842251974281127,0.007604871874981886,5.24,1.2645982846647947,1.0789021267987309,0.1235655784867426
6.0,0.580305842693927,0.315802437374528,0.08592984738810526,28.06425507274037,3.2644729271063113,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.052633739932339184,0.052633739932339184,0.028643281069869693,0.028643281069869693,0.007793837158101147,5.24,1.2129318389710368,1.0945059478368744,0.12731444415714613
6.1000000000000005,0.5750662661013987,0.31816691083701976,0.08801610753052277,28.469720702040156,3.361791342142731,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.05215851033539686,0.05215851033539686,0.028857738812917692,0.028857738812917692,0.007983060953018416,5.24,1.1574234065715228,1.1103191073795662,0.1311098623435665
6.2,0.5698739976022592,0.32046294161202904,0.0901045694194557,28.880896429256207,3.460320160056275,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.05168757158252491,0.05168757158252491,0.029065988804211036,0.029065988804211036,0.008172484446344632,5.24,1.0991913051509234,1.1263549607409922,0.13495248624219472
6.300000000000001,0.5647286100511145,0.3226915728841627,0.09219459992168631,29.297979828630837,3.5600775096833477,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.05122088493163609,0.05122088493163609,0.02926812566059356,0.02926812566059356,0.00836205021289695,5.24,1.0393049457269121,1.1426212133166027,0.13884302287765055
6.4,0.5596296801613442,0.3248538345680406,0.09428558100378663,29.721102816740906,3.6610818024029554,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.05075841199063392,0.05075841199063392,0.029464242795321286,0.029464242795321286,0.008551702197043447,5.24,0.9787498582618722,1.1591230098528953,0.14278219029371525
6.5,0.5545767884665312,0.3269507434833507,0.09637690943334955,30.150266537443294,3.7633517833489347,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.050300114713914386,0.050300114713914386,0.029654432433939906,0.029654432433939906,0.008741385685604805,5.24,0.9183975276219484,1.1758603949602884,0.14677071955060844
6.6000000000000005,0.5495695192890445,0.32898330349140154,0.09846799656290411,30.5854259615586,3.8669059882499446,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.04984595539951634,0.04984595539951634,0.02983878562667012,0.02983878562667012,0.008931047288255403,5.24,0.8589925752526438,1.1928316125007854,0.15080933354174783
6.7,0.5446074607027948,0.33095250566182555,0.10055826804699673,31.02644233627175,3.9717624187577116,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.049395896685743484,0.049395896685743484,0.03001739226352758,0.03001739226352758,0.009120634911862604,5.24,0.8011454411979915,1.2100312511145983,0.15489873433155074
6.800000000000001,0.5396902045024385,0.3328593284059196,0.10264716363411666,31.47314273194809,4.077938553668495,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.04894990154837118,0.04894990154837118,0.030190341086416907,0.030190341086416907,0.00931009774161438,5.24,0.7453364205169019,1.2274525665459755,0.1590396035930713
6.9,0.5348173461668099,0.3347047376400032,0.1047341368908672,31.925301172539726,4.1854508153477274,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.04850793329732966,0.04850793329732966,0.03035771970394829,0.03035771970394829,0.009499386216001656,5.24,0.6919238982236542,1.2450867457290493,0.16323258179856137
7.0,0.5299884848284916,0.33648968691607056,0.10681865499870394,32.382667814006645,4.294314844261135,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.04806995557394419,0.04806995557394419,0.0305196146032876,0.0305196146032876,0.009688452008382448,5.24,0.6411572125997855,1.262924044746259,0.16747827892618425
7.1000000000000005,0.525203223238497,0.3382151175789513,0.10890019849236986,32.84497024072595,4.404545036488651,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.047635932347731676,0.047635932347731676,0.030676111164410883,0.030676111164410883,0.009877248003257946,5.24,0.5931914452982195,1.280953839388312,0.17177725642305738
7.2,0.5204611677353194,0.3398819588994977,0.11097826105021563,33.311924927834255,4.5161547788219,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.04720582791359347,0.04720582791359347,0.030827293672184442,0.030827293672184442,0.010065728277254557,5.24,0.5481025902245799,1.299165072185536,0.17613003637405408
7.300000000000001,0.5157619282115503,0.3414911282214355,0.1130523492552742,33.7832433542525,4.6291562314648464,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.046779606888787614,0.046779606888787614,0.030973245329684203,0.030973245329684203,0.01025384807745337,5.24,0.5059024764405491,1.3175464908158474,0.180537093027129
7.4,0.5111051180819339,0.34304353110002406,0.11512198237362742,34.2586394561582,4.743560401190776,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.046357234210031406,0.046357234210031406,0.031114048270772184,0.031114048270772184,0.010441563801288007,5.24,0.46655238982512515,1.3360869387901697,0.18499885564644028
7.5,0.5064903542522494,0.34454006143666743,0.11718669214163364,34.73783016475797,4.859377178795185,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.04593867513067902,0.04593867513067902,0.031249783572305737,0.031249783572305737,0.010628832977246172,5.24,0.4299750998016752,1.354775376425561,0.18951570997301223
7.6000000000000005,0.5019172570861649,0.3459816016241093,0.11924602253040407,35.22054611376594,4.976615264399615,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.04552389521771515,0.04552389521771515,0.031380531267306715,0.031380531267306715,0.01081561424350765,5.24,0.3960653828297247,1.3736012984368717,0.194087995311585
7.7,0.4973854503766362,0.3473690226675053,0.12129952956162011,35.70652310935721,5.0952823867157715,0.354,0.0907,0.844,0.0,1.08,0.039,3.18,5.24,0.206,0.0907,1.0,0.0451128603491609,0.0451128603491609,0.03150637035594273,0.03150637035594273,0.011001867331238945,5.24,0.3646984806106871,1.3925544012649311,0.19871601308191508
