Time,V_membrane,h1,x1,n1,c,i_Na,V_I,V_K,V_L,V_Ca,g_I,g_K,g_T,g_K_Ca,g_L,K_p,K_c,f,tau_x,a,b,Vs,m_infinity,alpha_m,beta_m,h_infinity,alpha_h,beta_h,tau_h,g_Ca,x_infinity,i_Ca,n_infinity,i_K,alpha_n,beta_n,tau_n,i_K_Ca,i_L,COMpartment
0.15,-54.99876839532071,0.9000113847433235,0.2700324421379655,0.030002246638645945,0.40000213994942146,0.00038030003311592995,30.0,-75.0,-40.0,140.0,4.0,0.3,0.01,0.03,0.003,0.5,0.0085,0.0003,235.0,1.209,78.714,12.22048901005725,0.010751488100997115,0.08842202320353577,8.13574400599342,0.9064841277739528,0.13261773163463744,0.013681279645687938,85.4414523420708,0.004,0.32086155623109747,0.2295242500850777,0.030966410144374748,-4.8617553549830065e-06,0.006017437006463344,0.18830398993350927,64.32641112635173,-0.26668388068317256,0.04499630518596213,1.0
0.16,-54.998686270178446,0.9000121419046342,0.27003460511709027,0.030002396556150387,0.4000022826874937,0.0003803147137265549,30.0,-75.0,-40.0,140.0,4.0,0.3,0.01,0.03,0.003,0.5,0.0085,0.0003,235.0,1.209,78.714,12.220588299354247,0.010751626892404376,0.08842268930559924,8.13569912876703,0.9064828767589955,0.1326170732602045,0.01368141362832732,85.44175859811891,0.004,0.3208642406133139,0.22952586682439077,0.030966679875394875,-4.861872492852064e-06,0.006017483627550821,0.18830375622651951,64.3264730576397,-0.26668502855748943,0.04499605881053534,1.0
0.17,-54.99860414292793,0.900012898854532,0.2700367681159274,0.030002546490087535,0.40000242543424286,0.00038032939517540715,30.0,-75.0,-40.0,140.0,4.0,0.3,0.01,0.03,0.003,0.5,0.0085,0.0003,235.0,1.209,78.714,12.220687591200132,0.01075176568909849,0.0884233554293785,8.13565425063614,0.9064816256970261,0.13261641487213885,0.013681547615700174,85.44206486155991,0.004,0.3208669250762895,0.2295274835712134,0.03096694961549438,-4.861989644140183e-06,0.006017530250172386,0.1883035225138203,64.32653499042914,-0.2666861764635476,0.044995812428783796,1.0
0.18,-54.99852201356916,0.900013655593017,0.27003893113447713,0.03000269644045738,0.40000256818966873,0.00038034407746253803,30.0,-75.0,-40.0,140.0,4.0,0.3,0.01,0.03,0.003,0.5,0.0085,0.0003,235.0,1.209,78.714,12.220786885594876,0.010751904491079595,0.08842402157487382,8.135609371600776,0.9064803745880438,0.13261575647044083,0.013681681607806568,85.4423711323937,0.004,0.3208696096200254,0.22952910032554538,0.03096721936467336,-4.862106808848034e-06,0.006017576874328054,0.18830328879541164,64.32659692471998,-0.26668732440134724,0.04499556604070747,1.0
0.19,-54.99843988210214,0.9000144121200893,0.27004109417273925,0.03000284640725993,0.4000027109537715,0.00038035876058800335,30.0,-75.0,-40.0,140.0,4.0,0.3,0.01,0.03,0.003,0.5,0.0085,0.0003,235.0,1.209,78.714,12.220886182538507,0.01075204329834787,0.08842468774208576,8.135564491660945,0.9064791234320467,0.13261509805511057,0.013681815604646668,85.44267741062023,0.004,0.32087229424452185,0.2295307170873866,0.030967489122932106,-4.862223986976291e-06,0.0060176235000178714,0.18830305507129352,64.32665886051225,-0.2666884723708883,0.044995319646306424,1.0
0.2,-54.99835774852687,0.9000151684357487,0.2700432572307139,0.030002996390495182,0.40000285372655103,0.000380373444551854,30.0,-75.0,-40.0,140.0,4.0,0.3,0.01,0.03,0.003,0.5,0.0085,0.0003,235.0,1.209,78.714,12.220985482031011,0.01075218211090345,0.08842535393101457,8.13551961081667,0.9064778722290342,0.13261443962614836,0.013681949606220545,85.44298369623948,0.004,0.32087497894977995,0.22953233385673683,0.03096775889027071,-4.862341178525626e-06,0.006017670127241852,0.188302821341466,64.32672079780593,-0.2666896203721708,0.044995073245580615,1.0
0.21,-54.99827561284335,0.9000159245399953,0.270045420308401,0.030003146390163132,0.40000299650800736,0.000380388129354143,30.0,-75.0,-40.0,140.0,4.0,0.3,0.01,0.03,0.003,0.5,0.0085,0.0003,235.0,1.209,78.714,12.221084784072389,0.010752320928746489,0.08842602014166066,8.135474729067973,0.9064766209790047,0.1326137811835544,0.013682083612528316,85.44328998925133,0.004,0.3208776637358004,0.22953395063359594,0.03096802866668936,-4.862458383496714e-06,0.006017716756000023,0.1883025876059291,64.32678273660103,-0.26669076840519484,0.04499482683853005,1.0
0.22,-54.99819347505157,0.9000166804328292,0.2700475834058006,0.03000329640626379,0.4000031392981405,0.0003804028149949245,30.0,-75.0,-40.0,140.0,4.0,0.3,0.01,0.03,0.003,0.5,0.0085,0.0003,235.0,1.209,78.714,12.221184088662639,0.010752459751877148,0.08842668637402447,8.135429846414864,0.9064753696819571,0.132613122727329,0.0136822176235701,85.44359628965569,0.004,0.32088034860258424,0.2295355674179637,0.03096829845218827,-4.862575601890232e-06,0.006017763386292421,0.18830235386468286,64.32684467689751,-0.26669191646996065,0.044994580425154716,1.0
0.23,-54.99811133515155,0.9000174361142502,0.2700497465229127,0.030003446438797144,0.4000032820969505,0.0003804175014742514,30.0,-75.0,-40.0,140.0,4.0,0.3,0.01,0.03,0.003,0.5,0.0085,0.0003,235.0,1.209,78.714,12.221283395801777,0.010752598580295585,0.08842735262810636,8.13538496285736,0.9064741183378898,0.13261246425747228,0.013682351639346038,85.44390259745258,0.004,0.3208830335501318,0.22953718420983987,0.03096856824676766,-4.862692833706849e-06,0.006017810018119081,0.18830212011772726,64.32690661869539,-0.26669306456646796,0.04499433400545465,1.0
0.24,-54.998029193143275,0.9000181915842584,0.27005190965973724,0.030003596487763202,0.4000034249044373,0.0003804321887921732,30.0,-75.0,-40.0,140.0,4.0,0.3,0.01,0.03,0.003,0.5,0.0085,0.0003,235.0,1.209,78.714,12.221382705489773,0.010752737414001914,0.08842801890390656,8.13534007839549,0.906472866946802,0.13261180577398463,0.013682485659856176,85.44420891264183,0.004,0.32088571857844417,0.2295388010092244,0.03096883805042758,-4.86281007894724e-06,0.0060178566514800065,0.18830188636506237,64.32696856199465,-0.26669421269471705,0.044994087579429826,1.0
0.25,-54.99794704902675,0.9000189468428538,0.2700540728162743,0.030003746553161962,0.4000035677206009,0.0003804468769487479,30.0,-75.0,-40.0,140.0,4.0,0.3,0.01,0.03,0.003,0.5,0.0085,0.0003,235.0,1.209,78.714,12.221482017726657,0.010752876252996342,0.08842868520142572,8.13529519302926,0.9064716155086917,0.1326111472768661,0.01368261968510069,85.44451523522345,0.004,0.320888403687522,0.22954041781611698,0.03096910786316835,-4.862927337612081e-06,0.006017903286375251,0.18830165260668816,64.32703050679528,-0.2666953608547079,0.04499384114708025,1.0
0.26,-54.997864902801965,0.9000197018900364,0.2700562359925238,0.03000389663499342,0.40000371054544137,0.00038046156594402533,30.0,-75.0,-40.0,140.0,4.0,0.3,0.01,0.03,0.003,0.5,0.0085,0.0003,235.0,1.209,78.714,12.221581332512415,0.010753015097278988,0.08842935152066402,8.13525030675869,0.9064703640235582,0.13261048876611706,0.013682753715079654,85.44482156519734,0.004,0.3208910888773664,0.22954203463051745,0.030969377684990067,-4.863044609702046e-06,0.006017949922804829,0.18830141884260468,64.32709245309728,-0.26669650904644066,0.044993594708405894,1.0
0.27,-54.997782751135475,0.9000204563858608,0.27005839922322217,0.030004046759955594,0.4000038533935264,0.0003804762562175052,30.0,-75.0,-40.0,140.0,4.0,0.3,0.01,0.03,0.003,0.5,0.0085,0.0003,235.0,1.209,78.714,12.2216806538772,0.010753153952484365,0.08843001788866116,8.13520541776235,0.9064691124406145,0.13260983021501582,0.013682887755232154,85.44512791499413,0.004,0.3208937742569423,0.2295436514729485,0.030969647526842326,-4.863161913337507e-06,0.006017996562661279,0.1883011850633259,64.32715440341438,-0.26669765731975764,0.04499334825340642,1.0
0.28,-54.99770059542661,0.9000212104730317,0.2700605624937874,0.03000419691684099,0.40000399625874067,0.00038049094758481306,30.0,-75.0,-40.0,140.0,4.0,0.3,0.01,0.03,0.003,0.5,0.0085,0.0003,235.0,1.209,78.714,12.221779980129227,0.010753292816247609,0.08843068429406745,8.135160526804896,0.9064678607811767,0.1326091716347803,0.01368302180327525,85.44543427939557,0.004,0.3208964597805104,0.22954526833479438,0.030969917384129155,-4.863279240913614e-06,0.006018043205150221,0.188300951272834,64.32721635669134,-0.26669880565373594,0.04499310178627983,1.0
0.29,-54.99761843744365,0.9000219643318773,0.27006272578579327,0.03000434709148734,0.40000413913335653,0.0003805056398128994,30.0,-75.0,-40.0,140.0,4.0,0.3,0.01,0.03,0.003,0.5,0.0085,0.0003,235.0,1.209,78.714,12.221879309130628,0.010753431685580066,0.08843135072253987,8.135115634852573,0.906466609072183,0.132608513039586,0.01368315585632391,85.44574065180741,0.004,0.3208991453902697,0.2295468852051683,0.03097018725104254,-4.8633965828194734e-06,0.006018089849267786,0.18830071747616098,64.32727831159468,-0.26669995402193597,0.044992855312330944,1.0
0.3,-54.9975362771866,0.9000227179623974,0.2700648890992398,0.030004497283894645,0.400004282017374,0.00038052033290182066,30.0,-75.0,-40.0,140.0,4.0,0.3,0.01,0.03,0.003,0.5,0.0085,0.0003,235.0,1.209,78.714,12.221978640881403,0.01075357056048191,0.08843201717407882,8.135070741905398,0.9064653573136323,0.13260785442943313,0.013683289914378234,85.44604703222964,0.004,0.32090183108622117,0.22954850208407013,0.030970457127582625,-4.86351393905581e-06,0.0060181364950139945,0.1883004836733069,64.32734026812442,-0.2667011024243579,0.0449926088315598,1.0
0.31,-54.99745411465545,0.9000234713645922,0.270067052434127,0.0300046474940629,0.400004424910793,0.000380535026851632,30.0,-75.0,-40.0,140.0,4.0,0.3,0.01,0.03,0.003,0.5,0.0085,0.0003,235.0,1.209,78.714,12.222077975381552,0.0107537094409533,0.0884326836486848,8.135025847963396,0.9064641055055233,0.13260719580432195,0.013683423977438361,85.44635342066215,0.004,0.3209045168683659,0.2295501189714996,0.03097072701374964,-4.86363130962335e-06,0.006018183142388885,0.18830024986427177,64.3274022262805,-0.2667022508610017,0.04499236234396634,1.0
0.32,-54.997371949850205,0.9000242245384614,0.2700692157904548,0.03000479772199211,0.4000045678136136,0.00038054972166239325,30.0,-75.0,-40.0,140.0,4.0,0.3,0.01,0.03,0.003,0.5,0.0085,0.0003,235.0,1.209,78.714,12.222177312631104,0.010753848326994444,0.08843335014635835,8.134980953026568,0.906462853647854,0.13260653716425255,0.013683558045504427,85.44665981710496,0.004,0.3209072027367044,0.22955173586745642,0.03097099690954382,-4.8637486945228204e-06,0.006018229791392491,0.18830001604905552,64.32746418606297,-0.2667033993318675,0.04499211584955062,1.0
0.33,-54.99728978277087,0.9000249774840053,0.27007137916822327,0.030004947967682275,0.4000047107258358,0.0003805644173341537,30.0,-75.0,-40.0,140.0,4.0,0.3,0.01,0.03,0.003,0.5,0.0085,0.0003,235.0,1.209,78.714,12.222276652630015,0.010753987218605442,0.08843401666709963,8.134936057094956,0.9064616017406236,0.13260587850922545,0.013683692118576512,85.44696622155789,0.004,0.3209098886912377,0.22955335277194064,0.030971266814965263,-4.863866093754945e-06,0.006018276442024831,0.18829978222765834,64.32752614747179,-0.2667045478369553,0.04499186934831261,1.0
0.34,-54.99720761341744,0.9000257302012238,0.2700735425674324,0.030005098231133395,0.4000048536474596,0.00038057911386697296,30.0,-75.0,-40.0,140.0,4.0,0.3,0.01,0.03,0.003,0.5,0.0085,0.0003,235.0,1.209,78.714,12.222375995378314,0.010754126115786501,0.08843468321090923,8.134891160168563,0.9064603497838305,0.1326052198392407,0.013683826196654777,85.44727263402093,0.004,0.3209125747319667,0.22955496968495182,0.030971536730014255,-4.863983507320458e-06,0.006018323094285949,0.18829954840008012,64.32758811050695,-0.2667056963762651,0.044991622840252314,1.0
0.35000000000000003,-54.99712544178991,0.9000264826901169,0.27007570598808217,0.030005248512345466,0.4000049965784849,0.0003805938112609043,30.0,-75.0,-40.0,140.0,4.0,0.3,0.01,0.03,0.003,0.5,0.0085,0.0003,235.0,1.209,78.714,12.222475340875988,0.01075426501853776,0.08843534977778746,8.134846262247416,0.9064590977774736,0.1326045611542987,0.0136839602797393,85.44757905449399,0.004,0.3209152608588922,0.22955658660648992,0.030971806654690907,-4.86410093522008e-06,0.00601836974817586,0.18829931456632099,64.32765007516844,-0.26670684494979713,0.04499137632536974,1.0
0.36,-54.997043267888294,0.9000272349506845,0.2700778694301726,0.03000539881131849,0.40000513951891176,0.0003806085095160044,30.0,-75.0,-40.0,140.0,4.0,0.3,0.01,0.03,0.003,0.5,0.0085,0.0003,235.0,1.209,78.714,12.22257468912305,0.010754403926859396,0.08843601636773477,8.134801363331531,0.9064578457215512,0.13260390245439957,0.013684094367830251,85.44788548297703,0.004,0.320917947072015,0.22955820353655468,0.030972076588995517,-4.864218377454539e-06,0.006018416403694614,0.18829908072638085,64.32771204145628,-0.26670799355755126,0.04499112980366488,1.0
0.37,-54.99696109171258,0.9000279869829267,0.27008003289370364,0.03000554912805247,0.4000052824687403,0.00038062320863232904,30.0,-75.0,-40.0,140.0,4.0,0.3,0.01,0.03,0.003,0.5,0.0085,0.0003,235.0,1.209,78.714,12.222674040119486,0.010754542840751573,0.0884366829807516,8.13475646342093,0.9064565936160621,0.13260324373954366,0.013684228460927698,85.44819191946993,0.004,0.3209206333713361,0.22955982047514584,0.03097234653292817,-4.864335834024564e-06,0.006018463060842221,0.18829884688025983,64.32777400937042,-0.26670914219952774,0.044990883275137734,1.0
0.38,-54.99687891326277,0.9000287387868435,0.27008219637867537,0.030005699462547403,0.4000054254279703,0.0003806379086099334,30.0,-75.0,-40.0,140.0,4.0,0.3,0.01,0.03,0.003,0.5,0.0085,0.0003,235.0,1.209,78.714,12.22277339386531,0.010754681760214452,0.08843734961683833,8.134711562515626,0.9064553414610049,0.13260258500973116,0.013684362559031805,85.44849836397269,0.004,0.3209233197568563,0.22956143742226331,0.030972616486489142,-4.864453304930881e-06,0.006018509719618727,0.18829861302795792,64.32783597891087,-0.2667102908757264,0.04499063673978831,1.0
0.39,-54.99679673253886,0.9000294903624348,0.2700843598850877,0.03000584981480329,0.40000556839660195,0.0003806526094488726,30.0,-75.0,-40.0,140.0,4.0,0.3,0.01,0.03,0.003,0.5,0.0085,0.0003,235.0,1.209,78.714,12.222872750360509,0.010754820685248195,0.08843801627599539,8.134666660615645,0.9064540892563783,0.13260192626496237,0.01368449666214265,85.44880481648518,0.004,0.32092600622857653,0.22956305437790672,0.03097288644967855,-4.864570790174219e-06,0.006018556380024146,0.18829837916947512,64.32789795007763,-0.26671143958614757,0.04499039019761659,1.0
0.4,-54.99671454954086,0.9000302417097008,0.2700865234129407,0.03000600018482013,0.40000571137463514,0.0003806673111492033,30.0,-75.0,-40.0,140.0,4.0,0.3,0.01,0.03,0.003,0.5,0.0085,0.0003,235.0,1.209,78.714,12.222972109605095,0.010754959615852974,0.08843868295822321,8.134621757721,0.9064528370021807,0.13260126750523749,0.013684630770260402,85.44911127700736,0.004,0.32092869278649744,0.22956467134207603,0.030973156422496692,-4.864688289755303e-06,0.006018603042058529,0.18829814530481145,64.32795992287068,-0.2667125883307911,0.04499014364862258,1.0
0.41000000000000003,-54.99663236426877,0.9000309928286414,0.27008868696223437,0.030006150572597923,0.4000058543620699,0.00038068201371097883,30.0,-75.0,-40.0,140.0,4.0,0.3,0.01,0.03,0.003,0.5,0.0085,0.0003,235.0,1.209,78.714,12.223071471599056,0.01075509855202893,0.08843934966352208,8.134576853831717,0.9064515846984111,0.13260060873055687,0.013684764883385131,85.44941774553915,0.004,0.32093137943062006,0.22956628831477108,0.03097342640494365,-4.864805803674861e-06,0.006018649705721886,0.18829791143396699,64.32802189729001,-0.2667137371096571,0.04498989709280631,1.0
0.42,-54.996550176722586,0.9000317437192564,0.27009085053296866,0.03000630097813667,0.4000059973589063,0.00038069671713425555,30.0,-75.0,-40.0,140.0,4.0,0.3,0.01,0.03,0.003,0.5,0.0085,0.0003,235.0,1.209,78.714,12.22317083634239,0.01075523749377624,0.08844001639189251,8.134531948947815,0.906450332345068,0.13259994994092075,0.013684899001516983,85.44972422208043,0.004,0.320934066160945,0.22956790529599153,0.03097369639701968,-4.864923331933619e-06,0.00601869637101426,0.18829767755694174,64.32808387333561,-0.2667148859227456,0.044989650530167756,1.0
0.43,-54.9964679869023,0.9000324943815462,0.2700930141251436,0.03000645140143637,0.4000061403651442,0.00038071142141909043,30.0,-75.0,-40.0,140.0,4.0,0.3,0.01,0.03,0.003,0.5,0.0085,0.0003,235.0,1.209,78.714,12.223270203835114,0.010755376441095076,0.08844068314333496,8.134487043069308,0.9064490799421498,0.13259929113632932,0.01368503312465608,85.45003070663122,0.004,0.32093675297747354,0.22956952228573718,0.03097396639872498,-4.86504087453231e-06,0.006018743037935678,0.1882974436737357,64.32814585100749,-0.26671603477005673,0.04498940396070691,1.0
0.44,-54.99638579480792,0.9000332448155105,0.2700951777387592,0.030006601842497024,0.40000628338078376,0.0003807261265655391,30.0,-75.0,-40.0,140.0,4.0,0.3,0.01,0.03,0.003,0.5,0.0085,0.0003,235.0,1.209,78.714,12.223369574077225,0.010755515393985605,0.08844134991784981,8.134442136196212,0.9064478274896554,0.1325986323167828,0.013685167252802536,85.45033719919144,0.004,0.32093943988020646,0.2295711392840079,0.03097423641005972,-4.865158431471657e-06,0.006018789706486168,0.18829720978434886,64.32820783030564,-0.2667171836515906,0.044989157384423765,1.0
0.45,-54.996303600439454,0.9000339950211493,0.2700973413738154,0.03000675230131863,0.40000642640582484,0.0003807408325736535,30.0,-75.0,-40.0,140.0,4.0,0.3,0.01,0.03,0.003,0.5,0.0085,0.0003,235.0,1.209,78.714,12.223468947068696,0.010755654352447954,0.08844201671543733,8.134397228328561,0.9064465749875833,0.1325979734822816,0.013685301385956451,85.45064369976092,0.004,0.32094212686914414,0.22957275629080354,0.030974506431024073,-4.865276002752386e-06,0.006018836376665757,0.18829697588878133,64.32826981123002,-0.26671833256734706,0.044988910801318366,1.0
0.46,-54.99622140379689,0.9000347449984628,0.2700995050303123,0.030006902777901193,0.40000656944026747,0.0003807555394434929,30.0,-75.0,-40.0,140.0,4.0,0.3,0.01,0.03,0.003,0.5,0.0085,0.0003,235.0,1.209,78.714,12.223568322809555,0.010755793316482326,0.08844268353609813,8.134352319466363,0.9064453224359322,0.13259731463282592,0.013685435524117977,85.45095020833963,0.004,0.3209448139442879,0.2295743733061238,0.030974776461618288,-4.865393588375232e-06,0.006018883048474486,0.1882967419870331,64.32833179378063,-0.26671948151732633,0.044988664211390667,1.0
0.47000000000000003,-54.99613920488023,0.9000354947474508,0.27010166870824986,0.030007053272244708,0.40000671248411174,0.00038077024717511214,30.0,-75.0,-40.0,140.0,4.0,0.3,0.01,0.03,0.003,0.5,0.0085,0.0003,235.0,1.209,78.714,12.223667701299803,0.010755932286088874,0.08844335037983254,8.134307409609635,0.9064440698347005,0.13259665576841587,0.013685569667287229,85.4512567249276,0.004,0.32094750110563847,0.22957599032996845,0.030975046501842546,-4.865511188340917e-06,0.00601892972191238,0.18829650807910417,64.3283937779575,-0.26672063050152833,0.04498841761464069,1.0
