Time,pmTORC1,IR,pIR,IRS,pIRS,iIRS,Akt,pAkt,mTORC1,mTORC2,pmTORC2,imTORC2,mTORC1_DEPTOR,mTORC2_DEPTOR,DEPTOR,pDEPTOR,V1,Km1,V2,Km2,k3c,Km3,V4,Km4,k5ca,Km5a,k5cb,Km5b,V6,Km6,k7c,Km7,V8,Km8,k9c,Km9,V10,Km10,k11ca,Km11a,k11cb,Km11b,V12,Km12,k13f,k13r,k14f,k14r,k15c,Km15,V16,Km16,ks17,kd18,compartment,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18
673.2,17.572772487502366,36.53847368127243,13.461526318727458,24.243627208343373,19.3171356590608,56.439237132599374,31.923374301401637,68.07662569859838,78.39261314978077,14.517974995967798,0.8831363768490035,0.0,154.03461436271522,184.59888862715832,10.995086611715065,0.3714103985912222,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.2777778444488256,0.27777759681344144,0.4395747325365807,0.27867763829816816,1.9693578032216292,1.3338337789418746,6.638302169615692,5.676946454599743,0.335955254765069,0.33608566487923874,0.217906029749535,0.2015410232279043,-0.062274114875778386,0.009791415788707347,0.5738239916653264,0.5302484182810213,0.0,0.0
676.8000000000001,21.318011910013954,36.53847282172384,13.461527178276041,23.35197871608486,19.867333781786563,56.780687502133,29.660135409920862,70.33986459007916,74.91647232145203,14.465183613363365,0.8815990210802176,0.0,153.76551576853234,184.65321736553153,11.144517905309618,0.4367489608062943,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.2777778397294076,0.27777760962329867,0.4285546234135435,0.28435797827690545,1.9689415595810746,1.3482836088857109,6.851087107368095,5.731158849444478,0.33483493666262204,0.3355660515292452,0.2549424213310836,0.2349139190299853,-0.08768512742213952,0.020533180285845942,0.6786698451840487,0.5317505330821061,0.0,0.0
680.4,25.63796771018312,36.538472023019835,13.461527976980044,22.14944864493253,20.35113785735591,57.49941349771364,27.463403051700794,72.53659694829922,70.96220014458761,14.3743995325677,0.8778150827692416,0.0,153.3998321452276,184.74778538463818,11.3360468492365,0.5163356210774515,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.2777778353440614,0.27777762152638835,0.4132608470451338,0.28927944134492767,1.9602020993975189,1.3617216811139605,7.054826335077736,5.774757591672193,0.3329067488897226,0.3342862482349618,0.2990731079789895,0.2747805032173035,-0.11596816750742334,0.0321553534079857,0.7870702546207524,0.5348811833186101,0.0,0.0
684.0,30.529254937472302,36.5384712808533,13.461528719146576,20.65329399789132,20.755676566829234,58.59102943527897,25.36042361508118,74.63957638491885,66.54389314924741,14.242580642319753,0.8716044613471423,0.0,152.92685191327863,184.88581489630823,11.574850238118305,0.6124829524744588,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.27777783126913863,0.2777776325868995,0.39350594227905267,0.2933429171188173,1.9425855229804112,1.3740770880855566,7.2461714201853225,5.8097005459881945,0.33010342416516436,0.332183025313486,0.3510778585280626,0.32183084352280594,-0.1473255140157863,0.04467527619636824,0.892427857332468,0.5395568099867737,0.0,0.0
687.6,35.969566262296176,36.53847059122229,13.461529408777583,18.906263199074147,21.06817973655199,60.0255570643757,23.379779723125516,76.6202202768745,61.69521757357875,14.066762233536835,0.8627800740179064,0.0,152.3352161641234,185.0704576924204,11.866453728722057,0.7278724149137457,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.2777778274826661,0.2777776428644732,0.36935280807368703,0.2964502512186356,1.9157869031184585,1.3852841747213949,7.421438124544753,5.837704344231942,0.3263577682435135,0.32918893796950227,0.41175388848821454,0.37675177634095025,-0.1819078523644283,0.058035335945876065,0.9869205720049069,0.5455601286277049,0.0,0.0
691.2,41.91497541262432,36.53846995040795,13.461530049591921,16.977917118597766,21.277063430232353,61.74501945117109,21.55028499179637,78.44971500820364,56.47185371179587,13.844322275367986,0.851163956361701,0.0,151.61317087557816,185.30451376824544,12.216703595314941,0.8656117610410838,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.27777782396422523,0.27777765241453156,0.3412299923671765,0.2985120655406748,1.879882335833217,1.39528526154967,7.576638242925456,5.860188665091604,0.32160801897958874,0.32523736394729597,0.48188803705915634,0.44020060350729157,-0.2197791269784729,0.0720967894038349,1.062482993198367,0.5525527648071299,0.0,0.0
694.8000000000001,48.30372973657098,36.538469354954664,13.4615306450452,14.960839682075322,21.373382871963166,63.66577744596153,19.89942351732965,80.10057648267036,50.94741786932663,13.573270869253157,0.8366046069385465,0.0,150.7488523941008,185.59012452378343,12.631672148747485,1.0293509335479312,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.27777782069484275,0.2777776612885737,0.3100264757067734,0.2994587339415439,1.8354464247564426,1.404034562346599,7.707491140943271,5.878305352717575,0.3158038115746263,0.3202680174259966,0.5622735652216508,0.5127940936033252,-0.2609420350140317,0.08663100610315433,1.1124615386314627,0.5601138607988603,0.0,0.0
698.4,55.055498243684816,36.53846880165152,13.461531198348345,12.960565371707622,21.352464703187337,65.68696992511208,18.451471500266326,81.54852849973369,45.21393944226973,13.25255944938839,0.8189958955757012,0.0,149.73056231404382,185.92844465501102,13.117566398423179,1.2234266327017707,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.27777781765688886,0.27777766953445204,0.27710846316173005,0.2992533585491338,1.7836142578820804,1.411502674392286,7.80941025626883,5.892963220594049,0.3089127393896132,0.3142331470102657,0.6536634510886928,0.595093353340866,-0.30528652111600507,0.10131863175475297,1.1333290605739335,0.5677992082222689,0.0,0.0
702.0,62.06598624934525,36.538468287514846,13.461531712485014,11.080556367977886,21.21531263044219,67.7041310015872,17.225585184621362,82.77441481537863,39.386618209276385,12.882395558214291,0.7982969456272343,0.0,148.54739554137674,186.31930749613358,13.680459499379076,1.4528374632908656,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.2777778148339815,0.27777767719663216,0.24420416219016539,0.2979038053309528,1.7260413098022065,1.4176806614059374,7.877435786958906,5.904861552845972,0.3009273022503038,0.30710434003473003,0.7566366959549717,0.6875028507765703,-0.35245733801874846,0.1157437898471192,1.1259322115974664,0.5752060732743036,0.0,0.0
705.6,69.2111091172894,36.538467809772165,13.461532190227695,9.40513888747753,20.969296473346297,69.62556463916984,16.23425515124853,83.76574484875147,33.59864755616595,12.464586364452714,0.7745528172233594,0.0,147.19024332654303,186.76086081829905,14.325719469528442,1.7231763858095237,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.2777778122108982,0.2777776843164324,0.21312563569147663,0.29546997808019226,1.6647375978624832,1.4225825167808046,7.905962534145335,5.914543437991033,0.29187284320800894,0.29888001359028143,0.8715095541012151,0.7901600561982035,-0.40181666051406745,0.12938400801621852,1.0957639456705082,0.5820291410885583,0.0,0.0
709.2,76.34878011720933,36.53846736584727,13.461532634152597,7.985505320307057,20.62761030840266,71.38688437128461,15.482558006409203,84.5174419935908,27.998329772887427,12.002891829780053,0.747916576009559,0.0,145.65289010990162,187.2491915941855,15.057285284557938,2.04063301153484,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.2777778097734939,0.2777776909322461,0.18538622691258355,0.2920615637189209,1.6017983047015787,1.426244788478667,7.888263214694541,5.922429287302165,0.28181616893515404,0.2895939451614855,0.998169919555518,0.9028717387073315,-0.45233850177791146,0.14162161607970236,1.0514413670400695,0.5880938846155274,0.0,0.0
712.8000000000001,83.30083412229914,36.5384669533463,13.461533046653553,6.836171530059815,20.207374475455314,72.9564539944713,14.96853754763266,85.03146245236735,22.76494915791624,11.50330349672236,0.7186696973427308,0.0,143.93421671978297,187.77802680591003,15.876599523656129,2.411156950830504,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.2777778075086253,0.2777776970797485,0.16191334934623727,0.2878241014769733,1.5391071434198023,1.4287224688412825,7.816438092434519,5.928826327017174,0.27087309167156565,0.27932392194090533,1.1355925632022599,1.024807880020629,-0.5021753193620688,0.15176523888027837,1.0019302414764482,0.593351968313528,0.0,0.0
716.4,89.8652865935985,36.538466570044896,13.46153342995496,5.940696523198143,19.727291691922087,74.33201178486853,14.684382446416937,85.31561755358308,18.093486940337822,10.974271996869676,0.6872381143306233,0.0,142.041226466062,188.33848988877477,16.780787489022266,2.8394961563204353,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.2777778054040791,0.2777777027920899,0.14295654114904652,0.28292066439470637,1.4781219517368434,1.4300829900204632,7.6823749735229345,5.933968182735884,0.2592153678384742,0.2681996202444155,1.2815923263537188,1.1543258358799091,-0.5486243995151634,0.15906754425073788,0.954336339736862,0.5978509534092079,0.0,0.0
720.0,95.8129080257883,36.53846621387611,13.461533786123754,5.263646642565484,19.205310270031646,75.5310430873925,14.618182586491951,85.38181741350806,14.194341001179058,10.426766627810359,0.6542026100944996,0.0,139.99275097303092,188.9190307620702,17.760882322413323,3.327335942665029,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.27777780344850667,0.2777777081000739,0.12821585512696954,0.27751208968061264,1.4198070083794798,1.4303990216159517,7.483716883444063,5.938024793156695,0.24707434287037516,0.25640918202180546,1.432360700420683,1.2887489904996314,-0.5878524856720378,0.16280584098622208,0.9125805521055351,0.6016921490472211,0.0,0.0
723.6,100.93640754191323,36.538465882919304,13.46153411708056,4.763236828608528,18.657127356029036,76.57963581535228,14.755605700739094,85.24439429926093,11.241078734603215,9.874000015585208,0.620294006493537,0.0,137.8225137234818,189.50570597789633,18.80023832787465,3.8715419709266743,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.2777778016313625,0.2777777130323235,0.11708671508356046,0.2717434893435093,1.3647103452855407,1.4297425853885908,7.2368646634308265,5.941139773858197,0.23473725479412888,0.2442008166476102,1.5828052599012237,1.4244683895919024,-0.6156001230679468,0.16240063892970125,0.8779320609842354,0.6049917533896418,0.0,0.0
727.2,105.13875481407499,36.53846557538981,13.46153442461005,4.399328087428545,18.095553123719615,77.50511878884195,15.081121732802771,84.91887826719726,9.283399869662302,9.330593165687114,0.5863631568131225,0.0,135.5778453162609,190.0830436774748,19.87502321311646,4.464087793327198,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.27777779994284785,0.2777777176154358,0.1088647756804907,0.2657376626465263,1.3131161306981154,1.4281816227091235,6.9866876344351505,5.943470224325598,0.22253055178108339,0.23187519949655627,1.7279754825873548,1.5575902326657234,-0.6289592839913849,0.15762202825639182,0.8502676290182236,0.6078588806869492,0.0,0.0
730.8000000000001,108.5068278513389,36.538465289629286,13.46153471037057,4.136391789206376,17.530460059315484,78.33314815146777,15.578676655079436,84.4213233449206,8.182301665261068,8.810968555170334,0.5533114086832552,0.0,133.31087048339822,190.63572003612146,20.95806207688798,5.095347403771648,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.2777777983738574,0.27777772187412497,0.10285536181078711,0.25959337525492315,1.2651787769964806,1.4257790904604284,6.783935079681969,5.945208895940759,0.21078457173589205,0.21976245069699,1.8650595521642785,1.685060290928985,-0.6283800366680239,0.14881146134064616,0.8290666166757614,0.6103890481905229,0.0,0.0
734.4,111.2566908627404,36.538465024096794,13.461534975903065,3.9443160570122875,16.969008555476265,79.08667538750109,16.232017502813044,83.76798249718699,7.677196111534362,8.327243298774091,0.5219804359481988,0.0,131.06611302572338,191.15077626525274,22.024545809931865,5.75856489927129,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.2777777969159305,0.2777777258313559,0.09842843961793986,0.2533859903483468,1.2209775800566813,1.4225934879913202,6.645553340930649,5.94655107010649,0.19978490954135092,0.20818205008362248,1.9937332073102192,1.8053958089283828,-0.617309920704021,0.13692160293857025,0.8134898804837382,0.6126633531314783,0.0,0.0
738.0,113.59834398804554,36.53846477736045,13.461535222639412,3.79941092141533,16.416049025632187,79.78454005294215,17.024962210134017,82.97503778986601,7.527612389872798,7.887546643321757,0.49303367515226276,0.0,128.87404362207982,191.61941968150094,23.055625517379536,6.450911179218935,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.27777779556120547,0.27777772950846774,0.09506777689187347,0.24716991249052891,1.1805014710358388,1.4186793927593746,6.555723479904266,5.947643222482989,0.18973144062590425,0.19739682077789836,2.1146152447905933,1.9183566357007276,-0.5996904494315853,0.1232497335260272,0.8022518860537763,0.6147461016573791,0.0,0.0
741.6,115.66705391800592,36.53846454808974,13.461535451910125,3.6849447421805728,15.87466395116926,80.4403913066403,17.941763629933938,82.0582363700661,7.580136428264874,7.495571648881199,0.4668820306435731,0.0,126.75280965372733,192.03754632045025,24.038386079002535,7.17125794699917,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.2777777943023767,0.27777773292528923,0.09240023347964564,0.2409828452853533,1.1436226114331078,1.4140872537199898,6.492732451207532,5.9485715992775745,0.18072460511720162,0.18758111969394503,2.228021943437324,2.0241697593311305,-0.5783026119282216,0.10904483832772183,0.7939408417492212,0.6166831492979838,0.0,0.0
745.2,117.53110651359876,36.538464335048324,13.461535664951537,3.5902422003523387,15.346725721614504,81.06303207802338,18.96751699489247,81.03248300510757,7.755951929111385,7.151270685296683,0.44367985694869994,0.0,124.71294155728799,192.4050494577296,24.96423544275323,7.917773542408441,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.27777779313265616,0.27777773610024536,0.09018465198416166,0.23485072208504432,1.1101008406171116,1.408862625377036,6.442057601870478,5.9493803763713995,0.17277837910264557,0.17881472556931233,2.333755857535571,2.123044305478882,-0.5546562393027152,0.09525173897186168,0.7873917361329889,0.618504171563539,0.0,0.0
748.8000000000001,119.21978598557035,36.53846413708739,13.461535862912468,3.5089981393812937,14.833347295323938,81.65765456528499,20.08848622786413,79.91151377213589,8.019085501107268,6.852059852214052,0.4233762302729332,0.0,122.76112851332051,192.724563917488,25.827477011568117,8.686830557802649,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.2777777920457362,0.2777777390504571,0.08827768401331648,0.22879193986014948,1.07962043482325,1.403045418779839,6.395965593774484,5.950091410071882,0.16584616848680434,0.171098520594867,2.431343231614499,2.215063272544066,-0.5294540246462759,0.08245254469970265,0.7818161837212818,0.6202271704969001,0.0,0.0
752.4,120.74229784509627,36.538463953139434,13.461536046860415,3.4376492539428476,14.335189373631243,82.22716137241613,21.292271812162806,78.70772818783723,8.35529251820881,6.593966765857172,0.40578532179511395,0.0,120.90240963669305,193.0002479123227,26.624544862811106,9.472797588352433,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.2777777910357556,0.2777777417918333,0.08659819433393212,0.22282034937953785,1.0518356177526222,1.3966695887377654,6.350627867794902,5.9507155679972925,0.15984658334321736,0.16437905130772312,2.520251483017968,2.3002280062132123,-0.5029585973271979,0.07092806039621191,0.77673639447363,0.6218628647772629,0.0,0.0
756.0,122.09775318327225,36.53846378221254,13.461536217787307,3.374243831116329,13.85264842178613,82.77310774708776,22.567826563753343,77.43217343624669,8.76091932121907,6.372482591380547,0.39065033157646284,0.0,119.14132749550679,193.23686707701796,27.353549220311507,10.268256207342997,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.2777777900972681,0.27777774433915675,0.08510191860317703,0.21694712379478517,1.0264081534459146,1.3897633160776084,6.304080572409203,5.951258249278791,0.1546831612985727,0.1585721069392557,2.6000110921587285,2.3785276484319513,-0.4752057271048968,0.06074891107023439,0.7718846411677656,0.6234177172741768,0.0,0.0
759.6,123.27986341720704,36.538463623384985,13.46153637661486,3.317724795327705,13.385965045304442,83.29631015935807,23.905360330022752,76.09463966997728,9.237605235944567,6.183115275214912,0.37769098180652605,0.0,117.4825313468465,193.4391937429535,28.013985543283866,11.064289367095354,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.277777789225213,0.27777774670616373,0.08376515162892839,0.21118184499891995,1.00303179453686,1.3823495839230804,6.255178279392665,5.951721865191805,0.1502575596689197,0.1535809710943098,2.670268549221236,2.449980542771705,-0.44611304854676453,0.05186075106857624,0.7671157409547278,0.6248958434016355,0.0,0.0
763.2,124.27893362026299,36.538463475800306,13.461536524199543,3.267535212202797,12.935284332317408,83.79718045547,25.296183699928342,74.7038163000717,9.789969692340442,6.021690811134147,0.36663321628219947,0.0,115.93109668739467,193.6116759725586,28.60644480131788,11.850782538908069,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.2777777884148878,0.2777777489056181,0.08257570850227648,0.20553310387882226,0.9814436040700021,1.3744469852623273,6.203138061966374,5.952106872028566,0.1464770242890746,0.14930832261548335,2.730790016993878,2.514650522215302,-0.41553035251385617,0.04414410475983299,0.7623513836739253,0.6263000473568211,0.0,0.0
766.8000000000001,125.08283409064104,36.538463338662645,13.461536661337199,3.223399857954004,12.500691122011837,84.27590902002433,26.732530938308077,73.26746906169195,10.424446077762342,5.884499300539917,0.35722589539181016,0.0,114.49271983159471,193.75827480404323,29.13233767842413,12.616667686117161,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.2777777876619228,0.27777775094938056,0.0815278908859713,0.20000884626392995,0.9614272331071585,1.366070621458481,6.147338687836977,5.95241223721473,0.14325823702969706,0.14566328415261445,2.7814462309512726,2.5726423851378297,-0.38326783574167184,0.03745489601819685,0.7575464752652423,0.6276323849534052,0.0,0.0
770.4,125.67737385470456,36.53846321123249,13.461536788767349,3.1852172024299388,12.082230031332339,84.73255276622787,28.207384619478276,71.79261538052175,11.148792899239375,5.7683333901543605,0.34924760716129727,0.0,113.17383324605419,193.8824190026593,29.593618967369242,13.3501287840965,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.2777777869622576,0.277777752848472,0.08061999331040849,0.19461655976653136,0.942810027623332,1.3572330190021942,6.087258402392859,5.95263558268202,0.1405285868900157,0.14256463756411528,2.82218407608564,2.6240873314825497,-0.3491098704701233,0.031646508958913966,0.7526710507444053,0.6288944358773182,0.0,0.0
774.0,126.04657190855394,36.53846309282268,13.461536907177152,3.1530137962813134,11.679917975565617,85.16706822814321,29.714320102525008,70.28567989747502,11.971753238893514,5.670467197431718,0.3425077062394504,0.0,111.98167485255065,193.9870250963038,29.992547546322857,14.038752505001927,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.27777778631211925,0.2777777546131332,0.079853254888153,0.18936338372227723,0.9254573417648878,1.3479449904641565,6.022456892654561,5.952773223945636,0.13822597005451276,0.13994171471487757,2.852999334788655,2.6691226110795756,-0.31282667088494553,0.026580148624021582,0.7477028146039764,0.6300874121527372,0.0,0.0
777.6,126.17309187336133,36.53846298279472,13.461537017205126,3.1269142626880084,11.29375529235133,85.57933044495081,31.247373534427787,68.75262646557225,12.90260502560089,5.588618867547543,0.33684523497003255,0.0,110.9243031010359,194.07453589745737,30.331462078953844,14.669698922732096,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.2777777857080021,0.27777775625288,0.0792311631138043,0.1842562140055505,0.9092673373633656,1.338216429700863,5.952569918038104,5.952820208177569,0.13629813499571303,0.13773436300571293,2.873913947029772,2.7078731412079176,-0.2741909435524827,0.02212965339846562,0.7426225408000879,0.6312122221292318,0.0,0.0
781.2,126.03847351570931,36.538462880555244,13.46153711944459,3.1071227277259594,10.923734050596225,85.96914322166796,32.800931772385375,67.19906822761465,13.950948358490383,5.5209075808034465,0.3321263899556289,0.0,110.0105781257984,194.14696602921586,30.61262534187389,15.229830503291058,1.0,95.0,1.0,35.0,0.1,50.0,1.0,50.0,0.05,7.0,1.5,4.0,2.0,34.0,0.1,2.0,6.0,1.0,0.3,160.0,3.0,7.0,0.1,120.0,0.13,11.0,4.0,7.0,0.001,0.006,0.007,0.006,0.1,50.0,1.0,50.0,0.0,0.0,1.0,0.27777778514664825,0.2777777577765546,0.07875901721957954,0.17930178149494633,0.8941658777180437,1.3280570543687622,5.877335375379831,5.952770213353847,0.1347018393354218,0.1358922523801334,2.8849564274842705,2.7404312418911747,-0.23298831349249371,0.01818453105243578,0.7374095705322272,0.6322695075125543,0.0,0.0
