Time,c,cell,reaction_1,reaction_3,reaction_2,reaction_4
0.63,0.7184984861589231,1.0,0.001,0.7184984861589231,0.5896589075164534,0.20904833258388975
0.64,0.7151435860828362,1.0,0.001,0.7151435860828362,0.5885259933669147,0.20847921768349745
0.65,0.7118164609402249,1.0,0.001,0.7118164609402249,0.5873962632822634,0.2079126113056699
0.66,0.7085168412823393,1.0,0.001,0.7085168412823393,0.5862697292083597,0.20734850958523682
0.67,0.7052444619632905,1.0,0.001,0.7052444619632905,0.5851464032570439,0.20678690876712333
0.68,0.7019990593838271,1.0,0.001,0.7019990593838271,0.584026296779041,0.2062278047433149
0.69,0.6987803724889629,1.0,0.001,0.6987803724889629,0.582909420712422,0.2056711932293952
0.7,0.6955881429429576,1.0,0.001,0.6955881429429576,0.5817957856547132,0.20511706980200273
0.71,0.6924221150959536,1.0,0.001,0.6924221150959536,0.5806854018639488,0.20456542990065338
0.72,0.6892820359510378,1.0,0.001,0.6892820359510378,0.5795782792597527,0.20401626882955143
0.73,0.6861676551317292,1.0,0.001,0.6861676551317292,0.5784744274244498,0.20346958175939017
0.74,0.6830787248498962,1.0,0.001,0.6830787248498962,0.5773738556042094,0.2029253637291434
0.75,0.6800149998740967,1.0,0.001,0.6800149998740967,0.5762765727102214,0.20238360964784788
0.76,0.6769762374983475,1.0,0.001,0.6769762374983475,0.5751825873199058,0.2018443142963779
0.77,0.6739621975113186,1.0,0.001,0.6739621975113186,0.5740919076781608,0.20130747232921353
0.78,0.6709726421659552,1.0,0.001,0.6709726421659552,0.5730045416986456,0.20077307827620214
0.79,0.6680073361495257,1.0,0.001,0.6680073361495257,0.5719204969651054,0.20024112654431492
0.8,0.6650660465540965,1.0,0.001,0.6650660465540965,0.5708397807327364,0.19971161141939997
0.81,0.6621485428474329,1.0,0.001,0.6621485428474329,0.569762399929593,0.19918452706793094
0.82,0.6592545968443266,1.0,0.001,0.6592545968443266,0.5686883611580419,0.19865986753875445
0.83,0.6563839826783513,1.0,0.001,0.6563839826783513,0.5676176706962611,0.19813762676483596
0.84,0.6535364767740421,1.0,0.001,0.6535364767740421,0.5665503344997894,0.1976177985650052
0.85,0.6507118578195038,1.0,0.001,0.6507118578195038,0.5654863582031254,0.19710037664570274
0.86,0.6479099067394453,1.0,0.001,0.6479099067394453,0.5644257471213803,0.19658535460272822
0.87,0.6451304066686389,1.0,0.001,0.6451304066686389,0.5633685062519848,0.19607272592299144
0.88,0.6423731449018237,1.0,0.001,0.6423731449018237,0.5623146410335387,0.1955624843525504
0.89,0.6396379126756133,1.0,0.001,0.6396379126756133,0.5612641572917555,0.19505462386870273
0.9,0.6369245007132376,1.0,0.001,0.6369245007132376,0.5602170595441207,0.19454913786057879
0.91,0.6342327019072325,1.0,0.001,0.6342327019072325,0.5591733520297545,0.1940460196295946
0.92,0.6315623113395495,1.0,0.001,0.6315623113395495,0.55813303872935,0.19354526239976166
0.93,0.6289131262627652,1.0,0.001,0.6289131262627652,0.5570961233702404,0.19304685932075705
0.94,0.6262849460818263,1.0,0.001,0.6262849460818263,0.5560626094316329,0.19255080347104034
0.95,0.6236775723363341,1.0,0.001,0.6236775723363341,0.5550325001500144,0.19205708786102005
0.96,0.6210908086833656,1.0,0.001,0.6210908086833656,0.5540057985247321,0.1915657054362703
0.97,0.6185244608808323,1.0,0.001,0.6185244608808323,0.5529825073237535,0.191076649080799
0.98,0.615978336771377,1.0,0.001,0.615978336771377,0.5519626290896078,0.19058991162036956
0.99,0.6134522462668068,1.0,0.001,0.6134522462668068,0.5509461661455131,0.19010548582587672
1.0,0.6109460013330664,1.0,0.001,0.6109460013330664,0.5499331206016936,0.18962336441677916
1.01,0.6084594159757455,1.0,0.001,0.6084594159757455,0.5489234943618895,0.18914354006458833
1.02,0.6059923062261265,1.0,0.001,0.6059923062261265,0.5479172891300638,0.18866600539641742
1.03,0.6035444901277687,1.0,0.001,0.6035444901277687,0.5469145064173082,0.18819075299858967
1.04,0.6011157877236298,1.0,0.001,0.6011157877236298,0.5459151475489555,0.18771777542030862
1.05,0.5987060210437259,1.0,0.001,0.5987060210437259,0.5449192136718971,0.18724706517739162
1.06,0.5963150140933278,1.0,0.001,0.5963150140933278,0.5439267057621126,0.18677861475606733
1.07,0.5939425928416961,1.0,0.001,0.5939425928416961,0.5429376246324155,0.18631241661683987
1.08,0.5915885852113533,1.0,0.001,0.5915885852113533,0.541951970940416,0.18584846319841944
1.09,0.5892528209246276,1.0,0.001,0.5892528209246276,0.5409697451363331,0.18538674689336093
1.1,0.5869351261388637,1.0,0.001,0.5869351261388637,0.5399909452037329,0.18492725898850143
1.11,0.5846353304485482,1.0,0.001,0.5846353304485482,0.5390155695986538,0.1844699910493163
1.12,0.5823532676978977,1.0,0.001,0.5823532676978977,0.5380436176226725,0.18401493509257266
1.13,0.5800887734728738,1.0,0.001,0.5800887734728738,0.5370750883815595,0.1835620830967294
1.14,0.5778416850853756,1.0,0.001,0.5778416850853756,0.536109980789623,0.1831114270041956
1.15,0.5756118415577914,1.0,0.001,0.5756118415577914,0.5351482935741411,0.182662958723606
1.16,0.5733990836079059,1.0,0.001,0.5733990836079059,0.5341900252798787,0.18221667013211443
1.17,0.571203253634165,1.0,0.001,0.571203253634165,0.5332351742736968,0.1817725530777072
1.18,0.5690241957012985,1.0,0.001,0.5690241957012985,0.5322837387492513,0.1813305993815362
1.19,0.5668617555262996,1.0,0.001,0.5668617555262996,0.5313357167317876,0.18089080084027392
1.2,0.5647157804647615,1.0,0.001,0.5647157804647615,0.5303911060830301,0.18045314922848996
1.21,0.5625861194975716,1.0,0.001,0.5625861194975716,0.5294499045061706,0.18001763630105186
1.22,0.5604726232179633,1.0,0.001,0.5604726232179633,0.5285121095509573,0.17958425379554954
1.23,0.558375143818924,1.0,0.001,0.558375143818924,0.5275777186188867,0.17915299343474533
1.24,0.5562935350809609,1.0,0.001,0.5562935350809609,0.5266467289684993,0.17872384692905044
1.25,0.5542276523602252,1.0,0.001,0.5542276523602252,0.5257191377207852,0.17829680597902886
1.26,0.5521773525769915,1.0,0.001,0.5521773525769915,0.5247949418646956,0.17787186227792945
1.27,0.5501424942044956,1.0,0.001,0.5501424942044956,0.5238741382627695,0.17744900751424741
1.28,0.5481229372581299,1.0,0.001,0.5481229372581299,0.522956723656873,0.17702823337431672
1.29,0.5461185432849953,1.0,0.001,0.5461185432849953,0.5220426946740544,0.17660953154493325
1.3,0.5441291753538108,1.0,0.001,0.5441291753538108,0.521132047832519,0.17619289371601082
1.31,0.5421546973134536,1.0,0.001,0.5421546973134536,0.5202247792108614,0.1757783114294327
1.32,0.5401949705048092,1.0,0.001,0.5401949705048092,0.5193208829327941,0.1753657753887343
1.33,0.5382498606615531,1.0,0.001,0.5382498606615531,0.5184203543437902,0.17495527691127782
1.34,0.536319235553958,1.0,0.001,0.536319235553958,0.5175231889498528,0.17454680744154547
1.35,0.534402964310957,1.0,0.001,0.534402964310957,0.5166293821160276,0.1741403584132599
1.36,0.5325009174063495,1.0,0.001,0.5325009174063495,0.515738929069425,0.17373592125072593
1.37,0.5306129666452382,1.0,0.001,0.5306129666452382,0.5148518249022651,0.17333348737016888
1.38,0.5287389851506971,1.0,0.001,0.5287389851506971,0.5139680645749451,0.17293304818107197
1.39,0.5268788473506714,1.0,0.001,0.5268788473506714,0.5130876429191322,0.17253459508751237
1.4,0.5250324289651082,1.0,0.001,0.5250324289651082,0.5122105546408816,0.17213811948949728
1.41,0.5231996069933181,1.0,0.001,0.5231996069933181,0.5113367943237832,0.17174361278430045
1.42,0.5213802597015683,1.0,0.001,0.5213802597015683,0.5104663564321359,0.17135106636779995
1.43,0.5195742666109067,1.0,0.001,0.5195742666109067,0.5095992353141533,0.17096047163581832
1.44,0.5177815084852176,1.0,0.001,0.5177815084852176,0.5087354252052005,0.1705718199854655
1.45,0.5160018673195078,1.0,0.001,0.5160018673195078,0.5078749202310646,0.17018510281648513
1.46,0.5142352263284247,1.0,0.001,0.5142352263284247,0.5070177144112598,0.16980031153260577
1.47,0.5124814699350047,1.0,0.001,0.5124814699350047,0.5061638016623682,0.16941743754289676
1.48,0.5107404837596539,1.0,0.001,0.5107404837596539,0.5053131758014195,0.1690364722631304
1.49,0.5090121546093589,1.0,0.001,0.5090121546093589,0.5044658305493098,0.16865740711715074
1.5,0.5072963704671294,1.0,0.001,0.5072963704671294,0.5036217595342599,0.1682802335382497
1.51,0.5055930204816718,1.0,0.001,0.5055930204816718,0.5027809562953176,0.16790494297055175
1.52,0.5039019949572936,1.0,0.001,0.5039019949572936,0.5019434142859033,0.16753152687040718
1.53,0.5022231847440438,1.0,0.001,0.5022231847440438,0.5011091265787329,0.16715997657485732
1.54,0.5005564810803544,1.0,0.001,0.5005564810803544,0.500278085790696,0.16679028326876746
1.55,0.4989017772830176,1.0,0.001,0.4989017772830176,0.4994502849319332,0.16642243836262283
1.56,0.4972589677789064,1.0,0.001,0.4972589677789064,0.49862571693529195,0.16605643328240008
1.57,0.4956279480671101,1.0,0.001,0.4956279480671101,0.4978043746454799,0.16569225946454125
1.58,0.49400861470843704,1.0,0.001,0.49400861470843704,0.4969862508217193,0.16532990835693578
1.59,0.4924008653151101,1.0,0.001,0.4924008653151101,0.4961713381404212,0.16496937141990436
1.6,0.4908045985406553,1.0,0.001,0.4908045985406553,0.49535962919788196,0.16461064012718457
1.61,0.4892197140699827,1.0,0.001,0.4892197140699827,0.49455111651300215,0.16425370596691985
1.62,0.48764611260966134,1.0,0.001,0.48764611260966134,0.4937457925300308,0.16389856044265189
1.63,0.4860836958783854,1.0,0.001,0.4860836958783854,0.4929436496213345,0.1635451950743171
1.64,0.4845323665976346,1.0,0.001,0.4845323665976346,0.4921446800901941,0.16319360139924843
1.65,0.4829920284825269,1.0,0.001,0.4829920284825269,0.4913488761736305,0.16284377097318217
1.66,0.4814625862328642,1.0,0.001,0.4814625862328642,0.49055623004525944,0.16249569537127187
1.67,0.4799439455243702,1.0,0.001,0.4799439455243702,0.4897667338181789,0.16214936618910847
1.68,0.47843601300012245,1.0,0.001,0.47843601300012245,0.4889803795478883,0.1618047750437485
1.69,0.47693869626217605,1.0,0.001,0.47693869626217605,0.4881971592352428,0.1614619135747504
1.7,0.4754519038633809,1.0,0.001,0.4754519038633809,0.48741706482944275,0.16112077344522008
1.71,0.47397554529939134,1.0,0.001,0.47397554529939134,0.4866400882310608,0.16078134634286562
1.72,0.4725095310008691,1.0,0.001,0.4725095310008691,0.48586622129510715,0.1604436239810628
1.73,0.4710537723258789,1.0,0.001,0.4710537723258789,0.4850954558341353,0.16010759809993116
1.74,0.4696081815330669,1.0,0.001,0.4696081815330669,0.4843277836110665,0.15977326046292853
1.75,0.46817267042078503,1.0,0.001,0.46817267042078503,0.4835631956201665,0.1594406025439108
1.76,0.46674715191819965,1.0,0.001,0.46674715191819965,0.4828016829344567,0.15910961589657482
1.77,0.4653315405517804,1.0,0.001,0.4653315405517804,0.48204323696478246,0.15878029226633475
1.78,0.4639257516968135,1.0,0.001,0.4639257516968135,0.48128784906945143,0.1584526234199666
1.79,0.4625297015687771,1.0,0.001,0.4625297015687771,0.4805355105561148,0.15812660114616692
1.8,0.46114330721486124,1.0,0.001,0.46114330721486124,0.4797862126836553,0.15780221725611002
1.81,0.4597664865056337,1.0,0.001,0.4597664865056337,0.4790399466640836,0.15747946358400636
1.82,0.4583991581268513,1.0,0.001,0.4583991581268513,0.4782967036644441,0.15715833198766144
1.83,0.4570412415714168,1.0,0.001,0.4570412415714168,0.47755647480873087,0.15683881434903602
1.84,0.45569265713148116,1.0,0.001,0.45569265713148116,0.4768192511798156,0.15652090257480844
1.85,0.45435332589069166,1.0,0.001,0.45435332589069166,0.4760850238213889,0.15620458859693928
1.86,0.45302316971658496,1.0,0.001,0.45302316971658496,0.4753537837399141,0.15588986437323915
1.87,0.451702111253126,1.0,0.001,0.451702111253126,0.47462552190659785,0.15557672188794006
1.88,0.45039007391339286,1.0,0.001,0.45039007391339286,0.47390022925937675,0.15526515315227088
1.89,0.4490869818724059,1.0,0.001,0.4490869818724059,0.4731778967049204,0.1549551502050374
1.9,0.447792760060104,1.0,0.001,0.447792760060104,0.47245851512065506,0.15464670511320772
1.91,0.4465073341544651,1.0,0.001,0.4465073341544651,0.47174207535680585,0.15433980997250335
1.92,0.4452306305747724,1.0,0.001,0.4452306305747724,0.4710285682384607,0.15403445690799636
1.93,0.44396257647502707,1.0,0.001,0.44396257647502707,0.47031798456765656,0.15373063807471374
1.94,0.44270309973750505,1.0,0.001,0.44270309973750505,0.46961031512548906,0.1534283456582485
1.95,0.4414521289664603,1.0,0.001,0.4414521289664603,0.468905550674247,0.15312757187537931
1.96,0.44020959336928733,1.0,0.001,0.44020959336928733,0.4682036818958362,0.15282830894753394
1.97,0.4389754220726916,1.0,0.001,0.4389754220726916,0.46750469900873287,0.15253054893751905
1.98,0.437749545428071,1.0,0.001,0.437749545428071,0.46680859250989426,0.1522342840657052
1.99,0.4365318946197322,1.0,0.001,0.4365318946197322,0.4661153529608096,0.151939506618225
2.0,0.4353224015019889,1.0,0.001,0.4353224015019889,0.46542497090086343,0.15164620890973593
2.01,0.4341209985926122,1.0,0.001,0.4341209985926122,0.46473743684884294,0.15135438328378178
2.02,0.43292761906640104,1.0,0.001,0.43292761906640104,0.46405274130445423,0.1510640221131572
2.03,0.4317421967488753,1.0,0.001,0.4317421967488753,0.4633708747498523,0.15077511780027603
2.04,0.43056466611008853,1.0,0.001,0.43056466611008853,0.46269182765118166,0.15048766277754358
2.05,0.4293949622585632,1.0,0.001,0.4293949622585632,0.46201559046013313,0.15020164950773415
2.06,0.42823302093534615,1.0,0.001,0.42823302093534615,0.46134215361551295,0.1499170704843729
2.07,0.42707877850818615,1.0,0.001,0.42707877850818615,0.4606715075448305,0.14963391823212385
2.08,0.42593217196583166,1.0,0.001,0.42593217196583166,0.4600036426659006,0.14935218530718372
2.09,0.424793138912451,1.0,0.001,0.424793138912451,0.4593385493884656,0.14907186429768216
2.1,0.4236616175621722,1.0,0.001,0.4236616175621722,0.45867621811583537,0.14879294782408875
2.11,0.42253754673374566,1.0,0.001,0.42253754673374566,0.4580166392465483,0.14851542853962765
2.12,0.4214208658453267,1.0,0.001,0.4214208658453267,0.4573598031760527,0.14823929913069955
2.13,0.4203115149093802,1.0,0.001,0.4203115149093802,0.45670570029841123,0.14796455231731231
2.14,0.41920943452770587,1.0,0.001,0.41920943452770587,0.45605432100802756,0.14769118085351976
2.15,0.41811456588658513,1.0,0.001,0.41811456588658513,0.4554056557013985,0.14741917752786984
2.16,0.41702685075204887,1.0,0.001,0.41702685075204887,0.45475969477889044,0.14714853516386195
2.17,0.41594623146526666,1.0,0.001,0.41594623146526666,0.45411642864654295,0.14687924662041443
2.18,0.4148726504953209,1.0,0.001,0.4148726504953209,0.4534758474534186,0.14661130468176117
2.19,0.4138060501712241,1.0,0.001,0.4138060501712241,0.45283794093252866,0.14634470199116373
2.2,0.4127463742366613,1.0,0.001,0.4127463742366613,0.45220269933347595,0.14607943144064958
2.21,0.41169356701150117,1.0,0.001,0.41169356701150117,0.45157011292842386,0.14581548596379879
2.22,0.4106475733481992,1.0,0.001,0.4106475733481992,0.4509401719903142,0.14555285852635721
2.23,0.40960833862702345,1.0,0.001,0.40960833862702345,0.450312866794177,0.14529154212651268
2.24,0.4085758087513854,1.0,0.001,0.4085758087513854,0.44968818761845825,0.14503152979517742
2.25,0.407549930143276,1.0,0.001,0.407549930143276,0.44906612474636587,0.14477281459627903
2.26,0.4065306497388066,1.0,0.001,0.4065306497388066,0.44844666846723596,0.14451538962705845
2.27,0.4055179149838544,1.0,0.001,0.4055179149838544,0.4478298090779186,0.14425924801837645
2.28,0.40451167382981396,1.0,0.001,0.40451167382981396,0.44721553688418597,0.1440043829350289
2.29,0.40351187472945244,1.0,0.001,0.40351187472945244,0.4466038422021626,0.14375078757607065
2.3,0.4025184666328713,1.0,0.001,0.4025184666328713,0.44599471535977864,0.1434984551751489
2.31,0.4015313989835709,1.0,0.001,0.4015313989835709,0.4453881466982474,0.14324737900084597
2.32,0.4005506217146228,1.0,0.001,0.4005506217146228,0.4447841265735687,0.14299755235703265
2.33,0.39957608524494437,1.0,0.001,0.39957608524494437,0.444182645358057,0.14274896858323113
2.34,0.39860774047568065,1.0,0.001,0.39860774047568065,0.44358369344189763,0.14250162105498934
2.35,0.3976455387866892,1.0,0.001,0.3976455387866892,0.44298726123473015,0.1422555031842657
2.36,0.39668943203313195,1.0,0.001,0.39668943203313195,0.4423933391672609,0.1420106084198258
2.37,0.3957393725421701,1.0,0.001,0.3957393725421701,0.44180191769290494,0.14176693024765033
2.38,0.3947953131097657,1.0,0.001,0.3947953131097657,0.44121298728945807,0.14152446219135548
2.39,0.39385720699758686,1.0,0.001,0.39385720699758686,0.4406265384608016,0.14128319781262527
2.4,0.39292500793001905,1.0,0.001,0.39292500793001905,0.4400425617386378,0.14104313071165697
2.41,0.39199867009128053,1.0,0.001,0.39199867009128053,0.43946104768425975,0.14080425452761933
2.42,0.39107814812264347,1.0,0.001,0.39107814812264347,0.43888198689035457,0.1405665629391241
2.43,0.3901633971197595,1.0,0.001,0.3901633971197595,0.43830536998284175,0.1403300496647114
2.44,0.3892543714391608,1.0,0.001,0.3892543714391608,0.4377311868697314,0.14009470815482233
2.45,0.388351025236225,1.0,0.001,0.388351025236225,0.4371594270777782,0.13986053173049226
2.46,0.3874533144734467,1.0,0.001,0.3874533144734467,0.4365900810267802,0.13962751410503832
2.47,0.3865611955272557,1.0,0.001,0.3865611955272557,0.4360231391555098,0.13939564902516308
2.48,0.38567462517763695,1.0,0.001,0.38567462517763695,0.435458591918317,0.1391649302693247
2.49,0.3847935606044623,1.0,0.001,0.3847935606044623,0.43489642978593085,0.13893535164782972
2.5,0.38391795938389706,1.0,0.001,0.38391795938389706,0.4343366432462727,0.1387069070029312
2.51,0.3830477794848832,1.0,0.001,0.3830477794848832,0.4337792228052826,0.1384795902089332
2.52,0.3821829792656971,1.0,0.001,0.3821829792656971,0.43322415898775885,0.13825339517230087
2.53,0.38132351747058324,1.0,0.001,0.38132351747058324,0.43267144233821153,0.1380283158317776
2.54,0.3804693532264633,1.0,0.001,0.3804693532264633,0.4321210634217313,0.13780434615850834
2.55,0.3796204460397211,1.0,0.001,0.3796204460397211,0.43157301282487304,0.1375814801561702
2.56,0.37877675579306247,1.0,0.001,0.37877675579306247,0.431027281156556,0.1373597118611101
2.57,0.37793824274245114,1.0,0.001,0.37793824274245114,0.4304838590489807,0.13713903534249
2.58,0.37710486751411987,1.0,0.001,0.37710486751411987,0.42994273715856346,0.1369194447024396
2.59,0.37627659110165756,1.0,0.001,0.37627659110165756,0.42940390616688906,0.1367009340762173
2.6,0.3754533748631709,1.0,0.001,0.3754533748631709,0.42886735678168175,0.1364834976323791
2.61,0.3746351805185226,1.0,0.001,0.3746351805185226,0.4283330797377968,0.13626712957295603
2.62,0.37382197014664476,1.0,0.001,0.37382197014664476,0.4278010657982312,0.13605182413364017
2.63,0.3730137061829274,1.0,0.001,0.3730137061829274,0.4272713057551559,0.13583757558397985
2.64,0.372210351416683,1.0,0.001,0.372210351416683,0.42674379043096927,0.13562437822758353
2.65,0.3714118689886864,1.0,0.001,0.3714118689886864,0.4262185106793725,0.1354122264023334
2.66,0.3706182223887901,1.0,0.001,0.3706182223887901,0.4256954573864684,0.13520111448060856
2.67,0.3698293754536152,1.0,0.001,0.3698293754536152,0.42517462147188295,0.13499103686951788
2.68,0.3690452923643179,1.0,0.001,0.3690452923643179,0.4246559938899112,0.13478198801114277
2.69,0.3682659376380143,1.0,0.001,0.3682659376380143,0.42413956562643224,0.13457396238107697
2.7,0.36749127517621333,1.0,0.001,0.36749127517621333,0.42362532706921446,0.1343669542348118
2.71,0.3667212693044713,1.0,0.001,0.3667212693044713,0.42311326869681964,0.13416095788539856
2.72,0.3659558852763944,1.0,0.001,0.3659558852763944,0.4226033814177372,0.1339559678394537
2.73,0.36519508865774997,1.0,0.001,0.36519508865774997,0.42209565616502503,0.13375197863362048
2.74,0.3644388453237377,1.0,0.001,0.3644388453237377,0.4215900838968581,0.13354898483459257
2.75,0.36368712145631965,1.0,0.001,0.36368712145631965,0.4210866555970904,0.13334698103914336
2.76,0.3629398835416072,1.0,0.001,0.3629398835416072,0.42058536227582743,0.1331459618741605
2.77,0.3621970983673073,1.0,0.001,0.3621970983673073,0.42008619497001204,0.13294592199668717
2.78,0.3614587330202258,1.0,0.001,0.3614587330202258,0.41958914474402254,0.13274685609396872
2.79,0.3607247548838295,1.0,0.001,0.3607247548838295,0.41909420269028497,0.13254875888350617
2.8,0.3599951316358658,1.0,0.001,0.3599951316358658,0.41860135992989883,0.13235162511311596
2.81,0.3592698312460404,1.0,0.001,0.3592698312460404,0.4181106076132775,0.1321554495609964
2.82,0.35854882197375365,1.0,0.001,0.35854882197375365,0.4176219369208042,0.13196022703580124
2.83,0.35783207236589415,1.0,0.001,0.35783207236589415,0.41713533906350236,0.13176595237671973
2.84,0.35711955125469086,1.0,0.001,0.35711955125469086,0.4166508052837237,0.13157262045356466
2.85,0.3564112277556231,1.0,0.001,0.3564112277556231,0.41616832685585137,0.13138022616686704
2.86,0.3557070712653889,1.0,0.001,0.3557070712653889,0.4156878950870209,0.13118876444797892
2.87,0.35500705145993083,1.0,0.001,0.35500705145993083,0.41520950131785894,0.13099823025918356
2.88,0.3543111382925205,1.0,0.001,0.3543111382925205,0.4147331369232395,0.1308086185938139
2.89,0.35361930199190045,1.0,0.001,0.35361930199190045,0.41425879331305904,0.13061992447637852
2.9,0.3529315130604851,1.0,0.001,0.3529315130604851,0.41378646193303115,0.13043214296269653
