c,Time
1.0,0.0
0.9942028640019552,0.01
0.9884577703009971,0.02
0.982764194512479,0.03
0.9771216177237315,0.04
0.9715295264244381,0.05
0.9659874124120923,0.06
0.9604947725416193,0.07
0.9550511091642879,0.08
0.9496559299203569,0.09
0.9443087476476535,0.1
0.9390090803253498,0.11
0.9337564510177375,0.12
0.9285503878180043,0.13
0.9233904237920088,0.14
0.9182760969220566,0.15
0.9132069499573375,0.16
0.90818253000435,0.17
0.9032023891616588,0.18
0.8982660842343853,0.19
0.8933731766234707,0.2
0.888523232267202,0.21
0.8837158215827364,0.22
0.878950519407628,0.23
0.8742269049413528,0.24
0.8695445616868336,0.25
0.8649030777434472,0.26
0.8603020470791505,0.27
0.8557410668700011,0.28
0.8512197383050922,0.29
0.8467376667333542,0.3
0.8422944616135534,0.31
0.8378897364642907,0.32
0.8335231088140004,0.33
0.8291942001509486,0.34
0.824902635873232,0.35
0.8206480454638239,0.36
0.8164300632925375,0.37
0.8122483268999997,0.38
0.8081024775004766,0.39
0.803992160063309,0.4
0.7999170232683347,0.41
0.7958767194613137,0.42
0.7918709046093512,0.43
0.7878992382563218,0.44
0.7839613834782934,0.45
0.7800570070044721,0.46
0.7761857797992415,0.47
0.7723473757922338,0.48
0.7685414722403558,0.49
0.7647677497798825,0.5
0.7610258923858716,0.51
0.7573155873315774,0.52
0.7536365251478647,0.53
0.7499883995826229,0.54
0.7463709075601798,0.55
0.7427837496684355,0.56
0.7392266290435513,0.57
0.7356992530251064,0.58
0.7322013312758823,0.59
0.7287325765088766,0.6
0.7252927044478694,0.61
0.7218814337883671,0.62
0.7184984861589231,0.63
0.7151435860828362,0.64
0.7118164609402249,0.65
0.7085168412823393,0.66
0.7052444619632905,0.67
0.7019990593838271,0.68
0.6987803724889629,0.69
0.6955881429429576,0.7
0.6924221150959536,0.71
0.6892820359510378,0.72
0.6861676551317292,0.73
0.6830787248498962,0.74
0.6800149998740967,0.75
0.6769762374983475,0.76
0.6739621975113186,0.77
0.6709726421659552,0.78
0.6680073361495257,0.79
0.6650660465540965,0.8
0.6621485428474329,0.81
0.6592545968443266,0.82
0.6563839826783513,0.83
0.6535364767740421,0.84
0.6507118578195038,0.85
0.6479099067394453,0.86
0.6451304066686389,0.87
0.6423731449018237,0.88
0.6396379126756133,0.89
0.6369245007132376,0.9
0.6342327019072325,0.91
0.6315623113395495,0.92
0.6289131262627652,0.93
0.6262849460818263,0.94
0.6236775723363341,0.95
0.6210908086833656,0.96
0.6185244608808323,0.97
0.615978336771377,0.98
0.6134522462668068,0.99
0.6109460013330664,1.0
0.6084594159757455,1.01
0.6059923062261265,1.02
0.6035444901277687,1.03
0.6011157877236298,1.04
0.5987060210437259,1.05
0.5963150140933278,1.06
0.5939425928416961,1.07
0.5915885852113533,1.08
0.5892528209246276,1.09
0.5869351261388637,1.1
0.5846353304485482,1.11
0.5823532676978977,1.12
0.5800887734728738,1.13
0.5778416850853756,1.14
0.5756118415577914,1.15
0.5733990836079059,1.16
0.571203253634165,1.17
0.5690241957012985,1.18
0.5668617555262996,1.19
0.5647157804647615,1.2
0.5625861194975716,1.21
0.5604726232179633,1.22
0.558375143818924,1.23
0.5562935350809609,1.24
0.5542276523602252,1.25
0.5521773525769915,1.26
0.5501424942044956,1.27
0.5481229372581299,1.28
0.5461185432849953,1.29
0.5441291753538108,1.3
0.5421546973134536,1.31
0.5401949705048092,1.32
0.5382498606615531,1.33
0.536319235553958,1.34
0.534402964310957,1.35
0.5325009174063495,1.36
0.5306129666452382,1.37
0.5287389851506971,1.38
0.5268788473506714,1.39
0.5250324289651082,1.4
0.5231996069933181,1.41
0.5213802597015683,1.42
0.5195742666109067,1.43
0.5177815084852176,1.44
0.5160018673195078,1.45
0.5142352263284247,1.46
0.5124814699350047,1.47
0.5107404837596539,1.48
0.5090121546093589,1.49
0.5072963704671294,1.5
0.5055930204816718,1.51
0.5039019949572936,1.52
0.5022231847440438,1.53
0.5005564810803544,1.54
0.4989017772830176,1.55
0.4972589677789064,1.56
0.4956279480671101,1.57
0.49400861470843704,1.58
0.4924008653151101,1.59
0.4908045985406553,1.6
0.4892197140699827,1.61
0.48764611260966134,1.62
0.4860836958783854,1.63
0.4845323665976346,1.64
0.4829920284825269,1.65
0.4814625862328642,1.66
0.4799439455243702,1.67
0.47843601300012245,1.68
0.47693869626217605,1.69
0.4754519038633809,1.7
0.47397554529939134,1.71
0.4725095310008691,1.72
0.4710537723258789,1.73
0.4696081815330669,1.74
0.46817267042078503,1.75
0.46674715191819965,1.76
0.4653315405517804,1.77
0.4639257516968135,1.78
0.4625297015687771,1.79
0.46114330721486124,1.8
0.4597664865056337,1.81
0.4583991581268513,1.82
0.4570412415714168,1.83
0.45569265713148116,1.84
0.45435332589069166,1.85
0.45302316971658496,1.86
0.451702111253126,1.87
0.45039007391339286,1.88
0.4490869818724059,1.89
0.447792760060104,1.9
0.4465073341544651,1.91
0.4452306305747724,1.92
0.44396257647502707,1.93
0.44270309973750505,1.94
0.4414521289664603,1.95
0.44020959336928733,1.96
0.4389754220726916,1.97
0.437749545428071,1.98
0.4365318946197322,1.99
0.4353224015019889,2.0
0.4341209985926122,2.01
0.43292761906640104,2.02
0.4317421967488753,2.03
0.43056466611008853,2.04
0.4293949622585632,2.05
0.42823302093534615,2.06
0.42707877850818615,2.07
0.42593217196583166,2.08
0.424793138912451,2.09
0.4236616175621722,2.1
0.42253754673374566,2.11
0.4214208658453267,2.12
0.4203115149093802,2.13
0.41920943452770587,2.14
0.41811456588658513,2.15
0.41702685075204887,2.16
0.41594623146526666,2.17
0.4148726504953209,2.18
0.4138060501712241,2.19
0.4127463742366613,2.2
0.41169356701150117,2.21
0.4106475733481992,2.22
0.40960833862702345,2.23
0.4085758087513854,2.24
0.407549930143276,2.25
0.4065306497388066,2.26
0.4055179149838544,2.27
0.40451167382981396,2.28
0.40351187472945244,2.29
0.4025184666328713,2.3
0.4015313989835709,2.31
0.4005506217146228,2.32
0.39957608524494437,2.33
0.39860774047568065,2.34
0.3976455387866892,2.35
0.39668943203313195,2.36
0.3957393725421701,2.37
0.3947953131097657,2.38
0.39385720699758686,2.39
0.39292500793001905,2.4
0.39199867009128053,2.41
0.39107814812264347,2.42
0.3901633971197595,2.43
0.3892543714391608,2.44
0.388351025236225,2.45
0.3874533144734467,2.46
0.3865611955272557,2.47
0.38567462517763695,2.48
0.3847935606044623,2.49
0.38391795938389706,2.5
0.3830477794848832,2.51
0.3821829792656971,2.52
0.38132351747058324,2.53
0.3804693532264633,2.54
0.3796204460397211,2.55
0.37877675579306247,2.56
0.37793824274245114,2.57
0.37710486751411987,2.58
0.37627659110165756,2.59
0.3754533748631709,2.6
0.3746351805185226,2.61
0.37382197014664476,2.62
0.3730137061829274,2.63
0.372210351416683,2.64
0.3714118689886864,2.65
0.3706182223887901,2.66
0.3698293754536152,2.67
0.3690452923643179,2.68
0.3682659376380143,2.69
0.36749127517621333,2.7
0.3667212693044713,2.71
0.3659558852763944,2.72
0.36519508865774997,2.73
0.3644388453237377,2.74
0.36368712145631965,2.75
0.3629398835416072,2.76
0.3621970983673073,2.77
0.3614587330202258,2.78
0.3607247548838295,2.79
0.3599951316358658,2.8
0.3592698312460404,2.81
0.35854882197375365,2.82
0.35783207236589415,2.83
0.35711955125469086,2.84
0.3564112277556231,2.85
0.3557070712653889,2.86
0.35500705145993083,2.87
0.3543111382925205,2.88
0.35361930199190045,2.89
0.3529315130604851,2.9
0.3522477422726183,2.91
0.3515679606728905,2.92
0.3508921395745126,2.93
0.3502202505577489,2.94
0.349552265423835,2.95
0.3488881552584641,2.96
0.34822789182676017,2.97
0.34757144750687563,2.98
0.3469187949171008,2.99
0.34626990691380144,3.0
0.3456247565893983,3.01
0.3449833172703902,3.02
0.34434556251541903,3.03
0.34371146611337683,3.04
0.3430810020815569,3.05
0.34245414466384577,3.06
0.3418308683289591,3.07
0.34121114776871914,3.08
0.3405949578963753,3.09
0.33998227384496726,3.1
0.33937307096573044,3.11
0.33876732482654387,3.12
0.3381650112104212,3.13
0.33756610611404364,3.14
0.3369705857463358,3.15
0.3363784265270841,3.16
0.33578960508559746,3.17
0.3352040982594107,3.18
0.3346218830930309,3.19
0.3340429368367254,3.2
0.3334672368574742,3.21
0.33289475999654894,3.22
0.3323254837739699,3.23
0.3317593860638276,3.24
0.33119644492597805,3.25
0.3306366386044727,3.26
0.3300799455260198,3.27
0.3295263442984772,3.28
0.32897581370937556,3.29
0.32842833272447436,3.3
0.3278838804863477,3.31
0.3273424363130028,3.32
0.32680397969652847,3.33
0.32626849030177596,3.34
0.32573594796507066,3.35
0.32520633269295507,3.36
0.3246796246609631,3.37
0.32415580421242607,3.38
0.3236348518573091,3.39
0.3231167482710801,3.4
0.3226014742936089,3.41
0.32208901092809844,3.42
0.32157933934004657,3.43
0.3210724408562402,3.44
0.32056829696377964,3.45
0.3200668893091349,3.46
0.3195681995793694,3.47
0.3190722091599206,3.48
0.31857889998828015,3.49
0.31808825420876324,3.5
0.31760025411071546,3.51
0.3171148821273338,3.52
0.3166321208345108,3.53
0.31615195294970255,3.54
0.3156743613308197,3.55
0.3151993289751429,3.56
0.3147268390182611,3.57
0.31425687473303365,3.58
0.3137894195285761,3.59
0.31332445694926947,3.6
0.3128619706737933,3.61
0.3124019445141817,3.62
0.3119443624149037,3.63
0.31148920845196676,3.64
0.311036466832044,3.65
0.31058612189162466,3.66
0.31013815809618905,3.67
0.30969256003940554,3.68
0.30924931244235326,3.69
0.3088084001527659,3.7
0.30836980814430126,3.71
0.3079335215158331,3.72
0.3074995256347197,3.73
0.3070678047188839,3.74
0.30663834451375704,3.75
0.30621113050202586,3.76
0.3057861482806765,3.77
0.3053633835600223,3.78
0.3049428221627542,3.79
0.30452445002301337,3.8
0.3041082531854862,3.81
0.3036942178045211,3.82
0.30328233014326766,3.83
0.3028725765728359,3.84
0.3024649435714781,3.85
0.3020594177237908,3.86
0.30165598571993824,3.87
0.301254634354895,3.88
0.3008553505277105,3.89
0.3004581212407924,3.9
0.3000629335992101,3.91
0.29966977481001783,3.92
0.29927863218159667,3.93
0.2988894931230164,3.94
0.298502345143415,3.95
0.29811717585139774,3.96
0.29773397295445403,3.97
0.2973527242583922,3.98
0.29697341748889283,3.99
0.2965960403475656,4.0
0.2962205808604815,4.01
0.29584702714663835,4.02
0.29547536741510594,4.03
0.29510558996429737,4.04
0.2947376831812512,4.05
0.294371635540921,4.06
0.2940074356054741,4.07
0.2936450720235986,4.08
0.29328453352981726,4.09
0.2929258089438099,4.1
0.2925688871697423,4.11
0.292213757195602,4.12
0.2918604080925406,4.13
0.2915088290142222,4.14
0.2911590091961775,4.15
0.29081093795516383,4.16
0.2904646046885293,4.17
0.29011999887358303,4.18
0.2897771100669688,4.19
0.28943592790404354,4.2
0.289096442098259,4.21
0.28875864244054744,4.22
0.2884225187987101,4.23
0.2880880611168088,4.24
0.28775525941455943,4.25
0.2874241037867285,4.26
0.28709458440253044,4.27
0.2867666915050272,4.28
0.2864404154105288,4.29
0.2861157464068799,4.3
0.28579267482556675,4.31
0.2854711911657977,4.32
0.2851512859950803,4.33
0.2848329499484613,4.34
0.28451617372780114,4.35
0.28420094810104196,4.36
0.2838872639014721,4.37
0.2835751120269841,4.38
0.2832644834393273,4.39
0.28295536916335473,4.4
0.2826477602862629,4.41
0.2823416479568249,4.42
0.28203702338461667,4.43
0.2817338778392346,4.44
0.28143220264950647,4.45
0.281131989202693,4.46
0.2808332289436809,4.47
0.28053591337416717,4.48
0.28024003405183334,4.49
0.2799455825895103,4.5
0.2796525506543325,4.51
0.2793609299668819,4.52
0.27907071230032054,4.53
0.2787818894795121,4.54
0.2784944533801315,4.55
0.27820839592776225,4.56
0.2779237090969818,4.57
0.27764038491043336,4.58
0.2773584154378851,4.59
0.2770777927968348,4.6
0.2767985096173693,4.61
0.2765205585621083,4.62
0.2762439320125569,4.63
0.2759686224027774,4.64
0.27569462221885277,4.65
0.2754219239983486,4.66
0.275150520329772,4.67
0.2748804038520281,4.68
0.2746115672538734,4.69
0.2743440032733665,4.7
0.2740777046973147,4.71
0.27381266436071816,4.72
0.27354887514620957,4.73
0.2732863299834903,4.74
0.2730250218487619,4.75
0.27276494376415406,4.76
0.2725060887971475,4.77
0.2722484500599924,4.78
0.2719920207091212,4.79
0.2717367939445577,4.8
0.2714827630093191,4.81
0.27122992118881384,4.82
0.2709782618102328,4.83
0.27072777824193517,4.84
0.2704784638928276,4.85
0.2702303122117372,4.86
0.26998331668677844,4.87
0.2697374708447122,4.88
0.26949276825029894,4.89
0.2692492025056437,4.9
0.2690067672551956,4.91
0.2687654565319107,4.92
0.2685252643205481,4.93
0.26828618445691005,4.94
0.26804821081782576,4.95
0.2678113373207842,4.96
0.267575557923569,4.97
0.26734086662389317,4.98
0.2671072574590342,4.99
0.26687472450546995,5.0
0.26664326187851456,5.01
0.2664128637319544,5.02
0.2661835242576841,5.03
0.26595523768534324,5.04
0.2657279982819519,5.05
0.26550180035154675,5.06
0.2652766382348165,5.07
0.26505250630873767,5.08
0.2648293989862085,5.09
0.26460731071568416,5.1
0.26438623598080946,5.11
0.2641661693000524,5.12
0.26394710522633585,5.13
0.2637290383466687,5.14
0.2635119632817765,5.15
0.26329587468572974,5.16
0.2630807672455724,5.17
0.2628666356809482,5.18
0.2626534747437262,5.19
0.2624412792176241,5.2
0.2622300439178311,5.21
0.26201976369581476,5.22
0.26181043357381184,5.23
0.2616020485488984,5.24
0.261394603592408,5.25
0.26118809370787055,5.26
0.2609825139307493,5.27
0.2607778593281775,5.28
0.26057412499869825,5.29
0.2603713060720038,5.3
0.26016939770867703,5.31
0.25996839509993364,5.32
0.2597682934673655,5.33
0.2595690880626851,5.34
0.2593707741674702,5.35
0.2591733470929108,5.36
0.2589768021795556,5.37
0.25878113479706,5.38
0.25858634034393463,5.39
0.25839241424729464,5.4
0.2581993519626097,5.41
0.2580071489734543,5.42
