R,Rin,x1,x1p,x2,x2p,x3,x3p,Time
0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.491682278375732,0.008317721624267957,0.9955000542540983,0.004499945745901413,0.9999794974055682,2.0502594432189606e-05,0.9999999377976951,6.220230477203128e-08,0.01
0.4833953713088828,0.016604628691117174,0.9910906229164166,0.008909377083583097,0.9999186207721007,8.137922789980108e-05,0.9999995056244133,4.943755865429046e-07,0.02
0.47513886926060334,0.02486113073939669,0.9867709634564797,0.01322903654351996,0.9998183099026438,0.0001816900973567436,0.9999983423763031,1.657623696759506e-06,0.03
0.46691258218773796,0.03308741781226208,0.9825403475783535,0.01745965242164622,0.9996794954567673,0.0003205045432331387,0.9999960965207253,3.903479274564407e-06,0.04
0.4587164914032277,0.041283508596772364,0.9783980590314356,0.02160194096856414,0.9995030990420278,0.0004969009579725269,0.9999924259852968,7.574014702761033e-06,0.05
0.45055071578750516,0.0494492842124949,0.9743433918226071,0.025656608177392754,0.9992900332903991,0.0007099667096011514,0.9999869980480672,1.3001951932276384e-05,0.06
0.44241548724049307,0.05758451275950706,0.9703756486969183,0.029624351303081504,0.999041201923556,0.0009587980764441828,0.9999794892281267,2.0510771872901023e-05,0.07
0.43431113424333584,0.06568886575666429,0.9664941399115778,0.0335058600884218,0.9987574998051733,0.0012425001948270056,0.999969585180772,3.0414819227723416e-05,0.08
0.42623806634945893,0.0737619336505412,0.9626981819559155,0.037301818044083945,0.9984398129937762,0.0015601870062240397,0.9999569805826508,4.301941734874708e-05,0.09
0.41819676815097334,0.08180323184902671,0.9589870967579106,0.041012903242089,0.9980890187736047,0.0019109812263953434,0.9999413790369682,5.8620963031068476e-05,0.1
0.41018778889536506,0.08981221110463501,0.955360210577248,0.04463978942275148,0.9977059856962122,0.0022940143037879315,0.9999224929571029,7.75070428963673e-05,0.11
0.40221173906465985,0.09778826093534021,0.9518168532612057,0.04818314673879371,0.9972915736048734,0.0027084263951266166,0.999900043467866,9.995653213323737e-05,0.12
0.3942692858605767,0.10573071413942337,0.9483563574408369,0.05164364255916255,0.9968466336582695,0.003153366341730434,0.9998737602978818,0.00012623970211748746,0.13
0.3863611508353238,0.11363884916467629,0.9449780578449756,0.055021942155023845,0.9963720083481151,0.003627991651884849,0.9998433816822797,0.00015661831771955718,0.14
0.37848810653892156,0.12151189346107859,0.9416812904320293,0.058318709567970056,0.9958685315199142,0.0041314684800858575,0.9998086542468774,0.00019134575312196035,0.15
0.37065097753563886,0.12934902246436125,0.9384653919461363,0.06153460805386291,0.9953370283723785,0.004662971627621547,0.9997693329144528,0.00023066708554648035,0.16
0.36285063570329573,0.13714936429670443,0.9353296989242397,0.06467030107575952,0.9947783154830209,0.00522168451697913,0.9997251807981716,0.0002748192018276564,0.17
0.35508799938990326,0.14491200061009724,0.9322735469055048,0.06772645309449427,0.9941932008162745,0.005806799183725436,0.9996759690940704,0.00032403090592882463,0.18
