II,IIa,M,P2,Time
0.9986982480151319,1.6878116481413434e-06,0.0012974658743113551,2.5982989087124636e-06,0.26
0.9986482144862566,1.8200490312206864e-06,0.0013472672991424242,2.6981655697584797e-06,0.27
0.9985981834639984,1.957266207672785e-06,0.0013970612425913088,2.7980272026109034e-06,0.28
0.9985481549482317,2.099462429401835e-06,0.0014468477055314308,2.8978838075216466e-06,0.29
0.9984981289388307,2.2466369483993722e-06,0.0014966266888361195,2.99773538474261e-06,0.3
0.9984481054356701,2.3987890167442584e-06,0.0015463981933786094,3.0975819345256806e-06,0.31
0.9983980844386242,2.555917886602674e-06,0.0015961622200320422,3.197423457122733e-06,0.32
0.9983480659475675,2.7180228102281094e-06,0.0016459187696694659,3.2972599527856287e-06,0.33
0.9982980499623745,2.885103039961356e-06,0.0016956678431638344,3.3970914217662177e-06,0.34
0.9982480364829195,3.057157828230495e-06,0.0017454094413880087,3.4969178643163362e-06,0.35000000000000003
0.9981980255090771,3.234186427550889e-06,0.0017951435652147553,3.596739280687808e-06,0.36
0.9981480170407216,3.4161880905251746e-06,0.0018448702155167487,3.6965556711324456e-06,0.37
0.9980980110777278,3.6031620698432493e-06,0.0018945893931665687,3.7963670359020475e-06,0.38
0.9980480076199698,3.7951076182822646e-06,0.0019443010990367014,3.8961733752484e-06,0.39
0.9979980066673224,3.9920239887066155e-06,0.0019940053339995403,3.995974689423276e-06,0.4
0.9979480082196599,4.193910434067932e-06,0.0020437020989273846,4.095770978678438e-06,0.41000000000000003
0.9978980122768569,4.400766207405069e-06,0.00209339139469244,4.1955622432656325e-06,0.42
0.9978480188387879,4.6125905618441e-06,0.00214307322216682,4.295348483436597e-06,0.43
0.9977980279053275,4.829382750598302e-06,0.0021927475822225433,4.395129699443054e-06,0.44
0.99774803947635,5.05114202696815e-06,0.0022424144757315348,4.494905891536714e-06,0.45
0.9976980535517301,5.277867644341307e-06,0.002292073903565627,4.594677059969275e-06,0.46
0.9976480701313424,5.509558856192615e-06,0.0023417258665965586,4.694443204992423e-06,0.47000000000000003
0.9975980892150612,5.746214916084084e-06,0.0023913703656959747,4.794204326857829e-06,0.48
0.9975481108027612,5.9878350776648876e-06,0.0024410074017354273,4.8939604258171555e-06,0.49
0.9974981348943169,6.234418594671347e-06,0.0024906369755863743,4.993711502122049e-06,0.5
0.997448161489603,6.4859647209269236e-06,0.002540259088120181,5.093457556024144e-06,0.51
0.9973981905884939,6.742472710342213e-06,0.0025898737402081187,5.193198587775064e-06,0.52
0.9973482221908642,7.003941816914933e-06,0.002639480932721366,5.292934597626417e-06,0.53
0.9972982562965885,7.270371294729913e-06,0.002689080666531007,5.392665585829802e-06,0.54
0.9972482929055415,7.541760397959088e-06,0.0027386729425080336,5.492391552636802e-06,0.55
0.9971983320175977,7.818108380861488e-06,0.0027882577615233437,5.5921124982989895e-06,0.56
0.9971483736326315,8.099414497783224e-06,0.0028378351244477415,5.691828423067923e-06,0.5700000000000001
0.9970984177505179,8.385678003157485e-06,0.0028874050321519382,5.79153932719515e-06,0.58
0.9970484643711311,8.676898151504534e-06,0.002936967485506553,5.891245210932205e-06,0.59
0.9969985134943461,8.97307419743168e-06,0.0029865224853821096,5.990946074530609e-06,0.6
0.9969485651200373,9.274205395633286e-06,0.0030360700326490394,6.0906419182418715e-06,0.61
0.9968986192480793,9.580291000890753e-06,0.0030856101281776806,6.190332742317488e-06,0.62
0.9968486758783468,9.891330268072507e-06,0.003135142772838278,6.290018547008942e-06,0.63
0.9967987350107145,1.0207322452134e-05,0.0031846679675009825,6.389699332567705e-06,0.64
0.9967487966450569,1.052826680811769e-05,0.0032341857130358527,6.489375099245236e-06,0.65
0.9966988607812488,1.0854162591153038e-05,0.0032836960103128534,6.58904584729298e-06,0.66
0.9966489274191648,1.11850090564565e-05,0.0033331988602018567,6.688711576962371e-06,0.67
0.9965989965586796,1.1520805459331507e-05,0.00338269426357264,6.7883722885048295e-06,0.68
0.9965490681996678,1.186155105516847e-05,0.0034321822212948893,6.888027982171763e-06,0.6900000000000001
0.9964991423420042,1.220724509944476e-05,0.0034816627342381962,6.987678658214568e-06,0.7000000000000001
0.9964492189855634,1.2557886847724701e-05,0.003531135803272059,7.087324316884626e-06,0.71
0.9963992981302201,1.2913475555659574e-05,0.0035806014292658842,7.18696495843331e-06,0.72
0.996349379775849,1.3274010478987582e-05,0.0036300596130889834,7.286600583111975e-06,0.73
0.9962994639223248,1.363949087353386e-05,0.0036795103556105757,7.386231191171968e-06,0.74
0.9962495505695222,1.4009915995210462e-05,0.003728953657699787,7.48585678286462e-06,0.75
0.996199639717316,1.4385285100016346e-05,0.0037783895202256504,7.5854773584412515e-06,0.76
0.9961497313655807,1.4765597444037373e-05,0.003827817944057105,7.685092918153171e-06,0.77
0.9960998255141913,1.515085228344629e-05,0.003877238930062997,7.784703462251672e-06,0.78
0.9960499221630225,1.5541048874502724e-05,0.00392665247911208,7.884308990988037e-06,0.79
0.9960000213119489,1.5936186473553176e-05,0.003976058592073014,7.983909504613535e-06,0.8
0.9959501229608453,1.6336264337031008e-05,0.004025457269814367,8.083505003379424e-06,0.81
0.9959002271095865,1.674128172145643e-05,0.0040748485132046115,8.18309548753695e-06,0.8200000000000001
0.9958503337580472,1.71512378834365e-05,0.004124232323112129,8.28268095733734e-06,0.8300000000000001
0.9958004429061023,1.7566132079665097e-05,0.0041736087004052074,8.382261413031816e-06,0.84
0.9957505545536264,1.798596356692295e-05,0.004222977645952041,8.481836854871586e-06,0.85
0.9957006687004943,1.8410731602077576e-05,0.004272339160620731,8.581407283107843e-06,0.86
0.9956507853465809,1.8840435442083313e-05,0.004321693245279287,8.680972697991768e-06,0.87
0.9956009044917609,1.927507434398129e-05,0.004371039900795623,8.78053309977453e-06,0.88
0.9955510261359091,1.9714647564899423e-05,0.004420379128037563,8.880088488707287e-06,0.89
0.9955011502789003,2.0159154362052408e-05,0.004469710927872834,8.979638865041181e-06,0.9
0.9954512769206094,2.0608593992741705e-05,0.004519035301169074,9.079184229027344e-06,0.91
0.9954014060609112,2.106296571435554e-05,0.004568352248793827,9.178724580916893e-06,0.92
0.9953515376996804,2.152226878436888e-05,0.004617661771614542,9.278259920960934e-06,0.93
0.995301671836792,2.1986502460343436e-05,0.004666963870498576,9.377790249410564e-06,0.9400000000000001
0.9952518084721207,2.2455665999927653e-05,0.0047162585463131936,9.47731556651686e-06,0.9500000000000001
0.9952019476055414,2.292975866085669e-05,0.004765545799925566,9.57683587253089e-06,0.96
0.9951520892369289,2.340877970095244e-05,0.004814825632202773,9.676351167703713e-06,0.97
0.9951022333661581,2.3892728378123472e-05,0.004864098044011798,9.77586145228637e-06,0.98
0.9950523799931039,2.4381603950365063e-05,0.004913363036219535,9.875366726529892e-06,0.99
0.9950025291176411,2.4875405675759175e-05,0.004962620609692782,9.974866990685297e-06,1.0
0.9949526807396446,2.537413281247444e-05,0.005011870765298247,1.0074362245003591e-05,1.01
0.9949028348589892,2.5877784618766158e-05,0.005061113503902543,1.0173852489735766e-05,1.02
0.99485299147555,2.6386360352976287e-05,0.00511034882637219,1.0273337725132802e-05,1.03
0.9948031505892017,2.6899859273533435e-05,0.005159576733573617,1.0372817951445667e-05,1.04
0.9947533121998192,2.741828063895284e-05,0.005208797226373158,1.0472293168925316e-05,1.05
0.9947034763072775,2.7941623707836377e-05,0.005258010305637056,1.0571763377822692e-05,1.06
0.9946536429114515,2.846988773887254e-05,0.005307215972231459,1.0671228578388723e-05,1.07
0.9946038120122161,2.900307199083643e-05,0.005356414227022425,1.077068877087433e-05,1.08
0.9945539836094462,2.9541175722589746e-05,0.005405605070875915,1.0870143955530414e-05,1.09
0.9945041577030168,3.0084198193080788e-05,0.005454788504657802,1.096959413260787e-05,1.1
0.9944543342928027,3.063213866134443e-05,0.0055039645292338625,1.1069039302357576e-05,1.11
0.994404513378679,3.1184996386502126e-05,0.005553133145469782,1.11684794650304e-05,1.12
0.9943546949605205,3.174277062776189e-05,0.005602294354231152,1.1267914620877194e-05,1.1300000000000001
0.9943048790382023,3.2305460644418284e-05,0.005651448156383472,1.1367344770148804e-05,1.1400000000000001
0.9942550656115993,3.2873065695852426e-05,0.005700594552792149,1.1466769913096057e-05,1.1500000000000001
0.9942052546805864,3.344558504153196e-05,0.005749733544322495,1.1566190049969769e-05,1.16
0.9941554462450386,3.4023017941011086e-05,0.005798865131839734,1.1665605181020747e-05,1.17
0.994105640304831,3.460536365393048e-05,0.005847989316208992,1.1765015306499781e-05,1.18
0.9940558368598384,3.519262144001735e-05,0.005897106098295305,1.186442042665765e-05,1.19
0.994006035909936,3.57847905590854e-05,0.005946215478963616,1.1963820541745123e-05,1.2
0.9939562374549986,3.6381870271034825e-05,0.005995317459078774,1.206321565201295e-05,1.21
0.9939064414949014,3.6983859835852286e-05,0.006044412039505537,1.2162605757711874e-05,1.22
0.9938566480295192,3.7590758513610934e-05,0.006093499221108569,1.2261990859092624e-05,1.23
0.9938068570587272,3.8202565564470376e-05,0.006142579004752442,1.2361370956405919e-05,1.24
0.9937570685824003,3.8819280248676664e-05,0.0061916513913016355,1.2460746049902458e-05,1.25
0.9937072826004136,3.94409018265623e-05,0.006240716381620535,1.2560116139832935e-05,1.26
0.9936574991126421,4.0067429558546225e-05,0.006289773976573435,1.2659481226448027e-05,1.27
0.9936077181189609,4.0698862705133794e-05,0.006338824177024536,1.2758841309998403e-05,1.28
0.993557939619245,4.1335200526916784e-05,0.006387866983837947,1.2858196390734714e-05,1.29
0.9935081636133695,4.197644228457338e-05,0.006436902397877683,1.29575464689076e-05,1.3
0.9934583901012093,4.262258723886815e-05,0.006485930420007667,1.3056891544767692e-05,1.31
0.9934086190826397,4.327363465065207e-05,0.00653495105109173,1.3156231618565606e-05,1.32
0.9933588505575356,4.392958378086248e-05,0.006583964291993609,1.3255566690551944e-05,1.33
0.9933090845257722,4.4590433890523105e-05,0.006632970143576951,1.3354896760977297e-05,1.34
0.9932593209872245,4.525618424074401e-05,0.006681968606705307,1.3454221830092242e-05,1.35
0.9932095599417676,4.5926834092721615e-05,0.006730959682242137,1.3553541898147346e-05,1.36
0.9931598013892767,4.6602382707738695e-05,0.006779943371050809,1.3652856965393161e-05,1.37
0.9931100453296269,4.728282934716435e-05,0.006828919673994597,1.375216703208023e-05,1.3800000000000001
0.9930602917626932,4.7968173272453994e-05,0.006877888591936685,1.3851472098459077e-05,1.3900000000000001
0.9930105406883507,4.865841374514937e-05,0.0069268501257401605,1.3950772164780221e-05,1.4000000000000001
0.9929607921064746,4.9353550026878494e-05,0.006975804276268021,1.4050067231294162e-05,1.41
0.99291104601694,5.005358137935573e-05,0.007024751044383173,1.4149357298251393e-05,1.42
0.9928613024196221,5.07585070643817e-05,0.007073690430948427,1.4248642365902391e-05,1.43
0.992811561314396,5.146832634384328e-05,0.007122622436826503,1.4347922434497621e-05,1.44
0.9927618227011368,5.218303847971365e-05,0.007171547062880029,1.4447197504287536e-05,1.45
0.9927120865797197,5.290264273405222e-05,0.007220464309971537,1.4546467575522575e-05,1.46
0.9926623529500198,5.3627138369004676e-05,0.007269374178963472,1.4645732648453166e-05,1.47
0.9926126218119125,5.4356524646802916e-05,0.007318276670718182,1.4744992723329725e-05,1.48
0.9925628931652727,5.509080082976509e-05,0.007367171786097923,1.4844247800402653e-05,1.49
0.9925131670099757,5.5829966180295557e-05,0.007416059525964862,1.494349787992234e-05,1.5
0.9924634433458968,5.657401996088489e-05,0.00746493989118107,1.5042742962139166e-05,1.51
0.9924137221729109,5.7322961434109874e-05,0.007513812882608527,1.5141983047303492e-05,1.52
0.9923640034908934,5.8076789862633474e-05,0.00756267850110912,1.5241218135665672e-05,1.53
0.9923142872997195,5.883550450920485e-05,0.007611536747544645,1.5340448227476045e-05,1.54
0.9922645735992643,5.9599104636659326e-05,0.007660387622776803,1.5439673322984942e-05,1.55
0.9922148623894033,6.03675895079184e-05,0.007709231127667204,1.5538893422442675e-05,1.56
0.9921651536700113,6.114095838598972e-05,0.007758067263077366,1.5638108526099543e-05,1.57
0.9921154474409639,6.191921053396709e-05,0.007806896029868715,1.573731863420584e-05,1.58
0.9920657437021362,6.270234521503045e-05,0.007855717428902583,1.5836523747011844e-05,1.59
0.9920160424534034,6.349036169244587e-05,0.007904531461040212,1.5935723864767815e-05,1.6
0.9919663436946408,6.428325922956551e-05,0.00795333812714275,1.603491898772401e-05,1.61
0.9919166474257236,6.508103708982769e-05,0.008002137428071252,1.6134109116130663e-05,1.62
0.9918669536465271,6.588369453675681e-05,0.00805092936468668,1.6233294250238005e-05,1.6300000000000001
0.9918172623569266,6.669123083396334e-05,0.008099713937849909,1.6332474390296247e-05,1.6400000000000001
0.9917675735567973,6.750364524514386e-05,0.008148491148421715,1.6431649536555593e-05,1.6500000000000001
0.9917178872460146,6.832093703408102e-05,0.008197260997262784,1.6530819689266233e-05,1.6600000000000001
0.9916682034244537,6.91431054646435e-05,0.00824602348523371,1.662998484867834e-05,1.67
0.99161852209199,6.99701498007861e-05,0.008294778613195,1.6729145015042084e-05,1.68
0.9915688432484986,7.080206930654961e-05,0.008343526382007058,1.6828300188607613e-05,1.69
0.9915191668938549,7.163886324606089e-05,0.008392266792530205,1.6927450369625066e-05,1.7
0.9914694930279342,7.24805308835328e-05,0.008440999845624665,1.7026595558344573e-05,1.71
0.9914198216506119,7.332707148326422e-05,0.00848972554215057,1.7125735755016245e-05,1.72
0.9913701527617633,7.417848430964007e-05,0.00853844388296796,1.7224870959890184e-05,1.73
0.9913204863612637,7.503476862713125e-05,0.008587154868936787,1.7324001173216477e-05,1.74
0.9912708224489883,7.589592370029463e-05,0.008635858500916903,1.7423126395245204e-05,1.75
0.9912211610248127,7.67619487937731e-05,0.008684554779768075,1.752224662622643e-05,1.76
0.9911715020886122,7.76328431722955e-05,0.008733243706349973,1.7621361866410202e-05,1.77
0.991121845640262,7.850860610067662e-05,0.008781925281522178,1.772047211604656e-05,1.78
0.9910721916796374,7.938923684381723e-05,0.008830599506144177,1.7819577375385536e-05,1.79
0.9910225402066141,8.027473466670403e-05,0.008879266381075364,1.7918677644677137e-05,1.8
0.9909728912210672,8.116509883440965e-05,0.008927925907175043,1.801777292417137e-05,1.81
0.9909232447228722,8.206032861209267e-05,0.008976578085302424,1.8116863214118218e-05,1.82
0.9908736007119044,8.296042326499755e-05,0.009025222916316626,1.821594851476766e-05,1.83
0.9908239591880393,8.386538205845468e-05,0.009073860401076677,1.831502882636966e-05,1.84
0.9907743201511523,8.477520425788036e-05,0.00912249054044151,1.841410414917417e-05,1.85
0.9907246836011186,8.568988912877675e-05,0.009171113335269968,1.8513174483431125e-05,1.86
0.9906750495378139,8.660943593673191e-05,0.009219728786420802,1.8612239829390458e-05,1.87
0.9906254179611135,8.753384394741976e-05,0.00926833689475267,1.8711300187302076e-05,1.8800000000000001
0.9905757888708927,8.84631124266001e-05,0.009316937661124137,1.8810355557415885e-05,1.8900000000000001
0.990526162267027,8.939724064011855e-05,0.009365531086393677,1.890940593998177e-05,1.9000000000000001
0.990476538149392,9.03362278539066e-05,0.009414117171419673,1.900845133524961e-05,1.9100000000000001
0.990426916517863,9.128007333398153e-05,0.009462695917060414,1.9107491743469266e-05,1.92
0.9903772973723154,9.222877634644653e-05,0.009511267324174098,1.9206527164890593e-05,1.93
0.9903276807126248,9.318233615749053e-05,0.00955983139361883,1.9305557599763426e-05,1.94
0.9902780665386666,9.41407520333883e-05,0.009608388126252625,1.9404583048337593e-05,1.95
0.9902284548503162,9.510402324050039e-05,0.009656937522933404,1.9503603510862907e-05,1.96
0.9901788456474491,9.607214904527314e-05,0.009705479584518997,1.9602618987589168e-05,1.97
0.9901292389299408,9.704512871423867e-05,0.009754014311867142,1.9701629478766163e-05,1.98
0.9900796346976668,9.802296151401488e-05,0.009802541705835483,1.9800634984643673e-05,1.99
0.9900300329505026,9.900564671130543e-05,0.009851061767281576,1.989963550547146e-05,2.0
0.9899804336883237,9.999318357289972e-05,0.009899574497062883,1.999863104149927e-05,2.0100000000000002
0.9899308369110056,0.00010098557136567286,0.009948079896036771,2.0097621592976846e-05,2.02
0.9898812426184237,0.00010198280935658578,0.00999657796506052,2.0196607160153915e-05,2.0300000000000002
0.9898316508104537,0.00010298489681268502,0.010045068704991314,2.0295587743280183e-05,2.04
0.989782061486971,0.00010399183300110292,0.010093552116686248,2.039456334260536e-05,2.05
0.9897324746478512,0.00010500361718905756,0.010142028201002327,2.0493533958379135e-05,2.06
0.9896828902929697,0.00010602024864385256,0.010190496958796454,2.0592499590851173e-05,2.07
0.9896333084222023,0.0001070417266328774,0.010238958390925455,2.0691460240271152e-05,2.08
0.9895837290354244,0.00010806805042360707,0.01028741249824605,2.079041590688871e-05,2.09
0.9895341521325115,0.00010909921928360242,0.010335859281614878,2.0889366590953495e-05,2.1
0.9894845777133392,0.00011013523248050974,0.010384298741888478,2.0988312292715125e-05,2.11
0.9894350057777831,0.0001111760892820612,0.010432730879923304,2.108725301242322e-05,2.12
0.9893854363257187,0.0001122217889560744,0.01048115569657571,2.1186188750327373e-05,2.13
0.9893358693570218,0.00011327233077045276,0.010529573192701968,2.128511950667718e-05,2.14
0.9892863048715678,0.00011432771399318512,0.010577983369158248,2.1384045281722213e-05,2.15
0.9892367428692322,0.00011538793789234616,0.010626386226800639,2.148296607571204e-05,2.16
0.9891871833498909,0.00011645300173609593,0.010674781766485127,2.1581881888896204e-05,2.17
0.9891376263134192,0.0001175229047926803,0.010723169989067615,2.1680792721524253e-05,2.18
0.9890880717596928,0.00011859764633043052,0.010771550895403909,2.17796985738457e-05,2.19
0.9890385196885874,0.0001196772256177636,0.010819924486349728,2.1878599446110073e-05,2.2
0.9889889700999785,0.00012076164192318193,0.01086829076276069,2.197749533856686e-05,2.21
0.9889394229937419,0.00012185089451527367,0.010916649725492335,2.207638625146556e-05,2.22
0.9888898783697532,0.00012294498266271232,0.010965001375400098,2.217527218505564e-05,2.23
0.9888403362278879,0.0001240439056342571,0.011013345713339333,2.227415313958657e-05,2.24
0.9887907965680217,0.00012514766269875258,0.01106168274016529,2.2373029115307795e-05,2.25
0.9887412593900303,0.00012625625312512903,0.011110012456733142,2.247190011246876e-05,2.2600000000000002
0.9886917246937894,0.00012736967618240207,0.011158334863897956,2.2570766131318883e-05,2.27
0.9886421924791746,0.000128487931139673,0.01120664996251472,2.266962717210759e-05,2.2800000000000002
0.9885926627460616,0.00012961101726612843,0.011254957753438318,2.2768483235084265e-05,2.29
0.988543135494326,0.0001307389338310406,0.011303258237523555,2.286733432049831e-05,2.3000000000000003
0.9884936107238437,0.0001318716801037671,0.011351551415625133,2.2966180428599094e-05,2.31
0.9884440884344902,0.0001330092553537511,0.01139983728859767,2.306502155963598e-05,2.32
0.9883945686261412,0.0001341516588505212,0.01144811585729569,2.3163857713858327e-05,2.33
0.9883450512986725,0.00013529888986369136,0.01149638712257362,2.3262688891515462e-05,2.34
0.9882955364519597,0.00013645094766296113,0.011544651085285806,2.3361515092856723e-05,2.35
0.9882460240858786,0.0001376078315181153,0.011592907746286492,2.346033631813141e-05,2.36
0.9881965142003049,0.0001387695406990243,0.01164115710642984,2.3559152567588838e-05,2.37
0.9881470067951142,0.00013993607447564373,0.01168939916656991,2.3657963841478283e-05,2.38
0.9880975018701825,0.00014110743211801483,0.01173763392756068,2.375677014004903e-05,2.39
0.9880479994253855,0.00014228361289626403,0.011785861390256029,2.3855571463550337e-05,2.4
0.9879984994605987,0.00014346461608060333,0.011834081555509749,2.395436781223146e-05,2.41
0.9879490019756981,0.0001446504409413299,0.011882294424175537,2.4053159186341627e-05,2.42
0.9878995069705594,0.0001458410867488265,0.011930499997107004,2.4151945586130077e-05,2.43
0.9878500144450583,0.00014703655277356102,0.011978698275157662,2.4250727011846015e-05,2.44
0.9878005243990706,0.00014823683828608692,0.012026889259180938,2.434950346373865e-05,2.45
0.9877510368324721,0.00014944194255704275,0.012075072950030161,2.444827494205716e-05,2.46
0.9877015517451386,0.00015065186485715265,0.012123249348558577,2.4547041447050728e-05,2.47
0.9876520691369459,0.00015186660445722588,0.01217141845561933,2.4645802978968513e-05,2.48
0.9876025890077698,0.00015308616062815713,0.012219580272065484,2.4744559538059673e-05,2.49
0.9875531113574859,0.00015431053264092627,0.01226773479875,2.4843311124573342e-05,2.5
0.9875036361859703,0.00015553971976659865,0.012315882036525758,2.494205773875865e-05,2.5100000000000002
0.9874541634930987,0.0001567737212763247,0.012364021986245538,2.5040799380864702e-05,2.52
0.9874046932787469,0.0001580125364413403,0.012412154648762035,2.513953605114061e-05,2.5300000000000002
0.9873552255427908,0.0001592561645329664,0.012460280024927845,2.5238267749835454e-05,2.54
0.9873057602851061,0.0001605046048226094,0.012508398115595483,2.5336994477198317e-05,2.5500000000000003
0.9872562975055688,0.0001617578565817608,0.012556508921617361,2.5435716233478254e-05,2.56
0.9872068372040547,0.0001630159190819974,0.012604612443845808,2.5534433018924323e-05,2.57
0.9871573793804396,0.00016427879159498134,0.012652708683133061,2.5633144833785566e-05,2.58
0.9871079240345993,0.00016554647339245973,0.012700797640331258,2.5731851678311e-05,2.59
0.9870584711664099,0.00016681896374626514,0.012748879316292457,2.583055355274965e-05,2.6
0.987009020775747,0.0001680962619283151,0.012796953711868612,2.5929250457350506e-05,2.61
0.9869595728624867,0.0001693783672106126,0.012845020827911599,2.6027942392362565e-05,2.62
0.9869101274265049,0.0001706652788652455,0.01289308066527319,2.6126629358034797e-05,2.63
0.9868606844676773,0.0001719569961643872,0.012941133224805076,2.6225311354616172e-05,2.64
0.9868112439858798,0.00017325351838029586,0.012989178507358846,2.6323988382355637e-05,2.65
0.9867618059809885,0.00017455484478531518,0.013037216513786011,2.6422660441502135e-05,2.66
0.9867123704528792,0.0001758609746518737,0.013085247244937977,2.6521327532304588e-05,2.67
0.9866629374014277,0.00017717190725248535,0.01313327070166607,2.6619989655011916e-05,2.68
0.9866135068265102,0.00017848764185974893,0.013181286884821515,2.671864680987301e-05,2.69
0.9865640787280023,0.00017980817774634862,0.013229295795255454,2.6817298997136773e-05,2.7
0.9865146531057802,0.00018113351418505344,0.01327729743381893,2.691594621705207e-05,2.71
0.9864652299597197,0.0001824636504487178,0.013325291801362904,2.7014588469867774e-05,2.72
0.9864158092896969,0.0001837985858102809,0.013373278898738235,2.711322575583273e-05,2.73
0.9863663910955875,0.0001851383195427673,0.013421258726795702,2.721185807519578e-05,2.74
0.9863169753772677,0.00018648285091928642,0.01346923128638598,2.731048542820575e-05,2.75
0.9862675621346134,0.00018783217921303292,0.013517196578359666,2.7409107815111458e-05,2.7600000000000002
0.9862181513675006,0.00018918630369728633,0.013565154603567255,2.7507725236161696e-05,2.77
0.9861687430758052,0.0001905452236454114,0.013613105362859158,2.7606337691605266e-05,2.7800000000000002
0.986119337259403,0.00019190893833085775,0.013661048857085687,2.7704945181690935e-05,2.79
0.9860699339181703,0.00019327744702716022,0.013708985087097074,2.7803547706667476e-05,2.8000000000000003
0.986020533051983,0.00019465074900793845,0.013756914053743447,2.7902145266783633e-05,2.81
0.9859711346607172,0.00019602884354689726,0.013804835757874853,2.800073786228815e-05,2.82
0.9859217387442487,0.00019741172991782647,0.013852750200341246,2.8099325493429752e-05,2.83
0.9858723453024537,0.00019879940739460069,0.013900657381992481,2.8197908160457153e-05,2.84
0.9858229543352082,0.00020019187525117978,0.013948557303678335,2.829648586361906e-05,2.85
0.9857735658423881,0.00020158913276160833,0.013996449966248478,2.8395058603164156e-05,2.86
0.9857241798238695,0.00020299117920001615,0.014044335370552505,2.8493626379341126e-05,2.87
0.9856747962795285,0.00020439801384061773,0.014092213517439906,2.8592189192398625e-05,2.88
0.985625415209241,0.00020580963595771275,0.01414008440776009,2.8690747042585315e-05,2.89
0.9855760366128832,0.00020722604482568561,0.014187948042362368,2.8789299930149827e-05,2.9
0.9855266604903311,0.00020864723971900586,0.014235804422095965,2.88878478553408e-05,2.91
0.9854772868414607,0.0002100732199122277,0.01428365354781001,2.8986390818406835e-05,2.92
0.9854279156661483,0.00021150398467999052,0.014331495420353547,2.9084928819596547e-05,2.93
0.9853785469642697,0.00021293953329701838,0.014379330040575521,2.9183461859158515e-05,2.94
0.9853291807357012,0.00021437986503812043,0.014427157409324796,2.928198993734133e-05,2.95
0.9852798169803187,0.00021582497917819045,0.014474977527450134,2.9380513054393542e-05,2.96
0.9852304556979985,0.0002172748749922074,0.014522790395800214,2.9479031210563715e-05,2.97
0.9851810968886165,0.00021872955175523482,0.01457059601522362,2.957754440610038e-05,2.98
0.985131740552049,0.00022018900874242134,0.014618394386568846,2.9676052641252077e-05,2.99
0.9850823866881719,0.0002216532452290002,0.014666185510684295,2.9774555916267308e-05,3.0
0.9850330352968616,0.00022312226049028973,0.014713969388418282,2.9873054231394586e-05,3.0100000000000002
0.9849836863779939,0.0002245960538016928,0.014761746020619023,2.9971547586882395e-05,3.02
0.9849343399314452,0.00022607462443869744,0.014809515408134653,3.0070035982979215e-05,3.0300000000000002
0.9848849959570916,0.00022755797167687612,0.014857277551813207,3.016851941993351e-05,3.04
0.984835654454809,0.00022904609479188642,0.014905032452502635,3.0266997897993738e-05,3.0500000000000003
0.9847863154244739,0.00023053899305947048,0.01495278011105079,3.0365471417408333e-05,3.06
0.9847369788659622,0.00023203666575545543,0.015000520528305446,3.046393997842573e-05,3.0700000000000003
0.9846876447791503,0.00023353911215575295,0.01504825370511427,3.0562403581294336e-05,3.08
