CDK2cycA,CDK2cycA_star_,Cdk2,CyclinA,Time
1.7052141520359112e-08,2.0742638300653087e-08,6.22052086219393e-08,3.622052086219392e-07,2.77
1.7046927210586106e-08,2.0765651055258176e-08,6.218741017711739e-08,3.6218741017711725e-07,2.7800000000000002
1.7041751678138837e-08,2.078849408619072e-08,6.216974267864395e-08,3.6216974267864384e-07,2.79
1.703661471599819e-08,2.0811168501407186e-08,6.215220522557945e-08,3.6215220522557933e-07,2.8000000000000003
1.703151603416377e-08,2.083367554276079e-08,6.213479686607104e-08,3.621347968660709e-07,2.81
1.7026455345296094e-08,2.085601644091934e-08,6.211751665679035e-08,3.6211751665679025e-07,2.82
1.7021432364716587e-08,2.0878192415365242e-08,6.210036366293351e-08,3.621003636629334e-07,2.83
1.7016446810407595e-08,2.0900204674395454e-08,6.208333695822119e-08,3.620833369582211e-07,2.84
1.7011498403012383e-08,2.092205441512154e-08,6.206643562489853e-08,3.6206643562489845e-07,2.85
1.700658686583512e-08,2.0943742823469645e-08,6.20496587537352e-08,3.620496587537351e-07,2.86
1.700171192484091e-08,2.0965271074180492e-08,6.203300544402533e-08,3.620330054440252e-07,2.87
1.6996873308655754e-08,2.0986640330809385e-08,6.20164748035876e-08,3.620164748035875e-07,2.88
1.6992070748566575e-08,2.1007851745726226e-08,6.200006594876515e-08,3.62000065948765e-07,2.89
1.6987303978521216e-08,2.1028906460115486e-08,6.198377800442568e-08,3.6198377800442554e-07,2.9
1.6982572735128433e-08,2.1049805603976225e-08,6.196761010396133e-08,3.619676101039612e-07,2.91
1.697787675765789e-08,2.1070550296122086e-08,6.195156138928878e-08,3.6195156138928865e-07,2.92
1.6973215788040184e-08,2.10911416441813e-08,6.193563101084919e-08,3.619356310108491e-07,2.93
1.6968589570866804e-08,2.1111580744596673e-08,6.191981812760827e-08,3.619198181276082e-07,2.94
1.696399765587301e-08,2.1131869584161948e-08,6.190412120303748e-08,3.6190412120303734e-07,2.95
1.6959439330972358e-08,2.115201134567513e-08,6.188853776642632e-08,3.618885377664262e-07,2.96
1.6954914866746753e-08,2.117200472765748e-08,6.187306884867044e-08,3.618730688486703e-07,2.97
1.6950424010362362e-08,2.119185081863985e-08,6.18577136140728e-08,3.618577136140727e-07,2.98
1.6945966511597267e-08,2.1211550696191325e-08,6.184247123528628e-08,3.6184247123528614e-07,2.99
1.6941542122841456e-08,2.123110542691921e-08,6.182734089331359e-08,3.6182734089331344e-07,3.0
1.6937150599096844e-08,2.1250516066469052e-08,6.181232177750729e-08,3.6181232177750714e-07,3.0100000000000002
1.6932791697977264e-08,2.126978365952462e-08,6.179741308556982e-08,3.6179741308556966e-07,3.02
1.6928465179708456e-08,2.1288909239807925e-08,6.178261402355347e-08,3.6178261402355335e-07,3.0300000000000002
1.692417080712809e-08,2.1307893830079193e-08,6.176792380586036e-08,3.617679238058602e-07,3.04
1.6919908345685745e-08,2.1326738442136894e-08,6.175334165524247e-08,3.6175334165524236e-07,3.0500000000000003
1.691567756344292e-08,2.134544407681772e-08,6.173886680280167e-08,3.6173886680280155e-07,3.06
1.6911478231073022e-08,2.13640117239966e-08,6.172449848798964e-08,3.6172449848798955e-07,3.0700000000000003
1.690731012186139e-08,2.1382442362586688e-08,6.171023595860795e-08,3.617102359586078e-07,3.08
1.6903173011705266e-08,2.1400736960539372e-08,6.1696078470808e-08,3.616960784708079e-07,3.09
1.689906667911382e-08,2.141889647484427e-08,6.168202528909107e-08,3.616820252890909e-07,3.1
1.6894990905208126e-08,2.143692185152923e-08,6.166807568630825e-08,3.616680756863081e-07,3.11
1.6890945473721196e-08,2.1454814025660327e-08,6.165422894366053e-08,3.616542289436604e-07,3.12
1.6886930170997928e-08,2.147257392134188e-08,6.164048435069876e-08,3.6164048435069865e-07,3.13
1.6882944785995172e-08,2.1490202451716415e-08,6.16268412053236e-08,3.6162684120532345e-07,3.14
1.6878989110281666e-08,2.1507700518964716e-08,6.16132988137856e-08,3.6161329881378544e-07,3.15
1.6875062938038085e-08,2.1525069014305776e-08,6.159985649068513e-08,3.6159985649068504e-07,3.16
1.6871166066057002e-08,2.1542308817996827e-08,6.158651355897247e-08,3.6158651355897234e-07,3.17
1.6867298293742927e-08,2.155942079933334e-08,6.157326934994773e-08,3.615732693499476e-07,3.18
1.6863459423112268e-08,2.1576405816648996e-08,6.156012320326083e-08,3.615601232032607e-07,3.19
1.6859649258793365e-08,2.1593264717315723e-08,6.15470744669116e-08,3.615470744669115e-07,3.2
1.6855867608026474e-08,2.1609998337743676e-08,6.153412249724973e-08,3.6153412249724964e-07,3.21
1.685211371662737e-08,2.162660994007723e-08,6.152126478631338e-08,3.615212647863133e-07,3.22
1.684838616204286e-08,2.1643105674206457e-08,6.15084966067619e-08,3.615084966067618e-07,3.23
1.6844686240632193e-08,2.16594799443581e-08,6.149582225801398e-08,3.6149582225801385e-07,3.24
1.6841013751404502e-08,2.1675733623789532e-08,6.148324106780316e-08,3.6148324106780306e-07,3.25
1.6837368495571653e-08,2.1691867576564088e-08,6.147075237085425e-08,3.6147075237085415e-07,3.2600000000000002
1.6833750276548237e-08,2.170788265755107e-08,6.145835550888338e-08,3.614583555088833e-07,3.27
1.6830158899951575e-08,2.1723779712425746e-08,6.144604983059799e-08,3.6144604983059787e-07,3.2800000000000002
1.6826594173601717e-08,2.1739559577669356e-08,6.143383469169683e-08,3.614338346916967e-07,3.29
1.6823055907521438e-08,2.1755223080569106e-08,6.142170945486995e-08,3.6142170945486984e-07,3.3000000000000003
1.6819543913936246e-08,2.1770771039218168e-08,6.140967348979868e-08,3.6140967348979853e-07,3.31
1.6816058007274377e-08,2.1786204262515686e-08,6.139772617315569e-08,3.6139772617315556e-07,3.3200000000000003
1.681259800416679e-08,2.1801523550166765e-08,6.138586688860498e-08,3.613858668886048e-07,3.33
1.6809163723447178e-08,2.1816729692682483e-08,6.137409502680176e-08,3.613740950268016e-07,3.34
1.6805754986151964e-08,2.183182347137988e-08,6.136240998539262e-08,3.613624099853925e-07,3.35
1.6802371615520287e-08,2.184680565838197e-08,6.135081116901547e-08,3.6135081116901533e-07,3.36
1.6799013436994036e-08,2.1861677016617728e-08,6.133929798929946e-08,3.613392979892993e-07,3.37
1.6795680278217806e-08,2.1876438299822102e-08,6.132786986486509e-08,3.6132786986486497e-07,3.38
1.679237196903894e-08,2.1891090252536007e-08,6.131652622132414e-08,3.6131652622132405e-07,3.39
1.6789088341507485e-08,2.1905633610106317e-08,6.130526649127976e-08,3.6130526649127967e-07,3.4
1.6785829229876242e-08,2.192006909868589e-08,6.129409011432629e-08,3.612940901143262e-07,3.41
1.6782594470600734e-08,2.1934397435233534e-08,6.128299653704947e-08,3.6128299653704936e-07,3.42
1.6779383902339196e-08,2.1948619327514035e-08,6.127198521302633e-08,3.6127198521302625e-07,3.43
1.677619736595261e-08,2.1962735474098142e-08,6.126105560282517e-08,3.61261055602825e-07,3.44
1.6773034704504684e-08,2.197674656436258e-08,6.12502071740056e-08,3.612502071740055e-07,3.45
1.6769895763261842e-08,2.1990653278490024e-08,6.123943940111858e-08,3.6123943940111843e-07,3.46
1.6766780389693253e-08,2.2004456287469135e-08,6.122875176570634e-08,3.612287517657062e-07,3.47
1.6763688433470802e-08,2.2018156253094532e-08,6.12181437563024e-08,3.6121814375630226e-07,3.48
1.676061902547112e-08,2.2031756637097284e-08,6.120761278029768e-08,3.6120761278029756e-07,3.49
1.6757570488768675e-08,2.20452640479309e-08,6.119715390616112e-08,3.6119715390616096e-07,3.5
1.675454453827067e-08,2.2058671878281267e-08,6.118677202630345e-08,3.611867720263033e-07,3.5100000000000002
1.675154100937575e-08,2.2071980843106702e-08,6.117646659036772e-08,3.611764665903676e-07,3.52
1.6748559739139004e-08,2.2085191650299867e-08,6.116623705340623e-08,3.6116623705340607e-07,3.5300000000000002
1.6745600566271987e-08,2.209830500068774e-08,6.115608287588043e-08,3.6115608287588026e-07,3.54
1.6742663331142705e-08,2.211132158803163e-08,6.114600352366099e-08,3.6114600352366084e-07,3.5500000000000003
1.673974787577563e-08,2.212424209902718e-08,6.113599846802783e-08,3.611359984680277e-07,3.56
1.673685404385169e-08,2.2137067213304346e-08,6.112606718567008e-08,3.611260671856699e-07,3.5700000000000003
1.6733981680708264e-08,2.214979760342743e-08,6.111620915868604e-08,3.611162091586859e-07,3.58
1.6731130633339205e-08,2.2162433934895052e-08,6.110642387458327e-08,3.611064238745831e-07,3.59
1.672830075039481e-08,2.2174976866140168e-08,6.109671082627852e-08,3.6109671082627836e-07,3.6
1.672549188218184e-08,2.218742704853005e-08,6.108706951209776e-08,3.610870695120976e-07,3.61
1.672270388066352e-08,2.2199785126366312e-08,6.107749943577616e-08,3.61077499435776e-07,3.62
1.6719936599459517e-08,2.2212051736884882e-08,6.106800010645812e-08,3.6106800010645795e-07,3.63
1.6717189893845974e-08,2.2224227510256036e-08,6.105857103869725e-08,3.6105857103869716e-07,3.64
1.6714463620755486e-08,2.2236313069584354e-08,6.104921175245639e-08,3.610492117524563e-07,3.65
1.6711757638777105e-08,2.2248309030908766e-08,6.103992177310757e-08,3.610399217731074e-07,3.66
1.6709071808156336e-08,2.2260216003202517e-08,6.103070063143201e-08,3.610307006314319e-07,3.67
1.6706405990795155e-08,2.227203458837319e-08,6.10215478636202e-08,3.6102154786362006e-07,3.68
1.670376005025199e-08,2.228376538126268e-08,6.101246301127179e-08,3.6101246301127164e-07,3.69
1.6701133851741724e-08,2.229540896964723e-08,6.100344562139569e-08,3.6100344562139557e-07,3.7
1.6698527262135704e-08,2.23069659342374e-08,6.099449524640999e-08,3.6099449524640983e-07,3.71
1.669594014996173e-08,2.2318436848678082e-08,6.098561144414201e-08,3.6098561144414185e-07,3.72
1.6693372385404066e-08,2.232982227954849e-08,6.097679377782829e-08,3.609767937778282e-07,3.73
1.6690823840303436e-08,2.2341122786362175e-08,6.096804181611455e-08,3.609680418161144e-07,3.74
1.668829438815701e-08,2.235233892156701e-08,6.095935513305575e-08,3.609593551330556e-07,3.75
1.668578347296132e-08,2.2363473389238223e-08,6.095073158057977e-08,3.609507315805796e-07,3.7600000000000002
1.6683290081270334e-08,2.237453118497643e-08,6.094216717653124e-08,3.609421671765311e-07,3.77
1.6680815181134865e-08,2.2385507384763596e-08,6.093366587687835e-08,3.609336658768782e-07,3.7800000000000002
1.667835863907542e-08,2.2396402580889177e-08,6.092522722281114e-08,3.60925227222811e-07,3.79
1.667592032294709e-08,2.2407217360188432e-08,6.091685075963925e-08,3.609168507596391e-07,3.8000000000000003
1.667350010193958e-08,2.2417952304042464e-08,6.090853603679189e-08,3.6090853603679173e-07,3.81
1.667109784657717e-08,2.2428607988378175e-08,6.090028260781785e-08,3.609002826078177e-07,3.8200000000000003
1.666871342871874e-08,2.243918498366829e-08,6.089209003038552e-08,3.608920900303854e-07,3.83
1.6666346721557774e-08,2.2449683854931355e-08,6.088395786628289e-08,3.6088395786628277e-07,3.84
1.666399759962234e-08,2.2460105161731737e-08,6.08758856814175e-08,3.6087588568141735e-07,3.85
1.6661665938775102e-08,2.2470449458179616e-08,6.086787304581648e-08,3.6086787304581637e-07,3.86
1.6659351616213326e-08,2.2480717292930996e-08,6.08599195336266e-08,3.6085991953362646e-07,3.87
1.6657054510468855e-08,2.24909092091877e-08,6.085202472311416e-08,3.6085202472311403e-07,3.88
1.6654774501408148e-08,2.250102574469736e-08,6.084418819666507e-08,3.6084418819666495e-07,3.89
1.665251147023224e-08,2.251106743175344e-08,6.083640954078483e-08,3.608364095407847e-07,3.9
1.6650265299476776e-08,2.2521034797195214e-08,6.08286883460985e-08,3.6082868834609834e-07,3.91
1.6648035873011986e-08,2.253092836240778e-08,6.082102420735076e-08,3.6082102420735063e-07,3.92
1.6645823076042693e-08,2.2540748643322045e-08,6.081341672340586e-08,3.608134167234057e-07,3.93
1.664362679510832e-08,2.255049615041475e-08,6.080586549724763e-08,3.6080586549724746e-07,3.94
1.6641446918082878e-08,2.2560171388708445e-08,6.079837013597951e-08,3.6079837013597935e-07,3.95
1.663928333417498e-08,2.2569774857771502e-08,6.079093025082448e-08,3.607909302508243e-07,3.96
1.663713593392783e-08,2.25793070517181e-08,6.07835454571252e-08,3.60783545457125e-07,3.97
1.6635004609219224e-08,2.258876845920826e-08,6.077621537434379e-08,3.607762153743437e-07,3.98
1.663288925326156e-08,2.25981595634478e-08,6.076893962606207e-08,3.6076893962606194e-07,3.99
1.663078976060182e-08,2.2607480842188368e-08,6.076171783998138e-08,3.6076171783998123e-07,4.0
1.6628706027121583e-08,2.2616732767727433e-08,6.075454964792264e-08,3.607545496479225e-07,4.01
1.6626637950037028e-08,2.262591580690827e-08,6.074743468582641e-08,3.607474346858263e-07,4.0200000000000005
1.662458496718884e-08,2.2635031814673262e-08,6.074037166090984e-08,3.607403716609097e-07,4.03
1.662254605343254e-08,2.2644084044982397e-08,6.07333583443578e-08,3.607333583443577e-07,4.04
1.6620522251547213e-08,2.2653069495334766e-08,6.072639669589158e-08,3.6072639669589144e-07,4.05
1.661851344976208e-08,2.2661988654088147e-08,6.07194863389242e-08,3.6071948633892404e-07,4.0600000000000005
1.661651953730199e-08,2.267084200517137e-08,6.071262690030196e-08,3.607126269003018e-07,4.07
1.661454040438748e-08,2.267963002808427e-08,6.070581801030449e-08,3.6070581801030434e-07,4.08
1.6612575942234724e-08,2.2688353197897745e-08,6.069905930264472e-08,3.606990593026445e-07,4.09
1.6610626043055557e-08,2.26970119852537e-08,6.069235041446889e-08,3.6069235041446877e-07,4.1
1.660869060005747e-08,2.2705606856365098e-08,6.068569098635654e-08,3.606856909863564e-07,4.11
1.6606769507443622e-08,2.2714138273015916e-08,6.067908066232055e-08,3.606790806623204e-07,4.12
1.660486266041282e-08,2.272260669256117e-08,6.067251908980707e-08,3.606725190898069e-07,4.13
1.6602969955159532e-08,2.2731012567926913e-08,6.066600591969559e-08,3.6066600591969543e-07,4.14
1.6601091288873883e-08,2.273935634761023e-08,6.065954080629888e-08,3.6065954080629874e-07,4.15
1.659922655974165e-08,2.2747638475679228e-08,6.065312340736306e-08,3.606531234073629e-07,4.16
1.6597375666944273e-08,2.275585939177306e-08,6.064675338406753e-08,3.6064675338406736e-07,4.17
1.6595538510658856e-08,2.2764019531101917e-08,6.064043040102499e-08,3.606404304010248e-07,4.18
1.6593714992058148e-08,2.2772119324447006e-08,6.063415412628146e-08,3.606341541262813e-07,4.19
1.6591905013310564e-08,2.2780159198160576e-08,6.062792423131629e-08,3.6062792423131613e-07,4.2
1.659010847758017e-08,2.2788139574165912e-08,6.062174039104213e-08,3.6062174039104194e-07,4.21
1.6588325289026694e-08,2.2796060869957325e-08,6.06156022838049e-08,3.6061560228380473e-07,4.22
1.6586555352805523e-08,2.280392349860017e-08,6.060950959138388e-08,3.6060950959138376e-07,4.23
1.65847985750677e-08,2.281172786873082e-08,6.060346199899163e-08,3.606034619989915e-07,4.24
1.6583054862959914e-08,2.2819474384556693e-08,6.059745919527406e-08,3.605974591952739e-07,4.25
1.6581324124624535e-08,2.2827163445856242e-08,6.059150087231032e-08,3.605915008723102e-07,4.26
1.6579606269199568e-08,2.2834795447978937e-08,6.058558672561292e-08,3.6058558672561274e-07,4.2700000000000005
1.657790120681869e-08,2.2842370781845297e-08,6.057971645412768e-08,3.6057971645412755e-07,4.28
1.6576208848611233e-08,2.2849889833946874e-08,6.05738897602337e-08,3.6057388976023354e-07,4.29
1.6574528890168907e-08,2.285735397495747e-08,6.056810557766566e-08,3.6056810557766547e-07,4.3
1.6572860821838992e-08,2.286476551273824e-08,6.056236210821557e-08,3.605623621082154e-07,4.3100000000000005
1.657120508389608e-08,2.2872122418248773e-08,6.055666094064868e-08,3.605566609406485e-07,4.32
1.6569561584814947e-08,2.287942509056771e-08,6.055100176741163e-08,3.6055100176741144e-07,4.33
1.656793023390899e-08,2.2886673925061626e-08,6.054538428382438e-08,3.605453842838242e-07,4.34
1.656631094133025e-08,2.2893869313385042e-08,6.053980818808039e-08,3.6053980818808024e-07,4.3500000000000005
1.6564703618069414e-08,2.29010116434804e-08,6.053427318124655e-08,3.6053427318124636e-07,4.36
1.6563108175955794e-08,2.290810129957808e-08,6.052877896726313e-08,3.60528778967263e-07,4.37
1.656152452765734e-08,2.2915138662196407e-08,6.05233252529439e-08,3.605233252529437e-07,4.38
1.655995258668064e-08,2.2922124108141618e-08,6.051791174797599e-08,3.605179117479758e-07,4.39
1.6558392267370917e-08,2.2929058010507905e-08,6.051253816492e-08,3.605125381649198e-07,4.4
1.6556843484912032e-08,2.2935940738677378e-08,6.050720421920997e-08,3.605072042192098e-07,4.41
1.6555306155326483e-08,2.2942772658320094e-08,6.050190962915333e-08,3.6050190962915317e-07,4.42
1.6553780195475405e-08,2.2949554131394034e-08,6.049665411593096e-08,3.6049665411593077e-07,4.43
1.655226552305856e-08,2.2956285516145124e-08,6.049143740359719e-08,3.60491437403597e-07,4.44
1.6550762056614363e-08,2.296296716710721e-08,6.048625921907974e-08,3.604862592190796e-07,4.45
1.6549269715519847e-08,2.2969599435102085e-08,6.04811192921798e-08,3.604811192921796e-07,4.46
1.6547788419990695e-08,2.297618266723947e-08,6.047601735557195e-08,3.604760173555718e-07,4.47
1.6546318091081218e-08,2.2982717206917014e-08,6.047095314480421e-08,3.6047095314480405e-07,4.48
1.6544858650684375e-08,2.2989203393820313e-08,6.046592639829807e-08,3.604659263982979e-07,4.49
1.6543410021531746e-08,2.299564156392289e-08,6.04609368573484e-08,3.604609368573482e-07,4.5
1.6541972127193552e-08,2.30020320494862e-08,6.045598426612353e-08,3.6045598426612333e-07,4.51
1.654054489207866e-08,2.3008375179059635e-08,6.045106837166518e-08,3.60451068371665e-07,4.5200000000000005
1.653912824143457e-08,2.301467127748052e-08,6.044618892388855e-08,3.6044618892388834e-07,4.53
1.65377221013474e-08,2.3020920665874122e-08,6.044134567558224e-08,3.6044134567558207e-07,4.54
1.6536326398741933e-08,2.3027123661653627e-08,6.04365383824083e-08,3.604365383824081e-07,4.55
1.6534941061381563e-08,2.3033280578520163e-08,6.043176680290218e-08,3.60431766802902e-07,4.5600000000000005
1.653356587447168e-08,2.3039392594390678e-08,6.042702997394159e-08,3.6042702997394143e-07,4.57
1.6532200495196292e-08,2.3045461663412963e-08,6.042232628419484e-08,3.6042232628419466e-07,4.58
1.653084519559762e-08,2.305148601958512e-08,6.041765722762146e-08,3.604176572276213e-07,4.59
1.6529499902459844e-08,2.3057465987990786e-08,6.041302255235367e-08,3.604130225523535e-07,4.6000000000000005
1.6528164543303254e-08,2.3063401890622035e-08,6.040842200887907e-08,3.604084220088789e-07,4.61
1.6526839046384263e-08,2.3069294046379396e-08,6.040385535004077e-08,3.604038553500406e-07,4.62
1.6525523340695397e-08,2.307514277107182e-08,6.039932233103726e-08,3.6039932233103705e-07,4.63
1.65242173559653e-08,2.3080948377416705e-08,6.039482270942247e-08,3.603948227094223e-07,4.64
1.6522921022658743e-08,2.308671117503989e-08,6.039035624510587e-08,3.6039035624510564e-07,4.65
1.6521634271976605e-08,2.3092431470475647e-08,6.038592270035224e-08,3.603859227003521e-07,4.66
1.6520357035855887e-08,2.309810956716669e-08,6.03815218397819e-08,3.603815218397817e-07,4.67
1.6519089246969707e-08,2.3103745765464182e-08,6.037715343037057e-08,3.603771534303704e-07,4.68
1.65178308387273e-08,2.3109340362627707e-08,6.037281724144941e-08,3.603728172414492e-07,4.69
1.651658174527403e-08,2.31148936528253e-08,6.036851304470503e-08,3.6036851304470486e-07,4.7
1.6515341901491364e-08,2.3120405927133433e-08,6.036424061417951e-08,3.603642406141793e-07,4.71
1.6514111242996895e-08,2.312587747353702e-08,6.035999972627034e-08,3.6035999972627016e-07,4.72
1.6512889706144337e-08,2.3131308576929406e-08,6.035579015973044e-08,3.6035579015973025e-07,4.73
1.651167722802351e-08,2.3136699519112384e-08,6.035161169566823e-08,3.6035161169566804e-07,4.74
1.651047374646037e-08,2.3142050578796177e-08,6.03474641175475e-08,3.6034746411754735e-07,4.75
1.6509279200016973e-08,2.3147362031599462e-08,6.034334721118755e-08,3.6034334721118736e-07,4.76
1.6508093527991507e-08,2.3152634150049337e-08,6.033926076476306e-08,3.603392607647629e-07,4.7700000000000005
1.650691667041827e-08,2.3157867203581353e-08,6.033520456880421e-08,3.60335204568804e-07,4.78
1.650574856806768e-08,2.3163061458539496e-08,6.03311784161966e-08,3.6033117841619645e-07,4.79
1.650458916244628e-08,2.316821717817619e-08,6.032718210218127e-08,3.6032718210218107e-07,4.8
1.6503438395796718e-08,2.317333462265229e-08,6.032321542435468e-08,3.603232154243545e-07,4.8100000000000005
1.6502296211097776e-08,2.3178414049037113e-08,6.031927818266876e-08,3.603192781826686e-07,4.82
1.650116255206434e-08,2.3183455711308394e-08,6.031537017943091e-08,3.603153701794307e-07,4.83
1.6500037148075677e-08,2.318846066185011e-08,6.03114906328778e-08,3.603114906328776e-07,4.84
1.649891954724053e-08,2.31934306282304e-08,6.030763826733248e-08,3.603076382673323e-07,4.8500000000000005
1.649781019832695e-08,2.3198363981224033e-08,6.030381426325224e-08,3.6030381426325205e-07,4.86
1.6496709041584247e-08,2.3203260986330585e-08,6.03000184148882e-08,3.60300018414888e-07,4.87
1.649561601784622e-08,2.3208121906523103e-08,6.029625051843352e-08,3.602962505184333e-07,4.88
1.6494531068531172e-08,2.3212947002248105e-08,6.029251037202337e-08,3.602925103720232e-07,4.89
1.64934541356419e-08,2.321773653142559e-08,6.028879777573495e-08,3.602887977757347e-07,4.9
1.6492385161765697e-08,2.3222490749449033e-08,6.028511253158751e-08,3.6028511253158735e-07,4.91
1.6491324090074363e-08,2.322720990918537e-08,6.02814544435423e-08,3.602814544435421e-07,4.92
1.649027086432419e-08,2.323189426097503e-08,6.027782331750262e-08,3.6027782331750245e-07,4.93
1.648922542885596e-08,2.3236544052631903e-08,6.027421896131378e-08,3.6027421896131356e-07,4.94
1.648818772859497e-08,2.3241159529443354e-08,6.027064118476312e-08,3.602706411847629e-07,4.95
1.6487157709051007e-08,2.324574093417024e-08,6.026708979958e-08,3.602670897995798e-07,4.96
1.6486135316318346e-08,2.3250288507046865e-08,6.026356461943584e-08,3.6026356461943565e-07,4.97
1.648512049707578e-08,2.325480248578103e-08,6.026006545994405e-08,3.6026006545994386e-07,4.98
1.6484113198586587e-08,2.3259283105554004e-08,6.02565921386601e-08,3.602565921386599e-07,4.99
1.648311336869855e-08,2.326373059902053e-08,6.025314447508145e-08,3.6025314447508123e-07,5.0
1.6482120955843935e-08,2.326814519630882e-08,6.02497222906476e-08,3.602497222906474e-07,5.01
1.6481135909039528e-08,2.3272527125020568e-08,6.024632540874011e-08,3.602463254087399e-07,5.0200000000000005
1.6480158177886597e-08,2.327687661023094e-08,6.024295365468253e-08,3.602429536546823e-07,5.03
1.647918771257092e-08,2.3281193874488578e-08,6.023960685574045e-08,3.602396068557403e-07,5.04
1.6478224463862756e-08,2.32854791378156e-08,6.023628484112147e-08,3.6023628484112126e-07,5.05
1.6477268383116882e-08,2.328973261770759e-08,6.023298744197527e-08,3.6023298744197504e-07,5.0600000000000005
1.6476319422272557e-08,2.329395452913362e-08,6.022971449139347e-08,3.602297144913933e-07,5.07
1.647537753385355e-08,2.3298145084536225e-08,6.02264658244098e-08,3.6022646582440963e-07,5.08
1.647444267096812e-08,2.3302304493831418e-08,6.0223241278e-08,3.602232412779998e-07,5.09
1.647351478730903e-08,2.3306432964408694e-08,6.022004069108179e-08,3.602200406910816e-07,5.1000000000000005
1.647259365487123e-08,2.3310531390329457e-08,6.021686339759878e-08,3.6021686339759857e-07,5.11
1.6471678901264004e-08,2.3314601211252025e-08,6.021370833028329e-08,3.602137083302831e-07,5.12
1.6470770900079698e-08,2.3318641046001115e-08,6.021057649671838e-08,3.6021057649671817e-07,5.13
1.6469869601990414e-08,2.332265111212086e-08,6.020746772868778e-08,3.6020746772868756e-07,5.14
1.6468974958126005e-08,2.3326631625108064e-08,6.020438185956485e-08,3.6020438185956466e-07,5.15
1.646808692007409e-08,2.3330582798412195e-08,6.02013187243125e-08,3.602013187243123e-07,5.16
1.6467205439880045e-08,2.333450484343539e-08,6.019827815948322e-08,3.60198278159483e-07,5.17
1.6466330470047004e-08,2.3338397969532458e-08,6.019526000321909e-08,3.6019526000321885e-07,5.18
1.646546196353586e-08,2.3342262384010866e-08,6.01922640952517e-08,3.601922640952515e-07,5.19
1.6464599873765267e-08,2.3346098292130756e-08,6.01892902769023e-08,3.6018929027690213e-07,5.2
1.6463744154611636e-08,2.3349905897104936e-08,6.018633839108164e-08,3.601863383910814e-07,5.21
1.646289476040914e-08,2.3353685400098875e-08,6.01834082822901e-08,3.601834082822899e-07,5.22
1.6462051645949706e-08,2.3357437000230723e-08,6.018049979661758e-08,3.601804997966174e-07,5.23
1.646121476648303e-08,2.336116089457128e-08,6.017761278174361e-08,3.6017761278174344e-07,5.24
1.646038407771655e-08,2.3364857278144032e-08,6.017474708693727e-08,3.6017474708693707e-07,5.25
1.6459559535815475e-08,2.336852634392512e-08,6.017190256305718e-08,3.60171902563057e-07,5.26
1.6458741097402776e-08,2.337216828284335e-08,6.016907906255155e-08,3.601690790625514e-07,5.2700000000000005
1.6457928719559178e-08,2.337578328378021e-08,6.016627643945824e-08,3.60166276439458e-07,5.28
1.6457122359823162e-08,2.3379371533569843e-08,6.016349454940456e-08,3.6016349454940435e-07,5.29
1.645632197619097e-08,2.338293321699906e-08,6.016073324960747e-08,3.601607332496073e-07,5.3
1.645552752711661e-08,2.3386468516807348e-08,6.015799239887349e-08,3.601579923988733e-07,5.3100000000000005
1.6454738971511837e-08,2.3389977613686854e-08,6.015527185759872e-08,3.601552718575985e-07,5.32
1.6453956268746176e-08,2.339346068628239e-08,6.015257148776881e-08,3.6015257148776865e-07,5.33
1.64531793786469e-08,2.339691791119145e-08,6.014989115295899e-08,3.601498911529588e-07,5.34
1.6452408261499054e-08,2.3400349462964174e-08,6.01472307183341e-08,3.601472307183339e-07,5.3500000000000005
1.6451642878045433e-08,2.340375551410339e-08,6.014459005064849e-08,3.601445900506483e-07,5.36
1.6450883189486593e-08,2.3407136235064576e-08,6.014196901824613e-08,3.6014196901824593e-07,5.37
1.6450129043204676e-08,2.3410492350763623e-08,6.0139367048829e-08,3.601393670488288e-07,5.38
1.644938020182313e-08,2.3413824999060433e-08,6.013678324191372e-08,3.601367832419135e-07,5.39
1.6448636885155436e-08,2.3417133091550143e-08,6.013421846609168e-08,3.6013421846609146e-07,5.4
1.6447899052918986e-08,2.3420416806638536e-08,6.013167258323973e-08,3.601316725832395e-07,5.41
1.6447166665210564e-08,2.342367632106576e-08,6.012914545652092e-08,3.601291454565207e-07,5.42
1.6446439682506328e-08,2.3426911809906315e-08,6.012663695038458e-08,3.6012663695038437e-07,5.43
1.6445718065661815e-08,2.3430123446569062e-08,6.012414693056633e-08,3.6012414693056615e-07,5.44
1.644500177591195e-08,2.3433311402797216e-08,6.012167526408805e-08,3.6012167526408784e-07,5.45
1.6444290774871035e-08,2.3436475848668338e-08,6.011922181925784e-08,3.6011922181925763e-07,5.46
1.6443585024532752e-08,2.343961695259436e-08,6.011678646567011e-08,3.601167864656699e-07,5.47
1.644288448727017e-08,2.344273488132156e-08,6.011436907420549e-08,3.6011436907420525e-07,5.48
1.6442189125835727e-08,2.3445829799930575e-08,6.011196951703093e-08,3.601119695170307e-07,5.49
1.6441498903361258e-08,2.3448901871836393e-08,6.010958766759958e-08,3.601095876675994e-07,5.5
1.6440813783357965e-08,2.345195125878837e-08,6.010722340065091e-08,3.601072234006507e-07,5.51
1.6440133729716445e-08,2.3454978120870202e-08,6.010487659221062e-08,3.601048765922104e-07,5.5200000000000005
1.6439458706706663e-08,2.3457982616499952e-08,6.010254711959065e-08,3.6010254711959044e-07,5.53
