Time,Glci,ATP,G6P,FDP,PEP,Gly,EtOH,Carbo,Glco,VappGly,VratioVmax,parameter_4,parameter_5,parameter_6,parameter_7,extracellular,cytoplasm,Vin,Vhk,Vpol,Vpfk,Vgapd,Vpk,Vgol,Vatpase
0.19,0.034481114011243895,1.1268162363374241,1.0135486168504413,9.132926180127077,0.0095093679770665,0.0,0.0,0.0,1.0,0.052332183635392715,0.23283673205108113,14.31,8.25,2.0,68.5,1.0,1.0,15.949870117653367,15.949316145499058,0.014467325952362747,15.980156397144397,15.043654221858326,30.087432597102783,1.7755083770964724,28.28308753206935
0.2,0.0344863731795788,1.1263504810718659,1.013116265198709,9.133403514696651,0.0095083107903152,0.0,0.0,0.0,1.0,0.052148969786222354,0.232860893844246,14.31,8.25,2.0,68.5,1.0,1.0,15.951469818764776,15.95097122833085,0.01441427926846505,15.977767148012424,15.04332535023579,30.08673871191558,1.775467429801995,28.271397074903835
0.21,0.03449108817321783,1.1259873457046203,1.0127246514573967,9.133859028902894,0.009507579354817268,0.0,0.0,0.0,1.0,0.05198350357733499,0.23288282609492594,14.31,8.25,2.0,68.5,1.0,1.0,15.952918789607631,15.952473587502427,0.014366378215326511,15.975274042054435,15.0431534758055,30.086365526945198,1.7754454075493824,28.262282377185972
0.22,0.03449528217565236,1.1257109104256795,1.0123728744095626,9.134290553773555,0.009507115824726482,0.0,0.0,0.0,1.0,0.05183526105043259,0.23290256719232721,14.31,8.25,2.0,68.5,1.0,1.0,15.954220364684618,15.953825852674415,0.014323468997297674,15.972756275267901,15.043108620284773,30.08625138515552,1.7754386718565613,28.255343851684557
0.23,0.03449898525365771,1.125507207217206,1.0120592885178845,9.134697007412651,0.009506871255688325,0.0,0.0,0.0,1.0,0.051703424553473674,0.23292019949188936,14.31,8.25,2.0,68.5,1.0,1.0,15.955380632483827,15.95503366519442,0.014285313111056719,15.970273280775077,15.043165310213315,30.086344838783617,1.775444186707289,28.250230901151873
0.24,0.03450223027938243,1.1253639937298663,1.0117818738388704,9.135077997702554,0.009506803706664445,0.0,0.0,0.0,1.0,0.051587039611987066,0.23293582777012137,14.31,8.25,2.0,68.5,1.0,1.0,15.956407066796178,15.956104202253314,0.014251632763830086,15.967870341076443,15.043301780525825,30.08660212838083,1.7754593697852639,28.246636242619644
0.25,0.03450505238077195,1.1252706184246255,1.0115382967940203,9.13543373827506,0.00950687686525075,0.0,0.0,0.0,1.0,0.05148503972245789,0.23294957588979073,14.31,8.25,2.0,68.5,1.0,1.0,15.957308301862124,15.957045948450665,0.014222118035378985,15.96558010815537,15.043499655087588,30.086985324627655,1.775481982819597,28.244292522458103
0.26,0.03450748753922379,1.1252178655864784,1.0113260455007822,9.135764889638036,0.009507060417313067,0.0,0.0,0.0,1.0,0.05139630163585672,0.23296157903884154,14.31,8.25,2.0,68.5,1.0,1.0,15.958093631647106,15.957868164160645,0.014196442852399994,15.963425075648933,15.04374351584001,30.087463390509775,1.7755101942655478,28.24296842622061
0.27,0.03450957191934942,1.1251978589428262,1.0111424946082888,9.136072478515851,0.00950732881700113,0.0,0.0,0.0,1.0,0.05131967052735544,0.23297197993325705,14.31,8.25,2.0,68.5,1.0,1.0,15.95877276994933,15.958580625428107,0.014174272240993744,15.961418899237888,15.044020653433213,30.088010388041507,1.7755424734803567,28.24246625946494
0.28,0.03451134058658607,1.1252038746184654,1.0109850319928735,9.136357740885817,0.009507660641589134,0.0,0.0,0.0,1.0,0.051254010743193607,0.23298092146019203,14.31,8.25,2.0,68.5,1.0,1.0,15.959355381626366,15.959193120023155,0.01415527697581677,15.959568923336626,15.044320581899681,30.0886048245263,1.7755775521450115,28.242617252923484
0.29,0.034512827041715606,1.125230195356854,1.0108511096045398,9.136622045417617,0.00950803819159384,0.0,0.0,0.0,1.0,0.05119822475584957,0.23298854363256244,14.31,8.25,2.0,68.5,1.0,1.0,15.959850894463202,15.959715238830528,0.01413913902992951,15.95787759665774,15.04463470683038,30.089229315977267,1.7756144044021467,28.243277903457038
0.3,0.03451406272105735,1.1252719165578235,1.0107383007313626,9.136866801527107,0.009508446208145227,0.0,0.0,0.0,1.0,0.05115127492168025,0.23299498011676892,14.31,8.25,2.0,68.5,1.0,1.0,15.960268287293957,15.960156137998672,0.01412555783754633,15.956344223747184,15.044955893661173,30.089868846621325,1.7756521441465491,28.244325105601373
0.31,0.03451507783426044,1.1253252104642246,1.0106442087949197,9.137093597175234,0.009508873403389866,0.0,0.0,0.0,1.0,0.051112143686082946,0.23300036380864128,14.31,8.25,2.0,68.5,1.0,1.0,15.960616427458795,15.960524920891928,0.014114238755209918,15.954962455938128,15.045279069180827,30.090512820034988,1.7756901460660182,28.24566278265204
0.32,0.03451589930080044,1.1253865428830916,1.0105667148994042,9.137303810903695,0.009509310138724992,0.0,0.0,0.0,1.0,0.051079934961057276,0.23300481248922927,14.31,8.25,2.0,68.5,1.0,1.0,15.960903154872204,15.960829655512205,0.014104922362851272,15.95372750291449,15.045599460000853,30.091152766216567,1.775727910331966,28.2472022263656
0.33,0.0345165531741843,1.12545356189109,1.0105036902147813,9.137499058417454,0.009509751107172766,0.0,0.0,0.0,1.0,0.051053753155579126,0.23300844554118716,14.31,8.25,2.0,68.5,1.0,1.0,15.961136346205308,15.96107851957132,0.014097349452139227,15.9526278844912,15.045914598034296,30.091785032903232,1.7757652214184174,28.24888440346636
0.34,0.03451706173003694,1.1255238633615714,1.010453319397634,9.137680647101416,0.009510187497730872,0.0,0.0,0.0,1.0,0.05103283647924877,0.2330113630419035,14.31,8.25,2.0,68.5,1.0,1.0,15.961322718228754,15.96127836837039,0.014091299568118667,15.951656020288446,15.046221610978227,30.092400125634644,1.775801519041812,28.250648970375444
0.35000000000000003,0.03451744568500205,1.1255959116222343,1.010413868105708,9.13784997365965,0.009510614356227855,0.0,0.0,0.0,1.0,0.05101645941324324,0.23301366160145343,14.31,8.25,2.0,68.5,1.0,1.0,15.96146868800888,15.96143581969956,0.014086562785607154,15.95080043694688,15.046519233882565,30.092993214976058,1.7758365182093432,28.25245738171808
0.36,0.034517723596709696,1.1256682999139127,1.010383810144834,9.138008259986954,0.00951103076715052,0.0,0.0,0.0,1.0,0.05100398480369814,0.23301542760255692,14.31,8.25,2.0,68.5,1.0,1.0,15.961579902464113,15.961556790775148,0.014082954766178008,15.95005134372796,15.04680624950197,30.093565989210898,1.775870318549364,28.25427432783921
0.37,0.034517911600245595,1.1257399126333463,1.0103618123948124,9.138156599650182,0.009511436860064344,0.0,0.0,0.0,1.0,0.05099485702175341,0.23301673669482023,14.31,8.25,2.0,68.5,1.0,1.0,15.961661294139194,15.961646463595185,0.014080314771266955,15.949399559014893,15.047081818874243,30.09412125761417,1.7759030858417666,28.256071807096994
0.38,0.03451802402747235,1.1258099535814212,1.0103466561334407,9.138296037965087,0.009511829131068118,0.0,0.0,0.0,1.0,0.050988568889644655,0.2330176570581749,14.31,8.25,2.0,68.5,1.0,1.0,15.961717372306268,15.961709508484981,0.014078496090043482,15.948835445670735,15.04734561192204,30.09465500536596,1.7759345831654914,28.257829834893673
0.39,0.03451807334433402,1.125877783116378,1.0103372714905656,9.138427507494978,0.009512202646657263,0.0,0.0,0.0,1.0,0.05098467566564195,0.2330182482641567,14.31,8.25,2.0,68.5,1.0,1.0,15.961752095484906,15.961750006094734,0.014077370079654315,15.948350213834358,15.047597457593179,30.095160452979044,1.775964410451961,28.25953235622109
0.4,0.03451807043674176,1.1259429365955245,1.0103327253237262,9.138551844722098,0.009512557675575522,0.0,0.0,0.0,1.0,0.05098278977945142,0.2330185628094169,14.31,8.25,2.0,68.5,1.0,1.0,15.961768916302212,15.961771552445057,0.014076824639137297,15.947935678852204,15.047837392998149,30.0956392087463,1.7759926626091564,28.261167708547667
0.41000000000000003,0.03451802510086539,1.1260051725032814,1.010332159650146,9.138669858398305,0.009512898100807854,0.0,0.0,0.0,1.0,0.05098255512537389,0.2330186488286901,14.31,8.25,2.0,68.5,1.0,1.0,15.96177100929446,15.961777444765273,0.01407675677198597,15.947583283038895,15.048065816821772,30.096098493370487,1.7760197657425025,28.262729829832363
0.42,0.034517945611853736,1.1260642975382407,1.0103348488887935,9.138782238546709,0.00951322337273734,0.0,0.0,0.0,1.0,0.05098367069026019,0.23301854703806812,14.31,8.25,2.0,68.5,1.0,1.0,15.961761059111463,15.961770472107666,0.014077079418158243,15.94728572866726,15.048283091497675,30.09653792418533,1.776045697270239,28.264213868209843
0.43,0.03451783930335072,1.1261203025657565,1.010340155137654,9.13888962556125,0.009513530412130367,0.0,0.0,0.0,1.0,0.05098587192046728,0.23301829434113175,14.31,8.25,2.0,68.5,1.0,1.0,15.96174142599068,15.961753162367526,0.014077716063800767,15.947035706114349,15.048489850778822,30.096952443966803,1.7760701587573433,28.265619594400487
0.44,0.03451771247774334,1.1261732083095686,1.010347520196761,9.13899259041871,0.009513820054483117,0.0,0.0,0.0,1.0,0.05098892735983904,0.2330179225970424,14.31,8.25,2.0,68.5,1.0,1.0,15.961714175271982,15.961727697897405,0.014078599768102636,15.946826659379663,15.048686710137222,30.097343524006302,1.776093237027116,28.266947528570174
0.45,0.034517570074959966,1.1262230987516448,1.0103564947103783,9.13909161213518,0.009514097129402708,0.0,0.0,0.0,1.0,0.05099265070766332,0.23301745712051805,14.31,8.25,2.0,68.5,1.0,1.0,15.9616809695716,15.961695812755487,0.014079676650271327,15.946652937035537,15.048874302238584,30.097719220638794,1.7761154074969987,28.268199778666286
0.46,0.034517416503487164,1.1262700938796897,1.010366684113775,9.139187123280983,0.009514363272087616,0.0,0.0,0.0,1.0,0.05099687837749322,0.23301692073066774,14.31,8.25,2.0,68.5,1.0,1.0,15.961643268779032,15.96165907005074,0.014080899398773578,15.946509319625095,15.049053275513966,30.09808211355943,1.776136822399001,28.269379356380213
0.47000000000000003,0.03451725516470384,1.1263143495398034,1.0103777697378893,9.139279489318056,0.009514615148103594,0.0,0.0,0.0,1.0,0.05100147824514493,0.23301633135373767,14.31,8.25,2.0,68.5,1.0,1.0,15.961602251969808,15.96161869773103,0.014082229801351947,15.946391264209664,15.04922427294444,30.09842630885326,1.776157133923608,28.270490173449065
0.48,0.03451708881347802,1.126355999978942,1.0103894933374444,9.139369013709606,0.009514852556112306,0.0,0.0,0.0,1.0,0.051006343229132715,0.23301570354960163,14.31,8.25,2.0,68.5,1.0,1.0,15.961558874651455,15.961575693147712,0.014083636888322858,15.946295045223245,15.049387836884911,30.098751234134713,1.7761763082934146,28.27153559947145
0.49,0.03451691985816754,1.1263952321479762,1.0104016301537873,9.139455979332563,0.0095150804899278,0.0,0.0,0.0,1.0,0.05101138011483183,0.23301505039828352,14.31,8.25,2.0,68.5,1.0,1.0,15.961513968430985,15.961530952282422,0.014085093700252268,15.946217030357108,15.049544580860074,30.099064961899657,1.7761948218795438,28.272520326914204
0.5,0.03451675011468146,1.126432178109821,1.0104140053690056,9.139540609278823,0.009515300596061016,0.0,0.0,0.0,1.0,0.05101651638617119,0.23301438171769373,14.31,8.25,2.0,68.5,1.0,1.0,15.961468180134679,15.961485147662021,0.014086579263922448,15.946154468829183,15.049694961870987,30.09937002584557,1.7762128241996076,28.273447670556507
0.51,0.034516581075330593,1.12646703599249,1.0104264738203934,9.139623109808559,0.009515510087485713,0.0,0.0,0.0,1.0,0.051021691812240824,0.23301370602869304,14.31,8.25,2.0,68.5,1.0,1.0,15.961422046864543,15.961438862965473,0.01408807615901465,15.946104584618144,15.04983953523766,30.09966133414427,1.776230014776537,28.274322603411502
0.52,0.034516414052257874,1.1264999547059846,1.0104389100347453,9.139703659088212,0.009515708520656106,0.0,0.0,0.0,1.0,0.05102685431480184,0.23301303069574958,14.31,8.25,2.0,68.5,1.0,1.0,15.961376032871442,15.961392602658846,0.014089569322923596,15.946065102483518,15.04997874180939,30.099937849735763,1.7762463324117321,28.275148863120215
0.53,0.03451624984932301,1.1265311022964062,1.0104512275020259,9.139782402045245,0.009515899483951448,0.0,0.0,0.0,1.0,0.05103196797367122,0.23301236061890115,14.31,8.25,2.0,68.5,1.0,1.0,15.961330458242504,15.96134670239473,0.014091048366241758,15.946034090421398,15.050113022141476,30.10020528859422,1.776262114414136,28.2759306676398
0.54,0.03451608923204464,1.1265606330167224,1.0104633465426798,9.139859473858007,0.00951608529390534,0.0,0.0,0.0,1.0,0.05103699969223458,0.23301170043516892,14.31,8.25,2.0,68.5,1.0,1.0,15.961285617792084,15.961301479809071,0.014092503716055502,15.946009771798257,15.050242782805348,30.100467248767583,1.7762775731104126,28.276671888719733
0.55,0.03451593265303857,1.126588696765558,1.010475216194403,9.139934979972987,0.009516264690813559,0.0,0.0,0.0,1.0,0.05104192828740521,0.23301105318293241,14.31,8.25,2.0,68.5,1.0,1.0,15.961241700080707,15.96125714303087,0.01409392924512107,15.945990725589173,15.050368392606138,30.100721300278458,1.7762925651036416,28.27737628881551
0.56,0.03451578040610497,1.126615433970814,1.0104867997351636,9.140009009761567,0.009516435945815012,0.0,0.0,0.0,1.0,0.051046738483103336,0.23301042105243222,14.31,8.25,2.0,68.5,1.0,1.0,15.961198840979893,15.961213842091608,0.014095320534629124,15.945975747699274,15.050490187499284,30.10096423955552,1.7763069013458637,28.278047392667435
0.5700000000000001,0.03451563266882333,1.1266409702008113,1.0104980717875522,9.140081639251635,0.009516600777315984,0.0,0.0,0.0,1.0,0.05105141971043875,0.23300980557319761,14.31,8.25,2.0,68.5,1.0,1.0,15.961157134386056,15.961171681764037,0.014096674527210978,15.945963847526517,15.050608463948848,30.10119870699252,1.776320737651012,28.278688352040366
0.58,0.03451548948838749,1.1266654154124993,1.0105090200711695,9.140152928762308,0.009516762396883809,0.0,0.0,0.0,1.0,0.051055966837715544,0.23300920753891152,14.31,8.25,2.0,68.5,1.0,1.0,15.961116625736672,15.96113071641544,0.014097989738117192,15.945954272398572,15.050723475215355,30.101429892044173,1.776334380257258,28.279301926853734
0.59,0.03451535084512124,1.1266888717851897,1.010519638751971,9.140222929684551,0.009516920559690951,0.0,0.0,0.0,1.0,0.05106037741020789,0.23300862736696143,14.31,8.25,2.0,68.5,1.0,1.0,15.961077336617706,15.961090974636859,0.014099265456879395,15.945946387227782,15.050835451917315,30.10165716974582,1.776347792284419,28.279890681808265
0.6,0.03451521666803772,1.1267114359518504,1.0105299272692552,9.140291686406696,0.00951707255429569,0.0,0.0,0.0,1.0,0.05106465116398279,0.23300806518810332,14.31,8.25,2.0,68.5,1.0,1.0,15.961039269103754,15.961052465385078,0.014100501606703154,15.945939648567855,15.050944607881988,30.101875765986033,1.7763606920044086,28.280457042391447
0.61,0.034515086850553246,1.1267331864023824,1.0105398892494435,9.140359236009795,0.009517218822547892,0.0,0.0,0.0,1.0,0.05106878957547952,0.23300752086209633,14.31,8.25,2.0,68.5,1.0,1.0,15.961002409777059,15.961015179053598,0.01410169861419884,15.945933662161794,15.051051117833339,30.10208626286271,1.7763731137677707,28.2810029786998
0.62,0.034514961234688786,1.1267541968661268,1.010549532064902,9.140425611435525,0.009517362894886942,0.0,0.0,0.0,1.0,0.05107279567881785,0.23300699396563915,14.31,8.25,2.0,68.5,1.0,1.0,15.96096673135986,15.960979086646281,0.014102857356547833,15.945928103414692,15.051155143981058,30.102294460553257,1.776385399852416,28.281530341339785
0.63,0.03451483968989456,1.1267745307137538,1.0105588622035682,9.140490843346788,0.009517505256925832,0.0,0.0,0.0,1.0,0.0510766721423999,0.23300648416128072,14.31,8.25,2.0,68.5,1.0,1.0,15.960932209846797,15.96094416504773,0.014103978605174861,15.94592269508743,15.051256828129421,30.10250104612323,1.7763975908032021,28.282040720915223
0.64,0.034514722021126536,1.1267942513693407,1.01056789336201,9.140554954205511,0.009517642890182944,0.0,0.0,0.0,1.0,0.05108042463153628,0.2330059907868199,14.31,8.25,2.0,68.5,1.0,1.0,15.960898794560563,15.960910368897164,0.014105063998373732,15.94591724281462,15.051356303857451,30.10270079585176,1.7764093783598565,28.282535709370453
0.65,0.034514608080039144,1.1268134122665854,1.010576634814659,9.140617969045746,0.009517775478553887,0.0,0.0,0.0,1.0,0.05108405697622341,0.23300551336486905,14.31,8.25,2.0,68.5,1.0,1.0,15.960866451185762,15.96087766549353,0.014106114643611336,15.94591155670917,15.051453689902488,30.10289306549776,1.7764207245046644,28.283016647891294
0.66,0.03451449765070662,1.1268320553358842,1.0105851019381058,9.14067990518184,0.009517906346059028,0.0,0.0,0.0,1.0,0.051087575544042564,0.2330050510194662,14.31,8.25,2.0,68.5,1.0,1.0,15.960835122829007,15.960845994833434,0.014107132382372194,15.945905581295348,15.051549077078231,30.103083372883507,1.7764319548533003,28.283484588930694
0.67,0.034514390556982896,1.1268502214348828,1.0105933074684357,9.140740781278442,0.009518036429125892,0.0,0.0,0.0,1.0,0.051090985607429834,0.23300460306960896,14.31,8.25,2.0,68.5,1.0,1.0,15.960804762366788,15.960815310268213,0.014108118739403454,15.94589923654582,15.051642555694096,30.103273211830338,1.7764431575585926,28.28394055801556
0.68,0.03451428660759311,1.1268679477836197,1.0106012660257493,9.14080061223714,0.009518162869447747,0.0,0.0,0.0,1.0,0.05109429322371115,0.23300416873967633,14.31,8.25,2.0,68.5,1.0,1.0,15.960775315704726,15.960785558667828,0.014109075466508988,15.94589248439201,15.051734205888511,30.10345768441676,1.7764540435862217,28.284385489368855
0.6900000000000001,0.03451418562039458,1.1268852656547568,1.0106089916344938,9.140859412380038,0.009518284832194414,0.0,0.0,0.0,1.0,0.051097504204573055,0.2330037472700198,14.31,8.25,2.0,68.5,1.0,1.0,15.960746730952373,15.960756687996357,0.01411000424446957,15.945885312952571,15.051824096823466,30.103635317848596,1.776464526024205,28.284820167934395
0.7000000000000001,0.03451408742249424,1.1269021984620833,1.0106164973523284,9.14091719595585,0.009518405190688516,0.0,0.0,0.0,1.0,0.05110062396162661,0.23300333790792363,14.31,8.25,2.0,68.5,1.0,1.0,15.960718959796385,15.960728646692768,0.014110906638369525,15.945877742890834,15.051912283858854,30.10381090917918,1.776474887954469,28.28524518139829
0.71,0.03451399185384002,1.1269187672436007,1.0106237954690531,9.140973976610033,0.009518524849582332,0.0,0.0,0.0,1.0,0.05110365758890125,0.2330029399533587,14.31,8.25,2.0,68.5,1.0,1.0,15.960691956764503,15.96070138680507,0.014111784121455358,15.945869799206138,15.051998817592601,30.103985940689714,1.7764852168488408,28.28566105781438
0.72,0.034513898766782694,1.1269349933445247,1.0106308979584935,9.141029767386183,0.009518642140250387,0.0,0.0,0.0,1.0,0.051106610050532165,0.23300255277030868,14.31,8.25,2.0,68.5,1.0,1.0,15.960665677553573,15.960674864766144,0.014112638129422587,15.945861501522883,15.0520837485486,30.104157554815455,1.7764953440777724,28.286068332947572
0.73,0.03451380803379722,1.1269508951640794,1.0106378151596782,9.141084582017692,0.009518755662196452,0.0,0.0,0.0,1.0,0.05110948563238783,0.23300217580927057,14.31,8.25,2.0,68.5,1.0,1.0,15.96064008390919,15.960649042935033,0.014113469901795255,15.945852866969703,15.05216712280429,30.104323352748267,1.7765051280836912,28.286467468618394
0.74,0.03451371952774575,1.1269664860785933,1.0106445570930935,9.141138433797979,0.00951886665374399,0.0,0.0,0.0,1.0,0.05111228848906577,0.23300180849734223,14.31,8.25,2.0,68.5,1.0,1.0,15.960615138755553,15.960623882067942,0.014114280640143688,15.945843936935994,15.052248977216825,30.104485396008645,1.7765146905202776,28.286858800572695
0.75,0.034513633130942724,1.1269817772302952,1.010651132965011,9.141191336175046,0.009518977105289516,0.0,0.0,0.0,1.0,0.05111502243772391,0.23300145029796387,14.31,8.25,2.0,68.5,1.0,1.0,15.960590808029458,15.960599345410525,0.014115071448447817,15.945834755833133,15.052329344897476,30.104647018949056,1.7765242281530982,28.287242608480412
0.76,0.034513548740758015,1.126996780691426,1.010657551176621,9.141243302580547,0.009519086377567315,0.0,0.0,0.0,1.0,0.05111769096175048,0.2330011007551052,14.31,8.25,2.0,68.5,1.0,1.0,15.960567060646502,15.960575401724705,0.01411584333415687,15.945825353592681,15.052408260565194,30.10480711989494,1.7765336759705441,28.287619195354797
0.77,0.034513466258677926,1.1270115084142125,1.0106638200578928,9.141294345768719,0.009519192294337467,0.0,0.0,0.0,1.0,0.05112029751578586,0.23300075943285659,14.31,8.25,2.0,68.5,1.0,1.0,15.960543865785796,15.960552021150676,0.01411659729641724,15.945815759982233,15.052485758041977,30.104962005935416,1.776542816047933,28.287988861196734
0.78,0.03451338559479443,1.1270259690428193,1.0106699468971752,9.141344479087223,0.009519295198157382,0.0,0.0,0.0,1.0,0.051122845122166506,0.23300042592197487,14.31,8.25,2.0,68.5,1.0,1.0,15.960521196480451,15.960529175655278,0.014117334209340282,15.945806011146232,15.05256186597306,30.105112238409983,1.7765516815108218,28.288351822974764
0.79,0.034513306664322514,1.1270401673719648,1.0106759383736488,9.141393715860039,0.00951939750856705,0.0,0.0,0.0,1.0,0.05112533655062717,0.2330000998196093,14.31,8.25,2.0,68.5,1.0,1.0,15.960499028017498,15.960506837643239,0.014118054873980738,15.945796157613861,15.0526366062553,30.10526188882866,1.776560512625645,28.288708201036318
