A_PC_1_task1,D_TDSC_2_task1,L_LSC_3_task1,S_HSC_4_task1,T_TDLC_5_task1,_1_task1
0.0,0.0,10.0,10.0,0.0,0.0
0.6717666003499533,0.03509821311053212,4.843269221219981,6.844590687505852,0.37013865115133043,0.2
0.9806705197984494,0.10857133243150852,3.1102212476513578,5.205942671897246,0.5580388282112198,0.4
1.1539627727355564,0.19839099557088935,2.2337168136594503,4.2064710361269935,0.6682886958453925,0.6000000000000001
1.2577721899454093,0.2948363903438303,1.7052991606894614,3.5342136930092516,0.7352122668892308,0.8
1.321142496345689,0.39273943809727235,1.3538271655931784,3.051157909073693,0.7748491131283326,1.0
1.3592690358718773,0.48915272658862513,1.1048410994542788,2.6870799339541964,0.7961162113146338,1.2000000000000002
1.3809182227466619,0.5823553135856144,0.9205270602688863,2.4025801136038694,0.8045110600899497,1.4000000000000001
1.3914795915204663,0.6713523153563044,0.7795651190138201,2.1738847773175864,0.8036622645693897,1.6
1.394419434222724,0.7555977698481375,0.6690026187019031,1.9858197574936658,0.796081504498846,1.8
1.3920453740614807,0.834830805205652,0.5805094941346801,1.8282502343008196,0.7835690706072164,2.0
1.3859335374610273,0.9089748981301486,0.5084965773444897,1.694160978551722,0.7674486815873827,2.2
1.3771853607958948,0.9780731880726384,0.4490720006095984,1.5785387644508462,0.748713220351232,2.4000000000000004
1.3665837418323195,1.0422462985993357,0.39944658990575543,1.477708962421649,0.7281186189394887,2.6
1.3546929304733757,1.1016641579260524,0.35757689702809403,1.3889173917804243,0.7062469030854788,2.8000000000000003
1.3419249259170514,1.156526896486526,0.32192966803169554,1.3100583600341522,0.6835499464237775,3.0
1.3285829086996819,1.2070517970018866,0.2913369472096697,1.239495188784199,0.6603806011678052,3.2
1.314891968704918,1.2534643133486771,0.26489403849014637,1.1759358691603847,0.6370152296880555,3.4000000000000004
1.3010198290752577,1.295991877513489,0.24189090680454764,1.1183470442420662,0.6136705681249273,3.6
1.2870919512201275,1.3348596577918748,0.2217636262200023,1.0658921894884512,0.5905162922869053,3.8000000000000003
1.273202250165959,1.370287639182939,0.20405945715091353,1.017886388492901,0.5676847908799157,4.0
1.2594208401043716,1.40248874705528,0.18841092410188726,0.9737637051002375,0.5452785516046449,4.2
1.2457998287241572,1.4316676057919646,0.17451766295439547,0.9330522581371411,0.5233760128186369,4.4
1.2323775897073923,1.4580197858242268,0.16213201136184327,0.8953551996554636,0.5020362389529688,4.6000000000000005
1.2191819513432303,1.4817314276316276,0.15104821098130752,0.8603363618440929,0.48130258427169065,4.800000000000001
1.206232620482343,1.5029791099396546,0.1410942938599287,0.8277090410360248,0.4612056367851742,5.0
1.1935430350489389,1.5219298883729682,0.1321255756536201,0.7972271040329757,0.44176563069177005,5.2
1.1811218205327951,1.5387414567996927,0.12401949691630923,0.768677817743675,0.4229944211444969,5.4
1.1689738583541687,1.553562414852266,0.11667174806228625,0.7418763774015785,0.40489704702438306,5.6000000000000005
1.157101076399855,1.5665326018032084,0.1099933047365318,0.7166616719002089,0.38747297356497007,5.800000000000001
1.1455031504755946,1.5777834369416872,0.10390772682367783,0.6928924314431967,0.3707171994907944,6.0
1.1341780542969266,1.5874382857600886,0.09834899283289004,0.6704440945407281,0.3546211719524727,6.2
1.1231224544941327,1.595612851871618,0.09325989683413256,0.6492064237571606,0.33917350630314264,6.4
1.1123320146005085,1.6024155718379944,0.08859073579253395,0.6290815409276627,0.32436057661657786,6.6000000000000005
1.1018016510270952,1.6079479989129375,0.08429814525717293,0.6099821950264929,0.31016702232259785,6.800000000000001
1.0915257421453364,1.6123051781559266,0.08034413328027235,0.5918302999250741,0.2965761743305858,7.0
1.0814982885670361,1.6155760135524502,0.07669531419755665,0.5745557434031062,0.28357040263155764,7.2
1.071713033905168,1.6178436233182156,0.07332227943673489,0.5580953978777234,0.27113140007635517,7.4
1.0621635624229726,1.619185679651752,0.0701990427953113,0.5423922529521664,0.2592404218343317,7.6000000000000005
1.0528433798358574,1.6196747323629843,0.06730256814484356,0.5273946665728351,0.24787848542367616,7.800000000000001
1.0437459769612694,1.6193785178006348,0.06461238318864056,0.5130557348839425,0.2370265345148669,8.0
1.0348648771311764,1.6183602529120775,0.06211025365363055,0.4993327547562596,0.22666557256244735,8.200000000000001
1.0261936703049765,1.6166789091109552,0.05977990764161965,0.4861867696880629,0.21677676664295328,8.4
1.0177260474118255,1.6143894837514088,0.05760677158279855,0.47358212829204954,0.2073415491477358,8.6
1.0094558224243793,1.611543247707138,0.05557776761021014,0.46148613733118643,0.19834168803803098,8.8
1.0013769449689385,1.6081879748073913,0.053681131454855584,0.4498687531080326,0.1897593361122625,9.0
0.9934835164729711,1.6043681705121382,0.05190626141738172,0.43870230864779103,0.1815770860410996,9.200000000000001
0.9857697938915455,1.600125273428501,0.05024360372817973,0.4279613058423236,0.1737779929533104,9.4
0.978230195967461,1.5954978448988246,0.04868454185104097,0.41762221457990323,0.16634559738126076,9.600000000000001
0.9708593085641588,1.59052176074454,0.04722125953292474,0.4076632421585617,0.15926395388279843,9.8
0.9636518857347666,1.58523038693014,0.04584665674299348,0.3980641739535812,0.1525176427970164,10.0
0.9566028492326846,1.5796547399727632,0.04455426629776838,0.3888062225880064,0.14609177716950042,10.200000000000001
0.9497072876334944,1.5738236362589642,0.04333820931182318,0.37987192514428214,0.1399720007541196,10.4
0.9429604551463947,1.567763835963095,0.042193130884626166,0.3712450210616865,0.13414448810421314,10.600000000000001
0.9363577682085291,1.561500182039968,0.04111414328140162,0.3629103430378127,0.12859594174853287,10.8
0.9298948000515882,1.5550557144175587,0.04009678215606734,0.3548537347237398,0.12331358168659579,11.0
0.9235672762929784,1.5484517867553544,0.039136956833025024,0.3470619590518989,0.1182851384092567,11.200000000000001
0.9173710742287279,1.5417082129350477,0.03823090241950557,0.33952259369194576,0.11349885049015071,11.4
0.9113022150427056,1.534843297829454,0.0373751912427286,0.3322240469044663,0.10894343569682387,11.600000000000001
