Time,A_PC,D_TDSC,L_LSC,S_HSC,T_TDLC,p_10,p_20,p_30,v_10,v_20,v_30,d_1,d_2,g_1,g_2,h_1,h_2,m,n,K_1,K_2,p_1_D,p_2_D,v_1_D,v_2_D,Z_1,Z_2,compartment,HSC_Self_Renewal,HSC_Differentiation,PC_Self_Renewal,PC_Differentiation,TDC_Apoptosis,LSC_Self_Renewal,LSC_Differentiation,TDL_Apoptosis
2.0,1.3920453740614807,0.834830805205652,0.5805094941346801,1.8282502343008196,0.7835690706072164,0.45,0.68,0.8,0.5,0.72,0.7,0.275,0.3,0.03,0.025,0.2,0.11,1.0,1.0,1.0,1.0,0.43900514933084117,0.6660980213130338,0.42846143846529,0.6594424812619409,1.8282502343008196,1.9725548681961609,1.0,-0.28482529838497367,0.4394467472229016,-0.5946789528632237,0.3065132867344566,0.22957847143155433,-0.31616330735067333,0.0812713291788552,0.2350707211821649
2.2,1.3859335374610273,0.9089748981301486,0.5084965773444897,1.694160978551722,0.7674486815873827,0.45,0.68,0.8,0.5,0.72,0.7,0.275,0.3,0.03,0.025,0.2,0.11,1.0,1.0,1.0,1.0,0.43805458144370296,0.6648907744017621,0.4230852293502053,0.6545530480782521,1.694160978551722,1.894430114805517,1.0,-0.21795707025142425,0.40278813863943425,-0.5394907141703769,0.30400003802257336,0.2499680969857909,-0.25469620514936886,0.07118952082822853,0.2302346044762148
2.4000000000000004,1.3771853607958948,0.9780731880726384,0.4490720006095984,1.5785387644508462,0.748713220351232,0.45,0.68,0.8,0.5,0.72,0.7,0.275,0.3,0.03,0.025,0.2,0.11,1.0,1.0,1.0,1.0,0.4371724018553976,0.6637696183313232,0.4181949469919442,0.6500611843480654,1.5785387644508462,1.826257361405493,1.0,-0.1669626133489361,0.3715432855299558,-0.49099757185229753,0.3010118451755847,0.2689701267199756,-0.20778746593067274,0.06287008008534375,0.2246139661053696
2.6,1.3665837418323195,1.0422462985993357,0.39944658990575543,1.477708962421649,0.7281186189394887,0.45,0.68,0.8,0.5,0.72,0.7,0.275,0.3,0.03,0.025,0.2,0.11,1.0,1.0,1.0,1.0,0.43635627851540226,0.6627317569830058,0.4137534083275502,0.6459443572958052,1.477708962421649,1.766030331738075,1.0,-0.1274486120256295,0.344615784300103,-0.4481414411585949,0.2977191761958879,0.28661773211481734,-0.17135339411520326,0.055922522586805745,0.2184355856818466
2.8000000000000003,1.3546929304733757,1.1016641579260524,0.35757689702809403,1.3889173917804243,0.7062469030854788,0.45,0.68,0.8,0.5,0.72,0.7,0.275,0.3,0.03,0.025,0.2,0.11,1.0,1.0,1.0,1.0,0.43560334232077236,0.6617736910965136,0.40972428755399526,0.6421788085950318,1.3889173917804243,1.7122698275014696,1.0,-0.09640880344931294,0.3211830057440709,-0.41006327868758624,0.2942416997139609,0.30295764342966447,-0.14262709146823832,0.05006076558393315,0.21187407092564361
3.0,1.3419249259170514,1.156526896486526,0.32192966803169554,1.3100583600341522,0.6835499464237775,0.45,0.68,0.8,0.5,0.72,0.7,0.275,0.3,0.03,0.025,0.2,0.11,1.0,1.0,1.0,1.0,0.43491043164712606,0.6608915292685211,0.4060731061577474,0.6387407107012406,1.3100583600341522,1.6638545939487468,1.0,-0.07173616252775458,0.30061604766611827,-0.37605898326346116,0.2906641402495161,0.3180448965337947,-0.1196801138686922,0.04507015352443736,0.20506498392713327
3.2,1.3285829086996819,1.2070517970018866,0.2913369472096697,1.239495188784199,0.6603806011678052,0.45,0.68,0.8,0.5,0.72,0.7,0.275,0.3,0.03,0.025,0.2,0.11,1.0,1.0,1.0,1.0,0.4342742544241695,0.6600811951797774,0.4027677038570136,0.6356068562212556,1.239495188784199,1.6199198559093515,1.0,-0.0519230698242447,0.2824264895579308,-0.3455493989533506,0.2870466121917994,0.33193924417551884,-0.10113911266776172,0.040787172609353745,0.19811418035034153
3.4000000000000004,1.314891968704918,1.2534643133486771,0.26489403849014637,1.1759358691603847,0.6370152296880555,0.45,0.68,0.8,0.5,0.72,0.7,0.275,0.3,0.03,0.025,0.2,0.11,1.0,1.0,1.0,1.0,0.43369149561722964,0.6593385659298122,0.3997784067726247,0.6327550533665404,1.1759358691603847,1.5797860071950645,1.0,-0.03587056913931438,0.2662294249815843,-0.31805476310896874,0.2834318590097704,0.34470268617088623,-0.08600583986734749,0.03708516538862048,0.19110456890641664
3.6,1.3010198290752577,1.295991877513489,0.24189090680454764,1.1183470442420662,0.6136705681249273,0.45,0.68,0.8,0.5,0.72,0.7,0.275,0.3,0.03,0.025,0.2,0.11,1.0,1.0,1.0,1.0,0.4331588879849615,0.6586595638791511,0.3970780218012827,0.630164335382951,1.1183470442420662,1.5429107358798053,1.0,-0.02276444621105351,0.25171771760102074,-0.2931751581593121,0.27985010560208723,0.3563977663162095,-0.0735420953208986,0.03386472695263666,0.18410117043747817
3.8000000000000003,1.2870919512201275,1.3348596577918748,0.2217636262200023,1.0658921894884512,0.5905162922869053,0.45,0.68,0.8,0.5,0.72,0.7,0.275,0.3,0.03,0.025,0.2,0.11,1.0,1.0,1.0,1.0,0.4326732576987755,0.6580402165432933,0.3946417340003738,0.6278150516497978,1.0658921894884512,1.5088555774401298,1.0,-0.01199251534219319,0.23864346495940542,-0.2705753779155925,0.276322552135954,0.3670864058927656,-0.06319356852222197,0.031046907670800313,0.17715488768607157
4.0,1.273202250165959,1.370287639182939,0.20405945715091353,1.017886388492901,0.5676847908799157,0.45,0.68,0.8,0.5,0.72,0.7,0.275,0.3,0.03,0.025,0.2,0.11,1.0,1.0,1.0,1.0,0.4322315533551769,0.6574766952850029,0.39244695712369015,0.6256888876419173,1.017886388492901,1.4772617073168726,1.0,-0.0030882994211008856,0.22680442642055043,-0.24997282222069026,0.27286382633010525,0.3768291007753083,-0.05453826835183955,0.028568324001127885,0.1703054372639747
4.2,1.2594208401043716,1.40248874705528,0.18841092410188726,0.9737637051002375,0.5452785516046449,0.45,0.68,0.8,0.5,0.72,0.7,0.275,0.3,0.03,0.025,0.2,0.11,1.0,1.0,1.0,1.0,0.4318308622518194,0.6569653376678855,0.39047315798092325,0.6237688350834801,0.9737637051002375,1.4478317642062588,1.0,0.00430785373472008,0.2160341495921174,-0.23112764736809494,0.26948373261073527,0.38568440544020205,-0.04725078206031663,0.026377529374264207,0.16358356548139347
4.4,1.2457998287241572,1.4316676057919646,0.17451766295439547,0.9330522581371411,0.5233760128186369,0.45,0.68,0.8,0.5,0.72,0.7,0.275,0.3,0.03,0.025,0.2,0.11,1.0,1.0,1.0,1.0,0.4314684192376555,0.6565026602066473,0.3887016794444809,0.6220391387127279,0.9330522581371411,1.4203174916785526,1.0,0.01047628565769126,0.2061944536650478,-0.21383556188385172,0.26618854123220126,0.3937085915927903,-0.041077582754092956,0.02443247281361536,0.15701280384559105
4.6000000000000005,1.2323775897073923,1.4580197858242268,0.16213201136184327,0.8953551996554636,0.5020362389529688,0.45,0.68,0.8,0.5,0.72,0.7,0.275,0.3,0.03,0.025,0.2,0.11,1.0,1.0,1.0,1.0,0.4311416100611614,0.6560853639541298,0.3871155683802119,0.6204852285895279,0.8953551996554636,1.3945096010692355,1.0,0.0156377256813485,0.197169695274621,-0.19792158755430395,0.26298192368436757,0.40095544110166237,-0.035819075668831586,0.02269848159065805,0.15061087168589063
4.800000000000001,1.2191819513432303,1.4817314276316276,0.15104821098130752,0.8603363618440929,0.48130258427169065,0.45,0.68,0.8,0.5,0.72,0.7,0.275,0.3,0.03,0.025,0.2,0.11,1.0,1.0,1.0,1.0,0.4308479706410935,0.6557103347398285,0.3856994119414602,0.6190936440122128,0.8603363618440929,1.3702301623245379,1.0,0.01996754436235635,0.18886241729616934,-0.1832351112680582,0.2598656379616081,0.40747614259869763,-0.0313166580554467,0.021146749537383047,0.14439077528150718
5.0,1.206232620482343,1.5029791099396546,0.1410942938599287,0.8277090410360248,0.4612056367851742,0.45,0.68,0.8,0.5,0.72,0.7,0.275,0.3,0.03,0.025,0.2,0.11,1.0,1.0,1.0,1.0,0.43058518390618444,0.6553746401661514,0.3844391866765814,0.617851955897566,0.8277090410360248,1.3473269143422717,1.0,0.02360624548343508,0.1811899528711119,-0.1696459770040863,0.2568400391527802,0.413319255233405,-0.027443273601895628,0.01975320114039001,0.13836169103555224
5.2,1.1935430350489389,1.5219298883729682,0.1321255756536201,0.7972271040329757,0.44176563069177005,0.45,0.68,0.8,0.5,0.72,0.7,0.275,0.3,0.03,0.025,0.2,0.11,1.0,1.0,1.0,1.0,0.43035107508982084,0.6550755245029347,0.3833221213335793,0.6167486907350906,0.7972271040329757,1.325668610702559,1.0,0.026667280817419595,0.1740817405639632,-0.15704119585846896,0.2539044611469626,0.4185307193025663,-0.024096325490378576,0.01849758059150681,0.132529689207531
5.4,1.1811218205327951,1.5387414567996927,0.12401949691630923,0.768677817743675,0.4229944211444969,0.45,0.68,0.8,0.5,0.72,0.7,0.275,0.3,0.03,0.025,0.2,0.11,1.0,1.0,1.0,1.0,0.43014360603069757,0.6548104021949729,0.38233657295017054,0.6157732576510161,0.768677817743675,1.3051413174491044,1.0,0.029242933989090655,0.16747717134773926,-0.14532224682157044,0.25105750982990943,0.42315390061991554,-0.021192344699913938,0.017362729568283285,0.12689832634334908
5.6000000000000005,1.1689738583541687,1.553562414852266,0.11667174806228625,0.7418763774015785,0.40489704702438306,0.45,0.68,0.8,0.5,0.72,0.7,0.275,0.3,0.03,0.025,0.2,0.11,1.0,1.0,1.0,1.0,0.42996086863876737,0.6545768501975189,0.3814719143185815,0.6149158783422733,0.7418763774015785,1.285645606416455,1.0,0.03140876025116545,0.16132392543977436,-0.1344029178204562,0.24829727125916137,0.4272296640843732,-0.018662992447074984,0.01633404472872007,0.12146911410731491
5.800000000000001,1.157101076399855,1.5665326018032084,0.1099933047365318,0.7166616719002089,0.38747297356497007,0.45,0.68,0.8,0.5,0.72,0.7,0.275,0.3,0.03,0.025,0.2,0.11,1.0,1.0,1.0,1.0,0.42980107797200096,0.6543725997202863,0.3807184326342163,0.6141675210787608,0.7166616719002089,1.2670943811363868,1.0,0.03322698302458339,0.15557667096028266,-0.12420755173481327,0.24562145986234266,0.43079646549588235,-0.016452012448339978,0.015399062663114447,0.11624189206949101
6.0,1.1455031504755946,1.5777834369416872,0.10390772682367783,0.6928924314431967,0.3707171994907944,0.45,0.68,0.8,0.5,0.72,0.7,0.275,0.3,0.03,0.025,0.2,0.11,1.0,1.0,1.0,1.0,0.4296625656149651,0.6541955282741916,0.38006724057828883,0.6135198411958672,0.6928924314431967,1.2494108772992725,1.0,0.03474915851985115,0.15019591912783462,-0.11466948486338902,0.24302754809244395,0.433890445158964,-0.014512801690949314,0.014547081755314892,0.11121515984723832
6.2,1.1341780542969266,1.5874382857600886,0.09834899283289004,0.6704440945407281,0.3546211719524727,0.45,0.68,0.8,0.5,0.72,0.7,0.275,0.3,0.03,0.025,0.2,0.11,1.0,1.0,1.0,1.0,0.42954377307626673,0.6540436516695362,0.37951019676407316,0.6129651260227331,0.6704440945407281,1.2325270471298166,1.0,0.03601824474869915,0.1451470935833111,-0.1057297529304765,0.2405128643718212,0.4365455285840244,-0.012806528499309118,0.013768858996604603,0.10638635158574182
6.4,1.1231224544941327,1.595612851871618,0.09325989683413256,0.6492064237571606,0.33917350630314264,0.45,0.68,0.8,0.5,0.72,0.7,0.275,0.3,0.03,0.025,0.2,0.11,1.0,1.0,1.0,1.0,0.42944324516591437,0.6539151159249267,0.3790398339239366,0.6124962434458233,0.6492064237571606,1.2163823513282652,1.0,0.037070211976973945,0.1403998076733756,-0.09733605758756285,0.2380746588287776,0.438793534264695,-0.011300685626496583,0.013056385556778556,0.10175205189094279
6.6000000000000005,1.1123320146005085,1.6024155718379944,0.08859073579253395,0.6290815409276627,0.32436057661657786,0.45,0.68,0.8,0.5,0.72,0.7,0.275,0.3,0.03,0.025,0.2,0.11,1.0,1.0,1.0,1.0,0.4293596235968951,0.6538081894074572,0.3786492947616814,0.6121065947111192,0.6290815409276627,1.2009227503930424,1.0,0.037935319194744556,0.135927269117382,-0.08944188968504309,0.2357101507944488,0.4406642822554485,-0.009967940805076389,0.012402703010954749,0.09730817298497335
6.800000000000001,1.1018016510270952,1.6079479989129375,0.08429814525717293,0.6099821950264929,0.31016702232259785,0.45,0.68,0.8,0.5,0.72,0.7,0.275,0.3,0.03,0.025,0.2,0.11,1.0,1.0,1.0,1.0,0.42929164094955347,0.6537212553887695,0.3783322750740882,0.61179007164058,0.6099821950264929,1.186099796284268,1.0,0.03863913685397945,0.13170576464540432,-0.08200575802657223,0.23341656735691993,0.44218569970105787,-0.008785205889320852,0.011801740336004207,0.09305010669677935
7.0,1.0915257421453364,1.6123051781559266,0.08034413328027235,0.5918302999250741,0.2965761743305858,0.45,0.68,0.8,0.5,0.72,0.7,0.275,0.3,0.03,0.025,0.2,0.11,1.0,1.0,1.0,1.0,0.42923811493867453,0.653652804946707,0.37808297297875365,0.6115410175775473,0.5918302999250741,1.1718698754256087,1.0,0.03920336594238434,0.12771422693010467,-0.0749905373040707,0.23119117314936738,0.44338392399287985,-0.00773289225971299,0.011248178659238125,0.08897285229917574
7.2,1.0814982885670361,1.6155760135524502,0.07669531419755665,0.5745557434031062,0.28357040263155764,0.45,0.68,0.8,0.5,0.72,0.7,0.275,0.3,0.03,0.025,0.2,0.11,1.0,1.0,1.0,1.0,0.4291979429491586,0.6536014301746563,0.3778960433496014,0.6113541915569437,0.5745557434031062,1.1581936027645927,1.0,0.03964649619614259,0.12393387951140813,-0.06836292580894406,0.2290312909134829,0.4442834037269238,-0.006794316518121387,0.010737343987657928,0.08507112078946728
7.4,1.071713033905168,1.6178436233182156,0.07332227943673489,0.5580953978777234,0.27113140007635517,0.45,0.68,0.8,0.5,0.72,0.7,0.275,0.3,0.03,0.025,0.2,0.11,1.0,1.0,1.0,1.0,0.4291700968640873,0.6535658177340071,0.37776655694781874,0.6112247355155063,0.5580953978777234,1.145035313341903,1.0,0.03998433963789527,0.12034794112867062,-0.06209298259284087,0.22693431478775472,0.44490699641250936,-0.005955219072907669,0.010265119121142882,0.08133942002290655
7.6000000000000005,1.0621635624229726,1.619185679651752,0.0701990427953113,0.5423922529521664,0.2592404218343317,0.45,0.68,0.8,0.5,0.72,0.7,0.275,0.3,0.03,0.025,0.2,0.11,1.0,1.0,1.0,1.0,0.42915361821067616,0.6535447427867022,0.37768996384031484,0.6111481444072961,0.5423922529521664,1.132362605218284,1.0,0.040230466557996704,0.11694136941199758,-0.05615371950894967,0.22489771976453077,0.44527606190423186,-0.005203367785401641,0.00982786599134358,0.07777212655029951
7.800000000000001,1.0528433798358574,1.6196747323629843,0.06730256814484356,0.5273946665728351,0.24787848542367616,0.45,0.68,0.8,0.5,0.72,0.7,0.275,0.3,0.03,0.025,0.2,0.11,1.0,1.0,1.0,1.0,0.4291476136133,0.6535370632978443,0.3776620606111851,0.6111202389577036,0.5273946665728351,1.120145947980701,1.0,0.04039656262623043,0.11370064095024338,-0.050520749887134425,0.22291906857113383,0.4454105513998207,-0.004528233276726856,0.009422359540278097,0.07436354562710284
8.0,1.0437459769612694,1.6193785178006348,0.06461238318864056,0.5130557348839425,0.2370265345148669,0.45,0.68,0.8,0.5,0.72,0.7,0.275,0.3,0.03,0.025,0.2,0.11,1.0,1.0,1.0,1.0,0.42915125052059033,0.6535417146694429,0.3776789608385553,0.611137140718024,0.5130557348839425,1.1083583601499098,1.0,0.040492722451704405,0.11061356586730214,-0.04517199066284532,0.22099601581984146,0.4453290923951746,-0.003920723457111268,0.009045733646409676,0.07110796035446007
8.200000000000001,1.0348648771311764,1.6183602529120775,0.06211025365363055,0.4993327547562596,0.22666557256244735,0.45,0.68,0.8,0.5,0.72,0.7,0.275,0.3,0.03,0.025,0.2,0.11,1.0,1.0,1.0,1.0,0.4291637531951519,0.6535577046934903,0.37773706846797894,0.6111952492100703,0.4993327547562596,1.096975130784807,1.0,0.04052769233169126,0.1076691297917685,-0.04008740374071386,0.2191263095511586,0.44504906955082135,-0.0033729639838374816,0.008695435511508275,0.0679996717687342
8.4,1.0261936703049765,1.6166789091109552,0.05977990764161965,0.4861867696880629,0.21677676664295328,0.45,0.68,0.8,0.5,0.72,0.7,0.275,0.3,0.03,0.025,0.2,0.11,1.0,1.0,1.0,1.0,0.4291843990195681,0.6535841088954656,0.3778330540654738,0.6112912212761914,0.4861867696880629,1.0859735779465962,1.0,0.04050907205715668,0.10485736006702931,-0.035248770723595904,0.2173077907806071,0.4445867000055127,-0.002878115827589581,0.008369187069826749,0.06503302999288599
8.6,1.0177260474118255,1.6143894837514088,0.05760677158279855,0.47358212829204954,0.2073415491477358,0.45,0.68,0.8,0.5,0.72,0.7,0.275,0.3,0.03,0.025,0.2,0.11,1.0,1.0,1.0,1.0,0.42921251489001205,0.6536200659779091,0.377963832662316,0.6114219514575401,0.47358212829204954,1.075332818994624,1.0,0.0404434830598235,0.10216919969140646,-0.030639488613480433,0.21553839366341387,0.44395710803163746,-0.0024302210780465052,0.008064948021591795,0.06220246474432074
8.8,1.0094558224243793,1.611543247707138,0.05557776761021014,0.46148613733118643,0.19834168803803098,0.45,0.68,0.8,0.5,0.72,0.7,0.275,0.3,0.03,0.025,0.2,0.11,1.0,1.0,1.0,1.0,0.42924747395268614,0.6536647736923038,0.37812654418724284,0.6115845544892039,0.46148613733118643,1.0650335900345893,1.0,0.04033670890102353,0.09959640614501636,-0.026244399273117117,0.21381614380164285,0.443174393119463,-0.0020240761821280462,0.0077808874654294174,0.05950250641140929
9.0,1.0013769449689385,1.6081879748073913,0.053681131454855584,0.4498687531080326,0.1897593361122625,0.45,0.68,0.8,0.5,0.72,0.7,0.275,0.3,0.03,0.025,0.2,0.11,1.0,1.0,1.0,1.0,0.42928869260495767,0.6537174850408976,0.37831853596338827,0.6117763494667593,0.4498687531080326,1.055058076423794,1.0,0.04019381339834666,0.0971314622182589,-0.02204963513807965,0.21213915517028176,0.44225169307203266,-0.001655124709368016,0.0075153584036797795,0.05692780083367875
9.200000000000001,0.9934835164729711,1.6043681705121382,0.05190626141738172,0.43870230864779103,0.1815770860410996,0.45,0.68,0.8,0.5,0.72,0.7,0.275,0.3,0.03,0.025,0.2,0.11,1.0,1.0,1.0,1.0,0.42933562754118226,0.6537775045284427,0.3785373461101483,0.6119948445903833,0.43870230864779103,1.0453897778903527,1.0,0.04001924009931598,0.09476749750964922,-0.018042489457836514,0.21050562818988675,0.44120124689083806,-0.0013193676590379825,0.0072668765984334385,0.054473125812329874
9.4,0.9857697938915455,1.600125273428501,0.05024360372817973,0.4279613058423236,0.1737779929533104,0.45,0.68,0.8,0.5,0.72,0.7,0.275,0.3,0.03,0.025,0.2,0.11,1.0,1.0,1.0,1.0,0.42938777316187504,0.6538441848725302,0.3787806892188502,0.6122377239089621,0.4279613058423236,1.0360133976197252,1.0,0.03981689723517793,0.09249822678001535,-0.014211304784442984,0.20891384579467498,0.4400344501928378,-0.0010132880121900732,0.00703410452194516,0.05213339788599312
9.600000000000001,0.978230195967461,1.5954978448988246,0.04868454185104097,0.41762221457990323,0.16634559738126076,0.45,0.68,0.8,0.5,0.72,0.7,0.275,0.3,0.03,0.025,0.2,0.11,1.0,1.0,1.0,1.0,0.42944465915447194,0.6539169239282407,0.3790464433149019,0.6125028351224485,0.41762221457990323,1.026914737818502,1.0,0.039590229973861066,0.09031789206352024,-0.010545371859847073,0.20736217046523275,0.4387619073471768,-0.000733785740651406,0.006815835859145734,0.04990367921437822
9.8,0.9708593085641588,1.59052176074454,0.04722125953292474,0.4076632421585617,0.15926395388279843,0.45,0.68,0.8,0.5,0.72,0.7,0.275,0.3,0.03,0.025,0.2,0.11,1.0,1.0,1.0,1.0,0.42950584806840497,0.6539951616012879,0.3793326371958708,0.6127881775727847,0.4076632421585617,1.0180805680970835,1.0,0.0393422804425278,0.0882212001006501,-0.007034824772582464,0.20584904131951212,0.43739348420474855,-0.0004781208312244548,0.006610976334609462,0.047779186164839525
10.0,0.9636518857347666,1.58523038693014,0.04584665674299348,0.3980641739535812,0.1525176427970164,0.45,0.68,0.8,0.5,0.72,0.7,0.275,0.3,0.03,0.025,0.2,0.11,1.0,1.0,1.0,1.0,0.42957093310500055,0.6540783770323589,0.37963743910339237,0.6130918914127277,0.3980641739535812,1.00949854247776,1.0,0.03907573964515189,0.0862032768676309,-0.0036705615360736743,0.20437297071016045,0.43593835640578854,-0.00024386679326050042,0.006418531944019085,0.04575529283910492
10.200000000000001,0.9566028492326846,1.5796547399727632,0.04455426629776838,0.3888062225880064,0.14609177716950042,0.45,0.68,0.8,0.5,0.72,0.7,0.275,0.3,0.03,0.025,0.2,0.11,1.0,1.0,1.0,1.0,0.42963953610916383,0.6541660860365726,0.37995914661174895,0.6134122478618457,0.3888062225880064,1.001157115530453,1.0,0.03879299169935661,0.08425962540697729,-0.0004441696306640709,0.20293254086273008,0.4344050534925099,-2.8870482749409844e-05,0.006237597281687572,0.043827533150850126
10.4,0.9497072876334944,1.5738236362589642,0.04333820931182318,0.37987192514428214,0.1399720007541196,0.45,0.68,0.8,0.5,0.72,0.7,0.275,0.3,0.03,0.025,0.2,0.11,1.0,1.0,1.0,1.0,0.4297113057092142,0.6542578387299764,0.3802961774348272,0.6137476402742111,0.37987192514428214,0.9930454969453176,1.0,0.038496152972106144,0.08238609528302752,0.0026521289905491944,0.20152640073538364,0.4328014999712152,0.00016878159706438142,0.006067349303655244,0.04199160022623588
10.600000000000001,0.9429604551463947,1.567763835963095,0.042193130884626166,0.3712450210616865,0.13414448810421314,0.45,0.68,0.8,0.5,0.72,0.7,0.275,0.3,0.03,0.025,0.2,0.11,1.0,1.0,1.0,1.0,0.4297859155326487,0.6543532172511872,0.38064706077139276,0.6140965756583474,0.3712450210616865,0.9851535860310209,1.0,0.03818710495277652,0.08057884886123881,0.005625536720370619,0.2001532630393655,0.43113505488985115,0.00035079334514586785,0.005907038323847661,0.04024334643126394
10.8,0.9363577682085291,1.561500182039968,0.04111414328140162,0.3629103430378127,0.12859594174853287,0.45,0.68,0.8,0.5,0.72,0.7,0.275,0.3,0.03,0.025,0.2,0.11,1.0,1.0,1.0,1.0,0.42986306249008427,0.654451833568654,0.38101042911542693,0.6144576665934347,0.3629103430378127,0.9774719114899307,1.0,0.03786752250651831,0.07883433126185013,0.00848273339427337,0.19881190099313337,0.42941255006099127,0.0005186849129610879,0.005755980059396226,0.03857878252455986
