Time,x,y,y0,beta_x,psi,alpha_x,alpha_xy,beta_y,alpha_y,alpha_0,compartment,R1,R2,R3,R4,R5,R6
2.43,0.70031040128763,0.025293885078467186,0.32265795330059416,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.05668342659015857,0.280124160515052,0.03226579533005942,0.0025293885078467187
2.44,0.7027392415024065,0.025592340532589866,0.3251401580287815,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.057551174317259195,0.2810956966009626,0.03251401580287815,0.0025592340532589867
2.45,0.7051593600340884,0.02589298225327037,0.3276295748974471,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.05842777214428845,0.2820637440136354,0.03276295748974471,0.002589298225327037
2.46,0.707570668150195,0.026195815243686704,0.3301261616359208,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.059313249583086286,0.283028267260078,0.03301261616359208,0.0026195815243686706
2.47,0.709973076805001,0.026500844459845484,0.3326298756564648,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.06020763545307924,0.2839892307220004,0.03326298756564648,0.0026500844459845484
2.48,0.7123664966440743,0.026808074810337288,0.3351406740529049,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.06111095787011914,0.2849465986576297,0.03351406740529049,0.002680807481033729
2.49,0.7147508380088159,0.02711751115609229,0.3376585135992627,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.06202324423529721,0.28590033520352637,0.03376585135992627,0.002711751115609229
2.5,0.7171260109409983,0.027429158310135638,0.3401833507483867,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.06294452122373345,0.2868504043763993,0.03401833507483867,0.002742915831013564
2.5100000000000002,0.7194919251873049,0.027743021037343087,0.3427151416305847,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.06387481477334361,0.28779677007492194,0.03427151416305847,0.0027743021037343087
2.52,0.7218484902038682,0.02805910405419636,0.3452538420522546,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.06481415007358363,0.2887393960815473,0.03452538420522546,0.0028059104054196362
2.5300000000000002,0.724195615553001,0.028377412024660036,0.34779940757407823,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.06576255158079938,0.2896782462212004,0.034779940757407826,0.0028377412024660036
2.54,0.7265332160018065,0.02869794950955648,0.3503517945430479,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.06672004335947372,0.29061328640072265,0.03503517945430479,0.002869794950955648
2.5500000000000003,0.7288611961449603,0.029020721118447182,0.35291095697071706,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.06768664802361832,0.2915444784579841,0.03529109569707171,0.0029020721118447183
2.56,0.7311794646959712,0.02934573136809234,0.35547684943007196,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.0686623876890673,0.29247178587838846,0.035547684943007196,0.0029345731368092343
2.57,0.7334879301335048,0.029672984725309267,0.35804942617004504,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.06964728367056064,0.29339517205340193,0.0358049426170045,0.002967298472530927
2.58,0.7357865007071692,0.030002485606715514,0.3606286411143995,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.07064135647066373,0.2943146002828677,0.036062864111439955,0.0030002485606715514
2.59,0.7380750844433015,0.030334238378471972,0.3632144478606136,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.0716446257686846,0.2952300337773206,0.036321444786061356,0.0030334238378471974
2.6,0.7403535891507549,0.030668247356026173,0.36580679967876634,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.07265711040959082,0.296141435660302,0.03658067996787664,0.0030668247356026176
2.61,0.7426219224266843,0.031004516803855298,0.3684056495104214,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.07367882839292628,0.2970487689706737,0.03684056495104214,0.0031004516803855298
2.62,0.744879991662334,0.03134305093520949,0.37101094996751255,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.07470979686173106,0.2979519966649336,0.03710109499675126,0.0031343050935209492
2.63,0.7471277040488226,0.031683853911854874,0.37362265333122785,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.0757500320914638,0.29885108161952906,0.037362265333122785,0.0031683853911854878
2.64,0.7493649665829313,0.032026929843816866,0.37624071155089506,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.07679954947893028,0.29974598663317253,0.037624071155089506,0.003202692984381687
2.65,0.751591686072889,0.0323722827891232,0.3788650762428658,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.07785836353121751,0.3006366744291556,0.03788650762428658,0.0032372282789123203
2.66,0.753807774984341,0.03271991671452169,0.38149570012115996,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.07892648837198894,0.30152310999373644,0.038149570012115996,0.0032719916714521687
2.67,0.7560131369181513,0.03306983559230283,0.3841325334347185,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.08000393645921405,0.30240525476726055,0.03841325334347185,0.003306983559230283
2.68,0.7582076778275949,0.03342204332512572,0.3867755267148392,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.08109071954494991,0.303283071131038,0.03867755267148393,0.0033422043325125727
2.69,0.7603913042434941,0.03377654375765985,0.3894246303375228,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.08218684851431815,0.30415652169739765,0.03894246303375228,0.003377654375765985
2.7,0.7625639225726205,0.03413334068105528,0.39207979434893797,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.08329233331280998,0.3050255690290482,0.0392079794348938,0.0034133340681055282
2.71,0.7647254391047854,0.03449243783267701,0.39474096846462553,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.08440718293564302,0.3058901756419142,0.03947409684646255,0.0034492437832677014
2.72,0.7668757600199316,0.03485383889583951,0.39740810206870364,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.08553140541714939,0.30675030400797265,0.03974081020687037,0.0034853838895839515
2.73,0.7690147913952233,0.03521754749954106,0.4000811442130715,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.08666500782019501,0.30760591655808933,0.04000811442130715,0.0035217547499541064
2.74,0.7711424392121383,0.03558356721819833,0.40276004361661494,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.08780799622563375,0.30845697568485536,0.0402760043616615,0.0035583567218198334
2.75,0.7732586093635577,0.035951901571380694,0.40544474866441,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.0889603757217963,0.3093034437454231,0.040544474866441,0.0035951901571380698
2.7600000000000002,0.7753632076608583,0.0363225540235448,0.40813520740692844,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.09012215039401764,0.31014528306434336,0.040813520740692846,0.00363225540235448
2.77,0.7774561398410025,0.03669552798376888,0.4108313675592415,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.091293323314203,0.310982455936401,0.04108313675592415,0.003669552798376888
2.7800000000000002,0.7795373160283932,0.03707082679159875,0.4135331778125239,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.0924738970242443,0.3118149264113573,0.0413533177812524,0.0037070826791598755
2.79,0.7816066414017848,0.03744845374590198,0.4162405850817972,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.09366387250567851,0.31264265656071394,0.04162405850817972,0.003744845374590198
2.8000000000000003,0.7836640201218451,0.03782841209237959,0.41895353566003996,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.09486324958444803,0.3134656080487381,0.041895353566004,0.003782841209237959
2.81,0.7857093581169471,0.03821070501463726,0.42167197603595047,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.09607202723278929,0.3142837432467789,0.04216719760359505,0.003821070501463726
2.82,0.7877425613123344,0.038595335639462915,0.424395852369405,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.09729020336428718,0.3150970245249338,0.042439585236940504,0.0038595335639462916
2.83,0.7897635356385357,0.03898230703655699,0.4271251104910518,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.0985177748241223,0.3159054142554143,0.04271251104910518,0.0038982307036556987
2.84,0.7917721870397794,0.039371622218262695,0.4298596959019051,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.09975473737938503,0.31670887481591176,0.04298596959019051,0.003937162221826269
2.85,0.7937684214824079,0.03976328413929649,0.4325995537729408,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.10100108570945869,0.3175073685929632,0.04325995537729408,0.003976328413929649
2.86,0.7957521449632926,0.04015729569647821,0.43534462894468967,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.10225681339647276,0.31830085798531704,0.04353446289446897,0.004015729569647821
2.87,0.7977232635182485,0.040553659728461575,0.4380948659268329,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.1035219129158302,0.3190893054072994,0.04380948659268329,0.004055365972846158
2.88,0.7996816832304482,0.04095237901546436,0.4408502088977957,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.10479637562680905,0.3198726732921793,0.04408502088977957,0.004095237901546436
2.89,0.8016273102388369,0.041353456278998835,0.4436106017043426,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.10608019176324217,0.3206509240955348,0.04436106017043426,0.0041353456278998835
2.9,0.8035600536996139,0.04175689418416761,0.44637598890216257,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.10737335082546823,0.3214240214798456,0.04463759889021626,0.004175689418416761
2.91,0.8054798216883475,0.042162695335826506,0.4491463143079447,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.10867584102720532,0.322191928675339,0.04491463143079447,0.004216269533582651
2.92,0.8073865182626863,0.042570862275755496,0.4519215199605757,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.10998764887124021,0.3229546073050745,0.04519215199605758,0.00425708622757555
2.93,0.8092800502644762,0.042981397488291585,0.4547015485155972,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.11130876006323856,0.32371202010579053,0.045470154851559724,0.004298139748829159
2.94,0.8111603246676269,0.04339430339774747,0.45748634230692375,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.11263915914509551,0.32446412986705075,0.04574863423069238,0.004339430339774747
2.95,0.8130272485877994,0.04380958236814312,0.4602758433468878,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.1139788294865663,0.32521089943511977,0.04602758433468879,0.004380958236814312
2.96,0.8148807292920941,0.04422723670293706,0.46306999332628135,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.11532775327700295,0.32595229171683765,0.046306999332628135,0.004422723670293706
2.97,0.816720674208739,0.044647268644757945,0.4658687336144007,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.11668591151720127,0.3266882696834956,0.04658687336144007,0.004464726864475794
2.98,0.8185469909367764,0.04506968037513584,0.4686720052590885,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.11805328401135913,0.3274187963747106,0.04686720052590885,0.004506968037513584
2.99,0.8203595872557522,0.04549447401423378,0.47147974898677814,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.11942984935914998,0.3281438349023009,0.047147974898677815,0.004549447401423378
3.0,0.8221583711354026,0.04592165162057907,0.47429190520253633,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.12081558494791265,0.32886334845416104,0.047429190520253635,0.004592165162057907
3.0100000000000002,0.8239432507453424,0.04635121519079485,0.47710841399010706,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.12221046694496131,0.329577300298137,0.04771084139901071,0.004635121519079486
3.02,0.8257141360141816,0.04678316666841902,0.47992921577697456,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.12361447054598743,0.3302856544056727,0.04799292157769746,0.004678316666841902
3.0300000000000002,0.8274709390642604,0.04721750794612874,0.4827542515168389,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.12502757004946344,0.33098837562570416,0.04827542515168389,0.004721750794612874
3.04,0.8292135658181994,0.047654240816186084,0.48558345908300254,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.1264497374513563,0.33168542632727976,0.04855834590830026,0.0047654240816186084
3.0500000000000003,0.8309419256965169,0.048093367026990796,0.4884167774265077,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.12788094403403874,0.3323767702786068,0.048841677742650774,0.00480933670269908
3.06,0.8326559283989965,0.04853488826387692,0.49125414519057264,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.12932115983071998,0.3330623713595986,0.04912541451905727,0.004853488826387692
3.0700000000000003,0.8343554839155358,0.04897880614885124,0.4940955007111339,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.130770353618976,0.3337421935662144,0.04940955007111339,0.004897880614885124
3.08,0.8360405025369934,0.049425122240331326,0.49694078201738634,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.13222849291442856,0.33441620101479735,0.049694078201738635,0.004942512224033133
3.09,0.8377108948660371,0.04987383803288391,0.4997899268323255,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.13369554396457914,0.3350843579464149,0.049978992683232554,0.004987383803288391
3.1,0.8393665718279922,0.05032495495696307,0.502642872573288,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.1351714717427975,0.3357466287311969,0.0502642872573288,0.0050324954956963075
3.11,0.8410074446816888,0.05077847437864838,0.5054995563524929,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.13665623994246937,0.33640297787267553,0.05054995563524929,0.005077847437864838
3.12,0.8426334250303096,0.0512343975993833,0.5083599149775835,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.1381498109713057,0.3370533700121239,0.05083599149775835,0.005123439759938331
3.13,0.8442444248322382,0.05169272585571324,0.5112238849521673,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.13965214594581501,0.3376977699328953,0.05112238849521673,0.005169272585571324
3.14,0.8458403568230438,0.05215346032437865,0.5140914027001635,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.14116320476905247,0.3383361427292175,0.051409140270016356,0.005215346032437865
3.15,0.8474211382361382,0.05261660217037015,0.5169624065857987,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.142682946884266,0.3389684552944553,0.051696240658579876,0.005261660217037015
3.16,0.8489866790224339,0.05308215239309686,0.5198368304955479,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.14421132888184976,0.33959467160897355,0.05198368304955479,0.0053082152393096865
3.17,0.8505368929688385,0.053550111970792,0.5227146098851853,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.14574830673206665,0.3402147571875354,0.05227146098851853,0.0053550111970792
3.18,0.852071694298072,0.0540204818158255,0.5255956799235122,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.1472938350963476,0.3408286777192288,0.052559567992351224,0.005402048181582551
3.19,0.8535909976805092,0.05449326277445508,0.5284799754934397,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.14884786732324246,0.3414363990722037,0.052847997549343974,0.005449326277445508
3.2,0.855094718246025,0.05496845562657758,0.5313674311930727,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.15041035544456796,0.34203788729841,0.05313674311930727,0.005496845562657758
3.21,0.8565827715958366,0.05544606108548003,0.5342579813367919,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.15198125017175215,0.3426331086383347,0.053425798133679196,0.005544606108548004
3.22,0.8580550738143482,0.05592607979759098,0.5371515599563386,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.153560500892381,0.3432220295257393,0.05371515599563386,0.005592607979759099
3.23,0.859511541480994,0.056408512342231584,0.5400481008018964,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.15514805566694767,0.3438046165923976,0.05400481008018964,0.005640851234223159
3.24,0.8609520916820819,0.05689335923136689,0.542947537343176,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.1567438612258093,0.34438083667283276,0.05429475373431761,0.005689335923136689
3.25,0.8623766420226375,0.05738062090935696,0.5458498027704977,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.15834786296635264,0.344950656809055,0.05458498027704977,0.005738062090935696
3.2600000000000002,0.8637851106382478,0.05787029775270817,0.5487548299958743,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.15996000495037238,0.34551404425529914,0.05487548299958744,0.005787029775270817
3.27,0.8651774197907651,0.058362390160090205,0.5516625543248639,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.1615802308208921,0.3460709679163061,0.05516625543248639,0.0058362390160090205
3.2800000000000002,0.866553486847342,0.05885689832457997,0.5545729067262127,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.16320848149818964,0.3466213947389368,0.05545729067262128,0.005885689832457998
3.29,0.8679132314850977,0.059353822414576804,0.5574858191931817,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.16484469700104953,0.3471652925940391,0.055748581919318176,0.005935382241457681
3.3000000000000003,0.8692565743307378,0.05985316253899182,0.5604012237220202,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.1664888161008156,0.34770262973229515,0.05604012237220202,0.005985316253899182
3.31,0.8705834366219882,0.06035491873817331,0.5633190520519152,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.16814077623078322,0.34823337464879534,0.056331905205191525,0.0060354918738173315
3.3200000000000003,0.8718937402202176,0.06085909098367769,0.5662392356666566,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.16980051348531605,0.34875749608808704,0.05662392356666566,0.006085909098367769
3.33,0.873187407623059,0.06136567917804019,0.5691617057962987,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.171467962619204,0.3492749630492236,0.05691617057962987,0.006136567917804019
3.34,0.8744643619770323,0.06187468315454574,0.5720863934188252,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.17314305704726676,0.3497857447908129,0.05720863934188252,0.006187468315454574
3.35,0.875724527090166,0.06238610267699974,0.5750132292618118,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.17482572884420525,0.3502898108360664,0.05750132292618118,0.0062386102676999745
3.36,0.8769678274446197,0.06289993743949883,0.5779421438040891,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.1765159087447033,0.35078713097784786,0.057794214380408916,0.006289993743949883
3.37,0.8781941882093056,0.06341618706620182,0.5808730672774072,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.17821352614378425,0.3512776752837223,0.05808730672774072,0.006341618706620183
3.38,0.8794035352525111,0.0639348511111003,0.5838059296680976,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.17991850909742255,0.3517614141010045,0.058380592966809766,0.00639348511111003
3.39,0.880595796895665,0.06445592915047539,0.5867406628308312,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.1816307849437229,0.35223831875826606,0.058674066283083116,0.0064455929150475395
3.4,0.8817709001813743,0.06497942058333415,0.5896771959479151,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.18335027897929818,0.35270836007254974,0.058967719594791516,0.006497942058333416
3.41,0.8829287726682635,0.06550532472605275,0.5926154576928754,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.18507691508355142,0.35317150906730543,0.05926154576928754,0.006550532472605276
3.42,0.8840693433064483,0.06603364085807892,0.595555377278798,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.1868106160305142,0.35362773732257935,0.059555537727879804,0.0066033640858078925
3.43,0.8851925418220632,0.0665643681882678,0.5984968836980858,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.1885513032683279,0.3540770167288253,0.059849688369808585,0.006656436818826781
3.44,0.8862982987303831,0.06709750585467922,0.601439905724726,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.19029889692177315,0.35451931949215326,0.060143990572472605,0.006709750585467922
3.45,0.8873865453489451,0.06763305292437524,0.6043843719165611,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.1920533157950839,0.35495461813957807,0.06043843719165612,0.0067633052924375246
3.46,0.88845721381067,0.06817100839321735,0.6073302106175565,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.19381447737504542,0.355382885524268,0.060733021061755654,0.006817100839321736
3.47,0.8895102370769836,0.06871137118566409,0.6102773499600717,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.19558229783438302,0.35580409483079345,0.061027734996007166,0.0068711371185664095
3.48,0.8905455489509391,0.06925414015456824,0.613225717867128,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.1973566920354408,0.35621821958037564,0.0613225717867128,0.006925414015456825
3.49,0.8915630840903379,0.0697993140809744,0.616175242054679,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.1991375735341558,0.3566252336361352,0.0616175242054679,0.0069799314080974395
3.5,0.8925627780208515,0.07034689167391621,0.6191258500338793,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.2009248545843282,0.35702511120834063,0.061912585003387935,0.007034689167391622
3.5100000000000002,0.8935445677143611,0.07089687173735318,0.622077472017136,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.20271844674833203,0.35741782708574443,0.062207747201713605,0.0070896871737353186
3.52,0.8945083907093709,0.07144925290598725,0.6250300363341298,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.2045182599498288,0.3578033562837484,0.06250300363341298,0.0071449252905987255
3.5300000000000002,0.8954541847746891,0.07200403354172806,0.6279834676388443,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.2063242020979119,0.35818167390987565,0.06279834676388443,0.007200403354172807
3.54,0.8963818890799351,0.07256121207573807,0.6309376928578584,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.20813618033401565,0.3585527556319741,0.06309376928578585,0.007256121207573807
3.5500000000000003,0.8972914437296933,0.07312078686659548,0.6338926387319358,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.2099541005253717,0.35891657749187733,0.06338926387319359,0.007312078686659548
3.56,0.8981827897765868,0.07368275620007758,0.6368482318180511,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.2117778672710841,0.35927311591063477,0.06368482318180511,0.007368275620007758
3.5700000000000003,0.8990558692343524,0.07424711828894427,0.6398043984914173,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.21360738390852027,0.359622347693741,0.06398043984914174,0.0074247118288944276
3.58,0.8999106250909149,0.07481387127272132,0.6427610649475123,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.21544255252001884,0.359964250036366,0.06427610649475123,0.007481387127272133
3.59,0.9007470013214609,0.07538301321748407,0.6457181572041053,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.21728327393991945,0.3602988005285844,0.06457181572041053,0.007538301321748407
3.6,0.9015649429015142,0.07595454211564068,0.6486756011032845,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.2191294477619144,0.36062597716060574,0.06486756011032845,0.007595454211564068
3.61,0.9023643958200095,0.07652845588571552,0.6516333223134826,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.2209809723467262,0.3609457583280038,0.06516333223134826,0.007652845588571553
3.62,0.9031453070923667,0.07710475237213286,0.654591246331505,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.22283774483011465,0.3612581228369467,0.0654591246331505,0.007710475237213287
3.63,0.9039076247735658,0.07768342934499999,0.6575492984845549,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.224699661131213,0.36156304990942634,0.06575492984845549,0.007768342934499999
3.64,0.9046512979712211,0.0782644844998909,0.6605074039322618,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.22656661596119945,0.3618605191884885,0.06605074039322618,0.00782644844998909
3.65,0.9053762768586554,0.07884791545762956,0.6634654876687069,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.22843850283230296,0.36215051074346216,0.0663465487668707,0.007884791545762956
3.66,0.9060825126879747,0.07943371976407353,0.6664234745244509,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.2303152140671494,0.3624330050751899,0.0666423474524451,0.007943371976407354
3.67,0.9067699578031422,0.08002189488989711,0.6693812891685598,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.23219664080844635,0.3627079831212569,0.06693812891685598,0.008002189488989711
3.68,0.9074385656530533,0.08061243823037514,0.6723388561106324,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.2340826730290143,0.3629754262612213,0.06723388561106323,0.008061243823037514
3.69,0.908088290272994,0.081205347261324,0.6752961021328187,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.23597319985779353,0.3632353161091976,0.06752961021328187,0.008120534726132401
3.7,0.9087190837205247,0.08180062029591542,0.6782529680720856,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.23786811111383943,0.3634876334882099,0.06782529680720856,0.008180062029591543
3.71,0.909330905925324,0.08239825359498414,0.6812093638587605,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.23976729148221285,0.3637323623701296,0.06812093638587606,0.008239825359498415
