Time,E1,E2,KKK,P_KKK,KK,P_KK,PP_KK,K,P_K,PP_K,KPase,KKPase,E1_KKK,E2_P_KKK,P_KKK_KK,P_KKK_P_KK,PP_KK_K,PP_KK_P_K,KKPase_PP_KK,KKPase_P_KK,KPase_PP_K,KPase_P_K,K_PP_norm,KK_PP_norm,KKK_P_norm,rel_K_PP_max,K_PP_norm_max,compartment,r1a,r1b,r2a,r2b,r3a,r3b,r4a,r4b,r5a,r5b,r6a,r6b,r7a,r7b,r8a,r8b,r9a,r9b,r10a,r10b
1.96,2.971117050657841e-05,0.00029998331381952275,0.0029162379814598495,1.671432306555216e-05,1.190923673736266,0.008963609598376266,7.497422108959583e-06,1.1998700979034274,7.164274475958853e-05,4.0915688106865815e-09,0.11997153729138947,0.00029131548819767396,2.888294934215923e-07,1.6686180476800414e-08,6.624517184936658e-05,4.970079513389434e-07,2.9790784540432552e-05,1.7670959498557924e-09,7.233537941846911e-09,8.677278264385141e-06,1.6146446362134876e-09,2.8461093966563047e-05,4.755177872416711e-09,3.108100606940344e-05,0.027821667607261843,5.283243326104147e-09,0.900049,4e-12,1.732816795666992e-16,1.7329769605295539e-16,1.0044363799737439e-17,1.0011708286080247e-17,3.98748290073488e-14,3.9747103109619946e-14,5.238586266026268e-15,5.206366958631085e-15,3.0107789583961463e-16,2.9820477080336606e-16,4.396337962474234e-18,4.340122765108146e-18,1.8109259675343097e-14,1.787447072425953e-14,1.7303704518392066e-14,1.707665637993783e-14,1.0882860241148742e-18,1.0602575699134755e-18,9.947004188781927e-19,9.687867817280926e-19
1.97,2.9711210538897765e-05,0.0002999832321988847,0.0029158298977692296,1.679594071651989e-05,1.1908368237352436,0.009049312526316041,7.645962738377201e-06,1.1998674976041583,7.307976850491698e-05,4.258330146713635e-09,0.11997096545950717,0.00029123465707571423,2.8878946110223797e-07,1.6767801114841026e-08,6.656438108242992e-05,5.042231696089494e-07,3.038199013579569e-05,1.8383806382022687e-09,7.375060907074454e-09,8.757967863379634e-06,1.680564411338164e-09,2.903285992909524e-05,4.9490787983764865e-09,3.169763859643206e-05,0.027957695881856724,5.498677070222273e-09,0.900049,4e-12,1.7325766729159454e-16,1.7327367666134277e-16,1.0093321666945336e-17,1.0060680668904616e-17,4.006627012856604e-14,3.993862864945795e-14,5.28711300346269e-15,5.25478071802778e-15,3.054329651036906e-16,3.0253390176536963e-16,4.482040800255219e-18,4.425036544244672e-18,1.8467374629207747e-14,1.8229194081477412e-14,1.765008557491156e-14,1.7419715957457142e-14,1.1320323647499466e-18,1.103028382921361e-18,1.0351652689833398e-18,1.0083386468028985e-18
1.98,2.9711250553429757e-05,0.0002999831506145262,0.002915421996499705,1.6877522134604078e-05,1.1907496165357194,0.009135361859384279,7.796639959856327e-06,1.1998648594971342,7.453773153774222e-05,4.4309410262430795e-09,0.11997038528417908,0.000291153542175348,2.887494465702477e-07,1.684938547333347e-08,6.688337919700536e-05,5.115033366473869e-07,3.098171242936433e-05,1.9121395608259403e-09,7.518564632143371e-09,8.838939260020781e-06,1.7488002072678765e-09,2.961296702138904e-05,5.149784361259116e-09,3.232315257784493e-05,0.02809366335298839,5.721671110416339e-09,0.900049,4e-12,1.73233665685784e-16,1.7324966794214861e-16,1.0142257774019658e-17,1.0109631284000082e-17,4.025758452120848e-14,4.013002751820321e-14,5.3358083016407555e-15,5.303363556012469e-15,3.0982708596907207e-16,3.069020019884321e-16,4.5689385862261085e-18,4.5111387792860225e-18,1.8830629782312417e-14,1.8589027457618597e-14,1.800150127033313e-14,1.7767780212833424e-14,1.1772916884012526e-18,1.1472837364955642e-18,1.0770466839987063e-18,1.0492801243607258e-18
1.99,2.971129055018219e-05,0.0002999830690664283,0.002915014277570203,1.6959067338747573e-05,1.1906620528763479,0.009221756765564236,7.949472715759125e-06,1.199862183243028,7.601682229242232e-05,4.6095734003253095e-09,0.11996979669032037,0.0002910721447740764,2.8870944981781244e-07,1.693093357127298e-08,6.720216604988783e-05,5.188486577777487e-07,3.1590026984552634e-05,1.9884446558508896e-09,7.664065360443184e-09,8.920191160564087e-06,1.8194202036476371e-09,3.020149026010479e-05,5.357494669977441e-09,3.29576268419403e-05,0.028229570047675092,5.9524477778181425e-09,0.900049,4e-12,1.732096747445835e-16,1.7322566989068747e-16,1.0191172132363096e-17,1.0158560142763788e-17,4.0448772099752926e-14,4.0321299629932694e-14,5.384671385012074e-15,5.3521146963384525e-15,3.1426038120837036e-16,3.1130919466664924e-16,4.657041076530129e-18,4.59843921626591e-18,1.9199070562714924e-14,1.895401619073158e-14,1.8357996705801597e-14,1.8120894156062873e-14,1.2241078254987508e-18,1.1930667935105339e-18,1.1203862124759623e-18,1.0916521221885822e-18
2.0,2.9711330529162878e-05,0.0002999829875545719,0.0029146067408996916,1.7040576347907177e-05,1.1905741334940574,0.009308496414280904,8.104480005191347e-06,1.1998594685014714,7.751722978673988e-05,4.794403291920533e-09,0.11996919960261739,0.00029099046614762064,2.8866947083712694e-07,1.7012445427668682e-08,6.752074149887015e-05,5.262593372714344e-07,3.220700958913436e-05,2.067369545017915e-09,7.811579360397971e-09,9.001722273019838e-06,1.892494196363382e-09,3.0798504889104285e-05,5.572414573569914e-09,3.360114045269287e-05,0.028365415992921663,6.191234670078978e-09,0.900049,4e-12,1.7318569446331157e-16,1.7320168250227616e-16,1.0240064753386672e-17,1.0207467256601208e-17,4.063983277927357e-14,4.0512444899322085e-14,5.43370147908832e-15,5.4010333638119024e-15,3.187329729642352e-16,3.157556023628606e-16,4.746358042140022e-18,4.686947616238782e-18,1.957274253255815e-14,1.9324205753480617e-14,1.8719617118246846e-14,1.847910293346257e-14,1.272525628447077e-18,1.2404217270107489e-18,1.165226384197412e-18,1.135496517818029e-18
2.0100000000000002,2.9711370490379614e-05,0.000299982906078938,0.0029141993864071785,1.7122049181053716e-05,1.1904858591240508,0.009395579976401443,8.261680883684942e-06,1.1998567149310584,7.903914361885498e-05,4.985610868676201e-09,0.11996859394552895,0.0002909085075699049,2.886295096203896e-07,1.7093921061543626e-08,6.78391054027398e-05,5.337355783509799e-07,3.283273625391818e-05,2.148989563367907e-09,7.961122924989431e-09,9.083531307171e-06,1.968093626426743e-09,3.140408637811334e-05,5.794753745919104e-09,3.425377270840983e-05,0.028501201215719526,6.438264745496194e-09,0.900049,4e-12,1.7316172483728866e-16,1.7317770577223377e-16,1.0288935648509801e-17,1.0256352636926175e-17,4.083076647544005e-14,4.0703463241643873e-14,5.482897810451903e-15,5.450118784302599e-15,3.232449827512883e-16,3.2024134701058794e-16,4.836899268572737e-18,4.7766737549936585e-18,1.9951691387276842e-14,1.9699641752350907e-14,1.908640787958303e-14,1.8842451826868005e-14,1.3225909895741471e-18,1.2893937380207443e-18,1.2116107276424785e-18,1.1808561758560457e-18
2.02,2.97114104338402e-05,0.00029998282463950763,0.0029137922140117125,1.7203485857172048e-05,1.1903972304998074,0.009483006624235582,8.421094462881778e-06,1.1998539221893523,8.058275396427129e-05,5.183380516566468e-09,0.11996797964328769,0.0002908262703130386,2.885895661598029e-07,1.717536049193481e-08,6.815725762127553e-05,5.412775831932813e-07,3.3467283211426916e-05,2.233381789271375e-09,8.112712371282105e-09,9.165616974590935e-06,2.0462916092000604e-09,3.201831042138829e-05,6.02472677147209e-09,3.491560314039132e-05,0.028636925743046687,6.693776418252884e-09,0.900049,4e-12,1.7313776586183796e-16,1.7315373969588175e-16,1.0337784829160278e-17,1.0305216295160886e-17,4.102157310451553e-14,4.089435457276532e-14,5.5322596067665315e-15,5.499370184754561e-15,3.2779653145805393e-16,3.2476654991596874e-16,4.928674555605492e-18,4.867627422769262e-18,2.03359629548068e-14,2.008036992685615e-14,1.9458414495910057e-14,1.9210986252832975e-14,1.3743508592863336e-18,1.3400290735628249e-18,1.2595837876594035e-18,1.2277749655200361e-18
2.0300000000000002,2.971145035955243e-05,0.00029998274323626167,0.0029133852236323814,1.728488639526112e-05,1.1903082483530838,0.009570775531536,8.582739910218603e-06,1.1998510899328905,8.214825157281648e-05,5.387900914398637e-09,0.11996735661990134,0.0002907437556472999,2.8854964044757305e-07,1.7256763737893256e-08,6.847519801524423e-05,5.488855529328126e-07,3.41107269145811e-05,2.320625074804182e-09,8.2663640399509e-09,9.24797798866097e-06,2.127162963963809e-09,3.264125293638683e-05,6.262553231968689e-09,3.5586711511595655e-05,0.028772589601867758,6.958013654777339e-09,0.900049,4e-12,1.731138175322844e-16,1.7312978426854382e-16,1.0386612306774324e-17,1.0354058242735953e-17,4.121225258335472e-14,4.108511880914653e-14,5.581786096787655e-15,5.548786793196582e-15,3.323877393488909e-16,3.2933133175968754e-16,5.021693716993165e-18,4.95981842397054e-18,2.072560319479658e-14,2.0466436148748658e-14,1.983568260671768e-14,1.9584751761832098e-14,1.4278532644322513e-18,1.3923750448825094e-18,1.3091911433431296e-18,1.2762977783782854e-18
2.04,2.9711490267524092e-05,0.00029998266186918106,0.0029129784151883144,1.7366250814333972e-05,1.190218913413915,0.009658885873498632,8.74663644861307e-06,1.1998482178171903,8.37358277656351e-05,5.5993651091903645e-09,0.119966724799154,0.0002906609648411183,2.885097324759098e-07,1.733813081848399e-08,6.879292644639752e-05,5.565596876648373e-07,3.4763144035386116e-05,2.4108000764703284e-09,8.422094294810768e-09,9.330613064587716e-06,2.21078424382816e-09,3.32729900624424e-05,6.508457794182086e-09,3.6267177815308996e-05,0.02890819281913387,7.231226071227329e-09,0.900049,4e-12,1.730898798439555e-16,1.731058394855459e-16,1.0435418092796561e-17,1.0402878491090393e-17,4.140280482940188e-14,4.127575586783851e-14,5.6314765103728105e-15,5.598367838752629e-15,3.370187260659156e-16,3.3393581259890237e-16,5.115966580187006e-18,5.053256576886461e-18,2.112065819782141e-14,2.0857886421231668e-14,2.0218257984091773e-14,1.9963794037465437e-14,1.4831473268765637e-18,1.446480045882197e-18,1.3604794261200052e-18,1.326470546296896e-18
2.05,2.9711530157762977e-05,0.0002999825805382468,0.0029125717885986804,1.7447579133417794e-05,1.1901292264106156,0.009747336826762992,8.912803356151017e-06,1.1998453054967544,8.534567443219602e-05,5.81797059242189e-09,0.11996608410460749,0.0002905778991610582,2.8846984223702687e-07,1.7419461752786113e-08,6.911044277746866e-05,5.643001864486192e-07,3.542461146362382e-05,2.5039892862746963e-09,8.579919522348723e-09,9.413520919420278e-06,2.2972337659900467e-09,3.3913598159443064e-05,6.762670298676596e-09,3.695708227381984e-05,0.02904373542178278,7.51366903210447e-09,0.900049,4e-12,1.7306595279218122e-16,1.7308190534221614e-16,1.048420219868008e-17,1.0451677051671667e-17,4.159322976068888e-14,4.146626566648119e-14,5.681330078491855e-15,5.648112551652167e-15,3.4168961063092766e-16,3.385801118691715e-16,5.211502986054731e-18,5.147951713409234e-18,2.1521174184599765e-14,2.125476687817429e-14,2.0606186531923272e-14,2.0348158895665837e-14,1.5402832822841771e-18,1.5023935717648177e-18,1.4134963380404424e-18,1.378340259594028e-18
2.06,2.971157003027686e-05,0.0002999824992434397,0.0029121653437826885,1.752887137155395e-05,1.190039188069782,0.009836127569412417,9.081259965774846e-06,1.1998423526250759,8.69779840273127e-05,6.043919377167892e-09,0.11996543445960255,0.0002904945598718024,2.884299697231419e-07,1.7500756559892812e-08,6.942774687216917e-05,5.721072473106256e-07,3.6095206305547806e-05,2.600277063147689e-09,8.739856131258018e-09,9.496700272067227e-06,2.3865916423372253e-09,3.45631538065141e-05,7.025425849587578e-09,3.765650533709783e-05,0.029179217436738795,7.805603750004253e-09,0.900049,4e-12,1.7304203637229343e-16,1.7305798183388513e-16,1.0532964635886453e-17,1.0500453935935686e-17,4.178352729583333e-14,4.16566481233015e-14,5.73134603323711e-15,5.698020163240336e-15,3.464005114473281e-16,3.4326434838637534e-16,5.3083127886019216e-18,5.243913678754811e-18,2.1927197505212144e-14,2.1657123783328683e-14,2.0999514285119295e-14,2.073789228390846e-14,1.5993124991155414e-18,1.5601662378886134e-18,1.4682906702806915e-18,1.431954985402335e-18
2.07,2.9711609885073525e-05,0.00029998241798474064,0.0029117590806595887,1.761012754779801e-05,1.1899487991162927,0.009925257280974278,9.252025664973038e-06,1.1998393588546443,8.863294956817683e-05,6.277418076113888e-09,0.1199647757872602,0.00029041094823613545,2.8839011492647616e-07,1.75820152589114e-08,6.97448385951856e-05,5.79981067247724e-07,3.677500588258276e-05,2.6997496647227398e-09,8.901920551974566e-09,9.58014984331342e-06,2.478939810401389e-09,3.5221733800704594e-05,7.296964905429378e-09,3.8365527681477394e-05,0.02931463889091275,8.107297386508266e-09,0.900049,4e-12,1.7301813057962644e-16,1.7303406895588568e-16,1.0581705415885712e-17,1.054920915534684e-17,4.1973697354036584e-14,4.1846903157111364e-14,5.781523607833339e-15,5.748089905988052e-15,3.511515463020372e-16,3.479886403486344e-16,5.406405854694787e-18,5.341152331184739e-18,2.2338774638322202e-14,2.206500352954965e-14,2.139828740881674e-14,2.1133040280422756e-14,1.6602874978344881e-18,1.619849798833644e-18,1.5249123218547542e-18,1.4873638862408334e-18
2.08,2.9711649722160747e-05,0.00029998233676213057,0.0029113529991486708,1.7691347681219786e-05,1.18985806027331,0.010014725142420201,9.42511989547091e-06,1.199836323836951,9.031076463140631e-05,6.518677980461503e-09,0.11996410801048298,0.00029032706551492796,2.883502778392548e-07,1.7663237868963362e-08,7.00617178121764e-05,5.879218422303782e-07,3.746408773002796e-05,2.802495279468159e-09,9.066129236215694e-09,9.663868355836664e-06,2.574362064662146e-09,3.588941515567833e-05,7.577533370936351e-09,3.908423020834577e-05,0.029449999811202075,8.419023154224215e-09,0.900049,4e-12,1.7299423540951695e-16,1.7301016670355289e-16,1.0630424550156428e-17,1.0597942721378016e-17,4.216373985508173e-14,4.2037030687305844e-14,5.831862036647705e-15,5.798321013501999e-15,3.5594283236740955e-16,3.5275310533822687e-16,5.5057920637843196e-18,5.439677541729416e-18,2.2755952190400515e-14,2.2478452638016775e-14,2.1802552197598336e-14,2.1533649093406997e-14,1.7232619703297372e-18,1.6814971676808955e-18,1.5834123185372756e-18,1.5446172387972876e-18
2.09,2.9711689541546295e-05,0.00029998225557559033,0.002910947099169265,1.777253179090334e-05,1.1897669722622817,0.010104530336166175,9.600562152922404e-06,1.1998332472224937,9.201162335010548e-05,6.767915139726431e-09,0.11996343105195623,0.0002902429129671202,2.8831045845370683e-07,1.7744424409184358e-08,7.037838438976852e-05,5.959297672058336e-07,3.816252959576442e-05,2.9086040591752885e-09,9.232498656521031e-09,9.74785453422414e-06,2.6729440882031423e-09,3.6566275100408133e-05,7.867382689941288e-09,3.981269404283574e-05,0.02958530022449073,8.741060419978565e-09,0.900049,4e-12,1.7297035085730377e-16,1.7298627507222412e-16,1.0679122050185664e-17,1.0646654645510614e-17,4.235365471933175e-14,4.222703063386111e-14,5.8823605551995356e-15,5.848712720534485e-15,3.607744862031422e-16,3.5755786032350015e-16,5.606481307631723e-18,5.539499193912619e-18,2.3178776894950408e-14,2.2897517757458648e-14,2.22123550747109e-14,2.193976506024488e-14,1.788290799550723e-18,1.745162435505173e-18,1.6438428319983644e-18,1.6037664529218852e-18
2.1,2.9711729343237938e-05,0.0002999821744251008,0.002910541380640742,1.7853679895947058e-05,1.189675535802942,0.010194672046072713,9.778371986603157e-06,1.1998301286607835,9.37357204109401e-05,7.0253504424338435e-09,0.11996274483414937,0.00029015849184970636,2.882706567620649e-07,1.7825574898724275e-08,7.06948381955543e-05,6.040050361013032e-07,3.887040943896636e-05,3.0181681518048084e-09,9.401045305795784e-09,9.832107104988707e-06,2.774773484721992e-09,3.725239107787474e-05,8.166769939296506e-09,4.055100053252292e-05,0.029720540157649227,9.073694809167619e-09,0.900049,4e-12,1.7294647691832816e-16,1.7296239405723896e-16,1.072779792746906e-17,1.0695344939234565e-17,4.254344186772755e-14,4.2416902917332583e-14,5.9330184001700514e-15,5.8992642629932234e-15,3.6564662375818547e-16,3.6240302166078194e-16,5.708483490035287e-18,5.64062718347747e-18,2.360729561173646e-14,2.3322245663379813e-14,2.262774259128625e-14,2.235143464672484e-14,1.8554300793587247e-18,1.810900891082885e-18,1.7062571991514824e-18,1.6648640908331953e-18
2.11,2.971176912724344e-05,0.00029998209331064276,0.0029101358434825133,1.793479201546363e-05,1.1895837516133136,0.010285149457444904,9.958568999104574e-06,1.1998269678003484,9.548325105122445e-05,7.291209697715436e-09,0.11996204927931715,0.00029007380341771903,2.8823087275656577e-07,1.7906689356747235e-08,7.10110790980882e-05,6.121478418271435e-07,3.9587805428816245e-05,3.1312817346924037e-09,9.571785696856145e-09,9.91662479658499e-06,2.8799398108956907e-09,3.794784074376909e-05,8.475957923842584e-09,4.12992312461273e-05,0.0298557196375346,9.41721831127259e-09,0.900049,4e-12,1.7292261358793368e-16,1.7293852365393945e-16,1.0776452193510785e-17,1.0744013614048342e-17,4.2733101221786e-14,4.260664745885292e-14,5.983834809411936e-15,5.9499748779509936e-15,3.705593603726458e-16,3.672887050962861e-16,5.811808526558517e-18,5.743071418113687e-18,2.4041555326015025e-14,2.3752683257289748e-14,2.3048761425564144e-14,2.2768704446261454e-14,1.9247371345943297e-18,1.8787690408154422e-18,1.7707099417152823e-18,1.7279638865374144e-18
2.12,2.9711808893570554e-05,0.0002999820122321971,0.00290973048761403,1.801586816858012e-05,1.1894916204097086,0.010375961757032487,1.0141172846029198e-05,1.1998237642887397,9.725441105602322e-05,7.565723717812791e-09,0.11996134430950094,0.00028998884892421356,2.8819110642944976e-07,1.798776780243166e-08,7.132710696688362e-05,6.203583762800283e-07,4.031479594322415e-05,3.2480410481154917e-09,9.744736361977079e-09,1.0001406339425337e-05,2.988534609103337e-09,3.8652701965199125e-05,8.795215272430081e-09,4.2057467972219895e-05,0.029990838690990427,9.7719293865446e-09,0.900049,4e-12,1.7289876086146582e-16,1.7291466385766983e-16,1.0825084859823612e-17,1.0792660681458996e-17,4.292263270359804e-14,4.2796264180130173e-14,6.034809021958842e-15,6.000843803655202e-15,3.755128107796881e-16,3.722150257680169e-16,5.916466344259745e-18,5.846841817186247e-18,2.4481603147767533e-14,2.418887756593449e-14,2.347545838211787e-14,2.3191621179119475e-14,1.996270541362323e-18,1.948824628869295e-18,1.8372567859903884e-18,1.7931207654620023e-18
2.13,2.9711848642227042e-05,0.00029998193118974456,0.002909325312954784,1.8096908374437963e-05,1.1893991429067303,0.01046710813302984,1.0326203235687071e-05,1.1998205177725372,9.904939675526545e-05,7.849128401490915e-09,0.11996062984652991,0.0002899036296202529,2.88151357772961e-07,1.806881025497026e-08,7.164292167240962e-05,6.286368303461145e-07,4.1051459567550624e-05,3.3685444292226195e-09,9.919913852442258e-09,1.0086450465895538e-05,3.1006514405075322e-09,3.93670528193999e-05,9.124816534998678e-09,4.282579271793315e-05,0.030125897344846816,1.013813307386451e-08,0.900049,4e-12,1.7287491873427286e-16,1.7289081466377662e-16,1.087369593792889e-17,1.0841286152982158e-17,4.311203623582679e-14,4.298575300344577e-14,6.0859402780347546e-15,6.051870279537323e-15,3.80507089107433e-16,3.771820982076687e-16,6.022466881422972e-18,5.9519483114653545e-18,2.4927486310935665e-14,2.4630875740530375e-14,2.390788039108197e-14,2.362023169163994e-14,2.070090147534727e-18,2.0211266575335716e-18,1.905954682852027e-18,1.8603908643045192e-18
2.14,2.9711888373220656e-05,0.00029998185018326596,0.0029089203194243075,1.817791265219303e-05,1.1893063198172746,0.010558587775075994,1.0513679928793382e-05,1.199817227897354,0.0001008684050208733,8.141664818366576e-09,0.1199599058120224,0.0002898181467548924,2.881116267793476e-07,1.814981673357009e-08,7.195852308608778e-05,6.369833939042071e-07,4.179787509333391e-05,3.4928923463272617e-09,1.0097334738096397e-08,1.0171755910370434e-05,3.2163859184961446e-09,4.0090971592448217e-05,9.465042280718906e-09,4.360428770767678e-05,0.030260895625920416,1.0516141099783351e-08,0.900049,4e-12,1.7285108720170508e-16,1.7286697606760852e-16,1.0922285439356602e-17,1.0889890040142053e-17,4.330131174170559e-14,4.317511385165267e-14,6.137227819063285e-15,6.103053546222261e-15,3.855423088808538e-16,3.821900363425243e-16,6.129820087290188e-18,6.058400842857838e-18,2.5379252172659362e-14,2.5078725056000344e-14,2.4346074507382626e-14,2.405458295546893e-14,2.146257093473072e-18,2.095735407796357e-18,1.9768618279595576e-18,1.9298315510976866e-18
2.15,2.9711928086559143e-05,0.00029998176921274206,0.0029085155069421735,1.825888102101559e-05,1.189213151852532,0.010650399874254545,1.0703622738167112e-05,1.1998138943078425,0.00010271163326390276,8.44357929415543e-09,0.11995917212738705,0.0002897324015751647,2.880719134408614e-07,1.8230787257452545e-08,7.227391108028898e-05,6.453982558289121e-07,4.255412151702063e-05,3.6211874335673615e-09,1.0277015606899725e-08,1.0257321409229294e-05,3.335835742485937e-09,4.0824536777980647e-05,9.816179197201106e-09,4.4393035381857214e-05,0.03039583356101435,1.0906271988748508e-08,0.900049,4e-12,1.7282726625911508e-16,1.7284314806451684e-16,1.0970853375645328e-17,1.0938472354471527e-17,4.3490459145035913e-14,4.3364346648173386e-14,6.188670887676828e-15,6.154392845537577e-15,3.906185830236653e-16,3.8723895349734723e-16,6.2385359217949535e-18,6.1662093641398346e-18,2.5836948212516636e-14,2.5532472910212378e-14,2.4790087909969868e-14,2.4494722066788388e-14,2.2248338329707468e-18,2.172712460140417e-18,2.0500376821837688e-18,2.001501445491562e-18
2.16,2.9711967782250247e-05,0.00029998168827815365,0.0029081108754279955,1.8339813500090426e-05,1.1891196397219885,0.01074254362309361,1.089605152843096e-05,1.1998105166476989,0.00010457927943169918,8.755123496842543e-09,0.11995842871382413,0.0002896463953260653,2.8803221774975806e-07,1.831172184585345e-08,7.258908552833018e-05,6.538816039937905e-07,4.332027803870079e-05,3.75353452593232e-09,1.045897306448486e-08,1.0343145700871074e-05,3.4591007320898337e-09,4.1567827075915964e-05,1.0178520190776945e-08,4.5192118395602184e-05,0.030530711176918274,1.1308851174521548e-08,0.900049,4e-12,1.728034559018578e-16,1.7281933064985485e-16,1.1019399758342332e-17,1.098703310751207e-17,4.3679478370185844e-14,4.3553451316998105e-14,6.240268727725649e-15,6.205887420522644e-15,3.9573602386021568e-16,3.923289623962743e-16,6.348624355297452e-18,6.275383838690916e-18,2.6300622031766322e-14,2.5992166823220477e-14,2.5239967901052742e-14,2.494069624554958e-14,2.305884154416505e-18,2.252120715559392e-18,2.125542992252952e-18,2.0754604392539003e-18
2.17,2.9712007460301707e-05,0.0002999816073794815,0.0029077064248014266,1.84207101086168e-05,1.189025784133428,0.01083501821556567,1.1090986215712264e-05,1.1998070945596688,0.0001064715420050648,9.076554523780168e-09,0.11995767549232673,0.0002895601292505377,2.8799253969829695e-07,1.8392620518023016e-08,7.290404630447125e-05,6.624336252745024e-07,4.409642406084623e-05,3.890040694658884e-09,1.0643223733715832e-08,1.0429227525729444e-05,3.5862828616492018e-09,4.2320921391180904e-05,1.055236448785777e-08,4.600161961748944e-05,0.030665528500408365,1.1724211112792493e-08,0.900049,4e-12,1.7277965612529056e-16,1.7279552381897816e-16,1.1067924599003513e-17,1.103557231081381e-17,4.386836934208784e-14,4.374242778268275e-14,6.2920205842868365e-15,6.2575365154376665e-15,4.008947431173692e-16,3.9746017516470146e-16,6.460095368320802e-18,6.385934240229499e-18,2.677032135259253e-14,2.6457854436507738e-14,2.569576190533625e-14,2.5392552834708543e-14,2.389473202179882e-18,2.33402441679533e-18,2.203439811618605e-18,2.1517697169895208e-18
2.18,2.971204712072126e-05,0.0002999815265167063,0.0029073021549821613,1.850157086580848e-05,1.188931585792933,0.010927822847087456,1.1288446767345181e-05,1.1998036276855526,0.00010838861999544103,9.408134989717388e-09,0.11995691238368204,0.0002894736045894589,2.879528792787416e-07,1.8473483293225913e-08,7.321879328391184e-05,6.710545055519485e-07,4.4882639187053406e-05,4.030815282997628e-09,1.082978425424952e-08,1.051556562628771e-05,3.717486295132854e-09,4.308389883244037e-05,1.0938017737375166e-08,4.682162212828025e-05,0.0308002855582473,1.2152691394996456e-08,0.900049,4e-12,1.7275586692477283e-16,1.7277172756724497e-16,1.111642790919344e-17,1.1084089975935548e-17,4.4057131986236917e-14,4.39312759703471e-14,6.3439257036731696e-15,6.309339375772626e-15,4.06094851926389e-16,4.0263270333116915e-16,6.5729589512888255e-18,6.4978705525497116e-18,2.7246094017351952e-14,2.6929583512232043e-14,2.6157517469261083e-14,2.5850339299464222e-14,2.4756674982195894e-18,2.418489169798577e-18,2.283791521541815e-18,2.2304917770797125e-18
2.19,2.9712086763516642e-05,0.0002999814456898088,0.002906898065889934,1.85823957908938e-05,1.188837045404887,0.011020956714519739,1.1488453201573884e-05,1.19980011566621,0.00011033071294210268,9.750133115765408e-09,0.11995613930847253,0.00028938682258162525,2.879132364833591e-07,1.855431019074127e-08,7.35333263427881e-05,6.797444297154023e-07,4.56790032207895e-05,4.1759699423513835e-09,1.1018671282099223e-08,1.0602158747093498e-05,3.852817421404167e-09,4.385683871083101e-05,1.1335792114307938e-08,4.7652209219656916e-05,0.030934982377184228,1.2594638863337372e-08,0.900049,4e-12,1.7273208829566625e-16,1.7274794189001547e-16,1.1164909700485397e-17,1.1132586114444761e-17,4.424576622868871e-14,4.4119995805672856e-14,6.395983333441882e-15,6.361295248256099e-15,4.11336460824816e-16,4.0784665782924133e-16,6.6872251042651305e-18,6.611202769259534e-18,2.772798798782304e-14,2.74074019324737e-14,2.662528226024524e-14,2.6314103226498608e-14,2.5645349639156837e-18,2.50558196541083e-18,2.366662852401126e-18,2.3116904528425004e-18
2.2,2.971212638869558e-05,0.0002999813648987697,0.00290649415744452,1.866318490311566e-05,1.1887421636719766,0.011114419016167144,1.1691025587256998e-05,1.1997965581415655,0.00011229802090936685,1.0102822819303127e-08,0.1199553561870772,0.0002892997844637383,2.878736113044203e-07,1.8635101229862716e-08,7.38476453581696e-05,6.88503581665643e-07,4.648559616414298e-05,4.325618668787301e-09,1.120990148920067e-08,1.0689005634773325e-05,3.992384889858044e-09,4.463982053869911e-05,1.1746006424300935e-08,4.849346439296538e-05,0.031069618983954814,1.305040772702479e-08,0.900049,4e-12,1.727083202333352e-16,1.727241667826522e-16,1.1213369984461361e-17,1.1181060737917631e-17,4.4434271996057766e-14,4.430858721490176e-14,6.448192722403323e-15,6.413403380863995e-15,4.1661967975834337e-16,4.1310214899938576e-16,6.802903836693593e-18,6.725940893520402e-18,2.8216051344457894e-14,2.7891357698485788e-14,2.7099104065928305e-14,2.6783892323219465e-14,2.656144942126535e-18,2.5953712012723807e-18,2.452119905222926e-18,2.3954309339148265e-18
2.21,2.97121659962658e-05,0.0002999812841435696,0.0029060904295657355,1.874393822173155e-05,1.188646941295192,0.011208208951777874,1.1896184043573043e-05,1.199792954750614,0.00011429074448381398,1.0466483804826694e-08,0.1199545629396728,0.0002892124914703909,2.878340037342001e-07,1.8715856429898398e-08,7.41617502080561e-05,6.973321443180739e-07,4.7302498216577364e-05,4.479877839923895e-09,1.1403491562980155e-08,1.0776105038046952e-05,4.13629964642908e-09,4.5432924028341806e-05,1.216898620937977e-08,4.934547135796151e-05,0.031204195405281195,1.3520359679728293e-08,0.900049,4e-12,1.7268456273314604e-16,1.7270040224052006e-16,1.1261808772712034e-17,1.1229513857939037e-17,4.462264921551534e-14,4.449705012483366e-14,6.5005531206295005e-15,6.46566302282817e-15,4.2194461808268774e-16,4.183992865908443e-16,6.9200051671401855e-18,6.8420949377880926e-18,2.871033228563602e-14,2.838149892994642e-14,2.7579030793417813e-14,2.7259754417005085e-14,2.7505682194713895e-18,2.687926703954337e-18,2.540230173435151e-18,2.481779787857448e-18
