E1,E1_KKK,E2,E2_P_KKK,K,KK,KKK,KKK_P_norm,KKPase,KKPase_PP_KK,KKPase_P_KK,KK_PP_norm,KPase,KPase_PP_K,KPase_P_K,K_PP_norm,PP_K,PP_KK,PP_KK_K,PP_KK_P_K,P_K,P_KK,P_KKK,P_KKK_KK,P_KKK_P_KK,rel_K_PP_max,Time
2.9707243384058162e-05,2.927566159418387e-07,0.00029999132115855363,8.678841445905305e-09,1.199990930508107,1.197479271563775,0.0029562758494788856,0.014475692850276235,0.00029755455285417255,5.32035460605491e-10,2.4449151103663685e-06,2.2412398585231595e-06,0.11999804059949418,7.33794244755162e-12,1.9593931680907617e-06,2.1818716792770966e-11,1.8844517703773537e-11,5.434428445960409e-07,2.1455041903447053e-06,8.759826427648406e-12,4.964559592344095e-06,0.002480878814567879,8.707496352543187e-06,3.464390748693019e-05,7.131122426010231e-08,2.4241698832809066e-11,1.0
2.970728516089489e-05,2.927148391051097e-07,0.00029999123596857253,8.764031427016177e-09,1.1999905611476673,1.197430415941558,0.0029558498698261685,0.01461768607559799,0.00029750710327685183,5.532733972897131e-10,2.4923434497504502e-06,2.331014357885989e-06,0.11999796021113883,7.958903133080837e-12,2.0397809024864158e-06,2.3660379681612526e-11,2.0433552484854193e-11,5.651513440738975e-07,2.2315031272732344e-06,9.484718752823674e-12,5.167530425724847e-06,0.002529238525063705,8.79267860975375e-06,3.498255289976317e-05,7.341979378927694e-08,2.628787952835071e-11,1.01
2.970732691917714e-05,2.926730808228579e-07,0.0002999911508166375,8.84918336206972e-09,1.1999901807650009,1.1973811241382732,0.00295542408056267,0.014759615841979646,0.0002974592423663087,5.751296202269407e-10,2.5401825040706954e-06,2.4234224999366693e-06,0.11999787740603296,8.625118311423235e-12,2.122585342148907e-06,2.563591850495579e-11,2.2137983894523715e-11,5.874949378343937e-07,2.3200266712133237e-06,1.0261256045468687e-11,5.376581961520858e-06,0.0025780309979171337,8.877822873010538e-06,3.532100610154863e-05,7.556819859269874e-08,2.8482803164000836e-11,1.02
2.970736865891308e-05,2.926313410869162e-07,0.0002999910657027306,8.934297268986638e-09,1.1999897891503857,1.1973313970577437,0.0029549984816035174,0.014901482177706355,0.00029741097146033797,5.976154422505947e-10,2.5884309242194087e-06,2.5185135001284893e-06,0.11999779213784346,9.339362358680576e-12,2.207852817408078e-06,2.7753519855825205e-11,2.3964861468309682e-11,6.104854606791305e-07,2.411122031500482e-06,1.109253231065512e-11,5.59183036886344e-06,0.0026272552715283747,8.962929160173054e-06,3.565926683747076e-05,7.775676049000026e-08,3.083556545901968e-11,1.03
2.9707410380110877e-05,2.9258961988912164e-07,0.0002999909806268339,9.019373165695102e-09,1.199989386092413,1.1972812356021485,0.0029545730728638762,0.015043285111050225,0.00029736229189754006,6.207422559341048e-10,2.6370873602036793e-06,2.616336961139778e-06,0.11999770435986143,1.0104548003928571e-11,2.295630034262728e-06,3.002177754294919e-11,2.5921585047610464e-11,6.341348402362766e-07,2.5048367890832596e-06,1.1981792249036709e-11,5.81339275604066e-06,0.0026769103854783253,9.047997489108366e-06,3.599733485404017e-05,7.998579992767488e-08,3.3355714569928065e-11,1.04
2.9707452082778682e-05,2.9254791722131486e-07,0.00029999089558892944,9.104411070130862e-09,1.1999889713779945,1.1972306406720188,0.0029541478542589516,0.015185024670270306,0.0002973132050172842,6.445215329525684e-10,2.686150461182547e-06,2.716942871060272e-06,0.11999761402500389,1.0923731655456387e-11,2.3859640726211197e-06,3.244970822791445e-11,2.801591821804095e-11,6.584550965266654e-07,2.601218894775775e-06,1.2932436918171254e-11,6.041387166157538e-06,0.0027269953805339974,9.133027877691221e-06,3.6335209899090456e-05,8.225563598239422e-08,3.6053268464177455e-11,1.05
2.9707493766924658e-05,2.9250623307533994e-07,0.00029999081058899933,9.189411000237339e-09,1.1999885447923713,1.197179613166235,0.0029537228257039885,0.015326700883612605,0.0002972637121596723,6.689648234452106e-10,2.735618875503974e-06,2.8203816015824395e-06,0.11999752108581559,1.1800118871117813e-11,2.478902384546034e-06,3.504676748436865e-11,3.025600211012457e-11,6.834583415311011e-07,2.700316667514822e-06,1.394802954306742e-11,6.275932572809111e-06,0.0027775092986538717,9.218020343804151e-06,3.667289172177481e-05,8.456658636433067e-08,3.893873276273697e-11,1.06
2.9707535432556953e-05,2.9246456744304483e-07,0.0002999907256270256,9.274372973965733e-09,1.1999881061191198,1.1971281539820229,0.00295329798711427,0.015468313779310088,0.00029721381466550276,6.940837553786716e-10,2.7854912507416147e-06,2.926703906197753e-06,0.11999742549447068,1.2737069974982022e-11,2.5744927925043816e-06,3.782286628566698e-11,3.265036956781836e-11,7.091567787588791e-07,2.8021787926215504e-06,1.503230147815134e-11,6.517148875766356e-06,0.002828451182993187,9.302974905337563e-06,3.701038007256253e-05,8.691896742048314e-08,4.202311905870345e-11,1.07
2.9707577079683717e-05,2.924229203162812e-07,0.0002999906407029903,9.35929700927512e-09,1.199987655140161,1.197076264014952,0.0029528733384051186,0.015609863385582666,0.00029716351387623445,7.198900339111515e-10,2.835766233731388e-06,3.035960918397913e-06,0.11999732720277453,1.373810582247514e-11,2.672783487621362e-06,4.0788387927367205e-11,3.520795969036553e-11,7.355627028175205e-07,2.906854320067723e-06,1.6189158322851233e-11,6.765156896675016e-06,0.0028798200779091678,9.387891580189843e-06,3.734767470323562e-05,8.931309413800674e-08,4.531796371904997e-11,1.08
2.9707618708313094e-05,2.923812916869042e-07,0.00029999055581687547,9.444183124132545e-09,1.1999871916357674,1.1970239441589305,0.0029524488794918963,0.015751349730637198,0.00029711281113395117,7.463954407574323e-10,2.88644247060785e-06,3.1482041498810366e-06,0.11999722616216542,1.4806913716206333e-11,2.773823027939181e-06,4.3954205390986134e-11,3.793813275297705e-11,7.626884989837223e-07,3.014392662746554e-06,1.742268619299959e-11,7.0200783747673505e-06,0.002931615028966179,9.47277038626745e-06,3.768477536688535e-05,9.174928014754669e-08,4.883534717663831e-11,1.09
2.9707660318453225e-05,2.923396815467728e-07,0.0002999904709686631,9.529031336513133e-09,1.1999867153845714,1.1969711953062043,0.002952024610290004,0.01589277284266748,0.0002970617077813259,7.736118335548063e-10,2.9375186068403615e-06,3.2634854887628083e-06,0.11999712232371625,1.5947353474674416e-11,2.877660336680324e-06,4.733169915543732e-11,4.08506855118504e-11,7.905466427755213e-07,3.124843594748125e-06,1.8737158150254633e-11,7.282035962586832e-06,0.0029838350829408215,9.557611341485037e-06,3.8021681817908794e-05,9.422783772657511e-08,5.258791371962785e-11,1.1
2.970770191011225e-05,2.922980898877496e-07,0.0002999903861583352,9.61384166440019e-09,1.1999862261635723,1.1969180183473527,0.0029516005307148817,0.016034132749854272,0.00029701020516158553,8.015511452299356e-10,2.98899328726906e-06,3.381857197792587e-06,0.1199970156381363,1.7163463656053127e-11,2.984344700515383e-06,5.093277546257699e-11,4.3955866899039286e-11,8.191496995256799e-07,3.2382572496393835e-06,2.013704079174442e-11,7.5511532217258135e-06,0.003036479287826961,9.642414463765524e-06,3.835839381200541e-05,9.67490778027319e-08,5.658889178542167e-11,1.11
2.97077434832983e-05,2.9225651670170095e-07,0.0002999903013858738,9.698614125785285e-09,1.1999857237481446,1.1968644141712859,0.002951176640682009,0.01617542948036525,0.00029695830461847584,8.30225383366668e-10,3.0408651561406263e-06,3.503371912574495e-06,0.11999690605577298,1.8459467939255294e-11,3.0939257678354457e-06,5.476988504329072e-11,4.7264394112693584e-11,8.485103239562882e-07,3.354684118748716e-06,2.1627001002138473e-11,7.827554618576198e-06,0.0030895466928406896,9.727179771040199e-06,3.8694911106173565e-05,9.931330995716791e-08,6.085211476629686e-11,1.12
2.9707785038019503e-05,2.9221496198049685e-07,0.00029999021665126093,9.783348738668355e-09,1.199985207912045,1.1968103836652426,0.0029507529401069043,0.01631666306235504,0.0002969060074962264,8.596466295748312e-10,3.0931328571438526e-06,3.6280826397934686e-06,0.11999679352661348,1.9839781664477655e-11,3.206453547029037e-06,5.885604231055906e-11,5.078746910819326e-11,8.786412597545844e-07,3.4741750494551097e-06,2.321191287035186e-11,8.111365520093116e-06,0.003143036348425226,9.811907281248829e-06,3.9031233458707105e-05,1.0192084242789248e-07,6.53920423338719e-11,1.1300000000000001
2.970782657428399e-05,2.9217342571601086e-07,0.0002999901319544785,9.868045521057799e-09,1.1999846784274202,1.1967559277147868,0.0029503294289051256,0.016457833523965192,0.00029685331513951596,8.898270388600327e-10,3.145795033445002e-06,3.7560427554462833e-06,0.11999667800028652,2.1309018535429423e-11,3.3219784047636215e-06,6.320484502594448e-11,5.4536795495704e-11,9.095553391499997e-07,3.5967812434818845e-06,2.4896864773088825e-11,8.402712189571665e-06,0.0031969473062557503,9.896597012339742e-06,3.9367360629191885e-05,1.0457198211312382e-07,7.022378228956921e-11,1.1400000000000001
2.970786809209988e-05,2.9213190790012046e-07,0.0002999900472955086,9.95270449097058e-09,1.199984135064815,1.196701047203805,0.0029499061069922696,0.016598940893324216,0.0002968002288934379,9.207788389944903e-10,3.1988503277229705e-06,3.8873060030775695e-06,0.11999655942606403,2.2871997485448956e-11,3.440551064271668e-06,6.783049444594611e-11,5.852459584968642e-11,9.412654824924216e-07,3.7225542551950157e-06,2.6687166627433955e-11,8.701721782436691e-06,0.0032512786192441757,9.981248982269921e-06,3.970329237850235e-05,1.072670345746411e-07,7.536311294823516e-11,1.1500000000000001
2.9707909591475296e-05,2.920904085247067e-07,0.0002999899626743331,1.003732566643231e-08,1.1999835775931793,1.1966457430145043,0.0029494829742839723,0.016739985198547528,0.00029674675010346574,9.525143298889129e-10,3.252297382204246e-06,4.02192649202078e-06,0.11999643775286292,2.4533749709713858e-11,3.5622226036412657e-06,7.274781595467222e-11,6.276362943589285e-11,9.737846978316792e-07,3.851545989906027e-06,2.8588357314696385e-11,9.008522342045659e-06,0.003306029341543854,1.0065863209005109e-05,4.003902846879803e-05,1.1000630404114062e-07,8.082650606208353e-11,1.16
2.970795107241835e-05,2.9204892758165413e-07,0.0002999898780909341,1.0121909065477346e-08,1.199983005779876,1.196590016027409,0.002949060030695909,0.01688096646773749,0.0002966928801154193,9.850458829654608e-10,3.306134838697662e-06,4.159958695644169e-06,0.11999631292924669,2.6299525865750703e-11,3.6870444541113117e-06,7.797228018928321e-11,6.726721036138923e-11,1.007126080498257e-06,3.983808702179477e-06,3.060621227771734e-11,9.323242795504676e-06,0.0033611985285542244,1.0150439710519893e-05,4.037456866352013e-05,1.1279009341159479e-07,8.663115029213211e-11,1.17
2.970799253493715e-05,2.9200746506285116e-07,0.0002999897935452934,1.0206454706148882e-08,1.1999824193906878,1.1965338671213583,0.002948637276143794,0.017021884728983368,0.00029663862027543047,1.018385940531802e-09,3.36036133862894e-06,4.301457449601732e-06,0.11999618490342716,2.8174803444450232e-11,3.815068398371233e-06,8.352002466465808e-11,7.20492261531395e-11,1.0413028126852252e-06,4.119394994144999e-06,3.2746751293847145e-11,9.646012949497559e-06,0.0034167852369253898,1.0234978504797792e-05,4.070991272738801e-05,1.1561870425861223e-07,9.279497523430177e-11,1.18
2.970803397903981e-05,2.9196602096019e-07,0.00029998970903739305,1.0290962606499035e-08,1.199981818189826,1.1964772971735045,0.0029482147105433817,0.017162740010361364,0.00029658397192990977,1.052547015156295e-09,3.4149755230750418e-06,4.446477950089128e-06,0.11999605362326618,3.016529431379557e-11,3.946346568865294e-06,8.94078759037416e-11,7.71241567706944e-11,1.0763281630314003e-06,4.258357813813942e-06,3.501624642579991e-11,9.976963486128133e-06,0.0034727885245626373,1.0319479609831354e-05,4.1045060426395784e-05,1.1849243683180177e-07,9.93366760073525e-11,1.19
2.9708075404734436e-05,2.919245952655664e-07,0.00029998962456721497,1.0375432784588943e-08,1.199981201939937,1.1964203070593094,0.002947792333810465,0.0173035323399346,0.0002965289364255126,1.0875416890443171e-09,3.4699760327983105e-06,4.5950757521046174e-06,0.1199959190362773,3.227695243750968e-11,4.0809314461014425e-06,9.565337208002818e-11,8.250709405852419e-11,1.1122154862057303e-06,4.400750453400582e-06,3.7421230152592597e-11,1.0316225958775656e-05,0.003529207450630896,1.040394304362225e-05,4.1380011527808805e-05,1.2141159006113807e-07,1.06275738409829e-10,1.2
2.9708116812029122e-05,2.918831879708798e-07,0.00029998954013474104,1.0459865258488858e-08,1.1999805704021098,1.196362897652543,0.002947370145860876,0.01744426174575312,0.00029647351510910615,1.1233826134157606e-09,3.525361508280402e-06,4.74730676771495e-06,0.1199957810896274,3.4515981770828805e-11,4.218875856964715e-06,1.0227478617863826e-10,8.821376164353716e-11,1.1489782224929043e-06,4.546626547647905e-06,3.9968503682775855e-11,1.0663932787963445e-05,0.0035860410755591296,1.0488368824181359e-05,4.171476580016025e-05,1.2437646156032953e-07,1.1363246465318917e-10,1.21
2.970815820093197e-05,2.918417990680334e-07,0.0002999894557399532,1.0544260046278228e-08,1.1999799233358837,1.1963050698252806,0.0029469481466104864,0.017584928255853876,0.0002964177093277361,1.1600825078837207e-09,3.5811305897560174e-06,4.903227264326267e-06,0.11999563973013846,3.688884433560809e-11,4.360232973035207e-06,1.0929114968244403e-10,9.426053528332482e-11,1.1866298973801909e-06,4.69604007215796e-06,4.2665145452160745e-11,1.1020217257240714e-05,0.003643288461044671,1.0572756969528853e-05,4.204932301324761e-05,1.2738734763018798e-07,1.2142799967828865e-10,1.22
2.9708199571451068e-05,2.91800428548934e-07,0.00029998937138283347,1.062861716604578e-08,1.1999792604992556,1.1962468244479014,0.002946526335975207,0.01772553189826073,0.00029636152042859375,1.1976541598343952e-09,3.6372819172464263e-06,5.06289386295998e-06,0.11999549490428917,3.940226847696498e-11,4.505056308910587e-06,1.1672227678969918e-10,1.0066446367067408e-10,1.225184121145503e-06,4.849045341726795e-06,4.5518519808246784e-11,1.1385213509077638e-05,0.00370094867005749,1.0657107497694287e-05,4.238368293812924e-05,1.30444543262001e-07,1.2968435806239346e-10,1.23
2.9708240923594508e-05,2.917590764054921e-07,0.0002999892870633636,1.0712936635889624e-08,1.1999785816486879,1.1961881623890849,0.0029461047138709877,0.017866072700984455,0.00029630494975898343,1.2361104238082219e-09,3.6938141305927904e-06,5.226363536533647e-06,0.11999534655821656,4.206325730366498e-11,4.653399720533159e-06,1.2458878916962545e-10,1.0744328969988563e-10,1.2646545884466906e-06,5.005697008683955e-06,4.853628588355453e-11,1.175905654077366e-05,0.003759020766844408,1.0741420426716694e-05,4.2717845347120894e-05,1.3354834214090565e-07,1.3842445152388976e-10,1.24
2.9708282257370377e-05,2.9171774262962197e-07,0.0002999892027815256,1.079721847391732e-08,1.1999778865391146,1.19612908451581,0.002945683280213818,0.018006550692022737,0.0002962479986662899,1.2754642208822709e-09,3.7507258694892734e-06,5.393693608146832e-06,0.11999519463771774,4.4879097314453796e-11,4.805317403521492e-06,1.329121412624081e-10,1.1461547220043603e-10,1.3050550779120624e-06,5.1660500612365555e-06,5.172640666006375e-11,1.2141882200379066e-05,0.0038175038169332436,1.082569577464466e-05,4.305181001379223e-05,1.3669903664926348e-07,1.476721170318595e-10,1.25
2.9708323572786757e-05,2.916764272132416e-07,0.00029998911853730125,1.0881462698245975e-08,1.19997717492395,1.1960695916933524,0.0029452620349197265,0.018146965899360167,0.00029619066849794607,1.3157285380539148e-09,3.8080157735159474e-06,5.564941749371971e-06,0.11999503908825149,4.785736721253802e-11,4.9608638915065865e-06,1.4171464613004714e-10,1.2220020814351865e-10,1.3463994517321363e-06,5.3301598218179095e-06,5.509715822695765e-11,1.2533827182629847e-05,0.003876396887136903,1.0909933559536413e-05,4.338557671296339e-05,1.3989691787003777e-07,1.5745214552768475e-10,1.26
2.9708364869851727e-05,2.916351301482725e-07,0.0002999890343306725,1.096566932700233e-08,1.1999764465550955,1.1960096847852826,0.0029448409779047812,0.018287318350968217,0.00029613296060140094,1.356916427625799e-09,3.865682482171495e-06,5.740165978550211e-06,0.11999487985493995,5.100594691041575e-11,5.12009405447259e-06,1.5101950186450998e-10,1.3021745532699636e-10,1.3887016552526177e-06,5.498081945440734e-06,5.865713923387154e-11,1.2935029024895845e-05,0.0039356990455574085,1.099413379945991e-05,4.3719145220701464e-05,1.4314227559017237e-07,1.6779031126584218e-10,1.27
2.9708406148573358e-05,2.9159385142664e-07,0.00029998895016162115,1.104983837832283e-08,1.1999757011829464,1.1959493646534645,0.002944420109085089,0.018427608074805285,0.0002960748763240878,1.3990410065921332e-09,3.923724634905709e-06,5.919424659092247e-06,0.11999471688257024,5.433302672725624e-11,5.283063097102065e-06,1.6085081855962645e-10,1.3868795554429557e-10,1.4319757165686113e-06,5.669872418054909e-06,6.241528054184097e-11,1.334562610314223e-05,0.003995409361589866,1.1078296512492918e-05,4.4052515314317074e-05,1.4643539830397113e-07,1.7871340178104352e-10,1.28
2.9708447408959725e-05,2.915525910402731e-07,0.0002999888660301291,1.1133969870353729e-08,1.1999749385563998,1.1958886321580522,0.0029439994283767972,0.01856783509881663,0.0002960164170133923,1.4421154560263213e-09,3.982140871151773e-06,6.102776497784168e-06,0.11999455011559614,5.78471167810264e-11,5.449826557125785e-06,1.7123364585316142e-10,1.476332582427675e-10,1.4762357461200572e-06,5.845587554909798e-06,6.638085507414474e-11,1.3765757627904311e-05,0.004055526905926375,1.11624217167231e-05,4.4385686772360846e-05,1.4977657321647914e-07,1.9024924848887273e-10,1.29
2.9708488651018894e-05,2.915113489811045e-07,0.00029998878193617824,1.121806382125115e-08,1.1999741584228618,1.1958274881574897,0.002943578935696091,0.018707999450934428,0.0002959575840166213,1.4861530204699532e-09,4.040929830358343e-06,6.290280543098262e-06,0.11999437949813965,6.155705657755971e-11,5.620440303677092e-06,1.8219400104549878e-10,1.57075744677039e-10,1.5214959362884023e-06,6.025283998921126e-06,7.056348786923249e-11,1.419556364027568e-05,0.00411605075055988,1.1246509430248093e-05,4.471865937461999e-05,1.5316608624686506e-07,2.0242675792706707e-10,1.3
2.970852987475893e-05,2.914701252410707e-07,0.0002999886978797503,1.1302120249181187e-08,1.1999733605282545,1.1957659335085082,0.002943158630959196,0.018848101159077736,0.0002958983786809714,1.531167007323179e-09,4.100090152021428e-06,6.481996183508848e-06,0.11999420497399271,6.547202479876094e-11,5.794960535650772e-06,1.937588978013596e-10,1.6703865256287076e-10,1.5677705609945003e-06,6.209018719042405e-06,7.497316633792721e-11,1.4635185007909733e-05,0.004176979968787959,1.1330559671175591e-05,4.50514329021148e-05,1.566042220318042e-07,2.1527594364457889e-10,1.31
2.9708571080187887e-05,2.914289198121117e-07,0.0002999886138608272,1.1386139172319969e-08,1.1999725446170233,1.1957039690661242,0.0029427385140823764,0.018988140251152492,0.00029583880235349786,1.577170786236484e-09,4.159620475716051e-06,6.677983145813064e-06,0.11999402648661878,6.960154929213765e-11,5.97344378006649e-06,2.059563754409774e-10,1.7754610123703547e-10,1.6150739752977422e-06,6.396849008640921e-06,7.96202507270874e-11,1.5084763421034564e-05,0.0042383136352165535,1.1414572457623433e-05,4.538400713709518e-05,1.6009126392886313e-07,2.288279587455543e-10,1.32
2.970861226731383e-05,2.913877326861712e-07,0.00029998852987939064,1.1470120608853744e-08,1.1999717104321441,1.1956415956836384,0.0029423185849819363,0.019128116755051522,0.00029577885638108395,1.6241777885038837e-09,4.219519441127715e-06,6.878301493456687e-06,0.11999384397915444,7.395551726384683e-11,6.155946890436728e-06,2.188155288271417e-10,1.8862311732872346e-10,1.663420614996417e-06,6.588832483878258e-06,8.451548479191224e-11,1.554444138848125e-05,0.004300050825763651,1.1498547807719668e-05,4.571638186303716e-05,1.6362749401988408e-07,2.4311512909535113e-10,1.33
2.9708653436144804e-05,2.913465638551969e-07,0.0002999884459354225,1.1554064576978964e-08,1.1999708577151302,1.1955788142126338,0.0029418988435742192,0.01926803069865453,0.0002957185421104101,1.6722015064575593e-09,4.279785688083651e-06,7.0830116248648855e-06,0.11999365739441108,7.854418567744254e-11,6.342527045139275e-06,2.32366538854517e-10,2.0029566094797806e-10,1.7128249962293053e-06,6.785027082095368e-06,8.96700066790704e-11,1.6014362233725565e-05,0.00436219061766289,1.1582485739602639e-05,4.6048556864639446e-05,1.6721319311437045e-07,2.5817098719571603e-10,1.34
2.970869458668886e-05,2.9130541331114005e-07,0.0002999883620289046,1.1637971094902364e-08,1.19996998620604,1.195515625502974,0.002941479289775608,0.019407882109828075,0.0002956578608879235,1.7212554928639514e-09,4.340417856583865e-06,7.292174271778027e-06,0.11999346667487643,8.337819186050711e-11,6.533241745794241e-06,2.466407035476361e-10,2.1259065239665647e-10,1.7633017150785033e-06,6.985491060202186e-06,9.509536002282806e-11,1.6494670090943072e-05,0.004424732089467125,1.1666386271421075e-05,4.6380531927819927e-05,1.708486407528741e-07,2.7403030673622894e-10,1.35
2.9708735718954045e-05,2.912642810459554e-07,0.00029998827815981864,1.1721840180841034e-08,1.1999690956434834,1.1954520304028016,0.0029410599235025242,0.019547671016425624,0.0002955968140598079,1.7713533603213348e-09,4.401414586831978e-06,7.505850497592408e-06,0.11999327176271621,8.846856432134569e-11,6.728148815645591e-06,2.6167046977395895e-10,2.2553599940740537e-10,1.8148654471734765e-06,7.19028299307178e-06,1.0080350525634954e-10,1.69855099010777e-05,0.004487674321051929,1.1750249421334153e-05,4.6712306839712204e-05,1.7453411521038164e-07,2.9072913782911704e-10,1.36
2.97087768329484e-05,2.912231670516016e-07,0.00029998819432814646,1.1805671853022495e-08,1.1999681857646294,1.195388029758537,0.0029406407446714296,0.019687397446287478,0.0002955354029719537,1.822508780658888e-09,4.462774519265859e-06,7.724101695706028e-06,0.11999307259977574,9.382673377792046e-11,6.927306397947191e-06,2.77489465578378e-10,2.3916062491613347e-10,1.8675309472963472e-06,7.399461771939028e-06,1.0680683114033958e-10,1.748702740792374e-05,0.004551016393619027,1.183407520751157e-05,4.7043881388662125e-05,1.7826989349970008e-07,3.083048429345269e-10,1.37
2.970881792867996e-05,2.9118207132004106e-07,0.0002999881105338698,1.1889466129684785e-08,1.1999672563052128,1.195323624414877,0.002940221753198825,0.019827061427240836,0.0002954736289699278,1.874735484337278e-09,4.52449629458805e-06,7.946989587869289e-06,0.11999286912758152,9.946454440119745e-11,7.13077295435339e-06,2.941325331455449e-10,2.5349449537345683e-10,1.92131304898841e-06,7.613086602803828e-06,1.1311816651119469e-10,1.7999369154221285e-05,0.004614757389699695,1.1917863648133647e-05,4.737525536422429e-05,1.8205625137484597e-07,3.2679613348333803e-10,1.3800000000000001
2.970885900615676e-05,2.911409938432396e-07,0.00029998802677697045,1.1973223029076526e-08,1.1999663069995419,1.195258815214793,0.002939802949001251,0.01996666298709972,0.0002954114933989444,1.9280472598507787e-09,4.586578553795975e-06,8.174576222540736e-06,0.11999266128734284,1.0539426527507512e-10,7.338607263314097e-06,3.1163576239638215e-10,2.68568649600584e-10,1.9762266641578823e-06,7.831217004838837e-06,1.1975079225082188e-10,1.8522682477765196e-05,0.004678896393158082,1.2001614761391369e-05,4.770642855715862e-05,1.8589346333443327e-07,3.4624310720458793e-10,1.3900000000000001
2.9708900065386833e-05,2.910999346131672e-07,0.0002999879430574301,1.2056942569456998e-08,1.1999653375805044,1.1951936029995296,0.0029393843319952865,0.020106202153665043,0.00029534899760383517,1.9824579531309323e-09,4.64901993821196e-06,8.406923973247736e-06,0.11999244901995335,1.1162860207506483e-10,7.55086841847437e-06,3.3003652522517904e-10,2.844152281951505e-10,2.032286782688881e-06,8.053912808801726e-06,1.267184534803718e-10,1.90571155075275e-05,0.004743432489194487,1.2085328565486486e-05,4.8037400759426825e-05,1.897818026250579e-07,3.6668728616461887e-10,1.4000000000000001
2.9708941106378202e-05,2.910588936217972e-07,0.00029998785937523047,1.214062476909621e-08,1.1999643477795756,1.1951279886086044,0.002938965902097551,0.020245678954724556,0.0002952861429290203,2.037981466951809e-09,4.7118190895130254e-06,8.644095536952145e-06,0.11999223226599263,1.181807089678902e-10,7.767615827078519e-06,3.493735103834713e-10,3.010675034922759e-10,2.089508472051633e-06,8.281234155451946e-06,1.3403537197960286e-10,1.9602817159793316e-05,0.004808364764348578,1.2169005078631566e-05,4.836817176418899e-05,1.9372154124468836e-07,3.88171655524834e-10,1.41
2.970898212913889e-05,2.9101787086110685e-07,0.0002999877757303533,1.222426964627499e-08,1.1999633373268246,1.1950619728798053,0.0029385476592247036,0.020385093418052867,0.0002952229307184795,2.0946317603368203e-09,4.774974649760492e-06,8.886153932420995e-06,0.11999201096572784,1.250642007340936e-10,7.988909208378716e-06,3.696867590171063e-10,3.185599100864345e-10,2.14790687691392e-06,8.513241493972031e-06,1.417162588348229e-10,2.0159937134310292e-05,0.0048736923065025575,1.2252644319050093e-05,4.869874136580007e-05,1.9771294994605294e-07,4.107407030251756e-10,1.42
2.9709023133676923e-05,2.9097686632307683e-07,0.0002999876921227803,1.2307877219285045e-08,1.1999623059509212,1.19499555664919,0.002938129603293442,0.02052444557141143,0.000295159362315723,2.152422847967132e-09,4.838485261429363e-06,9.13316249860205e-06,0.11999178505911522,1.3229316511590023e-10,8.21480859204807e-06,3.9101770086299624e-10,3.369280759196959e-10,2.2074972187537428e-06,8.749995580393361e-06,1.4977632731705197e-10,2.0728625910451502e-05,0.004939414204884263,1.2336246304976511e-05,4.902910935980642e-05,2.0175629824002462e-07,4.3444045920055044e-10,1.43
2.9709064120000308e-05,2.9093587999969186e-07,0.00029998760855249316,1.2391447506429028e-08,1.1999612533791433,1.1949287407510856,0.0029377117342205034,0.02066373544254854,0.00029509543906376326,2.211368799591729e-09,4.902349567437507e-06,9.385184893004467e-06,0.11999155448580166,1.3988217539251773e-10,8.445374316598216e-06,4.134091911117834e-10,3.56208853941623e-10,2.2682947954732295e-06,8.991557476026471e-06,1.582313059923161e-10,2.1309034743391946e-05,0.005005529550070225,1.2419811054656318e-05,4.935927554294236e-05,2.0585185439900843e-07,4.5931853833711657e-10,1.44
2.9709105088117058e-05,2.9089491188294027e-07,0.0002999875250194736,1.2474980526020615e-08,1.1999601793373835,1.1948615260180857,0.002937294051922665,0.02080296305919934,0.0002950311623050863,2.2714837394391035e-09,4.966566211174632e-06,9.64228509008432e-06,0.11999131918512633,1.4784630318490775e-10,8.680667027801403e-06,4.369055479424991e-10,3.7644035434609204e-10,2.3303149810137605e-06,9.237988545895844e-06,1.6709745206655063e-10,2.190131566029855e-05,0.005072037433988665,1.2503338586346122e-05,4.968923971312665e-05,2.0999988546032898e-07,4.854241801751895e-10,1.45
2.9709146038035183e-05,2.9085396196481395e-07,0.0002999874415237032,1.255847629638458e-08,1.1999590835501561,1.194793913281051,0.0029368765563167433,0.020942128449085794,0.0002949665333816237,2.332781845630589e-09,5.03113383653105e-06,9.904527379635163e-06,0.1199910790961222,1.56201131492142e-10,8.920747677117041e-06,4.6155259073557505e-10,3.976619773905487e-10,2.393573224972334e-06,9.489350457179183e-06,1.7639156496735632e-10,2.2505621456533724e-05,0.005138936949922437,1.2586828918313724e-05,5.0019001669459076e-05,2.1420065722961576e-07,5.128082923658323e-10,1.46
2.970918696976269e-05,2.9081303023730875e-07,0.00029998735806516377,1.2641934835856864e-08,1.1999579657406039,1.1947259033691076,0.0029364592473195943,0.02108123163991672,0.0002949015536347246,2.3952773495953677e-09,5.096051087926246e-06,1.0171976365183482e-05,0.11999083415751756,1.649627679615707e-10,9.165677520122744e-06,4.873976789706625e-10,4.1991444680322525e-10,2.4580850522191535e-06,9.745705177651189e-06,1.8613100016451512e-10,2.3122105691872446e-05,0.005206227192511921,1.2670282068838173e-05,5.034856121221695e-05,2.1845443428418749e-07,5.41523493688302e-10,1.47
