Time,M,MpY,MpT,Mpp,MEK,MKP3,MpY_MEK,MpT_MEK,M_MEK_Y,M_MEK_T,Mpp_MKP3,MpY_MKP3,MpT_MKP3_Y,MpT_MKP3_T,M_MKP3_T,M_MKP3_Y,k1,k_1,k2,k3,k_3,k4,k5,k_5,k6,k7,k_7,k8,h1,h_1,h2,h3,h_3,h4,h_4,h5,h6,h_6,h7,h_7,h8,h9,h_9,cell,reaction_0000001,reaction_0000002,reaction_0000003,reaction_0000004,reaction_0000005,reaction_0000006,reaction_0000007,reaction_0000008,reaction_0000009,reaction_0000010,reaction_0000011,reaction_0000012,reaction_0000013,reaction_0000014,reaction_0000015,reaction_0000017,reaction_0000019
0.1,611.1641012968581,1.1781961421151286,0.08957297081524775,1.4135064695153685e-05,9.749215056502932,82.68266948665014,0.026033829083498553,0.00038665370245796337,14.396432761507754,155.82793169911858,1.5797127620613273e-06,0.04183167467371226,0.0032151316629784824,0.0031683502347403074,6.561888417654778,10.707225359385538,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,15.395418530279308,15.548147382428375,0.2611283601220635,0.00018223680358448987,142.09058121875208,1.2466234535929486,0.003979677076180592,0.00017399416610608352,5.101290694422009e-05,1.453335741096421e-07,-0.0708461917455664,0.0015841751173701537,0.07089297317380458,0.01966088709664476,-55.02162492467875,0.9323323474158023,-89.45981135102666
0.11,608.3857779112703,1.3212467670596728,0.10056358815143099,1.7311928394648025e-05,8.563974892841726,81.24363068386573,0.028605142493360936,0.00042407968203559754,14.375239549287853,157.03175633560812,2.138489932489695e-06,0.05138932246785758,0.003958403005624989,0.003894540280337517,7.105748977120574,11.59137593474444,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,11.675763086682652,15.525258713230881,0.25427296101532254,0.00020023599745352656,103.47827002409696,1.256254050684865,0.0038820405382790552,0.0001908358569160189,6.115328632892437e-05,1.9674107378905193e-07,-0.07774310715456736,0.0019472701401687584,0.07780696987985483,0.024152981559893063,-53.7591219873012,1.0220395213846187,-87.34665238622705
0.12,605.9961230313103,1.4630689209156855,0.11150314496160699,2.0729880645938027e-05,7.734269216958437,79.83644660840551,0.031129803870141456,0.0004607023528131729,14.323384137830065,157.91075613889998,2.80007955166051e-06,0.061769920739764714,0.004768701541063699,0.004684154305094306,7.637326621873717,12.455001193029638,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,9.111301661956041,15.46925486885647,0.25176441906302816,0.0002179086270909902,76.43610185896108,1.2632860491112,0.003851274355539883,0.0002073160587659278,7.167492087080174e-05,2.576073187527669e-07,-0.08425144725290266,0.002342077152547153,0.08433599448887205,0.029031862747689412,-52.5618247439378,1.1062923171512613,-85.34133865129773
0.13,603.8870271083443,1.6034019497841931,0.12237685077391251,2.4381487959259156e-05,7.153207293667572,78.4596229950122,0.033648854319041806,0.0004971567937798886,14.25080954276431,158.5618371523609,3.567863562141281e-06,0.07291519837815688,0.005642151297091717,0.00553304690511796,8.157207824117634,13.299075216400052,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,7.34783589154887,15.390874306185456,0.25308780872788567,0.00023554198023329265,57.424617190770874,1.2684946972188873,0.003879778113880207,0.00022372055720094988,8.251544233819933e-05,3.2824344771699787e-07,-0.0903742644532887,0.00276652345255898,0.09048336884526245,0.03427014323773373,-51.417303453475235,1.1851079265171958,-83.42347673100294
0.14,601.9830759921208,1.7420802332580958,0.13317637124942847,2.826515691040254e-05,6.746420068445633,77.11194079161628,0.03619753047226456,0.0005339894186958395,14.164419867049963,159.05242854450722,4.44472245316903e-06,0.08476776211184102,0.006574935780038679,0.006437155275412907,8.665874554011507,14.124400356455405,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,6.141733656639419,15.29757345641396,0.25762259569010715,0.0002533827133058519,44.00910669238661,1.2724194283560577,0.003958329299503711,0.0002402952384131278,9.363642732316266e-05,4.089144656915507e-07,-0.09611994876624368,0.0032185776377064534,0.09625772927086945,0.039840848192565274,-50.31682643316042,1.2585841159005926,-81.57873391432327
0.15,600.2314943657701,1.879005737095498,0.14389779590912663,3.2384075267211436e-05,6.462055142691593,75.79237513843557,0.03880485476487236,0.0005716519507424954,14.069015131067857,159.42955321941935,5.433245465656441e-06,0.09727174192402457,0.007563340140241068,0.007392540617626629,9.163734703542524,14.93165710206731,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,5.3246299437910665,15.194536341553286,0.26475111239875193,0.0002716339833541065,34.50689752916989,1.2754364257553548,0.00407772550964029,0.000257243377834123,0.00010501772368671556,4.998585828403926e-07,-0.10150021715114459,0.0036962703088133145,0.10167101667375902,0.045717718704291546,-49.254186465457,1.3268713352081218,-79.7969150692842
0.16,598.5951292684599,2.014128217087186,0.15454020714686179,3.674520607012216e-05,6.263795523107446,74.50003891306424,0.04149385758410188,0.0006105049742467755,13.967943679006162,159.72615643521735,6.5358883412528905e-06,0.1103732106140847,0.008603777488625577,0.008395413552243842,9.651143297413803,15.721438851951117,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,4.779443775322349,15.085379173326656,0.2739083251447756,0.0002904570030887132,27.747718108067772,1.2778092514817387,0.004229536314086275,0.000274727238411049,0.00011665247935291705,6.013017273952659e-07,-0.10652873697211655,0.004197706776121921,0.10673710090849829,0.05187540898861981,-48.2248981424605,1.390153094874876,-78.07064732333461
0.17,597.0477488011348,2.147431097769761,0.16510469811242406,4.135839431797734e-05,6.126181188901042,73.23414476478422,0.044282324499556706,0.0006508293585965478,13.863539594879537,159.9653460622528,7.755085009504366e-06,0.12402043081577954,0.009692803373486356,0.009442147599888573,10.128416770836644,16.494275327477407,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,4.4245738430266,14.972622762469902,0.2846064753908989,0.00030997627149689696,22.915788316808573,1.2797227684980224,0.004406477120281041,0.0002928732113684465,0.00012854301364297578,7.134678208744016e-07,-0.11122021025562624,0.004721073799944286,0.11147086602922403,0.05828960248341638,-47.225665551617965,1.4486323680489221,-76.39450773509667
0.18,595.5707322533041,2.278921370139951,0.17559368609900414,4.6235619269556716e-05,6.031314952118271,71.9939785913157,0.04718354831074177,0.0006928377584174713,13.757430641348455,160.16337802035366,9.093322249121402e-06,0.13816398945294903,0.010827122889121592,0.01052928525853724,10.595842959079565,17.250648958654235,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,4.202942671068447,14.858025092656332,0.2964387650499319,0.0003302848381751924,19.440355103815392,1.2813070241628293,0.004602466363914958,0.00031177699128786206,0.00014069755602406963,8.36585646919169e-07,-0.11558975788869753,0.00526464262926862,0.11588759551928188,0.06493707504288604,-46.2540147077236,1.5025221738785257,-74.76442093121385
0.19,594.150807187562,2.4086222939005313,0.18601043624468463,5.139038464580771e-05,5.966609943743369,70.77888136262338,0.050207158421375304,0.0007366872123988889,13.650748896616655,160.33169731389893,1.055318550481209e-05,0.1527568521376029,0.012003592653312283,0.011653538942967967,11.053687957852691,17.991006142576904,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,4.074581674625627,14.742808808345988,0.30907558481634656,0.00035145010894962716,16.921608398523887,1.2826535785111914,0.004812571380288997,0.0003315092455795,0.00015312774170632217,9.708930664427123e-07,-0.11965251333841125,0.005826769471483984,0.12000256704875556,0.07179572050467335,-45.308045278403576,1.552039063735952,-73.17725222822288
0.2,592.7784502636028,2.5365681730364416,0.19635872961641782,5.683723845815828e-05,5.9231976667198385,69.58823633505266,0.05335982619790516,0.0007824898775997233,13.544279590726356,160.4783804263743,1.2137383098472114e-05,0.1677543636793949,0.013219219519120565,0.012811788672870519,11.50220096389013,18.71576519177515,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,4.0114400766895155,14.627821957984466,0.3222550409022262,0.00037351878338533613,15.078816247784431,1.2838270434109944,0.005032867967920466,0.0003521204449198755,0.0001658467601121407,1.1166392450594344e-06,-0.12342335731085931,0.0064058943364352595,0.12383078815710936,0.0788445509293156,-44.386258297502295,1.5973986913729314,-71.6305252774372
0.21,591.4467538779114,2.6628005289127907,0.20664262878742595,6.259139351203845e-05,5.894799681391789,68.42145994389152,0.05664589257862643,0.000830322544571547,13.438566607148184,160.60915749623274,1.3848755466747674e-05,0.18311421415592422,0.0144711572565402,0.014001077756426599,11.941617736200289,19.425322021956244,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,3.9937340744504173,14.51365193572004,0.3357710001574987,0.000396521248050385,13.71384931975328,1.284873259969862,0.005260261967118854,0.00037364514505719616,0.00017886799811398538,1.2740855029407859e-06,-0.12691674622625293,0.0070005388782132996,0.12738682572636653,0.08606368065328437,-43.48743629202917,1.6388127831198727,-70.12222559985005
0.22,590.1506949927501,2.7873655357212037,0.21686632926502103,6.866845392668898e-05,5.876999637305588,67.2779958871623,0.060067892641945134,0.000880234599843413,13.333980549643734,160.7280716857045,1.5690270806892275e-05,0.19879637539864584,0.015756701587738817,0.015218606866181976,12.372162860550784,20.120053878135927,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,4.007596552496434,14.400698993615233,0.3494657634198452,0.00042047524849361594,12.687699335697175,1.285824573485636,0.005492382092328201,0.00039610556992953586,0.0001922041474316986,1.4435049142340893e-06,-0.1301466184958219,0.007609303433090988,0.13068471321737873,0.09343429643736353,-42.61056562757367,1.6764872950840453,-68.65067331201175
0.23,588.8865702469449,2.9103120519359713,0.22703404820525197,7.508420393348018e-05,5.866680915062666,66.15731051450528,0.063626980707674,0.0009322544745794949,13.230771311703421,160.8379885379476,1.76650150820227e-05,0.21476302683846224,0.017073284737776438,0.016461727668241284,12.794051523932819,20.800322257274726,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,4.043276702318888,14.289233016639695,0.3632198235915668,0.00044538886495371804,11.902491602275461,1.286703908303581,0.005727427113796351,0.00041951451356077275,0.00020586658966425324,1.6251813875460883e-06,-0.1331263355070237,0.008230863834120642,0.13373789257655888,0.10093862261407725,-41.754778423155855,1.7106211543018888,-67.21442791815002
0.24,587.6516018502274,3.031690234486271,0.23714994997944389,8.185445500397024e-05,5.861634354705997,65.05888953272,0.06732326579690685,0.0009863947283799423,13.12910474298345,160.94095124168123,1.977617713738946e-05,0.2309784719814875,0.01841846957049261,0.017727936080194497,13.207490794107855,21.46647501933522,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,4.093889347033063,14.179433122422127,0.3769432249853783,0.00047126286057834797,11.288989658483928,1.2875276099334498,0.005964036741701643,0.00044387762777097406,0.00021986502042650402,1.8194082966398304e-06,-0.13586865441353452,0.008863968040097248,0.13655918790383265,0.10855988183129911,-40.91931250505662,1.7414055286471954,-65.81222266459288
0.25,586.4436713483608,3.1515505857065658,0.24721809910245668,8.899493752207943e-05,5.860293325612051,63.9822357007731,0.07115608209411083,0.001042656154313729,13.029087409660821,161.03842052637455,2.2027030590971946e-05,0.2474090488194664,0.01978994348707047,0.019014865332358567,13.612680526833488,22.11884788769631,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,4.154572255590306,14.071414402433687,0.39056918947451263,0.0004980925746587758,10.798176126136752,1.2883073642109963,0.006201196726389397,0.0004691952694411781,0.00023420724750112485,2.026486814369419e-06,-0.13838572337563418,0.009507432666179283,0.13916080153034607,0.1162822529451492,-40.10348440067362,1.7690234751564038,-64.44292026551008
0.26,585.2611376371822,3.2699433152327253,0.25724243164632477,9.652123017841092e-05,5.861552735086785,62.926867168482374,0.075124191004577,0.0011010308404332911,12.930783503603715,161.13143853936043,2.4420914209047725e-05,0.26402303822849166,0.021185512349034638,0.020320279099559156,14.009814030109029,22.75776555078969,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,4.221911606682427,13.965246183892013,0.4040494385699513,0.000525869337032039,10.395512563501,1.2890515083148835,0.00643816955355116,0.0004954638781949811,0.0002488991241578442,2.2467241072323906e-06,-0.1406890909140222,0.010160139549779578,0.1415543241634977,0.12409082796739107,-39.306670847077456,1.7936498482326744,-63.105482583435155
0.27,584.1026976954474,3.386917870171349,0.2672267358650782,0.00010444871134596931,5.864630612873289,61.892316135599984,0.07922593831245459,0.0011615045472786706,12.834227769864917,161.22075417429824,2.6961212485144285e-05,0.2807905735978583,0.022603094587386272,0.02164206485993769,14.399078606580535,23.383542563534206,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,4.29350503996805,13.860965991454112,0.4173496173049078,0.0005545815681871822,10.056573924031454,1.289766033394386,0.0066744259313840405,0.0005226770462754017,0.00026394455733099,2.480431548633274e-06,-0.14278972157307268,0.010821032429968845,0.14375075130052126,0.1319715695909934,-38.528294943399835,1.8154513418617233,-61.798947919667356
0.28,582.9672867682826,3.502522601934586,0.27717464096322425,0.00011279252758057616,5.868968983812334,60.87812781817406,0.08345938645421372,0.0012240587205106781,12.739434760635737,161.3069128102737,2.9651336399539855e-05,0.29768355128333984,0.02404071544612,0.022978227422552688,14.780655979239016,23.996484057070912,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,4.367649862465667,13.758589541486597,0.43044552644218026,0.0005842157051794961,9.763933420740358,1.2904553024821896,0.006909588134051735,0.0005508264242298052,0.0002793455695947959,2.7279229487576667e-06,-0.1446980167590367,0.011489113711276344,0.14576050478260402,0.13991126910316973,-37.76781628324845,1.8345866351828335,-60.522414827858626
0.29,581.8540110650324,3.6168045844759464,0.2870896131578987,0.00012156757705610426,5.8741671889759655,59.883859639545854,0.08782238890776671,0.0012886715898309926,12.64640505603395,161.39031669438916,3.249470507023934e-05,0.31467554351057886,0.02549650146060824,0.02432688273009596,15.15472263108033,24.59688630693986,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,4.443133646827407,13.658117460516667,0.4433204815688947,0.000614756722354367,9.505070334224428,1.2911225335551133,0.0071433903397086634,0.0005799022154239467,0.0002951024023813947,2.989512866462019e-06,-0.14642383952258298,0.01216344136504798,0.14759345825309528,0.14789750544997204,-37.02472417598477,1.8512066372936566,-59.27503098981371
0.3,580.7621076793193,3.729809492898491,0.2969749563837654,0.00013078850696235142,5.879942248495155,58.90908066689178,0.09231267781666076,0.0013553195311549852,12.555128954978452,161.47126079907525,3.549472840747298e-05,0.3317417140026727,0.026968675202237082,0.025686251971804706,15.521450050669396,25.185037146506104,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,4.519109311365158,13.559539271376728,0.45596393258664236,0.0006461887447166254,9.271121864360879,1.291770086392602,0.007375658432774556,0.0006098937890197433,0.0003112136534051644,3.265515013487514e-06,-0.14797654141434197,0.012843125985902353,0.14925896464477434,0.15591860558125617,-36.29853333015306,1.8654547688902867,-58.05598612868835
0.31,579.6909133663912,3.8415815496414694,0.306833815108265,0.00014046971714413515,5.88609810728127,57.95337109185505,0.09692790829916673,0.001423977726236972,12.465589336689593,161.54996066990034,3.86547914743051e-05,0.3488587376565092,0.028455550320869716,0.027054656028631753,15.881004959411767,25.761216349908114,0.005,1.0,1.08,0.025,1.0,0.007,0.05,1.0,0.008,0.005,1.0,0.45,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,1.0,4.594998603180738,13.462836483624761,0.46837023890861573,0.000678495358094167,9.055918728802965,1.2923996853592028,0.007606291965556277,0.0006407899768066374,0.00032767642254268384,3.556240815636069e-06,-0.1493649891841195,0.013527328014315877,0.15076588347635747,0.16396360669855933,-35.58878045647935,1.8774672736034472,-56.86450642863081
