ACT,ACoA,AKG,AceA,AceB,AceK,Acoa2act,Acs,Akg2mal,BM,CAMPdegr,Cra,CraFBP,Crp,CrpcAMP,Cya,EIIA,EIIA_P,EIICB,Emp,Eno,FBP,Fdp,G6P,GLC,GLX,GltA,ICT,Icd,Icd_P,IclR,MAL,Mdh,Me,OAA,PEP,PG3,PYR,PckA,Pdh,PdhR,PdhRPYR,PfkA,Ppc,PpsA,PykF,cAMP,Time
0.0,0.351972298,0.191190619,0.00472323,0.001416969,0.000141697,0.001,0.001096222,0.001026848,0.03,0.001,0.000299098,0.006990902,0.005943273,0.001346727,0.001,0.09647707,0.00352292,0.003,0.011515593,0.011552813,6.57504207,0.000157492,1.908140784,4.8,5.70593e-09,0.001029612,0.001408116,0.004290789,0.000220477,0.00729,3.278779135,0.00345727,0.000999714,0.050535354,0.210455879,5.720977255,0.863278018,0.002290892,0.004647401,0.001163813,0.006126187,0.000143816,0.000999714,0.000987493,0.005977168,0.202804098,0.0
2.096412057816195e-08,0.35197182131441973,0.19119046120019925,0.004723229999910052,0.0014169689999730154,0.00014169699999709364,0.001,0.0010962220002282935,0.0010268480000752964,0.03000005398655223,0.001,0.00029909818560655457,0.006990901814393444,0.005943274457359005,0.0013467255426409933,0.001,0.09647743282639643,0.003522557173603605,0.003,0.011515593000110324,0.01155281300011773,6.575042160901022,0.00015749199999641808,1.9081409878727877,4.799999886296219,5.705929998999603e-09,0.0010296120001072895,0.0014081130075085557,0.004290789011523166,0.00022047698844559818,0.00729,3.278779134769408,0.0034572700003398515,0.0009997139994804098,0.050535098902299146,0.21045564632842947,5.720977020150627,0.8632777953234385,0.00229089199993958,0.004647401000099009,0.0011638134007908502,0.006126186599209151,0.00014381600000147468,0.0009997139994803931,0.0009874929999747907,0.005977168000081774,0.20280392051723836,0.01
4.192806836836958e-08,0.3519715020244285,0.191190290044446,0.00472322999982271,0.0014169689999468126,0.0001416969999942654,0.001,0.0010962220004506965,0.0010268480001488064,0.030000107973237083,0.001,0.0002990982362057369,0.006990901763794261,0.005943275659561867,0.0013467243404381307,0.001,0.09647743640285578,0.0035225535971442666,0.003,0.011515593000218817,0.011552813000235293,6.57504231103992,0.00015749199999294045,1.9081407885764645,4.799999772593922,5.705929997329091e-09,0.0010296120002119436,0.00140811029326532,0.004290789013073384,0.00022047698686587013,0.00729,3.278779130825028,0.0034572700006714,0.000999713998960872,0.050534865371157825,0.21045543675488707,5.720976777772172,0.863277582108082,0.0022908919998809595,0.004647401000197104,0.001163813689276259,0.0061261863107237415,0.00014381600000292497,0.0009997139989607916,0.0009874929999503866,0.005977168000162983,0.20280369845401344,0.02
6.289183327271279e-08,0.35197134492932625,0.19119010827090596,0.004723229999736453,0.0014169689999209358,0.00014169699999146975,0.001,0.00109622200066592,0.0010268480002201394,0.030000161960079152,0.001,0.00029909824427903876,0.00699090175572096,0.005943276858866337,0.0013467231411336607,0.001,0.09647743966997593,0.0035225503300240994,0.003,0.011515593000325107,0.01155281300035284,6.5750424981198226,0.0001574919999894771,1.908140527314264,4.799999658891419,5.7059299943389214e-09,0.0010296120003133863,0.0014081081001341609,0.004290789002766965,0.00022047699714301607,0.00729,3.278779122189335,0.0034572700009928292,0.0009997139984413961,0.05053465657691678,0.21045528185502943,5.720976531002836,0.863277341603978,0.0022908919998225856,0.00464740100029425,0.0011638139662055076,0.006126186033794493,0.00014381600000437202,0.000999713998441197,0.0009874929999260924,0.00597716800024412,0.202803476926264,0.03
8.385552707031735e-08,0.3519712503168036,0.19118992285758502,0.004723229999650516,0.0014169689998951545,0.00014169699998868368,0.001,0.0010962220008782573,0.0010268480002905967,0.030000215946984505,0.001,0.00029909824233711037,0.006990901757662888,0.005943278056194837,0.001346721943805162,0.001,0.09647744266147434,0.0035225473385256953,0.003,0.01151559300043051,0.011552813000470391,6.575042696766283,0.0001574919999860127,1.9081402454988854,4.799999545188827,5.7059299907677395e-09,0.0010296120004135378,0.0014081061048575865,0.004290788987683266,0.0002204770121974249,0.00729,3.278779111637432,0.0034572700013101904,0.0009997139979219447,0.05053445759460198,0.2104551459793667,5.7209762829619555,0.8632770918545565,0.002290891999764193,0.004647401000391014,0.0011638142455059513,0.00612618575449405,0.00014381600000581938,0.0009997139979216053,0.0009874929999017902,0.005977168000325266,0.20280325576354788,0.04
1.0481906883463018e-07,0.3519712858952995,0.19118973252382984,0.004723229999565104,0.0014169689998695314,0.00014169699998591338,0.001,0.00109622200108387,0.0010268480003590148,0.030000269934038527,0.001,0.00029909823117135065,0.006990901768828647,0.0059432792449525575,0.0013467207550474404,0.001,0.09647744496081354,0.0035225450391864963,0.003,0.011515593000533859,0.01155281300058798,6.57504290825434,0.0001574919999825316,1.9081399351758122,4.7999994314859995,5.7059299856330084e-09,0.001029612000510681,0.001408104502006718,0.004290788961664046,0.00022047703818708022,0.00729,3.278779096506379,0.0034572700016180734,0.0009997139974025516,0.05053427950821005,0.21045504159584708,5.720976034073059,0.8632768280400588,0.0022908919997055126,0.004647401000486836,0.001163814536993045,0.006126185463006955,0.00014381600000727077,0.0009997139974020196,0.0009874929998773588,0.005977168000406506,0.20280303618410853,0.05
1.2578257096046742e-07,0.35197135504593785,0.19118954121430462,0.0047232299994798286,0.0014169689998439485,0.00014169699998314714,0.001,0.0010962220012876688,0.0010268480004268826,0.030000323921132842,0.001,0.0002990982181708369,0.006990901781829161,0.005943280431059469,0.001346719568940529,0.001,0.0964774470934569,0.0035225429065431284,0.003,0.011515593000636653,0.011552813000705577,6.575043122091252,0.00015749199997904532,1.9081396187288948,4.799999317783104,5.705929980058833e-09,0.0010296120006070125,0.0014081029982705288,0.004290788932732853,0.0002204770670886242,0.00729,3.2787790801344436,0.0034572700019234,0.000999713996883174,0.05053410678892002,0.2104549446743987,5.720975785122077,0.8632765610334142,0.002290891999646742,0.004647401000582398,0.0011638148316134751,0.006126185168386525,0.00014381600000872342,0.0009997139968824357,0.0009874929998528875,0.005977168000487776,0.20280281709434608,0.06
1.4674592926789804e-07,0.3519715440406837,0.19118934798776888,0.004723229999395024,0.001416968999818507,0.00014169699998039503,0.001,0.0010962220014845636,0.0010268480004926568,0.0300003779083815,0.001,0.00029909820152697423,0.006990901798473024,0.005943281605348428,0.0013467183946515692,0.001,0.09647744869405096,0.0035225413059490666,0.003,0.011515593000737337,0.011552813000823222,6.57504333916838,0.0001574919999755361,1.9081392869812313,4.799999204079944,5.7059299727221675e-09,0.0010296120007002559,0.0014081018372348935,0.004290788892914686,0.00022047710687676347,0.00729,3.2787790590118506,0.0034572700022189955,0.000999713996363857,0.05053395311502144,0.21045487086991527,5.7209755367863675,0.8632762849553722,0.0022908919995875752,0.00464740100067694,0.0011638151373698777,0.0061261848626301225,0.0001438160000101816,0.0009997139963628583,0.0009874929998282388,0.0059771680005691755,0.2028026001876532,0.07
1.677092471746992e-07,0.35197176523261764,0.19118915538038264,0.0047232299993103695,0.001416968999793111,0.00014169699997764745,0.001,0.0010962220016792735,0.0010268480005577682,0.03000043189568011,0.001,0.00029909818469488485,0.006990901815305113,0.005943282774963304,0.0013467172250366947,0.001,0.09647745019010234,0.0035225398098976887,0.003,0.011515593000837354,0.011552813000940883,6.57504355439985,0.00015749199997201898,1.9081389545141658,4.799999090376689,5.705929964765904e-09,0.0010296120007925217,0.0014081007606668158,0.0042907888498755825,0.00022047714988570894,0.00729,3.2787790364049405,0.003457270002511511,0.0009997139958445598,0.050533804243779214,0.21045480158768362,5.720975289071875,0.863276007639017,0.002290891999528272,0.00464740100077114,0.001163815445102897,0.006126184554897104,0.00014381600001164165,0.000999713995843283,0.0009874929998035292,0.005977168000650619,0.20280238414436957,0.08
1.8867245009503273e-07,0.35197207806275044,0.19118896453519207,0.004723229999226145,0.0014169689997678436,0.00014169699997491276,0.001,0.0010962220018677638,0.0010268480006209932,0.030000485883120886,0.001,0.00029909816732707275,0.006990901832672925,0.005943283931275006,0.001346716068724993,0.001,0.096477451388609,0.0035225386113910315,0.003,0.01151559300093547,0.01155281300105859,6.575043764378291,0.00015749199996847939,1.908138619999571,4.799998976673169,5.705929955046171e-09,0.0010296120008820053,0.0014080999245065294,0.004290788797669195,0.0002204772020615691,0.00729,3.2787790095734333,0.0034572700027952607,0.000999713995325318,0.05053366904164306,0.2104547451764832,5.720975043125462,0.8632757267982295,0.0022908919994685806,0.004647401000864367,0.0011638157584616747,0.006126184241538326,0.00014381600001310712,0.0009997139953237138,0.0009874929997786457,0.00597716800073219,0.20280217055848285,0.09
