_1_task1,x_1_task1,y_2_task1,z_3_task1
161.60000000000002,85107341.34358132,88168501.70698342,270998859.57912123
162.4,84779205.62690164,88176801.5130387,270863578.6621606
163.20000000000002,84452300.12014167,88185030.97996369,270731788.75396925
164.0,84126614.41969354,88193178.2059487,270603481.8936017
164.8,83802138.58064817,88201231.6754132,270478651.32508546
165.60000000000002,83478862.75221185,88209179.84278727,270357290.56026375
166.4,83156777.17711672,88217011.13229814,270239393.37891644
167.20000000000002,82835872.19103101,88224713.93775684,270124953.8288807
168.0,82516138.2219696,88232276.6223448,270013966.22617173
168.8,82197565.78970431,88239687.51840052,269906425.1551032
169.60000000000002,81880145.50517435,88246934.92720604,269802325.4684085
170.4,81563868.06989673,88254007.1187737,269701662.287361
171.20000000000002,81248724.27537654,88260892.33163267,269604431.0018951
172.0,80934705.00251757,88267578.77261561,269510627.2707267
172.8,80621801.22103241,88274054.61664523,269420247.0214739
173.60000000000002,80310002.38015889,88280307.76734976,269333286.289655
174.4,79999300.30145139,88286326.43569452,269249741.6087609
175.20000000000002,79689686.43783309,88292098.73234819,269169609.7359079
176.0,79381152.00513561,88297612.68711363,269092887.6651923
176.8,79073688.29696712,88302856.29561494,269019572.6594068
177.60000000000002,78767286.683849,88307817.5190433,268949662.2501333
178.4,78461938.61235268,88312484.28390294,268883154.2378367
179.20000000000002,78157635.60423622,88316844.48175706,268820046.69195807
180.0,77854369.25558119,88320885.96897376,268760337.95100784
180.8,77552131.23592928,88324596.56647195,268704026.62265927
181.60000000000002,77250913.28741919,88327964.0594673,268651111.5838416
182.4,76950707.22392319,88330976.19721812,268601591.98083353
183.20000000000002,76651504.93018398,88333620.69277135,268555467.22935635
184.0,76353298.3050355,88335885.49688397,268512737.6329318
184.8,76056079.33101636,88337758.45219639,268473403.60371107
185.60000000000002,75759840.15261889,88339226.90506263,268437464.78782004
186.4,75464572.92276937,88340278.45382547,268404921.75338224
187.20000000000002,75170269.86041775,88340900.66194656,268375775.3442947
188.0,74876923.24965626,88341081.05784142,268350026.68052244
188.8,74584525.43883787,88340807.13471445,268327677.1583926
189.60000000000002,74293068.83969492,88340066.35039413,268308728.45088884
190.4,74002545.92645769,88338846.12716793,268293182.50794557
191.20000000000002,73712949.23497286,88337133.85161743,268281041.5567423
192.0,73424271.3618222,88334916.87445338,268272308.10199794
192.8,73136504.96344098,88332182.51035073,268266984.92626506
193.60000000000002,72849642.75523667,88328918.03778374,268265075.09022418
194.4,72563677.65703398,88325110.84948581,268266582.14660704
195.20000000000002,72278604.20953277,88320749.91125791,268271512.2097296
196.0,71994414.060751,88315821.11656938,268279867.36752403
196.8,71711100.24690099,88310311.69392623,268291651.93296763
197.60000000000002,71428655.8663397,88304208.84261133,268306870.5097032
198.4,71147074.0789503,88297499.73279029,268325527.99271724
199.20000000000002,70866348.10552382,88290171.50561734,268347629.5690185
200.0,70586471.22714078,88282211.27334107,268373180.7183161
200.8,70307436.78455272,88273606.11941041,268402187.21369806
201.60000000000002,70029238.1775639,88264343.09858035,268434655.1223095
202.4,69751868.86441292,88254409.23701783,268470590.8060311
203.20000000000002,69475322.36115421,88243791.53240758,268510000.92215747
204.0,69199592.24103981,88232476.95405799,268552892.4240753
204.8,68924672.1339009,88220452.44300687,268599272.561942
205.60000000000002,68650556.92199945,88207706.64312723,268649150.66711277
206.4,68377240.06168106,88194226.02721362,268702534.1607458
207.20000000000002,68104715.03474146,88179996.9977556,268759430.71916246
208.0,67832975.77823499,88165006.50976582,268819848.9162239
208.8,67562016.28955127,88149241.50042318,268883797.63616323
209.60000000000002,67291830.62602954,88132688.88951515,268951286.0746103
210.4,67022412.904572636,88115335.57987994,269022323.73961693
211.20000000000002,66753757.30126122,88097168.45784886,269096920.4526818
212.0,66485858.05096794,88078174.39368853,269175086.34977543
212.8,66218709.446971536,88058340.24204312,269256831.88236547
213.60000000000002,65952305.84057103,88037652.8423767,269342167.8184414
214.4,65686641.64069988,88016099.01941536,269431105.2435396
215.20000000000002,65421711.31354005,87993665.58358966,269523655.56176865
216.0,65157509.55548093,87970340.15412767,269619831.00054616
216.8,64894031.18907665,87946110.66756807,269719644.31041384
217.60000000000002,64631270.60871451,87920962.74931234,269823107.1563838
218.4,64369222.53183662,87894883.28101058,269930232.30301607
219.20000000000002,64107881.7332915,87867859.14213383,270041032.8446325
220.0,63847243.04502013,87839877.21075682,270155522.2065508
220.8,63587301.35574176,87810924.36434086,270273714.1463178
221.60000000000002,63328051.61063989,87780987.48051657,270395622.7549432
222.4,63069488.81104814,87750053.43786672,270521262.4581328
223.20000000000002,62811608.014136136,87718109.11670907,270650648.0175225
224.0,62554404.3325955,87685141.39987917,270783794.53191143
224.8,62297872.93432564,87651137.17351314,270920717.43849564
225.60000000000002,62042009.04211979,87616083.32783051,271061432.5141016
226.4,61786807.933350824,87579966.75791703,271205955.87642
227.20000000000002,61532265.12727198,87542777.32242349,271354304.5048695
228.0,61278375.88163132,87504499.9129741,271506494.84848964
228.8,61025135.643745065,87465121.57147886,271662544.07736796
229.60000000000002,60772539.91588742,87424629.37361729,271822469.71191746
230.4,60520584.254097514,87383010.41576318,271986289.621676
231.20000000000002,60269264.26789064,87340251.81616825,272154022.02660996
232.0,60018575.61996972,87296340.71614575,272325685.4984185
232.8,59768514.02593651,87251264.28125419,272501298.9618372
233.60000000000002,59519075.25400302,87205009.70248094,272680881.6959423
234.4,59270255.12470284,87157564.19742593,272864453.33545446
235.20000000000002,59022049.51060241,87108915.01148525,273052033.87204295
236.0,58774454.33601243,87059049.41903487,273243643.6556294
236.8,58527465.57669914,87007954.72461425,273439303.39569175
237.60000000000002,58281079.65438138,86955620.58050874,273639033.8386853
238.4,58035292.64565385,86902034.34799685,273842856.4181107
239.20000000000002,57790100.51140154,86847182.44631353,274050793.06736964
240.0,57545499.46345969,86791052.50689864,274262865.9200224
240.8,57301485.76629153,86733632.21262172,274479097.4735597
241.60000000000002,57058055.73678868,86674909.29948847,274699510.5906332
242.4,56815205.74407166,86614871.55834717,274924128.50028676
243.20000000000002,56572932.20929021,86553506.83659507,275152974.7991867
244.0,56331231.605423816,86490803.03988494,275386073.4528533
244.8,56090100.45708208,86426748.13383137,275623448.7968914
245.60000000000002,55849535.340305194,86361330.1457173,275865125.53822094
246.4,55609532.88236436,86294537.16620044,276111128.75630844
247.20000000000002,55370089.761562176,86226357.35101967,276361483.9043975
248.0,55131202.94079632,86156780.03202812,276616216.332505
248.8,54892869.788717076,86085796.29480185,276875351.0403789
249.60000000000002,54655086.63051193,86013392.10401984,277138915.64313704
250.4,54417850.39427277,85939556.1189776,277406937.00393844
251.20000000000002,54181158.06194818,85864277.09072687,277679442.3580523
252.0,53945006.66927585,85787543.86440773,277956459.313819
252.8,53709393.30571473,85709345.38158083,278238015.85361105
253.60000000000002,53474315.11437741,85629670.68255953,278524140.3347944
254.4,53239769.291962385,85548508.90874214,278814861.4906893
255.20000000000002,53005753.088686325,85465849.30494398,279110208.4315317
256.0,52772263.8082164,85381681.22172962,279410210.64543426
256.8,52539298.807602525,85295994.11774506,279714897.99934727
257.6,52306855.49720968,85208777.56204988,280024300.7400199
258.40000000000003,52074931.340650216,85120021.23644939,280338449.49496156
259.2,51843524.54074552,85029719.27273278,280657371.4689391
260.0,51612632.281905055,84937859.14931828,280981100.19167334
260.8,51382252.16013105,84844430.72997476,281309667.5881521
261.6,51152381.8907714,84749424.41992144,281643105.59990895
262.40000000000003,50923019.24515868,84652830.76822017,281981446.5369851
263.2,50694162.05064628,84554640.47076355,282324723.078315
264.0,50465808.19064441,84454844.37326306,282672968.272112
264.8,50237955.604656294,84353433.47423714,283026215.5362533
265.6,50010602.28831423,84250398.92799939,283384498.6586656
266.40000000000003,49783746.29341568,84145732.04764661,283747851.79771066
267.2,49557385.72795939,84039424.30804694,284116309.4825706
268.0,49331518.756181404,83931467.34882796,284489906.6136333
268.8,49106143.59859132,83821852.97736484,284868678.4628778
269.6,48881258.7174811,83710575.44712768,285252656.7829473
270.40000000000003,48656862.50379345,83597627.61876403,285641876.37795013
271.2,48432953.228195064,83483000.36241639,286036376.13110983
272.0,48209529.35498626,83366686.41127492,286436192.41992694
272.8,47986589.406374715,83248678.69904757,286841361.9649283
273.6,47764131.962561145,83128970.36355734,287251921.8290105
274.40000000000003,47542155.66182508,83007554.75033966,287667909.4167834
275.2,47320659.20061067,82884425.41623963,288089362.47391397
276.0,47099641.3336123,82759576.13300945,288516319.08646953
276.8,46879100.87386052,82633000.89090571,288948817.6802616
277.6,46659036.69280771,82504693.9022867,289386897.02018917
278.40000000000003,46439447.72041383,82374649.60520974,289830596.2095823
279.2,46220332.94523222,82242862.66702856,290279954.6895461
280.0,46001691.42403841,82109328.53049645,290735010.3106484
280.8,45783522.30868376,81974044.93905425,291195793.92532784
281.6,45565824.72839041,81837005.24427962,291662353.1802765
282.40000000000003,45348597.90992713,81698205.23634502,292134728.25829065
283.2,45131841.13932524,81557640.96637139,292612959.6281023
284.0,44915553.7619726,81415308.75049815,293097088.04204315
284.8,44699735.182707794,81271205.17395349,293587154.53370774
285.6,44484384.86591413,81125327.09512444,294083200.41561747
286.40000000000003,44269502.33561374,80977671.64962696,294585267.27688366
287.2,44055087.175561674,80828236.25437617,295093396.98087144
288.0,43841139.02933988,80677018.61165641,295607631.66286343
288.8,43627657.600451395,80524016.71319139,296128013.7277228
289.6,43414642.65241437,80369228.84421435,296654585.8475574
290.40000000000003,43202094.00885611,80212653.58753817,297187390.95938283
291.2,42990011.37545586,80054290.99775763,297726457.9385872
292.0,42778394.770379156,79894139.77876177,298271836.197966
292.8,42567244.223112,79732199.2665376,298823571.46267444
293.6,42356559.78718926,79568469.35025464,299381706.78375965
294.40000000000003,42146341.575826906,79402950.24291389,299946285.39325523
295.2,41936589.76198569,79235642.48561779,300517350.6993994
296.0,41727304.57843476,79066546.95184003,301094946.281853
296.8,41518486.31781537,78895664.85169555,301679115.8869173
297.6,41310135.33270451,78722997.73621039,302269903.42275214
298.40000000000003,41102252.03567856,78548547.50159167,302867352.95459414
299.2,40894836.89937697,78372316.3934974,303471508.69997406
300.0,40687890.45656587,78194307.0113065,304082415.02393574
300.8,40481413.300201796,78014522.31238858,304700116.4342532
301.6,40275405.806734286,77832964.84531853,305324647.6338426
302.40000000000003,40069868.480815634,77649637.71432936,305956045.8975981
303.2,39864802.35818973,77464545.70585223,306594365.5393491
304.0,39660208.24002172,77277693.15945335,307239650.3976229
304.8,39456086.98534421,77089084.78668077,307891944.33487844
305.6,39252439.51103031,76898725.67508198,308551291.2294719
306.40000000000003,39049266.79176678,76706621.2922216,309217734.9676224
307.20000000000005,38846569.86002716,76512777.48969914,309891319.43537736
308.0,38644349.8060449,76317200.50716661,310572088.5105783
308.8,38442607.77778645,76119896.9763462,311260086.0548265
309.6,38241344.98092444,75920873.92504805,311955355.90544844
310.40000000000003,38040562.6788108,75720138.78118792,312657941.8674614
311.20000000000005,37840262.19244984,75517699.37680484,313367887.70553905
312.0,37640444.8072896,75313563.48076017,314085234.99872255
312.8,37441110.831167966,75107734.03793246,314810001.5256863
313.6,37242262.574045256,74900224.24501765,315542249.6016324
314.40000000000003,37043901.52569838,74691043.27930915,316282021.337362
315.20000000000005,36846029.22844291,74480200.71712594,317029358.6489509
316.0,36648647.276933335,74267706.53695613,317784303.2457514
316.8,36451757.31796336,74053571.12260051,318546896.61839366
317.6,36255361.05026622,73837805.26631598,319317180.0267872
318.40000000000003,36059460.224314995,73620420.17195916,320095194.48812234
319.20000000000005,35864056.64212284,73401427.45812981,320880980.7648719
320.0,35669152.15704339,73180839.16131443,321674579.3527926
320.8,35474748.6735709,72958667.73902966,322476030.46892685
321.6,35280848.14714072,72734926.07296588,323285374.0396038
322.40000000000003,35087452.583929464,72509627.47213072,324102649.6884412
323.20000000000005,34894562.54103024,72282777.46679005,324927874.94345415
324.0,34702180.4736498,72054392.1358301,325761093.8434015
324.8,34510308.93869118,71824488.27710082,326602350.83711934
325.6,34318950.033725396,71593080.34048818,327451682.6259201
326.40000000000003,34128105.89744923,71360183.17174174,328309125.4232564
327.20000000000005,33937778.70919285,71125812.0140163,329174714.93847245
328.0,33747970.68842752,70889982.50941348,330048486.3605553
328.8,33558684.094273254,70652710.70052335,330930474.3418865
329.6,33369921.225006513,70414013.0319661,331820712.9819931
330.40000000000003,33181684.41756784,70173906.35193364,332719235.8112989
331.20000000000005,32993976.047069564,69932407.91373125,333626075.7748765
332.0,32806798.526303466,69689535.37731913,334541265.2161978
332.8,32620154.305248395,69445306.8108541,335464835.86088604
333.6,32434045.39598391,69199735.37948176,336396808.7060205
334.40000000000003,32248473.64466771,68952832.39698717,337337199.79922247
335.20000000000005,32063442.278124474,68704624.64582893,338286053.1282679
336.0,31878953.818094477,68455131.03566283,339243396.25212693
336.8,31695010.815285295,68204370.82759106,340209255.9082043
337.6,31511615.848681558,67952363.63348764,341183657.9918792
338.40000000000003,31328771.524854593,67699129.41532364,342166627.53604597
339.20000000000005,31146480.477272123,67444688.48449251,343158188.69065404
340.0,30964745.36560795,67189061.50113538,344158364.7022483
340.8,30783568.875051603,66932269.47346627,345167177.89350945
341.6,30602953.71561809,66674333.7570976,346184649.64279413
342.40000000000003,30422902.621457536,66415276.05436532,347210800.3636751
343.20000000000005,30243418.350164883,66155118.413654275,348245649.48448163
344.0,30064503.682089575,65893883.2287235,349289215.42783976
344.8,29886158.649158597,65631573.48702334,350341495.1609227
345.6,29708387.95439632,65368225.668258615,351402518.8908744
346.40000000000003,29531194.328750543,65103862.38894712,352472301.0633437
347.20000000000005,29354580.4926937,64838506.39106896,353550854.8117646
348.0,29178549.17480937,64572180.67881794,354638192.079042
348.8,29003103.110725358,64304908.51524225,355734323.5943155
349.6,28828245.042046867,64036713.41888512,356839258.84972215
350.40000000000003,28653977.715289548,63767619.16042543,357953006.0771603
351.20000000000005,28480303.88081263,63497649.759318374,359075572.22505295
352.0,28307226.291752025,63226829.4804361,360206962.93511087
352.8,28134747.702953395,62955182.8307083,361347182.51909655
353.6,27962870.869905323,62682734.55576293,362496233.93558687
354.40000000000003,27791598.547672365,62409509.63656682,363654118.7667371
355.20000000000005,27620932.152347524,62135521.433040455,364820836.56203055
356.0,27450874.42877562,61860795.332061276,365996386.07814807
356.8,27281428.698958013,61585362.092769146,367180764.900516
357.6,27112597.592854474,61309246.604769535,368373968.81987756
358.40000000000003,26944383.72576488,61032473.89732401,369575992.1301584
359.20000000000005,26776789.696959127,60755069.133303665,370786827.6050862
360.0,26609818.088306993,60477057.60314254,372006466.4748104
360.8,26443471.462907996,60198464.71879093,373234898.40252274
361.6,26277752.363721333,59919316.00766891,374472111.4610763
362.40000000000003,26112663.31219571,59639637.10661961,375718092.109606
363.20000000000005,25948206.80689924,59359453.7558627,376972825.1701482
364.0,25784385.322149325,59078791.792947724,378236293.8042604
364.8,25621201.306642503,58797677.14670749,379508479.4896418
365.6,25458657.010489527,58516132.248894006,380789368.2660555
366.40000000000003,25296754.387352753,58234174.01369747,382078954.23734826
367.20000000000005,25135496.176650483,57951836.45305161,383377199.9591415
368.0,24974884.67555751,57669145.06273535,384684081.2309607
368.8,24814922.14594213,57386125.34039196,385999572.1551517
369.6,24655610.8128983,57102802.777441226,387323645.1170724
370.40000000000003,24496952.863277677,56819202.85099122,388656270.7652859
371.20000000000005,24338950.444221728,56535351.015750274,389997417.991753
372.0,24181605.661693834,56251272.695938945,391347053.9120246
372.8,24024920.579011332,55966993.277201824,392705143.8454347
373.6,23868897.215377685,55682538.09851964,394071651.2952925
374.40000000000003,23713537.544414513,55397932.444121055,395446537.92907524
375.20000000000005,23558843.492693715,55113201.535394646,396829763.5586208
376.0,23404816.938269563,54828370.52280084,398221286.12032014
376.8,23251460.35461022,54543457.99282681,399621109.10469246
377.6,23098775.158093393,54258492.5494701,401029160.1533629
378.40000000000003,22946763.04539039,53973499.35340044,402445389.47085273
379.20000000000005,22795425.723008882,53688502.81666985,403869750.02883613
