Time,x,y,z,a,A,b,B,c,C,epsilon,g,G,h,compartment,Normal_Cells_Growth,Normal_Cells_Removal,Leukemic_Cells_Growth,Leukemic_Cells_Removal,Donor_Cells_Growth,Donor_Cells_Removal
8.0,190450680.51988798,98098511.68069068,386519891.2228201,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,751108.922205486,1904506.80519888,756950.5140623114,980985.1168069068,2249549.7249891534,3865198.912228201
8.8,189531000.07716355,97920322.02253634,385232636.55108416,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,749704.4323009086,1895310.0007716354,757822.2200023938,979203.2202253634,2250145.806950725,3852326.365510842
9.600000000000001,188617569.5426722,97744259.95516877,383956181.69908845,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,748296.6658503636,1886175.6954267218,758695.6715024756,977442.5995516877,2250747.71777062,3839561.8169908845
10.4,187710252.0157944,97570284.80608618,382690314.22009146,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,746885.5320362815,1877102.520157944,759570.8761609388,975702.8480608618,2251355.539982754,3826903.1422009147
11.200000000000001,186809058.42753243,97398399.86963987,381435051.08337086,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,745471.1247781179,1868090.5842753244,760447.776511423,973983.9986963988,2251969.2793792468,3814350.5108337086
12.0,185913948.72547072,97228593.27711649,380190330.13837457,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,744053.4745078831,1859139.4872547071,761326.337204017,972285.9327711649,2252588.967997114,3801903.301383746
12.8,185024845.30979523,97060841.74481876,378956031.0086896,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,742632.5628623964,1850248.4530979523,762206.5376522547,970608.4174481876,2253214.66027906,3789560.3100868957
13.600000000000001,184141694.8136165,96895129.35622951,377732070.8966157,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,741208.4018277933,1841416.9481361653,763088.3479838696,968951.2935622951,2253846.396660011,3777320.708966157
14.4,183264456.772184,96731444.11727917,376518387.0121806,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,739781.0198978728,1832644.5677218402,763971.7331598408,967314.4411727918,2254484.2098865784,3765183.8701218064
15.200000000000001,182393079.3852063,96569770.48234323,375314899.0496764,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,738350.4302231461,1823930.7938520631,764856.661565601,965697.7048234323,2255128.140838106,3753148.9904967644
16.0,181527506.8189001,96410091.4403659,374121520.5906829,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,736916.6395156034,1815275.0681890012,765743.100820896,964100.914403659,2255778.2359040803,3741215.2059068293
16.8,180667690.32142326,96252392.55327237,372938175.94938344,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,735479.6643641904,1806676.9032142328,766631.0200578268,962523.9255327237,2256434.5323383333,3729381.7594938343
17.6,179813578.53166077,96096658.43499787,371764785.48563695,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,734039.5170567522,1798135.7853166077,767520.3879383582,960966.5843499787,2257097.07097858,3717647.8548563696
18.400000000000002,178965134.9284209,95942877.26535676,370601292.9255941,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,732596.2279119616,1789651.349284209,768411.1574965075,959428.7726535676,2257765.893431231,3706012.929255941
19.200000000000003,178122304.93987575,95791032.88678336,369447613.5736664,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,731149.8045447012,1781223.0493987575,769303.3007066931,957910.3288678336,2258441.04064195,3694476.135736664
20.0,177285037.04496586,95641109.87477984,368303667.5378715,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,729700.2577759611,1772850.3704496587,770196.7864561605,956411.0987477984,2259122.5538813504,3683036.6753787147
20.8,176453281.207866,95493093.16173479,367169377.26481164,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,728247.5997574114,1764532.8120786601,771091.5821477695,954930.9316173479,2259810.4746594317,3671693.7726481166
21.6,175626987.39275107,95346967.68003674,366044665.201089,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,726791.8421129251,1756269.8739275108,771987.6552736709,953469.6768003674,2260504.844668495,3660446.65201089
22.400000000000002,174806126.34237128,95202723.42148662,364929486.5360983,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,725333.0228506301,1748061.263423713,772884.9513235965,952027.2342148662,2261205.7059322693,3649294.865360983
23.200000000000003,173990647.99295092,95060345.31166725,363823763.67239726,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,723871.1530409472,1739906.479929509,773783.4376469214,950603.4531166725,2261913.1003313097,3638237.636723973
24.0,173180499.42777225,94919817.58149354,362727414.51688975,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,722406.2394294885,1731804.9942777227,774683.0847842166,949198.1758149355,2262627.0699425833,3627274.1451688977
24.8,172375633.20888624,94781125.79591551,361640365.60990036,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,720938.2953193003,1723756.3320888623,775583.8575495115,947811.2579591551,2263347.6570703005,3616403.6560990037
25.6,171576001.89834374,94644255.51988322,360562543.49175364,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,719467.3335065012,1715760.0189834374,776485.7208351017,946442.5551988322,2264074.904197863,3605625.4349175366
26.400000000000002,170781573.37287953,94509195.85188368,359493898.8549267,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,717993.386612408,1707815.7337287953,777388.6210066689,945091.9585188368,2264808.8556339843,3594938.988549267
27.200000000000003,169992306.42132318,94375933.79356341,358434368.05973846,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,716516.4751439558,1699923.064213232,778292.5152343585,943759.3379356341,2265549.5547502963,3584343.6805973845
28.0,169208148.4983178,94244453.73144694,357383869.59183246,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,715036.6040201002,1692081.484983178,779197.3745601919,942444.5373144693,2266297.043893035,3573838.695918325
28.8,168429054.60382262,94114741.79297969,356342333.83625734,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,713553.7876400829,1684290.5460382262,780103.1609602424,941147.4179297969,2267051.366411257,3563423.3383625736
29.6,167654979.73779687,93986784.1056071,355309691.17806166,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,712068.0399153916,1676549.7973779687,781009.8364773212,939867.8410560711,2267812.5658331793,3553096.9117806167
30.400000000000002,166885888.61367464,93860568.91373694,354285887.3714946,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,710579.3873851511,1668858.8861367465,781917.3498045868,938605.6891373694,2268580.68817371,3542858.873714946
31.200000000000003,166121746.45743278,93736084.57348089,353270868.98177904,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,709087.8571441709,1661217.4645743277,782825.6487399813,937360.845734809,2269355.7796519054,3532708.6898177904
32.0,165362502.05256426,93613315.8574629,352264556.5579247,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,707593.4536085712,1653625.0205256427,783734.7038517183,936133.158574629,2270137.882764823,3522645.5655792467
32.800000000000004,164608112.47717234,93492249.34604073,351266883.77313524,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,706096.1918624834,1646081.1247717235,784644.474350594,934922.4934604072,2270927.042176149,3512668.8377313525
33.6,163858534.80936027,93372871.61957213,350277784.3006145,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,704596.0865113504,1638585.3480936028,785554.9195081495,933728.7161957213,2271723.3027350926,3502777.8430061447
34.4,163113731.96089986,93255170.46598421,349297201.06684285,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,703093.1597192534,1631137.3196089987,786465.9897299148,932551.7046598421,2272526.711497327,3492972.0106684286
35.2,162373674.0556132,93139135.16609842,348325088.4379455,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,701587.4433957691,1623736.740556132,787377.6242308303,931391.3516609842,2273337.3181263534,3483250.884379455
36.0,161638311.18257487,93024750.85354365,347361369.001235,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,700078.9413974227,1616383.1118257488,788289.7929220689,930247.5085354366,2274155.1655378505,3473613.69001235
36.800000000000004,160907602.25880575,92912004.48933361,346405979.3467782,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,698567.6692172368,1609076.0225880574,789202.4523033362,929120.0448933361,2274980.299908266,3464059.7934677824
37.6,160181506.20132667,92800883.03448197,345458856.0646421,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,697053.6418727398,1601815.0620132666,790115.5589329558,928008.8303448197,2275812.7676100684,3454588.560646421
38.400000000000006,159459984.96845675,92691374.05444658,344519940.577719,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,695536.8781934233,1594599.8496845674,791029.0644012955,926913.7405444658,2276652.6165112117,3445199.40577719
39.2,158743013.04364824,92583467.60399811,343589194.2121702,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,694017.4144640506,1587430.1304364824,791942.8994480735,925834.6760399811,2277499.899947828,3435891.942121702
40.0,158030541.58559737,92477149.10221872,342666541.2295691,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,692495.2536214996,1580305.4158559737,792857.0334139052,924771.4910221872,2278354.661513413,3426665.4122956907
40.800000000000004,157322531.22572178,92372405.85085066,341751920.9442732,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,690970.41144545,1573225.3122572177,793771.4200706829,923724.0585085066,2279216.94905456,3417519.209442732
41.6,156618942.59543923,92269225.15163614,340845272.6706401,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,689442.9032417327,1566189.4259543922,794686.0132485026,922692.2515163614,2280086.8106264053,3408452.726706401
42.400000000000006,155919737.3192025,92167594.49436374,339946537.303268,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,687912.7452683875,1559197.373192025,795600.7650665492,921675.9449436375,2280964.295008031,3399465.3730326802
43.2,155224898.72827545,92067505.47933805,339055690.27932584,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,686379.9850011767,1552248.9872827546,796515.5886290837,920675.0547933806,2281849.4622504436,3390556.9027932584
44.0,154534376.7128427,91968943.37428486,338172653.8203885,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,684844.6211755838,1545343.767128427,797430.4568618555,919689.4337428487,2282742.3554403572,3381726.538203885
44.800000000000004,153848134.01718342,91871895.88104898,337297370.6030608,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,683306.6705890959,1538481.3401718342,798345.3197926716,918718.9588104897,2283643.0244906386,3372973.7060306077
45.6,153166133.3908604,91776350.7024757,336429783.3123556,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,681766.149594699,1531661.3339086042,799260.1274833592,917763.507024757,2284551.5195329585,3364297.833123556
46.400000000000006,152488337.58872005,91682295.5424109,335569834.6416936,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,680223.0740885951,1524883.3758872005,800174.8300397062,916822.955424109,2285467.8909243187,3355698.346416936
47.2,151814709.37089235,91589718.10570097,334717467.29290354,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,678677.4594979517,1518147.0937089236,801089.3776213534,915897.1810570097,2286392.189253797,3347174.6729290355
48.0,151145211.50279096,91498606.09819284,333872623.97622204,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,677129.3207686859,1511452.1150279096,802003.7204516274,914986.0609819284,2287324.4653495243,3338726.2397622205
48.800000000000004,150479806.75511312,91408947.22673398,333035247.41029364,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,675578.6723532923,1504798.0675511314,802917.8088273224,914089.4722673398,2288264.770285885,3330352.4741029367
49.6,149818473.3356989,91320731.99720402,332205305.0188953,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,674025.5514898968,1498184.733356989,803831.5627365344,913207.3199720402,2289213.16506615,3322053.0501889535
50.400000000000006,149161182.96252435,91233949.73881373,331382753.83955586,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,672469.9856599354,1491611.8296252436,804744.9146100571,912339.4973881373,2290169.7067280114,3313827.5383955585
51.2,148507889.3480227,91148586.51613663,330567522.0941789,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,670911.9746313613,1485078.893480227,805657.832455661,911485.8651613663,2291134.441279611,3305675.2209417894
52.0,147858557.85822284,91064630.50676355,329759556.6547155,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,669351.5351998796,1478585.5785822284,806570.2614648563,910646.3050676355,2292107.422305903,3297595.566547155
52.800000000000004,147213154.02375233,90982069.91817212,328958804.6564879,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,667788.6839625174,1472131.5402375234,807482.1465510317,909820.6991817212,2293088.703738329,3289588.046564879
53.6,146571643.53983748,90900892.98772676,328165213.49819,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,666223.4373145014,1465716.435398375,808393.432352906,909008.9298772677,2294078.339859134,3281652.1349819
54.400000000000006,145933992.26630324,90821087.98267868,327378730.841887,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,664655.8114462327,1459339.9226630325,809304.0632379515,908210.8798267868,2295076.385305745,3273787.30841887
55.2,145300166.2275733,90742643.20016588,326599304.61301565,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,663085.8223403639,1453001.6622757332,810213.9833057874,907426.4320016588,2296082.895075187,3265993.0461301566
56.0,144670131.61267003,90665546.96721314,325826883.0003841,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,661513.485768978,1446701.3161267003,811123.1363915382,906655.4696721314,2297097.9245285685,3258268.830003841
56.800000000000004,144043875.19172958,90589790.98343164,325061447.47298837,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,659938.8487625879,1440438.7519172959,812031.4196615262,905897.9098343163,2298121.5476259924,3250614.474729884
57.6,143421352.03368345,90515361.76108186,324302928.2310233,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,658361.9095321124,1434213.5203368345,812938.8020350457,905153.6176108186,2299153.8101181462,3243029.282310233
58.400000000000006,142802530.1172303,90442247.9290173,323551276.34905976,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,656782.6855076799,1428025.301172303,813845.2233801592,904422.479290173,2300194.7695600027,3235512.7634905977
59.2,142187377.9547877,90370438.20641257,322806443.7619673,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,655201.1945342605,1421873.7795478771,814750.6224226787,903704.3820641257,2301244.484197504,3228064.437619673
60.0,141575864.33229414,90299921.36016236,322068382.84413195,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,653617.4544769602,1415758.6433229414,815654.9373343921,902999.2136016237,2302303.0127365766,3220683.8284413195
60.800000000000004,140967958.30920914,90230686.20488152,321337046.409456,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,652031.4832248399,1409679.5830920914,816558.1057320761,902306.8620488152,2303370.4143450377,3213370.46409456
61.6,140363629.21851313,90162721.602905,320612387.71135837,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,650443.2986948679,1403636.2921851312,817460.0646765194,901627.2160290501,2304446.7486544303,3206123.877113584
62.400000000000006,139762846.66670755,90096016.46428789,319894360.44277424,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,648852.9188360005,1397628.4666670754,818360.7506715689,900960.1646428789,2305532.0757617443,3198943.6044277423
63.2,139165581.91009006,90030559.64516322,319182921.04428303,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,647260.3633339816,1391655.8191009006,819260.0927887043,900305.5964516322,2306626.4612655137,3191829.2104428303
64.0,138571806.38118464,89966340.05656971,318478026.23280936,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,645665.6518501736,1385718.0638118463,820158.0199489869,899663.4005656971,2307729.9709032644,3184780.262328094
64.8,137981489.39876142,89903346.83357368,317779629.16113657,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,644068.8011449019,1379814.8939876142,821054.4724338771,899033.4683357369,2308842.662150596,3177796.291611366
65.60000000000001,137394601.9273304,89841569.05761907,317087685.7228889,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,642469.829720721,1373946.0192733041,821949.3831151858,898415.6905761907,2309964.597971617,3170876.857228889
66.4,136811115.22281358,89780995.85654859,316402152.28121215,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,640868.7561684591,1368111.1522281358,822842.6841984491,897809.9585654859,2311095.841872896,3164021.5228121215
67.2,136231000.83254495,89721616.4046038,315722985.6687731,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,639265.5991730521,1362310.0083254497,823734.3072210042,897216.164046038,2312236.4579047402,3157229.856687731
68.0,135654230.59527063,89663419.92242502,315050143.18775994,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,637660.3775195056,1356542.3059527064,824624.1830501046,896634.1992242502,2313386.5106623387,3150501.4318775996
68.8,135080776.64114866,89606395.67705141,314383582.60988176,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,636053.1100989826,1350807.7664114865,825512.2418810892,896063.9567705141,2314546.0652867667,3143835.826098818
69.60000000000001,134510611.39174914,89550532.98192097,313723262.1763692,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,634443.8159150208,1345106.1139174914,826398.4132356032,895505.3298192098,2315715.18746584,3137232.621763692
70.4,133943702.48589744,89495819.64786558,313069133.2075107,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,632832.5025401117,1339437.0248589744,827282.6278822541,894958.1964786558,2316893.952754433,3130691.3320751074
71.2,133380025.29273058,89442245.80301383,312421158.32780564,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,631219.1944663764,1333800.2529273059,828164.8131348331,894422.4580301383,2318082.423733756,3124211.5832780562
72.0,132819553.06753431,89389800.88763027,311779297.12803036,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,629603.9108926739,1328195.5306753432,829044.8965247045,893898.0088763027,2319280.6679017674,3117792.971280304
72.8,132262258.94857511,89338474.26369514,311143509.0736062,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,627986.6702117672,1322622.5894857512,829922.8050618405,893384.7426369514,2320488.754071778,3111435.090736062
73.60000000000001,131708116.33602901,89288255.33058108,310513754.05650526,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,626367.4908740238,1317081.16336029,830798.4650913602,892882.5533058109,2321706.7516826694,3105137.5405650525
74.4,131157098.8919815,89239133.52505328,309889992.395251,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,624746.3913927851,1311570.988919815,831671.8022924899,892391.3352505328,2322934.7308008256,3098899.9239525096
75.2,130609180.54042757,89191098.32126933,309272184.83491766,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,623123.3903498566,1306091.8054042757,832542.7416775776,891910.9832126934,2324172.7621219256,3092721.848349177
76.0,130064335.46727169,89144139.23077935,308660292.5471305,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,621498.5064011158,1300643.354672717,833411.2075911721,891441.3923077935,2325420.9169726092,3086602.9254713054
76.80000000000001,129522536.15753885,89098245.22935636,308054274.2789037,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,619871.7536527084,1295225.3615753886,834277.1247540958,890982.4522935636,2326679.270885586,3080542.742789037
77.60000000000001,128983754.52919865,89053405.08809334,307454087.9996413,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,618243.144248185,1289837.5452919865,835140.4176873539,890534.0508809334,2327947.9016344585,3074540.879996413
78.4,128447967.69712317,89009609.05658196,306859699.27390754,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,616612.7020487153,1284479.6769712318,836001.00761838,890096.0905658196,2329226.878658974,3068596.9927390753
79.2,127915150.44635119,88966846.6649711,306271070.32803184,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,614980.4449087024,1279151.504463512,836858.816480542,889668.466649711,2330516.2767462996,3062710.7032803185
80.0,127385277.7932852,88925107.47188221,305688163.77052397,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,613346.3906938564,1273852.777932852,837713.7655578327,889251.0747188221,2331816.171399642,3056881.63770524
80.80000000000001,126858324.98569149,88884381.06440927,305110942.59207356,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,611710.5572858705,1268583.2498569149,838565.7754847334,888843.8106440927,2333126.6388411806,3051109.4259207356
81.60000000000001,126334267.50270009,88844657.05811891,304539370.1655503,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,610072.9625872072,1263342.675027001,839414.7662461402,888446.5705811891,2334447.756014896,3045393.701655503
82.4,125813081.05480477,88805925.09705023,303973410.24600405,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,608433.6245259942,1258130.8105480478,840260.6571773494,888059.2509705024,2335779.6005892856,3039734.1024600407
83.2,125294741.5838631,88768174.853715,303413026.9706647,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,606792.5610610348,1252947.4158386309,841103.3669641148,887681.7485371501,2337122.25095995,3034130.269706647
84.0,124779222.49366406,88731394.9832581,302858181.0741495,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,605149.7825382402,1247792.2249366406,841942.8117641921,887313.949832581,2338475.7960121715,3028581.810741495
84.80000000000001,124266501.17490597,88695575.58752897,302308838.8057017,0.23,0.45,2.2e-08,2.2e-08,0.01,0.01,1.0,2.0,2.0,2.0,1.0,603505.3096390252,1242665.0117490597,842778.9096369037,886955.7558752898,2339840.3122444795,3023088.388057017
