cLc,cLm,cLn,cP7c,cP7m,cP7n,cP9c,cP9m,cP9n,cPn,cTc,cTm,cTn,cXc,cXm,cXn,cYc,cYm,cYn,Time
0.0659,0.1951,0.3952,0.0861,0.0772,2.7182,0.0077,0.0011,0.0073,0.0,0.7852,0.1234,4.5209,2.5615,1.6104,14.5474,7.6795,1.1149,9.7016,0.0
0.06584434237456752,0.1948781441499812,0.39479863854323255,0.08610543744808531,0.07716652742007238,2.718946841049711,0.007709611300423234,0.0010988704276006513,0.007296053829594009,0.0,0.7847480031129934,0.12412888893184784,4.518249725183,2.5587888277246797,1.609301624007712,14.530967490241725,7.6905362119854495,1.1166162334929834,9.715533614638867,0.01
0.06578609350672009,0.19465672351440588,0.39440011188871593,0.08611008447625682,0.0771329269332543,2.719689547672886,0.007716468879573246,0.0010977390548177278,0.007294832670540255,0.0,0.7842964531087749,0.12486264713047701,4.515604989414756,2.556074016021028,1.608203750697013,14.514542137309371,7.7015979621591715,1.1183342100710938,9.729500377483632,0.02
0.06572589062785017,0.19443574153192517,0.3940037849604362,0.0861140724426072,0.0770991988833102,2.720427941765888,0.007721645347801714,0.0010966059041743828,0.007295266605999776,0.0,0.7838455668581545,0.12560135370316966,4.512965652486734,2.553356723749633,1.6071063878259308,14.498122911484439,7.712685622372133,1.1200539377291174,9.743500482237687,0.03
0.06566425292294048,0.19421519777356974,0.39360913910829365,0.08611751538380633,0.07706534454852644,2.7211619065885624,0.00772583322961454,0.0010954710100492798,0.007296664967870346,0.0,0.7833954715001684,0.12634504538608318,4.510331611568959,2.5506378523885025,1.6060095387254147,14.48170901319727,7.723799283381755,1.121775408958542,9.757533882313854,0.04
0.06560157709415411,0.1939950917770893,0.3932157785115298,0.08612050431606588,0.0770313650258592,2.7218913493030774,0.0077294635711424595,0.0010943344027133375,0.0072985978635318124,0.0,0.7829462426721988,0.1270937580226194,4.507702814436226,2.547918067559553,1.6049132065936096,14.465299877480938,7.734939001069491,1.1234986162445384,9.771600557706314,0.05
0.06553814815215636,0.19377542309742435,0.39282341936911536,0.0861231083573909,0.07699726123183585,2.722616199275886,0.007732769408375675,0.001093196108433189,0.007300832876609235,0.0,0.7824979192362879,0.1278475270705198,4.505079245413033,2.545197827551096,1.60381739455997,14.448895145451775,7.746104808877815,1.1252235522077472,9.785700509216975,0.06
0.06547416939116854,0.1935561913081228,0.39243185984451756,0.0861253797475735,0.07696303395047052,2.723336402908668,0.007735873305106161,0.0010920561505575479,0.007303247764914769,0.0,0.7820505214239195,0.12860638798172666,4.50246090755362,2.542477446267267,1.6027221057355714,14.432494602072962,7.757296729658929,1.1269502094956965,9.799833748042698,0.07
0.06540979409955791,0.19333739599480593,0.39204094825832964,0.08612735969911228,0.07692868388498153,2.724051917730729,0.007738851175746354,0.0010909145506600962,0.007305766809885879,0.0,0.7816040627240459,0.12937037629922496,4.499847810824249,2.5397571546412987,1.6016273432328811,14.41609811503422,7.76851478274282,1.1286785807148658,9.814000288866385,0.08
0.06534513579146592,0.1931190367518624,0.39165057282276056,0.08612908025913811,0.07689421167454066,2.724762710538098,0.007741748656421608,0.0010897713288954166,0.00730834448975923,0.0,0.7811585525061858,0.1301395276556579,4.497239969482274,2.5370371202010626,1.600533110168172,14.399705615208706,7.7797589852731805,1.1304086584055755,9.828200148349028,0.09
