Time,cLc,cLm,cLn,cP7c,cP7m,cP7n,cP9c,cP9m,cP9n,cPn,cTc,cTm,cTn,cXc,cXm,cXn,cYc,cYm,cYn,q1,n1,g1,m1,k1,p1,r1,r2,m2,k2,m3,k3,n2,g2,g3,m4,k4,p2,p3,r5,r6,m10,k8,m11,k9,n4,n5,g5,g6,m12,k10,r3,r4,m5,m6,k5,m7,m8,k6,n3,g4,m9,k7,p4,r7,r8,m13,k11,m14,k12,p5,k13,q3,m15,g7,g8,n6,g9,m16,k14,p6,r9,r10,m17,k15,m18,k16,n7,g10,m19,k17,p7,r11,r12,m20,k18,m21,k19,q4,n8,a,b,c,d,e,f,h,i,j,k,ld,lmax,Day_in_hours,cytoplasm,nucleus,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31a,R31b,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45
2.99,0.04886656487593051,0.14627654268441495,0.29260965363293956,0.08111858728402307,0.06351301906903534,2.733968492802455,0.008097341487594353,0.0007413850878468518,0.007654628101144118,0.0,0.7177805109525289,0.7636249409840308,4.099443489652827,1.8258432733142227,1.322458986301887,10.111219939304172,12.106625669899636,1.6304624523527391,15.312809791660106,13.4334,3.2016,9.041,6.8248,13.0594,0.6926,25.6818,3.9781,9.4099,30.5639,13.7795,33.514,11.6086,16.6598,13.4112,12.1232,1.3722,0.5403,6.9124,29.4607,4.5034,8.5523,12.528,23.5996,15.0626,1.7832,7.4615,1.5987,16.489,5.9504,11.5688,51.1965,8.9147,7.2129,9.5754,34.2078,1.1032,2.2006,56.7596,2.4751,20.5277,4.2193,14.9114,6.0042,35.7842,27.9229,7.5959,26.9638,8.1796,21.8348,0.5,1.2,1.0,1.2,0.2778,0.9187,11.0924,20.3795,9.3186,51.261,9.8416,24.5689,0.5024,3.6143,32.939,6.7455,24.451,0.1031,5.8418,1.9234,9.8065,1.5323,25.7542,27.2451,3.7484,25.9739,0.0193,21.6441,6.274,3.5262,1.2497,4.2126,1.4509,1.3058,2.4146,2.1349,1.4176,2.0074,1.7615,3.8877,1.0,1.0,24.0,1.0,1.0,0.0,0.06444423768908615,0.07559689541734464,0.10131113346322579,1.2549813458306722,1.164030463117197,0.015020840663045841,0.11926705350063994,4.765740634044547,4.3344272776739805,0.41258655561367186,36.74784992898115,36.54530887720805,0.19679087373850487,0.14823163208051057,0.26917403177184573,0.3437168701300057,9.141365496913163,53.79062092212832,45.53486787466241,1.0878730615232484,9.478924797862776,0.8625748126106114,0.7350337802208332,9.789622656416316,433.2259142968225,427.57805653154594,2.3537168164727316,3.3717555362063454,0.0,0.0,0.0,0.006287852291138668,0.011531573992271817,0.6250697284698181,1.9929944591224344,1.3735457707839531,0.008879038675940741,0.6783890322728052,3.197465612198097e-05,0.00014540073217050338,0.001136024370107731,0.2085405521398025,0.20855110807848162,0.0011681963643200368,6.823203241013164e-06
3.0,0.04881999678787934,0.14616516968895182,0.2923267123580057,0.08108596642862714,0.06346057588766113,2.733377223572159,0.008097120947802202,0.0007402513420771933,0.007654450144914957,0.0,0.7179147962063555,0.7679472869368131,4.099996147970643,1.8238226829614386,1.3217146569240847,10.099000040846773,12.124510902842163,1.6317341527694924,15.33557735269279,13.4334,3.2016,9.041,6.8248,13.0594,0.6926,25.6818,3.9781,9.4099,30.5639,13.7795,33.514,11.6086,16.6598,13.4112,12.1232,1.3722,0.5403,6.9124,29.4607,4.5034,8.5523,12.528,23.5996,15.0626,1.7832,7.4615,1.5987,16.489,5.9504,11.5688,51.1965,8.9147,7.2129,9.5754,34.2078,1.1032,2.2006,56.7596,2.4751,20.5277,4.2193,14.9114,6.0042,35.7842,27.9229,7.5959,26.9638,8.1796,21.8348,0.5,1.2,1.0,1.2,0.2778,0.9187,11.0924,20.3795,9.3186,51.261,9.8416,24.5689,0.5024,3.6143,32.939,6.7455,24.451,0.1031,5.8418,1.9234,9.8065,1.5323,25.7542,27.2451,3.7484,25.9739,0.0193,21.6441,6.274,3.5262,1.2497,4.2126,1.4509,1.3058,2.4146,2.1349,1.4176,2.0074,1.7615,3.8877,1.0,1.0,24.0,1.0,1.0,0.0,0.06441794404342151,0.0755399740393432,0.10123399652656803,1.2537853935069596,1.1629048944313827,0.015006549167224235,0.11915272449475113,4.783310964348622,4.3501578633486115,0.41492191913196014,36.75472486397868,36.55023566031389,0.19682693338436774,0.14825026937884225,0.26921626365532675,0.3435391648380366,9.136220394522043,53.731092915922055,45.47983678394936,1.0868221462914949,9.472066998007445,0.8623206070979111,0.7355362131768377,9.797258200058586,433.8659230494845,428.21379286150545,2.3561154278529424,3.374700432117044,0.0,0.0,0.0,0.006277152215107023,0.011522064057397672,0.6245536036560058,1.9921930005882973,1.3732487171226526,0.008875476846454884,0.6782570705948714,3.185462438798957e-05,0.00014517839829165325,0.0011342871314648833,0.20853487231388748,0.2085462596432225,0.0011681645571529717,6.823044669983771e-06
3.0100000000000002,0.04877350407928278,0.1460541028147565,0.29204421054440194,0.0810532641216948,0.0634081209379225,2.7327822336565095,0.008096891675521406,0.0007391186206494215,0.007654263883833364,0.0,0.7180525999628941,0.7722880477459484,4.10056814120669,1.8218061250382906,1.3209725316611285,10.086803778454671,12.14240569470653,1.6329982548578865,15.358358082353268,13.4334,3.2016,9.041,6.8248,13.0594,0.6926,25.6818,3.9781,9.4099,30.5639,13.7795,33.514,11.6086,16.6598,13.4112,12.1232,1.3722,0.5403,6.9124,29.4607,4.5034,8.5523,12.528,23.5996,15.0626,1.7832,7.4615,1.5987,16.489,5.9504,11.5688,51.1965,8.9147,7.2129,9.5754,34.2078,1.1032,2.2006,56.7596,2.4751,20.5277,4.2193,14.9114,6.0042,35.7842,27.9229,7.5959,26.9638,8.1796,21.8348,0.5,1.2,1.0,1.2,0.2778,0.9187,11.0924,20.3795,9.3186,51.261,9.8416,24.5689,0.5024,3.6143,32.939,6.7455,24.451,0.1031,5.8418,1.9234,9.8065,1.5323,25.7542,27.2451,3.7484,25.9739,0.0193,21.6441,6.274,3.5262,1.2497,4.2126,1.4509,1.3058,2.4146,2.1349,1.4176,2.0074,1.7615,3.8877,1.0,1.0,24.0,1.0,1.0,0.0,0.06439178099349699,0.07548320816000437,0.10115707160950035,1.2525913770633244,1.1617810739666854,0.01499228076157691,0.11903857115413093,4.800884479519219,4.365891649652525,0.4172672321971359,36.76177993400031,36.555334808415274,0.19686393756617987,0.1482695583522344,0.26925997316431655,0.34336196954367404,9.131090527854385,53.67168370791557,45.42491213589277,1.0857730332662177,9.465215817718512,0.8620576027648723,0.7360355481974428,9.804848121817722,434.5062738605174,428.84989689774204,2.3585131254220872,3.3776434228106367,0.0,0.0,0.0,0.006266476602975116,0.011512551969032364,0.6240373630226581,1.9913895408795075,1.3729497941890303,0.008871906116316006,0.6781242727256213,3.1735113317074176e-05,0.0001449562652406341,0.0011325514624211084,0.2085289675897134,0.2085411849414284,0.001168131490549463,6.8228786987666935e-06
3.02,0.04872708676255668,0.14594334181371302,0.29176214831007863,0.08102048061308711,0.06335565448556858,2.732183530107778,0.008096653685375222,0.0007379869267434987,0.0076540693316714025,0.0,0.7181939345963658,0.7766472219403618,4.101159540678866,1.8197936103231374,1.3202326202072832,10.074631209453722,12.160309854276804,1.634254701433193,15.381151742448342,13.4334,3.2016,9.041,6.8248,13.0594,0.6926,25.6818,3.9781,9.4099,30.5639,13.7795,33.514,11.6086,16.6598,13.4112,12.1232,1.3722,0.5403,6.9124,29.4607,4.5034,8.5523,12.528,23.5996,15.0626,1.7832,7.4615,1.5987,16.489,5.9504,11.5688,51.1965,8.9147,7.2129,9.5754,34.2078,1.1032,2.2006,56.7596,2.4751,20.5277,4.2193,14.9114,6.0042,35.7842,27.9229,7.5959,26.9638,8.1796,21.8348,0.5,1.2,1.0,1.2,0.2778,0.9187,11.0924,20.3795,9.3186,51.261,9.8416,24.5689,0.5024,3.6143,32.939,6.7455,24.451,0.1031,5.8418,1.9234,9.8065,1.5323,25.7542,27.2451,3.7484,25.9739,0.0193,21.6441,6.274,3.5262,1.2497,4.2126,1.4509,1.3058,2.4146,2.1349,1.4176,2.0074,1.7615,3.8877,1.0,1.0,24.0,1.0,1.0,0.0,0.06436574871308577,0.07542659766038513,0.10108035854017763,1.251399296818628,1.1606590021923238,0.01497803545012486,0.11892459353529769,4.818460663895887,4.381628207390868,0.4196224940143775,36.769015772562845,36.560606957289885,0.19690188958436344,0.14828950136886912,0.26930516576180463,0.34318528670404647,9.125975963920824,53.61239361564685,45.370094188653894,1.0847257297016593,9.458371318206567,0.8617857777787871,0.7365317644523944,9.812392078345177,435.146959887412,429.48636198921076,2.360909883091028,3.380584477946597,0.0,0.0,0.0,0.006255825424467726,0.011503037775353381,0.6235210091851717,1.990584086134876,1.3726490055261475,0.008868326512753384,0.6779906401297413,3.161612079282618e-05,0.00014473433364119382,0.0011308173678490632,0.20852283834389057,0.20853588434832054,0.001168097166618471,6.822705339633385e-06
3.0300000000000002,0.048680744849923324,0.14583288644085227,0.29148052577127986,0.08098761615255379,0.06330317679555998,2.73158111998792,0.00809640699199599,0.0007368562635139733,0.007653866502210445,0.0,0.7183388124603792,0.7810248068900654,4.101770417644035,1.8177851496000208,1.319494932288281,10.062482391161923,12.17822318899152,1.6355034353121842,15.403958093060616,13.4334,3.2016,9.041,6.8248,13.0594,0.6926,25.6818,3.9781,9.4099,30.5639,13.7795,33.514,11.6086,16.6598,13.4112,12.1232,1.3722,0.5403,6.9124,29.4607,4.5034,8.5523,12.528,23.5996,15.0626,1.7832,7.4615,1.5987,16.489,5.9504,11.5688,51.1965,8.9147,7.2129,9.5754,34.2078,1.1032,2.2006,56.7596,2.4751,20.5277,4.2193,14.9114,6.0042,35.7842,27.9229,7.5959,26.9638,8.1796,21.8348,0.5,1.2,1.0,1.2,0.2778,0.9187,11.0924,20.3795,9.3186,51.261,9.8416,24.5689,0.5024,3.6143,32.939,6.7455,24.451,0.1031,5.8418,1.9234,9.8065,1.5323,25.7542,27.2451,3.7484,25.9739,0.0193,21.6441,6.274,3.5262,1.2497,4.2126,1.4509,1.3058,2.4146,2.1349,1.4176,2.0074,1.7615,3.8877,1.0,1.0,24.0,1.0,1.0,0.0,0.06433984737898048,0.07537014242312103,0.10100385714893428,1.2502091530867607,1.1595386795707283,0.01496381323682938,0.11881079169407,4.836039001202394,4.397367106579625,0.42198770316270234,36.776433012127804,36.56605274217128,0.1969407927331251,0.14831010079343654,0.2693518469065773,0.34300911878424944,9.120876769949513,53.55322295682133,45.3153832003586,1.0836802428591863,9.451533560821208,0.861505110754576,0.7370248411177575,9.819889726301417,435.78797423951033,430.12318143672223,2.363305674686665,3.383523567115902,0.0,0.0,0.0,0.006245198649273956,0.011493521524395601,0.623004544751183,1.9897766424904786,1.3723463546819308,0.00886473806298422,0.677856174273663,3.149764470617977e-05,0.00014451260411209703,0.0011290848525824613,0.2085164849532631,0.2085303582393738,0.001168061587470264,6.822524604863585e-06
3.04,0.04863447835341892,0.14572273645437853,0.29119934304258777,0.0809546709897297,0.06325068813206944,2.7309750103683874,0.008096151610024645,0.0007357266340902143,0.007653655409240716,0.0,0.7184872458869236,0.785420798789637,4.102400843293032,1.8157807536588582,1.318759477661321,10.050357380890627,12.19614550493844,1.6367443993176822,15.426776892541234,13.4334,3.2016,9.041,6.8248,13.0594,0.6926,25.6818,3.9781,9.4099,30.5639,13.7795,33.514,11.6086,16.6598,13.4112,12.1232,1.3722,0.5403,6.9124,29.4607,4.5034,8.5523,12.528,23.5996,15.0626,1.7832,7.4615,1.5987,16.489,5.9504,11.5688,51.1965,8.9147,7.2129,9.5754,34.2078,1.1032,2.2006,56.7596,2.4751,20.5277,4.2193,14.9114,6.0042,35.7842,27.9229,7.5959,26.9638,8.1796,21.8348,0.5,1.2,1.0,1.2,0.2778,0.9187,11.0924,20.3795,9.3186,51.261,9.8416,24.5689,0.5024,3.6143,32.939,6.7455,24.451,0.1031,5.8418,1.9234,9.8065,1.5323,25.7542,27.2451,3.7484,25.9739,0.0193,21.6441,6.274,3.5262,1.2497,4.2126,1.4509,1.3058,2.4146,2.1349,1.4176,2.0074,1.7615,3.8877,1.0,1.0,24.0,1.0,1.0,0.0,0.06431407717100458,0.0753138423324399,0.10092756726830257,1.249020946176834,1.1584201065577184,0.014949614125594363,0.1186971656855845,4.853618974601556,4.413107916473548,0.42436285758604086,36.784032284049886,36.571672797704394,0.19698065030017883,0.14833135898695154,0.2694000220528358,0.3428334682573426,9.115793013386115,53.49417204931752,45.260779429102854,1.0826365800073623,9.444702607051322,0.8612155807605841,0.737514757377451,9.827340722383228,436.42930997781815,430.7603484927396,2.365700473951861,3.3864606598409717,0.0,0.0,0.0,0.006234596247049215,0.011484003264051424,0.6224879723205745,1.9889672160795697,1.3720418452090777,0.008861140794213268,0.6777208766255242,3.137968295541521e-05,0.00014429107726717086,0.0011273539214164353,0.20850990779489673,0.20852460699030423,0.0011680247552163473,6.822336506744901e-06
3.0500000000000003,0.048588287284901166,0.14561289161569568,0.2909186002369675,0.08092164537413116,0.06319818875848242,2.7303652083299474,0.008095887554110238,0.0007345980415766441,0.007653436066560827,0.0,0.7186392471853625,0.7898351926417033,4.103050888745682,1.813780433295629,1.3180262661150706,10.038256235945783,12.214076606849305,1.6379775362831093,15.449607897502625,13.4334,3.2016,9.041,6.8248,13.0594,0.6926,25.6818,3.9781,9.4099,30.5639,13.7795,33.514,11.6086,16.6598,13.4112,12.1232,1.3722,0.5403,6.9124,29.4607,4.5034,8.5523,12.528,23.5996,15.0626,1.7832,7.4615,1.5987,16.489,5.9504,11.5688,51.1965,8.9147,7.2129,9.5754,34.2078,1.1032,2.2006,56.7596,2.4751,20.5277,4.2193,14.9114,6.0042,35.7842,27.9229,7.5959,26.9638,8.1796,21.8348,0.5,1.2,1.0,1.2,0.2778,0.9187,11.0924,20.3795,9.3186,51.261,9.8416,24.5689,0.5024,3.6143,32.939,6.7455,24.451,0.1031,5.8418,1.9234,9.8065,1.5323,25.7542,27.2451,3.7484,25.9739,0.0193,21.6441,6.274,3.5262,1.2497,4.2126,1.4509,1.3058,2.4146,2.1349,1.4176,2.0074,1.7615,3.8877,1.0,1.0,24.0,1.0,1.0,0.0,0.06428843827202434,0.07525769727417558,0.10085148873303083,1.2478346763933748,1.1573032836026802,0.014935438120268619,0.11858371556431412,4.8712000667501245,4.428850205594567,0.4267479545843123,36.79181421852542,36.57746775790113,0.1970214655664695,0.14835327830657083,0.26944969664981505,0.34265833760434716,9.110724761893813,53.43524121119254,45.20628313295824,1.0815947484220183,9.43787851852536,0.8609171673243289,0.7380014924247814,9.834744723351045,437.0709601148169,431.397856361176,2.3680942545453534,3.3893957255755987,0.0,0.0,0.0,0.006224018187417235,0.01147448304207088,0.6219712944854805,1.988155813032491,1.3717354806649655,0.008857534733632417,0.6775847486551343,3.126223344616182e-05,0.0001440697537153508,0.0011256245791078916,0.2085031072460659,0.2085186309770564,0.0011679866719693944,6.822141057572399e-06
3.06,0.048542171656056815,0.14550335168943382,0.2906382974658116,0.08088853955515239,0.06314567893739774,2.7297517209624917,0.00809561483890946,0.0007334704890529729,0.007653208487977315,0.0,0.7187948286414281,0.7942679822404184,4.103720625045807,1.8117841993125672,1.3172953074696658,10.026179013629163,12.23201629809459,1.6392027890570366,15.472450862811247,13.4334,3.2016,9.041,6.8248,13.0594,0.6926,25.6818,3.9781,9.4099,30.5639,13.7795,33.514,11.6086,16.6598,13.4112,12.1232,1.3722,0.5403,6.9124,29.4607,4.5034,8.5523,12.528,23.5996,15.0626,1.7832,7.4615,1.5987,16.489,5.9504,11.5688,51.1965,8.9147,7.2129,9.5754,34.2078,1.1032,2.2006,56.7596,2.4751,20.5277,4.2193,14.9114,6.0042,35.7842,27.9229,7.5959,26.9638,8.1796,21.8348,0.5,1.2,1.0,1.2,0.2778,0.9187,11.0924,20.3795,9.3186,51.261,9.8416,24.5689,0.5024,3.6143,32.939,6.7455,24.451,0.1031,5.8418,1.9234,9.8065,1.5323,25.7542,27.2451,3.7484,25.9739,0.0193,21.6441,6.274,3.5262,1.2497,4.2126,1.4509,1.3058,2.4146,2.1349,1.4176,2.0074,1.7615,3.8877,1.0,1.0,24.0,1.0,1.0,0.0,0.06426293086796064,0.07520170713578146,0.10077562138010186,1.24665034403652,1.1561882111487451,0.014921285224648202,0.11847044138408597,4.888781759853694,4.444593541760672,0.4291429908044981,36.799779444540874,36.58343825609585,0.19706324180589624,0.14837586110540954,0.2695008761414016,0.3424837293142426,9.105672083353317,53.37643076068775,45.15189456997757,1.0805547553863242,9.431061357011647,0.8606098504382117,0.7384850254639713,9.84210138605626,437.7129176142764,432.0356981971921,2.370486990041676,3.392328733704883,0.0,0.0,0.0,0.006213464439972038,0.011464960906061736,0.6214545138302936,1.9873424394765835,1.3714272646115557,0.00885391990842032,0.6774477918339358,3.1145294091400505e-05,0.00014384863406072644,0.0011238968303758704,0.20849608368424202,0.20851243057579075,0.001167947339843178,6.8219382696481925e-06
3.0700000000000003,0.04849613147840922,0.14539411644347544,0.29035843483898494,0.08085535378206192,0.0630931589306282,2.729134555364856,0.008095333479086152,0.0007323439795744321,0.00765297268730418,0.0,0.7189540025162141,0.7987191601549466,4.104410123156241,1.8097920625183481,1.316566611576712,10.01412577123959,12.249964380678259,1.6404201005077355,15.495305541580318,13.4334,3.2016,9.041,6.8248,13.0594,0.6926,25.6818,3.9781,9.4099,30.5639,13.7795,33.514,11.6086,16.6598,13.4112,12.1232,1.3722,0.5403,6.9124,29.4607,4.5034,8.5523,12.528,23.5996,15.0626,1.7832,7.4615,1.5987,16.489,5.9504,11.5688,51.1965,8.9147,7.2129,9.5754,34.2078,1.1032,2.2006,56.7596,2.4751,20.5277,4.2193,14.9114,6.0042,35.7842,27.9229,7.5959,26.9638,8.1796,21.8348,0.5,1.2,1.0,1.2,0.2778,0.9187,11.0924,20.3795,9.3186,51.261,9.8416,24.5689,0.5024,3.6143,32.939,6.7455,24.451,0.1031,5.8418,1.9234,9.8065,1.5323,25.7542,27.2451,3.7484,25.9739,0.0193,21.6441,6.274,3.5262,1.2497,4.2126,1.4509,1.3058,2.4146,2.1349,1.4176,2.0074,1.7615,3.8877,1.0,1.0,24.0,1.0,1.0,0.0,0.06423755514780048,0.07514587180634433,0.10069996504875109,1.2454679494022098,1.155074889632966,0.014907155442478722,0.11835734319809905,4.906363535721652,4.4603374921152446,0.43154796223171765,36.80792858982136,36.58958492490095,0.19710598228503562,0.14839910973235823,0.2695535659657516,0.3423096458839643,9.100635045862864,53.317741016234294,45.097613998200366,1.079516608190862,9.424251184418628,0.8602936105651826,0.7389653357116844,9.849410367468545,438.35517539106695,432.67386710699304,2.372878653931071,3.395259653545163,0.0,0.0,0.0,0.006202934974279917,0.011455436903489597,0.6209376329316705,1.986527101536101,1.3711172006153036,0.008850296345741988,0.6773100076349683,3.1028862811466006e-05,0.00014362771890258748,0.0011221706799019024,0.20848883748708058,0.20850600616287113,0.0011679067609525003,6.821728155281028e-06
3.08,0.048450166763325885,0.1452851856489819,0.290079012464869,0.08082208830399897,0.06304062899920111,2.7285137186446313,0.008095043489310831,0.0007312185161720078,0.007652728678362427,0.0,0.7191167810451699,0.8031887177129419,4.105119453953839,1.8078040337282804,1.3158401883192843,10.002096566074174,12.267920655232519,1.641629413527725,15.518171685162567,13.4334,3.2016,9.041,6.8248,13.0594,0.6926,25.6818,3.9781,9.4099,30.5639,13.7795,33.514,11.6086,16.6598,13.4112,12.1232,1.3722,0.5403,6.9124,29.4607,4.5034,8.5523,12.528,23.5996,15.0626,1.7832,7.4615,1.5987,16.489,5.9504,11.5688,51.1965,8.9147,7.2129,9.5754,34.2078,1.1032,2.2006,56.7596,2.4751,20.5277,4.2193,14.9114,6.0042,35.7842,27.9229,7.5959,26.9638,8.1796,21.8348,0.5,1.2,1.0,1.2,0.2778,0.9187,11.0924,20.3795,9.3186,51.261,9.8416,24.5689,0.5024,3.6143,32.939,6.7455,24.451,0.1031,5.8418,1.9234,9.8065,1.5323,25.7542,27.2451,3.7484,25.9739,0.0193,21.6441,6.274,3.5262,1.2497,4.2126,1.4509,1.3058,2.4146,2.1349,1.4176,2.0074,1.7615,3.8877,1.0,1.0,24.0,1.0,1.0,0.0,0.06421231130360906,0.07509019117659786,0.10062451958048486,1.2442874927823826,1.1539633194864953,0.014893048777457656,0.11824442105894263,4.923944875822098,4.476081623156801,0.4339628641803025,36.816262280779036,36.59590839616229,0.19714969026286508,0.14842302653189965,0.26960777155490806,0.3421360898183999,9.095613717738221,53.25917229645875,45.043441675658435,1.0784803141336954,9.417448062795172,0.8599684286443622,0.7394424023985475,9.856671324703166,438.9977263109715,433.31235614762585,2.3752692196194065,3.3981884543439453,0.0,0.0,0.0,0.0061924297598814045,0.01144591108167803,0.6204206543585377,1.98570980533212,1.3708052922470626,0.008846664072748414,0.6771713975328318,3.091293753404877e-05,0.00014340700883546937,0.0011204461323303676,0.20848136903240902,0.20849935811485218,0.001167864937413123,6.821510726785878e-06
3.09,0.04840427752202602,0.14517655908042001,0.2898000304504069,0.08078874336996979,0.06298808940335904,2.727889217917981,0.008094744884260208,0.0007300941018526748,0.007652476474979597,0.0,0.7192831764370937,0.8076766449840297,4.105848688224491,1.805820123764493,1.3151160476119277,9.990091455429534,12.285884921012574,1.6428306710383236,15.541049043142971,13.4334,3.2016,9.041,6.8248,13.0594,0.6926,25.6818,3.9781,9.4099,30.5639,13.7795,33.514,11.6086,16.6598,13.4112,12.1232,1.3722,0.5403,6.9124,29.4607,4.5034,8.5523,12.528,23.5996,15.0626,1.7832,7.4615,1.5987,16.489,5.9504,11.5688,51.1965,8.9147,7.2129,9.5754,34.2078,1.1032,2.2006,56.7596,2.4751,20.5277,4.2193,14.9114,6.0042,35.7842,27.9229,7.5959,26.9638,8.1796,21.8348,0.5,1.2,1.0,1.2,0.2778,0.9187,11.0924,20.3795,9.3186,51.261,9.8416,24.5689,0.5024,3.6143,32.939,6.7455,24.451,0.1031,5.8418,1.9234,9.8065,1.5323,25.7542,27.2451,3.7484,25.9739,0.0193,21.6441,6.274,3.5262,1.2497,4.2126,1.4509,1.3058,2.4146,2.1349,1.4176,2.0074,1.7615,3.8877,1.0,1.0,24.0,1.0,1.0,0.0,0.06418719953054143,0.07503466513893656,0.1005492848190989,1.2431089744651678,1.1528535011347638,0.01487896523323668,0.118131675018614,4.941525261336781,4.491825500769161,0.43638769128487126,36.82478114246167,36.602409300914864,0.19719436899048645,0.14844761384392555,0.26966349833441866,0.34196306363038653,9.09060816751269,53.2007249201886,44.98937786038136,1.0774458805204428,9.410652054330848,0.8596342860966135,0.7399162047706689,9.863883915048303,439.64056319049814,433.95115832677686,2.3776586604280916,3.4011151052798305,0.0,0.0,0.0,0.00618194876629323,0.011436383487808672,0.6199035806720983,1.9848905569824506,1.3704915430819935,0.008843023116576155,0.6770319630036497,3.0797516194196576e-05,0.00014318650444919914,0.0011187231922688535,0.20847367869821426,0.20849248680846663,0.0011678218713417003,6.8212859964835235e-06
3.1,0.0483584637655881,0.1450682365155881,0.28952148890114787,0.08075531922884419,0.06293554040256033,2.7272610603094516,0.008094437678616706,0.0007289707395996301,0.007652216090989314,0.0,0.7194532008731271,0.8121829307632875,4.106597896658131,1.8038403434561276,1.3143941994006592,9.978110496603032,12.303856975891383,1.6440238159941982,15.563937363331492,13.4334,3.2016,9.041,6.8248,13.0594,0.6926,25.6818,3.9781,9.4099,30.5639,13.7795,33.514,11.6086,16.6598,13.4112,12.1232,1.3722,0.5403,6.9124,29.4607,4.5034,8.5523,12.528,23.5996,15.0626,1.7832,7.4615,1.5987,16.489,5.9504,11.5688,51.1965,8.9147,7.2129,9.5754,34.2078,1.1032,2.2006,56.7596,2.4751,20.5277,4.2193,14.9114,6.0042,35.7842,27.9229,7.5959,26.9638,8.1796,21.8348,0.5,1.2,1.0,1.2,0.2778,0.9187,11.0924,20.3795,9.3186,51.261,9.8416,24.5689,0.5024,3.6143,32.939,6.7455,24.451,0.1031,5.8418,1.9234,9.8065,1.5323,25.7542,27.2451,3.7484,25.9739,0.0193,21.6441,6.274,3.5262,1.2497,4.2126,1.4509,1.3058,2.4146,2.1349,1.4176,2.0074,1.7615,3.8877,1.0,1.0,24.0,1.0,1.0,0.0,0.06416222002685451,0.07497929358742919,0.10047426061069631,1.2419323947350804,1.1517454349976564,0.01486490481342396,0.11801910512853647,4.959104173216,4.507568690251995,0.43882243749140426,36.83348579850105,36.60908826933824,0.1972400217108492,0.14847287400355363,0.26972075172295246,0.34179056984070766,9.085618463937116,53.14239920645794,44.935422810402095,1.0764133146643482,9.403863221356179,0.8592911648300698,0.740386722091154,9.871047795992364,440.2836787966924,434.5902666025689,2.380046949593988,3.4040395754624417,0.0,0.0,0.0,0.006171491963010282,0.01142685416892133,0.6193864144258378,1.9840693626015498,1.3701759566994685,0.008839373504346975,0.6768917055250311,3.068259673431571e-05,0.00014296620632894136,0.0011170018642885132,0.20846576686263038,0.20848539262061297,0.0011677775648557072,6.821053976700152e-06
3.11,0.048312725504957396,0.14496021773564266,0.28924338792129195,0.08072181612935181,0.06288298225547974,2.7266292529517933,0.008094121887067979,0.000727848432372527,0.007651947540230812,0.0,0.7196268665057477,0.8167075625547251,4.107367149843753,1.8018647036395254,1.3136746536629664,9.966153746894008,12.32183661635441,1.645208791387913,15.586836391755826,13.4334,3.2016,9.041,6.8248,13.0594,0.6926,25.6818,3.9781,9.4099,30.5639,13.7795,33.514,11.6086,16.6598,13.4112,12.1232,1.3722,0.5403,6.9124,29.4607,4.5034,8.5523,12.528,23.5996,15.0626,1.7832,7.4615,1.5987,16.489,5.9504,11.5688,51.1965,8.9147,7.2129,9.5754,34.2078,1.1032,2.2006,56.7596,2.4751,20.5277,4.2193,14.9114,6.0042,35.7842,27.9229,7.5959,26.9638,8.1796,21.8348,0.5,1.2,1.0,1.2,0.2778,0.9187,11.0924,20.3795,9.3186,51.261,9.8416,24.5689,0.5024,3.6143,32.939,6.7455,24.451,0.1031,5.8418,1.9234,9.8065,1.5323,25.7542,27.2451,3.7484,25.9739,0.0193,21.6441,6.274,3.5262,1.2497,4.2126,1.4509,1.3058,2.4146,2.1349,1.4176,2.0074,1.7615,3.8877,1.0,1.0,24.0,1.0,1.0,0.0,0.0641373729939189,0.07492407641783261,0.1003994468037061,1.2407577538732149,1.1506391214896916,0.014850867521586503,0.11790671143957752,4.976681092233467,4.5233107563517345,0.441267096048318,36.84237687106151,36.61594593071211,0.19728665165847373,0.14849880934094425,0.2697795371319169,0.34161861097808977,9.080644675979888,53.08419547451297,44.881576783762476,1.0753826238863533,9.397081626342946,0.8589390472456085,0.7408539336416164,9.878162625251306,440.92706584694946,435.2296738833587,2.382434060269324,3.4069618339323493,0.0,0.0,0.0,0.00616105931950754,0.011417323171914105,0.6188691581655293,1.9832462283004315,1.3698585366829807,0.008835715263167416,0.6767506265760356,3.056817710417195e-05,0.0001427461150552438,0.0011152821529244231,0.20845763390392616,0.20847807592834253,0.0011677320200733702,6.820814679766932e-06
