Time,T,E,a,b,k,s,m,d,Tumor,tumor_growth,tumor_death,tumor_killing,immune_cell_death,immune_cell_growth,immune_stimulation
0.27,111.8307908746009,997.278824781992,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,57.48102650954486,6.5567116279432264e-06,11.152647969786269,19.945576495639838,10.0,-0.11152647969786268
0.28,112.2950411949963,997.1782615518813,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,57.7196511742281,6.611263218498176e-06,11.197817395972331,19.943565231037628,10.0,-0.11197817395972332
0.29,112.76123012605478,997.0777139067146,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,57.95927228479216,6.666270016845e-06,11.243170955139567,19.941554278134294,10.0,-0.11243170955139567
0.3,113.22936580804176,996.977181824926,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,58.19989402533347,6.721735832395422e-06,11.288709402312511,19.93954363649852,10.0,-0.1128870940231251
0.31,113.6994564155704,996.8766652848783,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,58.44152059760319,6.777664506527779e-06,11.334433495625717,19.937533305697567,10.0,-0.11334433495625718
0.32,114.17151015774195,996.7761642648627,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,58.68415622107936,6.834059912855347e-06,11.380343996336084,19.935523285297254,10.0,-0.11380343996336081
0.33,114.64553527828583,996.6756787430986,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,58.92780513303892,6.890925957496802e-06,11.426441668835139,19.933513574861973,10.0,-0.1142644166883514
0.34,115.1215400556999,996.5752086977332,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,59.17247158862975,6.948266579348907e-06,11.472727280661358,19.931504173954664,10.0,-0.11472727280661357
0.35,115.59953280339052,996.4747541068411,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,59.41815986094273,7.006085750361393e-06,11.519201602512428,19.929495082136825,10.0,-0.11519201602512427
0.36,116.07952186994308,996.3743149484243,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,59.66487424115074,7.064387475829922e-06,11.565865408270518,19.927486298968486,10.0,-0.11565865408270518
0.37,116.56151563975529,996.2738912004097,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,59.912619038834215,7.12317579473605e-06,11.612719475063642,19.925477824008194,10.0,-0.1161271947506364
0.38,117.045522532213,996.1734828406529,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,60.161398581557485,7.1824547799120756e-06,11.659764583181873,19.923469656813058,10.0,-0.11659764583181872
0.39,117.53155100215044,996.0730898469346,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,60.411217215105324,7.242228538363523e-06,11.707001516121458,19.921461796938694,10.0,-0.11707001516121458
0.4,118.01960954006647,995.9727121969624,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,60.66207930359417,7.302501211564705e-06,11.754431060604652,19.91945424393925,10.0,-0.11754431060604649
0.41,118.50970667226784,995.8723498683693,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,60.91398922954567,7.363276975747763e-06,11.802054006592254,19.917446997367385,10.0,-0.11802054006592252
0.42,119.00185096101264,995.7720028387135,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,61.166951393960495,7.424560042194063e-06,11.849871147296165,19.915440056774273,10.0,-0.11849871147296163
0.43,119.49605100465342,995.6716710854788,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,61.42097021639186,7.486354657527925e-06,11.89788327919189,19.913433421709577,10.0,-0.11897883279191887
0.44,119.99231543778072,995.5713545860734,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,61.67605013501929,7.548665104012765e-06,11.946091202031075,19.911427091721468,10.0,-0.11946091202031076
0.45,120.49065293136623,995.4710533178305,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,61.932195606722246,7.611495699849594e-06,11.99449571885403,19.90942106635661,10.0,-0.11994495718854029
0.46,120.99107219316743,995.3707672580065,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,62.18941110728806,7.674850799511106e-06,12.043097636028191,19.90741534516013,10.0,-0.12043097636028191
0.47,121.49358196885994,995.2704963837797,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,62.44770113199401,7.738734794171717e-06,12.091897763359066,19.905409927675596,10.0,-0.12091897763359066
0.48,121.99819104024678,995.1702406722532,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,62.70707019468685,7.803152111769281e-06,12.140896913910192,19.903404813445064,10.0,-0.12140896913910189
0.49,122.50490822604344,995.0700001004536,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,62.96752282818633,7.868107217394027e-06,12.190095904079511,19.901400002009073,10.0,-0.12190095904079509
0.5,123.01374238217386,994.9697746453306,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,63.22906358443736,7.93360461361891e-06,12.23949555362703,19.899395492906613,10.0,-0.12239495553627028
0.51,123.52470240191998,994.8695642837562,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,63.49169703458687,7.999648840814013e-06,12.289096685687879,19.897391285675123,10.0,-0.1228909668568788
0.52,124.03779721607138,994.7693689925245,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,63.755427769060695,8.066244477463488e-06,12.338900126785404,19.89538737985049,10.0,-0.12338900126785403
0.53,124.55303579307488,994.6691887483519,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,64.0202603976405,8.133396140485076e-06,12.388906706844223,19.893383774967038,10.0,-0.12388906706844223
0.54,125.07042713918418,994.5690235278762,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,64.28619954954067,8.201108485552198e-06,12.43911725920328,19.891380470557525,10.0,-0.12439117259203278
0.55,125.58998029860949,994.468873307657,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,64.55324987348529,8.269386207418674e-06,12.489532620628902,19.88937746615314,10.0,-0.12489532620628901
0.56,126.11170435457532,994.3687380641722,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,64.82141603825171,8.338234040366145e-06,12.540153631418104,19.887374761283446,10.0,-0.12540153631418105
0.57,126.63560842762048,994.2686177738233,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,65.09070273179692,8.40765675829093e-06,12.590981135227734,19.885372355476466,10.0,-0.12590981135227733
0.58,127.16170167866609,994.1685124129276,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,65.36111466283437,8.47765917542324e-06,12.642015979377597,19.883370248258554,10.0,-0.12642015979377594
0.59,127.68999330599927,994.0684219577255,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,65.63265655928362,8.548246146244072e-06,12.693259014548723,19.88136843915451,10.0,-0.12693259014548722
0.6,128.2204925467437,993.9683463843763,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,65.90533316902626,8.61942256599759e-06,12.74471109492771,19.879366927687528,10.0,-0.1274471109492771
0.61,128.75320867701137,993.868285668959,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,66.17914925998384,8.691193371032538e-06,12.796373078219903,19.87736571337918,10.0,-0.12796373078219903
0.62,129.28815101205456,993.7682397874711,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,66.45410962019605,8.763563539146484e-06,12.848245825662621,19.875364795749423,10.0,-0.1284824582566262
0.63,129.825328906419,993.6682087158293,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,66.73021905789938,8.836538089932957e-06,12.900330202038475,19.87336417431659,10.0,-0.12900330202038474
0.64,130.36475175409737,993.5681924298683,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,67.00748240160605,8.91012208513147e-06,12.952627075688703,19.871363848597365,10.0,-0.12952627075688702
0.65,130.9064289886834,993.4681909053406,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,67.28590450018326,8.984320628980423e-06,13.005137318526572,19.869363818106812,10.0,-0.13005137318526572
0.66,131.45037008725438,993.3682041179094,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,67.56549022484876,9.0591388690868e-06,13.057861806421045,19.86736408235819,10.0,-0.13057861806421042
0.67,131.99658458190137,993.2682320431252,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,67.84624447509731,9.134581998369971e-06,13.110801420339602,19.865364640862506,10.0,-0.13110801420339602
0.68,132.5450820304851,993.1682746564838,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,68.12817216366935,9.210655251380976e-06,13.163957043441902,19.863365493129677,10.0,-0.131639570434419
0.69,133.09587202890424,993.0683319334022,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,68.41127822285678,9.28736390631677e-06,13.21732956229655,19.861366638668045,10.0,-0.13217329562296548
0.7,133.64896421354317,992.9684038492132,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,68.69556760576118,9.36471328570284e-06,13.270919867122258,19.859368076984264,10.0,-0.13270919867122258
0.71,134.20436826143268,992.8684903791661,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,68.9810452863764,9.44270875676485e-06,13.324728851801833,19.85736980758332,10.0,-0.13324728851801834
0.72,134.7620938904111,992.7685914984253,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,69.26771625967132,9.521355731803383e-06,13.378757413896198,19.855371829968504,10.0,-0.13378757413896197
0.73,135.3221508592863,992.6687071820705,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,69.55558554167315,9.600659668571813e-06,13.433006454658486,19.85337414364141,10.0,-0.13433006454658483
0.74,135.88454896799834,992.5688374050962,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,69.84465816955115,9.680626070657347e-06,13.4874768790482,19.851376748101924,10.0,-0.13487476879048196
0.75,136.44929805778276,992.4689821424117,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,70.13493920170033,9.761260487865226e-06,13.54216959574542,19.849379642848234,10.0,-0.1354216959574542
0.76,137.01640801133453,992.3691413688404,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,70.42643371782596,9.842568516606144e-06,13.597085517165075,19.84738282737681,10.0,-0.13597085517165075
0.77,137.58588875297272,992.2693150591193,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,70.71914681902798,9.924555800286886e-06,13.652225559471244,19.845386301182387,10.0,-0.13652225559471243
0.78,138.15775024880577,992.1695031878995,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,71.01308362788616,1.0007228029704235e-05,13.707590642591553,19.84339006375799,10.0,-0.13707590642591552
0.79,138.73200250689757,992.0697057297449,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,71.30824928854535,1.0090590943442168e-05,13.763181690231612,19.841394114594898,10.0,-0.1376318169023161
0.8,139.3086555774341,991.9699226591324,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,71.60464896680114,1.0174650328272355e-05,13.818999629889502,19.83939845318265,10.0,-0.13818999629889503
0.81,139.88771955289076,991.8701539504515,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,71.90228785018586,1.0259412019557982e-05,13.875045392870334,19.83740307900903,10.0,-0.13875045392870333
0.82,140.46920456820035,991.7703995780038,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,72.20117114805498,1.0344881901660975e-05,13.931319914300841,19.835407991560075,10.0,-0.13931319914300844
0.83,141.0531208009219,991.6706595160026,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,72.50130409167386,1.043106590835259e-05,13.987824133144063,19.83341319032005,10.0,-0.1398782413314406
0.84,141.63947847140997,991.570933738573,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,72.80269193430473,1.0517970023227439e-05,14.04455899221405,19.83141867477146,10.0,-0.14044558992214048
0.85,142.22828784298468,991.4712222197512,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,73.10533995129413,1.0605600280120947e-05,14.101525438190663,19.829424444395023,10.0,-0.1410152543819066
0.86,142.81955922210244,991.3715249334841,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,73.40925344016065,1.0693962763530299e-05,14.158724421634375,19.82743049866968,10.0,-0.14158724421634372
0.87,143.41330295852734,991.2718418536292,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,73.71443772068305,1.078306360903889e-05,14.216156897001193,19.825436837072584,10.0,-0.14216156897001192
0.88,144.00952944550332,991.1721729539539,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,74.02089813498871,1.0872909003744321e-05,14.273823822657594,19.82344345907908,10.0,-0.14273823822657594
0.89,144.6082491199268,991.0725182081355,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,74.32864004764238,1.0963505186689932e-05,14.331726160895526,19.82145036416271,10.0,-0.14331726160895522
0.9,145.20947246252015,990.9728775897609,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,74.63766884573536,1.1054858449299936e-05,14.389864877947474,19.819457551795217,10.0,-0.14389864877947472
0.91,145.81320999800585,990.8732510723255,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,74.94798993897501,1.1146975135818194e-05,14.44824094400158,19.81746502144651,10.0,-0.14448240944001575
0.92,146.41947229528117,990.7736386292341,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,75.25960875977452,1.1239861643750614e-05,14.506855333216807,19.815472772584684,10.0,-0.14506855333216806
0.93,147.02826996759367,990.6740402337995,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,75.57253076334315,1.1333524424311236e-05,14.565709023738183,19.81348080467599,10.0,-0.1456570902373818
0.94,147.6396136727173,990.5744558592423,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,75.88676142777669,1.1427969982872027e-05,14.62480299771207,19.81148911718485,10.0,-0.1462480299771207
0.95,148.25351411312926,990.4748854786912,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,76.20230625414844,1.1523204879416441e-05,14.684138241301525,19.809497709573826,10.0,-0.14684138241301523
0.96,148.86998203618745,990.3753290651819,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,76.51917076660035,1.1619235728996708e-05,14.743715744701687,19.807506581303638,10.0,-0.14743715744701683
0.97,149.48902823430856,990.2757865916568,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,76.8373605124346,1.1716069202194943e-05,14.80353650215523,19.805515731833136,10.0,-0.1480353650215523
0.98,150.110663545147,990.1762580309653,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,77.15688106220556,1.1813712025588094e-05,14.86360151196789,19.803525160619305,10.0,-0.1486360151196789
0.99,150.7348988517743,990.0767433558627,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,77.47773800981199,1.1912170982216741e-05,14.923911776524008,19.801534867117255,10.0,-0.14923911776524004
1.0,151.36174508285936,989.9772425390101,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,77.7999369725897,1.20114529120578e-05,14.984468302302169,19.799544850780205,10.0,-0.14984468302302167
1.01,151.99121321284932,989.8777555529745,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,78.12348359140455,1.2111564712501136e-05,15.045272099890889,19.79755511105949,10.0,-0.15045272099890888
1.02,152.62331426215098,989.7782823702273,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,78.4483835307456,1.221251333883015e-05,15.106324184004322,19.795565647404548,10.0,-0.15106324184004322
1.03,153.25805929731317,989.678822963145,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,78.77464247881898,1.231430580470635e-05,15.167625573498078,19.7935764592629,10.0,-0.15167625573498078
1.04,153.89545943120947,989.5793773040083,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,79.10226614764167,1.2416949182657944e-05,15.229177291385055,19.791587546080166,10.0,-0.15229177291385054
1.05,154.5355258232218,989.4799453650022,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,79.431260273136,1.2520450604572466e-05,15.29098036485134,19.789598907300043,10.0,-0.1529098036485134
1.06,155.17826967942474,989.3805271182149,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,79.76163061522432,1.2624817262193538e-05,15.353035825272176,19.7876105423643,10.0,-0.15353035825272177
1.07,155.82370225277037,989.2811225356381,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,80.09338295792398,1.273005640762171e-05,15.415344708227973,19.78562245071276,10.0,-0.15415344708227974
1.08,156.4718348432738,989.1817315891661,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,80.42652310944274,1.2836175353819454e-05,15.477908053520359,19.783634631783322,10.0,-0.15477908053520356
1.09,157.12267879819947,989.0823542505959,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,80.76105690227453,1.2943181475120373e-05,15.540726905188334,19.78164708501192,10.0,-0.15540726905188332
1.1,157.7762455122482,988.9829904916267,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,81.09699019329558,1.3051082207742623e-05,15.603802311524435,19.779659809832534,10.0,-0.1560380231152443
1.11,158.43254642774454,988.8836402838588,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,81.4343288638607,1.3159885050306544e-05,15.667135325090952,19.777672805677177,10.0,-0.1566713532509095
1.12,159.09159305594335,988.7843035987534,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,81.77307883075488,1.3269597567879512e-05,15.730727004823724,19.775686071975066,10.0,-0.1573072700482372
1.13,159.75339705190885,988.6849804074844,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,82.11324608468115,1.338022740508691e-05,15.79457842342956,19.773699608149688,10.0,-0.1579457842342956
1.14,160.4179700316897,988.585670681298,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,82.4548365962885,1.3491782256192704e-05,15.858690649311031,19.77171341362596,10.0,-0.1585869064931103
1.15,161.0853236445361,988.486374391369,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,82.79785635329155,1.3604269877498654e-05,15.923064753704775,19.76972748782738,10.0,-0.15923064753704774
1.16,161.75546958891465,988.3870915087714,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,83.14231136870214,1.3717698090515213e-05,15.987701812262287,19.767741830175428,10.0,-0.15987701812262287
1.17,162.4284196127156,988.2878220044772,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,83.48820768093582,1.3832074782510839e-05,16.052602905068,19.765756440089543,10.0,-0.16052602905068
1.18,163.10418551346092,988.1885658493561,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,83.83555135391892,1.3947407907065927e-05,16.117769116657428,19.76377131698712,10.0,-0.16117769116657424
1.19,163.78277913851304,988.0893230141751,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,84.1843484771957,1.4063705484631362e-05,16.18320153603535,19.761786460283503,10.0,-0.1618320153603535
1.2,164.4642123852846,987.990093469598,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,84.53460516603629,1.4180975603091831e-05,16.24890125669412,19.75980186939196,10.0,-0.16248901256694115
1.21,165.14849720144915,987.8908771861848,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,84.88632756154486,1.4299226418333868e-05,16.314869376631975,19.757817543723696,10.0,-0.16314869376631977
1.22,165.8356455851523,987.7916741343919,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,85.23952183076828,1.4418466154818642e-05,16.381106998371525,19.755833482687837,10.0,-0.16381106998371525
1.23,166.52566958522408,987.692484284571,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,85.59419416680518,1.453870310615961e-05,16.44761522897816,19.75384968569142,10.0,-0.1644761522897816
1.24,167.2185813013921,987.5933076069692,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,85.95035078891554,1.4659945635705033e-05,16.514395180078672,19.751866152139385,10.0,-0.1651439518007867
1.25,167.91439288449516,987.4941440717281,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,86.30799794263051,1.478220217712532e-05,16.581447967879843,19.749882881434562,10.0,-0.16581447967879842
1.26,168.6131165366983,987.3949936488835,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,86.66714189986293,1.4905481235005437e-05,16.64877471318717,19.747899872977673,10.0,-0.1664877471318717
1.27,169.31476451170826,987.2958563083653,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,87.02778895901805,1.50297913854422e-05,16.716376541423625,19.745917126167306,10.0,-0.1671637654142362
1.28,170.01934911498978,987.1967320199965,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,87.38994544510474,1.5155141276646597e-05,16.784254582648483,19.74393464039993,10.0,-0.16784254582648478
1.29,170.72688270398305,987.0976207534933,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,87.75361770984729,1.528153962955125e-05,16.85240997157624,19.741952415069868,10.0,-0.16852409971576238
1.3,171.43737768832173,986.9985224784646,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,88.11881213179737,1.5408995238422916e-05,16.920843847595606,19.73997044956929,10.0,-0.16920843847595604
1.31,172.15084653005187,986.8994371644109,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,88.48553511644666,1.553751697148014e-05,16.989557354788506,19.737988743288216,10.0,-0.16989557354788506
1.32,172.86730174385164,986.8003647807245,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,88.85379309633974,1.5667113771516138e-05,17.05855164194924,19.736007295614492,10.0,-0.17058551641949235
1.33,173.5867558972521,986.7013052966893,0.514,1.02e-09,0.0001,10.0,-1e-06,0.02,1.0,89.22359253118758,1.5797794656526886e-05,17.12782786260364,19.734026105933786,10.0,-0.1712782786260364
