Tau04RMT_1_task1,_1_task1
0.0,0.0
0.09112806361823104,5.0
0.15175345993548855,10.0
0.20077516475302445,15.0
0.24324046967786023,20.0
0.28131577431254323,25.0
0.31620509010581394,30.0
0.3486549585659358,35.0
0.37916224855502784,40.0
0.4080761318930477,45.0
0.43565202504424383,50.0
0.46208326268782185,55.0
0.48752047584148395,60.0
0.5120834927256372,65.0
0.5358694955559143,70.0
0.5589585531944959,75.0
0.5814174462261532,80.0
0.6033024896155202,85.0
0.6246614458462253,90.0
0.645535148763193,95.0
0.6659586414840062,100.0
0.6859621138776885,105.0
0.7055715479596923,110.0
0.7248092876732032,115.0
0.7436944685156084,120.0
0.7622433562861995,125.0
0.7804696115674568,130.0
0.7983844866421334,135.0
0.815996983120034,140.0
0.8333139266741674,145.0
0.8503400498972804,150.0
0.867077998478277,155.0
0.883528300866306,160.0
0.8996892896001414,165.0
0.9155570319841254,170.0
0.9311251920682752,175.0
0.9463847987439596,180.0
0.9613240580850569,185.0
0.9759281169210695,190.0
0.9901787626955499,195.0
1.0040541571192845,200.0
1.0175285735219453,205.0
1.0305722276995786,210.0
1.0431512609387588,215.0
1.055227985700772,220.0
1.0667615194582774,225.0
1.077709026819593,230.0
1.088027580981948,235.0
1.0976769002222133,240.0
1.1066226575061853,245.0
1.1148401145667348,250.0
1.1223174359717691,255.0
1.1290580552584137,260.0
1.1350811819381899,265.0
1.1404205051171692,270.0
1.1451211224328133,275.0
1.1492357556152197,280.0
1.152820471895243,285.0
1.1559312120275131,290.0
1.1586211116029088,295.0
1.1609388135816014,300.0
1.162927655140327,305.0
1.1646254729480767,310.0
1.1660648250072332,315.0
1.167273523853462,320.0
1.1682750933443984,325.0
1.169089456199186,330.0
1.1697334653423506,335.0
1.1702213417806795,340.0
1.1705652101171726,345.0
1.1707753832474288,350.0
1.1708607083308193,355.0
1.1708288331889072,360.0
1.1706864035353823,365.0
1.1704391633731488,370.0
1.170092196229246,375.0
1.1696500337148659,380.0
1.1691167025072138,385.0
1.1684958440570143,390.0
1.1677907428749583,395.0
1.1670044187228905,400.0
1.166139639651484,405.0
1.1651989693616804,410.0
1.164184815032635,415.0
1.1630994130517014,420.0
1.1619448998065585,425.0
1.1607232867458726,430.0
1.1594364988434493,435.0
1.1580863851080467,440.0
1.1566747153996964,445.0
1.1552032056855812,450.0
1.153673522758712,455.0
1.1520872840284657,460.0
1.150446070658687,465.0
1.1487514169818043,470.0
1.147004823727861,475.0
1.145207762105054,480.0
1.1433616790882037,485.0
1.1414679992363395,490.0
1.1395281236537764,495.0
1.137543429264116,500.0
1.1355152713229382,505.0
1.133444993063023,510.0
1.1313339086910217,515.0
1.1291833095919106,520.0
1.1269945250975963,525.0
1.12476881201018,530.0
1.1225073225612783,535.0
1.1202113471427602,540.0
1.1178821287289828,545.0
1.1155208569367685,550.0
1.1131287198948452,555.0
1.1107068853821622,560.0
1.108256505304405,565.0
1.1057787168894029,570.0
1.1032746404280105,575.0
1.1007453820833093,580.0
1.0981920455755798,585.0
1.095615700370045,590.0
1.0930174007763898,595.0
1.0903981869605162,600.0
1.0877590863988502,605.0
1.0851010976485906,610.0
1.0824252209273975,615.0
1.0797324268343609,620.0
1.0770236748866773,625.0
1.0742999100797492,630.0
1.0715620594715858,635.0
1.0688110282564847,640.0
1.0660477112633544,645.0
1.0632729849849398,650.0
1.060487708605819,655.0
1.0576927255356363,660.0
1.0548888608896418,665.0
1.0520769127295557,670.0
1.0492576691605926,675.0
1.0464319219091374,680.0
1.0436004346704428,685.0
1.0407640297397138,690.0
1.0379233593921533,695.0
1.035079032214612,700.0
1.0322317122499574,705.0
1.0293821348252825,710.0
1.0265309902279267,715.0
1.023678945499003,720.0
1.0208266090207807,725.0
1.0179745594197358,730.0
1.0151234311198651,735.0
1.0122737566442859,740.0
1.0094261344847053,745.0
1.0065810857101662,750.0
1.0037391516349914,755.0
1.0009008430282973,760.0
0.9980666598061122,765.0
0.9952370860869602,770.0
0.9924125632365461,775.0
0.9895935909503369,780.0
0.9867806169774238,785.0
0.9839740669281675,790.0
0.9811743457782331,795.0
0.9783818389173494,800.0
0.9755969103168215,805.0
0.9728199677740853,810.0
0.9700513569026716,815.0
0.9672913970849311,820.0
0.9645404025786235,825.0
0.9617987436998654,830.0
0.9590666998309121,835.0
0.9563445589745229,840.0
0.9536326009993258,845.0
0.9509311182918785,850.0
0.9482403597740345,855.0
0.9455605737336659,860.0
0.9428919999168185,865.0
0.9402348723068905,870.0
0.9375894026505808,875.0
0.9349557957958357,880.0
0.9323342453140162,885.0
0.9297249461591824,890.0
0.9271280734331641,895.0
0.924543788077601,900.0
0.9219722435443707,905.0
0.9194135862388203,910.0
0.916867981754524,915.0
0.9143355439491777,920.0
0.9118163924931866,925.0
0.9093106373995449,930.0
0.9068183929446794,935.0
0.9043397638463383,940.0
0.9018748300898796,945.0
0.8994236707473257,950.0
0.8969863560942306,955.0
0.8945630090229042,960.0
0.8921536449826569,965.0
0.8897583461898482,970.0
0.887377159180988,975.0
0.8850101215979506,980.0
0.8826572703065212,985.0
0.8803186386250781,990.0
0.87799426775097,995.0
0.8756841738173847,1000.0
0.8733883882064335,1005.0
0.8711069142249317,1010.0
0.8688397637865357,1015.0
0.8665869281391636,1020.0
0.864348426342131,1025.0
0.8621242472016488,1030.0
0.8599143711761078,1035.0
0.8577188075576969,1040.0
0.8555375260179389,1045.0
0.8533705031235885,1050.0
0.8512177343563484,1055.0
0.849079169694185,1060.0
0.8469547930031682,1065.0
0.8448445774804394,1070.0
0.8427484532807666,1075.0
0.8406664061705927,1080.0
0.8385984002275577,1085.0
0.83654439213138,1090.0
0.8345043338856925,1095.0
0.832478181353219,1100.0
0.8304658880926377,1105.0
0.8284673885011382,1110.0
0.8264826198558369,1115.0
0.8245115151492325,1120.0
0.8225540030892061,1125.0
0.8206100855984402,1130.0
0.8186796563521043,1135.0
0.816762644287152,1140.0
0.8148589759411701,1145.0
0.8129685749668892,1150.0
0.811091393909678,1155.0
0.8092273795731252,1160.0
0.8073764378288104,1165.0
0.8055384936061619,1170.0
0.8037134702031064,1175.0
0.8019012906708818,1180.0
0.8001019067992762,1185.0
0.7983152257924382,1190.0
0.7965411702547779,1195.0
0.7947796617569464,1200.0
0.7930306208358364,1205.0
0.7912939777059106,1210.0
0.7895696560559237,1215.0
0.787857570196702,1220.0
0.7861576392973392,1225.0
0.784469781730127,1230.0
0.7827939150705556,1235.0
0.7811299589709397,1240.0
0.7794778438605018,1245.0
0.7778374782687693,1250.0
0.7762087790046595,1255.0
0.7745916622947963,1260.0
0.7729860437835101,1265.0
0.7713918385328387,1270.0
0.7698089851518698,1275.0
0.7682373948434194,1280.0
0.76667698039684,1285.0
0.7651276589498927,1290.0
0.763589347428488,1295.0
0.7620619625466872,1300.0
0.7605454129076976,1305.0
0.7590395925623633,1310.0
0.7575444726920088,1315.0
0.7560599609374854,1320.0
0.7545859434251818,1325.0
0.7531223661209729,1330.0
0.7516691113678449,1335.0
0.750226179496882,1340.0
0.7487934013078477,1345.0
0.747370795265923,1350.0
0.7459582492353707,1355.0
0.7445556800668455,1360.0
0.7431630127092128,1365.0
0.7417801445929288,1370.0
0.7404070112273909,1375.0
0.7390435197468974,1380.0
0.7376895982307047,1385.0
0.736345173916151,1390.0
0.7350101673972298,1395.0
0.7336845085028347,1400.0
0.7323681189608835,1405.0
0.7310609249694895,1410.0
0.7297628538026152,1415.0
0.728473829899963,1420.0
0.7271937817939208,1425.0
0.7259226369251484,1430.0
0.7246603211905139,1435.0
0.7234067654804497,1440.0
0.7221618969214763,1445.0
0.7209256439609987,1450.0
0.7196979447270835,1455.0
0.7184787224078657,1460.0
0.7172679059476714,1465.0
0.7160654242908263,1470.0
0.7148712099174203,1475.0
0.713685209340489,1480.0
0.7125073432310691,1485.0
0.7113375426373415,1490.0
0.7101757386074877,1495.0
0.7090218687204163,1500.0
0.7078758818418127,1505.0
0.7067377002685455,1510.0
0.7056072575653368,1515.0
0.7044844872969086,1520.0
0.7033693414478853,1525.0
0.7022617444329307,1530.0
0.7011616402793144,1535.0
0.7000689635602293,1540.0
0.6989836493809013,1545.0
0.6979056470406501,1550.0
0.696834902911945,1555.0
0.6957713452784864,1560.0
0.6947149142102219,1565.0
0.693665550515935,1570.0
0.6926231957432449,1575.0
0.6915877921786064,1580.0
0.6905592828473096,1585.0
0.6895376126094316,1590.0
0.6885227260261493,1595.0
0.6875145680786221,1600.0
0.6865130849084602,1605.0
0.6855182234076885,1610.0
0.6845299312187474,1615.0
0.6835481567344928,1620.0
0.682572849098195,1625.0
0.6816039363141136,1630.0
0.6806413765737381,1635.0
0.6796851217109454,1640.0
0.6787351214122543,1645.0
0.6777913259400815,1650.0
0.6768536861327435,1655.0
0.6759221534044557,1660.0
0.6749966789964966,1665.0
0.6740771981644726,1670.0
0.6731636736047063,1675.0
0.6722560573973422,1680.0
0.6713543020750335,1685.0
0.6704583606229434,1690.0
0.6695681864787443,1695.0
0.668683733532618,1700.0
0.667804955066466,1705.0
0.6669318021277962,1710.0
0.6660642322245183,1715.0
0.6652022005759428,1720.0
0.6643456628181552,1725.0
0.663494575004015,1730.0
0.662648893603156,1735.0
0.6618085755019867,1740.0
0.6609735778613456,1745.0
0.6601438582455149,1750.0
0.6593193749246897,1755.0
0.6585000864250972,1760.0
0.6576859516879426,1765.0
0.656876930069409,1770.0
0.6560729813406566,1775.0
0.6552740656878238,1780.0
0.6544801437120265,1785.0
0.6536911746562651,1790.0
0.6529071194254595,1795.0
0.6521279406860816,1800.0
0.6513536004576318,1805.0
0.6505840611588452,1810.0
0.6498192856076914,1815.0
0.6490592370213742,1820.0
0.6483038790163316,1825.0
0.6475531756082362,1830.0
0.6468070868662916,1835.0
0.6460655782931676,1840.0
0.6453286159322392,1845.0
0.6445961649410725,1850.0
0.6438681908471101,1855.0
0.6431446595476719,1860.0
0.642425537309955,1865.0
0.6417107907710338,1870.0
0.6410003869378597,1875.0
0.6402942857328574,1880.0
0.6395924582817982,1885.0
0.6388948728102578,1890.0
0.6382014971754056,1895.0
0.6375122995641019,1900.0
0.6368272484928968,1905.0
0.6361463128080307,1910.0
0.6354694616854344,1915.0
0.6347966644893945,1920.0
0.6341278882342646,1925.0
0.6334631048031385,1930.0
0.632802284477075,1935.0
0.6321453978524055,1940.0
0.631492415840735,1945.0
0.6308433096689411,1950.0
0.6301980508791744,1955.0
0.6295566113288585,1960.0
0.6289189613676839,1965.0
0.6282850655636828,1970.0
0.6276549004692862,1975.0
0.6270284378639635,1980.0
0.6264056497254928,1985.0
0.6257865082299615,1990.0
0.6251709857517664,1995.0
0.6245590625085586,2000.0
0.6239507186709653,2005.0
0.6233459194072679,2010.0
0.6227446361599425,2015.0
0.6221468392568316,2020.0
0.6215524927259576,2025.0
0.6209615950307995,2030.0
0.620374091032097,2035.0
0.6197900413677796,2040.0
0.6192092586518122,2045.0
0.6186318694970951,2050.0
0.6180578053186058,2055.0
0.6174870469261109,2060.0
0.6169195706534328,2065.0
0.6163553465136674,2070.0
0.6157943564300757,2075.0
0.6152365741101153,2080.0
0.6146819680431632,2085.0
0.6141305106543918,2090.0
0.6135821868625165,2095.0
0.6130369806919772,2100.0
0.6124948601149987,2105.0
0.611955801013936,2110.0
0.61141978425974,2115.0
0.6108867960510557,2120.0
0.6103568084245108,2125.0
0.6098297993368379,2130.0
0.6093057494733144,2135.0
0.6087846480292001,2140.0
0.6082664658382223,2145.0
0.6077511817531552,2150.0
0.6072387746267729,2155.0
0.6067292233118494,2160.0
0.6062225066611588,2165.0
0.6057186168890769,2170.0
0.605217529944287,2175.0
0.6047192227684332,2180.0
0.6042236752551777,2185.0
0.6037308672981835,2190.0
0.6032407787911128,2195.0
0.6027533952788882,2200.0
0.602268706283543,2205.0
0.601786684697509,2210.0
0.601307311478072,2215.0
0.6008305675825178,2220.0
0.6003564339681324,2225.0
0.5998848915922016,2230.0
0.5994159435909331,2235.0
0.5989495478461178,2240.0
0.5984856964147011,2245.0
0.5980243706416373,2250.0
0.5975655520315263,2255.0
0.5971092222486138,2260.0
0.5966553742077493,2265.0
0.5962039948325479,2270.0
0.5957550575779826,2275.0
0.5953085456360817,2280.0
0.594864442401671,2285.0
0.5944227314723745,2290.0
0.5939833966486131,2295.0
0.5935464219336064,2300.0
0.593111791533371,2305.0
0.5926794898567217,2310.0
0.5922495015152709,2315.0
0.5918218113234286,2320.0
0.5913964042093226,2325.0
0.5909732645006269,2330.0
0.5905523782946217,2335.0
0.5901337311786612,2340.0
0.5897173089410044,2345.0
0.5893030975708146,2350.0
0.5888910832581599,2355.0
0.5884812523940128,2360.0
0.5880735915702506,2365.0
0.587668087579655,2370.0
0.5872647274159125,2375.0
0.5868634982736138,2380.0
0.5864643875482545,2385.0
0.5860673635511566,2390.0
0.5856724178731887,2395.0
0.5852795448294937,2400.0
0.5848887315228625,2405.0
0.5844999652042796,2410.0
0.5841132332729247,2415.0
0.5837285232761713,2420.0
0.583345822909587,2425.0
0.5829651200169342,2430.0
0.5825864025901694,2435.0
0.582209658769443,2440.0
0.5818348768431003,2445.0
0.5814620390941818,2450.0
0.5810911210424694,2455.0
0.5807221235652678,2460.0
0.5803550346742626,2465.0
0.5799898424867053,2470.0
0.5796265352254123,2475.0
0.5792651012187654,2480.0
0.5789055289007118,2485.0
0.5785478068107637,2490.0
0.578191923593999,2495.0
0.5778378680010605,2500.0
0.5774856288881565,2505.0
0.5771351952170606,2510.0
0.576786548522381,2515.0
0.5764396821968163,2520.0
0.5760945860411617,2525.0
0.5757512491103289,2530.0
0.5754096605491171,2535.0
0.5750698095922114,2540.0
0.5747316855641839,2545.0
0.5743952778794933,2550.0
0.574060576042485,2555.0
0.5737275696473911,2560.0
0.5733962483783304,2565.0
0.5730666020093079,2570.0
0.5727386187079031,2575.0
0.5724122876415251,2580.0
0.5720876003577127,2585.0
0.5717645468875618,2590.0
0.5714431173477484,2595.0
0.5711233019405285,2600.0
0.5708050909537387,2605.0
0.5704884747607953,2610.0
0.5701734438206955,2615.0
0.5698599886780162,2620.0
0.5695480999629146,2625.0
0.5692377683911284,2630.0
0.5689289847639751,2635.0
0.5686217399683529,2640.0
0.5683160249767397,2645.0
0.5680118261913818,2650.0
0.5677091379374369,2655.0
0.5674079515570374,2660.0
0.5671082582263336,2665.0
0.5668100492013382,2670.0
0.5665133158179281,2675.0
0.5662180494918428,2680.0
0.5659242417186854,2685.0
0.5656318840739225,2690.0
0.5653409682128834,2695.0
0.5650514858707609,2700.0
0.5647634288626114,2705.0
0.5644767890833542,2710.0
0.5641915585077719,2715.0
0.5639077251899297,2720.0
0.5636252775955258,2725.0
0.5633442128490596,2730.0
0.5630645229545695,2735.0
0.5627861999837196,2740.0
0.5625092360757994,2745.0
0.5622336234377238,2750.0
0.5619593543440331,2755.0
0.5616864211368934,2760.0
0.5614148162260961,2765.0
0.5611445320890579,2770.0
0.5608755612708212,2775.0
0.5606078963840537,2780.0
0.5603415301090489,2785.0
0.5600764551937253,2790.0
0.5598126607164241,2795.0
0.5595501417075569,2800.0
0.5592888915144067,2805.0
0.5590289030332861,2810.0
0.5587701692230823,2815.0
0.5585126831052563,2820.0
0.5582564377638437,2825.0
0.5580014263454545,2830.0
0.5577476420592727,2835.0
