s130,s137,s149,s153,s157,s161,s166,s4,s46,s47,s48,s49,s50,s51,s52,s55,s56,s57,s60,s61,s63,s64,s65,s66,s67,s70,s71,s72,s73,s74,s75,s76,s77,s78,s79,s80,s81,s82,s83,s84,s85,s88,s89,s9,s90,s91,s92,s93,s94,Time
0.0,0.04452020708319959,3.7212594351418117e-06,2.6980280305504506e-08,0.0,0.018316009621600533,0.08401085145833795,0.0,0.0,0.002868919227044523,6.462493013416343e-05,0.0,0.0012994647428985157,0.0,0.0,0.0,0.046527672508498465,0.0,0.11259869908990967,0.0,1.8895543395919629e-06,0.0,0.0,0.0,0.00032112864531339414,0.0,0.016711541671627705,0.03291267893960723,0.0,0.0,0.00020852379381604993,0.0,0.0,0.0,0.0,0.03018353573787456,0.00020867043162423377,0.0,0.004156799391261432,0.0007872908535928158,0.0,0.0,0.0,0.0,2.3232601458354466e-05,2.196899207086644e-06,0.0,0.0,0.0,0.14
0.0,0.0457433671146549,4.395063583685574e-06,3.632748987657861e-08,0.0,0.018915892736706793,0.08713365890599106,0.0,0.0,0.0028683986829525277,6.464174761319288e-05,0.0,0.001298359644089084,0.0,0.0,0.0,0.04623526282155865,0.0,0.11132068674893489,0.0,2.327082710847042e-06,0.0,0.0,0.0,0.00034685794635419906,0.0,0.01787924245625136,0.03511884272294601,0.0,0.0,0.000223305941144034,0.0,0.0,0.0,0.0,0.03225395290998769,0.0002234640583259203,0.0,0.004309890803182223,0.0008500807694479864,0.0,0.0,0.0,0.0,2.6520518035107765e-05,2.687705955887441e-06,0.0,0.0,0.0,0.15
0.0,0.04691385208763761,5.137171718419508e-06,4.798305853629466e-08,0.0,0.019498857147409027,0.0901918054255675,0.0,0.0,0.0028678572918659374,6.464454338589382e-05,0.0,0.0012970258091197183,0.0,0.0,0.0,0.04595916751449515,0.0,0.11009590106309643,0.0,2.827573753843166e-06,0.0,0.0,0.0,0.00037291488090039035,0.0,0.01904477187256216,0.037307444337515996,0.0,0.0,0.00023807318139778126,0.0,0.0,0.0,0.0,0.03431838394474395,0.0002382429002596529,0.0,0.004451191669593656,0.0009137325002112868,0.0,0.0,0.0,0.0,3.0010432634804567e-05,3.244748876626243e-06,0.0,0.0,0.0,0.16
0.0,0.04803453146429854,5.9495233425779794e-06,6.231398402145544e-08,0.0,0.020065743709122494,0.09318626220938696,0.0,0.0,0.002867296101281816,6.463387973212359e-05,0.0,0.0012954853832679053,0.0,0.0,0.0,0.04569852403488171,0.0,0.10892149435719425,0.0,3.395248504691312e-06,0.0,0.0,0.0,0.00039929198201485645,0.0,0.020208234821147326,0.039478744065174334,0.0,0.0,0.0002528255298061423,0.0,0.0,0.0,0.0,0.036377316180822405,0.0002530069701401791,0.0,0.004581616810829536,0.0009782443266839092,0.0,0.0,0.0,0.0,3.370054059261713e-05,3.871809555753892e-06,0.0,0.0,0.0,0.17
0.0,0.04910810055389322,6.833904625961368e-06,7.971595930554839e-08,0.0,0.020617343703506062,0.0961179372634084,0.0,0.0,0.0028667157032778914,6.461040878456121e-05,0.0,0.0012937590378493161,0.0,0.0,0.0,0.04545252070016578,0.0,0.10779479180951142,0.0,4.034312511926027e-06,0.0,0.0,0.0,0.0004259819622813702,0.0,0.021369723000993573,0.04163299054711042,0.0,0.0,0.0002675630016062435,0.0,0.0,0.0,0.0,0.0384311788413115,0.00026775628076272184,0.0,0.004702003403354426,0.0010436145954380554,0.0,0.0,0.0,0.0,3.7589226736153245e-05,4.572617270048562e-06,0.0,0.0,0.0,0.18
0.0,0.05013704990189948,7.791953819600136e-06,1.0061323681724076e-07,0.0,0.021154385368521624,0.09898775053103995,0.0,0.0,0.0028661169739804984,6.457484614559349e-05,0.0,0.001291866096714356,0.0,0.0,0.0,0.04522041003619602,0.0,0.10671332219463937,0.0,4.748959321553904e-06,0.0,0.0,0.0,0.00045297769908922983,0.0,0.02252931699206459,0.04377042194632845,0.0,0.0,0.0002822856120603713,0.0,0.0,0.0,0.0,0.04048035163068237,0.0002824908450289043,0.0,0.004813120059285642,0.0011098417081130759,0.0,0.0,0.0,0.0,4.167505106372006e-05,5.350857986245955e-06,0.0,0.0,0.0,0.19
0.0,0.051123682817312055,8.825151597757903e-06,1.2545504760271947e-07,0.0,0.021677541855957366,0.1017965990999786,0.0,0.0,0.002865500759497965,6.452794244117645e-05,0.0,0.001289824493287745,0.0,0.0,0.0,0.04500150086814242,0.0,0.10567480030688294,0.0,5.5433375727054525e-06,0.0,0.0,0.0,0.00048027228291393193,0.0,0.023687087331836665,0.0458912648744122,0.0,0.0,0.00029699337634087975,0.0,0.0,0.0,0.0,0.04252516878995587,0.0002972106758593474,0.0,0.004915668302593803,0.001176924125499769,0.0,0.0,0.0,0.0,4.59567501571867e-05,6.210151200695756e-06,0.0,0.0,0.0,0.2
0.0,0.052070200021175544,9.934850652774984e-06,1.5472198895651226e-07,0.0,0.022187457268309906,0.10454533315288457,0.0,0.0,0.002864867634117704,6.447047726427473e-05,0.0,0.001287651176680626,0.0,0.0,0.0,0.04479513188629745,0.0,0.1046770427102544,0.0,6.42161833428261e-06,0.0,0.0,0.0,0.000507858896266096,0.0,0.02484309718677859,0.04799573893473545,0.0,0.0,0.0003116863097794877,0.0,0.0,0.0,0.0,0.0445659309760212,0.000311915786411428,0.0,0.005010301224701258,0.001244860334978434,0.0,0.0,0.0,0.0,5.043320504331745e-05,7.154114447325166e-06,0.0,0.0,0.0,0.21
0.0,0.05297854710058326,1.1122250038220087e-05,1.8891826850601244e-07,0.0,0.022684694991241885,0.10723491115198334,0.0,0.0,0.0028642181250730643,6.440323323719193e-05,0.0,0.0012853618541410134,0.0,0.0,0.0,0.04460072355776039,0.0,0.1037181200391049,0.0,7.387923781525076e-06,0.0,0.0,0.0,0.0005357309297266667,0.0,0.02599740216302616,0.05008405345822594,0.0,0.0,0.000326364427611584,0.0,0.0,0.0,0.0,0.04660290396584997,0.00032660618986735606,0.0,0.005097615961022316,0.0013136488716087838,0.0,0.0,0.0,0.0,5.510345465093936e-05,8.186305849914086e-06,0.0,0.0,0.0,0.22
0.0,0.05385064320147693,1.2388404422618974e-05,2.28571035976607e-07,0.0,0.0231698174084364,0.10986611336526271,0.0,0.0,0.0028635531464541544,6.432698525483717e-05,0.0,0.0012829711433237187,0.0,0.0,0.0,0.0444176982963788,0.0,0.10279612842108816,0.0,8.446331884875109e-06,0.0,0.0,0.0,0.0005638819643153624,0.0,0.02715005150418273,0.05215640839149109,0.0,0.0,0.00034102774499542336,0.0,0.0,0.0,0.0,0.04863632374874309,0.0003412818994508147,0.0,0.005178160869740047,0.0013832883101749952,0.0,0.0,0.0,0.0,5.996668712673501e-05,9.310233667649807e-06,0.0,0.0,0.0,0.23
0.0,0.05468823027903027,1.3734237317447746e-05,2.742360914651219e-07,0.0,0.023643329357939863,0.11243980560159533,0.0,0.0,0.002862872749894116,6.424250173259164e-05,0.0,0.0012804927889992599,0.0,0.0,0.0,0.0442455367608062,0.0,0.10190934047243073,0.0,9.600924694723271e-06,0.0,0.0,0.0,0.0005923056927293945,0.0,0.028301089455010038,0.05421299733054792,0.0,0.0,0.000355676277194942,0.0,0.0,0.0,0.0,0.05066640290931522,0.00035594292858758046,0.0,0.005252446013328817,0.0014537772438254681,0.0,0.0,0.0,0.0,6.502222056532084e-05,1.0529402610763271e-05,0.0,0.0,0.0,0.24
0.0,0.0554929985299564,1.5160545193859107e-05,3.26492713418635e-07,0.0,0.02410572351732382,0.11495676742645078,0.0,0.0,0.002862178865963246,6.41505349210436e-05,0.0,0.0012779396955849367,0.0,0.0,0.0,0.04408373247145931,0.0,0.10105607986515631,0.0,1.0855764786734652e-05,0.0,0.0,0.0,0.0006209959457312798,0.0,0.029450555863195227,0.05625400709121239,0.0,0.0,0.0003703100394917699,0.0,0.0,0.0,0.0,0.05269333317887298,0.0003705892908234918,0.0,0.005320945386530579,0.001525114287818913,0.0,0.0,0.0,0.0,7.026949698220494e-05,1.1847298103029566e-05,0.0,0.0,0.0,0.25
0.0,0.05626643340576573,1.6667979033057175e-05,3.8593894293291007e-07,0.0,0.024557429433318928,0.11741786642877262,0.0,0.0,0.002861470874911682,6.405180708097548e-05,0.0,0.0012753237607426593,0.0,0.0,0.0,0.043931842930857265,0.0,0.10023487416006625,0.0,1.221485085664315e-05,0.0,0.0,0.0,0.0006499467667044211,0.0,0.03059848594059383,0.058279615707874086,0.0,0.0,0.00038492904702820116,0.0,0.0,0.0,0.0,0.05471728424878775,0.00038522099969399054,0.0,0.005384092026188554,0.0015972980924695444,0.0,0.0,0.0,0.0,7.570809110419706e-05,1.3267352446841043e-05,0.0,0.0,0.0,0.26
0.0,0.057010009991358516,1.8257069028194383e-05,4.53197873736892e-07,0.0,0.02499887427884264,0.1198238659591623,0.0,0.0,0.002860749784120923,6.394701965668827e-05,0.0,0.0012726562005407427,0.0,0.0,0.0,0.04378942856132492,0.0,0.099444260737508,0.0,1.3682179952423307e-05,0.0,0.0,0.0,0.0006791523047457777,0.0,0.03174491162130437,0.06028999598157275,0.0,0.0,0.00039953331503854363,0.0,0.0,0.0,0.0,0.05673841003989559,0.0003998380689190176,0.0,0.005442290792931512,0.00167032731766789,0.0,0.0,0.0,0.0,8.133769153022808e-05,1.4793002551527532e-05,0.0,0.0,0.0,0.27
0.0,0.057725102511407986,1.992821885787592e-05,5.289108337242153e-07,0.0,0.02543045874973187,0.12217552109550282,0.0,0.0,0.002860017107803786,6.383684379629295e-05,0.0,0.0012699474587422504,0.0,0.0,0.0,0.04365607690660238,0.0,0.09868287719133581,0.0,1.5261707144199393e-05,0.0,0.0,0.0,0.000708606873432151,0.0,0.03288986158614817,0.06228531408135431,0.0,0.0,0.0004141228587001189,0.0,0.0,0.0,0.0,0.05875684879101687,0.0004144405122698921,0.0,0.005495915956486054,0.0017442006442656907,0.0,0.0,0.0,0.0,8.715809958436417e-05,1.6427659276327795e-05,0.0,0.0,0.0,0.28
0.0,0.05841288992010305,2.168171026898405e-05,6.137372259048352e-07,0.0,0.025852514927035088,0.1244737334922766,0.0,0.0,0.0028592692729857397,6.372192102126976e-05,0.0,0.0012672072690660245,0.0,0.0,0.0,0.043531444693083655,0.0,0.09794955581213752,0.0,1.6957353076101468e-05,0.0,0.0,0.0,0.0007383049360730308,0.0,0.03403336170957301,0.06426573041684326,0.0,0.0,0.00042869769316056325,0.0,0.0,0.0,0.0,0.060772725271283176,0.00042902834358992466,0.0,0.005545314672579407,0.0018189167691635502,0.0,0.0,0.0,0.0,9.316921950799085e-05,1.8174717374499948e-05,0.0,0.0,0.0,0.29
0.0,0.05907466355095748,2.3517705525344888e-05,7.083553691665953e-07,0.0,0.026265422935870572,0.12671912983289654,0.0,0.0,0.002858510428482031,6.360286242119273e-05,0.0,0.0012644447394984104,0.0,0.0,0.0,0.04341514113280303,0.0,0.09724301598435127,0.0,1.8773010098591625e-05,0.0,0.0,0.0,0.000768241094197944,0.0,0.035175435329946554,0.06623139976887654,0.0,0.0,0.0004432578335708095,0.0,0.0,0.0,0.0,0.06278615172587454,0.0004436015768220423,0.0,0.005590809380363629,0.0018944744008522491,0.0,0.0,0.0,0.0,9.937106569921207e-05,2.003756538999736e-05,0.0,0.0,0.0,0.3
0.0,0.05971152696287894,2.5436251525180934e-05,8.134591935910607e-07,0.0,0.026669499012037672,0.1289124875320229,0.0,0.0,0.0028577408274202657,6.34802485732815e-05,0.0,0.0012616683545829475,0.0,0.0,0.0,0.04330683982114649,0.0,0.09656216436812873,0.0,2.0712535968909117e-05,0.0,0.0,0.0,0.0007984100929069319,0.0,0.03631610357556416,0.06818247182565329,0.0,0.0,0.000457803295055203,0.0,0.0,0.0,0.0,0.06479722972666625,0.00045816022597717647,0.0,0.005632699586471774,0.0019708722599106323,0.0,0.0,0.0,0.0,0.0001057637464615579,2.201958295055783e-05,0.0,0.0,0.0,0.31
0.0,0.06032455387210803,2.7437281183889573e-05,9.297638997666006e-07,0.0,0.027065051502982707,0.13105454188601776,0.0,0.0,0.002856959813011786,6.33546340969892e-05,0.0,0.0012588860935378266,0.0,0.0,0.0,0.04320622262531987,0.0,0.09590593708048809,0.0,2.2779787659203197e-05,0.0,0.0,0.0,0.0008288067733977438,0.0,0.0374553857230481,0.07011909252437729,0.0,0.0,0.00047233409284972073,0.0,0.0,0.0,0.0,0.06680605173346513,0.00047270430526063015,0.0,0.005671265933747668,0.002048109065885759,0.0,0.0,0.0,0.0,0.00011234746806842262,2.4124174636039795e-05,0.0,0.0,0.0,0.32
0.0,0.06091471309678991,2.9520625833348437e-05,1.0579751136711685e-06,0.0,0.027452358559183848,0.13314601130245327,0.0,0.0,0.0028561690894445537,6.322652768906797e-05,0.0,0.0012561051730529435,0.0,0.0,0.0,0.043113002330389276,0.0,0.0952733744137915,0.0,2.4978469023684827e-05,0.0,0.0,0.0,0.0008594262686525598,0.0,0.038593298745100126,0.07204139880634439,0.0,0.0,0.00048685024169534954,0.0,0.0,0.0,0.0,0.06881269896703619,0.0004872338284972605,0.0,0.005706761657776619,0.0021261835866427025,0.0,0.0,0.0,0.0,0.00011912251607440291,2.6354637007768127e-05,0.0,0.0,0.0,0.33
0.0,0.06148297943135363,3.168600155710236e-05,1.198842554087892e-06,0.0,0.02783169990184597,0.135187608331359,0.0,0.0,0.0028553686974735404,6.309643104067935e-05,0.0,0.0012533326219168817,0.0,0.0,0.0,0.04302689015860491,0.0,0.09466351067515148,0.0,2.7312414925513997e-05,0.0,0.0,0.0,0.000890263630546449,0.0,0.03972985873343864,0.07394952921687879,0.0,0.0,0.0005013517569731439,0.0,0.0,0.0,0.0,0.0708172481836809,0.000501748810196171,0.0,0.005739432969318714,0.0022050945422945893,0.0,0.0,0.0,0.0,0.00012608927832647666,2.871441579452421e-05,0.0,0.0,0.0,0.34
0.0,0.06203023763574153,3.393302781777391e-05,1.3531083610821672e-06,0.0,0.028203328991271447,0.13718003371925352,0.0,0.0,0.0028545559132046637,6.296480473219508e-05,0.0,0.001250574815565318,0.0,0.0,0.0,0.04294762420175699,0.0,0.094075469592714,0.0,2.9785330957536696e-05,0.0,0.0,0.0,0.0009213141664758365,0.0,0.04086507991975656,0.07584361465866088,0.0,0.0,0.0005158386536648956,0.0,0.0,0.0,0.0,0.07281976703015308,0.0005162492645701983,0.0,0.00576950307438954,0.002284840690778768,0.0,0.0,0.0,0.0,0.00013324821760590975,3.120687620977072e-05,0.0,0.0,0.0,0.35
0.0,0.06255733373478346,3.626122418308867e-05,1.5215269911290401e-06,0.0,0.02856748771839919,0.1391239724394594,0.0,0.0,0.002853735088203029,6.283208393764213e-05,0.0,0.0012478377143690749,0.0,0.0,0.0,0.042874954443738476,0.0,0.09350841331020732,0.0,3.2400903316901614e-05,0.0,0.0,0.0,0.0009525732936890439,0.0,0.041998975297745204,0.0777237826052788,0.0,0.0,0.0005303109467960214,0.0,0.0,0.0,0.0,0.07482031700956304,0.0005307352059462242,0.0,0.005797180698465996,0.0023654207901301636,0.0,0.0,0.0,0.0,0.00014059987903795046,3.3835404206882426e-05,0.0,0.0,0.0,0.36
0.0,0.0630650596029009,3.8670020663211214e-05,1.704854439091938e-06,0.0,0.02892440227574182,0.14102009698297668,0.0,0.0,0.0028529051934966993,6.269867445890087e-05,0.0,0.001245126821605576,0.0,0.0,0.0,0.04280864696098033,0.0,0.09296155772210295,0.0,3.516275378618056e-05,0.0,0.0,0.0,0.0009840365918299242,0.0,0.043131556600734616,0.0795901557823138,0.0,0.0,0.0005447686512472109,0.0,0.0,0.0,0.0,0.07681895339897338,0.0005452066485846833,0.0,0.005822658803772386,0.0024468336128122686,0.0,0.0,0.0,0.0,0.00014814487941554086,3.660336727882296e-05,0.0,0.0,0.0,0.37
0.0,0.06355417646112546,4.115874620894652e-05,1.9038638651898989e-06,0.0,0.029274289553741298,0.1428690779260773,0.0,0.0,0.002852067089724701,6.256496231755808e-05,0.0,0.0012424473228367055,0.0,0.0,0.0,0.04274847734187096,0.0,0.09243414916662213,0.0,3.807451971041762e-05,0.0,0.0,0.0,0.001015699704794097,0.0,0.044262834649299324,0.08144285500695796,0.0,0.0,0.0005592117820883605,0.0,0.0,0.0,0.0,0.0788157268966954,0.0005596636069956053,0.0,0.005846119623417254,0.0025290779175623722,0.0,0.0,0.0,0.0,0.0001558839201224398,3.951419246043894e-05,0.0,0.0,0.0,0.38
0.0,0.06402541745827693,4.37266436344423e-05,2.119329272991807e-06,0.0,0.029617358790357356,0.14467155032703033,0.0,0.0,0.0028512208936152003,6.243130684545486e-05,0.0,0.0012398040030491507,0.0,0.0,0.0,0.04269422916925755,0.0,0.09192546171002342,0.0,4.113978328484475e-05,0.0,0.0,0.0,0.0010475584243443798,0.0,0.045392819225059326,0.08328199695704916,0.0,0.0,0.0005736403542880803,0.0,0.0,0.0,0.0,0.08081068303452395,0.0005741060956580734,0.0,0.005867731828108914,0.002612152472523067,0.0,0.0,0.0,0.0,0.00016381777282548183,4.257130351031001e-05,0.0,0.0,0.0,0.39
0.0,0.06447942582041344,4.6372869479239315e-05,2.352025397479881e-06,0.0,0.029953792061617013,0.14642820183341584,0.0,0.0,0.002850363455986523,6.229804219321338e-05,0.0,0.0012372012659435973,0.0,0.0,0.0,0.042645713502805466,0.0,0.091434859022654,0.0,4.4362077014550404e-05,0.0,0.0,0.0,0.0010796086835325569,0.0,0.04652151916116276,0.0851076945424142,0.0,0.0,0.0005880543827372677,0.0,0.0,0.0,0.0,0.08280386266736875,0.0005885341290412404,0.0,0.005887651491285751,0.0026960560525711146,0.0,0.0,0.0,0.0,0.00017194727776735183,4.577812925622872e-05,0.0,0.0,0.0,0.4
0.0,0.0649168655897315,4.9096508460653354e-05,2.6027300633019956e-06,0.0,0.030283778795439,0.1481396468654896,0.0,0.0,0.0028494989012545617,6.216548409818808e-05,0.0,0.0012346432472957597,0.0,0.0,0.0,0.042602734267040886,0.0,0.09096168374580593,0.0,4.774490899651108e-05,0.0,0.0,0.0,0.0011118465103598526,0.0,0.04764894261633764,0.08692005812682484,0.0,0.0,0.0006024538823377647,0.0,0.0,0.0,0.0,0.08479530323645326,0.0006029477216735818,0.0,0.005906025760308961,0.0027807874315786286,0.0,0.0,0.0,0.0,0.00018027333704900828,4.913812170148339e-05,0.0,0.0,0.0,0.41
