Time,species_1,species_2,species_3,parameter_1,parameter_2,parameter_3,compartment_1,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6
0.3,0.21958791662737476,0.21688993223149988,0.45950971474289554,1.0,0.3,5.0,1.0,0.9994897059352881,0.9995202791713537,0.979924512105616,0.4226193673877397,0.4196056427238773,0.6050083439662728
0.31,0.22532490291357088,0.22245775591768316,0.46344397856125563,1.0,0.3,5.0,1.0,0.9994195112775589,0.9994554958177427,0.9790685497749475,0.42892484567906064,0.42579089581499663,0.6070438585875503
0.32,0.23099917624493072,0.22795608173300935,0.46735731074631837,1.0,0.3,5.0,1.0,0.999342695510917,0.9993848391704726,0.9781893733488216,0.4350273721298188,0.4317709173549935,0.6090478375605425
0.33,0.23661265917228735,0.23338668208545485,0.4712499549368578,1.0,0.3,5.0,1.0,0.9992589151866367,0.9993080420040382,0.9772867838370172,0.4409375275217266,0.43755626063431324,0.6110210469645201
0.34,0.24216716571877328,0.23875122183612096,0.47512214376924145,1.0,0.3,5.0,1.0,0.9991678248653332,0.9992248402108866,0.9763605917428321,0.4466651266085476,0.443156715306244,0.6129642245270291
0.35,0.247664402225322,0.24405125919164666,0.4789740990752748,1.0,0.3,5.0,1.0,0.9990690776473932,0.9991349734746577,0.9754106173874866,0.45221928103960835,0.4485813699875614,0.6148780808551505
0.36,0.2531059968983204,0.2492882752712352,0.4828060323658699,1.0,0.3,5.0,1.0,0.998962325163762,0.9990381854277431,0.9744366911612649,0.45760848430079465,0.453838697263542,0.6167633007460203
0.37,0.2584934903359243,0.2544636646833504,0.4866181449036208,1.0,0.3,5.0,1.0,0.9988472181824186,0.9989342243838264,0.9734386538703785,0.4628406504441885,0.4589365920464283,0.618620544232733
0.38,0.26382833741514483,0.259578737454445,0.4904106278960758,1.0,0.3,5.0,1.0,0.9987234070791038,0.9988228439329118,0.9724163570551768,0.46792316013178487,0.46388241739720704,0.6204504476381555
0.39,0.26911192772001447,0.2646347394915006,0.4941836629104787,1.0,0.3,5.0,1.0,0.9985905418526067,0.9987038031009444,0.9713696632441422,0.47286291959849636,0.46868306354976613,0.6222536246835182
0.4,0.2743455792353528,0.2696328463163449,0.49793742195348484,1.0,0.3,5.0,1.0,0.9984482726954457,0.9985768670229119,0.970298446291492,0.47766638963357055,0.47334497661078456,0.624030667385483
0.41,0.2795305406134873,0.2745741653713735,0.5016720676598829,1.0,0.3,5.0,1.0,0.9982962504186622,0.9984418074681622,0.9692025916840078,0.48233961978531464,0.47787419260993697,0.6257821469622691
0.42,0.28466800565071987,0.279459750536593,0.5053877536503543,1.0,0.3,5.0,1.0,0.9981341264932866,0.9982984029986357,0.9680819967918762,0.4868882902766194,0.4822763794686462,0.6275086147755855
0.43,0.28975910548957773,0.28429059436411996,0.5090846245637688,1.0,0.3,5.0,1.0,0.9979615537151247,0.9981464396985532,0.966936571208147,0.49131773090478953,0.4865568556233765,0.6292106030790662
0.44,0.29480491429288724,0.28906763379186,0.5127628162935943,1.0,0.3,5.0,1.0,0.9977781865113738,0.99798571155764,0.9657662370240011,0.49563294991157836,0.4907206188381394,0.6308886258255804
0.45,0.29980646434691716,0.29379176529279494,0.5164224563715191,1.0,0.3,5.0,1.0,0.9975836808277696,0.9978160204560276,0.9645709290459787,0.49983866825002166,0.4947723805969726,0.6325431795037706
0.46,0.3047647456712502,0.29846384452025443,0.5200636641091828,1.0,0.3,5.0,1.0,0.997377694478518,0.9976371765694746,0.9633505950774423,0.5039393381520294,0.4987165845574372,0.6341747438281107
0.47,0.3096807059934915,0.30308468631741015,0.5236865507408398,1.0,0.3,5.0,1.0,0.9971598875089863,0.997448998773953,0.9621051961931781,0.5079391605297042,0.5025574238472594,0.6357837823985665
0.48,0.3145552249232511,0.30765503890348067,0.5272912191375497,1.0,0.3,5.0,1.0,0.9969299238406751,0.9972513162123766,0.9608347071595212,0.5118420805266678,0.5062988360281636,0.637370743143207
0.49,0.3193891534675919,0.312175623458544,0.5308777646064926,1.0,0.3,5.0,1.0,0.9966874700389291,0.9970439671994252,0.9595391164722147,0.5156518348432836,0.509944551034029,0.6389360592143403
0.5,0.324183311129542,0.31664713125432015,0.5344462749858679,1.0,0.3,5.0,1.0,0.9964321957359582,0.9968267996438658,0.9582184266146083,0.5193719622892345,0.5134981015969848,0.6404801495397882
0.51,0.3289384857360846,0.3210702235168181,0.5379968307851202,1.0,0.3,5.0,1.0,0.9961637739646656,0.9965996713746639,0.9568726542910279,0.5230058156659122,0.516962835053907,0.6420034193698206
0.52,0.33365542329678455,0.32544552130187565,0.5415295051399013,1.0,0.3,5.0,1.0,0.9958818821282814,0.9963624510299078,0.9555018307222773,0.5265565653345804,0.5203419166300132,0.6435062607221049
0.53,0.33833482943827686,0.3297736069644344,0.5450443639761914,1.0,0.3,5.0,1.0,0.9955862024521095,0.9961150184529619,0.954106001855903,0.5300272111675395,0.5236383413302647,0.6449890528961006
0.54,0.3429773891382415,0.33405504395555646,0.548541466505066,1.0,0.3,5.0,1.0,0.9952764211912982,0.9958572639490693,0.952685228427375,0.5334206069017781,0.5268549586350609,0.6464521631033232
0.55,0.34758376092525617,0.33829037104589327,0.5520208652560973,1.0,0.3,5.0,1.0,0.9949522292847708,0.9955890888450429,0.9512395861827322,0.5367394642951433,0.5299944764818801,0.6478959468793912
0.56,0.35215457746463535,0.3424801029442812,0.5554826062251584,1.0,0.3,5.0,1.0,0.9946133226650472,0.9953104057200084,0.949769166044315,0.5399863615673721,0.5330594696626467,0.6493207485260762
0.57,0.35669043425299085,0.34662471900200253,0.5589267288009614,1.0,0.3,5.0,1.0,0.9942594035255532,0.9950211394777428,0.9482740743588178,0.5431637429875755,0.5360523790939843,0.6507269014450255
0.58,0.3611919068624141,0.3507246805220209,0.5623532662228288,1.0,0.3,5.0,1.0,0.9938901794832014,0.9947212265103041,0.9467544329042935,0.5462739381920076,0.5389755314654185,0.6521147286725981
0.59,0.36565955061765437,0.35478043046715296,0.5657622457115901,1.0,0.3,5.0,1.0,0.9935053639005976,0.9944106148957311,0.945210379013214,0.5493191681518953,0.5418311451581332,0.6534845432611548
0.6,0.3700939006202591,0.35879239351587583,0.5691536886069327,1.0,0.3,5.0,1.0,0.9931046761967797,0.9940892645697378,0.9436420656766693,0.5523015509881363,0.5446213360191591,0.6548366486474495
0.61,0.37449546778330867,0.362760972120194,0.5725276104320738,1.0,0.3,5.0,1.0,0.992687842557798,0.993757147835202,0.9420496616664263,0.5552231047809216,0.5473481200314343,0.6561713389775246
0.62,0.3788647387042326,0.3666865464095632,0.5758840210288109,1.0,0.3,5.0,1.0,0.9922545963800978,0.9934142496136413,0.9404333516096104,0.5580857527338685,0.5500134184263229,0.657488899446275
0.63,0.3832021857608272,0.37056948433925935,0.57922292488004,1.0,0.3,5.0,1.0,0.9918046776555229,0.9930605667485908,0.9387933359527186,0.5608913345821426,0.5526190693040517,0.6587896066962408
0.64,0.38750826450507375,0.37441013911015253,0.5825443211993491,1.0,0.3,5.0,1.0,0.9913378334995822,0.9926961083098983,0.9371298310143716,0.5636416091434695,0.555166830089723,0.6600737291104998
0.65,0.3917834142652413,0.3782088498033522,0.585848204080422,1.0,0.3,5.0,1.0,0.99085381839107,0.9923208956267024,0.9354430689911826,0.5663382587473036,0.5576583819468214,0.661341527117027
0.66,0.3960280529100072,0.3819659361640942,0.5891345625471348,1.0,0.3,5.0,1.0,0.9903523951094589,0.9919349629130599,0.933733297995864,0.5689828897761561,0.5600953301459118,0.6625932534434613
0.67,0.4002425849701267,0.38568170677240404,0.5924033808309064,1.0,0.3,5.0,1.0,0.9898333341637748,0.9915383565589977,0.9320007819593245,0.5715770413865955,0.5624792129687397,0.6638291534477676
0.68,0.4044274020250017,0.3893564594617342,0.5956546385164501,1.0,0.3,5.0,1.0,0.989296414001046,0.9911311350951968,0.9302458005763773,0.5741221889756181,0.564811505162007,0.665049465386663
0.69,0.4085828828161839,0.39299048146393895,0.5988883106828797,1.0,0.3,5.0,1.0,0.9887414212464569,0.9907133691716454,0.9284686492333768,0.5766197472796925,0.5670936210173457,0.6662544206720278
0.7,0.4127093898614667,0.39658404604552694,0.6021043679882199,1.0,0.3,5.0,1.0,0.9881681514420197,0.9902851419506292,0.9266696389471988,0.5790710712281865,0.5693269151036617,0.6674442440966902
0.71,0.41680726988159494,0.40013741296629446,0.6053027768162547,1.0,0.3,5.0,1.0,0.9875764093431619,0.9898465490990673,0.9248490962510137,0.5814774589973742,0.5715126853041884,0.6686191540745824
0.72,0.4208768628220545,0.40365083755504727,0.6084834995639135,1.0,0.3,5.0,1.0,0.9869660078998127,0.9893976976451385,0.9230073629767926,0.5838401598498053,0.573652180899265,0.6697793629229317
0.73,0.4249184986609321,0.4071245675401177,0.6116464947289496,1.0,0.3,5.0,1.0,0.9863367688748277,0.988938706235716,0.9211447961268326,0.5861603745053281,0.5757466028317847,0.6709250770615908
0.74,0.4289324983203599,0.41055884399397363,0.6147917170647149,1.0,0.3,5.0,1.0,0.9856885228971732,0.9884697048961376,0.9192617676869869,0.5884392578307677,0.577797106410311,0.6720564972291095
0.75,0.43291917460655005,0.41395390230649093,0.6179191177354025,1.0,0.3,5.0,1.0,0.9850211094803342,0.9879908347520349,0.9173586644178983,0.5906779213942004,0.5798048038804415,0.6731738186909869
0.76,0.4368788330525128,0.41730997306068474,0.6210286444693632,1.0,0.3,5.0,1.0,0.9843343770250897,0.9875022477304862,0.9154358876257993,0.5928774358231282,0.5817707667998366,0.6742772314395927
0.77,0.4408117581721991,0.42062726828610925,0.6241202414236863,1.0,0.3,5.0,1.0,0.9836281854559464,0.9870041084578864,0.9134938530947326,0.5950388250583544,0.5836960198390778,0.6753669202853686
0.78,0.4447182239149211,0.4239059919685309,0.6271938495277493,1.0,0.3,5.0,1.0,0.9829024048022542,0.986496592721375,0.9115329907066658,0.5971630740779712,0.585581548808286,0.6764430651122201
0.79,0.448598504128256,0.42714635056810407,0.6302494068269373,1.0,0.3,5.0,1.0,0.9821569133974513,0.9859798856337777,0.9095537440293543,0.5992511361623004,0.5874283082551176,0.6775058411235174
0.8,0.45245286599961226,0.43034854647682524,0.6332868484894761,1.0,0.3,5.0,1.0,0.981391599110261,0.9854541823353569,0.9075565700955777,0.6013039307100538,0.5892372190686364,0.6785554189630447
0.81,0.45628157073316095,0.4335127787280935,0.6363061069564674,1.0,0.3,5.0,1.0,0.9806063593154922,0.9849196876287425,0.9055419390744613,0.6033223449975498,0.5910091702557683,0.6795919648808313
0.82,0.4600848742267666,0.4366392437062708,0.6393071120919236,1.0,0.3,5.0,1.0,0.9798011008361147,0.984376615586438,0.9035103339231453,0.6053072358462736,0.5927450206282755,0.6806156408931342
0.83,0.4638630271946464,0.43972813529843996,0.642289791315414,1.0,0.3,5.0,1.0,0.9789757399783247,0.9838251892319853,0.9014622500312786,0.6072594309194724,0.5944456001001417,0.6816266049309447
0.84,0.4676162642203041,0.4427796339059441,0.6452540693874061,1.0,0.3,5.0,1.0,0.9781302050902553,0.9832656422802902,0.8993981950913356,0.6091797243187377,0.5961117048640189,0.6826250108667377
0.85,0.4713448168551642,0.4457939196547539,0.6481998689490223,1.0,0.3,5.0,1.0,0.9772644339074551,0.982698216580083,0.8973186884355979,0.6110688845708143,0.5977441058531594,0.6836110087923575
0.86,0.47504891529683085,0.4487711741127324,0.6511271107034894,1.0,0.3,5.0,1.0,0.9763783731279237,0.9821231614140992,0.8952242605910998,0.6129276564626829,0.5993435506441745,0.6845847451681735
0.87,0.478728785571568,0.4517115774824909,0.65403571345654,1.0,0.3,5.0,1.0,0.9754719790324233,0.9815407336502104,0.8931154529187985,0.6147567605584179,0.6009107628690371,0.6855463629206516
0.88,0.4823846500313646,0.45461530912993803,0.6569255942608035,1.0,0.3,5.0,1.0,0.9745452173665837,0.980951197285353,0.8909928171658774,0.6165568943767322,0.602446443412477,0.6864960015708003
0.89,0.4860167278509993,0.4574825481128278,0.659796668560199,1.0,0.3,5.0,1.0,0.9735980631969593,0.9803548229702103,0.8888569150027952,0.6183287335115478,0.6039512715541604,0.6874337973583164
0.9,0.4896252343713368,0.4603134725393154,0.6626488502611763,1.0,0.3,5.0,1.0,0.9726305010539816,0.9797518877673405,0.8867083176012653,0.6200729321437578,0.6054259054517975,0.6883598833379305
0.91,0.49321037308895377,0.46310825146943196,0.6654820513377274,1.0,0.3,5.0,1.0,0.9716425271533838,0.9791426765706095,0.8845476055603092,0.6217901200261324,0.6068709787604528,0.6892743893225837
0.92,0.49677234808892096,0.4658670575471949,0.6682961827325166,1.0,0.3,5.0,1.0,0.9706341461120537,0.9785274790921904,0.8823753678427224,0.6234809092966671,0.608287107999141,0.690177442243545
0.93,0.5003113621680381,0.4685900651219446,0.6710911543507682,1.0,0.3,5.0,1.0,0.9696053713140091,0.9779065898143139,0.880192201370024,0.6251458942338367,0.6096748922295763,0.6910691662096667
0.94,0.503827615736074,0.4712774491586276,0.6738668751034822,1.0,0.3,5.0,1.0,0.9685562251190386,0.977280307811188,0.8779987105752745,0.6267856513920753,0.6110349131466706,0.6919496825804633
0.95,0.507321307179185,0.4739293856308189,0.6766232530433531,1.0,0.3,5.0,1.0,0.9674867386628538,0.9766489362475257,0.8757955068764478,0.6284007404087814,0.612367735907231,0.6928191100660975
0.96,0.510792633223333,0.47654605191374483,0.6793601955006882,1.0,0.3,5.0,1.0,0.9663969516351205,0.9760127818665026,0.8735832081406363,0.6299917047749435,0.6136739099237316,0.6936775648242187
0.97,0.5142417875255332,0.47912762534901265,0.6820776090071938,1.0,0.3,5.0,1.0,0.9652869126124866,0.9753721549261921,0.8713624383142744,0.6315590717694619,0.6149539687216018,0.6945251604877976
0.98,0.5176689557085478,0.4816742781401558,0.6847753987940359,1.0,0.3,5.0,1.0,0.9641566806411116,0.9747273701203957,0.8691338274107618,0.6331033508052949,0.6162084279992013,0.6953620080605359
0.99,0.5210743255251997,0.4841861878569322,0.6874534701009445,1.0,0.3,5.0,1.0,0.9630063218836363,0.9740787435870686,0.8668980100049072,0.6346250385942769,0.617437791374703,0.696188216373039
1.0,0.5244580838424542,0.4866635343419912,0.6901117279076198,1.0,0.3,5.0,1.0,0.96183591038507,0.9734265932174359,0.8646556249975573,0.6361246182439919,0.6186425493194667,0.6970038920415749
1.01,0.527820416365161,0.4891064994439629,0.69275007699308,1.0,0.3,5.0,1.0,0.9606455279974672,0.9727712382979212,0.8624073151158702,0.6376025596019287,0.6198231794930186,0.6978091395281845
1.02,0.5311615078969055,0.49151526730466544,0.6953684220593028,1.0,0.3,5.0,1.0,0.9594352641167003,0.9721129990127751,0.8601537263580125,0.6390593198196913,0.6209801473298358,0.698604061218524
1.03,0.5344815426008609,0.49389002464631265,0.6979666678548668,1.0,0.3,5.0,1.0,0.9582052154020817,0.9714521959442245,0.857895507435417,0.6404953438934331,0.6221139066035581,0.6993887574974311
1.04,0.5377807010701751,0.4962309576811752,0.7005447186838741,1.0,0.3,5.0,1.0,0.9569554867007734,0.9707891505359124,0.8556333097554361,0.6419110638180349,0.6232248983716038,0.7001633266380909
1.05,0.5410591619634332,0.49853825385400297,0.7031024787944428,1.0,0.3,5.0,1.0,0.955686190329094,0.970124184250831,0.8533677866509116,0.6433068997195669,0.6243135522285835,0.7009278649569797
1.06,0.5443171026495006,0.5008121025357417,0.705639852576334,1.0,0.3,5.0,1.0,0.9543974456656904,0.9694576179948114,0.8510995927675274,0.6446832605207355,0.6253802870235587,0.701682466907577
1.07,0.5475547018853115,0.5030526978694019,0.7081567451502726,1.0,0.3,5.0,1.0,0.9530893778795098,0.9687897708808029,0.8488293830932011,0.6460405454271256,0.6264255125523679,0.7024272252869935
1.08,0.550772137926187,0.5052602367806306,0.7106530620772377,1.0,0.3,5.0,1.0,0.9517621184220253,0.9681209603951275,0.8465578127709918,0.6473791434551798,0.6274496289555073,0.7031622311781281
1.09,0.5539695887471193,0.5074349192230306,0.7131287094744799,1.0,0.3,5.0,1.0,0.9504158047147472,0.9674515019385561,0.8442855365594429,0.6486994338520442,0.6284530271632535,0.7038875740125724
1.1,0.5571472322520665,0.5095769484107894,0.7155835941292298,1.0,0.3,5.0,1.0,0.9490505798282616,0.9667817083741908,0.8420132082984678,0.6500017864938084,0.6294360893193611,0.7046033416311509
1.11,0.5603052428269034,0.5116865270357663,0.7180176225633931,1.0,0.3,5.0,1.0,0.9476665937665929,0.9661118908637158,0.8397414813625428,0.6512865607860057,0.6303991873616737,0.7053096200391966
1.12,0.5634437926388206,0.5137638586984121,0.7204307014626161,1.0,0.3,5.0,1.0,0.9462640027872148,0.9654423581300601,0.8374710078773842,0.6525541065236539,0.6313426840068324,0.7060064935619829
1.13,0.5665630566378993,0.515809153405516,0.7228227391697927,1.0,0.3,5.0,1.0,0.9448429669507757,0.9647734143489888,0.8352024369131283,0.6538047661944612,0.6322669355354997,0.7066940453010414
1.14,0.5696632096476437,0.5178226243791875,0.7251936449075601,1.0,0.3,5.0,1.0,0.9434036511163325,0.9641053597989275,0.8329364148008415,0.6550388740469438,0.6331722905957374,0.7073723569296506
1.15,0.5727444264297749,0.5198044881331495,0.7275433288561706,1.0,0.3,5.0,1.0,0.9419462246673975,0.9634384905065705,0.8306735846686899,0.6562567563711168,0.6340590904995447,0.7080415087372026
1.16,0.5758068817350394,0.5217549645341488,0.7298717022284806,1.0,0.3,5.0,1.0,0.9404708612409988,0.9627730979074429,0.8284145859895482,0.6574587317632428,0.6349276695029529,0.7087015796716746
1.17,0.5788507503382389,0.5236742768465095,0.7321786773415406,1.0,0.3,5.0,1.0,0.9389777384618211,0.9621094685228552,0.8261600541411716,0.6586451113746669,0.6357783550694704,0.7093526473801278
1.18,0.5818762070574809,0.5255626517598332,0.7344641676847864,1.0,0.3,5.0,1.0,0.9374670376827196,0.9614478836540014,0.8239106199795366,0.6598161991454591,0.6366114681175356,0.7099947882473068
1.19,0.584883426757652,0.5274203193998455,0.736728087984833,1.0,0.3,5.0,1.0,0.9359389437329063,0.9607886190939143,0.8216669094259161,0.6609722920235428,0.6374273232525887,0.710628077432403
1.2,0.5878725841911494,0.5292475131329679,0.7389703541625634,1.0,0.3,5.0,1.0,0.9343936447517285,0.9601319449264395,0.8194295431726294,0.6621136801140227,0.6382262289017011,0.7112525888750622
1.21,0.5908438514740345,0.5310444663266796,0.7411908816197706,1.0,0.3,5.0,1.0,0.9328313332859213,0.9594781264576036,0.8171991380875788,0.6632406459295811,0.6390084861210406,0.7118683948390973
1.22,0.59379740112513,0.5328114162834129,0.7433895874818713,1.0,0.3,5.0,1.0,0.9312522045235768,0.9588274225875657,0.814976304686832,0.6643534657604128,0.6397743905351228,0.7124755665580069
1.23,0.5967334059351715,0.5345486040922027,0.7455663905985652,1.0,0.3,5.0,1.0,0.9296564561056303,0.9581800856205448,0.8127616468208606,0.6654524098083079,0.6405242324665666,0.7130741742489866
1.24,0.5996520381369018,0.5362562735828079,0.747721211056144,1.0,0.3,5.0,1.0,0.928044288335524,0.9575363614319573,0.8105557618770257,0.6665377420571704,0.641258296676571,0.713664286993304
1.25,0.6025534692734433,0.5379346711833222,0.7498539701932001,1.0,0.3,5.0,1.0,0.9264159040403022,0.9568964893288899,0.8083592404949177,0.6676097204063707,0.6419768624965198,0.7142459727567708
1.26,0.6054378700490693,0.5395840457585817,0.7519645906116424,1.0,0.3,5.0,1.0,0.9247715084513846,0.9562607019338075,0.806172666300081,0.6686685967931275,0.6426802039467726,0.7148192984085411
1.27,0.6083054101623708,0.5412046484293643,0.7540529961830185,1.0,0.3,5.0,1.0,0.9231113091063049,0.9556292250918069,0.8039966156563363,0.6697146173043589,0.6433685898429853,0.7153843297382838
1.28,0.611156258121821,0.5427967323723843,0.7561191120501423,1.0,0.3,5.0,1.0,0.9214355157726788,0.9550022778016714,0.8018316574368629,0.6707480222784243,0.6440422838902905,0.7159411314717723
1.29,0.6139905810437358,0.5443605526010803,0.7581628646240308,1.0,0.3,5.0,1.0,0.9197443403956309,0.9543800721709242,0.799678352814159,0.6717690463971592,0.6447015447656333,0.7164897672849339
1.3,0.6168085478932197,0.5458963692929871,0.7601841821135734,1.0,0.3,5.0,1.0,0.9180379949590948,0.9537628119547548,0.7975372544981891,0.6727779200037074,0.6453466276835489,0.7170302999598402
1.31,0.6196103392708285,0.5474044578607518,0.7621829960697929,1.0,0.3,5.0,1.0,0.9163166851283123,0.9531506882761277,0.795408904887682,0.6737748726945871,0.6459777887440652,0.717562791807027
1.32,0.6223961269594157,0.5488850878629609,0.7641592382319052,1.0,0.3,5.0,1.0,0.9145806223569493,0.9525438879541547,0.7932938392268192,0.674760126119654,0.6465952762166671,0.7180873038339184
1.33,0.6251660810731328,0.5503385303551721,0.7661128416580318,1.0,0.3,5.0,1.0,0.9128300195150129,0.9519425905202566,0.7911925842587718,0.6757338967161233,0.6471993338056844,0.718603896062788
1.34,0.627920371134495,0.5517650589833524,0.7680437409109815,1.0,0.3,5.0,1.0,0.9110650900597094,0.9513469676954779,0.7891056578793135,0.6766963962293298,0.6477902012579932,0.7191126275932137
1.35,0.6306591659804158,0.5531649498696193,0.7699518720602108,1.0,0.3,5.0,1.0,0.909286047919299,0.9507571833639252,0.7870335689978984,0.6776478318096606,0.6483681144591722,0.7196135566150795
1.36,0.6333826336601474,0.5545384814885719,0.7718371726805684,1.0,0.3,5.0,1.0,0.9074931073914622,0.9501733935629955,0.78497681741528,0.6785884061035224,0.6489333055225178,0.720106740420537
1.37,0.6360909413251228,0.555885934534212,0.7736995818478228,1.0,0.3,5.0,1.0,0.9056864830567293,0.9495957464902387,0.7829358937175158,0.6795183173385672,0.6494860028710892,0.7205922354149529
