species_1,species_2,species_3,Time
0.0,0.0,0.33,0.0
0.009838668036519081,0.009798891618254386,0.3347440429026824,0.01
0.019374388018684983,0.019293086327609853,0.33945289114048516,0.02
0.028633533284797022,0.028508730245822955,0.3441273165077505,0.03
0.037638858319359786,0.03746836669049422,0.3487680628087119,0.04
0.046410156929609356,0.04619159020218676,0.3533758470783247,0.05
0.05496477306275582,0.05469555438163407,0.3579513606924171,0.06
0.06331801548699632,0.06299538430836288,0.362495270397654,0.07
0.07148346894340755,0.07110448617978621,0.36700821925027477,0.08
0.0794732500145425,0.0790348020131603,0.37149082749272305,0.09
0.08729822505122199,0.08679702663831823,0.3759436933835945,0.1
0.094968182461724,0.09440077933472207,0.3803673939712405,0.11
0.10249197618533266,0.1018547468101423,0.38476248582320305,0.12
0.1098776406828626,0.10916679784389678,0.3891295057059153,0.13
0.11713249279677262,0.11634408486147778,0.3934689712364626,0.14
0.12426324813781998,0.12339315995882932,0.3977813815583562,0.15
0.13127602886313097,0.13031998285210414,0.4020672178042535,0.16
0.13817649126115808,0.1371300480376853,0.4063269437853285,0.17
0.14496982693762464,0.14382838614055837,0.41056100639958776,0.18
0.1516608522824872,0.15041965314571137,0.4147698362469235,0.19
0.1582540124838472,0.15690813452887378,0.4189538480057169,0.2
0.1647534462898414,0.16329780989133275,0.42311344098497805,0.21
0.1711629921740172,0.16959235921106847,0.4272489994747959,0.22
0.17748623537655336,0.1757952098256263,0.43136089324215193,0.23
0.18372651511141963,0.18190954370677073,0.43544947785866056,0.24
0.18988695472355424,0.1879383276108607,0.4395150951199105,0.25
0.19597047228823652,0.19388432372705452,0.4435580733704073,0.26
0.20197982611273618,0.19975013514237444,0.44757872802768073,0.27
0.20791760047239108,0.20553819167574713,0.4515773617372618,0.28
0.21378620052614616,0.21125074487004383,0.45555426458239245,0.29
0.21958791662737476,0.21688993223149988,0.45950971474289554,0.3
0.22532490291357088,0.22245775591768316,0.46344397856125563,0.31
0.23099917624493072,0.22795608173300935,0.46735731074631837,0.32
0.23661265917228735,0.23338668208545485,0.4712499549368578,0.33
0.24216716571877328,0.23875122183612096,0.47512214376924145,0.34
0.247664402225322,0.24405125919164666,0.4789740990752748,0.35
0.2531059968983204,0.2492882752712352,0.4828060323658699,0.36
0.2584934903359243,0.2544636646833504,0.4866181449036208,0.37
0.26382833741514483,0.259578737454445,0.4904106278960758,0.38
0.26911192772001447,0.2646347394915006,0.4941836629104787,0.39
0.2743455792353528,0.2696328463163449,0.49793742195348484,0.4
0.2795305406134873,0.2745741653713735,0.5016720676598829,0.41
0.28466800565071987,0.279459750536593,0.5053877536503543,0.42
0.28975910548957773,0.28429059436411996,0.5090846245637688,0.43
0.29480491429288724,0.28906763379186,0.5127628162935943,0.44
0.29980646434691716,0.29379176529279494,0.5164224563715191,0.45
0.3047647456712502,0.29846384452025443,0.5200636641091828,0.46
0.3096807059934915,0.30308468631741015,0.5236865507408398,0.47
0.3145552249232511,0.30765503890348067,0.5272912191375497,0.48
0.3193891534675919,0.312175623458544,0.5308777646064926,0.49
0.324183311129542,0.31664713125432015,0.5344462749858679,0.5
0.3289384857360846,0.3210702235168181,0.5379968307851202,0.51
0.33365542329678455,0.32544552130187565,0.5415295051399013,0.52
0.33833482943827686,0.3297736069644344,0.5450443639761914,0.53
0.3429773891382415,0.33405504395555646,0.548541466505066,0.54
0.34758376092525617,0.33829037104589327,0.5520208652560973,0.55
0.35215457746463535,0.3424801029442812,0.5554826062251584,0.56
0.35669043425299085,0.34662471900200253,0.5589267288009614,0.57
0.3611919068624141,0.3507246805220209,0.5623532662228288,0.58
0.36565955061765437,0.35478043046715296,0.5657622457115901,0.59
0.3700939006202591,0.35879239351587583,0.5691536886069327,0.6
0.37449546778330867,0.362760972120194,0.5725276104320738,0.61
0.3788647387042326,0.3666865464095632,0.5758840210288109,0.62
0.3832021857608272,0.37056948433925935,0.57922292488004,0.63
0.38750826450507375,0.37441013911015253,0.5825443211993491,0.64
0.3917834142652413,0.3782088498033522,0.585848204080422,0.65
0.3960280529100072,0.3819659361640942,0.5891345625471348,0.66
0.4002425849701267,0.38568170677240404,0.5924033808309064,0.67
0.4044274020250017,0.3893564594617342,0.5956546385164501,0.68
0.4085828828161839,0.39299048146393895,0.5988883106828797,0.69
0.4127093898614667,0.39658404604552694,0.6021043679882199,0.7
0.41680726988159494,0.40013741296629446,0.6053027768162547,0.71
0.4208768628220545,0.40365083755504727,0.6084834995639135,0.72
0.4249184986609321,0.4071245675401177,0.6116464947289496,0.73
0.4289324983203599,0.41055884399397363,0.6147917170647149,0.74
0.43291917460655005,0.41395390230649093,0.6179191177354025,0.75
0.4368788330525128,0.41730997306068474,0.6210286444693632,0.76
0.4408117581721991,0.42062726828610925,0.6241202414236863,0.77
0.4447182239149211,0.4239059919685309,0.6271938495277493,0.78
0.448598504128256,0.42714635056810407,0.6302494068269373,0.79
0.45245286599961226,0.43034854647682524,0.6332868484894761,0.8
0.45628157073316095,0.4335127787280935,0.6363061069564674,0.81
0.4600848742267666,0.4366392437062708,0.6393071120919236,0.82
0.4638630271946464,0.43972813529843996,0.642289791315414,0.83
0.4676162642203041,0.4427796339059441,0.6452540693874061,0.84
0.4713448168551642,0.4457939196547539,0.6481998689490223,0.85
0.47504891529683085,0.4487711741127324,0.6511271107034894,0.86
0.478728785571568,0.4517115774824909,0.65403571345654,0.87
0.4823846500313646,0.45461530912993803,0.6569255942608035,0.88
0.4860167278509993,0.4574825481128278,0.659796668560199,0.89
0.4896252343713368,0.4603134725393154,0.6626488502611763,0.9
0.49321037308895377,0.46310825146943196,0.6654820513377274,0.91
0.49677234808892096,0.4658670575471949,0.6682961827325166,0.92
0.5003113621680381,0.4685900651219446,0.6710911543507682,0.93
0.503827615736074,0.4712774491586276,0.6738668751034822,0.94
0.507321307179185,0.4739293856308189,0.6766232530433531,0.95
0.510792633223333,0.47654605191374483,0.6793601955006882,0.96
0.5142417875255332,0.47912762534901265,0.6820776090071938,0.97
0.5176689557085478,0.4816742781401558,0.6847753987940359,0.98
0.5210743255251997,0.4841861878569322,0.6874534701009445,0.99
0.5244580838424542,0.4866635343419912,0.6901117279076198,1.0
0.527820416365161,0.4891064994439629,0.69275007699308,1.01
0.5311615078969055,0.49151526730466544,0.6953684220593028,1.02
0.5344815426008609,0.49389002464631265,0.6979666678548668,1.03
0.5377807010701751,0.4962309576811752,0.7005447186838741,1.04
0.5410591619634332,0.49853825385400297,0.7031024787944428,1.05
0.5443171026495006,0.5008121025357417,0.705639852576334,1.06
0.5475547018853115,0.5030526978694019,0.7081567451502726,1.07
0.550772137926187,0.5052602367806306,0.7106530620772377,1.08
0.5539695887471193,0.5074349192230306,0.7131287094744799,1.09
0.5571472322520665,0.5095769484107894,0.7155835941292298,1.1
0.5603052428269034,0.5116865270357663,0.7180176225633931,1.11
0.5634437926388206,0.5137638586984121,0.7204307014626161,1.12
0.5665630566378993,0.515809153405516,0.7228227391697927,1.13
0.5696632096476437,0.5178226243791875,0.7251936449075601,1.14
0.5727444264297749,0.5198044881331495,0.7275433288561706,1.15
0.5758068817350394,0.5217549645341488,0.7298717022284806,1.16
0.5788507503382389,0.5236742768465095,0.7321786773415406,1.17
0.5818762070574809,0.5255626517598332,0.7344641676847864,1.18
0.584883426757652,0.5274203193998455,0.736728087984833,1.19
0.5878725841911494,0.5292475131329679,0.7389703541625634,1.2
0.5908438514740345,0.5310444663266796,0.7411908816197706,1.21
0.59379740112513,0.5328114162834129,0.7433895874818713,1.22
0.5967334059351715,0.5345486040922027,0.7455663905985652,1.23
0.5996520381369018,0.5362562735828079,0.747721211056144,1.24
0.6025534692734433,0.5379346711833222,0.7498539701932001,1.25
0.6054378700490693,0.5395840457585817,0.7519645906116424,1.26
0.6083054101623708,0.5412046484293643,0.7540529961830185,1.27
0.611156258121821,0.5427967323723843,0.7561191120501423,1.28
0.6139905810437358,0.5443605526010803,0.7581628646240308,1.29
