I_3_task1,Ti_1_task1,Tm_2_task1,_1_task1,u_4_task1
0.9,1.3,1.2,0.0,0.0
0.8803962970135598,1.2650375045993227,1.136734517721809,0.06,0.0
0.8616666429777189,1.2296387300751856,1.0797140969471768,0.12,0.0
0.8437482375214787,1.1942543202944615,1.0280708105063843,0.18,0.0
0.8265840237243153,1.1592239818653831,0.9810799901707241,0.24,0.0
0.8101220915545084,1.124798899889788,0.9381356312606036,0.3,0.0
0.7943151149050919,1.091161516750381,0.8987284172499451,0.36,0.0
0.779119867047929,1.0584408434244095,0.8624283274931166,0.42,0.0
0.7644967943925945,1.0267239956127936,0.8288710337362537,0.48,0.0
0.750409634105085,0.9960659916353712,0.7977461964036537,0.54,0.0
0.7368250890213079,0.9664966536264532,0.7687887682002864,0.6,0.0
0.7237125367428932,0.9380263198605903,0.7417716293678711,0.66,0.0
0.711043758167472,0.9106513475882991,0.7164985658656873,0.72,0.0
0.6987927118021329,0.8843573608304153,0.6927995902954771,0.78,0.0
0.6869353303697854,0.8591217438808688,0.6705271036072342,0.84,0.0
0.6754493379226455,0.834915956099447,0.6495523844879258,0.9,0.0
0.6643140890260949,0.8117077497380029,0.629762356220325,0.96,0.0
0.6535104233070387,0.7894621437433238,0.6110575425815362,1.02,0.0
0.6430205372979179,0.7681425674343666,0.5933500290363235,1.08,0.0
0.632827869387814,0.7477116830516864,0.5765618081237739,1.14,0.0
0.6229169968844601,0.728132114632362,0.5606233078659295,1.2,0.0
0.6132735435144235,0.7093667880940824,0.5454723379664255,1.26,0.0
0.6038840963007138,0.6913793292915572,0.5310530662833103,1.32,0.0
0.5947361327462037,0.6741342521087175,0.5173152609318403,1.38,0.0
0.5858179518945363,0.6575972677585681,0.5042134615753066,1.44,0.0
0.5771186118832374,0.6417353500612305,0.4917064131843742,1.5,0.0
0.5686278792907475,0.6265167707917781,0.479756624213642,1.56,0.0
0.560336175784638,0.6119111629061689,0.4683298796702091,1.62,0.0
0.5522345341901347,0.5978895162679818,0.45739489093300295,1.68,0.0
0.5443145584881811,0.5844241976201309,0.44692296050449953,1.74,0.0
0.5365683821780898,0.5714889399798526,0.43688765804767504,1.8,0.0
0.5289886380922842,0.5590587672519544,0.4272646513054565,1.86,0.0
0.5215684239076348,0.5471099781366695,0.4180314508805207,1.92,0.0
0.5143012710270571,0.5356200958676056,0.40916721271245277,1.98,0.0
0.5071811187498968,0.5245678152480981,0.400652592131221,2.04,0.0
0.500202291558904,0.5139329371483524,0.39246963591185985,2.1,0.0
0.4933594705170463,0.5036963321470099,0.3846015991424452,2.16,0.0
0.48664767524145325,0.4938398777673111,0.3770328802557253,2.22,0.0
0.48006223893468036,0.48434641298652475,0.369748878446216,2.28,0.0
0.4735987931005795,0.4751996860821767,0.36273594792003166,2.34,0.0
0.467253244515489,0.46638430163066763,0.3559812795531987,2.4,0.0
0.4610217620745092,0.4578856695769588,0.34947287587234477,2.46,0.0
0.4549007558975166,0.44968996122758065,0.34319944511965617,2.52,0.0
0.4488868657164831,0.4417840727699131,0.33715037924054647,2.58,0.0
0.4429769428554708,0.43415557706347074,0.3313156784477316,2.64,0.0
0.4371680395321202,0.4267926937623581,0.3256859309150453,2.7,0.0
0.4314573866001303,0.4196842293088808,0.3202522087120692,2.76,0.0
0.4258423898320673,0.4128195636190215,0.315006095088538,2.82,0.0
0.420320620137846,0.406188621630572,0.3099396689416033,2.88,0.0
0.4148897891579976,0.39978180936672253,0.30504538675594495,2.94,0.0
0.4095477504829555,0.39359002147289285,0.300316125179257,3.0,0.0
0.404292486304459,0.3876046044233603,0.29574513982390027,3.06,0.0
0.3991220903056665,0.3818173074324975,0.2913260036687488,3.12,0.0
0.39403477008444665,0.37622029845048105,0.28705263550442006,3.18,0.0
0.38902883188145376,0.37080612075780056,0.2829192524961193,3.24,0.0
0.38410266888001016,0.3655676601831314,0.2789203374455523,3.3,0.0
0.37925476431756155,0.36049814890528753,0.2750506669752848,3.36,0.0
0.3744836754724682,0.35559112709347374,0.27130526107170816,3.42,0.0
0.3697880266761619,0.3508404249308897,0.26767936680368326,3.48,0.0
0.365166512329336,0.34624017274523916,0.2641684696955789,3.54,0.0
0.36061788122468286,0.34178475733004865,0.26076825581635565,3.6,0.0
0.35614093475828523,0.33746881739410867,0.2574746077370329,3.66,0.0
0.3517345300653158,0.3332872512521173,0.2542836109787215,3.72,0.0
0.3473975597906801,0.32923516490738325,0.2511915092659823,3.78,0.0
0.34312895014524925,0.32530786659973815,0.24819469967403227,3.84,0.0
0.3389276655146687,0.32150087323973026,0.24528974296327435,3.9,0.0
0.3347927199562377,0.31780993103891536,0.24247338956041634,3.96,0.0
0.33072314342143916,0.314230941622469,0.23974250292286634,4.02,0.0
0.3267179873237071,0.31075997028147717,0.23709407208120392,4.08,0.0
0.3227763302451818,0.3073932543546235,0.23452521988522937,4.14,0.0
0.3188972843126999,0.3041272129876744,0.2320332122120406,4.2,0.0
0.31507997060441767,0.300958392748066,0.2296154115743576,4.26,0.0
0.311323524007396,0.2978834742394123,0.22726928360258483,4.32,0.0
0.30762709944717936,0.2948992831267585,0.22499240342580648,4.38,0.0
0.30398987466873634,0.29200279346776653,0.2227824567620838,4.44,0.0
0.3004110325673807,0.289191085236289,0.22063720993407532,4.5,0.0
0.2968897653875453,0.2864613508294702,0.21855451311379198,4.56,0.0
0.29342528064117585,0.2838109006203704,0.21653231037283974,4.62,0.0
0.2900168009850837,0.2812371585589687,0.21456863743017,4.68,0.0
0.28666355302982405,0.27873763958274056,0.21266159682147637,4.74,0.0
0.28336477035223684,0.27630995038215944,0.21080936203685316,4.8,0.0
0.2801196986095589,0.2739517981057509,0.20901018388881581,4.86,0.0
0.27692759381610316,0.27166098309542674,0.20726238510263478,4.92,0.0
0.2737877159299315,0.269435380667657,0.20556434682800592,4.98,0.0
0.27069933084754566,0.26727294259466733,0.20391450962181923,5.04,0.0
0.26766171567254743,0.2651717117877756,0.20231137899925294,5.1,0.0
0.26467415481723167,0.26312980711801076,0.2007535168240077,5.16,0.0
0.2617359359240731,0.26114540765001804,0.19923953242032091,5.22,0.0
0.258846351633278,0.25921675592015486,0.19776808271571142,5.28,0.0
0.2560046991809879,0.2573421540696204,0.19633786920066065,5.34,0.0
0.2532102889239788,0.25551998493258465,0.19494765755339122,5.4,0.0
0.25046243817764874,0.253748692066,0.19359625997389035,5.46,0.0
0.24776046702535365,0.25202676529053536,0.1922825225233481,5.52,0.0
0.24510370115968363,0.25035274589007145,0.19100533031826303,5.58,0.0
0.2424914717864741,0.24872522373288564,0.18976360543955148,5.64,0.0
0.23992311949657044,0.2471428501126009,0.18855632092765173,5.7,0.0
0.23739799115096222,0.2456043229089429,0.18738248645255776,5.76,0.0
0.23491543852565036,0.24410837872035043,0.18624114111813245,5.82,0.0
0.2324748194595901,0.2426537949134681,0.18513135641434206,5.88,0.0
0.23007549787971063,0.24123938772268919,0.18405223458370257,5.94,0.0
0.22771684576590076,0.2398640302448349,0.18300291403891214,6.0,0.0
0.22539824148413828,0.23852663318767042,0.18198256157978931,6.06,0.0
0.22311906937394943,0.2372261384820793,0.1809903691693176,6.12,0.0
0.22087872029273042,0.2359615227072585,0.18002555418759697,6.18,0.0
0.218676591665766,0.23473179566626426,0.17908735834142134,6.24,0.0
0.2165120880646398,0.23353600833418056,0.1781750566359107,6.3,0.0
0.21438462073799727,0.23237324222310438,0.17728794639601758,6.36,0.0
0.21229360758449192,0.23124260659058582,0.17642534470843724,6.42,0.0
0.21023847332132625,0.2301432391175292,0.17558658958818588,6.48,0.0
0.20821864951108057,0.22907430457800937,0.17477103949864325,6.54,0.0
0.20623357439611362,0.22803499699100008,0.1739780835545797,6.6,0.0
0.20428269313631922,0.22702453447352242,0.17320712933213725,6.66,0.0
0.20236545785055315,0.22604215764631386,0.1724576015784313,6.72,0.0
0.20048132760843673,0.2250871289374053,0.17172894367605887,6.78,0.0
0.19862976842189498,0.22415873234365458,0.1710206167254189,6.84,0.0
0.19681025278616962,0.22325628620660343,0.1703320979195051,6.9,0.0
0.1950222601940248,0.22237912787569405,0.16966288044705108,6.96,0.0
0.19326527713793656,0.22152661316210476,0.1690124725915788,7.02,0.0
0.191538797038223,0.2206981179319471,0.16838039671414012,7.08,0.0
0.1898423201237913,0.2198930381423227,0.1677661895590466,7.14,0.0
0.18817535308353214,0.21911079144102216,0.1671694046168519,7.2,0.0
0.18653740963179727,0.21835081253433572,0.1665896062881658,7.26,0.0
0.18492801032444683,0.21761255366420834,0.16602637076972807,7.32,0.0
0.1833466825308431,0.2168954840222082,0.1654792855416698,7.38,0.0
0.1817929601372668,0.21619908598288465,0.16494795506959614,7.44,0.0
0.1802663834987746,0.21552285391746678,0.16443200103254518,7.5,0.0
0.17876649980850515,0.21486629734324075,0.16393105335292135,7.56,0.0
0.1772928628865433,0.21422893804437898,0.163444754015831,7.62,0.0
0.17584503313982283,0.21361030966631786,0.162972756531293,7.68,0.0
0.17442257717806062,0.21300996837642716,0.16251472061792682,7.74,0.0
0.17302506807688448,0.21242748271136108,0.16207031587052595,7.8,0.0
0.17165208540248375,0.21186243109367336,0.16163922211726145,7.86,0.0
0.17030321508783478,0.2113144041216948,0.16122112771654823,7.92,0.0
0.16897804933615568,0.2107830049200362,0.16081572915564632,7.98,0.0
0.16767618632332687,0.21026785225018585,0.1604227310762473,8.04,0.0
0.16639723049608968,0.20976857544138708,0.16004184503466207,8.1,0.0
0.16514079243706994,0.20928481526878437,0.15967278918204844,8.16,0.0
0.16390648879039657,0.20881622399962926,0.15931528781593754,8.22,0.0
0.16269394171390908,0.2083624554158385,0.15896907622978224,8.28,0.0
0.1615027806550268,0.2079231829980879,0.15863390610712394,8.34,0.0
0.16033263894848754,0.20749806809683538,0.15830953070119227,8.4,0.0
0.15918315682673773,0.20708679193310198,0.15799571222577113,8.46,0.0
0.1580539801435012,0.20668904070081007,0.1576922208890934,8.52,0.0
0.156944760232868,0.2063045142147056,0.15739882961321963,8.58,0.0
0.15585515397940924,0.2059329216073296,0.15711531666156672,8.64,0.0
0.1547848238879059,0.20557397704963112,0.15684146825200065,8.7,0.0
0.1537334378162176,0.20522740548030086,0.15657707341434818,8.76,0.0
0.15270066883311031,0.20489294460865848,0.15632192173110368,8.82,0.0
0.15168619563222213,0.20457033908281314,0.15607580991584982,8.88,0.0
0.15068970217107652,0.20425933975633528,0.15583854068533406,8.94,0.0
0.14971087702254818,0.2039596939440922,0.15560992740717286,9.0,0.0
0.14874941427854768,0.20367115905747446,0.15538978757811667,9.06,0.0
0.1478050132471356,0.2033934990889759,0.15517794416816935,9.12,0.0
0.14687737762770464,0.2031264838504889,0.15497422224823304,9.18,0.0
0.14596621624997186,0.20286988912280637,0.15477845243691155,9.24,0.0
0.14507122418188856,0.20262347225650668,0.15459045561800194,9.3,0.0
0.144192172402223,0.20238708977843672,0.15441011210030106,9.36,0.0
0.1433287389147723,0.2021604785409034,0.1542372261480141,9.42,0.0
0.14248065944470042,0.20194344943260648,0.15407164970949258,9.48,0.0
0.1416476716135701,0.20173581325411807,0.15391323713331007,9.54,0.0
0.14082951541017572,0.20153738069600288,0.15376184576418314,9.6,0.0
0.1400259288330644,0.2013479625413142,0.15361733042782452,9.66,0.0
0.13923665008721725,0.20116736980090835,0.15347954611233197,9.72,0.0
0.13846143578635625,0.20099543124739602,0.15334836334980112,9.78,0.0
0.13770004512123987,0.20083197813985298,0.15322365484832917,9.84,0.0
0.13695222938778215,0.20067683411997964,0.15310528664975379,9.9,0.0
0.13621774221430727,0.20052982523688292,0.15299312653090236,9.96,0.0
0.13549636268417514,0.2003908038131867,0.1528870612036204,10.02,0.0
0.1347878623714365,0.20025961442075144,0.15278697179386824,10.08,0.0
0.13409200802264692,0.2001360966487191,0.1526927358366191,10.14,0.0
0.1334085876833483,0.20002011056368582,0.15260424629321223,10.2,0.0
0.1327373548016684,0.199911482969305,0.15252137106687533,10.26,0.0
0.13207812819055278,0.19981010351283396,0.15244402540307073,10.32,0.0
0.1314306829086166,0.19971581977486638,0.15237209285700534,10.38,0.0
0.130794805607829,0.1996284898368432,0.1523054651576539,10.44,0.0
0.13017029772286776,0.19954798508047158,0.1522440444254869,10.5,0.0
0.12955695951841975,0.19947417618542945,0.15218773207971117,10.56,0.0
0.12895459728090877,0.19940693944182078,0.15213643383906061,10.62,0.0
0.1283630229696111,0.1993461563760066,0.15209005943434137,10.68,0.0
0.1277820423161198,0.19929170145747394,0.15204851311351347,10.74,0.0
0.12721146585429327,0.19924345349265954,0.1520117024420058,10.8,0.0
0.1266511117058754,0.19920129850246668,0.1519795405252412,10.86,0.0
0.12610080213136438,0.19916512615934825,0.15195194325672506,10.92,0.0
0.12556036214439625,0.19913482832717783,0.15192882816748435,10.98,0.0
0.12502961423575398,0.1991102935015387,0.15191011004509442,11.04,0.0
0.12450838693425005,0.19909141583097378,0.1518957080422958,11.1,0.0
0.12399651247236307,0.19907809265709012,0.15188554373863142,11.16,0.0
0.12349382624487214,0.1990702239440811,0.15187954069091833,11.22,0.0
0.12300016598060551,0.19906771107082627,0.1518776236351996,11.28,0.0
0.12251537162358153,0.19907045665755052,0.15187971837221956,11.34,0.0
0.12203928674063705,0.1990783666186722,0.15188575312372102,11.4,0.0
