BCG_1_task1,Effector_cells_2_task1,Tumor_infected_cells_3_task1,Tumor_uninfected_cells_4_task1,_1_task1
0.0,0.05,0.0,0.55,0.0
0.03754046521824716,0.04959347025452542,5.915274426538553e-05,0.5512510709386461,0.02
0.07417681350644235,0.04919456835402101,0.00023495659126254408,0.5523881795837527,0.04
0.10993109723333447,0.04880430359112098,0.0005249196744088806,0.5534134289809789,0.06
0.14482487054502569,0.048423656457130516,0.0009265396241468272,0.554328943228996,0.08
0.17887919459848062,0.04805357884687462,0.0014373074209695779,0.5551368634272393,0.1
0.2121146428890236,0.04769499427168454,0.002054710738256726,0.5558393441116091,0.12
0.24455130716153337,0.04734879809719328,0.0027762372930932692,0.5564385496482454,0.14
0.2762088035349596,0.04701585779589295,0.0035993778963904844,0.5569366509056094,0.16
0.30710627905747223,0.04669701322170988,0.0045216291503337586,0.5573358222459768,0.18
0.3372624182689701,0.04639307688498659,0.005540496143778981,0.5576382385188366,0.2
0.36669544939407084,0.04610483420814843,0.006653495469809521,0.5578460717598924,0.22
0.39542315194817895,0.045833043861055696,0.00785815697895385,0.5579614890495662,0.24
0.42346286482145173,0.04557843812398397,0.009152025109983666,0.5579866507582498,0.26
0.45083149320188953,0.045341723178103505,0.010532661460097511,0.557923707630124,0.28
0.477545515738639,0.04512357941879761,0.011997646533573124,0.5577747986951194,0.3
0.5036209911693689,0.0449246617387228,0.013544581827991493,0.5575420488887316,0.32
0.529073568521262,0.04474560000094098,0.015171089907620798,0.5572275683718996,0.34
0.5539184934856335,0.044586999317155984,0.016874816461287797,0.556833450208455,0.36
0.5781706152177889,0.04444944035205738,0.018653432046510657,0.5563617683221932,0.38
0.6018443963110263,0.04433347978000391,0.0205046319549831,0.5558145770576615,0.4
0.6249539197506027,0.0442396505998895,0.022426137617370223,0.555193909475566,0.42
0.6475128964068434,0.04416846247723167,0.02441569758632361,0.5545017760282972,0.44
0.6695346739886006,0.044120402159082556,0.02647108774932946,0.5537401638703348,0.46
0.6910322443865449,0.04409593380941325,0.028590112175576863,0.5529110356910631,0.48
0.7120182511936469,0.04409549935383129,0.030770603779191746,0.5520163287179821,0.5
0.732504998406489,0.04411951889017283,0.03301042431835318,0.5510579542817253,0.52
0.7525044577731643,0.04416839102961233,0.035307464959380315,0.5500377969432783,0.54
0.7720282762704781,0.044242493247292715,0.037659646684648,0.5489577137702547,0.56
0.7910877844543058,0.044342182275692706,0.040064920116968196,0.5478195341213385,0.58
0.809694003419267,0.04446779443253021,0.04252126604610746,0.5466250588579469,0.6
0.8278576522350282,0.0446196459734096,0.04502669556878791,0.5453760599043631,0.62
0.8455891565147453,0.04479803350215171,0.04757924942310363,0.5440742805185586,0.64
0.8628986555378388,0.04500323431117512,0.050176998110180816,0.5427214349072969,0.66
0.8797960097390223,0.04523550674168141,0.05281804168229423,0.5413192081472212,0.68
0.8962908075826745,0.04549509051192294,0.05550050983428953,0.5398692558582426,0.7
0.9123923699585933,0.045782206910358204,0.05822256355752184,0.538373202523374,0.72
0.928109760478341,0.04609705931824706,0.060982392686170034,0.5368326434364803,0.74
0.9434517914392959,0.04643983349460851,0.06377821625677495,0.5352491441983853,0.76
0.9584270300524264,0.04681069787839877,0.06660828257017012,0.5336242404944818,0.78
0.9730438047877638,0.047209803899790195,0.06947086906598826,0.5319594380549714,0.8
0.9873102151155666,0.0476372864730526,0.07236428068311843,0.5302562137990713,0.82
1.0012341359541217,0.04809326421210106,0.07528685041658902,0.5285160153028658,0.84
1.0148232219192375,0.048577839637920936,0.07823693989955852,0.5267402602633644,0.86
1.0280849144149335,0.049091099538496025,0.08121293871622057,0.524930336955354,0.88
1.041026447293239,0.049633115255630515,0.08421326427134072,0.5230876042732396,0.9
1.0536548543852893,0.050203943059249634,0.08723636064244292,0.5212133926166007,0.92
1.0659769789295235,0.05080362461035433,0.09028069640339079,0.5193090056281792,0.94
1.077999472493281,0.05143218693977659,0.09334476770666567,0.5173757176630407,0.96
1.0897288028187369,0.05208964284009391,0.096427096779678,0.5154147750066345,0.98
1.1011712593072582,0.05277599114947202,0.09952623155598489,0.5134273961818292,1.0
1.1123329583263715,0.05349121702870726,0.10264074532712471,0.5114147722513765,1.02
1.1232198501699413,0.054235292320812686,0.10576923538168069,0.5093780679494359,1.04
1.133837722349976,0.05500817573203538,0.1089103236723584,0.507318421189213,1.06
1.14419220446673,0.0558098130917338,0.11206265651616878,0.5052369433617014,1.08
1.1542887733238008,0.0566401376256918,0.11522490409072875,0.5031347198096559,1.1
1.1641327575666693,0.05749907020746188,0.11839576014031328,0.5010128101427143,1.12
1.173729343040923,0.0583865196689627,0.12157394129338421,0.49887224888639686,1.14
1.1830835774752737,0.05930238306533138,0.12475818665454143,0.49671404591248686,1.16
1.1922003736680105,0.06024654583221882,0.12794725806196677,0.49453918632471294,1.18
1.2010845143052082,0.061218882071139805,0.13113993952909103,0.49234863103286464,1.2
1.2097406561079478,0.06221925478951351,0.1343350369638001,0.49014331710445364,1.22
1.2181733339466596,0.06324751613883088,0.13753137782136532,0.4879241581813923,1.24
1.226386965168662,0.06430350765608166,0.1407278104519631,0.4856920451649516,1.26
1.2343858529428522,0.06538706048400351,0.14392320431768757,0.4834478461680412,1.28
1.2421741901139065,0.06649799560075872,0.1471164496171368,0.4811924069794294,1.3
1.2497560628679076,0.06763612404479623,0.15030645700406883,0.4789265514548832,1.32
1.2571354542601416,0.06880124713612251,0.15349215735148114,0.47665108187634947,1.34
1.264316247900724,0.06999315670704019,0.1566725012372373,0.47436677955847645,1.36
1.2713022311506335,0.07121163531171945,0.15984645887750268,0.4720744050739051,1.38
1.278097098252428,0.07245645643472697,0.16301302003522083,0.4697746985058932,1.4
1.2847044535602403,0.07372738470633738,0.16617119372139327,0.46746837988553724,1.42
1.2911278145909182,0.07502417611148372,0.1693200080022579,0.46515614954239687,1.44
1.297370615226222,0.07634657821057701,0.17245850960991413,0.4628386886359813,1.46
1.303436208867376,0.07769433036072226,0.17558576352805458,0.46051665971420014,1.48
1.309327870440724,0.07906716387366866,0.17870085349690262,0.4581907064539648,1.5
1.3150487994347295,0.08046480223658208,0.18180288157301763,0.455861454251168,1.52
1.3206021225286775,0.08188696131241031,0.18489096797767687,0.4535295105561811,1.54
1.3259908961182214,0.08333334953750295,0.1879642509742826,0.45119546518667786,1.56
1.3312181087554036,0.08480366811752175,0.1910218867613115,0.44885989062948783,1.58
1.3362866835044342,0.08629761122173338,0.19406304938130603,0.4465233423306834,1.6
1.341199480348571,0.08781486618233357,0.19708693048835133,0.44418635911533133,1.62
1.3459593001331895,0.08935511377148557,0.20009273722496418,0.4418494653105344,1.64
1.3505688846266217,0.09091802829101997,0.20307969459933872,0.4395131688202607,1.66
1.3550309187358773,0.09250327777017338,0.20604704524653747,0.4371779615556043,1.68
1.3593480329335312,0.09411052417630304,0.20899404886751194,0.43484432015587915,1.7
1.3635228052139945,0.09573942360525216,0.21191998215186283,0.4325127062749685,1.72
1.367557762981819,0.09738962647109256,0.2148241387115925,0.4301835668579975,1.74
1.3714553848736233,0.09906077769535075,0.2177058290259997,0.4278573344078458,1.76
1.3752181025152228,0.10075251689582354,0.2205643803978657,0.4255344272410142,1.78
1.3788483023674087,0.10246447852051582,0.22339913594532973,0.4232152506486938,1.8
1.382348327392745,0.10419629202355575,0.22620945435944456,0.42090019733805123,1.82
1.3857204783530195,0.10594758215217656,0.22899471166095908,0.4185896459949602,1.84
