D_Dendritic_Cells_1_task1,H_CD4_T_Cells_2_task1,L_CD8_T_Cells_3_task1,T_Tumor_Cells_4_task1,_1_task1
10.0,5.0,10.0,1000000.0,0.0
10.070377803153638,5.0025142557877995,9.999848658993756,1013000.5403592726,0.03
10.141250712517738,5.005029772887421,9.99969461983194,1026169.8580917753,0.06
10.212622377023715,5.00754655217813,9.999537843551806,1039510.2187070108,0.09
10.284496251179958,5.010064594284851,9.999378292559372,1053023.804982384,0.12
10.356875885059493,5.012583899850871,9.999215927996428,1066712.872189424,0.15
10.429764876001263,5.015104469525476,9.999050710245543,1080579.7186856982,0.18
10.50316674794985,5.017626303933766,9.99888260022361,1094626.6107219667,0.21
10.57708513646101,5.02014940372299,9.998711557392713,1108855.8980488533,0.24
10.65152368729912,5.022673769536993,9.9985375408389,1123269.951174388,0.27
10.726486033797553,5.025199402010575,9.998360509512986,1137871.1473587994,0.3
10.801975855219922,5.027726301784077,9.998180421599665,1152661.9072697065,0.32999999999999996
10.877996884114262,5.030254469505157,9.997997234432603,1167644.6998929072,0.36
10.954552869787532,5.0327839058195645,9.997810904880135,1182822.0200892303,0.39
11.031647570329575,5.03531461136912,9.997621389425534,1198196.3839091137,0.42
11.109284766892172,5.037846586795264,9.997428644009275,1213770.3377441578,0.44999999999999996
11.187468272110351,5.040379832741124,9.997232623933622,1229546.463854511,0.48
11.266201929571777,5.04291434985134,9.997033283862548,1245527.380351369,0.51
11.345489610756697,5.045450138771241,9.996830577848595,1261715.7396132287,0.54
11.425335213598041,5.047987200146438,9.996624459342472,1278114.227705947,0.57
11.505742662774097,5.050525534622851,9.996414881184156,1294725.564878334,0.6
11.586715910451671,5.053065142846854,9.996201795589108,1311552.5063420443,0.63
11.668258936738683,5.055606025465339,9.995985154137461,1328597.8428778334,0.6599999999999999
11.750375749843615,5.0581481831257165,9.995764907766226,1345864.4012658556,0.69
11.83307038617077,5.060691616475883,9.995541006762107,1363355.0446808022,0.72
11.916346910474525,5.063236326164219,9.9953134007536,1381072.6731279383,0.75
12.000209416066786,5.065782312839591,9.995082038702453,1399020.223916743,0.78
12.084662025035719,5.068329577151361,9.994846868894896,1417200.6721465336,0.8099999999999999
12.1697088884454,5.070878119749386,9.994607838933302,1435617.031169136,0.84
12.255354186547171,5.073427941284026,9.994364895727035,1454272.3530955515,0.87
12.341602128996085,5.075979042406145,9.994117985482974,1473169.7293210577,0.8999999999999999
12.428456955047622,5.078531423767106,9.993867053696835,1492312.2910059134,0.9299999999999999
12.515922933752991,5.081085086018786,9.99361204514461,1511703.2095496175,0.96
12.604004364168299,5.083640029813569,9.993352903873413,1531345.6970985597,0.99
12.692705575572214,5.086196255804354,9.99308957319186,1551243.0070787377,1.02
12.782030927681635,5.088753764644556,9.99282199566046,1571398.4347287032,1.05
12.871984810863637,5.091312556988109,9.992550113082112,1591815.3176264593,1.08
12.962571646348303,5.093872633489471,9.992273866492523,1612497.0362203799,1.1099999999999999
13.05379588644538,5.096433994803623,9.991993196150426,1633447.0143717872,1.14
13.14566201476367,5.0989966415860755,9.991708041527618,1654668.7199075313,1.17
13.238174546431317,5.10156057449287,9.991418341298889,1676165.6651781828,1.2
13.331338028316747,5.104125794180584,9.991124033331882,1697941.4076209236,1.23
13.425157039251092,5.106692301306331,9.990825054676822,1719999.5503290317,1.26
13.519636190252614,5.109260096527764,9.990521341556112,1742343.7426293052,1.29
13.614780124752892,5.111829180503085,9.99021282935379,1764977.6806671307,1.3199999999999998
13.710593518824476,5.114399553891038,9.989899452604863,1787905.1079984817,1.3499999999999999
13.807081081409974,5.11697121735092,9.989581144984516,1811129.8161887832,1.38
13.904247554552743,5.119544171542583,9.989257839297197,1834655.6454190651,1.41
14.002097713629274,5.122118417126436,9.988929467465564,1858486.4850996973,1.44
14.100636367583233,5.124693954763448,9.988595960519294,1882626.2744917131,1.47
14.199868359161124,5.127270785115152,9.98825724858377,1907079.0033356685,1.5
14.299798565149569,5.12984890884365,9.987913260868611,1931848.7124881,1.53
14.400431896614252,5.132428326611616,9.987563925656097,1956939.494565731,1.56
14.501773299140554,5.135009039082297,9.987209170289422,1982355.4945975493,1.5899999999999999
14.60382775307587,5.13759104691952,9.986848921160824,2008100.910684829,1.6199999999999999
14.706600273773628,5.140174350787696,9.986483103699573,2034179.9946691575,1.65
14.810095911839,5.14275895135182,9.986111642359813,2060597.0528085583,1.68
14.914319753376347,5.145344849277478,9.985734460608255,2087356.4464618114,1.71
15.019276920238388,5.14793204523085,9.985351480911731,2114462.5927810655,1.74
15.124972570277116,5.150520539878713,9.984962624724597,2141919.965412832,1.77
15.231411897596477,5.153110333888446,9.98456781247598,2169733.09520745,1.7999999999999998
15.338600132806809,5.155701427928035,9.984166963556891,2197906.570937119,1.8299999999999998
15.446542543281065,5.158293822666075,9.983759996307167,2226445.040022583,1.8599999999999999
15.555244433412831,5.1608875187717755,9.98334682800227,2255353.2092685797,1.89
15.664711144876145,5.1634825169149625,9.982927374839928,2284635.8456081343,1.92
15.77494805688714,5.166078817766087,9.982501551926617,2314297.776855808,1.95
15.88596058646752,5.168676421996223,9.982069273263885,2344343.892469985,1.98
15.997754188709871,5.171275330277079,9.981630451734517,2374779.144324302,2.01
16.11033435704484,5.173875543280997,9.981184999088537,2405608.5474883313,2.04
16.223706623510168,5.176477061680958,9.980732825929048,2436837.1810175893,2.07
16.337876559021623,5.17907988615059,9.980273841697903,2468470.188753004,2.1
16.452849773645823,5.181684017364167,9.979807954661213,2500512.7801299146,2.13
16.56863191687496,5.184289455996616,9.979335071894686,2532970.230996724,2.16
16.685228677903453,5.186896202723526,9.978855099268793,2565847.8844432975,2.19
16.80264578590654,5.189504258221144,9.978367941433769,2599151.1516392156,2.2199999999999998
16.920889010320824,5.192113623166388,9.977873501804426,2632885.512681984,2.25
17.03996416112674,5.194724298236846,9.977371682544817,2667056.5174553017,2.28
17.159877089133076,5.197336284110785,9.976862384552692,2701669.7864975072,2.31
17.280633686263407,5.199949581467152,9.9763455074438,2736731.0118802865,2.34
17.40223988584458,5.202564190985584,9.975820949535994,2772245.958097775,2.37
17.52470166289719,5.20518011334641,9.975288607833173,2808220.4629661394,2.4
17.64802503442812,5.2077973492306535,9.974748378009023,2844660.438533768,2.4299999999999997
17.772216059725086,5.210415899320044,9.974200154390578,2881571.8720021658,2.46
