Time,M,Mp,Mpp,MAPKK,MKP3,M_MAPKK,Mp_MAPKK,Mpp_MKP3,Mp_MKP3_dep,Mp_MKP3,M_MKP3,k1,k_1,k2,k3,k_3,k4,h1,h_1,h2,h3,h_3,h4,h_4,h5,h6,h_6,uVol,v1a,v1b,v2a,v2b,v3a,v3b,v3c,v4a,v4b,v4c
0.1,465.3036877256746,0.015941007819429018,0.00014595741343890252,20.44022693746601,94.87954775342074,29.559454638384693,0.0003184241385907172,1.5201102678800659e-05,0.0005537260657135432,0.0005464461755641171,5.11933687323252,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,160.65880480066744,0.2955945463838469,0.010108386019522863,0.0047763620788607575,0.000607975699346595,1.3985014464496606e-06,-0.014571030060698145,0.01457830995084757,0.00027322308778205854,-48.12232083425401
0.11,463.30204256998013,0.018555599781607007,0.00019075322976665486,18.92029514469783,94.40049377827225,31.079333249212564,0.00037160607847135064,2.214600800415224e-05,0.0007105883245383583,0.000700270968097559,5.598073216424081,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,144.2368944820951,0.31079333249212565,0.010862871504085294,0.005574091177070259,0.0007881779505856073,2.037432736382006e-06,-0.01680598949281866,0.01681630684925946,0.0003501354840487795,-47.62810144918459
0.12,461.46043328862027,0.02126205281658292,0.0002415598539937566,17.55571130612119,93.92622559514554,32.44386477326011,0.00042392060576600587,3.099548920119384e-05,0.0008900190587153372,0.0008758678278529031,6.071977522474743,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,129.58145814699216,0.3244386477326011,0.011520734146983774,0.006358809086490088,0.000990000751141466,2.8515850065098333e-06,-0.01908062463594733,0.019094775866809764,0.00043793391392645155,-47.15537036939779
0.13,459.76204163984346,0.024045953779119153,0.0002979841273690812,16.329847240040362,93.45653833768424,33.669678128201674,0.000474631744343661,4.195310216879865e-05,0.0010923412444319737,0.0010734568893546572,6.5412539110752554,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,116.48720000675274,0.33669678128201674,0.012090704318187125,0.007119476165154915,0.0012112323238882478,3.859685399529476e-06,-0.02138017476781235,0.02139905912288967,0.0005367284446773286,-46.70199792144614
0.14,458.1919862147449,0.026894635295125622,0.0003595603013640459,15.227992958935381,92.99124745138018,34.771483848947774,0.0005231921031038232,5.519879768072479e-05,0.001317740834679595,0.0012931213654110087,7.006086487617159,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,104.77540294942725,0.34771483848947776,0.012582450037930033,0.007847881546557349,0.001449419445421932,5.07828938662668e-06,-0.023691916023756903,0.02371653549302549,0.0006465606827055043,-46.26610536943311
0.15,456.7370737256936,0.029796952023948987,0.0004257785630203319,14.237110145653036,92.530186310601,35.76232063217741,0.000569222155451244,7.088716169399436e-05,0.001566285761903975,0.001534827204161241,7.466641689265895,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,94.2899998925416,0.35762320632177413,0.013005897459579184,0.00853833233176866,0.0017019944776559132,6.521618875847481e-06,-0.026004889460736418,0.02603634801847915,0.0007674136020806205,-45.84603199419998
0.16,455.3855880123349,0.03274309188745933,0.000496109096891448,13.34562305779525,92.07320415549728,36.653764455486524,0.0006124867042149703,8.91468487276704e-05,0.0018379423330990626,0.0017984400386596706,7.923070315276621,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,84.89432361581476,0.36653764455486526,0.013370776082242177,0.009187300563224554,0.001966379088539185,8.201510082945676e-06,-0.028309671507263434,0.028349173801702827,0.0008992200193298353,-45.44030718887019
0.17,454.12710907791336,0.03572441464121654,0.0005700214734948891,12.54323922195513,91.62016429204638,37.45610790649526,0.0006528715361689313,0.00011008094742340728,0.002132589492149259,0.0020837399186760717,8.375509297589309,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,76.4683914202883,0.3745610790649526,0.013686324588922123,0.009793073042533969,0.0022400647998984174,1.012744716295347e-05,-0.030598177894505207,0.030647027467978396,0.0010418699593380358,-45.04762657791686
0.18,452.95235389941126,0.038733310008478176,0.000647000484521519,11.820791723068407,91.1709424868093,38.17851791586817,0.0006903610506090597,0.0001337679518552323,0.002450031505263156,0.0023904344016432684,8.824083279325265,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,68.90659080250208,0.3817851791586817,0.013961107440759308,0.010355415759135896,0.00252067602649098,1.2306651570681372e-05,-0.032863492285804034,0.03292308938942392,0.0011952172008216342,-44.66683114526895
0.19,451.8530411578454,0.04176307747631812,0.000726557848144465,11.170105213502273,90.7254255796398,38.82916976887527,0.0007250176110479592,0.0001602633412066266,0.002790008882096616,0.002718169806059153,9.268905978321433,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,62.11575044660686,0.3882916976887527,0.014202917411355894,0.010875264165719389,0.0028060138079443984,1.4744227391009647e-05,-0.03509972089344769,0.03517155996948515,0.0013590849030295764,-44.29688949021438
0.2,450.82177701298747,0.044807824190271676,0.0008082401467890074,10.583882786483054,90.28351029081331,39.41536025002308,0.0007569634844966556,0.00018960161250259255,0.003152207727303272,0.0030665408301650296,9.710081359004764,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,56.013536659966114,0.3941536025002308,0.014418740808212956,0.011354452267449834,0.003094082479950728,1.7443348350238516e-05,-0.0373018688366102,0.03738753573374844,0.0015332704150825148,-43.93688280182787
0.21,449.8519527105684,0.047862373681590624,0.0008916344311518663,10.05560457449952,89.84510214415491,39.94360906049825,0.0007863649948091887,0.0002217984131960472,0.0035362681526522437,0.0034350991889162503,10.14770469007781,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,50.527058009980436,0.3994360906049825,0.01461475832483907,0.01179547492213783,0.003383105981197772,2.0405454014036343e-05,-0.039465730370189966,0.039566899333925966,0.0017175495944581252,-43.58599150178473
0.22,448.9376537692587,0.05092218458177057,0.0009763717844010664,9.579437822127273,89.41011450347307,40.41974875892905,0.0008134189378982186,0.00025685274262484694,0.0039417917712793295,0.003823361293212096,10.581863490707843,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,45.59165804695726,0.4041974875892905,0.01479636989307648,0.012201284068473279,0.0036715353442318376,2.363045232148592e-05,-0.04158779177095164,0.041706222249018876,0.001911680646606048,-43.243483471072096
0.23,448.0735814422317,0.053983279872022574,0.0010621288704629466,9.150159122299414,88.9784677286522,40.84900253646624,0.0008383412301948461,0.00029474922776267213,0.0043683482230638775,0.00423081491865336,11.012638358966534,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,41.149888837433885,0.4084900253646624,0.014968237994529305,0.012575118452922692,0.003958047746324398,2.7116928954165835e-05,-0.04366514703673173,0.04380268034114225,0.00211540745932668,-42.90870387819003
0.24,447.2549853681845,0.05704218586316193,0.0011486277197925313,8.763087738783543,88.550088442963,41.23605090345635,0.0008613577576028458,0.0003354603883272576,0.004815480795437847,0.004656924930370273,11.440103690911057,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,37.15064266433867,0.4123605090345635,0.015134343987385515,0.012920366364042687,0.004241538489577783,3.08623557261077e-05,-0.04569542523619139,0.04585398110125896,0.0023284624651851364,-42.5810664445814
0.25,446.477603681377,0.06009587776621572,0.0012356344681204415,8.41402631618082,88.12490887741158,41.58509098688391,0.0008826969342183413,0.0003789487823487385,0.005282711413993547,0.005101138349642853,11.86432832403115,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,33.54839515232523,0.41585090986883916,0.015298048570387255,0.01324045401327512,0.0045211090885518895,3.4863287976083946e-05,-0.047676726106564704,0.04785829917091539,0.0025505691748214264,-42.2600457183824
0.26,445.7376096382435,0.063141730925246,0.0013229573297435975,8.099208042906714,87.70286628357509,41.89988937325115,0.0009025838422660385,0.0004251689925755174,0.005769545072748534,0.0055628888355255274,12.285376113513768,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,30.302543286910357,0.4189988937325115,0.01546215263622369,0.013538757633990577,0.004796052747946505,3.91155473169476e-05,-0.049607562769754754,0.04981421900697776,0.0027814444177627637,-41.94517022746741
0.27,445.03156463821244,0.0661774775182637,0.0014104439468727538,7.815250146487761,87.28390241317514,42.1838286177274,0.0009212357860128212,0.00047406946226988007,0.00627547371824952,0.006041600597010468,12.703306443037953,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,27.376831396881954,0.42183828617727404,0.01562895752178881,0.013818536790192317,0.005065837869544396,4.361439052882897e-05,-0.05148681117829269,0.051720684299531736,0.003020800298505234,-41.63601647042955
0.28,444.35637698979406,0.0692011682533529,0.0014979782849739414,7.559113078205666,86.86796305811377,42.43994806275804,0.0009388590384101527,0.0005255941700142324,0.006799979636109849,0.0065366917866689035,13.118174676284802,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,24.73885395099476,0.4243994806275804,0.015800323552662827,0.01408288557615229,0.005330090334429551,4.835466364130938e-05,-0.0533136656379959,0.05357695348743685,0.0032683458933344517,-41.33220365292489
0.29,443.7092654462477,0.0722111383012219,0.0015854772926214857,7.32806441990912,86.45499764192101,42.67097993352427,0.0009556465695227622,0.000579684115460251,0.0073425384118325525,0.007047577450843079,13.530032558093021,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,22.359621684488907,0.4267097993352427,0.015977725376279506,0.014334698542841433,0.005588575486310692,5.333093862234309e-05,-0.05508759950369317,0.055382560464682644,0.0035237887254215396,-41.03338904764323
0.3,443.08772728676075,0.07520597727053564,0.0016728874879041065,7.119647290579812,86.04495886093116,42.879380932754394,0.0009717766699604154,0.0006362785880012374,0.007902621479401361,0.007573672050984026,13.938928566944467,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,20.21318580857266,0.42879380932754396,0.01616230436394602,0.01457665004940623,0.005841180490404151,5.853763009611384e-05,-0.05680833072399227,0.05713728015240961,0.003786836025492013,-40.73926393603288
0.31,442.48950798139174,0.07818450045577235,0.0017601815690622602,6.931650320782498,85.63780234263038,43.067362267335774,0.000987411887675052,0.0006953163662326849,0.00847969852764297,0.008114391837633201,14.34490825063486,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,18.276288531506303,0.43067362267335774,0.01635491187758811,0.014811178315125781,0.006087897292199582,6.396910569340701e-05,-0.058475789435244306,0.05884109612525408,0.0040571959188166005,-40.449549815963415
0.32,441.9125744896088,0.08114572339780098,0.0018473550557301498,6.762081224083204,85.23348634397917,43.236916077348084,0.0010026985761456312,0.0007567367324661751,0.009073239574388941,0.008669156879238974,14.748014522833687,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,16.528058375500997,0.43236916077348087,0.01655614854714778,0.015040478642184468,0.0063288063037113705,6.96197793868881e-05,-0.06009008949659885,0.060494172191748824,0.004334578439619487,-40.163995072328326
0.33,441.355094336162,0.08408884222124072,0.001934423031664369,6.609146087778335,84.83197151365124,43.38983614511059,0.0010177671236963168,0.0008204801757521523,0.009682716507436111,0.009237392536617931,15.148287897137104,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,14.949769755947067,0.43389836145110594,0.01676640703925801,0.015266506855444752,0.006564061202535465,7.5484176169198e-05,-0.06165150617184595,0.062096830142664136,0.004618696268308966,-39.88237230998938
0.34,440.81541524759194,0.08701321295347075,0.0020214171911273793,6.4712292173032315,84.43322066047011,43.52773804988732,0.0010327328300191608,0.0008864890706093121,0.010307604576522859,0.00981853089110302,15.545766715013652,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,13.52461384187015,0.4352773804988732,0.016985905440570534,0.015490992450287412,0.006793875297930343,8.155699449605672e-05,-0.06316045352024587,0.0636495272056657,0.00490926544555151,-39.604475811259185
0.35000000000000003,440.2920451037196,0.08991833256699809,0.002108382880869834,6.346873293186118,84.03719852604232,43.652079010688055,0.001047696155082832,0.0009547083015936916,0.010947383847254731,0.010412012130714993,15.940487369715305,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,12.237477434733854,0.43652079010688055,0.017214712278111017,0.01571544232624248,0.007018508281191835,8.783316374661963e-05,-0.06461746380338042,0.06515283551992015,0.005206006065357496,-39.33011909040479
0.36,439.7836393854719,0.09280382630083359,0.002195376764790789,6.234766947563596,83.64387164105167,43.76417030833099,0.0010627441396662072,0.0010250854567988108,0.011601539957877648,0.01101728521704815,16.33248444836537,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,11.074799670064365,0.4376417030833099,0.017452783182825646,0.01594116209499311,0.007238256097507051,9.43078620254906e-05,-0.06602317339117615,0.06660742813200565,0.005508642608524075,-39.059133248292845
0.37,439.2889832197053,0.09566943075070526,0.0022824644898024353,6.133726992559018,83.25320812247335,43.86519505697322,0.0010779505032980968,0.0010975712870973694,0.012269565360295663,0.011633809055759977,16.721790931879614,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,10.024378821197018,0.4386519505697322,0.01769997492896932,0.016169257549471454,0.007453440816978099,0.00010097655841295798,-0.0673783049321745,0.0680140612367102,0.005816904527879988,-38.791364840348166
0.38,438.80697890229453,0.09851498126504256,0.002369718541728273,6.0426860710647405,82.86517753112561,43.95622055206464,0.0010933769048052755,0.0011721199025450677,0.012950960071274309,0.012261053160807061,17.108438335799605,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,9.075235833913254,0.43956220552064645,0.017956066457801973,0.016400653572079132,0.007664401742115037,0.00010783503103414623,-0.06868365404875834,0.06937356095922559,0.006130526580403531,-38.52667433262032
0.39,438.3366331545505,0.10134039948036436,0.0024572163043647113,5.960680043453429,82.47975072697399,44.038210882754015,0.001109073826312112,0.0012486889525594237,0.01364523243691288,0.012898498333750688,17.49245685336621,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,8.217477548423908,0.44038210882754014,0.018220772470590483,0.01663610739468168,0.00787148751942217,0.00011487938363546698,-0.06994007644021129,0.07068681054337347,0.006449249166875344,-38.26493457140771
0.4,437.87704845513196,0.10414568423863864,0.0025450385497957817,5.886839407972316,82.09689977004605,44.11203551007041,0.001125081992176073,0.0013272396027032476,0.014351899527002015,0.013545636964231245,17.87387545392796,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,7.442201783775062,0.44112035510070413,0.01849376338850422,0.016876229882641095,0.008075050260303697,0.00012210604344869877,-0.0711484784772218,0.07195474103999257,0.0067728184821156225,-38.00602968544922
0.41000000000000003,437.4274130473559,0.10693090175003209,0.002633267968318197,5.820379410220474,81.71659780695927,44.178479156529825,0.0011414332865798483,0.0014077365650276522,0.015070487641674353,0.014201973447165442,18.252721995460217,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,6.7413910108069075,0.44178479156529826,0.0187746761170104,0.017121499298697725,0.008275439911797655,0.000129511763982544,-0.07230980727275416,0.07317832146726307,0.007100986723582721,-37.749853888292805
0.42,436.98699214040005,0.10969617685973224,0.0027219878958792483,5.760591334270838,81.33881897099695,44.238250514061356,0.0011581517060072466,0.0014901480666358487,0.015800532708303394,0.014867024488718662,18.629023323817936,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,6.107819088199996,0.44238250514061356,0.019063123360258828,0.0173722755901087,0.00847299956505167,0.00013709362213049808,-0.07342504200573886,0.07435855022532359,0.007433512244359331,-37.49631042517897
0.43,436.55512066606735,0.11244168584741007,0.0028112813398338088,5.7068353334204405,80.96353829994936,44.29198941233599,0.0011752542812543238,0.0015744457337219322,0.016541580532723293,0.015540319264736487,19.002805354601534,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,5.534974339718751,0.44291989412335986,0.019358703662533228,0.017628814218814858,0.008668062065608606,0.00014484900750241775,-0.0744951868534533,0.0754964481214401,0.007770159632368243,-37.245310694799045
0.44,436.13119632605424,0.1151676496640533,0.0029012301869576844,5.658533548470407,80.59073165755082,44.34027369978324,0.0011927517826200913,0.0016606044729435658,0.01729318702554642,0.01622139955707738,19.374093151477794,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,5.016986419126987,0.4434027369978324,0.019661008515700937,0.017891276739301368,0.008860947383381609,0.00015277561151080804,-0.075521264471519,0.07659305193998804,0.00811069977853869,-36.99677342063252
0.45,435.7146733775478,0.11787432760397103,0.0029919144140856378,5.615163956691352,80.22037566298991,44.38362539368579,0.0012106496575693942,0.0017486023391838077,0.018054918369907684,0.016909819830584445,19.742910996555576,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,4.548561193337235,0.4438362539368579,0.019969627967424096,0.01815974486354091,0.009051960082042081,0.00016087141520491031,-0.07650431004422129,0.07764940858354454,0.008454909915292222,-36.75062391254244
0.46,435.30505675303374,0.120562011497953,0.0030834114512333197,5.576254551674684,79.85244762442399,44.42251649957875,0.0012289487806600651,0.0018384203798781813,0.01882635115374316,0.017605147275198088,20.109282456853233,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,4.124919582143477,0.4442251649957875,0.02028415411132445,0.018434231709900977,0.009241387433758921,0.00016913467494879267,-0.07744536593261178,0.07866656981115686,0.008802573637599044,-36.506793378231016
0.47000000000000003,434.90189760771295,0.12323102120135003,0.003175795796694021,5.541378936150095,79.48692548867778,44.457373417680515,0.0012476462034758892,0.0019300424379881417,0.0196070723796544,0.018306961726821423,20.473230434864874,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,3.7417508762212037,0.4445737341768052,0.02060418692181777,0.018714693052138336,0.009429498535670176,0.00017756390429490902,-0.07834547762159944,0.07964558827443241,0.009153480863410711,-36.26521838563336
0.48,434.5047887996707,0.12588170019394868,0.0032691386712979872,5.510151848429605,79.12378779022427,44.488581415861375,0.0012667357430523579,0.002023454963658306,0.02039667947971112,0.01901485559467973,20.83477721982589,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,3.395165887259033,0.4448858141586138,0.020929337313176373,0.01900103614578537,0.00961654358814859,0.00018615785665656415,-0.07920568984847516,0.08058751373350655,0.009507427797339865,-36.02584033219846
0.49,434.1133607489272,0.12851441158057425,0.003363507760337861,5.482225063879468,78.76301360450715,44.516488727647115,0.0012862085070027942,0.0021186468245049136,0.021194780301157744,0.019728433761338537,21.19394453469496,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,3.081654209607244,0.44516488727647113,0.021259229196573075,0.019293127605041913,0.00980275351238112,0.00019491550785445205,-0.08002704317580227,0.08149338971562148,0.009864216880669269,-35.78860496243892
0.5,433.7272775832367,0.13112953432285437,0.003458966988057316,5.457283580183823,78.40458250448162,44.541410366400754,0.001306053447983245,0.002215609109909281,0.022000993068637467,0.020447313459459267,21.550753579969815,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,2.798044638255817,0.4454141036640076,0.021593500297209207,0.019590801719748675,0.009988339706884536,0.00020383603811165383,-0.08081057085726744,0.08236425046644563,0.010223656729729634,-35.55346192381359
