Time,RuBP,PGA,NADPH,CO2,O2,NADP,Rp,Nt,alpha,J,Jmax,Gamma,PPFD,Vcmax,Kc,Ko,phi,TPU,g0,h,k,Rd,v_c,Vc,Vj,Vp,chloroplast,PGA_prod_Vc,PGA_prod_Vo,PGA_cons,NADPH_prod
0.0,2.0,2.4,0.21,35.0,21.0,0.29000000000000004,3.2,0.5,0.19,2.988149715595454,112.989573402043,3.81695,1000.0,1.4749455852483,27.8535785188479,41.9469718861558,0.11685692699146481,0.227712577291006,0.468615384615385,0.6,118.69,0.00624227154326423,0.6115253715982105,0.6662487280587399,0.6115253715982105,0.768408279573722,1.0,0.6115253715982105,0.07146097570228048,0.4646078593532144,0.8665634175226817
0.01,2.0,2.4087029919243657,0.2050801450805793,35.0,21.0,0.2949198549194207,3.2,0.5,0.19,2.988149715595454,112.989573402043,3.81695,1000.0,1.4749455852483,27.8535785188479,41.9469718861558,0.11685692699146481,0.227712577291006,0.468615384615385,0.6,118.69,0.00624227154326423,0.6115253715982105,0.6662487280587399,0.6115253715982105,0.768408279573722,1.0,0.6115253715982105,0.07146097570228048,0.45536839371210003,0.8812646806009194
0.02,2.0,2.417496729384862,0.2003045793303635,35.0,21.0,0.2996954206696365,3.2,0.5,0.19,2.988149715595454,112.989573402043,3.81695,1000.0,1.4749455852483,27.8535785188479,41.9469718861558,0.11685692699146481,0.227712577291006,0.468615384615385,0.6,118.69,0.00624227154326423,0.6115253715982105,0.6662487280587399,0.6115253715982105,0.768408279573722,1.0,0.6115253715982105,0.07146097570228048,0.44638828557446864,0.8955347860392342
0.03,2.0,2.426378909041895,0.19566945779175818,35.0,21.0,0.30433054220824185,3.2,0.5,0.19,2.988149715595454,112.989573402043,3.81695,1000.0,1.4749455852483,27.8535785188479,41.9469718861558,0.11685692699146481,0.227712577291006,0.468615384615385,0.6,118.69,0.00624227154326423,0.6115253715982105,0.6662487280587399,0.6115253715982105,0.768408279573722,1.0,0.6115253715982105,0.07146097570228048,0.43766082984996424,0.9093852231465682
0.04,2.0,2.435347201595206,0.19117091251386778,35.0,21.0,0.30882908748613225,3.2,0.5,0.19,2.988149715595454,112.989573402043,3.81695,1000.0,1.4749455852483,27.8535785188479,41.9469718861558,0.11685692699146481,0.227712577291006,0.468615384615385,0.6,118.69,0.00624227154326423,0.6115253715982105,0.6662487280587399,0.6115253715982105,0.768408279573722,1.0,0.6115253715982105,0.07146097570228048,0.42917924863293055,0.9228275499392896
0.05,2.0,2.444399217906787,0.1868049787889023,35.0,21.0,0.3131950212110977,3.2,0.5,0.19,2.988149715595454,112.989573402043,3.81695,1000.0,1.4749455852483,27.8535785188479,41.9469718861558,0.11685692699146481,0.227712577291006,0.468615384615385,0.6,118.69,0.00624227154326423,0.6115253715982105,0.6662487280587399,0.6115253715982105,0.768408279573722,1.0,0.6115253715982105,0.07146097570228048,0.4209365126814672,0.9358736135578538
0.06,2.0,2.4535325325787714,0.18256763276066482,35.0,21.0,0.3174323672393352,3.2,0.5,0.19,2.988149715595454,112.989573402043,3.81695,1000.0,1.4749455852483,27.8535785188479,41.9469718861558,0.11685692699146481,0.227712577291006,0.468615384615385,0.6,118.69,0.00624227154326423,0.6115253715982105,0.6662487280587399,0.6115253715982105,0.768408279573722,1.0,0.6115253715982105,0.07146097570228048,0.41292542162252255,0.9485354378870112
0.07,2.0,2.4627448296983143,0.17845503388302084,35.0,21.0,0.32154496611697914,3.2,0.5,0.19,2.988149715595454,112.989573402043,3.81695,1000.0,1.4749455852483,27.8535785188479,41.9469718861558,0.11685692699146481,0.227712577291006,0.468615384615385,0.6,118.69,0.00624227154326423,0.6115253715982105,0.6662487280587399,0.6115253715982105,0.768408279573722,1.0,0.6115253715982105,0.07146097570228048,0.40513917065406063,0.9608244990536011
0.08,2.0,2.472033903259096,0.17446352693517345,35.0,21.0,0.3255364730648266,3.2,0.5,0.19,2.988149715595454,112.989573402043,3.81695,1000.0,1.4749455852483,27.8535785188479,41.9469718861558,0.11685692699146481,0.227712577291006,0.468615384615385,0.6,118.69,0.00624227154326423,0.6115253715982105,0.6662487280587399,0.6115253715982105,0.768408279573722,1.0,0.6115253715982105,0.07146097570228048,0.3975713552384451,0.9727517194046087
0.09,2.0,2.4813975861437876,0.17058952299627086,35.0,21.0,0.32941047700372916,3.2,0.5,0.19,2.988149715595454,112.989573402043,3.81695,1000.0,1.4749455852483,27.8535785188479,41.9469718861558,0.11685692699146481,0.227712577291006,0.468615384615385,0.6,118.69,0.00624227154326423,0.6115253715982105,0.6662487280587399,0.6115253715982105,0.768408279573722,1.0,0.6115253715982105,0.07146097570228048,0.39021568832757253,0.9843278231728562
0.1,2.0,2.4908337863028938,0.16682956120562506,35.0,21.0,0.3331704387943749,3.2,0.5,0.19,2.988149715595454,112.989573402043,3.81695,1000.0,1.4749455852483,27.8535785188479,41.9469718861558,0.11685692699146481,0.227712577291006,0.468615384615385,0.6,118.69,0.00624227154326423,0.6115253715982105,0.6662487280587399,0.6115253715982105,0.768408279573722,1.0,0.6115253715982105,0.07146097570228048,0.38306614497210945,0.995563151928224
0.11,2.0,2.5003404708543253,0.16318028280821487,35.0,21.0,0.33681971719178516,3.2,0.5,0.19,2.988149715595454,112.989573402043,3.81695,1000.0,1.4749455852483,27.8535785188479,41.9469718861558,0.11685692699146481,0.227712577291006,0.468615384615385,0.6,118.69,0.00624227154326423,0.6115253715982105,0.6662487280587399,0.6115253715982105,0.768408279573722,1.0,0.6115253715982105,0.07146097570228048,0.3761168997111686,1.0064677421335742
0.12,2.0,2.5099156592453316,0.15963841906716797,35.0,21.0,0.34036158093283203,3.2,0.5,0.19,2.988149715595454,112.989573402043,3.81695,1000.0,1.4749455852483,27.8535785188479,41.9469718861558,0.11685692699146481,0.227712577291006,0.468615384615385,0.6,118.69,0.00624227154326423,0.6115253715982105,0.6662487280587399,0.6115253715982105,0.768408279573722,1.0,0.6115253715982105,0.07146097570228048,0.3693622966927423,1.017051361264061
0.13,2.0,2.5195574384634436,0.15620081821764115,35.0,21.0,0.34379918178235885,3.2,0.5,0.19,2.988149715595454,112.989573402043,3.81695,1000.0,1.4749455852483,27.8535785188479,41.9469718861558,0.11685692699146481,0.227712577291006,0.468615384615385,0.6,118.69,0.00624227154326423,0.6115253715982105,0.6662487280587399,0.6115253715982105,0.768408279573722,1.0,0.6115253715982105,0.07146097570228048,0.3627969134455187,1.0273234272649054
0.14,2.0,2.5292639372902705,0.152864401931681,35.0,21.0,0.347135598068319,3.2,0.5,0.19,2.988149715595454,112.989573402043,3.81695,1000.0,1.4749455852483,27.8535785188479,41.9469718861558,0.11685692699146481,0.227712577291006,0.468615384615385,0.6,118.69,0.00624227154326423,0.6115253715982105,0.6662487280587399,0.6115253715982105,0.768408279573722,1.0,0.6115253715982105,0.07146097570228048,0.35641545597401475,1.0372931386409052
0.15,2.0,2.539033355119181,0.1496262128333514,35.0,21.0,0.3503737871666486,3.2,0.5,0.19,2.988149715595454,112.989573402043,3.81695,1000.0,1.4749455852483,27.8535785188479,41.9469718861558,0.11685692699146481,0.227712577291006,0.468615384615385,0.6,118.69,0.00624227154326423,0.6115253715982105,0.6662487280587399,0.6115253715982105,0.768408279573722,1.0,0.6115253715982105,0.07146097570228048,0.3502128729117398,1.0469693324741232
