Time,EpoR,SAv,SAv_EpoR,SAv_EpoRi,dSAvi,dSAve,kt,Bmax_SAv,kon_SAv,koff_SAv,kex_SAv,kdi,kde,SAv_medium,SAv_cells,medium,cellsurface,cell,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8
0.1,75.9826144860485,999.2755858454336,0.017385513951466165,2.8621920286740323e-05,3.034508041127568e-09,1.566002460377476e-08,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.2755858610936,2.8624954794781452e-05,1.0,1.0,1.0,2.5031816000000005,2.5026089802811855,0.17417936781241627,0.00011821210669243614,0.0005726197188138606,3.15127342357011e-07,9.098078423466433e-08,4.6951970476774566e-07
0.11,75.98087996672699,999.2738453177251,0.019120033272982753,3.462412390473137e-05,4.038186836129841e-09,2.08396564950062e-08,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.2738453385648,3.46281620915675e-05,1.0,1.0,1.0,2.5031816000000005,2.5025518511121003,0.17417508829599637,0.0001300059014383153,0.0006297488878989238,3.812116041910924e-07,1.1006004889720865e-07,5.679810533579943e-07
0.12,75.97914617927593,999.2721049514086,0.020853820724038494,4.11955749001732e-05,5.241726680304167e-09,2.705070069589413e-08,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.2721049784592,4.12008166268535e-05,1.0,1.0,1.0,2.5031816000000005,2.50249474604834,0.17417081049926125,0.00014179471986027078,0.0006868539516593663,4.5356327965090694e-07,1.3094878589092953e-07,6.757804497774212e-07
0.13,75.97741312338762,999.2703647464795,0.022586876612355113,4.8335858496692644e-05,6.6632017006121985e-09,3.438643139423938e-08,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.2703647808659,4.834252169839326e-05,1.0,1.0,1.0,2.5031816000000005,2.502437665079769,0.17416653442149416,0.0001535785640506441,0.0007439349202304955,5.32177802048586e-07,1.5364567676202188e-07,7.929110899514455e-07
0.14,75.97568079875401,999.2686247029336,0.024319201245972602,5.6044559529019973e-05,8.320700565917916e-09,4.2940197823466346e-08,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.2686247458738,5.6052880229585894e-05,1.0,1.0,1.0,2.5031816000000005,2.502380608196242,0.1741622600619774,0.00016535743610394087,0.0008009918037581013,6.170506004145099e-07,1.7814940182049108e-07,9.193661634259495e-07
0.15,75.97394920506747,999.2668848207666,0.02605079493251529,6.432126345456868e-05,1.023228102508742e-08,5.280518964980735e-08,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.2668848735717,6.433149573559376e-05,1.0,1.0,1.0,2.5031816000000005,2.5023235753876256,0.17415798741999444,0.00017713133811184041,0.0008580246123742832,7.081771106348011e-07,2.0445864335567199e-07,1.0551388699614355e-06
0.16,75.97221834202081,999.265145099974,0.027781657979170378,7.316555638343533e-05,1.2415968556699591e-08,6.407443000393602e-08,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.2651451640485,7.317797235199204e-05,1.0,1.0,1.0,2.5031816000000005,2.5022665666438026,0.17415371649482964,0.0001889002721630498,0.0009150333561967432,8.05552775781623e-07,2.325720857315897e-07,1.2002224200251499e-06
0.17,75.97048820930654,999.2634055405517,0.029511790693436426,8.257702404682054e-05,1.4889802768013542e-08,7.684101492965629e-08,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.2634056173928,8.259191384958855e-05,1.0,1.0,1.0,2.5031816000000005,2.502209581954646,0.17414944728576667,0.00020066424034839324,0.0009720180453534383,9.091730347554942e-07,2.6248841210786893e-07,1.3546100178688537e-06
0.18,75.96875880661693,999.2616661424952,0.031241193383050123,9.255525189812174e-05,1.7671832850322585e-08,9.119808993058875e-08,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.2616662336933,9.257292373097206e-05,1.0,1.0,1.0,2.5031816000000005,2.5021526213100196,0.1741451797920887,0.000212423244760314,0.0010289786899801688,1.0190333233983204e-06,2.9420630476107856e-07,1.5182948631871687e-06
0.19,75.96703013364537,999.2599269058,0.03296986635462047,0.00010309982699400684,2.0780032949825327e-08,1.0723841322911642e-07,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.2599270130384,0.00010312060702695667,1.0,1.0,1.0,2.5031816000000005,2.502095684699824,0.1741409140130815,0.00022417728748358774,0.0010859153001755927,1.1351290952040154e-06,3.2772445106411947e-07,1.6912701819750871e-06
0.2,75.96530219008496,999.2581878304617,0.034697809915040366,0.00011421033604978943,2.4232389664207936e-08,1.2505480730535344e-07,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.2581879555165,0.00011423456843945363,1.0,1.0,1.0,2.5031816000000005,2.5020387721139525,0.17413664994803005,0.00023592637060492039,0.0011428278860477186,1.2574557999081816e-06,3.6304153730482616e-07,1.8735291946279559e-06
0.21,75.96357497562732,999.256448916476,0.03642502437267757,0.00012588636379333234,2.8046976196479587e-08,1.44740541578908e-07,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.2564490612165,0.00012591441076952883,1.0,1.0,1.0,2.5031816000000005,2.501981883542247,0.1741323875962161,0.00024767049622104626,0.0011997164577531323,1.386008865364589e-06,4.0015624345350343e-07,2.0650650889385823e-06
0.22,75.9618484899664,999.2547101638384,0.03815151003360881,0.00013812749816476873,3.2241718204482635e-08,1.663881240408764e-07,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.2547103302264,0.00013815973988297322,1.0,1.0,1.0,2.5031816000000005,2.5019250189746276,0.17412812695692662,0.0002594096664131218,0.0012565810253729601,1.5207837547941038e-06,4.39067259691332e-07,2.265871105394499e-06
0.23,75.96012273279572,999.2529715725444,0.039877267204283987,0.00015093332663785957,3.6834559455501106e-08,1.9009015613878943e-07,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.2529717626346,0.00015097016119731507,1.0,1.0,1.0,2.5031816000000005,2.5018681784009997,0.17412386802944768,0.00027114388326484083,0.00131342159900062,1.6617759262828339e-06,4.797732747170306e-07,2.475940476832776e-06
0.24,75.95839770380921,999.2512331425895,0.04160229619080098,0.0001643034372211949,4.1843416743397626e-08,2.1593910011987362e-07,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.2512333585286,0.0001643452806379383,1.0,1.0,1.0,2.5031816000000005,2.5018113618112827,0.17411961081306623,0.00028287314885750363,0.0013702381887179358,1.808980843805356e-06,5.222729789293844e-07,2.6952664448639254e-06
0.25,75.95667340270117,999.2494948739692,0.04332659729885333,0.00017823741853032954,4.7286176642137855e-08,2.4402726227713697e-07,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.2494951179964,0.00017828470470697167,1.0,1.0,1.0,2.5031816000000005,2.5017545691954077,0.17411535530707012,0.0002945974652696613,0.0014270308045934129,1.9623939780189282e-06,5.665650646565438e-07,2.923842261055232e-06
0.26,75.95494982916222,999.2477567666791,0.04505017083778718,0.00019273485419475666,5.318094743044743e-08,2.744480930435761e-07,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.2477570411272,0.00019278803514218712,1.0,1.0,1.0,2.5031816000000005,2.5016978005431847,0.17411110151073875,0.00030631683460470045,0.0014837994568158615,2.122010744684271e-06,6.126482083774149e-07,3.1616610951816273e-06
0.27,75.9532269828876,999.2460188207144,0.04677301711241365,0.0002077953341455021,5.954555067681525e-08,3.0729356324188514e-07,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.246019128008,0.00020785487969617893,1.0,1.0,1.0,2.5031816000000005,2.501641055844576,0.17410684942336213,0.0003180312589351721,0.0015405441554247235,2.2878266289419785e-06,6.60521106601649e-07,3.408716220389646e-06
0.28,75.95150486357204,999.2442810360708,0.04849513642798316,0.00022341844775749454,6.639783012463808e-08,3.426557581316283e-07,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.2442813787266,0.0002234848455876192,1.0,1.0,1.0,2.5031816000000005,2.501584335089527,0.17410259904422903,0.00032974074033661436,0.0015972649104739102,2.459837109810015e-06,7.101824540712255e-07,3.665000900703492e-06
0.29,75.94978347091026,999.2425434127435,0.05021652908975999,0.00023960378443600288,7.375562528046671e-08,3.806267411075034e-07,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.2425437933703,0.00023967754006128333,1.0,1.0,1.0,2.5031816000000005,2.501527638267983,0.17409835037262833,0.00034144528088465945,0.0016539617320177888,2.6380376666403917e-06,7.616309456245667e-07,3.930508400645079e-06
0.3,75.94806280459741,999.2408059507281,0.05193719540261753,0.00025635093417473087,8.16367462788937e-08,4.2129842398590245e-07,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.2408063720266,0.00025643257092100976,1.0,1.0,1.0,2.5031816000000005,2.5014709653699034,0.17409410340784978,0.0003531448826522818,0.0017106346300978527,2.822423785263787e-06,8.148652779705588e-07,4.20523199438912e-06
0.31,75.94634286432567,999.23906865002,0.0536571356743562,0.00027365948298258913,9.005917985641173e-08,4.647636299632711e-07,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.2390691147837,0.0002737495421624455,1.0,1.0,1.0,2.5031816000000005,2.501414316385149,0.1740898581491764,0.000364839547732358,0.0017672836148520006,3.0129909076383066e-06,8.698841351515859e-07,4.489164890742989e-06
0.32,75.94462364978916,999.2373315106145,0.05537635021087519,0.00029152901953858446,9.904078962756149e-08,5.111145468471312e-07,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.237332021729,0.00029162806032821204,1.0,1.0,1.0,2.5031816000000005,2.501357691303646,0.17408561459589564,0.00037652927820483744,0.001823908696355512,3.209734505119815e-06,9.266862096974938e-07,4.782300342314848e-06
0.33,75.94290516068395,999.2355945325069,0.057094839316098094,0.0003099591352943672,1.0859931146883583e-07,5.604427032340405e-07,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.2355950929496,0.00031006773460583604,1.0,1.0,1.0,2.5031816000000005,2.5013010901153834,0.17408137274729937,0.0003882140761362364,0.0018805098846185967,3.4126500795909827e-06,9.85270202951558e-07,5.084631647195858e-06
0.34,75.94118739670516,999.2338577156925,0.05881260329490812,0.0003289494204285757,1.1875253573147082e-07,6.128399088454731e-07,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.2338583285324,0.00032906817296430717,1.0,1.0,1.0,2.5031816000000005,2.5012445128103193,0.17407713260267738,0.00039989394359959594,0.0019370871896830708,3.621733118918619e-06,1.045634812210518e-06,5.396152082594442e-06
0.35000000000000003,75.93947035754813,999.2321210601667,0.06052964245196071,0.00034849946548338355,1.2951823353626935e-07,6.683978741614272e-07,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.2321217285646,0.00034862898371691985,1.0,1.0,1.0,2.5031816000000005,2.50118795937842,0.1740728941613199,0.0004115688826664088,0.0019936406215832494,3.8369791149720534e-06,1.107778735926686e-06,5.716854931682521e-06
0.36,75.9377540429074,999.230384565925,0.062245957092730474,0.0003686088599115806,1.4091422219866684e-07,7.272085480560891e-07,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.2303852931335,0.0003687497741337793,1.0,1.0,1.0,2.5031816000000005,2.5011314298096243,0.1740686574225154,0.0004232388954137372,0.0020501701903804267,4.0583835476265025e-06,1.1717006690895404e-06,6.046733459761551e-06
0.37,75.93603845247695,999.2286482329623,0.06396154752320884,0.00038927719249598215,1.529583463457124e-07,7.89364020349241e-07,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.2286490223263,0.00038943015084232785,1.0,1.0,1.0,2.5031816000000005,2.5010749240938526,0.1740644223855509,0.0004349039839221576,0.0021066759061529206,4.285941889380764e-06,1.2373993045589035e-06,6.385780921142591e-06
0.38,75.934323585953,999.2269120612742,0.06567641404718311,0.00041050405512548345,1.6566830788835394e-07,8.549556443532553e-07,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.2269129162298,0.0004106697234333718,1.0,1.0,1.0,2.5031816000000005,2.5010184422210995,0.17406018904971882,0.00044656415025725964,0.0021631577789064512,4.519649646931573e-06,1.3048733450679254e-06,6.733990621089456e-06
0.39,75.93260944303096,999.2251760508558,0.0673905569692579,0.0004322890386017721,1.7906185484118367e-07,9.240750113051351e-07,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.2251769749308,0.0004324681004566133,1.0,1.0,1.0,2.5031816000000005,2.5009619841813335,0.17405595741430951,0.00045821939649019034,0.00221961581867366,4.759502315005511e-06,1.374121489893839e-06,7.09135584703119e-06
0.4,75.9308960234063,999.2234402017023,0.06910397659393434,0.000454631733917228,1.9315672378284997e-07,9.968136534250147e-07,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.223441198516,0.0004548248906410108,1.0,1.0,1.0,2.5031816000000005,2.5009055499645245,0.17405172747861355,0.0004698697246913928,0.002276050035483778,5.00549539042868e-06,1.4451424389200317e-06,7.457869889524992e-06
0.41000000000000003,75.92918332677466,999.221704513809,0.07081667322559758,0.0004775317322748596,2.0797063895261294e-07,1.0732630392538022e-06,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.221705587072,0.00047773970291381225,1.0,1.0,1.0,2.5031816000000005,2.5008491395606467,0.17404749924192192,0.00048151513693052173,0.0023324604393622174,5.2576243723462046e-06,1.517934892699419e-06,7.833526042583253e-06
0.42,75.92747135283182,999.2199689871711,0.07252864716846806,0.0005009886251651173,2.23521308766813e-07,1.1535145556759044e-06,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.2199701406856,0.0005012121464738841,1.0,1.0,1.0,2.5031816000000005,2.5007927529596805,0.17404327270352588,0.0004931556352761119,0.0023888470403289654,5.515884763067942e-06,1.5924975526986101e-06,8.218317604933618e-06
0.43,75.92576010127354,999.2182336217837,0.07423989872676771,0.0005250020041059735,2.3982643761032556e-07,1.23765956877076e-06,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.2182348594433,0.0005252418305435839,1.0,1.0,1.0,2.5031816000000005,2.5007363901516064,0.17403904786271665,0.000504791221796708,0.0024452098484040578,5.7802720652067685e-06,1.6688291204716989e-06,8.612237875755211e-06
0.44,75.92404957179573,999.2164984176421,0.07595042820458298,0.0005495714608578867,2.569037160861654e-07,1.3257893734944912e-06,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.2164997434315,0.0005498283645739728,1.0,1.0,1.0,2.5031816000000005,2.5006800511264076,0.17403482471878587,0.0005164218985599338,0.002501548873603068,6.050781784045333e-06,1.746928298343573e-06,9.015280158204945e-06
0.45,75.92233976409442,999.2147633747413,0.07766023590590607,0.0005746965873596401,2.747708239269295e-07,1.417995208704832e-06,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.2147647927366,0.000574971358183567,1.0,1.0,1.0,2.5031816000000005,2.5006237358740724,0.17403060327102535,0.0005280476676327721,0.0025578641259384662,6.327409426829637e-06,1.8267937892059614e-06,9.427437758365008e-06
0.46,75.92063067786569,999.2130284930766,0.0793693221346376,0.0006003769757247694,2.9344543015772867e-07,1.5143682580019608e-06,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.2130300074449,0.0006006704211549272,1.0,1.0,1.0,2.5031816000000005,2.500567444384591,0.17402638351872718,0.000539668531081583,0.002614155615419705,6.610150502729712e-06,1.9084242965060817e-06,9.848703985184262e-06
0.47000000000000003,75.91892231280738,999.211293772643,0.0810776871929593,0.0006266122205083371,3.129450910040922e-07,1.6149991228672412e-06,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.2112953876422,0.0006269251655993412,1.0,1.0,1.0,2.5031816000000005,2.5005111766480117,0.17402216546118726,0.000551284490961039,0.0026704233519996234,6.899000547796792e-06,1.991818531452056e-06,1.0279072187662863e-05
0.48,75.9172146686152,999.2095592134356,0.08278533138514646,0.0006534019133960709,3.3328748909200587e-07,1.719979057090166e-06,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.2095609334147,0.0006537352008851629,1.0,1.0,1.0,2.5031816000000005,2.5004549326543115,0.17401794909769686,0.000562895549340048,0.0027266673457000154,7.193955066490741e-06,2.0769751961312245e-06,1.0718535667731827e-05
0.49,75.91550774498576,999.2078248154495,0.08449225501459927,0.0006807456473398698,3.5449024718927284e-07,1.8293990055532805e-06,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.2078266448485,0.0006811001375870591,1.0,1.0,1.0,2.5031816000000005,2.500398712393498,0.17401373442754905,0.0005745017082815671,0.0027828876065138504,7.495009577211967e-06,2.1638929966557176e-06,1.1167087748092694e-05
0.5,75.91380154161575,999.2060905786798,0.08619845838460181,0.00070864301550042,3.765709758315117e-07,1.9433498500131446e-06,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.2060925220296,0.0007090195864762514,1.0,1.0,1.0,2.5031816000000005,2.5003425158555816,0.17400952145003737,0.0005861029698477646,0.0028390841444302763,7.802159600659624e-06,2.25257063980134e-06,1.162472175487199e-05
0.51,75.91209605820201,999.2043565031215,0.08790394179834611,0.000737093611213785,3.9954727482893647e-07,2.061922416876292e-06,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.2043585650439,0.0007374931584886139,1.0,1.0,1.0,2.5031816000000005,2.5002863430305764,0.17400531016445547,0.0005976993361001824,0.0028952569694354066,8.115400659463773e-06,2.34300683290137e-06,1.2091431017073171e-05
0.52,75.91039129444142,999.2026225887696,0.08960870555893685,0.000766097027984706,4.234367335702e-07,2.185207478767259e-06,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.202624773977,0.0007665204647182763,1.0,1.0,1.0,2.5031816000000005,2.5002301939084997,0.1740011005700972,0.0006092908090997688,0.0029514060915124796,8.434728278111614e-06,2.435200283825265e-06,1.2567208866466715e-05
0.53,75.90868725003095,999.2008888356191,0.09131274996939628,0.0007956528594799005,4.482569313262377e-07,2.313295756096614e-06,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.2008911489149,0.0007961011164112268,1.0,1.0,1.0,2.5031816000000005,2.5001740684793696,0.17399689266625665,0.0006208773909069113,0.003007531520642018,8.760137982873705e-06,2.5291497009573547e-06,1.3052048637480185e-05
0.54,75.90698392466768,999.1991552436651,0.09301607533266901,0.000825760699521362,4.740254375541105e-07,2.4462779186289846e-06,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.199157689943,0.000826234724958916,1.0,1.0,1.0,2.5031816000000005,2.50011796673321,0.17399268645222812,0.0006324590835814696,0.0030636332668019864,9.091625301730196e-06,2.6248537931755485e-06,1.3545943667088327e-05
0.55,75.90528131805054,999.1974218129026,0.09471868194982049,0.0008564201445688924,5.007597001269299e-07,2.5842440086771623e-06,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.1974243971466,0.0008569209042690194,1.0,1.0,1.0,2.5031816000000005,2.500061888660104,0.17398848192731015,0.0006440358891705264,0.0031197113399084576,9.429185791703507e-06,2.722311277742584e-06,1.4048887335537026e-05
0.56,75.9035794298772,999.1956885433265,0.09642057012315744,0.0008876307894198815,5.284772389468974e-07,2.7272844402706427e-06,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.195691270611,0.0008881592666588284,1.0,1.0,1.0,2.5031816000000005,2.5000058342500937,0.1739842790907984,0.0006556078097296041,0.0031757657499183875,9.772814991512896e-06,2.8215208666368715e-06,1.4560872995801621e-05
0.5700000000000001,75.90187825984448,999.1939554349316,0.09812174015586629,0.0009193922277073335,5.571956235244935e-07,2.8754898834497314e-06,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.1939583104214,0.000919949423330858,1.0,1.0,1.0,2.5031816000000005,2.499949803493194,0.17398007794198658,0.0006671748473202066,0.003231796506817706,1.0122508427057742e-05,2.922481268135578e-06,1.508189398175664e-05
0.58,75.90017780765012,999.192222487713,0.09982219235021095,0.0009517040543835365,5.869323611572921e-07,3.0289506871958904e-06,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.1922255166637,0.0009522909867446937,1.0,1.0,1.0,2.5031816000000005,2.499893796379449,0.1739758784801706,0.0006787370039975653,0.0032878036205619583,1.0478261638762737e-05,3.025191194709491e-06,1.561194364891841e-05
0.59,75.89847807299196,999.1904897016656,0.10152192700835572,0.0009845658645860726,6.177049479882822e-07,3.1877571429257087e-06,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.1904928894227,0.000985183569534061,1.0,1.0,1.0,2.5031816000000005,2.499837812898907,0.17397168070464641,0.0006902942818162343,0.003343787101103409,1.084007016909266e-05,3.129649359418395e-06,1.6151015355842854e-05
0.6,75.89677905556793,999.1887570767843,0.10322094443236819,0.001017977253633493,6.495308692026968e-07,3.3519994855066608e-06,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.1887604287838,0.0010186267845026958,1.0,1.0,1.0,2.5031816000000005,2.499781853041619,0.17396748461471037,0.0007018466828301103,0.0033997469583911385,1.1207929562504759e-05,3.235854475897321e-06,1.669910246405455e-05
0.61,75.89508075507607,999.1870246130638,0.10491924492422247,0.0010519378170209949,6.824275992248424e-07,3.521767894272884e-06,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.1870281348317,0.0010526202446202197,1.0,1.0,1.0,2.5031816000000005,2.4997259167976384,0.17396329020965898,0.0007133942090924538,0.003455683202371146,1.1581835365401154e-05,3.3438052583428064e-06,1.7256198337975806e-05
0.62,75.89338317121445,999.1852923104992,0.10661682878580223,0.0010864471504160973,7.164126019149295e-07,3.697152494040943e-06,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.1852960076517,0.0010871635630180121,1.0,1.0,1.0,2.5031816000000005,2.4996700041570223,0.17395909748878888,0.0007249368626559108,0.003511595842986454,1.1961783126081232e-05,3.4535004214991525e-06,1.7822296344855742e-05
0.63,75.89168630368198,999.1835601690854,0.10831369631825212,0.0011215048505606685,7.515032899590875e-07,3.878243145536038e-06,0.0329366,76.0,2.29402e-06,0.00679946,0.01101,0.00317871,0.0164042,999.1835640473284,0.0011222563538506277,1.0,1.0,1.0,2.5031816000000005,2.499614115109852,0.17395490645139855,0.0007364746455681025,0.003567484890155743,1.2347768404672962e-05,3.5649386835257027e-06,1.8397389869567318e-05
