data_generator_V,data_generator_W
-70.0,2.4999999e-05
-69.392799,1.2640638e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
-69.392761,1.2641002e-05
