E_1_task1,I_2_task1,T_3_task1,_1_task1
37693.556086641955,11188.420170492012,1422.9829224355885,101.0
36624.5407962055,10026.298029253505,1180.506640243984,102.0
35579.63922913271,8948.361268601922,988.8679414268996,103.0
34559.68332916282,7963.6120725719475,836.3506820751551,104.0
33565.1288713255,7075.755127733662,714.1257317606199,105.0
32596.15254870384,6284.058862160535,615.5116110561805,106.0
31652.724196629515,5584.450801160063,535.4273197520772,107.0
30734.66071202987,4970.619025904362,469.9878160544655,108.0
29841.66632753723,4434.975260862968,416.2058142713592,109.0
28973.36289468718,3969.4328140451557,371.7709289915475,110.0
28129.312743666407,3565.9363720351907,334.88555625274967,111.0
27309.03590652508,3216.841347061429,304.14324139884656,112.0
26512.023226109894,2915.115337535236,278.4375717337642,113.0
25737.74639845687,2654.442989542837,256.8933167338191,114.0
24985.665581952802,2429.2434497639647,238.8149181042935,115.0
24255.235244838317,2234.6499120718195,223.64725147594274,116.0
23545.908686961633,2066.4611705759717,210.94551460726086,117.0
22857.141479093916,1921.0639257621858,200.35236955465916,118.0
22188.394100873702,1795.3804089223688,191.5802724695933,119.0
21539.133983492793,1686.786010017865,184.39781633860196,120.0
20908.83706408859,1593.056866216557,178.6191156922297,121.0
20296.98896280697,1512.3065593921563,174.0955762550159,122.0
19703.085880762887,1442.9379169595848,170.7094587817499,123.0
19126.63527014236,1383.6022210629621,168.36888625315072,124.0
18567.156323590392,1333.1587523344622,167.00400106921322,125.0
18024.18034326953,1290.6444570374938,166.56393242423604,126.0
17497.25100044716,1255.2465639525713,167.01454264391066,127.0
16985.92451983009,1226.281172828876,168.33673665548696,128.0
16489.76980755606,1203.1719926040294,170.5252472838044,129.0
16008.36854173519,1185.4349430472091,173.5878434866373,130.0
15541.31523838773,1172.6650672846044,177.5448938520161,131.0
15088.21730482849,1164.5236399886928,182.42925251645292,132.0
14648.695093301565,1160.728243920048,188.28639407744478,133.0
14222.381961475867,1161.0440231993364,195.17487099721242,134.0
13808.924351348778,1165.275827140117,203.16705188639378,135.0
13407.981896429395,1173.2613606669524,212.3501203391974,136.0
13019.227566249216,1184.8647823310862,222.82735579915018,137.0
12642.347853574995,1199.9705611497197,234.7197121135396,138.0
12277.043016338002,1218.4776109630873,248.16773402156463,139.0
11923.027384020183,1240.2948993636112,263.3338398947534,140.0
11580.029743480589,1265.3344836944682,280.4050264040876,141.0
11247.793813043321,1293.5068614315628,299.59601708665036,142.0
10926.078820156597,1324.7166570568888,321.15291578981953,143.0
10614.660192420724,1358.853146381677,345.35744919125045,144.0
10313.3303602877,1395.78981656438,372.53173622925,145.0
10021.89983798751,1435.3802179900088,403.0443486452345,146.0
9740.198318933777,1477.4476297130423,437.31650725537173,147.0
9468.07606322369,1521.7853831740053,475.8296332237522,148.0
9205.405526086473,1568.1533170571838,519.1340493940651,149.0
8952.083209220747,1616.2761068356294,567.8587088629517,150.0
8708.031913352856,1665.8436075951352,622.7228612840087,151.0
8473.20329195249,1716.5148224700279,684.5490500016072,152.0
8247.580742189914,1767.9205443577928,754.2776437973785,153.0
8031.18287053093,1819.6723609813553,832.9840732123569,154.0
7824.067429853195,1871.3740891535033,921.8981323111909,155.0
7626.335854359579,1922.6341974074194,1022.4258939738716,156.0
7438.138455831568,1973.0817684841625,1136.1745155852775,157.0
7259.680424188744,2022.384730614994,1264.980414934733,158.0
7091.228606863915,2070.2690870048395,1410.9405742137676,159.0
6933.119278183892,2116.5377758237064,1576.447734052535,160.0
6785.766944507617,2161.09023270322,1764.2293798417568,161.0
6649.6743177084045,2203.938731967879,1977.3907037020074,162.0
6525.443512125206,2245.225878844988,2219.461336952818,163.0
6413.788667658595,2285.2327572898203,2494.446019047836,164.0
6315.549605728555,2324.390881638858,2806.876660567676,165.0
6231.707812508378,2363.2870972492437,3161.870093442983,166.0
6163.402765491632,2402.665953913139,3565.181797881472,167.0
6111.950503078987,2443.430665151028,4023.2615534766956,168.0
6078.863200645147,2486.641961991242,4543.303382322754,169.0
6065.869495237967,2533.515824986249,5133.286518054653,170.0
6074.935685106884,2585.4213903112804,5802.003583751304,171.0
6108.286700709981,2643.878598415231,6559.068438799255,172.0
6168.426263723811,2710.5566256000466,7414.8960593857255,173.0
6258.154974474313,2787.2723059008504,8380.645077906398,174.0
6380.584961089355,2875.9887157636017,9468.112927175634,175.0
6539.149247954503,2978.8127827780845,10689.571140134587,176.0
6737.603607075353,3097.9910314641593,12057.528965934685,177.0
6980.018645298077,3235.901890803777,13584.416094772329,178.0
7270.759084968,3395.043947605879,15282.172539887795,179.0
7614.447011620731,3578.0168392921914,17161.738278477693,180.0
8015.906563408356,3787.4942301255196,19232.445639708993,181.0
8480.087008429626,4026.187196013488,21501.317013339984,182.0
9011.960900856455,4296.795292998564,23972.278095646052,183.0
9616.397974587062,4601.946878365727,26645.3189056025,184.0
10298.012075909046,4944.124775981234,29515.624234952236,185.0
11060.983301473758,5325.581461375631,32572.718284483402,186.0
11908.857617778036,5748.240346754765,35799.674044062616,187.0
12844.328641413937,6213.590481469461,39172.42977876458,188.0
13869.011328111896,6722.5743156593635,42659.29933755856,189.0
14983.213635936549,7275.475060624985,46220.697273529055,190.0
16185.70410384028,7871.800755778592,49809.08023017726,191.0
17473.51893357512,8510.187289866431,53369.32322511764,192.0
18841.782146108813,9188.306934682621,56839.341286336894,193.0
20283.57207061504,9902.79911999027,60151.148045311646,194.0
21789.83811463265,10649.225482739237,63232.2875669468,195.0
23349.38142462878,11422.055682078217,66007.62986191719,196.0
24948.89383082474,12214.681705049901,68401.57610955743,197.0
26573.072878436713,13019.469049968719,70340.59090441074,198.0
28204.81123411216,13827.844112334773,71756.0407572562,199.0
29825.461198093326,14630.41798973522,72587.26878660775,200.0
31415.180102756676,15417.149269820953,72784.81459177054,201.0
32953.354674186565,16177.544737313654,72313.65867080483,202.0
34419.10427878821,16900.89768980294,71156.31709541829,203.0
35791.859205507804,17576.56206264398,69315.5734871389,204.0
37052.006993302544,18194.258009353878,66816.57281999859,205.0
38181.584254122645,18744.39938740764,63707.98681679323,206.0
39164.99351611819,19218.432430393816,60061.88242562416,207.0
39989.696628980055,19609.163095841643,55971.98757078243,208.0
40646.83148736507,19911.049156594057,51550.09333148764,209.0
41131.68121526564,20120.4229872263,46920.55157061577,210.0
41443.933487283306,20235.62040395736,42213.09347650286,211.0
41587.664784370776,20256.98418838607,37554.526620118086,212.0
41571.029295041684,20186.740011015685,33060.30690073148,213.0
41405.66680360681,20028.755761119646,28827.106634406467,214.0
41105.883134055744,19788.214438318395,24927.535059196947,215.0
40687.69954000376,19471.25035706125,21407.756669629267,216.0
40167.88924343823,19084.60425342057,18288.243377169372,217.0
39563.10885593261,18635.345319332482,15567.125252553591,218.0
38889.19848746436,18130.6827656086,13225.21888328556,219.0
38160.69016893888,17577.87163734594,11231.625223102463,220.0
37390.522770317744,16984.192354194285,9548.965002080717,221.0
36589.93349318448,16356.969397346173,8137.657574386564,222.0
35768.48287750221,15703.59558783594,6959.0120648905895,223.0
34934.16752237101,15031.521210847566,5977.18645719052,224.0
34093.58181307395,14348.201069928185,5160.21929624123,225.0
33252.09931349101,13660.986371991272,4480.38057239352,226.0
32414.05306456493,12976.971551203977,3914.0945780473844,227.0
31582.903731753326,12302.819495620282,3441.6067779509344,228.0
30761.3891581553,11644.585665104294,3046.5365459397963,229.0
29951.653337914267,11007.567800123621,2715.3996112657474,230.0
29155.355890630613,10396.194855869462,2437.147819831674,231.0
28373.76270946059,9813.968162679117,2202.7561117007826,232.0
27607.820973714457,9263.455702129791,2004.8627239995374,233.0
26858.220411529597,8746.333913655502,1837.4653918542451,234.0
26125.443223830778,8263.466632691587,1695.6688647279536,235.0
25409.804670126185,7815.0103088682,1575.477570085698,236.0
24711.485984063154,7400.52820517604,1473.6269089357818,237.0
24030.561003057035,7019.118139370659,1387.4472974374496,238.0
23367.017865121015,6669.51926187282,1314.7543923015726,239.0
22720.777203721973,6350.214834325767,1253.7572608721327,240.0
22091.705336621915,6059.531231413586,1202.9945260577188,241.0
21479.627265356747,5795.701363463255,1161.270758134214,242.0
20884.33569966143,5556.928776865073,1127.614332256853,243.0
20305.59925192341,5341.430859385476,1101.239959270709,244.0
19743.168996747303,5147.471080545224,1081.5198393911712,245.0
19196.784179453676,4973.382165798527,1067.9597653552078,246.0
18666.176594595916,4817.579430748324,1060.1819492619252,247.0
18151.07467569861,4678.571188915826,1057.9100790147763,248.0
17651.206948815125,4554.957280216398,1060.9579623376621,249.0
17166.30491278548,4445.431428160205,1069.2214716388462,250.0
16696.105694984562,4348.776180824664,1082.6723143057218,251.0
16240.354451225994,4263.85789965953,1101.3537189383783,252.0
15798.806536410118,4189.6211466708955,1125.3780824740404,253.0
15371.229560849104,4125.082062254246,1154.9260895815457,254.0
14957.405388289675,4069.3217152794887,1190.247284470018,255.0
14557.13213745986,4021.480811991362,1231.6617099349276,256.0
14170.226187973047,3980.7541908630324,1279.5630413675433,257.0
13796.524195180613,3946.3865829556603,1334.4227536261455,258.0
13435.88537678435,3917.6695216396038,1396.7958858534591,259.0
13088.193613190584,3893.939721763688,1467.3271437615879,260.0
12753.360233204696,3874.576857876045,1546.7597635232594,261.0
12431.326726682966,3859.0084931260426,1635.9448126531825,262.0
12122.067531866865,3846.706518051902,1735.851394869491,263.0
11825.59350287741,3837.1939526628253,1847.5792882192045,264.0
11541.955543124579,3830.0476115136385,1972.3726376939296,265.0
11271.24865888231,3824.9036125693433,2111.635301303888,266.0
11013.616455323885,3821.4628135575117,2266.9478153545215,267.0
10769.25609357641,3819.49686409223,2440.0859204887183,268.0
10538.423786355701,3818.854370568224,2633.0407293891562,269.0
10321.440850281899,3819.467010427634,2848.0403726388618,270.0
10118.700340342493,3821.3551567081045,3087.572908554113,271.0
9930.674286957521,3824.6329186060034,3354.410211709844,272.0
9757.921566786183,3829.51246259956,3651.632444263386,273.0
9601.096363038578,3836.3074596856013,3982.652412802516,274.0
9460.957211039115,3845.4355893009442,4351.238974502457,275.0
9338.376525948248,3857.4201919318284,4761.538362656915,276.0
9234.350530069649,3872.8910378447054,5218.091863938319,277.0
9150.009377907025,3892.5843731106174,5725.848124107268,278.0
9086.627263412749,3917.342279992607,6290.167459326441,279.0
9045.632174914104,3948.1120405566667,6916.815785958563,280.0
9028.614865180936,3985.9423419344134,7611.944170288536,281.0
9037.336540813867,4031.983600261009,8382.051090236055,282.0
9073.734521866596,4087.4836618178488,9233.921649834541,283.0
9139.925188322859,4153.783424847003,10174.54079473327,284.0
9238.202896637542,4232.312530738172,11210.97227280845,285.0
9371.03482676604,4324.581418109323,12350.207115489358,286.0
9541.049426039517,4432.173066531628,13598.967527063276,287.0
9751.016470212482,4556.731300918163,14963.458637216172,288.0
10003.819805196721,4699.941446470441,16449.08717494171,289.0
10302.4193548082,4863.515541481634,18060.127834160314,290.0
10649.802052029618,5049.162772437745,19799.34720901438,291.0
11048.920339262384,5258.561406721228,21667.592159922493,292.0
11502.617649589152,5493.320430430621,23663.351320759157,293.0
12013.54094313213,5754.937357232493,25782.30532415031,294.0
12584.040492706263,6044.748654718014,28016.883704121716,295.0
13216.05835047225,6363.875237567458,30355.850829938456,296.0
13911.007538830312,6713.162960050059,32783.946687976975,297.0
14669.645011242896,7093.120064952488,35281.60796329837,298.0
15491.942304488875,7503.853072686035,37824.80005005979,299.0
16376.958204090613,7945.003422140261,40384.983952845534,300.0
17322.71897009752,8415.687529996063,42929.24776996695,301.0
18326.11140422078,8914.443424352081,45420.62642965357,302.0
19382.802836531697,9439.188619753766,47818.63122614572,303.0
20487.170230429456,9987.183785731919,50079.94717230868,304.0
21632.278299403188,10555.019753876291,52159.39993023363,305.0
22809.876349644597,11138.613049890424,54011.107374591214,306.0
24010.45490596512,11733.231376724501,55589.82975469995,307.0
25223.35561574972,12333.54459756544,56852.43212739382,308.0
26436.87380432578,12933.671249069233,57759.54095357796,309.0
27638.447820439804,13527.269720310607,58277.26450697203,310.0
28814.89563650122,14107.650379313523,58378.92489066034,311.0
29952.692146826135,14667.909047777248,58046.73700691983,312.0
31038.28480952841,15201.079081171118,57273.187060384815,313.0
32058.439800911743,15700.29676076057,56062.27903572205,314.0
33000.61524208364,16158.983567128615,54430.29601910365,315.0
33853.34493499352,16571.03171029392,52406.04544719659,316.0
34606.61575336199,16930.9884598904,50030.45842517194,317.0
35252.22495040121,17234.232410824934,47355.47965558547,318.0
35784.06157937933,17477.113995820375,44442.09341129136,319.0
36198.317908141005,17657.065660057964,41357.73172008687,320.0
36493.63770370495,17772.684524815242,38173.16069300575,321.0
36671.106601994856,17823.743937691317,34958.86136553625,322.0
36734.13883763907,17811.15882266666,31781.421627705444,323.0
36688.21941183188,17736.887402444823,28700.2985802416,324.0
36540.57694989475,17603.80540894036,25765.232149365012,325.0
36299.772692868406,17415.545808098967,23014.58646141801,326.0
35975.26198275071,17176.32899172565,20474.754756837076,327.0
35576.956828707036,16890.79440538235,18160.575117994373,328.0
35114.83242905096,16563.853861632757,16076.583624016006,329.0
34598.59675836336,16200.567658152286,14218.806082830142,330.0
34037.43337037745,15806.047132828753,12576.823846858038,331.0
33439.828556710694,15385.384092709943,11135.798519275577,332.0
32813.466311219534,14943.594472359095,9878.289340746485,333.0
32165.18732860114,14485.575456110366,8785.74266813486,334.0
31500.993008133835,14016.064230264034,7839.626392699138,335.0
30826.084846967202,13539.598074068226,7022.226183950561,336.0
30144.923679255415,13060.477980404661,6317.1131505217345,337.0
29461.300505794337,12582.714171003217,5709.421217610337,338.0
28778.411472165928,12109.99493749289,5185.932947129906,339.0
28098.93179067046,11645.632627432113,4735.0596200704595,340.0
27425.08558379645,11192.548802989428,4346.74688011596,341.0
26758.709697963808,10753.242229496256,4012.34264503771,342.0
26101.31080319469,10329.784165114324,3724.4478702662536,343.0
25454.115516396207,9923.821513438827,3476.7661069536475,344.0
24818.114203817695,9536.59225576785,3263.959213691002,345.0
24194.098904891493,9168.951610332178,3081.5145385789306,346.0
23582.69509760379,8821.4049189584,2925.6289481413064,347.0
22984.389489178953,8494.1473339768,2793.1050604102256,348.0
22399.55333704151,8187.104944781558,2681.262857541171,349.0
21828.46236471954,7899.977346405235,2587.864039859442,350.0
21271.313633129077,7632.278478908014,2511.0483323534054,351.0
20728.2399607812,7383.374926124771,2449.2798469369386,352.0
20199.322164407105,7152.52026566961,2401.302668424947,353.0
19684.599780790515,6938.886993889074,2366.103246026471,354.0
19184.079887543106,6741.590049792306,2342.8812184631265,355.0
18697.74492013663,6559.715320115767,2331.025417268168,356.0
18225.560007724613,6392.328704330954,2330.089742402122,357.0
17767.478393153975,6238.499021934958,2339.78161275437,358.0
17323.446921425762,6097.309166108736,2359.951318767404,359.0
16893.4112732971,5967.864642761171,2390.5798657392047,360.0
16477.320185896264,5849.299428254636,2431.7725108413697,361.0
16075.12959225444,5740.785648236013,2483.756569895941,362.0
15686.806669824236,5641.536472214848,2546.878884334313,363.0
15312.333375722113,5550.811074055652,2621.605961329211,364.0
14951.71062432253,5467.918052211262,2708.52573567057,365.0
14604.96178985926,5392.220084524557,2808.3513617972512,366.0
14272.136160448377,5323.1324779376755,2921.926283314367,367.0
13953.312923045693,5260.134489833125,3050.2304242895966,368.0
13648.60523351094,5202.764342531204,3194.3877788417353,369.0
13358.164299636981,5150.62482504855,3355.6753091808923,370.0
13082.18361404965,5103.391084176107,3535.532766858861,371.0
12820.903519054806,5060.804647953836,3735.57331638615,372.0
12574.6160197561,5022.683140934811,3957.5948084640595,373.0
12343.669804485957,4988.922835837325,4203.591405813549,374.0
12128.475521590844,4959.49436736315,4475.765230518536,375.0
11929.51130011999,4934.453100824328,4776.537517810813,376.0
11747.32847815454,4913.936419532311,5108.558726130221,377.0
11582.55746490059,4898.164072767939,5474.716891755243,378.0
11435.913666967532,4887.441456177595,5878.143374851143,379.0
11308.203371582658,4882.158188116402,6322.214811560752,380.0
11200.329426332892,4882.787901960133,6810.550072319925,381.0
11113.296511558028,4889.8877964590165,7347.000546778781,382.0
11048.215778041598,4904.096624489972,7935.632321971221,383.0
11006.308530117476,4926.132686011495,8580.697944427113,384.0
10988.908545905204,4956.790912306877,9286.595326939307,385.0
10997.462704355105,4996.939017417924,10057.812483216621,386.0
11033.52930681402,5047.513223246983,10898.854716949641,387.0
11098.773509668234,5109.512043796918,11814.151566885614,388.0
11194.959235573046,5183.988585736079,12807.941907849037,389.0
11323.937277972467,5272.042672165151,13884.137667113266,390.0
11487.627471351607,5374.807394333341,15046.15638488075,391.0
11687.996259298843,5493.435702064144,16296.735539159075,392.0
11927.027760404444,5629.088485300785,17637.720843084833,393.0
12206.687579801905,5782.909831271664,19069.830719389065,394.0
12528.879328832196,5956.007528048227,20592.40457068492,395.0
12895.39392169577,6149.425344064173,22203.14090009496,396.0
13307.850834003715,6364.114060861109,23897.83168146858,397.0
13767.632723063964,6600.898490246577,25670.104963485715,398.0
14275.813348409378,6860.441208653837,27511.18819755911,399.0
14833.080645785501,7143.204446211826,29409.706768677133,400.0
15439.656584991248,7449.40988397329,31351.531403856414,401.0
16095.215968362194,7778.998094816741,33319.692936257365,402.0
16798.80685633863,8131.588759983951,35294.37961660436,403.0
17548.775799822175,8506.442927713477,37253.0298893147,404.0
18342.701490643285,8902.429597608936,39170.53678911048,405.0
19177.340170308435,9317.997258621694,41019.57014013596,406.0
20048.58681160902,9751.1542441185,42771.03023630113,407.0
20951.454403129188,10199.45654218633,44394.62325345004,408.0
21880.076590783665,10660.007480770666,45859.56706577877,409.0
22827.745801585428,11129.475163605375,47135.39801777104,410.0
23786.942013620857,11604.104771130635,48192.887918218636,411.0
24749.443087044947,12079.771232436939,49005.03442459942,412.0
25706.426007478112,12552.02722953452,49548.081946493636,413.0
26648.609848648586,13016.171998761092,49802.5528594783,414.0
27566.42698394862,13467.333887853216,49754.235361594576,415.0
28450.223009084268,13900.5678683648,49395.100050182504,416.0
29290.46468028903,14310.956455145748,48723.97394095242,417.0
30077.972630382195,14693.723857968012,47747.07711976804,418.0
30804.160546731448,15044.35390953432,46478.27022427561,419.0
31461.26786326382,15358.7054610288,44938.913958890815,420.0
32042.573522134546,15633.119193460894,43157.38487249914,421.0
32542.60662424141,15864.525701605146,41168.31846243059,422.0
32957.290167982384,16050.521061481686,39011.26051643984,423.0
33284.05577216668,16189.430028930477,36729.17462438058,424.0
33521.89159384729,16280.34075721874,34366.65567011102,425.0
33671.332007016004,16323.110701617392,31968.034135587495,426.0
33734.37768757417,16318.343674868387,29575.518426791532,427.0
33714.35961912321,16267.33969789411,27227.52915427895,428.0
33615.75251884813,16172.023478550482,24957.354839161642,429.0
33443.95203531139,16034.855648319724,22792.228976006412,430.0
33205.03300447719,15858.735315058091,20752.883740451045,431.0
32905.50575582834,15646.900330283574,18853.562376035257,432.0
32552.08576651937,15402.831258486036,17102.43551158933,433.0
32151.488189201413,15130.165265718146,15502.310135708201,434.0
31710.258124198717,14832.614537041829,14051.550815475532,435.0
31234.635673410947,14513.907687854498,12745.042035941859,436.0
30730.463834494578,14177.730600221132,11575.167016928748,437.0
30203.123797489676,13827.682039966141,10532.65557185645,438.0
29657.504067427486,13467.23257776314,9607.329635492999,439.0
29097.9948554012,13099.693704013252,8788.696324811308,440.0
28528.49841520071,12728.188334663328,8066.389125219273,441.0
27952.452850209847,12355.623930810087,7430.482746325546,442.0
27372.864867338507,11984.674811527686,6871.697785149729,443.0
26792.346163984785,11617.761020614287,6381.513435689133,444.0
26213.152230261723,11257.037765886353,5952.2203728444865,445.0
25637.220651797776,10904.387512130583,5576.923880298732,446.0
25066.208090226286,10561.418199524702,5249.516291618268,447.0
24501.525336855193,10229.467009912374,4964.628989253331,448.0
23944.368186583197,9909.608780140075,4717.575015099717,449.0
23395.746694188332,9602.669826711397,4504.286511800472,450.0
22856.510521490818,9309.245042836705,4321.253150795425,451.0
22327.37230115681,9029.718332421271,4165.461037555195,452.0
21808.927907080575,8764.282433420052,4034.336697221025,453.0
21301.672851342464,8512.966778916656,3925.703101327058,454.0
20806.019760882613,8275.656287335683,3837.7282613920056,455.0
20322.31116073283,8052.1147017599715,3768.890002734656,456.0
19850.831925247363,7842.007833530734,3717.9412123722254,457.0
19391.81980487137,7644.92390832361,3683.881624940709,458.0
18945.47492734636,7460.388951007171,3665.9334681066125,459.0
18511.96821009433,7287.887706020677,3663.5213320278344,460.0
18091.448975881798,7126.874989262161,3676.2554674692906,461.0
17684.051626618704,6976.791572777637,3703.918745704541,462.0
17289.90194163735,6837.074449784987,3746.4560651345737,463.0
16909.122812177495,6707.167171682642,3803.9664827104366,464.0
16541.839549054832,6586.529345737957,3876.69766300677,465.0
16188.18452554541,6474.643236837547,3965.0425682237633,466.0
15848.302359349895,6371.023596662551,4069.537321248455,467.0
15522.354173908925,6275.2190099692225,4190.8609384476895,468.0
15210.522341085732,6186.820986798277,4329.836342729449,469.0
14913.014825660528,6105.467786549636,4487.432602639026,470.0
14630.069313960475,6030.847854637341,4664.767882059883,471.0
14361.957438255624,5962.704028824766,4863.112858693185,472.0
14108.989339559423,5900.836661836475,5083.894801548262,473.0
13871.518243861248,5845.10701061865,5328.701729573374,474.0
13649.944127134266,5795.438068227081,5599.285440705789,475.0
13444.718314145768,5751.81853705714,5897.564447182241,476.0
13256.347907757234,5714.302007817053,6225.625584644873,477.0
13085.39967338394,5683.010192319627,6585.723084672341,478.0
12932.503767683918,5658.1316332713905,6980.274782839387,479.0
12798.358246402988,5639.92300413212,7411.857590035453,480.0
12683.731180971796,5628.707622683033,7883.193471094397,481.0
12589.4639277207,5624.8748192010335,8397.13444083872,482.0
12516.47284477351,5628.878364486581,8956.638591039282,483.0
12465.750062369741,5641.2334469744255,9564.739160160614,484.0
12438.363104852557,5662.5145674250925,10224.50297847632,485.0
12435.452766768876,5693.350379016896,10938.979643059243,486.0
12458.229118370684,5734.420150573525,11711.13779471317,487.0
12507.965176003496,5786.44635402417,12543.788487098058,488.0
12585.987895687464,5850.189071611743,13439.495051656377,489.0
