ADP,ATP,DPGA,GAP,PGA,Pi,Ru5P,RuBP,Time
0.82,0.68,1.2272037917862848,0.6501497459093887,1.1567662744053195,5.711170891027933,0.017176393993311178,1.415164555545739,0.32
0.82,0.68,1.2529614915469791,0.672516086759236,1.1212056769511272,5.701346679492877,0.017591743936131894,1.400708414883335,0.33
0.82,0.68,1.278167971857683,0.6948377214927611,1.0860266449612055,5.691788824666421,0.017996126061711422,1.3865073695512669,0.34
0.82,0.68,1.3028191289946354,0.7171121183142702,1.0512508550044948,5.6824971254080765,0.018389899422593677,1.3725558719306468,0.35000000000000003
0.82,0.68,1.3269096801282934,0.7393369856370279,1.0169006565978402,5.673472435228941,0.01877341563105901,1.3588485733242726,0.36
0.82,0.68,1.3504332063224431,0.7615102395442005,0.9829990550350249,5.664716638974781,0.019147016158898605,1.3453803188211044,0.37
0.82,0.68,1.373382204923892,0.7836299667807453,0.9495696880890815,5.656232629634481,0.01951103282815996,1.3321461364098734,0.38
0.82,0.68,1.3957481453376248,0.8056943899244723,0.9166367938209323,5.648024287390276,0.01986578984461654,1.319141224172227,0.39
0.82,0.68,1.4175215021828516,0.8277018603001425,0.8842251583907597,5.640096467040223,0.02021159376487112,1.3063609580691504,0.4
0.82,0.68,1.4386918350677764,0.8496508131963272,0.852360066476286,5.6324549760488285,0.020548745959135556,1.2938008640919347,0.41000000000000003
0.82,0.68,1.4592478603441943,0.871539760894792,0.8210672128053509,5.6251065315147315,0.020877534472696132,1.2814566198120203,0.42
0.82,0.68,1.479177512452789,0.893367272375223,0.7903726247069499,5.618058750767705,0.02119823700727251,1.269324045118635,0.43
0.82,0.68,1.4984679794823093,0.9151319625554195,0.7603025684542088,5.611320179182545,0.021511119591098044,1.2573991056260547,0.44
0.82,0.68,1.5171059160867817,0.9368324711958304,0.7308833816330623,5.604900108976555,0.021816438848016057,1.245677883586486,0.45
0.82,0.68,1.5350774608694384,0.9584674587069336,0.7021413592852231,5.598808640450411,0.022114440508034048,1.2341565896552602,0.46
0.82,0.68,1.552368397713745,0.9800355938997669,0.6741025675356817,5.593056580865282,0.022405360371553926,1.222831550950113,0.47000000000000003
0.82,0.68,1.5689643025685691,1.001535545984058,0.6467926429011452,5.587655368725505,0.022689424508155198,1.2116992063719985,0.48
0.82,0.68,1.5848507192044048,1.0229659778416935,0.6202365890537976,5.58261695102299,0.022966849927404442,1.200756096872653,0.49
0.82,0.68,1.6000133372147094,1.0443255407680625,0.5944585206521149,5.57795369045531,0.02323784451695981,1.1899988645890676,0.5
0.82,0.68,1.6144382030518234,1.0656128702561476,0.5694814113892044,5.573678213815173,0.02350260764808922,1.1794242453938695,0.51
0.82,0.68,1.6281119595415263,1.0868265829555894,0.5453267839526789,5.569803252514902,0.023761330370448475,1.1690290655616635,0.52
0.82,0.68,1.6410220914081686,1.10796527514064,0.5220144140061067,5.566341458639858,0.024014195841906255,1.1588102367775754,0.53
0.82,0.68,1.653157165104263,1.1290275227218587,0.49956205517197033,5.563305209947629,0.024261379742325218,1.1487647511038461,0.54
0.82,0.68,1.664507124587231,1.1500118814117892,0.4779850782261155,5.560706384300046,0.02450305049934432,1.1388896781941218,0.55
0.82,0.68,1.6750635708216677,1.1709168891692845,0.4572961610263255,5.5585561168206095,0.024739369708928226,1.1291821608157586,0.56
0.82,0.68,1.6848200221088818,1.191741069160817,0.4375050014671132,5.556864569392522,0.02497049243439215,1.1196394116636958,0.5700000000000001
0.82,0.68,1.693772196027654,1.2124829342502488,0.418618019040583,5.555640667602596,0.02519656756315181,1.1102587097440557,0.58
0.82,0.68,1.7019182423776105,1.2331409921586136,0.40063811996298543,5.554891869888884,0.02541773809619527,1.1010373975690513,0.59
0.82,0.68,1.7092589650599934,1.253713751693023,0.38356448786433567,5.554623932564837,0.025634141473497546,1.0919728781421592,0.6
0.82,0.68,1.7157980068779508,1.2741997300358703,0.36739242953678314,5.554840692740587,0.025845909895446016,1.0830626120177054,0.61
0.82,0.68,1.7215419605576079,1.2945974600981929,0.3521133080055433,5.555543909844319,0.02605317057052774,1.0743041151831012,0.62
0.82,0.68,1.726500455694839,1.3149054990511575,0.3377145199129956,5.5567331111395575,0.026256046047976978,1.0656949562293176,0.63
0.82,0.68,1.730686160535461,1.3351224359786422,0.32417956347714927,5.558405516089675,0.02645465444688331,1.0572327544683635,0.64
0.82,0.68,1.7341147110936463,1.3552469018598852,0.3114882163822608,5.560555994818243,0.026649109759661248,1.0489151774963288,0.65
0.82,0.68,1.7368046227320717,1.3752775751952766,0.29961669299247584,5.563177084488316,0.026839522017394292,1.0407399399211965,0.66
0.82,0.68,1.7387770559946232,1.3952131922339035,0.28853801995041656,5.5662590765929245,0.02702599761418988,1.0327048008096593,0.67
0.82,0.68,1.7400555861506206,1.4150525532433755,0.27822236846293924,5.569790141874895,0.02720863948036117,1.0248075623185937,0.68
0.82,0.68,1.7406659034230747,1.4347945285694477,0.2686374674303754,5.57375651348141,0.027387547277064446,1.0170460681977769,0.6900000000000001
0.82,0.68,1.7406354658502206,1.454438064260018,0.2597490704565814,5.578142711565263,0.027562817595327034,1.0094182022111844,0.7000000000000001
0.82,0.68,1.7399931714282708,1.473982185652525,0.25152137931509455,5.582931774139574,0.027734544100396323,1.001921886967934,0.71
0.82,0.68,1.7387689004944284,1.4934260018460768,0.24391763325123467,5.588105581427428,0.02790281772666088,0.9945550823798714,0.72
0.82,0.68,1.7369932317810184,1.5127687061217103,0.2369004549734519,5.593645078934504,0.02806772676666345,0.9873157848208173,0.73
0.82,0.68,1.7346970145742187,1.532009578069634,0.23043238277690156,5.5995306008969905,0.028229357009406087,0.980202026049316,0.74
0.82,0.68,1.7319110505715587,1.5511479772726096,0.22447623693489327,5.605742152660561,0.028387791967687058,0.9732118700105659,0.75
0.82,0.68,1.7286657785316901,1.5701833513967423,0.21899552167767955,5.612259625820013,0.028543112720505887,0.9663434156608399,0.76
0.82,0.68,1.7249909996132855,1.5891152271934585,0.21395472775033325,5.619063060869209,0.02869539819239416,0.9595947933840174,0.77
0.82,0.68,1.7209156318385084,1.6079432097315458,0.2093196219468184,5.626132849255033,0.02884472515229351,0.9529641651186468,0.78
0.82,0.68,1.7164675252398434,1.6266669770407254,0.20505745024979985,5.633449907968224,0.028991168310896376,0.9464497229753339,0.79
0.82,0.68,1.711673326683601,1.6452862760913645,0.20113708534639774,5.640995807751789,0.029134800365645672,0.9400496885388002,0.8
0.82,0.68,1.7065583377887152,1.6638009178946491,0.197529179545736,5.6487529105554515,0.029275692040940285,0.9337623121928964,0.81
0.82,0.68,1.7011464782477739,1.6822107724646964,0.19420619285639082,5.656704421469167,0.029413912140288448,0.9275858722869547,0.8200000000000001
0.82,0.68,1.6954602219602177,1.7005157637491748,0.19114245313372946,5.664834462625677,0.02954952757963507,0.921518674495673,0.8300000000000001
0.82,0.68,1.6895205874809878,1.7187158635474906,0.18831414971115998,5.673128106320377,0.029682603431606454,0.9155590510136951,0.84
0.82,0.68,1.6833471615262177,1.7368110872754474,0.18569929376390865,5.681571372944786,0.02981320295230932,0.9097053600055566,0.85
0.82,0.68,1.6769581266797422,1.7548014888441088,0.18327767143078175,5.690151228834571,0.02994138761869125,0.9039559849561818,0.86
0.82,0.68,1.6703702994389222,1.7726871541815907,0.18103078128538305,5.69885558076391,0.03006721717175089,0.8983093338597609,0.87
0.82,0.68,1.6635992112606424,1.790468198889918,0.17894173366442112,5.707673217472744,0.030190749629643045,0.8927638389109946,0.88
0.82,0.68,1.6566591651251354,1.8081447629912284,0.17699517031682696,5.716593783473719,0.030312041338119416,0.8873179558149171,0.89
0.82,0.68,1.6495632788825472,1.8257170017586544,0.1751771866332202,5.725607781769847,0.0304311470017014,0.8819701625357411,0.9
0.82,0.68,1.6423236375474044,1.84318509325894,0.17347518047332586,5.734706410814267,0.030548119699679254,0.8767189603294897,0.91
0.82,0.68,1.634951295183403,1.8605492237454306,0.17187780477124734,5.7438816268416915,0.030663010945729773,0.8715628716645473,0.92
0.82,0.68,1.627456401304386,1.8778095917462674,0.17037483540022813,5.753126018059183,0.03077587071138628,0.8665004407370819,0.93
0.82,0.68,1.6198482398159955,1.8949663996250365,0.1689571004547847,5.7624328083765555,0.03088674746303188,0.8615302322243005,0.9400000000000001
0.82,0.68,1.6121353325409102,1.9120198557799686,0.16761636818753703,5.771795759796891,0.030995688199469507,0.8566508314771566,0.9500000000000001
0.82,0.68,1.604325485112407,1.9289701688674734,0.16634527631716808,5.781209158907677,0.031102738490015356,0.8518608435964258,0.96
0.82,0.68,1.596425870664356,1.9458175483440217,0.16513723740588715,5.7906677436951615,0.031207942510012937,0.8471588933581018,0.97
0.82,0.68,1.5884430689692788,1.962562200047833,0.16398637998879909,5.800166690043714,0.031311343082992944,0.8425436244490524,0.98
0.82,0.68,1.5803831491567992,1.9792043275085927,0.1628874571705008,5.809701536376592,0.031412981711920265,0.8380136994593983,0.99
0.82,0.68,1.5722516866480798,1.995744127218142,0.1618358123937718,5.819268190060928,0.031512898617498925,0.83356779920675,1.0
0.82,0.68,1.564053860518409,2.0121817914318436,0.16082727439730907,5.828862835647039,0.03161113279951373,0.8292046223437389,1.01
0.82,0.68,1.555794448702104,2.028517503678533,0.15985814935710488,5.838481957180607,0.0317077220422859,0.8249228851686305,1.02
0.82,0.68,1.5474778856052045,2.044751439563269,0.15892515686425618,5.848122286138061,0.031802702942521646,0.8207213216407415,1.03
0.82,0.68,1.5391083074275254,2.0608837658657526,0.1580253724743871,5.857780771152182,0.031896110996241595,0.8165986823281929,1.04
0.82,0.68,1.5306895819865878,2.0769146401277156,0.15715619083549617,5.867454556367253,0.031987980627279304,0.8125537340345405,1.05
0.82,0.68,1.5222253214506787,2.0928442097933897,0.15631531014896324,5.877140970626316,0.03207834515097921,0.8085852606894969,1.06
0.82,0.68,1.5137189259172779,2.108672612204523,0.15550067835208214,5.886837496793152,0.03216723688640831,0.8046920619646393,1.07
0.82,0.68,1.5051735989683381,2.124399974218071,0.15471047397524143,5.89654175968292,0.032254687154016345,0.8008729535165372,1.08
0.82,0.68,1.4965923764687807,2.140026412219952,0.15394307055660217,5.906251505486365,0.032340726342133266,0.7971267662286922,1.09
0.82,0.68,1.487978133407139,2.1555520317213728,0.15319702808750083,5.915964595875046,0.03242538388213242,0.7934523468098348,1.1
0.82,0.68,1.479333614879732,2.1709769279539253,0.15247105518955667,5.925678985943545,0.03250868835747778,0.789848556398016,1.11
0.82,0.68,1.470661438986796,2.18630118532479,0.15176400490038097,5.935392721582918,0.03259066746329053,0.7863142713775146,1.12
0.82,0.68,1.4619641172979692,2.201524877960799,0.1510748498046558,5.945103924625371,0.03267134808287779,0.7828483824651785,1.1300000000000001
0.82,0.68,1.453244060993684,2.2166480693962844,0.1504026737971909,5.954810788185416,0.032750756275672296,0.7794497951790338,1.1400000000000001
0.82,0.68,1.444503590212574,2.2316708126134497,0.14974666028470118,5.964511569761042,0.032828917304946865,0.7761174298053561,1.1500000000000001
0.82,0.68,1.4357449557275481,2.246593151480097,0.1491060666537516,5.974204575571081,0.032905855753212275,0.7728502195433812,1.16
0.82,0.68,1.4269703360713781,2.261415120182604,0.14848022664891355,5.9838881625139795,0.03298159546859233,0.7696471115215775,1.17
0.82,0.68,1.4181818444566623,2.276136743175307,0.14786854126838705,5.993560732964696,0.03305615957509704,0.7665070670515934,1.18
0.82,0.68,1.409381535576679,2.2907580357327357,0.14727047028338155,6.003220729998217,0.03312957052514581,0.7634290611535808,1.19
0.82,0.68,1.4005714161385563,2.3052790047847656,0.14668551984842393,6.012866629689579,0.03320185015073647,0.7604120816246908,1.2
0.82,0.68,1.3917534440798744,2.3196996486664996,0.1461132422958581,6.022496941671825,0.03327301964283134,0.7574551297816178,1.21
0.82,0.68,1.382929537603993,2.3340199582450096,0.1455532260060656,6.032110202735877,0.03334309962759519,0.7545572190887329,1.22
0.82,0.68,1.3741015701454447,2.3482399156932727,0.14500509845174206,6.041704980179016,0.03341211006975923,0.7517173776576602,1.23
0.82,0.68,1.3652713818629203,2.362359496369832,0.1444685144906105,6.051279863848144,0.033480070420784575,0.7489346455723939,1.24
0.82,0.68,1.3564407810409413,2.3763786690962756,0.14394315390266427,6.060833465159961,0.033546999605593306,0.746208075076812,1.25
0.82,0.68,1.3476115446953283,2.3902973962428025,0.1434287200214965,6.070364416670161,0.03361291602614114,0.7435367308243712,1.26
0.82,0.68,1.3387854205575653,2.404115634124148,0.14292493680437918,6.079871370709144,0.03367783757530838,0.7409196898359454,1.27
0.82,0.68,1.3299641283183827,2.417833333311484,0.1424315465502457,6.089352998543411,0.033741781647019166,0.7383560416555373,1.28
0.82,0.68,1.321149361684817,2.4314504391709253,0.14194830737344022,6.098807989009984,0.033804765166156305,0.7358448879549302,1.29
0.82,0.68,1.3123427895840127,2.4449668922745063,0.14147499150759518,6.10823504774446,0.033866804605206205,0.7333853423501039,1.3
0.82,0.68,1.3035460576331228,2.458382628929582,0.1410113832383447,6.11763289624181,0.03392791600492862,0.7309765301595439,1.31
0.82,0.68,1.2947607888916126,2.4716975816124047,0.14055727751079714,6.127000271426185,0.03398811498671866,0.7286175883403345,1.32
0.82,0.68,1.2859885843266223,2.484911679357701,0.14011247890147807,6.136335925420319,0.03404741676319824,0.7263076654520301,1.33
0.82,0.68,1.2772310233039712,2.49802484817646,0.13967680063472676,6.145638625306056,0.03410583615142508,0.7240459215616947,1.34
0.82,0.68,1.2684896640870567,2.5110370115012546,0.13925006362154868,6.154907152888393,0.03416338758746683,0.7218315281136115,1.35
0.82,0.68,1.2597660442482388,2.5239480906373934,0.13883209559658913,6.164140304526438,0.03422008514028909,0.7196636678014063,1.36
0.82,0.68,1.251061680958353,2.536758005208856,0.13842273038785138,6.17333689105331,0.03427594252437969,0.7175415344544487,1.37
0.82,0.68,1.242378071176432,2.549466673599861,0.1380218073016787,6.18249573776907,0.03433097311155675,0.7154643329324845,1.3800000000000001
0.82,0.68,1.233716691771256,2.562074013395842,0.13762917059226654,6.191615684484473,0.03438518994242043,0.713431279021243,1.3900000000000001
0.82,0.68,1.225078999592001,2.574579941825373,0.137244668996213,6.200695585603054,0.034438605737551656,0.7114415993269037,1.4000000000000001
0.82,0.68,1.216466431493315,2.586984376202527,0.13686815532423333,6.209734310237273,0.034491232908367316,0.709494531170484,1.41
0.82,0.68,1.2078804043182922,2.5992872343484943,0.1364994861220339,6.218730742349587,0.034543083567084645,0.7075893224881075,1.42
0.82,0.68,1.1993223148455179,2.611488435052601,0.13613852134128154,6.22768378093231,0.03459416953742369,0.7057252317226741,1.43
0.82,0.68,1.1907935396968627,2.623587898543978,0.135785124049426,6.2365923402192145,0.0346445023648767,0.7039015277143896,1.44
0.82,0.68,1.1822954352157815,2.635585546909982,0.13543916022131014,6.2454553499030325,0.034694093325386165,0.7021174896043629,1.45
0.82,0.68,1.173829337326835,2.647481304511976,0.13510049855691622,6.254271755365947,0.03474295343383968,0.7003724067388253,1.46
0.82,0.68,1.1653965613794726,2.6592750984155282,0.1347690103069868,6.26304051792612,0.034791093452820374,0.6986655785697997,1.47
0.82,0.68,1.1569984019758066,2.6709668588336175,0.13444456910797106,6.271760615099659,0.0348385239013922,0.6969963145528737,1.48
0.82,0.68,1.1486361327794985,2.682556519568764,0.13412705084185397,6.280431040875833,0.03488525506344469,0.6953639340455536,1.49
0.82,0.68,1.1403110063122637,2.694044018442105,0.13381633352308261,6.289050805997224,0.03493129699543828,0.6937677662088112,1.5
0.82,0.68,1.1320242537423135,2.70542929771486,0.1335122972029056,6.297618938243362,0.03497665953383301,0.6922071499102063,1.51
0.82,0.68,1.1237770846662152,2.716712304510222,0.13321482388270528,6.306134482719125,0.0350213523024109,0.6906814336265531,1.52
0.82,0.68,1.115570686884708,2.7278929912360392,0.13292379743543736,6.314596502147516,0.0350653847194389,0.6891899753460755,1.53
0.82,0.68,1.1074062261736743,2.7389713160041187,0.13263910353728317,6.323004077164628,0.03510876600455189,0.6877321424710356,1.54
0.82,0.68,1.099284846052071,2.7499472430439145,0.13236062960928655,6.331356306614811,0.03515150518534751,0.6863073117212495,1.55
0.82,0.68,1.0912076675484355,2.7608207431114202,0.13208826476642507,6.339652307845228,0.0351936111037632,0.6849148690381464,1.56
0.82,0.68,1.0831757889670592,2.7715917938944092,0.13182189977196285,6.34789121699921,0.035235092422276675,0.6835542094890107,1.57
0.82,0.68,1.0751902856546345,2.782260380413711,0.13156142699646214,6.356072189307797,0.03527595762991718,0.6822247371714216,1.58
0.82,0.68,1.067252209768223,2.792826495419466,0.13130674038141643,6.36419439937845,0.03531621504806971,0.680925865118076,1.59
0.82,0.68,1.0593625900454828,2.803290139781667,0.13105773540704443,6.372257041480124,0.035355872836080014,0.679657015202059,1.6
0.82,0.68,1.0515224315780403,2.8136513228748514,0.13081430906340408,6.380259329823991,0.03539493899668062,0.6784176180424966,1.61
0.82,0.68,1.0437327155887723,2.8239100629568012,0.13057635982413232,6.388200498839215,0.035433421381248914,0.6772071129105289,1.62
0.82,0.68,1.0359943992136695,2.8340663875408483,0.13034378762245402,6.39607980344322,0.035471327694897685,0.6760249476356205,1.6300000000000001
0.82,0.68,1.0283084152889304,2.844120333761241,0.13011649382924204,6.403896519305768,0.035508665501399125,0.6748705785122455,1.6400000000000001
0.82,0.68,1.0206756721439403,2.85407194873111,0.12989438123285374,6.411649943106275,0.0355454422279488,0.6737434702069663,1.6500000000000001
0.82,0.68,1.0130970534007602,2.8639212898926383,0.1296773540204241,6.419339392783845,0.03558166516977755,0.6726430956658975,1.6600000000000001
0.82,0.68,1.0055734177807247,2.873668425359058,0.12946531776035075,6.426964207779413,0.035617341494616435,0.6715689360225557,1.67
0.82,0.68,0.9981055989186989,2.8833134342480307,0.12925817938578552,6.434523749269555,0.03565247824701906,0.6705204805061058,1.68
0.82,0.68,0.9906944051855757,2.8928564070058975,0.12905584717901525,6.442017400391354,0.03568708235254054,0.6694972263500205,1.69
0.82,0.68,0.9833406195195141,2.902297445722399,0.1288582307565691,6.449444566457892,0.035721160621782835,0.6684986787011638,1.7
0.82,0.68,0.9760449992664413,2.9116366644354046,0.12866524105492505,6.456804675163859,0.035754719754310334,0.6675243505293091,1.71
0.82,0.68,0.9688082760303435,2.920874189425195,0.12847679031671838,6.464097176780763,0.03578776634243684,0.6665737625370999,1.72
0.82,0.68,0.9616311555338422,2.930010159497834,0.1282927920773686,6.471321544341299,0.03582030687488691,0.6656464430704638,1.73
0.82,0.68,0.9545143174895309,2.9390447262571797,0.12811316115205088,6.478477273812382,0.035852347740335945,0.6647419280294942,1.74
0.82,0.68,0.9474584154825383,2.9479780543651026,0.12793781362294798,6.485563884256422,0.03588389523083286,0.6638597607798096,1.75
0.82,0.68,0.9404640768647754,2.956810321789449,0.12776666682672982,6.492580917980359,0.03591495554510804,0.6629994920644019,1.76
0.82,0.68,0.9335319026613138,2.9655417200393286,0.12759963934221857,6.4995279406720865,0.03594553479176879,0.662160679915985,1.77
0.82,0.68,0.9266624674893255,2.974172454387289,0.1274366509782035,6.506404541523766,0.03597563899238491,0.6613428895698528,1.78
0.82,0.68,0.9198563194899976,2.9827027440779585,0.12727762276137508,6.513210333341684,0.03600527408446727,0.6605456933772592,1.79
0.82,0.68,0.9131139802738237,2.9911328225227583,0.12712247692435305,6.519944952642241,0.03603444592434191,0.6597686707193292,1.8
0.82,0.68,0.9064359448796532,2.9994629374802884,0.12697113689378792,6.5266080597336735,0.03606316028992187,0.6590114079215108,1.81
0.82,0.68,0.8998226817478665,3.0076933512220085,0.12682352727851984,6.533199338783204,0.036091422883378944,0.6582734981685775,1.82
0.82,0.68,0.8932746327080241,3.0158243406828595,0.12667957385778186,6.539718497869213,0.03611923933371734,0.6575545414201897,1.83
0.82,0.68,0.8867922129813149,3.0238561975964773,0.12653920356943665,6.5461652690181555,0.03614661519925155,0.656854144327024,1.84
0.82,0.68,0.8803758111981125,3.031789228614686,0.126402344498239,6.552539408225904,0.03617355596999026,0.6561719201474782,1.85
0.82,0.68,0.87402578943092,3.039623755410967,0.12626892586411786,6.55884069546323,0.03620006706992825,0.6555074886649584,1.86
0.82,0.68,0.867742483242966,3.0473601147676264,0.1261388780104735,6.565068934665204,0.036226153859248156,0.6548604761057579,1.87
0.82,0.68,0.8615262017526845,3.054998658646421,0.12601213239248701,6.571223953704228,0.036251821636433666,0.6542305150575298,1.8800000000000001
0.82,0.68,0.8553772277142888,3.062539754242405,0.12588862156544023,6.577305604346554,0.03627707564029623,0.6536172443883638,1.8900000000000001
0.82,0.68,0.8492958176146186,3.0699837840208146,0.12576827917304526,6.583313762192049,0.03630192105191669,0.6530203091664688,1.9000000000000001
0.82,0.68,0.8432822017864137,3.077331145736811,0.12565103993578344,6.589248326597136,0.0363263629965036,0.6524393605804685,1.9100000000000001
0.82,0.68,0.8373365845381361,3.084582252437959,0.12553683963925472,6.595109220580721,0.03635040654516997,0.6518740558603124,1.92
0.82,0.68,0.8314591443004323,3.091737532449323,0.12542561512253805,6.600896390713029,0.03637405671662981,0.6513240581988073,1.93
0.82,0.68,0.8256500337892969,3.0987974293411162,0.125317304266565,6.606609806987366,0.03639731847881625,0.6507890366737707,1.94
0.82,0.68,0.8199093801859622,3.1057624018788585,0.12521184598250795,6.612249462674663,0.036420196750422754,0.6502686661708111,1.95
0.82,0.68,0.8142372853335113,3.112632923956042,0.1251091802001852,6.617815374160912,0.036442696402369,0.6497626273067348,1.96
0.82,0.68,0.808633825950173,3.119409484509326,0.12500924785648554,6.623307580767484,0.036464822259192946,0.6492706063535825,1.97
0.82,0.68,0.8030990538592258,3.1260925874163337,0.12491199088381452,6.628726144554438,0.03648657910037063,0.6487922951632955,1.98
0.82,0.68,0.797632996235401,3.13268275137614,0.12481735219856488,6.634071150106898,0.0365079716615654,0.6483273910930145,1.99
0.82,0.68,0.7922356558676438,3.139180509772597,0.12472527568961406,6.639342704304676,0.03652900463580794,0.6478755969310086,2.0
0.82,0.68,0.786907011438051,3.145586410520659,0.12463570620685122,6.644540936075309,0.03654968267460878,0.6474366208232354,2.0100000000000002
0.82,0.68,0.781647017816775,3.151901015895912,0.12454858954973648,6.6496659961307305,0.0365700103890049,0.6470101762005326,2.02
0.82,0.68,0.7764556063726425,3.1581249023475646,0.12446387245589474,6.654718056687836,0.03658999235054187,0.6465959817064394,2.0300000000000002
0.82,0.68,0.7713326852992091,3.1642586602951517,0.12438150258974699,6.659697311173197,0.036609633092193325,0.6461937611256462,2.04
0.82,0.68,0.7662781399559281,3.170302893909291,0.12430142853118123,6.66460397391231,0.03662893710921924,0.6458032433130712,2.05
0.82,0.68,0.761291833224089,3.176258220876816,0.12422359976426564,6.66943827980365,0.03664790885996472,0.645424162123563,2.06
0.82,0.68,0.7563736058771392,3.1821252721506763,0.12414796666600618,6.674200483977984,0.03666655276660098,0.6450562563422266,2.07
0.82,0.68,0.7515232769649733,3.187904691685008,0.12407448049515084,6.678890861443346,0.036684873215810127,0.6446992696153693,2.08
0.82,0.68,0.7467406442117498,3.193597136155827,0.12400309338104289,6.683509706716082,0.03670287455941544,0.6443529503820662,2.09
0.82,0.68,0.7420254844267528,3.1992032746678096,0.12393375831252482,6.68805733343852,0.03672056111495898,0.6440170518063407,2.1
0.82,0.68,0.737377553927803,3.2047237884476596,0.12386642912689524,6.692534073983694,0.03673793716622802,0.643691331709959,2.11
0.82,0.68,0.7327965889766804,3.210159370524605,0.12380106049892049,6.696940279047716,0.03675500696373233,0.6433755525058322,2.12
0.82,0.68,0.7282823062260078,3.2155107253985578,0.12373760792990252,6.7012763172303345,0.036771774725133814,0.6430694811320283,2.13
