Time,mw73259e20_240e_4f3a_b2e0_9ca248658898,mw15abaa48_d7d0_4845_ae04_c573d289d495,mwfcfaf604_14d4_47a6_b021_226d1fb5497c,mw8796c919_9251_4970_8f87_0bca9ecfeb5c,mw849ed3fd_87d9_44d2_9f3e_4d631b900d41,mwcb834e43_dc57_45ae_9452_f4c10955caf1,mwf166ad55_4ff0_49fb_95d2_b657ad7653d5,mwee54b5b4_b8c0_41df_8dda_5b160c5e10a5,mw919f8a86_e702_4b24_9cd7_adad694fcf9b,mw812f63db_4cb0_40ad_b92b_9874be969dfe,mw08818dfe_fb12_45cc_8c1d_d965f142d0ce,mwee07eca4_0806_4cc3_a6ab_9226ee79be6c,mw8f20c25d_9700_4822_b5f9_fe243e001091,mw7ce1b6a3_e65e_4aaa_9c32_aeefb420f0ea,mw85485398_9f97_408c_bca6_90f0a8377eae,mw798d0b02_925e_471b_a372_526d681cc370,mwd3807289_133c_4621_8087_366621f553d3,mw2439178f_a48f_4425_82f9_13267b917b85,mw5c4edb54_cfd9_43af_b70b_e9ff1b44dc55,mw961dacfa_f443_4814_ad6c_a27c04e74268,mw15ba24b5_7a87_479e_9be7_261b12cbdb63,mw9f56ecc5_c22b_4f8c_8b82_90e2a6d9e364,mw18bbabcb_d229_4d91_99f1_484f2ba8f020,mwba0debe9_c575_4f5a_a980_e2b6857ff053,mwffba86ff_a560_401a_93d6_c0e30bf42c87,mw231a5907_d1ee_4a43_83ab_abb72f19502c,mwaf289d12_4291_4651_8bd1_82e321e476a4,mw1a53a2cb_a3a7_40d7_ae07_4d93ad1123a3,mw4035a2c9_3cda_467c_83cc_8f9c2902abaf,mwf7d1ff9f_1734_4232_9a96_037b31b193b0,mw7d57aa6b_1bfb_4472_b555_919263d9eaf9,mw5ffad843_5f02_419d_ba99_6e1f9b7e6b7b,mw3046ca21_42a2_4a4b_89c4_9d6ca3d927c5,mw87bb1238_3292_467e_bfe3_ff7f1e64a351,mw371071cd_ec20_4517_acc1_08dfdc871e87,mw5b225cdc_783f_4a15_93db_e960a2398b8e,mw27f524cb_75b3_401c_8533_99d6f27af654,mwc623d82f_a94e_4460_9aed_444597a728c2,mwbf296afc_5e4f_4819_8028_06b20d7af7ca,mw91e15e1e_c73e_4866_ab2b_8225a32b7610,mwf5cecb8f_89f8_4fba_b39b_b517d0bef2ce,mwff26437c_166b_4946_ad35_f13df6145780,mw284c519a_cc2b_4a98_99ce_5a4471af99e1,mw2cd81e51_eb11_4e2c_b609_b2f802438a6b,mwff99ad6c_8951_4d58_a836_cf2d3d08ac86,mw81b30d38_6ef3_4391_b826_e6c3cc210196,mw79830677_2d7e_4f49_9d0b_f05fe026749f,mw155447fb_ce5b_4ba2_bd74_434951481a78,mw4c9aa283_577e_4b6c_ae5a_c96f62dbbb08,mw55fba323_0865_4254_a6e9_09acd2b4a10f,mwb8420f59_69c3_4707_918c_2e06bedff243,mwc9170c21_608b_4bd7_b2d0_f359d045da17,mwb47b4c45_fac9_49e6_a6a4_87b9050ddfbb,mw4f62d07e_217b_4602_b6fe_548af112eec8,mw307551ca_91cc_4634_bba5_0e3ecd38cfdd,mw15bb92b6_4cff_4a41_b815_c1d904618e57,mw106407fc_e33f_45aa_b5ae_258bd4790633,mwfb854977_51ea_4daa_b84e_3bcb2fcccd39,mwd71cb6c2_6420_46b9_ab17_eedc7b0fd8dc,mwdd7079dc_8d70_41b7_a369_3334522cdd13,mwa25d1a3d_bbd9_41b8_8274_236f9d67bb60,mw185e644d_6f10_499f_a3a6_5a47d7ba2eef,mw5194cffd_f75a_4c61_b60e_23d5b0fea120
1.85,0.0001,1.2358989104741101e-06,1.9116116516197382e-09,1.1871755933224767e-07,5.93119721537862e-09,2.357498324584416e-09,7.657655405770099e-11,1.742479118071137e-11,5e-05,1.387920080750523e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,2.022272184523645e-09,1.2853876090778624e-07,9.412951101709937e-09,5.231293749827254e-11,2.105224150905691e-11,1.4643232550263381e-10,3.133905334113206e-11,3.3785032039673106e-13,3.2308706761527787e-12,4.02321850265323e-14,1.1310066684555232e-12,1.4423390170895945e-11,9.532553149637343e-12,7.629407500822281e-08,2.524743135915648e-09,-1.576690778111631e-11
1.86,0.0001,1.2419555771261124e-06,1.9315602181785223e-09,1.1991118130481575e-07,6.023796218107949e-09,2.3830246596437614e-09,7.81642578579207e-11,1.7699329244559045e-11,5e-05,1.3952963460744447e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,2.0321671404936143e-09,1.2913763651082715e-07,9.507487362744664e-09,5.312961698730972e-11,2.12719294680016e-11,1.487183948385295e-10,3.167835783861903e-11,3.448551568518239e-13,3.281774747048483e-12,4.1066341039617703e-14,1.1488263456034342e-12,1.4573903603535482e-11,9.632029823391844e-12,7.629407500822281e-08,2.538099891674816e-09,-1.5925433004114917e-11
1.87,0.0001,1.2480061606471328e-06,1.9516044926338e-09,1.2110983856195435e-07,6.117311400528139e-09,2.408689351420438e-09,7.9776060165856e-11,1.7976649538152268e-11,5e-05,1.4026712758759608e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,2.0420520082910987e-09,1.2973562326415292e-07,9.602420335456267e-09,5.3954375492874796e-11,2.1492671387818595e-11,1.5102708078202616e-10,3.201950085701361e-11,3.519663142121282e-13,3.3331946835650975e-12,4.191315805098845e-14,1.166826610907709e-12,1.4725139129759964e-11,9.731983759643037e-12,7.629407500822281e-08,2.5514535842317304e-09,-1.6084626964475727e-11
1.88,0.0001,1.2540506700183427e-06,1.971744361718699e-09,1.2231351825442794e-07,6.21174641730123e-09,2.434492431841947e-09,8.141219214209928e-11,1.8256764539737534e-11,5e-05,1.4100448704613431e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,2.0519268030438884e-09,1.303327231274812e-07,9.697748975917278e-09,5.478724521014888e-11,2.171446602051051e-11,1.533584735028352e-10,3.236248281158636e-11,3.5918481234176414e-13,3.3851327991546846e-12,4.277275750898832e-14,1.1850082742920768e-12,1.487709589453659e-11,9.83241439356743e-12,7.629407500822281e-08,2.5648042145379087e-09,-1.624448795568866e-11
1.89,0.0001,1.2600891142010487e-06,1.991979712363451e-09,1.2352220756318156e-07,6.307104911413833e-09,2.4604339331634595e-09,8.307288583163987e-11,1.853968671048723e-11,5e-05,1.4174171301367703e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,2.0617915398459587e-09,1.3092893805455608e-07,9.793472242571812e-09,5.562825823077746e-11,2.1937312120248638e-11,1.5571266288157844e-10,3.270730412191139e-11,3.665116750067485e-13,3.4375914040997928e-12,4.364526132661016e-14,1.2033721445718219e-12,1.502977304431836e-11,9.933321161324417e-12,7.629407500822281e-08,2.578151783544474e-09,-1.640501427525193e-11
1.9,0.0001,1.2661215021367434e-06,2.0123104316950326e-09,1.247358936992686e-07,6.403390514202828e-09,2.4865138879667906e-09,8.475837416110426e-11,1.8825428494606733e-11,5e-05,1.4247880552083246e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,2.071646233757558e-09,1.3152426999317057e-07,9.88958909623054e-09,5.6477446543093083e-11,2.2161208443368973e-11,1.580897385104164e-10,3.305396521185258e-11,3.7394792986281837e-13,3.4905728055332855e-12,4.45307918800458e-14,1.2219190294607344e-12,1.5183169727041375e-11,1.0034703500054487e-11,7.629407500822281e-08,2.5914962922021502e-09,-1.6566204224662435e-11
1.91,0.0001,1.272147842747155e-06,2.0327364070368096e-09,1.259545639037794e-07,6.500606845380949e-09,2.5127323291593853e-09,8.646889093600688e-11,1.9114002319440492e-11,5e-05,1.432157645981993e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,2.081490899805291e-09,1.3211872088518854e-07,9.986098500065714e-09,5.733484203233683e-11,2.238615374836836e-11,1.604897896936737e-10,3.340246650955004e-11,3.81494608443302e-13,3.544079307457974e-12,4.542947200724179e-14,1.2406497355779932e-12,1.533728509212217e-11,1.0136560847877463e-11,7.629407500822281e-08,2.6048377414612614e-09,-1.6728056109406303e-11
1.92,0.0001,1.2781681449342968e-06,2.0532575259081968e-09,1.2717820544777063e-07,6.598757513062255e-09,2.539089289973303e-09,8.82046708380104e-11,1.9405420595577227e-11,5e-05,1.439525902763668e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,2.0913255529822077e-09,1.327122926665671e-07,1.0082999419606232e-08,5.820047648087902e-11,2.2612146795900708e-11,1.62912905448462e-10,3.3752808447406625e-11,3.8915274614703136e-13,3.598113210766093e-12,4.6341425006459903e-14,1.2595650684549924e-12,1.5492118290455145e-11,1.0238892643890784e-11,7.629407500822281e-08,2.6181761322717367e-09,-1.689056823894948e-11
1.93,0.0001,1.2841824175805153e-06,2.0738736760243014e-09,1.2840680563219474e-07,6.69784611378751e-09,2.5655848039642044e-09,8.996594942219656e-11,1.969969571695416e-11,5e-05,1.446892825859147e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,2.1011502082478853e-09,1.3330498726737815e-07,1.0180290822732747e-08,5.907438156843898e-11,2.2839186348773087e-11,1.6535917450530032e-10,3.410499146207428e-11,3.969233822263015e-13,3.652676813258595e-12,4.726677463484334e-14,1.278665832542106e-12,1.564766847440988e-11,1.0341698328167752e-11,7.629407500822281e-08,2.6315114655831085e-09,-1.70537389267284e-11
1.94,0.0001,1.2901906695485403e-06,2.0945847452955834e-09,1.2964035178783007e-07,6.797876232549441e-09,2.592218905010351e-09,9.175296311434671e-11,1.9996840060960303e-11,5e-05,1.454258415574133e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,2.1109648805285136e-09,1.3389680661183054e-07,1.0277971679672768e-08,5.995658887230375e-11,2.3067271171942013e-11,1.678286853087327e-10,3.4459015994440704e-11,4.048075597748716e-13,3.707772409664268e-12,4.82056451069879e-14,1.2979528312153888e-12,1.580393479782859e-11,1.0444977341755816e-11,7.629407500822281e-08,2.64484374234451e-09,-1.7217566490140664e-11
1.95,0.0001,1.2961929096815312e-06,2.115390621827508e-09,1.3087883127521195e-07,6.898851442817904e-09,2.6189916273115955e-09,9.356594920823238e-11,2.0296865988538838e-11,5e-05,1.4616226722142325e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,2.1207695847169765e-09,1.3448775261829147e-07,1.0376040962995871e-08,6.084712986754608e-11,2.32964000325096e-11,1.703215260179433e-10,3.481488248961591e-11,4.1280632571601255e-13,3.763402291658688e-12,4.9158161093518525e-14,1.3174268667832204e-12,1.5960916416023485e-11,1.054872912667485e-11,7.629407500822281e-08,2.6581729635046804e-09,-1.7382049250535907e-11
1.96,0.0001,1.3021891468031255e-06,2.136291193920208e-09,1.3212223148456342e-07,7.000775306564939e-09,2.6459030053883855e-09,9.540514586291618e-11,2.0599785844288492e-11,5e-05,1.4689855960849593e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,2.1305643356729368e-09,1.3507782719930822e-07,1.0474497647608876e-08,6.174603592724123e-11,2.3526571699719886e-11,1.7283778450736887e-10,3.517259139691881e-11,4.2092073079059745e-13,3.819568747882978e-12,5.012444771967125e-14,1.3370887404928846e-12,1.6118612485774266e-11,1.0652953125915466e-11,7.629407500822281e-08,2.6714991300119604e-09,-1.7547185533206604e-11
1.97,0.0001,1.3081793897174862e-06,2.157286350068144e-09,1.3337053983572745e-07,7.103651374289713e-09,2.6729530740807688e-09,9.727079210006254e-11,2.0905611956564063e-11,5e-05,1.4763471874917308e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,2.1403491482229167e-09,1.3566703226162953e-07,1.0573340710751107e-08,6.265333832268304e-11,2.3757784944955074e-11,1.7537754836730854e-10,3.5532143169863983e-11,4.2915182954523745e-13,3.876274063962421e-12,5.110463056388025e-14,1.3569392525370914e-12,1.6277022165325533e-11,1.075764878343733e-11,7.629407500822281e-08,2.684822242814295e-09,-1.7712973667379054e-11
1.98,0.0001,1.3141636472093472e-06,2.178375978959769e-09,1.3462374377809905e-07,7.207483185043365e-09,2.7001418685473985e-09,9.916312780125827e-11,2.1214356637575912e-11,5e-05,1.48370744673987e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,2.150124037160377e-09,1.3625536970622676e-07,1.0672569131989677e-08,6.356906822359904e-11,2.3990038541731846e-11,1.779409049045312e-10,3.589353826614837e-11,4.375006803204603e-13,3.9335205225248715e-12,5.2098835656370165e-14,1.3769792020604326e-12,1.6436144614384274e-11,1.0862815544167467e-11,7.629407500822281e-08,2.6981423028592336e-09,-1.7879411986204373e-11
1.99,0.0001,1.320141928044061e-06,2.199559969477192e-09,1.3588183079055815e-07,7.3122742664537475e-09,2.7274694242645472e-09,1.0108239370534374e-10,2.152603218348857e-11,5e-05,1.491066374134605e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,2.1598890172458e-09,1.368428414283153e-07,1.07721818932148e-08,6.449325669836458e-11,2.422333126569769e-11,1.8052794114288006e-10,3.6256777147638046e-11,4.4596834523893507e-13,3.991310403219004e-12,5.3107189477753856e-14,1.3972093871657822e-12,1.659597899411734e-11,1.0968452853998608e-11,7.629407500822281e-08,2.7114593110939287e-09,-1.8046498826749577e-11
2.0,0.0001,1.3261142409676442e-06,2.220838210695848e-09,1.3714478838140295e-07,7.418028134750047e-09,2.754935777025122e-09,1.0302883140575353e-10,2.1840650874518417e-11,5e-05,1.4984239699810702e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,2.1696441032067675e-09,1.3742944931737546e-07,1.0872177978635154e-08,6.542593471421595e-11,2.445766189462726e-11,1.8313874382387456e-10,3.662186028035511e-11,4.545558901937401e-13,4.049645982732395e-12,5.412981895763533e-14,1.4176306049206323e-12,1.6756524467148948e-11,1.1074560159787528e-11,7.629407500822281e-08,2.7247732684651393e-09,-1.821423252998872e-11
2.01,0.0001,1.332080594706822e-06,2.2422105918841675e-09,1.3841260408828379e-07,7.524748294787317e-09,2.782540962937683e-09,1.0500268334786739e-10,2.2158224975030352e-11,5e-05,1.505780234584304e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,2.1793893097380405e-09,1.3801519525717347e-07,1.0972556374773265e-08,6.636713313746278e-11,2.4693029208418755e-11,1.8577339940731001e-10,3.698878813446451e-11,4.632643848366747e-13,4.1085295348094115e-12,5.516685147321789e-14,1.438243651363368e-12,1.6917780197558208e-11,1.1181136909353407e-11,7.629407500822281e-08,2.738084175919225e-09,-1.8382611440794135e-11
2.02,0.0001,1.338040997969074e-06,2.263677002503253e-09,1.3968526547813785e-07,7.6324382400709e-09,2.8102850184254683e-09,1.070041928263714e-10,2.247876673363363e-11,5e-05,1.513135168249251e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,2.1891246515016358e-09,1.3860008112578224e-07,1.1073316070460971e-08,6.731688273369937e-11,2.4929431989090337e-11,1.8843199407185446e-10,3.7357561184261016e-11,4.720949025666181e-13,4.1679633302689505e-12,5.6218414847917753e-14,1.4590493215094852e-12,1.7079745350876676e-11,1.1288182551476207e-11,7.629407500822281e-08,2.7513920344021552e-09,-1.8551633907927737e-11
