Time,RuBP,PGA,TP,Ru5P,Pi,ATP,ADP,E_RuBisCO,totRuBP,TPc,Pic,V6,P_0,chloroplast,cytosol,RuBisCO,PGA_red,TP_red,RuBP_reg,TPT,ATP_S
0.28,1.8008241954246054,2.6625975944453613,0.42642394110507337,0.2658539101942684,4.586137353262315,1.0874135485593255,0.4125864514406747,3.56,3.4857868262168283,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.5952338994077035,2.5053544776496377,0.5469461315060188,1.2791181512310945,-0.2363708366624302,4.440974654481617
0.29,1.7977420756022415,2.669402232512922,0.4265244276794545,0.2693970080610135,4.57546353803558,1.0938033809221017,0.4061966190778985,3.56,3.482704706394464,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.5944204511930742,2.5129351861986478,0.5470085071890494,1.2939791418249877,-0.23508786250082864,4.428642032997863
0.3,1.7948130730552292,2.676117217661678,0.42668160222110496,0.2727973384194452,4.5649997678858965,1.0998526661169712,0.40014733388302887,3.56,3.4797757038474524,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.5936444857439667,2.5201115509754697,0.5471060407528017,1.308158197160186,-0.2337580920321385,4.416655821965165
0.31,1.792030160703199,2.6827472383265487,0.426889390966417,0.2760625676924152,4.55473968673658,1.1055755332871937,0.3944244667128066,3.56,3.476992791495422,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.5929045806702944,2.52690865777086,0.5472349256961018,1.321695565566567,-0.23238787661155844,4.405024786879338
0.32,1.789386775691541,2.689296658674519,0.427142289505795,0.27919978971667325,4.544677009332084,1.110985439803399,0.3890145601966013,3.56,3.474349406483765,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.5921993892486694,2.533349573693072,0.5473917034838908,1.3346283344984502,-0.2309829487413887,4.393756760449173
0.33,1.7868767179076366,2.695769593201905,0.42743522840272263,0.2822156533802918,4.534805469668259,1.1160953579471002,0.3839046420529001,3.56,3.47183934869986,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.5915276185322766,2.539455698999266,0.5475731834400044,1.3469910345274212,-0.22954856456055858,4.382858330453422
0.34,1.7844941258258173,2.7021699443383853,0.4277635348709158,0.28511638658883953,4.525118834783153,1.120917786182623,0.37908221381737744,3.56,3.469456756618042,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.590888027309965,2.545246918113127,0.547776421479934,1.3588158157198678,-0.22808954379721622,4.37233485047986
0.35000000000000003,1.7822334663439492,2.7085013871538495,0.4281229253796307,0.2879078169097633,4.515610915697909,1.1254647605865002,0.3745352394135001,3.56,3.4671960971361733,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.5902794273644774,2.5507417172078717,0.5479987173333856,1.370132604163603,-0.2266102744981161,4.362190459487563
0.36,1.7800895033708144,2.7147674030631364,0.42850946002104257,0.29059540790764665,4.506275571431159,1.1297478892509387,0.37025211074906167,3.56,3.465052134163038,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.5897006786175,2.5559573281912757,0.5482375875476049,1.3809693103627243,-0.2251147621286072,4.35242806138674
0.37,1.7780572602865867,2.7209713054688236,0.4289194933871535,0.2931843070169509,4.497106706780011,1.1337784051894397,0.3662215948105609,3.56,3.46301989107881,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.589150682188448,2.5609098740591034,0.5484907359731166,1.3913520730453404,-0.22360668282447405,4.343049267380492
0.38,1.776132095357961,2.727116159328007,0.429349778880429,0.2956792602012413,4.488098327250363,1.1375670220395906,0.3624329779604099,3.56,3.4610947261501845,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.5886284037265044,2.5656142897477863,0.5487561185916348,1.4013049904719352,-0.222089265316771,4.3340547687057045
0.39,1.774309519983239,2.7332049523115374,0.4297972197184822,0.2980848269350396,4.479244469082219,1.141124230401798,0.35887576959820283,3.56,3.459272150775462,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.588132826784405,2.570084720125611,0.5490317900271507,1.4108509842808543,-0.22056557000782154,4.325443769139122
0.4,1.7725852466634793,2.7392405402151345,0.43025893598866605,0.30040532718813895,4.470539239998194,1.1444602016984615,0.3555397983015392,3.56,3.4575478774557027,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.5876629679863996,2.5743344735925544,0.5493159451573936,1.4200116369491134,-0.21903841378662492,4.317214249825392
0.41000000000000003,1.7709554214953973,2.7452254376506415,0.4307325842043834,0.30264456160550235,4.4619769301269665,1.147584381837267,0.35241561816273337,3.56,3.455918052287619,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.587217942638482,2.5783756473376536,0.5496071153798824,1.4288061920811754,-0.21751000878387194,4.309363971677978
0.42,1.7694161350948139,2.7511622484618496,0.43121568759081136,0.30480640359041733,4.453551824424714,1.1505063041581365,0.34949369584186396,3.56,3.4543787658870357,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.5867968333013556,2.582220048406397,0.5499037562333332,1.4372537962760332,-0.21598271944403802,4.301888734835976
0.43,1.7679636836011805,2.757053429501864,0.4317059948186285,0.30689448574054773,4.445258326529191,1.1532351346229648,0.34676486537703577,3.56,3.4529263143934017,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.5863987624585456,2.5858787490992285,0.5502044681156081,1.445372355190481,-0.2144586581291786,4.294783467409992
0.44,1.7665947633955055,2.7629011321677983,0.4322017483411267,0.30891195755354567,4.437091025412103,1.155779348149973,0.3442206518500276,3.56,3.4515573941877262,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.5860229476502117,2.589361792618409,0.5505081600162671,1.453177684038282,-0.21293937884119388,4.288043089434909
0.45,1.7653060401106424,2.7687075544978508,0.43270109362964987,0.31086201979163886,4.429044573959505,1.1581474163156278,0.34185258368437266,3.56,3.4502686709028634,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.5856685847836975,2.592678954329742,0.5508136866353424,1.4606854903869955,-0.21142655136149313,4.28166100923245
0.46,1.7640943204809187,2.7744747973861976,0.4332023160088675,0.3127477124235137,4.421113755018506,1.1603475166166342,0.33965248338336634,3.56,3.449056951273141,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.5853348963433551,2.595839466732995,0.5511199934836866,1.467910615195236,-0.20992169246858566,4.275629878932505
0.47000000000000003,1.7629567149483427,2.780204729113984,0.43370405579344334,0.31457171746387624,4.413293491366651,1.1623873147809147,0.3376126852190859,3.56,3.4479193457405657,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.5850211774090706,2.598851813821167,0.5514262476551399,1.4748663582542831,-0.20842591551831988,4.269942216042587
0.48,1.7618904055412925,2.785899172984958,0.43420500081958013,0.3163366431915214,4.405578846967254,1.1642742633696546,0.3357257366303459,3.56,3.4468530363335166,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.5847267328619676,2.601724083649667,0.5517316491948222,1.4815655096585425,-0.20694028917203258,4.264589791110144
0.49,1.7608926669472211,2.7915598877039454,0.4347039142584331,0.3180449995682013,4.397965034180674,1.1660155688098546,0.3339844311901459,3.56,3.4458552977394454,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.5844508840372185,2.604463954811436,0.5520354478309956,1.4880202770019946,-0.20546580581465113,4.259563792097531
0.5,1.7599609489954113,2.797188514015917,0.4351997458585652,0.3196990904189778,4.390447378621436,1.1676181115098303,0.33238188849017025,3.56,3.4449235797876367,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.5841929923702383,2.607078626253304,0.552337010275143,1.494241935292553,-0.20400324742893455,4.254855105485547
0.51,1.7590928166537105,2.8027866085032995,0.43569155087741135,0.3213010942117119,4.383021359514328,1.1690884920013753,0.3309115079986253,3.56,3.444055447445937,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.5839524436259635,2.6095748915361354,0.5526357702733348,1.5002411158639348,-0.20255328500131511,4.250454297161786
0.52,1.7582859272049607,2.808355653434421,0.43617845902171165,0.3228530962405369,4.375682633445177,1.1704330418637787,0.329566958136222,3.56,3.4432485579971877,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.5837286422710457,2.611959170341711,0.5529312093305304,1.5060279256595204,-0.2011165177689518,4.246351672712964
0.53,1.7575380485758971,2.813897062515791,0.43665970475526905,0.32435705439249946,4.368426966140963,1.1716578534592286,0.328342146540772,3.56,3.4425006793681243,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.5835210171858831,2.614237543843284,0.5532228747361222,1.5116118622195125,-0.19969342987146144,4.2425372771589975
0.54,1.7568470422536249,2.819412186470431,0.4371346030279093,0.32581482447613025,4.36125025997432,1.1727687799595046,0.32723122004049604,3.56,3.441809673045852,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.5833290175116317,2.6164157723797703,0.5535103644427128,1.5170019056883066,-0.1982844220980611,4.239000974244701
0.55,1.756210851773835,2.824902309299044,0.43760252911721476,0.32722818226488976,4.3541486082994725,1.1737714058872541,0.32622859411274635,3.56,3.441173482566062,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.5831521099767254,2.6184992863325034,0.5537933145368223,1.5222065889249194,-0.1968898421475304,4.235732600840433
0.56,1.7556275172657887,2.8303686491368976,0.4380629448379249,0.32859879712933515,4.347118221046422,1.1746710917333874,0.3253289082666132,3.56,3.4405901480580168,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.5829897834219522,2.6204932283281157,0.5540714147885415,1.527233939566139,-0.19550994531742732,4.232721916807849
0.5700000000000001,1.7550951736539953,2.8358123556567616,0.43851539542406726,0.3299282363939927,4.340155433352961,1.175472970279773,0.32452702972022746,3.56,3.440057804446223,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.582841548752047,2.6224024598927276,0.5543444064189567,1.5320915021345265,-0.19414489932210635,4.229958680777752
0.58,1.754611995027187,2.841234552236019,0.438959433840079,0.33121803550659845,4.33325676287195,1.1761819639065254,0.3238180360934751,3.56,3.4395746258194135,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.5827069238442777,2.6242316028372406,0.5546120361752531,1.5367865694383287,-0.19279488007065967,4.2274326731193765
0.59,1.7541762496255602,2.8466362924184287,0.43939469580204704,0.3324696294665218,4.326418849956754,1.1768027715206733,0.3231972284793273,3.56,3.4391388804177874,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.582585449219348,2.6259850172869936,0.5548741013965245,1.5413259728047173,-0.1914599768582974,4.225133781264876
0.6,1.7537863108932785,2.8520185496663655,0.4398209137181453,0.33368434020035903,4.319638453961136,1.1773398590829836,0.32266014091701684,3.56,3.438748941685505,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.5824766914771358,2.6276667976654333,0.5551304580844245,1.54571604804158,-0.1901401757062583,4.2230520780531995
0.61,1.7534405671338846,2.8573822899012105,0.44023779937794816,0.33486348635887986,4.312912502770767,1.177797525738971,0.3222024742610294,3.56,3.438403197926112,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.582380218409452,2.6292808609355247,0.5553809501144805,1.5499630015875088,-0.1888355031317395,4.221177704761343
0.62,1.7531374899773042,2.8627284166389404,0.4406451338006888,0.33600829969298185,4.306238046425939,1.178179861902387,0.3218201380976135,3.56,3.4381001207695316,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.5822956183646428,2.6308308962416884,0.5556254631689482,1.5540726444466704,-0.18754591544070076,4.219501020512839
0.63,1.7528756362393392,2.868057773499418,0.4410427710691539,0.3371199204044681,4.299612243967906,1.1784907569959207,0.3215092430040799,3.56,3.437838267031567,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.5822225010337894,2.632320376250475,0.5558639268000592,1.5580503865550437,-0.18627129276645546,4.21801262290521
0.64,1.7526535922939408,2.8733711779455544,0.4414305638843097,0.3381994706330405,4.2930324114703655,1.1787339298943929,0.3212660701056078,3.56,3.4376162230861684,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.582160482153837,2.6337526017066106,0.5560962696164947,1.5619014765512398,-0.18501153250055855,4.216703311575643
0.65,1.7524700087265799,2.878669401540904,0.4418084112730434,0.3392480075700545,4.2864959806867615,1.1789129198916217,0.32108708010837883,3.56,3.437432639518808,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.5821091933916416,2.635130688262354,0.5563224478135154,1.565630859333139,-0.18376648848734722,4.215564142091436
0.66,1.7523235914160222,2.8839531826129923,0.4421762501195505,0.3402665305171403,4.280000481299815,1.179031111034001,0.32096888896599957,3.56,3.4372862222082503,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.5820682800492982,2.63645759252514,0.5565424399704796,1.5692432097734188,-0.18253597894996715,4.21458639171898
0.67,1.7522130910439568,2.8892232191456166,0.4425340358503375,0.34125600306897,4.273543586060305,1.179091712202401,0.3209082877975997,3.56,3.4371757218361845,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.5820373983101002,2.6377361009469085,0.5567562354058814,1.5727429973624405,-0.1813198149068741,4.213761644397616
0.68,1.7521373050666307,2.8944801776832096,0.44288174987310364,0.3422173439402806,4.267123074022142,1.1790977827635463,0.3209022172364543,3.56,3.4370999358588588,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.5820162159506543,2.6389688533161237,0.5569638385647412,1.5761344697953932,-0.18011778711559107,4.213081745101135
0.6900000000000001,1.7520950798779231,2.8997246927180917,0.4432194041391883,0.34315142308107033,4.2607368160540355,1.1790522426673122,0.3209477573326884,3.56,3.4370577106701505,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.5820044130937114,2.640158352284152,0.557165271673455,1.5794216475680176,-0.17892965906708136,4.212538794458273
0.7000000000000001,1.7520852959737814,2.9049573716884076,0.443547018456273,0.3440590843385799,4.25438280589603,1.1789578660886917,0.32104213391130887,3.56,3.4370479267660095,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.5820016781966595,2.641306964760368,0.5573605611505354,1.5826083932472104,-0.17775519767234,4.212125188757932
0.71,1.752106872684546,2.910178795620251,0.44386462987756536,0.3449411363173033,4.248059133718092,1.178817297513241,0.3211827024867597,3.56,3.4370695034767733,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.5820077094980292,2.642416935129478,0.557549743183907,1.585698391373468,-0.1765941591220363,4.211833592936442
0.72,1.7521588037247045,2.9153894874865016,0.4441723376517487,0.34579831096640784,4.241763975033135,1.178633019828343,0.3213669801716575,3.56,3.437121434516932,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.5820222250676783,2.643490350787189,0.5577328904433787,1.5886950157874988,-0.17544623469098095,4.211657038531692
0.73,1.7522400773013114,2.920589979980266,0.4444702023043562,0.3466313581354406,4.235495611731005,1.1784074316618558,0.3215925683381448,3.56,3.4372027080935377,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.5820449405779113,2.6445292291119236,0.5579100519556451,1.591601641893767,-0.174311172323641,4.211588737362501
0.74,1.7523497215346084,2.9257807766198844,0.44475830379368886,0.3474409916622688,4.22925241305166,1.1781428102188272,0.3218571897811733,3.56,3.4373123523268356,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.5820755820954342,2.6455354753307265,0.5580812877531045,1.5944214736523434,-0.17318870595591718,4.211622188975528
0.75,1.7524867915716873,2.9309623624860754,0.44503672565037666,0.34822790454211144,4.223032835198388,1.177841327395221,0.32215867260477954,3.56,3.4374494223639136,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.5821138825675178,2.646510900226134,0.5582466594293032,1.5971575961682567,-0.17207857428175705,4.211751149094163
0.76,1.7526503809116754,2.93613519488746,0.4453055701866056,0.3489927550276868,4.216835416203144,1.1775050402873015,0.32249495971269915,3.56,3.4376130117039008,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.5821595850671122,2.6474572103723832,0.5584062391705288,1.599812932517883,-0.17098050229962572,4.211969662896764
0.77,1.7528397030377671,2.9412996366005624,0.4455650644626661,0.349736067704416,4.210658761787837,1.1771358017845333,0.32286419821546736,3.56,3.4378023338299926,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.582212465662845,2.648375915341776,0.5585601725759086,1.6023899208848584,-0.16989407452293878,4.21227230269514
0.78,1.7530538634408992,2.946456141880222,0.4458152665176574,0.3504585090681404,4.204501570248604,1.176735523819127,0.3232644761808735,3.56,3.438016494233124,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.5822722697999845,2.6492686010878996,0.5587085043455543,1.6048914256374796,-0.1688190848719631,4.212653493726255
0.79,1.7532920365467681,2.951605111898868,0.44605629437154504,0.3511606733314348,4.198362606306134,1.176305979414033,0.32369402058596786,3.56,3.4382546673389927,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.5823387617944922,2.6501367237665874,0.5588513142438715,1.607320032906013,-0.16775526335638558,4.213108031718986
0.8,1.7535534150486456,2.9567469359982277,0.44628826117997905,0.3518431435280485,4.192240703641921,1.175848863970085,0.3241511360299155,3.56,3.4385160458408697,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.582411710736177,2.6509816730816547,0.5589886786225569,1.609678254470555,-0.16670235300083666,4.213630928800864
0.81,1.7538372547278265,2.961881956938745,0.44651133371443785,0.35250643619818495,4.186134762452291,1.1753657396562398,0.32463426034376075,3.56,3.4387998855200506,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.5824909030468755,2.6518047171235555,0.5591207050477222,1.6119683462005008,-0.16566004049415722,4.21421756009556
0.8200000000000001,1.7541428967317247,2.9670104536274544,0.4467257617184586,0.35315097377513016,4.180043746505705,1.1748580093253542,0.3251419906746463,3.56,3.4391055275239495,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.5825761487214192,2.6526069766265468,0.5592475495968404,1.6141922193913214,-0.1646279210348262,4.214863731579905
0.8300000000000001,1.7544695704043212,2.972132793996873,0.44693162374534895,0.3537773266418718,4.173966675364491,1.1743271778583255,0.32567282214167514,3.56,3.439432201196545,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.582667226374716,2.653389683067533,0.5593692665235911,1.6163522456536876,-0.16360579804770417,4.2155650116183185
0.84,1.7548165768966997,2.9772492926420773,0.4471290649501646,0.35438598726307313,4.167902624997131,1.1737746147697066,0.32622538523029415,3.56,3.4397792076889235,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.582763934512086,2.654153943413398,0.5594859490213061,1.6184505087851777,-0.16259340220733245,4.216317343352427
0.85,1.7551832340857272,2.9823602535300053,0.4473182265003387,0.3549774376354362,4.161850723130937,1.17320162944738,0.32679837055262057,3.56,3.4401458648779517,0.2,1.4,5.8801285588795,16.0,1.0,1.0,1.5828660761971682,2.6549008141956176,0.5595976874577117,1.6204890306216266,-0.16159047437126464,4.217116852382857
