Time,TNFR_E,TNF_E,TNF_TNFR_E,TNFR,RIP,TRADD,TRAF2,FADD,TNF_TNFR_TRADD,TNFRC1,TNFRCint1,TNFRCint2,TNFRCint3,TNFRC2,FLIP,TNFRC2_FLIP,TNFRC2_pCasp8,TNFRC2_FLIP_FLIP,TNFRC2_pCasp8_pCasp8,TNFRC2_FLIP_pCasp8,TNFRC2_FLIP_pCasp8_RIP_TRAF2,IKK,IKKa,A20,NFkB,IkBa,IkBa_NFkB,PIkBa,NFkB_N,IkBa_N,IkBa_NFkB_N,A20_mRNA,IkBa_mRNA,XIAP_mRNA,FLIP_mRNA,BAR,XIAP,pCasp8,pCasp3,pCasp6,Casp8,Casp3,Casp6,BAR_Casp8,XIAP_Casp3,PARP,cPARP,cytoplasm,extracellular,nucleus,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40,J41,J42,J43,J44,J45,J46,J47,J48,J49,J50,J51,J52,J53,J54,J55,J56,J57,J58,J59,J60,J61,J62,J63,J64,J65,J66,J67,J68,J69,J70,J71,J72,J73,J74,J75,J76,J77,J78,J79,J80,J81,J82,J83,J84,J85,J86,J87,J88
0.0,3.7202380952380952e-06,0.00019999999999999998,0.0,8.749999999999999e-05,0.0633,0.09169999999999999,0.1033,0.0967,0.0,0.0,0.0,0.0,0.0,0.0,0.01001475,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999998,0.0,0.032635624999999994,3.60515625e-05,0.00031724375,0.00471975,0.0,0.0006547642045454544,0.0013105113636363635,8.524517045454544e-05,5.2713731060606056e-05,5.033304924242424e-05,0.00020799810606060605,0.00013168181818181817,0.089965625,2.4480343749999998,1.0,0.25,0.02,0.0,0.0,0.0,0.0,0.0,0.520834375,0.0,3.2,1344.0,1.056,2.7999999999999997e-07,2.8e-07,2.8e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2814650239999999e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3552527156068805e-20,1.5884634999999999e-06,-9.557e-07,-1.1115000000000018e-05,-8.434000000000011e-07,0.0,1.51032e-06,6.91431e-08,2.0952453291700002e-08,1.5636005396000001e-06,1.3839e-07,9.00189e-09,0.0,2.61906005186e-08,2.3047674425999998e-08,2.3047697664e-08,0.0,0.0,0.0,1.46395300875e-07,0.0,1.4420625e-06,2.0952433592999998e-08,3.2213172453700003e-06,1.5113057360000012e-06,1.37291902861932e-06,1.36392136335e-06,2.6190576562799997e-08,8.434188535499999e-07,2.30476769523e-08,1.1115427440599999e-05,2.30476769523e-08,9.5569434288e-07,1.199999999812896e-10,-2.000000000817537e-11,2.3999999993886225e-12,0.0,0.0,0.0,0.0,-9.45599999957323e-13,0.0,2.5956799999459846e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,3.7201427497879453e-06,0.00019999990465451603,9.534469218312286e-11,8.749999999999999e-05,0.06329999999999998,0.09169999999968163,0.10329999999999999,0.0967,3.182502447314321e-13,1.9906957966009625e-17,2.7008083425217283e-22,4.020649504163418e-27,6.171009375485635e-32,9.569240151066996e-35,0.010014749999982319,1.2974617173863269e-38,1.311547380129727e-37,1.7853426882535308e-42,1.7909964693765535e-40,1.9551073726963754e-40,1.75708751324965e-45,0.19999999999999998,1.425889309245445e-17,0.03263562500005892,3.605156251780816e-05,0.0003172437500489629,0.004719749999989575,2.9417916221317367e-22,0.0006547642045489757,0.0013105113636051888,8.524517041454223e-05,5.271373106037921e-05,5.0333049242237696e-05,0.00020799810606063,0.00013168181818162206,0.08996562499999702,2.4480343750013356,1.000000000000375,0.2499999999999375,0.020000000000007498,1.9099155774381268e-42,3.0746623206892007e-46,2.535832201224231e-51,3.936342859376665e-45,2.0692382667080928e-47,0.5208343749999189,1.3207495252029814e-48,3.2,1344.0,1.056,2.7999999999999997e-07,2.8e-07,2.799928239200399e-07,3.3881317890172014e-21,1.0187434663216921e-16,6.776263578034403e-21,0.0,7.176022912470559e-12,2.3952786419466504e-14,3.5673268675089246e-21,1.7148078350712056e-38,2.3250513975562977e-42,3.1993340973503273e-46,2.350292905192471e-41,3.209465673122784e-44,3.503552411871905e-44,3.1487008237433725e-49,1.2814307243936339e-05,1.6087304897909508e-10,6.659207287354246e-15,7.230207133254695e-20,9.809335900038917e-25,1.4602998442615266e-29,2.2413106051763826e-32,3.0666735296873286e-36,4.1580015149349694e-40,3.062156848342587e-35,4.196951616416701e-38,2.5790349159022372e-40,4.203142120041919e-39,4.151877495637803e-38,1.8769030777885204e-40,4.0909521608716124e-43,1.124536008479776e-46,-1.3552527156068805e-20,1.5884634999943012e-06,-9.556999999943427e-07,-1.111500000042741e-05,-8.434000000188544e-07,4.562845789585425e-21,1.510319999996664e-06,6.914310000037184e-08,2.0952453291622346e-08,1.5636005398413236e-06,1.3838999999670796e-07,9.001889995775661e-09,1.0874462170041339e-23,2.619060051848729e-08,2.3047674426002652e-08,2.3047697663965673e-08,3.822135929473848e-15,4.562845789585424e-18,4.157926496452005e-20,1.463953009699084e-07,7.178520109640255e-20,1.4420625007123266e-06,2.0952433593112676e-08,3.2213172453580613e-06,1.5113057368682027e-06,1.372919028594044e-06,1.3639213627099493e-06,2.6190576562940846e-08,8.434188535463704e-07,2.3047676952423945e-08,1.111542744060128e-05,2.3047676952423945e-08,9.556943428785765e-07,1.1999992590317615e-10,-1.999998766182313e-11,2.3999985179279978e-12,3.5368825098424116e-46,5.693822027622794e-50,4.6959879621672555e-55,3.831924678070529e-51,-9.455999449001814e-13,7.289527545896684e-49,2.5956798498517463e-11,2.4458337063458117e-53,7.639662309750597e-44,5.903351655725478e-49,4.0573315219602917e-53,4.817136378019333e-45,1.4451607780931603e-44,3.310781226732949e-51,3.1140179983940224e-47,4.92671591617085e-48,3.074668470013364e-46,9.163961431819549e-43
0.02,3.720047406960119e-06,0.00019999980931160064,1.9068555731795417e-10,8.749999999999999e-05,0.0632999999999999,0.0916999999988573,0.10329999999999989,0.0967,1.1422029686832613e-12,9.968204052911153e-17,1.5435232909834054e-21,2.402733316152927e-26,3.7402838046610437e-31,5.825461627192656e-34,0.010014749999964642,7.909189005082845e-38,7.995094561794174e-37,1.088782102131316e-41,1.0922308847264382e-39,1.1923117657773081e-39,1.0716885004180147e-44,0.19999999999999993,8.148534448761196e-17,0.03263562500011783,3.6051562535613764e-05,0.000317243750097922,0.004719749999979148,1.75797259650149e-21,0.0006547642045525039,0.0013105113635740225,8.524517037454493e-05,5.271373106015236e-05,5.033304924205116e-05,0.00020799810606065392,0.00013168181818142593,0.08996562499999407,2.448034375002671,1.00000000000075,0.249999999999875,0.020000000000015,1.1649020346883673e-41,1.8753807068518254e-45,1.546742527928584e-50,2.4009619833789683e-44,1.2621414089663085e-46,0.5208343749998379,8.055972545787442e-48,3.2,1344.0,1.056,2.7999999999999997e-07,2.8e-07,2.7998564803744637e-07,3.049318610115481e-20,3.656573470661034e-16,3.3881317890172014e-20,0.0,1.4351757785978503e-11,8.596676423497699e-14,1.7863021662816786e-20,1.0439227235929238e-37,1.4173266697108457e-41,1.951097527019318e-45,1.432720945473516e-40,1.9572777454297773e-43,2.136622684272936e-43,1.9204657927490825e-48,1.2813964257722838e-05,3.217396406590064e-10,2.389995438687556e-14,3.620451712017331e-19,5.606076592851729e-24,8.726727071700231e-29,1.358471077852891e-31,1.8668973385830937e-35,2.534673618827961e-39,1.8641477207030482e-34,2.5584302597760548e-37,1.572812474006071e-39,2.562203944398257e-38,2.530940481628409e-37,1.1446192951462157e-39,2.4948452769181042e-42,6.8588064026752925e-46,1.3552527156068805e-20,1.5884634999886035e-06,-9.556999999886858e-07,-1.1115000000854803e-05,-8.434000000377076e-07,2.607531023603583e-20,1.5103199999933274e-06,6.914310000074443e-08,2.0952453291544697e-08,1.5636005400826287e-06,1.383899999934168e-07,9.001889991551946e-09,6.498423053762004e-23,2.619060051837458e-08,2.3047674426005302e-08,2.3047697663931345e-08,1.913895178158941e-14,2.607531023603583e-17,2.0820388441309644e-19,1.4639530106480463e-07,4.1023113102203975e-19,1.4420625014245507e-06,2.0952433593225583e-08,3.2213172453461232e-06,1.5113057377363204e-06,1.3729190285687915e-06,1.363921362069993e-06,2.6190576563081976e-08,8.434188535427407e-07,2.304767695254814e-08,1.1115427440602557e-05,2.304767695254814e-08,9.556943428771533e-07,1.1999985182506272e-10,-1.9999975315470892e-11,2.399997036467373e-12,2.15722709466335e-45,3.472929013049532e-49,2.8643394812236267e-54,2.3373001021902037e-50,-9.455998902665563e-13,4.4462281716138964e-48,2.595679699757508e-11,1.4918475315639605e-52,4.65960813875114e-43,3.600730957158205e-48,2.474788044687591e-52,2.938197330892562e-44,8.814713158252946e-44,2.0194262543460937e-50,1.8993855798995257e-46,3.0050350294204818e-47,1.8753844576126553e-45,5.589313704777833e-42
0.03,3.7199520665578952e-06,0.00019999971397106114,2.8602288252026094e-10,8.749999999999999e-05,0.06329999999999972,0.09169999999756498,0.10329999999999974,0.0967,2.433754646410067e-12,2.697980477111623e-16,5.8169658492757754e-21,1.443868446992637e-25,4.045488785185779e-30,1.2336238454808698e-32,0.010014749999946964,3.39604780879728e-36,3.4792831210540803e-35,9.864837101139392e-40,9.963256114368875e-38,1.0766228399079976e-37,2.067510430345111e-42,0.1999999999999997,3.0684089735075354e-16,0.03263562500017675,3.6051562553416994e-05,0.00031724375014687754,0.004719749999968719,1.055143756204046e-20,0.0006547642045560387,0.0013105113635428645,8.524517033455308e-05,5.27137310599255e-05,5.033304924186462e-05,0.00020799810606067783,0.0001316818181812298,0.08996562499999113,2.448034375004007,1.0000000000011249,0.24999999999981248,0.0200000000000225,2.2554408530945277e-39,7.274425344678171e-43,1.292856904796273e-47,9.991136093933258e-42,1.0549531915204764e-43,0.5208343749997567,6.733653582588358e-45,3.2,1344.0,1.056,2.7999999999999997e-07,2.8e-07,2.799784723374134e-07,8.809142651444724e-20,7.79202548838176e-16,8.131516293641283e-20,0.0,2.1527226230004917e-11,1.8317410970740727e-13,4.8347810149840286e-20,2.2106539311017185e-36,6.0857176733647255e-40,1.7677788085241791e-43,6.234875352928912e-39,1.7854154956949024e-41,1.9293081291151315e-41,3.704978691178439e-46,1.2813621280644034e-05,4.82600259481531e-10,5.092494646997955e-14,9.799065092869415e-19,2.1127219964569614e-23,5.2441299996284915e-28,1.469321526779475e-30,3.953419010068517e-34,1.0883382333751185e-37,3.9475963055432246e-33,1.1133705987385583e-35,1.4347088804691181e-37,1.1150128203645385e-36,1.0867352988163522e-35,1.0335579263116777e-37,2.252772709506489e-40,1.3232066754208692e-43,8.131516293641283e-20,1.5884634999829065e-06,-9.556999999830289e-07,-1.1115000001282304e-05,-8.434000000565609e-07,9.818908715224114e-20,1.51031999998999e-06,6.914310000111769e-08,2.0952453291467045e-08,1.563600540323916e-06,1.383899999901265e-07,9.001889987328805e-09,3.900385321133529e-22,2.619060051826187e-08,2.3047674426007956e-08,2.304769766389702e-08,5.180122516054309e-14,9.818908715224114e-17,5.635217862964025e-19,1.463953011596896e-07,1.5447647568437987e-18,1.44206250213668e-06,2.0952433593338695e-08,3.2213172453341847e-06,1.5113057386043594e-06,1.3729190285435616e-06,1.363921361430124e-06,2.6190576563223368e-08,8.434188535391111e-07,2.3047676952672562e-08,1.1115427440603836e-05,2.3047676952672562e-08,9.556943428757298e-07,1.1999977777405434e-10,-1.9999962969118653e-11,2.3999955550067483e-12,4.17674445903749e-43,1.3471164942933236e-46,2.3941806791463118e-51,1.9536180215861305e-47,-9.455998358446895e-13,1.850211335073137e-45,2.5956795494938632e-11,1.2469735241146283e-49,9.021763412371344e-41,1.39668966617978e-45,2.068571047676364e-49,1.1396810128369137e-41,3.4191443140171264e-41,1.6879251064327625e-47,7.36753798909002e-44,1.1656248195236787e-44,7.274439893525462e-43,1.0821654477532404e-39
0.04,3.719856728934445e-06,0.00019999961863324348,3.813561524441152e-10,8.749999999999999e-05,0.06329999999999932,0.09169999999573651,0.10329999999999932,0.0967,4.260337455877575e-12,6.7984078014864e-16,2.050692957625507e-20,6.530274515186011e-25,2.1341941975715877e-29,7.077334201184959e-32,0.010014749999929285,2.0313098356784592e-35,2.0821985337963913e-34,6.0239835664734e-39,6.0848405167650905e-37,6.574007135321384e-37,1.274889752286345e-41,0.19999999999999893,1.0810653003316112e-15,0.03263562500023567,3.605156257121753e-05,0.00031724375019582905,0.004719749999958288,4.77001339491107e-20,0.0006547642045595809,0.0013105113635117152,8.524517029456748e-05,5.271373105969866e-05,5.033304924167809e-05,0.00020799810606070176,0.00013168181818103367,0.08996562499998816,2.4480343750053426,1.0000000000015001,0.24999999999975,0.02000000000003,1.390816253989958e-38,4.504988957697884e-42,8.024795612525893e-47,6.189209814320597e-41,6.54812101232328e-43,0.5208343749996756,4.1795958712476194e-44,3.2,1344.0,1.056,2.7999999999999997e-07,2.8e-07,2.7997129684652206e-07,2.168404344971009e-19,1.3643125800107125e-15,2.168404344971009e-19,0.0,2.8702389457553884e-11,3.2065003827916983e-13,1.2182746780263629e-19,1.2682582888523447e-35,3.640107225535799e-39,1.0794978551120333e-42,3.731299772563133e-38,1.0904034206043042e-40,1.178062078649592e-40,2.2846024360971304e-45,1.2813278313984324e-05,6.434540359116252e-10,8.914516391561379e-14,2.4691817134998604e-18,7.448116822095841e-23,2.3717956135287026e-27,7.751393325580007e-30,2.2680874461061314e-33,6.509779256549506e-37,2.2647469443825844e-32,6.663035308158447e-35,8.76217034414173e-37,6.672863285180854e-36,6.500191474180821e-35,6.311046849908528e-37,1.37557400025234e-39,8.159294414632564e-43,3.3881317890172014e-19,1.5884634999772102e-06,-9.556999999773715e-07,-1.1115000001709697e-05,-8.434000000754158e-07,3.459408961061156e-19,1.5103199999866523e-06,6.914310000149175e-08,2.0952453291389396e-08,1.5636005405651836e-06,1.3838999998683714e-07,9.001889983106326e-09,1.7632564394878145e-21,2.6190600518149163e-08,2.3047674426010606e-08,2.3047697663862693e-08,1.305294297885382e-13,3.459408961061156e-16,1.4199698406911154e-18,1.4639530125456176e-07,5.442532563989838e-18,1.4420625028487015e-06,2.0952433593452045e-08,3.2213172453222467e-06,1.5113057394723094e-06,1.3729190285183562e-06,1.363921360790355e-06,2.6190576563365058e-08,8.434188535354817e-07,2.304767695279725e-08,1.1115427440605115e-05,2.304767695279725e-08,9.556943428743064e-07,1.1999970366883585e-10,-1.9999950622766414e-11,2.3999940726990906e-12,2.5755869742368147e-42,8.342576415281908e-46,1.486074022448379e-50,1.21261562314097e-46,-9.455997807875479e-13,1.1461505524437079e-44,2.5956793992302184e-11,7.739996317038344e-49,5.563265015954269e-40,8.649578798792912e-45,1.2839672980060691e-48,7.057945869704507e-41,2.1174466228730707e-40,1.047699361971725e-46,4.562652816356367e-43,7.21861410620581e-44,4.504997967672993e-42,6.673165863682238e-39
0.05,3.7197613938197055e-06,0.00019999952329788313,4.766857611639749e-10,8.749999999999999e-05,0.06329999999999877,0.09169999999342401,0.10329999999999878,0.0967,6.5703873941021315e-12,1.2154250451483437e-15,3.994215297673437e-20,1.329776314965242e-24,4.4413302570959075e-29,1.4881153030630995e-31,0.010014749999911607,4.2916379819327346e-35,4.399414045829514e-34,1.275639044611096e-38,1.2885436926535263e-36,1.3921024756435745e-36,2.702576487946654e-41,0.1999999999999979,2.10536788444945e-15,0.032635625000294585,3.605156258901562e-05,0.0003172437502447769,0.004719749999947856,9.71262474912578e-20,0.00065476420456313,0.001310511363480574,8.524517025458752e-05,5.2713731059471824e-05,5.0333049241491554e-05,0.00020799810606072567,0.00013168181818083754,0.08996562499998521,2.4480343750066784,1.000000000001875,0.24999999999968747,0.020000000000037498,2.948333274948206e-38,9.554356084508012e-42,1.7023475377309087e-46,1.3126725955632377e-40,1.3890917826257554e-42,0.5208343749995945,8.866424872270531e-44,3.2,1344.0,1.056,2.7999999999999997e-07,2.8e-07,2.799641215444463e-07,3.8963515573697816e-19,2.1043110559181705e-15,3.8624702394796095e-19,0.0,3.5877277128245405e-11,4.945136368297029e-13,2.178041680905832e-19,2.6667026230890745e-35,7.690615263623461e-39,2.2859451679430843e-42,7.883749970126489e-38,2.309070297235119e-40,2.494647636353286e-40,4.843017066400404e-45,1.2812935356761502e-05,8.043016348602844e-10,1.374816589770959e-13,4.4144237639787845e-18,1.4506989961149923e-22,4.829747391896717e-27,1.6130911493772336e-29,4.768992873990284e-33,1.375349807333808e-36,4.761968969810848e-32,1.4078124946680842e-34,1.855502917421078e-36,1.4098890180826318e-35,1.3733241542210501e-34,1.3364183766178316e-36,2.9128960948238702e-39,1.7296489522858406e-42,6.640738306473715e-19,1.588463499971515e-06,-9.556999999717142e-07,-1.1115000002137089e-05,-8.434000000942691e-07,6.737177230238241e-19,1.5103199999833142e-06,6.914310000186653e-08,2.0952453291311747e-08,1.5636005408064328e-06,1.3838999998354865e-07,9.001889978884443e-09,3.590314474063241e-21,2.619060051803646e-08,2.3047674426013256e-08,2.3047697663828365e-08,2.333616086684796e-13,6.737177230238241e-16,2.538633983323358e-18,1.4639530134942228e-07,1.059929799500026e-17,1.442062503560625e-06,2.0952433593565614e-08,3.221317245310308e-06,1.511305740340178e-06,1.3729190284931737e-06,1.3639213601506761e-06,2.6190576563507018e-08,8.434188535318522e-07,2.3047676952922175e-08,1.1115427440606393e-05,2.3047676952922175e-08,9.55694342872883e-07,1.1999962961782747e-10,-1.9999938276414175e-11,2.3999925920854988e-12,5.4598792305460045e-42,1.76932610672932e-45,3.152497054320089e-50,2.572393507112497e-46,-9.455997261539228e-13,2.430876421577049e-44,2.5956792489665735e-11,1.6419313725703828e-48,1.1793333099778081e-39,1.8344363682289782e-44,2.7237560603745612e-48,1.4968766451224651e-40,4.4907632881785275e-40,2.222546852201209e-46,9.67665184238953e-43,1.5309518015437132e-43,9.554375193212744e-42,1.4146165333027303e-38
0.06,3.7196660612136778e-06,0.0001999994279649801,5.720117086798395e-10,8.749999999999999e-05,0.06329999999999812,0.09169999999062747,0.10329999999999813,0.0967,9.363904461083733e-12,1.8765508427102736e-15,6.412263605071367e-20,2.1746334350391857e-24,7.325957057091539e-29,2.4645080333818946e-31,0.010014749999893926,7.12058921964255e-35,7.299574848204773e-34,2.1183704349026617e-38,2.139811484074739e-36,2.3117675703251092e-36,4.4898112500154373e-41,0.19999999999999662,3.3797486497042675e-15,0.032635625000353496,3.6051562606811274e-05,0.000317243750293721,0.0047197499999374224,1.5882977818848172e-19,0.0006547642045666856,0.0013105113634494414,8.524517021461318e-05,5.2713731059244975e-05,5.0333049241305024e-05,0.00020799810606074963,0.00013168181818064143,0.08996562499998226,2.448034375008014,1.00000000000225,0.249999999999625,0.020000000000045,4.898095148184195e-38,1.5875543914898204e-41,2.8288896199145825e-46,2.1811662033328662e-40,2.3083343633323288e-42,0.5208343749995133,1.4733852361327567e-43,3.2,1344.0,1.056,2.7999999999999997e-07,2.8e-07,2.7995694643118626e-07,5.996993266560446e-19,2.9992047528241278e-15,5.963111948670274e-19,0.0,4.305188924207944e-11,7.047649053590061e-13,3.36277911013681e-19,4.4163983958203555e-35,1.2760095881599449e-38,3.79611981934557e-42,1.3080838127982954e-37,3.834542179461932e-40,4.142687486022596e-40,8.045741760027664e-45,1.2812592408975557e-05,9.651430563249608e-10,1.959344316544249e-13,6.815632660723714e-18,2.328934141361921e-22,7.89826833506689e-27,2.660787603135647e-29,7.898058184655972e-33,2.281949468373118e-36,7.886425706839809e-32,2.3358639514307833e-34,3.081328537067624e-36,2.339309350729103e-35,2.278588550290743e-34,2.219296867512105e-36,4.8372435546652095e-39,2.8734792000098314e-42,1.0706496453294356e-18,1.5884634999658204e-06,-9.556999999660569e-07,-1.1115000002564481e-05,-8.434000001131207e-07,1.0815195679053656e-18,1.5103199999799754e-06,6.914310000224201e-08,2.0952453291234098e-08,1.563600541047664e-06,1.3838999998026102e-07,9.001889974663153e-09,5.87121263583963e-21,2.6190600517923753e-08,2.304767442601591e-08,2.3047697663794037e-08,3.6029776180036647e-13,1.0815195679053656e-15,3.91951421419455e-18,1.4639530144427118e-07,1.7015061049866696e-17,1.4420625042724512e-06,2.0952433593679394e-08,3.22131724529837e-06,1.5113057412079663e-06,1.372919028468014e-06,1.3639213595110877e-06,2.6190576563649244e-08,8.434188535282227e-07,2.3047676953047334e-08,1.1115427440607673e-05,2.3047676953047334e-08,9.556943428714595e-07,1.1999955553971403e-10,-1.9999925930061935e-11,2.399991110624874e-12,9.070551214831317e-42,2.93991704503272e-45,5.238687163529756e-50,4.27469545407319e-46,-9.455996715202977e-13,4.0391987409073374e-44,2.5956790988723353e-11,2.728492575011107e-48,1.9592380592707393e-39,3.0481044316673134e-44,4.526223391873517e-48,2.4872142757400603e-40,7.46186442731906e-40,3.693334981331726e-46,1.6078750877008425e-42,2.5438336547206855e-43,1.5875575665971203e-41,2.3501163855788234e-38
0.07,3.719570731116361e-06,0.00019999933263453436,6.673339949917097e-10,8.749999999999999e-05,0.06329999999999733,0.09169999998734688,0.10329999999999735,0.0967,1.2640888656822387e-11,2.6632181728344303e-15,9.304837879819304e-20,3.187598811740434e-24,1.0788074597558486e-28,3.636911611074885e-31,0.01001474999987625,1.0518163548807915e-34,1.0782680940922175e-33,3.130592527522039e-38,3.16228742594015e-36,3.4163959975767437e-36,6.636594038492699e-41,0.1999999999999951,4.9042075960960675e-15,0.03263562500041242,3.605156262460448e-05,0.00031724375034266147,0.004719749999926987,2.3281072604078257e-19,0.000654764204570248,0.0013105113634183166,8.524517017464452e-05,5.271373105901814e-05,5.0333049241118494e-05,0.00020799810606077354,0.0001316818181804453,0.08996562499997929,2.44803437500935,1.000000000002625,0.24999999999956252,0.0200000000000525,7.240101873697929e-38,2.346855244886848e-41,4.182105807803615e-46,3.2244018047409473e-40,3.4125398433520505e-42,0.5208343749994323,2.178187833841874e-43,3.2,1344.0,1.056,2.7999999999999997e-07,2.8e-07,2.799497715067418e-07,8.538092108323347e-19,4.0489936707285845e-15,8.470329472543003e-19,0.0,5.022622579905604e-11,9.514038438670801e-13,4.772486965719299e-19,6.517345607046194e-35,1.8848549079463785e-38,5.610021809319495e-42,1.932256424613254e-37,5.666819067284749e-40,6.122181627657525e-40,1.1892776516978918e-44,1.2812249470626452e-05,1.1259783003031093e-09,2.645034819475999e-13,9.672808403734652e-18,3.379517117950371e-22,1.1577358443039227e-26,3.9182286938332426e-29,1.1655283378099884e-32,3.3707769087719185e-36,1.1638117155470184e-31,3.450457901104154e-34,4.5536938933538166e-36,3.4555473264565125e-35,3.365812335627368e-34,3.279740157673674e-36,7.148616379776325e-39,4.247420184635224e-42,1.5585406229479126e-18,1.5884634999601264e-06,-9.556999999604004e-07,-1.1115000002991982e-05,-8.434000001319756e-07,1.5693464307507418e-18,1.510319999976636e-06,6.91431000026182e-08,2.095245329115645e-08,1.563600541288877e-06,1.3838999997697424e-07,9.001889970442463e-09,8.605950924816986e-21,2.619060051781105e-08,2.304767442601856e-08,2.3047697663759712e-08,5.113378891841982e-13,1.5693464307507418e-15,5.5626105333061144e-18,1.4639530153910848e-07,2.468982172858081e-17,1.4420625049841795e-06,2.095243359379339e-08,3.2213172452864324e-06,1.5113057420756728e-06,1.3729190284428767e-06,1.3639213588715894e-06,2.619057656379174e-08,8.434188535245933e-07,2.3047676953172732e-08,1.111542744060895e-05,2.3047676953172732e-08,9.55694342870036e-07,1.199994814616006e-10,-1.999991359048596e-11,2.3999896283172163e-12,1.3407602927092757e-41,4.346030456438395e-45,7.744644350077387e-50,6.3195214640230564e-46,-9.455996166749144e-13,5.971117510434577e-44,2.5956789486086904e-11,4.03368323902601e-48,2.896040749474104e-39,4.505962070194577e-44,6.691369292503351e-48,3.676807478823566e-40,1.103075004029566e-39,5.4600637493632815e-46,2.3768949920212992e-42,3.760506970150422e-43,2.3468599385947793e-41,3.4738161431964873e-38
0.08,3.719475403758825e-06,0.00019999923730677226,7.626522831533823e-10,8.749999999999999e-05,0.06329999999999582,0.09169999998353776,0.10329999999999584,0.0967,1.6443051246783614e-11,4.1778569354314156e-15,1.9185920672961735e-19,9.524487809039458e-24,5.093405058890612e-28,2.9014592867887336e-30,0.01001474999985857,1.4517330920351698e-33,1.5196827752390321e-32,7.857687212911578e-37,8.021073991486524e-35,8.528527810359937e-35,3.060525688132577e-39,0.19999999999998994,1.0098639919069271e-14,0.03263562500047133,3.605156264239514e-05,0.00031724375039159796,0.00471974999991655,6.943123573981346e-19,0.0006547642045738177,0.0013105113633872009,8.5245170134682e-05,5.2713731058791305e-05,5.033304924093197e-05,0.00020799810606079747,0.00013168181818024917,0.08996562499997635,2.448034375010686,1.000000000003,0.24999999999949998,0.020000000000059998,3.3577726526378965e-36,1.8264522406779503e-39,6.091060248142621e-44,2.7869327430764347e-38,4.970084091554981e-40,0.5208343749993513,3.172442766805694e-41,3.2,1344.0,1.056,2.7999999999999997e-07,2.8e-07,2.799425967885042e-07,1.3349239248727773e-18,5.267914739408991e-15,1.3349239248727773e-18,0.0,5.740026143925617e-11,1.237569809037922e-12,7.486719628293097e-19,5.19941504192541e-34,2.6015057009270243e-37,1.4080975485537547e-40,2.7232715332283454e-36,1.437376459274385e-38,1.5283121836165006e-38,5.484462033133578e-43,1.281190654255451e-05,1.2868067982694755e-09,3.440615946149957e-13,1.51739763894869e-17,6.968326388419702e-22,3.45929384041276e-26,1.8499247173890703e-28,9.298364605426279e-32,4.6523980746412475e-35,9.284669717751802e-31,4.862984880779492e-33,1.1550346547740595e-34,4.870157783395254e-34,4.64554589452648e-33,8.187386697945539e-35,1.7845464531558619e-37,1.9587364404047507e-40,3.211948935988307e-18,1.5884634999544335e-06,-9.55699999954743e-07,-1.1115000003419483e-05,-8.434000001508289e-07,3.231564774102167e-18,1.5103199999732961e-06,6.914310000299515e-08,2.0952453291078803e-08,1.5636005415300706e-06,1.3838999997368844e-07,9.00188996622242e-09,2.5665561788659302e-20,2.619060051769835e-08,2.304767442602121e-08,2.3047697663725384e-08,8.021485316027915e-13,3.231564774102167e-15,8.726206224022918e-18,1.4639530163393363e-07,5.084075549756041e-17,1.442062505695806e-06,2.095243359390762e-08,3.2213172452744947e-06,1.5113057429432912e-06,1.3729190284177645e-06,1.3639213582321899e-06,2.6190576563934525e-08,8.434188535209641e-07,2.3047676953298384e-08,1.111542744061023e-05,2.3047676953298384e-08,9.556943428686126e-07,1.1999940738348716e-10,-1.9999901237357457e-11,2.3999881477036245e-12,6.218100688550916e-40,3.382320695965736e-43,1.1279746975491609e-47,9.203864141181548e-44,-9.455995620412893e-13,5.160989203677776e-42,2.5956787985144522e-11,5.8748970205488715e-46,1.3431090610524724e-37,3.5067883021121843e-42,9.745696397057432e-46,2.8614203937858147e-38,8.584738309430233e-38,7.952134546487969e-44,1.8498308293585064e-40,2.92663401233139e-41,1.8264558935801566e-39,1.6110250686512246e-36
