value_component_environment_variable_time,value_component_Casp8_variable_Casp8,value_component_Casp8_variable_Casp8Bid,value_component_Casp8_variable_J_0,value_component_Casp8_variable_J_f0,value_component_Casp8_variable_J_Casp8,value_component_Apaf_1_variable_Apaf_1,value_component_Apaf_1_variable_J_Apaf_1,value_component_Apaf_1_variable_J_1,value_component_CytcApaf_1_variable_CytcApaf_1,value_component_CytcApaf_1_variable_J_1b,value_component_Cytc_variable_Cytc,value_component_Cytc_variable_J_Cytc,value_component_Cytc_mito_variable_Cytc_mito,value_component_Cytc_mito_variable_J_14,value_component_Cytc_mito_variable_J_Cytc_mito,value_component_Bax_2_variable_Bax_2,value_component_Bax_2_variable_J_Bax_2,value_component_tBid_mito_variable_tBid_mito,value_component_tBid_mito_variable_J_12a,value_component_tBid_mito_variable_J_tBid_mito,value_component_tBid_variable_tBid,value_component_tBid_variable_J_11,value_component_tBid_variable_J_tBid,value_component_tBidBax_variable_tBidBax,value_component_tBidBax_variable_J_12b,value_component_tBidBax_variable_J_tBidBax,value_component_Bax_variable_Bax,value_component_Bax_variable_J_13,value_component_Bax_variable_J_Bax,value_component_Bax_variable_P_Bax,value_component_Bcl_2_variable_Bcl_2,value_component_Bcl_2_variable_J_9,value_component_Bcl_2_variable_J_Bcl_2,value_component_Bcl_2_variable_P_Bcl_2,value_component_Casp3Bcl_2_variable_Casp3Bcl_2,value_component_Casp3Bcl_2_variable_J_f9,value_component_Casp3Bid_variable_Casp3Bid,value_component_Casp3Bid_variable_J_8,value_component_Casp3Bid_variable_J_f8,value_component_Bid_variable_Bid,value_component_Bid_variable_J_Bid,value_component_Casp3_variable_Casp3,value_component_Casp3_variable_Casp3IAP,value_component_Casp3_variable_J_7,value_component_Casp3_variable_J_Casp3,value_component_Apop_variable_Apop,value_component_Pro9_variable_Pro9,value_component_Pro9_variable_ApopPro9,value_component_Pro9_variable_J_2,value_component_Pro9_variable_J_3,value_component_Pro9_variable_J_Pro9,value_component_ApopPro9_2_variable_ApopPro9_2,value_component_ApopPro9_2_variable_J_f3,value_component_ApopCasp9_2Pro3_variable_ApopCasp9_2Pro3,value_component_ApopCasp9_2Pro3_variable_J_6b,value_component_ApopCasp9_2Pro3_variable_J_f6b,value_component_Casp9Pro3_variable_Casp9Pro3,value_component_Casp9Pro3_variable_J_f6,value_component_Pro3_variable_Pro3,value_component_Pro3_variable_J_6,value_component_Pro3_variable_J_Pro3,value_component_IAP_variable_IAP,value_component_IAP_variable_Casp9IAP,value_component_IAP_variable_ApopCasp9IAP,value_component_IAP_variable_ApopCasp9_2IAP,value_component_IAP_variable_J_5,value_component_IAP_variable_J_5b,value_component_IAP_variable_J_5c,value_component_IAP_variable_J_IAP,value_component_ApopCasp9_variable_ApopCasp9,value_component_ApopCasp9_variable_J_4,value_component_ApopCasp9_variable_J_4b,value_component_Casp9_variable_Casp9,value_component_Casp9_variable_J_Casp9,value_component_ApopCasp9_2_variable_ApopCasp9_2,value_component_model_constant_variable_k_10,value_component_model_constant_variable_k_f0,value_component_model_constant_variable_k_01,value_component_model_constant_variable_k_01b,value_component_model_constant_variable_k_02,value_component_model_constant_variable_k_03,value_component_model_constant_variable_k_14,value_component_model_constant_variable_k_14b,value_component_model_constant_variable_k_15,value_component_model_constant_variable_k_15b,value_component_model_constant_variable_k_15c,value_component_model_constant_variable_k_16,value_component_model_constant_variable_k_f6,value_component_model_constant_variable_k_06b,value_component_model_constant_variable_k_17,value_component_model_constant_variable_k_18,value_component_model_constant_variable_k_f8,value_component_model_constant_variable_k_09,value_component_model_constant_variable_k11,value_component_model_constant_variable_k12b,value_component_model_constant_variable_k14,value_component_model_constant_variable_k_00,value_component_model_constant_variable_k_11,value_component_model_constant_variable_k_11b,value_component_model_constant_variable_k_12,value_component_model_constant_variable_k_13,value_component_model_constant_variable_k_f3,value_component_model_constant_variable_k_04,value_component_model_constant_variable_k_04b,value_component_model_constant_variable_k_05,value_component_model_constant_variable_k_05b,value_component_model_constant_variable_k_05c,value_component_model_constant_variable_k_06,value_component_model_constant_variable_k_16b,value_component_model_constant_variable_k_f6b,value_component_model_constant_variable_k_07,value_component_model_constant_variable_k_08,value_component_model_constant_variable_k_19,value_component_model_constant_variable_k_f9,value_component_model_constant_variable_k12a,value_component_model_constant_variable_k13,value_component_model_constant_variable_p53_thresh,value_component_model_constant_variable_u,value_component_model_constant_variable_u_Bax,value_component_model_constant_variable_u_Bcl_2,value_component_model_constant_variable_P_Apaf_1,value_component_model_constant_variable_P_IAP,value_component_model_constant_variable_P_Pro3,value_component_model_constant_variable_P_Pro9,value_component_model_constant_variable_P_Bid,value_component_model_constant_variable_P_oBcl_2,value_component_model_constant_variable_P_oBax,value_component_model_constant_variable_P_Cytc_mito,value_component_model_constant_variable_p53,value_component_model_constant_variable_p
0.0,0.0,0.0,0.0,0.0,-0.0,0.004,0.000276,0.0,0.0,0.0,0.0,-0.0,0.004,0.0,0.000276,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.004,0.00016,3.2433668840890366e-05,5.6433668840890367e-05,0.004,0.0,-1.4489783575707635e-05,9.510216424292366e-06,0.0,0.0,0.0,0.0,0.0,0.004,6e-06,0.0,0.0,0.0,-0.0,0.0,0.004,0.0,0.0,0.0,0.000276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.000276,0.004,0.0,0.0,0.0,0.0,0.0,0.0,6e-06,0.0,0.0,0.0,0.0,-0.0,0.0,10.0,0.1,0.5,0.5,0.5,0.5,5.0,5.0,5.0,5.0,5.0,10.0,0.001,0.5,5.0,10.0,0.1,0.5,10.0,10.0,10.0,0.5,5.0,50000.0,10.0,10.0,0.1,0.5,0.5,0.0035,0.0035,0.0035,0.5,10.0,0.1,0.0035,0.5,10.0,0.1,10.0,10.0,0.004,0.006,0.006,0.006,0.0003,3e-05,0.0003,0.0003,3e-05,8e-05,3e-05,0.0003,0.0066,4.0
0.1,0.0,0.0,0.0,0.0,-0.0,0.004027579516894429,0.0002758345228986334,0.0,0.0,0.0,0.0,-0.0,0.004027579516894429,0.0,0.0002758345228986334,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0039873989642563125,0.00015880654133250806,3.250927505535249e-05,5.6433668840890367e-05,0.0039827101013988194,0.0,-1.4386044184100552e-05,9.510216424292366e-06,0.0,0.0,0.0,0.0,0.0,0.004000599554715096,5.9964026717094205e-06,0.0,0.0,0.0,-0.0,0.0,0.004027579516894429,0.0,0.0,0.0,0.0002758345228986334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004027579516894429,0.0,0.0002758345228986334,0.004000599554715096,0.0,0.0,0.0,0.0,0.0,0.0,5.9964026717094205e-06,0.0,0.0,0.0,0.0,-0.0,0.0,10.0,0.1,0.5,0.5,0.5,0.5,5.0,5.0,5.0,5.0,5.0,10.0,0.001,0.5,5.0,10.0,0.1,0.5,10.0,10.0,10.0,0.5,5.0,50000.0,10.0,10.0,0.1,0.5,0.5,0.0035,0.0035,0.0035,0.5,10.0,0.1,0.0035,0.5,10.0,0.1,10.0,10.0,0.004,0.006,0.006,0.006,0.0003,3e-05,0.0003,0.0003,3e-05,8e-05,3e-05,0.0003,0.0066,4.0
0.2,0.0,0.0,0.0,0.0,-0.0,0.004055142167204174,0.0002756691469967749,0.0,0.0,0.0,0.0,-0.0,0.004055142167204174,0.0,0.0002756691469967749,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0039749251740315555,0.00015762765779348803,3.2584117796701035e-05,5.6433668840890367e-05,0.003965550315846944,0.0,-1.4283085470789299e-05,9.510216424292366e-06,0.0,0.0,0.0,0.0,0.0,0.0040011987427653085,5.99280754340815e-06,0.0,0.0,0.0,-0.0,0.0,0.004055142167204174,0.0,0.0,0.0,0.0002756691469967749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004055142167204174,0.0,0.0002756691469967749,0.0040011987427653085,0.0,0.0,0.0,0.0,0.0,0.0,5.99280754340815e-06,0.0,0.0,0.0,0.0,-0.0,0.0,10.0,0.1,0.5,0.5,0.5,0.5,5.0,5.0,5.0,5.0,5.0,10.0,0.001,0.5,5.0,10.0,0.1,0.5,10.0,10.0,10.0,0.5,5.0,50000.0,10.0,10.0,0.1,0.5,0.5,0.0035,0.0035,0.0035,0.5,10.0,0.1,0.0035,0.5,10.0,0.1,10.0,10.0,0.004,0.006,0.006,0.006,0.0003,3e-05,0.0003,0.0003,3e-05,8e-05,3e-05,0.0003,0.0066,4.0
0.30000000000000004,0.0,0.0,0.0,0.0,-0.0,0.004082693794920167,0.000275503837230479,0.0,0.0,0.0,0.0,-0.0,0.004082693794920167,0.0,0.000275503837230479,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.003962534540846854,0.00015645970795396155,3.265846159580925e-05,5.6433668840890367e-05,0.00394847556131394,0.0,-1.4180636943591274e-05,9.510216424292366e-06,0.0,0.0,0.0,0.0,0.0,0.004001797691193917,5.989213852836498e-06,0.0,0.0,0.0,-0.0,0.0,0.004082693794920167,0.0,0.0,0.0,0.000275503837230479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004082693794920167,0.0,0.000275503837230479,0.004001797691193917,0.0,0.0,0.0,0.0,0.0,0.0,5.989213852836498e-06,0.0,0.0,0.0,0.0,-0.0,0.0,10.0,0.1,0.5,0.5,0.5,0.5,5.0,5.0,5.0,5.0,5.0,10.0,0.001,0.5,5.0,10.0,0.1,0.5,10.0,10.0,10.0,0.5,5.0,50000.0,10.0,10.0,0.1,0.5,0.5,0.0035,0.0035,0.0035,0.5,10.0,0.1,0.0035,0.5,10.0,0.1,10.0,10.0,0.004,0.006,0.006,0.006,0.0003,3e-05,0.0003,0.0003,3e-05,8e-05,3e-05,0.0003,0.0066,4.0
0.4,0.0,0.0,0.0,0.0,-0.0,0.004110232900297612,0.0002753386025982143,0.0,0.0,0.0,0.0,-0.0,0.004110232900297612,0.0,0.0002753386025982143,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.003950237178772952,0.00015530342484487618,3.273224576825266e-05,5.6433668840890367e-05,0.003931496206845927,0.0,-1.4078760816783197e-05,9.510216424292366e-06,0.0,0.0,0.0,0.0,0.0,0.004002396367397775,5.985621795613351e-06,0.0,0.0,0.0,-0.0,0.0,0.004110232900297612,0.0,0.0,0.0,0.0002753386025982143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004110232900297612,0.0,0.0002753386025982143,0.004002396367397775,0.0,0.0,0.0,0.0,0.0,0.0,5.985621795613351e-06,0.0,0.0,0.0,0.0,-0.0,0.0,10.0,0.1,0.5,0.5,0.5,0.5,5.0,5.0,5.0,5.0,5.0,10.0,0.001,0.5,5.0,10.0,0.1,0.5,10.0,10.0,10.0,0.5,5.0,50000.0,10.0,10.0,0.1,0.5,0.5,0.0035,0.0035,0.0035,0.5,10.0,0.1,0.0035,0.5,10.0,0.1,10.0,10.0,0.004,0.006,0.006,0.006,0.0003,3e-05,0.0003,0.0003,3e-05,8e-05,3e-05,0.0003,0.0066,4.0
0.5,0.0,0.0,0.0,0.0,-0.0,0.004137753564718396,0.0002751734786116896,0.0,0.0,0.0,0.0,-0.0,0.004137753564718396,0.0,0.0002751734786116896,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.003938073002148957,0.00015416189973451214,3.2805230827996625e-05,5.6433668840890367e-05,0.003914653173021118,0.0,-1.3977702613834344e-05,9.510216424292366e-06,0.0,0.0,0.0,0.0,0.0,0.00400299464271127,5.982032143732383e-06,0.0,0.0,0.0,-0.0,0.0,0.004137753564718396,0.0,0.0,0.0,0.0002751734786116896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004137753564718396,0.0,0.0002751734786116896,0.00400299464271127,0.0,0.0,0.0,0.0,0.0,0.0,5.982032143732383e-06,0.0,0.0,0.0,0.0,-0.0,0.0,10.0,0.1,0.5,0.5,0.5,0.5,5.0,5.0,5.0,5.0,5.0,10.0,0.001,0.5,5.0,10.0,0.1,0.5,10.0,10.0,10.0,0.5,5.0,50000.0,10.0,10.0,0.1,0.5,0.5,0.0035,0.0035,0.0035,0.5,10.0,0.1,0.0035,0.5,10.0,0.1,10.0,10.0,0.004,0.006,0.006,0.006,0.0003,3e-05,0.0003,0.0003,3e-05,8e-05,3e-05,0.0003,0.0066,4.0
0.6000000000000001,0.0,0.0,0.0,0.0,-0.0,0.004165259552497125,0.0002750084426850172,0.0,0.0,0.0,0.0,-0.0,0.004165259552497125,0.0,0.0002750084426850172,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.003926016624959631,0.00015303300426040267,3.287756909113258e-05,5.6433668840890367e-05,0.0038979204338437106,0.0,-1.3877306178769898e-05,9.510216424292366e-06,0.0,0.0,0.0,0.0,0.0,0.004003592598967329,5.978444406196026e-06,0.0,0.0,0.0,-0.0,0.0,0.004165259552497125,0.0,0.0,0.0,0.0002750084426850172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004165259552497125,0.0,0.0002750084426850172,0.004003592598967329,0.0,0.0,0.0,0.0,0.0,0.0,5.978444406196026e-06,0.0,0.0,0.0,0.0,-0.0,0.0,10.0,0.1,0.5,0.5,0.5,0.5,5.0,5.0,5.0,5.0,5.0,10.0,0.001,0.5,5.0,10.0,0.1,0.5,10.0,10.0,10.0,0.5,5.0,50000.0,10.0,10.0,0.1,0.5,0.5,0.0035,0.0035,0.0035,0.5,10.0,0.1,0.0035,0.5,10.0,0.1,10.0,10.0,0.004,0.006,0.006,0.006,0.0003,3e-05,0.0003,0.0003,3e-05,8e-05,3e-05,0.0003,0.0066,4.0
0.7000000000000001,0.0,0.0,0.0,0.0,-0.0,0.004192750863633797,0.0002748434948181972,0.0,0.0,0.0,0.0,-0.0,0.004192750863633797,0.0,0.0002748434948181972,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.003914068047204974,0.00015191664441653686,3.294926055766052e-05,5.6433668840890367e-05,0.0038812979893137044,0.0,-1.377757151158986e-05,9.510216424292366e-06,0.0,0.0,0.0,0.0,0.0,0.004004190236165953,5.974858583004285e-06,0.0,0.0,0.0,-0.0,0.0,0.004192750863633797,0.0,0.0,0.0,0.0002748434948181972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004192750863633797,0.0,0.0002748434948181972,0.004004190236165953,0.0,0.0,0.0,0.0,0.0,0.0,5.974858583004285e-06,0.0,0.0,0.0,0.0,-0.0,0.0,10.0,0.1,0.5,0.5,0.5,0.5,5.0,5.0,5.0,5.0,5.0,10.0,0.001,0.5,5.0,10.0,0.1,0.5,10.0,10.0,10.0,0.5,5.0,50000.0,10.0,10.0,0.1,0.5,0.5,0.0035,0.0035,0.0035,0.5,10.0,0.1,0.0035,0.5,10.0,0.1,10.0,10.0,0.004,0.006,0.006,0.006,0.0003,3e-05,0.0003,0.0003,3e-05,8e-05,3e-05,0.0003,0.0066,4.0
0.8,0.0,0.0,0.0,0.0,-0.0,0.0042202254964116975,0.00027467864702152977,0.0,0.0,0.0,0.0,-0.0,0.0042202254964116975,0.0,0.00027467864702152977,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.003902235877180515,0.00015081340879843677,3.302025357780728e-05,5.6433668840890367e-05,0.003864794788043518,0.0,-1.3678552303968744e-05,9.510216424292366e-06,0.0,0.0,0.0,0.0,0.0,0.0040047875107915585,5.97127493525065e-06,0.0,0.0,0.0,-0.0,0.0,0.0042202254964116975,0.0,0.0,0.0,0.00027467864702152977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042202254964116975,0.0,0.00027467864702152977,0.0040047875107915585,0.0,0.0,0.0,0.0,0.0,0.0,5.97127493525065e-06,0.0,0.0,0.0,0.0,-0.0,0.0,10.0,0.1,0.5,0.5,0.5,0.5,5.0,5.0,5.0,5.0,5.0,10.0,0.001,0.5,5.0,10.0,0.1,0.5,10.0,10.0,10.0,0.5,5.0,50000.0,10.0,10.0,0.1,0.5,0.5,0.0035,0.0035,0.0035,0.5,10.0,0.1,0.0035,0.5,10.0,0.1,10.0,10.0,0.004,0.006,0.006,0.006,0.0003,3e-05,0.0003,0.0003,3e-05,8e-05,3e-05,0.0003,0.0066,4.0
0.9,0.0,0.0,0.0,0.0,-0.0,0.004247683855601826,0.00027451389686638904,0.0,0.0,0.0,0.0,-0.0,0.004247683855601826,0.0,0.00027451389686638904,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0038905183741862015,0.00014972306005705174,3.3090558595773156e-05,5.6433668840890367e-05,0.003848409020516965,0.0,-1.3580237698809426e-05,9.510216424292366e-06,0.0,0.0,0.0,0.0,0.0,0.0040053844316435185,5.967693410138891e-06,0.0,0.0,0.0,-0.0,0.0,0.004247683855601826,0.0,0.0,0.0,0.00027451389686638904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004247683855601826,0.0,0.00027451389686638904,0.0040053844316435185,0.0,0.0,0.0,0.0,0.0,0.0,5.967693410138891e-06,0.0,0.0,0.0,0.0,-0.0,0.0,10.0,0.1,0.5,0.5,0.5,0.5,5.0,5.0,5.0,5.0,5.0,10.0,0.001,0.5,5.0,10.0,0.1,0.5,10.0,10.0,10.0,0.5,5.0,50000.0,10.0,10.0,0.1,0.5,0.5,0.0035,0.0035,0.0035,0.5,10.0,0.1,0.0035,0.5,10.0,0.1,10.0,10.0,0.004,0.006,0.006,0.006,0.0003,3e-05,0.0003,0.0003,3e-05,8e-05,3e-05,0.0003,0.0066,4.0
