M,MAPKK,MKP3,Mp,Mpp,Time
500.0,50.0,100.0,0.0,0.0,0.0
499.99545557090767,50.0,100.0,0.00454133230942191,3.0967828505827836e-06,0.01
499.9909131901747,50.0,100.0,0.00907443224585823,1.2377579290470929e-05,0.02
499.9863728539873,50.0,100.0,0.013599317927437037,2.7828085196323055e-05,0.03
499.98183455853973,50.0,100.0,0.018116007431705782,4.943402844543955e-05,0.04
499.97729830003533,50.0,100.0,0.02262451879572208,7.718116884460283e-05,0.05
499.97276407468564,50.0,100.0,0.02712487001614608,0.0001110552980579551,0.06
499.9682318787111,50.0,100.0,0.03161707904933137,0.00015104223953577364,0.07
499.96370170834007,50.0,100.0,0.036101163811412734,0.0001971278484456672,0.08
499.95917355981,50.0,100.0,0.04057714217840341,0.00024929801159657647,0.09
499.95464742936633,50.0,100.0,0.04504503198628494,0.00030753864736837803,0.1
499.9501233132633,50.0,100.0,0.04950485103109757,0.00037183570564113514,0.11
499.9456012077633,50.0,100.0,0.05395661706903097,0.0004421751677239983,0.12
499.94108110913714,50.0,100.0,0.05840034781651496,0.0005185430462842712,0.13
499.9365630136644,50.0,100.0,0.06283606095030976,0.0006009253852766418,0.14
499.9320469176325,50.0,100.0,0.0672637741075963,0.0006893082598725799,0.15
499.9275328173375,50.0,100.0,0.07168350488606612,0.0007836777763899004,0.16
499.92302070908386,50.0,100.0,0.07609527084400695,0.0008840200722255874,0.17
499.9185105891839,50.0,100.0,0.08049908950036556,0.0009903213158062173,0.18
499.9140024539587,50.0,100.0,0.08489497833487944,0.0011025677064855773,0.19
499.9094962997374,50.0,100.0,0.08928295478815558,0.0012207454744827602,0.2
499.9049921228575,50.0,100.0,0.0936630362617541,0.0013448408808166676,0.21
499.9004899196645,50.0,100.0,0.0980352401182764,0.0014748402172368854,0.22
499.8959896865124,50.0,100.0,0.10239958368145327,0.0016107298061547373,0.23
499.89149141976327,50.0,100.0,0.10675608423623259,0.0017524960005745232,0.24
499.88699511578716,50.0,100.0,0.11110475902886703,0.0019001251840249323,0.25
499.88250077096257,50.0,100.0,0.11544562526700125,0.0020536037704906368,0.26
499.878008381676,50.0,100.0,0.1197787001197605,0.0022129182043428963,0.27
499.8735179443219,50.0,100.0,0.12410400071784683,0.00237805496026376,0.28
499.8690294553033,50.0,100.0,0.12842154415361093,0.002549000543190447,0.29
499.8645429110307,50.0,100.0,0.13273134748114218,0.002725741488244694,0.3
499.8600583079231,50.0,100.0,0.13703342771635657,0.0029082643606636854,0.31
499.8555756424073,50.0,100.0,0.14132780183708302,0.00309655575573261,0.32
499.8510949109182,50.0,100.0,0.14561448678314895,0.003290602298717386,0.33
499.84661610989883,50.0,100.0,0.14989349945646618,0.0034903906447975564,0.34
499.8421392357999,50.0,100.0,0.1541648567211162,0.0036959074789993654,0.35
499.8376642850805,50.0,100.0,0.1584285754034355,0.003907139516129008,0.36
499.8331912542073,50.0,100.0,0.16268467229210495,0.0041240735007024585,0.37
499.8287201396549,50.0,100.0,0.16693316413826534,0.004346696206855285,0.38
499.82425093790624,50.0,100.0,0.17117406765555349,0.004574994438314009,0.39
499.81978364545154,50.0,100.0,0.17540739952019815,0.004808955028320929,0.4
499.8153182587894,50.0,100.0,0.1796331763711103,0.005048564839563475,0.41
499.81085477442593,50.0,100.0,0.1838514148099675,0.00529381076410814,0.42
499.80639318887546,50.0,100.0,0.18806213140129793,0.005544679723334547,0.43
499.8019334986596,50.0,100.0,0.19226534267256432,0.0058011586678697056,0.44
499.79747570030827,50.0,100.0,0.19646106511424757,0.0060632345775223934,0.45
499.79301979035887,50.0,100.0,0.20064931517993048,0.006330894461217721,0.46
499.7885657653568,50.0,100.0,0.20483010928638212,0.0066041253569308345,0.47
499.78411362185483,50.0,100.0,0.2090034638136499,0.006882914331615087,0.48
499.77966335641383,50.0,100.0,0.21316939510512847,0.007167248481147655,0.49
499.77521496560223,50.0,100.0,0.21732791946764568,0.007457114930262156,0.5
499.7707684459961,50.0,100.0,0.22147905317154712,0.007752500832482656,0.51
499.76632379417924,50.0,100.0,0.22562281245077812,0.008053393370059073,0.52
499.7618810067433,50.0,100.0,0.2297592135029663,0.008359779753902723,0.53
499.7574400802871,50.0,100.0,0.2338882724895035,0.008671647223522032,0.54
499.75300101141755,50.0,100.0,0.23801000553562746,0.0089889830469584,0.55
499.7485637967489,50.0,100.0,0.24212442873050358,0.00931177452072221,0.56
499.74412843290304,50.0,100.0,0.24623155812730724,0.00964000896972819,0.57
499.73969491650945,50.0,100.0,0.2503314097433124,0.009973673747226441,0.58
499.73526324420527,50.0,100.0,0.2544239995599611,0.010312756234747285,0.59
499.7308334126351,50.0,100.0,0.258509343522947,0.010657243842035868,0.6
499.7264054184508,50.0,100.0,0.2625874575422979,0.011007124006987888,0.61
499.72197925831193,50.0,100.0,0.2666583574924557,0.011362384195586423,0.62
499.7175549288858,50.0,100.0,0.270722059212357,0.011723011901838967,0.63
499.7131324268468,50.0,100.0,0.27477857850551324,0.012088994647714554,0.64
499.7087117488768,50.0,100.0,0.2788279311400908,0.012460319983081083,0.65
499.7042928916654,50.0,100.0,0.2828701328489903,0.012836975485642756,0.66
499.69987585190927,50.0,100.0,0.2869051993299271,0.013218948760877411,0.67
499.69546062631264,50.0,100.0,0.2909331462455199,0.013606227441966967,0.68
499.69104721158703,50.0,100.0,0.2949539892233543,0.013998799189747226,0.69
499.6866356044514,50.0,100.0,0.2989677438560688,0.014396651692640912,0.7
499.68222580163206,50.0,100.0,0.30297442570143285,0.014799772666595799,0.71
499.6778177998627,50.0,100.0,0.3069740502824264,0.015208149855023,0.72
499.67341159588403,50.0,100.0,0.3109666330873181,0.015621771028735371,0.73
499.66900718644445,50.0,100.0,0.3149521895697433,0.016040623985886085,0.74
499.66460456829947,50.0,100.0,0.3189307351487829,0.016464696551907333,0.75
499.66020373821164,50.0,100.0,0.3229022852090404,0.016893976579449178,0.76
499.65580469295116,50.0,100.0,0.3268668551007519,0.0173284519482948,0.77
499.651407429295,50.0,100.0,0.330824460140034,0.017768110565169627,0.78
499.6470119440276,50.0,100.0,0.334775115608596,0.018212940363958548,0.79
499.64261823394077,50.0,100.0,0.3387188367539383,0.018662929305552828,0.8
499.63822629583296,50.0,100.0,0.3426556387894728,0.019118065377757107,0.81
499.6338361265104,50.0,100.0,0.3465855368945996,0.01957833659522907,0.82
499.629447722786,50.0,100.0,0.35050854621478356,0.02004373099941931,0.83
499.62506108148006,50.0,100.0,0.354424681861631,0.02051423665851137,0.84
499.62067619941985,50.0,100.0,0.3583339589129657,0.020989841667361814,0.85
499.61629307343986,50.0,100.0,0.36223639241290523,0.021470534147440563,0.86
499.61191170038154,50.0,100.0,0.36613199737193697,0.021956302246771295,0.87
499.6075320770933,50.0,100.0,0.37002078876699335,0.022447134139872062,0.88
