V_membrane,n,s,Time
-65.0941176472279,0.04917016615063559,0.024999571237518125,0.42
-65.09632169093771,0.04915057596421247,0.024999561015510454,0.43
-65.09852401924672,0.049130993591080765,0.02499955079288039,0.44
-65.10072463215491,0.04911141903124046,0.024999540569627925,0.45
-65.10292352966229,0.04909185228469157,0.024999530345753068,0.46
-65.10512071176886,0.04907229335143408,0.02499952012125581,0.47000000000000003
-65.10731617847462,0.049052742231468,0.024999509896136158,0.48
-65.10950992977956,0.04903319892479333,0.02499949967039411,0.49
-65.11170196568371,0.04901366343141007,0.024999489444029663,0.5
-65.11389228618702,0.04899413575131822,0.024999479217042823,0.51
-65.11608089128954,0.04897461588451777,0.024999468989433584,0.52
-65.11826778099125,0.04895510383100873,0.024999458761201947,0.53
-65.12045295529215,0.0489355995907911,0.024999448532347916,0.54
-65.12263641419223,0.048916103163864876,0.024999438302871487,0.55
-65.12481815769151,0.048896614550230054,0.02499942807277266,0.56
-65.12699818578997,0.04887713374988665,0.02499941784205144,0.5700000000000001
-65.12917649848762,0.04885766076283465,0.02499940761070782,0.58
-65.1313531299104,0.048838195512133774,0.024999397378759083,0.59
-65.13352843426989,0.04881873719917876,0.024999387146384517,0.6
-65.13570205257676,0.04879928663334676,0.02499937691340241,0.61
-65.13787398483099,0.048779843814637784,0.02499936667981276,0.62
-65.1400442310326,0.048760408743051833,0.02499935644561557,0.63
-65.14221279118158,0.04874098141858891,0.02499934621081084,0.64
-65.14437966527791,0.048721561841249005,0.02499933597539857,0.65
-65.14654485332163,0.048702150011032126,0.024999325739378755,0.66
-65.1487083553127,0.04868274592793827,0.024999315502751404,0.67
-65.15087017125116,0.04866334959196743,0.02499930526551651,0.68
-65.15303030113698,0.048643961003119615,0.024999295027674076,0.6900000000000001
-65.15518874497016,0.04862458016139483,0.0249992847892241,0.7000000000000001
-65.15734550275072,0.04860520706679306,0.02499927455016658,0.71
-65.15950057447864,0.04858584171931432,0.024999264310501524,0.72
-65.16165396015393,0.0485664841189586,0.024999254070228925,0.73
-65.1638056597766,0.048547134265725905,0.024999243829348785,0.74
-65.16595567334663,0.04852779215961623,0.024999233587861106,0.75
-65.16810400086402,0.04850845780062958,0.024999223345765886,0.76
-65.1702506423288,0.04848913118876595,0.02499921310306312,0.77
-65.17239559774093,0.04846981232402535,0.02499920285975282,0.78
-65.17453886710044,0.048450501206407766,0.024999192615834973,0.79
-65.17668045040732,0.04843119783591321,0.02499918237130959,0.8
-65.17882034766156,0.04841190221254167,0.024999172126176663,0.81
-65.18095855886317,0.04839261433629316,0.024999161880436195,0.8200000000000001
-65.18309508401215,0.04837333420716767,0.024999151634088185,0.8300000000000001
-65.18522992310851,0.048354061825165204,0.024999141387132637,0.84
-65.18736307615222,0.04833479719028576,0.024999131139569548,0.85
-65.18949454314331,0.04831554030252934,0.024999120891398916,0.86
-65.19162453793574,0.048296290656116465,0.024999110642726998,0.87
-65.19375311974395,0.04827704811100085,0.024999100393583207,0.88
-65.19588004845981,0.048257813235054875,0.024999090143848254,0.89
-65.19800532408335,0.048238586028278546,0.024999079893522135,0.9
-65.20012894661456,0.04821936649067186,0.024999069642604854,0.91
-65.20225091605342,0.04820015462223481,0.024999059391096402,0.92
-65.20437123239994,0.048180950422967404,0.02499904913899679,0.93
-65.20648989565412,0.04816175389286964,0.024999038886306012,0.9400000000000001
-65.20860690581596,0.04814256503194152,0.024999028633024067,0.9500000000000001
-65.21072226288545,0.04812338384018304,0.02499901837915096,0.96
-65.21283596686263,0.0481042103175942,0.024999008124686688,0.97
-65.21494801774746,0.048085044464175004,0.024998997869631247,0.98
-65.21705841553995,0.04806588627992545,0.024998987613984645,0.99
-65.2191671602401,0.04804673576484554,0.024998977357746876,1.0
-65.22127425184792,0.04802759291893527,0.024998967100917945,1.01
-65.2233796903634,0.04800845774219464,0.024998956843497847,1.02
-65.22548347578653,0.04798933023462366,0.024998946585486584,1.03
-65.22758560811734,0.04797021039622231,0.024998936326884158,1.04
-65.2296860873558,0.04795109822699061,0.024998926067690566,1.05
-65.23178491350193,0.04793199372692855,0.024998915807905808,1.06
-65.23388208655571,0.04791289689603613,0.024998905547529888,1.07
-65.23597760651717,0.04789380773431336,0.0249988952865628,1.08
-65.23807147338627,0.04787472624176022,0.02499888502500455,1.09
-65.24016368716305,0.047855652418376735,0.02499887476285513,1.1
-65.24225424784748,0.04783658626416288,0.02499886450011455,1.11
-65.24434315543958,0.04781752777911867,0.024998854236782803,1.12
-65.24643040993934,0.04779847696324411,0.024998843972859893,1.1300000000000001
-65.24851601134675,0.04777943381653919,0.024998833708345818,1.1400000000000001
-65.25060036176744,0.04776039736687685,0.02499882344343808,1.1500000000000001
-65.25268316652715,0.047741368326659005,0.024998813177991946,1.16
-65.25476435182483,0.04772234687430643,0.02499880291197117,1.17
-65.2568439176605,0.04770333300981914,0.02499879264537574,1.18
-65.25892186403415,0.04768432673319713,0.02499878237820567,1.19
-65.26099819094577,0.047665328044440396,0.02499877211046095,1.2
-65.26307289839536,0.04764633694354894,0.024998761842141583,1.21
-65.26514598638295,0.04762735343052276,0.024998751573247574,1.22
-65.2672174549085,0.04760837750536186,0.024998741303778913,1.23
-65.26928730397204,0.047589409168066234,0.02499873103373561,1.24
-65.27135553357354,0.04757044841863589,0.024998720763117658,1.25
-65.27342214371303,0.04755149525707082,0.02499871049192506,1.26
-65.2754871343905,0.047532549683371034,0.024998700220157818,1.27
-65.27755050560594,0.047513611697536526,0.024998689947815927,1.28
-65.27961225735937,0.04749468129956729,0.02499867967489939,1.29
-65.28167238965077,0.04747575848946334,0.024998669401408206,1.3
-65.28373090248014,0.04745684326722466,0.024998659127342376,1.31
-65.28578779584751,0.047437935632851265,0.0249986488527019,1.32
-65.28784306975284,0.04741903558634314,0.024998638577486777,1.33
-65.28989672419615,0.0474001431277003,0.024998628301697006,1.34
-65.29194875917744,0.047381258256922736,0.02499861802533259,1.35
-65.29399917469671,0.04736238097401045,0.02499860774839353,1.36
-65.29604797075396,0.04734351127896344,0.02499859747087982,1.37
-65.29809514734917,0.04732464917178171,0.024998587192791466,1.3800000000000001
-65.30014070448237,0.04730579465246526,0.024998576914128462,1.3900000000000001
-65.30218464215356,0.047286947721014085,0.024998566634890817,1.4000000000000001
-65.30422696036271,0.04726810837742819,0.02499855635507852,1.41
-65.30626779411163,0.04724927628795135,0.024998546074756933,1.42
-65.3083075210639,0.04723045051891004,0.024998535794108892,1.43
-65.310345676848,0.0472116322183402,0.024998525512909587,1.44
-65.31238226183751,0.04719282138531825,0.024998515231159195,1.45
-65.31441727640603,0.0471740180189206,0.024998504948857896,1.46
-65.31645072092714,0.04715522211822368,0.02499849466600587,1.47
-65.3184825957744,0.04713643368230389,0.024998484382603308,1.48
-65.32051290132141,0.04711765271023766,0.02499847409865038,1.49
-65.32254163794174,0.04709887920110141,0.024998463814147272,1.5
-65.32456880600898,0.04708011315397156,0.02499845352909416,1.51
-65.32659440589671,0.04706135456792451,0.024998443243491233,1.52
-65.32861843797852,0.047042603442036694,0.024998432957338664,1.53
-65.33064090262798,0.04702385977538453,0.02499842267063664,1.54
-65.33266180021867,0.047005123567044435,0.024998412383385335,1.55
-65.33468113112419,0.04698639481609282,0.024998402095584935,1.56
-65.33669889571809,0.04696767352160611,0.02499839180723562,1.57
-65.33871509437398,0.04694895968266071,0.02499838151833757,1.58
-65.34072972746542,0.04693025329833306,0.024998371228890967,1.59
-65.34274279536601,0.04691155436769956,0.024998360938895993,1.6
-65.34475429844933,0.04689286288983664,0.024998350648352825,1.61
-65.34676423708895,0.04687417886382071,0.024998340357261645,1.62
-65.34877261165846,0.04685550228872819,0.024998330065622635,1.6300000000000001
-65.35077942253145,0.046836833163635495,0.024998319773435976,1.6400000000000001
-65.35278467008148,0.046818171487619055,0.02499830948070185,1.6500000000000001
-65.35478835468214,0.04679951725975527,0.02499829918742043,1.6600000000000001
-65.35679047670702,0.04678087047912057,0.02499828889359191,1.67
-65.3587910365297,0.046762231144791375,0.024998278599216463,1.68
-65.36079003452375,0.04674359925584409,0.024998268304294267,1.69
-65.36278747106276,0.04672497481135515,0.024998258008825512,1.7
-65.36478334652031,0.046706357810400966,0.02499824771281037,1.71
-65.36677766126999,0.046687748252057945,0.024998237416249028,1.72
-65.36877041568538,0.04666914613540252,0.02499822711914166,1.73
-65.37076161014005,0.0466505514595111,0.024998216821488454,1.74
-65.37275124500758,0.04663196422346011,0.024998206523289587,1.75
-65.37473932066158,0.04661338442632596,0.024998196224545244,1.76
-65.37672583747559,0.046594812067185076,0.0249981859252556,1.77
-65.37871079582322,0.046576247145113873,0.024998175625420838,1.78
-65.38069419607805,0.046557689659188765,0.02499816532504114,1.79
-65.38267603861365,0.04653913960848618,0.024998155024116685,1.8
-65.38465632380361,0.04652059699208252,0.024998144722647657,1.81
-65.38663505202152,0.04650206180905422,0.024998134420634234,1.82
-65.38861222364093,0.04648353405847769,0.0249981241180766,1.83
-65.39058783903546,0.04646501373942934,0.024998113814974934,1.84
-65.39256189857868,0.0464465008509856,0.024998103511329414,1.85
-65.39453440264415,0.046427995392222886,0.024998093207140224,1.86
-65.39650535160547,0.04640949736221762,0.024998082902407542,1.87
-65.39847474583622,0.046391006760046205,0.024998072597131556,1.8800000000000001
-65.40044258571,0.04637252358478507,0.024998062291312437,1.8900000000000001
-65.40240887160036,0.046354047835510635,0.024998051984950375,1.9000000000000001
-65.4043736038809,0.04633557951129932,0.024998041678045545,1.9100000000000001
-65.40633678292518,0.046317118611227524,0.02499803137059813,1.92
-65.4082984091068,0.04629866513437168,0.02499802106260831,1.93
-65.41025848279936,0.04628021907980821,0.024998010754076264,1.94
-65.41221700437642,0.04626178044661353,0.02499800044500218,1.95
-65.41417397421155,0.04624334923386405,0.02499799013538623,1.96
-65.41612939267834,0.046224925440636194,0.0249979798252286,1.97
-65.41808326015038,0.046206509066006374,0.02499796951452947,1.98
-65.42003557700126,0.046188100109051014,0.02499795920328902,1.99
-65.42198634360454,0.046169698568846534,0.024997948891507433,2.0
-65.42393556033382,0.04615130444446934,0.02499793857918489,2.0100000000000002
-65.42588322756266,0.046132917734995865,0.024997928266321565,2.02
-65.42782960636173,0.046114537770465244,0.024997917953040797,2.0300000000000002
-65.42977483086935,0.04609616420666803,0.024997907639405955,2.04
-65.43171853863623,0.046077797973807524,0.024997897325245825,2.05
-65.43366073054446,0.04605943906965513,0.024997887010560826,2.06
-65.43560140747614,0.046041087491982234,0.024997876695351383,2.07
-65.43754057031335,0.04602274323856024,0.02499786637961791,2.08
-65.43947821993821,0.04600440630716053,0.02499785606336084,2.09
-65.44141435723279,0.04598607669555452,0.024997845746580583,2.1
-65.4433489830792,0.045967754401513586,0.024997835429277564,2.11
-65.44528209835956,0.045949439422809144,0.024997825111452203,2.12
-65.44721370395592,0.04593113175721257,0.024997814793104926,2.13
-65.4491438007504,0.04591283140249527,0.02499780447423615,2.14
-65.45107238962511,0.04589453835642864,0.024997794154846292,2.15
-65.45299947146212,0.045876252616784075,0.02499778383493578,2.16
-65.45492504714355,0.04585797418133297,0.024997773514505033,2.17
-65.45684911755149,0.04583970304784673,0.02499776319355447,2.18
-65.45877168356803,0.04582143921409673,0.024997752872084517,2.19
-65.46069274607527,0.04580318267785439,0.02499774255009559,2.2
-65.46261230595529,0.045784933436891086,0.02499773222758811,2.21
-65.46453036409022,0.045766691488978224,0.024997721904562502,2.22
-65.46644692136213,0.045748456831887205,0.024997711581019186,2.23
-65.46836197865314,0.045730229463389414,0.02499770125695858,2.24
-65.47027553684532,0.045712009381256254,0.024997690932381106,2.25
-65.47218759682077,0.04569379658325911,0.02499768060728719,2.2600000000000002
-65.47409815946162,0.0456755910671694,0.024997670281677247,2.27
-65.47600722564992,0.045657392830758495,0.024997659955551702,2.2800000000000002
-65.4779147962678,0.045639201871797805,0.024997649628910972,2.29
-65.47982087219735,0.04562101818805872,0.02499763930175548,2.3000000000000003
-65.48172545432065,0.04560284177731264,0.02499762897408565,2.31
-65.48362854351981,0.045584672637330965,0.0249976186459019,2.32
-65.48553014067693,0.04556651076588509,0.024997608317204652,2.33
-65.4874302466741,0.045548356160746394,0.02499759798799433,2.34
-65.48932886239342,0.045530208819686294,0.024997587658271345,2.35
-65.49122598871698,0.045512068740476176,0.02499757732803613,2.36
-65.49312162652687,0.045493935920887435,0.024997566997289097,2.37
-65.49501577670522,0.04547581035869148,0.024997556666030676,2.38
-65.49690844013409,0.045457692051659684,0.02499754633426128,2.39
-65.4987996176956,0.04543958099756346,0.024997536001981333,2.4
-65.50068931027182,0.0454214771941742,0.024997525669191258,2.41
-65.50257751874489,0.0454033806392633,0.024997515335891476,2.42
-65.50446424399686,0.04538529133060216,0.024997505002082403,2.43
-65.50634948690985,0.04536720926596216,0.024997494667764464,2.44
-65.50823324836595,0.04534913444311472,0.02499748433293808,2.45
-65.51011552924727,0.04533106685983121,0.024997473997603673,2.46
-65.5119963304359,0.04531300651388304,0.024997463661761664,2.47
-65.51387565281392,0.04529495340304162,0.02499745332541247,2.48
-65.51575349726345,0.04527690752507832,0.024997442988556516,2.49
-65.51762986466657,0.04525886887776455,0.024997432651194224,2.5
-65.51950475590539,0.0452408374588717,0.02499742231332601,2.5100000000000002
-65.521378171862,0.04522281326617117,0.0249974119749523,2.52
-65.52325011341848,0.04520479629743435,0.024997401636073512,2.5300000000000002
-65.52512058145696,0.04518678655043265,0.02499739129669007,2.54
-65.5269895768595,0.04516878402293745,0.02499738095680239,2.5500000000000003
-65.52885710050823,0.04515078871272016,0.0249973706164109,2.56
-65.53072315328524,0.045132800617552156,0.024997360275516016,2.57
-65.53258773607261,0.045114819735204856,0.02499734993411816,2.58
-65.53445084975245,0.045096846063449644,0.024997339592217754,2.59
-65.53631249520684,0.045078879600057915,0.02499732924981522,2.6
-65.53817267331789,0.04506092034280108,0.024997318906910978,2.61
-65.5400313849677,0.04504296828945051,0.024997308563505446,2.62
-65.54188863103836,0.04502502343777762,0.024997298219599052,2.63
-65.54374456505224,0.04500708535334916,0.024997287875259518,2.64
-65.54559914476867,0.04498915415603969,0.02499727753046825,2.65
-65.54745227413494,0.04497123011809388,0.024997267185182935,2.66
-65.54930395423474,0.04495331323671228,0.02499725683940407,2.67
-65.55115418615179,0.04493540350909542,0.02499724649313217,2.68
-65.55300297096979,0.044917500932443837,0.02499723614636775,2.69
-65.55485030977243,0.04489960550395807,0.024997225799111313,2.7
-65.55669620364343,0.04488171722083866,0.024997215451363373,2.71
-65.55854065366648,0.04486383608028615,0.024997205103124438,2.72
-65.56038366092531,0.04484596207950107,0.02499719475439502,2.73
-65.5622252265036,0.04482809521568396,0.024997184405175624,2.74
-65.56406535148506,0.04481023548603537,0.024997174055466764,2.75
-65.5659040369534,0.044792382887755826,0.02499716370526895,2.7600000000000002
-65.56774128399232,0.04477453741804587,0.02499715335458269,2.77
-65.56957709368552,0.04475669907410605,0.0249971430034085,2.7800000000000002
-65.57141146711672,0.04473886785313689,0.02499713265174688,2.79
-65.5732444053696,0.04472104375233894,0.02499712229959835,2.8000000000000003
-65.57507590952788,0.04470322676891274,0.02499711194696341,2.81
-65.57690598067528,0.04468541690005882,0.02499710159384258,2.82
-65.57873461989547,0.04466761414297772,0.02499709124023636,2.83
-65.58056182827217,0.044649818494869986,0.02499708088614527,2.84
-65.58238760688909,0.04463202995293615,0.024997070531569816,2.85
-65.58421195682992,0.04461424851437675,0.024997060176510502,2.86
-65.58603487917838,0.044596474176392335,0.024997049820967846,2.87
-65.58785637501818,0.04457870693618344,0.024997039464942358,2.88
-65.58967644543299,0.044560946790950594,0.02499702910843454,2.89
-65.59149509150654,0.04454319373789435,0.02499701875144491,2.9
-65.59331231432253,0.044525447774215236,0.024997008393973973,2.91
-65.59512811496468,0.04450770889711379,0.024996998036022244,2.92
-65.59694249451667,0.044489977103790566,0.024996987677590225,2.93
-65.5987554540622,0.04447225239144609,0.024996977318678434,2.94
-65.600566994685,0.0444545347572809,0.02499696695928738,2.95
-65.60237711746876,0.04443682419849554,0.02499695659941757,2.96
-65.60418582349719,0.044419120712290545,0.024996946239069513,2.97
-65.60599311385398,0.04440142429586646,0.024996935878243722,2.98
-65.60779898962285,0.044383734946423815,0.024996925516940705,2.99
-65.6096034518875,0.04436605266116316,0.024996915155160972,3.0
-65.61140650173162,0.04434837743728503,0.024996904792905037,3.0100000000000002
-65.61320814023894,0.044330709271989954,0.024996894430173403,3.02
-65.61500836849315,0.04431304816247848,0.024996884066966586,3.0300000000000002
-65.61680718757795,0.044295394105951146,0.024996873703285093,3.04
-65.61860459857705,0.044277747099608494,0.024996863339129434,3.0500000000000003
-65.62040060257415,0.04426010714065105,0.024996852974500123,3.06
-65.62219520065297,0.044242474226279374,0.024996842609397663,3.0700000000000003
-65.62398839389719,0.04422484835369399,0.02499683224382257,3.08
-65.62578018339053,0.04420722952009544,0.024996821877775348,3.09
-65.6275705702167,0.04418961772268425,0.024996811511256514,3.1
-65.62935955545939,0.04417201295866099,0.024996801144266573,3.11
-65.6311471402023,0.044154415225226167,0.024996790776806038,3.12
-65.63293332552915,0.04413682451958034,0.024996780408875416,3.13
-65.63471811252364,0.04411924083892404,0.02499677004047522,3.14
-65.63650150226948,0.04410166418045781,0.024996759671605955,3.15
-65.63828349585036,0.04408409454138218,0.024996749302268136,3.16
-65.64006409434998,0.04406653191889769,0.024996738932462275,3.17
-65.64184329885207,0.0440489763102049,0.024996728562188875,3.18
-65.64362111044031,0.04403142771250432,0.02499671819144845,3.19
-65.64539753019841,0.044013886122996504,0.024996707820241507,3.2
-65.64717255921009,0.04399635153888199,0.02499669744856856,3.21
-65.64894619855903,0.043978823957361315,0.02499668707643012,3.22
-65.65071844932895,0.043961303375635016,0.02499667670382669,3.23
-65.65248931260355,0.04394378979090364,0.024996666330758786,3.24
-65.65425879536988,0.0439262831113032,0.024996655957221343,3.25
-65.6560268946223,0.04390878339573108,0.02499664558321873,3.2600000000000002
-65.65779360999865,0.04389129066320106,0.024996635208752824,3.27
-65.65955894258855,0.043873804910824966,0.02499662483382413,3.2800000000000002
-65.66132289348157,0.0438563261357146,0.02499661445843315,3.29
-65.66308546376729,0.04383885433498179,0.02499660408258039,3.3000000000000003
-65.6648466545353,0.04382138950573834,0.024996593706266352,3.31
-65.66660646687518,0.04380393164509609,0.024996583329491544,3.3200000000000003
-65.66836490187653,0.04378648075016684,0.02499657295225647,3.33
-65.67012196062892,0.04376903681806241,0.02499656257456163,3.34
-65.67187764422194,0.04375159984589462,0.024996552196407538,3.35
-65.67363195374517,0.043734169830775285,0.024996541817794687,3.36
-65.67538489028821,0.043716746769816225,0.024996531438723588,3.37
-65.67713645494064,0.04369933066012926,0.024996521059194747,3.38
-65.67888664879202,0.0436819214988262,0.02499651067920866,3.39
-65.68063547293197,0.04366451928301887,0.024996500298765843,3.4
-65.68238292845005,0.04364712400981908,0.02499648991786679,3.41
-65.68412901643585,0.04362973567633865,0.024996479536512014,3.42
-65.68587373797897,0.043612354279689396,0.024996469154702012,3.43
-65.68761709416897,0.04359497981698314,0.02499645877243729,3.44
-65.68935908609546,0.0435776122853317,0.02499644838971836,3.45
-65.69109971484801,0.04356025168184688,0.024996438006545715,3.46
-65.69283898151622,0.043542898003640515,0.024996427622919867,3.47
-65.69457688718964,0.04352555124782441,0.024996417238841318,3.48
-65.6963134329579,0.04350821141151039,0.024996406854310572,3.49
-65.69804861991055,0.04349087849181027,0.024996396469328136,3.5
-65.69978244913719,0.04347355248583586,0.024996386083894512,3.5100000000000002
-65.7015149217274,0.043456233390699,0.024996375698010206,3.52
-65.70324603877077,0.04343892120351148,0.02499636531167572,3.5300000000000002
-65.70497580135688,0.043421615921385125,0.024996354924891558,3.54
-65.70670421057532,0.04340431754143176,0.02499634453765823,3.5500000000000003
-65.70843126751568,0.0433870260607632,0.024996334149976235,3.56
-65.71015697326752,0.04336974147649126,0.02499632376184608,3.5700000000000003
-65.71188132892046,0.043352463785727754,0.024996313373268266,3.58
-65.71360433556404,0.043335192985584504,0.024996302984243303,3.59
-65.7153259942879,0.043317929073173334,0.02499629259477169,3.6
-65.71704630618159,0.043300672045606045,0.024996282204853938,3.61
-65.7187652723347,0.04328342189999447,0.024996271814490545,3.62
-65.7204828938368,0.04326617863345041,0.024996261423682015,3.63
-65.7221991717775,0.0432489422430857,0.02499625103242886,3.64
-65.72391410724639,0.04323171272601215,0.024996240640731575,3.65
-65.72562770133302,0.043214490079341576,0.02499623024859067,3.66
-65.72733995512701,0.043197274300185794,0.02499621985600665,3.67
-65.72905086971792,0.04318006538565662,0.024996209462980017,3.68
-65.73076044619536,0.043162863332865876,0.024996199069511275,3.69
-65.73246868564888,0.04314566813892538,0.024996188675600932,3.7
-65.7341755891681,0.04312847980094695,0.02499617828124949,3.71
-65.7358811578426,0.0431112983160424,0.024996167886457452,3.72
-65.73758539276193,0.043094123681323544,0.024996157491225322,3.73
-65.73928829501571,0.0430769558939022,0.02499614709555361,3.74
-65.74098986569352,0.0430597949508902,0.024996136699442815,3.75
-65.74269010588493,0.04304264084939934,0.024996126302893443,3.7600000000000002
-65.74438901667955,0.04302549358654145,0.024996115905906,3.77
-65.74608659916693,0.043008353159428345,0.024996105508480988,3.7800000000000002
-65.7477828544367,0.042991219565171844,0.024996095110618913,3.79
-65.74947778357839,0.04297409280088376,0.024996084712320277,3.8000000000000003
-65.75117138768162,0.04295697286367591,0.024996074313585588,3.81
-65.75286366783598,0.04293985975066012,0.024996063914415348,3.8200000000000003
-65.75455462513104,0.0429227534589482,0.024996053514810063,3.83
-65.75624426065639,0.042905653985651965,0.024996043114770237,3.84
-65.75793257550161,0.04288856132788324,0.024996032714296373,3.85
-65.75961949300041,0.04287147558743371,0.024996022313342223,3.86
-65.76130508756442,0.04285439666270446,0.02499601191195238,3.87
-65.76298936081979,0.0428373245500849,0.024996001510127666,3.88
-65.76467231379405,0.04282025924677041,0.024995991107868556,3.89
-65.76635394751473,0.042803200749956354,0.024995980705175513,3.9
-65.76803426300934,0.0427861490568381,0.024995970302049003,3.91
-65.76971326130543,0.042769104164611015,0.024995959898489493,3.92
-65.7713909434305,0.042752066070470454,0.024995949494497453,3.93
-65.77306731041209,0.04273503477161179,0.024995939090073346,3.94
-65.77474236327771,0.0427180102652304,0.024995928685217647,3.95
-65.7764161030549,0.04270099254852163,0.024995918279930814,3.96
-65.77808853077119,0.04268398161868086,0.024995907874213318,3.97
-65.77975964745409,0.042666977472903454,0.024995897468065627,3.98
-65.78142945413113,0.04264998010838477,0.024995887061488205,3.99
-65.78309795182983,0.04263298952232018,0.02499587665448152,4.0
-65.78476514157774,0.042616005711905054,0.024995866247046045,4.01
-65.78643102440235,0.04259902867433475,0.024995855839182242,4.0200000000000005
-65.78809560133121,0.04258205840680464,0.024995845430890576,4.03
-65.78975887339183,0.04256509490651008,0.024995835022171516,4.04
-65.79142084161175,0.04254813817064645,0.024995824613025533,4.05
-65.7930815070185,0.0425311881964091,0.024995814203453086,4.0600000000000005
-65.79474087063957,0.04251424498099341,0.02499580379345465,4.07
-65.79639893350253,0.042497308521594744,0.02499579338303069,4.08
-65.79805569663488,0.04248037881540846,0.02499578297218167,4.09
-65.79971116106414,0.042463455859629934,0.02499577256090806,4.1
-65.80136532781785,0.04244653965145453,0.024995762149210326,4.11
-65.80301819792352,0.0424296301880776,0.024995751737088935,4.12
-65.8046697724087,0.04241272746669453,0.024995741324544355,4.13
-65.80632005230089,0.04239583148450067,0.024995730911577054,4.14
-65.80796903862763,0.04237894223869139,0.024995720498187497,4.15
-65.80961673241644,0.042362059726462065,0.024995710084376153,4.16
-65.81126313469485,0.04234518394500805,0.024995699670143486,4.17
-65.81290824649038,0.042328314891524714,0.024995689255489964,4.18
-65.81455206883055,0.04231145256320743,0.024995678840416057,4.19
-65.8161946027429,0.04229459695725155,0.02499566842492223,4.2
-65.81783584925493,0.04227774807085246,0.02499565800900895,4.21
-65.8194758093942,0.04226090590120551,0.024995647592676685,4.22
-65.82111448418821,0.042244070445506064,0.024995637175925903,4.23
-65.82275187466449,0.04222724170094949,0.024995626758757068,4.24
-65.82438798185058,0.04221041966473117,0.02499561634117065,4.25
-65.82602280677399,0.04219360433404645,0.024995605923167113,4.26
-65.82765635046223,0.04217679570609071,0.024995595504746927,4.2700000000000005
-65.82928861394286,0.042159993778059304,0.024995585085910557,4.28
-65.8309195982434,0.042143198547147605,0.02499557466665847,4.29
-65.83254930439135,0.04212641001055098,0.02499556424699114,4.3
-65.83417773341425,0.042109628165464784,0.024995553826909024,4.3100000000000005
-65.83580488633962,0.0420928530090844,0.024995543406412597,4.32
-65.83743076419499,0.04207608453860518,0.02499553298550232,4.33
-65.83905536800789,0.042059322751222504,0.02499552256417866,4.34
-65.84067869880585,0.042042567644131716,0.024995512142442094,4.3500000000000005
-65.84230075761637,0.04202581921452821,0.024995501720293075,4.36
-65.843921545467,0.04200907745960732,0.02499549129773208,4.37
-65.84554106338524,0.04199234237656444,0.024995480874759574,4.38
-65.84715931239865,0.04197561396259493,0.024995470451376022,4.39
-65.84877629353473,0.04195889221489414,0.024995460027581896,4.4
-65.85039200782101,0.041942177130657454,0.024995449603377656,4.41
