Ca,Time
0.000787,0.0
0.0007864414032613826,0.01
0.0007858832336694981,0.02
0.0007853254926788305,0.03
0.0007847681808542068,0.04
0.0007842112987915394,0.05
0.0007836548470518291,0.06
0.0007830988261778834,0.07
0.0007825432367090111,0.08
0.0007819880791769137,0.09
0.000781433354104231,0.1
0.000780879062005407,0.11
0.0007803252033862451,0.12
0.0007797717787435134,0.13
0.0007792187885658252,0.14
0.0007786662333339311,0.15
0.0007781141135208528,0.16
0.0007775624295918435,0.17
0.0007770111820044069,0.18
0.0007764603712083682,0.19
0.0007759099976459858,0.2
0.0007753600617520633,0.21
0.0007748105639540467,0.22
0.0007742615046721159,0.23
0.0007737128843192926,0.24
0.0007731647033015149,0.25
0.0007726169620177262,0.26
0.0007720696608599544,0.27
0.0007715228002134031,0.28
0.0007709763804565413,0.29
0.0007704304019611888,0.3
0.0007698848650925957,0.31
0.0007693397702095225,0.32
0.0007687951176643214,0.33
0.0007682509078030166,0.34
0.0007677071409653828,0.35000000000000003
0.0007671638174850206,0.36
0.0007666209376894337,0.37
0.0007660785019001029,0.38
0.0007655365104325606,0.39
0.0007649949635964636,0.4
0.0007644538616956646,0.41000000000000003
0.000763913205028283,0.42
0.0007633729938867755,0.43
0.0007628332285580037,0.44
0.000762293909323303,0.45
0.0007617550364585495,0.46
0.0007612166102342259,0.47000000000000003
0.0007606786309154865,0.48
0.0007601410987622218,0.49
0.0007596040140291218,0.5
0.0007590673769657386,0.51
0.000758531187816548,0.52
0.0007579954468210108,0.53
0.000757460154213632,0.54
0.0007569253102240211,0.55
0.0007563909150769498,0.56
0.0007558569689924096,0.5700000000000001
0.0007553234721856694,0.58
0.0007547904248673311,0.59
0.000754257827243385,0.6
0.000753725679515265,0.61
0.0007531939818799017,0.62
0.0007526627345297761,0.63
0.0007521319376529723,0.64
0.0007516015914332287,0.65
0.0007510716960499901,0.66
0.000750542251678457,0.67
0.0007500132584896366,0.68
0.0007494847166503909,0.6900000000000001
0.000748956626323486,0.7000000000000001
0.0007484289876676397,0.71
0.0007479018008375689,0.72
0.0007473750659840359,0.73
0.000746848783253895,0.74
0.0007463229527901377,0.75
0.0007457975747319373,0.76
0.0007452726492146936,0.77
0.0007447481763700766,0.78
0.0007442241563260696,0.79
0.0007437005892070121,0.8
0.0007431774751336411,0.81
0.0007426548142231337,0.8200000000000001
0.0007421326065891475,0.8300000000000001
0.000741610852341861,0.84
0.0007410895515880142,0.85
0.0007405687044309475,0.86
0.0007400483109706413,0.87
0.0007395283713037536,0.88
0.0007390088855236593,0.89
0.0007384898537204865,0.9
0.0007379712759811544,0.91
0.0007374531523894097,0.92
0.0007369354830258628,0.93
0.0007364182679680233,0.9400000000000001
0.0007359015072903357,0.9500000000000001
0.000735385201064214,0.96
0.0007348693493580761,0.97
0.000734353952237378,0.98
0.0007338390097646472,0.99
0.0007333245219995159,1.0
0.0007328104889987539,1.01
0.0007322969108163008,1.02
0.0007317837875032981,1.03
0.0007312711191081209,1.04
0.0007307589056764087,1.05
0.0007302471472510971,1.06
0.000729735843872447,1.07
0.0007292249955780756,1.08
0.0007287146024029861,1.09
0.0007282046643795967,1.1
0.0007276951815377699,1.11
0.0007271861539048412,1.12
0.0007266775815056472,1.1300000000000001
0.0007261694643625539,1.1400000000000001
0.0007256618024954841,1.1500000000000001
0.0007251545959219449,1.16
0.0007246478446570548,1.17
0.0007241415487135703,1.18
0.0007236357081019123,1.19
0.0007231303228301922,1.2
0.0007226253929042373,1.21
0.0007221209183276173,1.22
0.0007216168991016683,1.23
0.0007211133352255184,1.24
0.0007206102266961119,1.25
0.000720107573508234,1.26
0.0007196053756545345,1.27
0.0007191036331255519,1.28
0.0007186023459097363,1.29
0.0007181015139934733,1.3
0.0007176011373611062,1.31
0.0007171012159949593,1.32
0.00071660174987536,1.33
0.0007161027389806611,1.34
0.0007156041832872625,1.35
0.0007151060827696332,1.36
0.0007146084374003324,1.37
0.0007141112471500305,1.3800000000000001
0.0007136145119875306,1.3900000000000001
0.0007131182318797889,1.4000000000000001
0.000712622406791935,1.41
0.0007121270366872921,1.42
0.0007116321215273975,1.43
0.0007111376612720218,1.44
0.0007106436558791885,1.45
0.0007101501053051938,1.46
0.0007096570095046253,1.47
0.0007091643684303809,1.48
0.0007086721820336877,1.49
0.0007081804502641205,1.5
0.0007076891730696195,1.51
0.0007071983503965093,1.52
0.0007067079821895159,1.53
0.0007062180683917852,1.54
0.0007057286089448996,1.55
0.0007052396037888959,1.56
0.0007047510528622824,1.57
0.0007042629561020554,1.58
0.0007037753134437162,1.59
0.0007032881248212876,1.6
0.0007028013901673303,1.61
0.0007023151094129589,1.62
0.0007018292824878581,1.6300000000000001
0.0007013439093202986,1.6400000000000001
0.0007008589898371524,1.6500000000000001
0.0007003745239639084,1.6600000000000001
0.0006998905116246881,1.67
0.0006994069527422604,1.68
0.0006989238472380565,1.69
0.0006984411950321849,1.7
0.0006979589960434462,1.71
0.0006974772501893473,1.72
0.0006969959573861158,1.73
0.0006965151175487145,1.74
0.0006960347305908551,1.75
0.0006955547964250122,1.76
0.0006950753149624374,1.77
0.0006945962861131721,1.78
0.0006941177097860618,1.79
0.0006936395858887687,1.8
0.0006931619143277855,1.81
0.0006926846950084481,1.82
0.0006922079278349483,1.83
0.000691731612710347,1.84
0.0006912557495365863,1.85
0.0006907803382145027,1.86
0.0006903053786438387,1.87
0.0006898308707232553,1.8800000000000001
0.0006893568143503444,1.8900000000000001
0.0006888832094216405,1.9000000000000001
0.0006884100558326321,1.9100000000000001
0.0006879373534777745,1.92
0.0006874651022505002,1.93
0.0006869933020432312,1.94
0.0006865219527473901,1.95
0.0006860510542534111,1.96
0.0006855806064507516,1.97
0.0006851106092279026,1.98
0.0006846410624724,1.99
0.0006841719660708354,2.0
0.0006837033199088667,2.0100000000000002
0.0006832351238712282,2.02
0.0006827673778417416,2.0300000000000002
0.0006823000817033263,2.04
0.0006818332353380093,2.05
0.0006813668386269356,2.06
0.0006809008914503778,2.07
0.0006804353936877467,2.08
0.0006799703452176005,2.09
0.0006795057459176546,2.1
0.0006790415956647916,2.11
0.0006785778943350703,2.12
0.0006781146418037354,2.13
0.0006776518379452269,2.14
0.000677189482633189,2.15
0.0006767275757404793,2.16
0.000676266117139178,2.17
0.0006758051067005971,2.18
0.0006753445442952882,2.19
0.0006748844297930525,2.2
0.0006744247630629488,2.21
0.0006739655439733021,2.22
0.0006735067723917122,2.23
0.0006730484481850621,2.24
0.0006725905712195264,2.25
0.0006721331413605792,2.2600000000000002
0.0006716761584730028,2.27
0.0006712196224208952,2.2800000000000002
0.0006707635330676785,2.29
0.0006703078902761065,2.3000000000000003
0.0006698526939082728,2.31
0.0006693979438256183,2.32
0.000668943639888939,2.33
0.0006684897819583936,2.34
0.000668036369893511,2.35
0.0006675834035531976,2.36
0.000667130882795745,2.37
0.0006666788074788367,2.38
0.0006662271774595561,2.39
0.0006657759925943928,2.4
0.0006653252527392505,2.41
0.0006648749577494532,2.42
0.0006644251074797528,2.43
0.0006639757017843355,2.44
0.000663526740516829,2.45
0.0006630782235303085,2.46
0.0006626301506773044,2.47
0.0006621825218098079,2.48
0.0006617353367792782,2.49
0.0006612885954366486,2.5
0.000660842297632333,2.5100000000000002
0.0006603964432162322,2.52
0.0006599510320377403,2.5300000000000002
0.0006595060639457506,2.54
0.0006590615387886622,2.5500000000000003
0.0006586174564143856,2.56
0.0006581738166703488,2.57
0.0006577306194035038,2.58
0.0006572878644603317,2.59
0.0006568455516868491,2.6
0.0006564036809286137,2.61
0.0006559622520307301,2.62
0.0006555212648378553,2.63
0.0006550807191942042,2.64
0.000654640614943556,2.65
0.0006542009519292584,2.66
0.000653761729994234,2.67
0.0006533229489809856,2.68
0.0006528846087316011,2.69
0.000652446709087759,2.7
0.0006520092498907337,2.71
0.0006515722309814008,2.72
0.0006511356522002419,2.73
