Time,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,parameter_1,parameter_2,parameter_3,parameter_4,parameter_5,parameter_6,parameter_7,parameter_8,parameter_9,parameter_10,parameter_11,parameter_12,parameter_13,parameter_14,compartment_1,compartment_2,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10
0.1,298.51253478030463,1.48746521969535,1199.9992321367336,0.0007100451028063861,3.141313027407002e-08,1199.999942213244,6.066944148698182e-12,2.5415211665290357e-24,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,3e+51,3e+51,24.3,108.6,1.0,1.0,14.981337284402919,0.22930096242758485,0.014273955339017022,1.2795637696509588e-06,3.536177679499489e-08,0.00016718444654691616,3.014454718558713e-10,2.308926823742596e-22,3.762182597869583e-25,9.608725318588467e-13
0.11,298.36513412093126,1.6348658790686876,1199.9990841653685,0.0008580020704618747,4.581075181632562e-08,1199.9999422132405,9.732745668319978e-12,6.4175464174871984e-24,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,3e+51,3e+51,24.3,108.6,1.0,1.0,14.979480309155615,0.2513591206481837,0.01568843549351233,1.6994159516239708e-06,5.1524631150338096e-08,0.0002018472702142594,4.396073736320222e-10,5.401716046489769e-22,9.499812687100902e-25,1.5414539835063578e-12
0.12,298.21797184601184,1.7820281539881078,1199.9989224231856,0.0010197254374455958,6.462650904798939e-08,1199.9999422132353,1.497968950921761e-11,1.4973489654853847e-23,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,3e+51,3e+51,24.3,108.6,1.0,1.0,14.977624965722576,0.27326584400066495,0.017100627997715185,2.20154257934522e-06,7.26248044627461e-08,0.00023968706878041288,6.201664190865365e-10,1.1728499822267435e-21,2.216506065227391e-24,2.3724515619160046e-12
0.13,298.07104643343246,1.928953566567454,1199.9987469646542,0.0011951599302967664,8.866502473822693e-08,1199.9999422132278,2.226647450458125e-11,3.285829029051585e-23,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,3e+51,3e+51,24.3,108.6,1.0,1.0,14.975771240035538,0.29502281764258365,0.01851054745164347,2.793039822491576e-06,9.95532861885111e-08,0.00028068316002757203,8.508438982723615e-10,2.3918434786735944e-21,4.8639681463989024e-24,3.5265114671834095e-12
0.14,297.9243563780544,2.0756436219454275,1199.9985578438896,0.0013842505673528275,1.187926513003333e-07,1199.999942213218,3.212994256300679e-11,6.77124671016147e-23,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,3e+51,3e+51,24.3,108.6,1.0,1.0,14.973919118185698,0.3166317006610006,0.019918208292473972,3.4809428134862877e-06,1.3326741416337203e-07,0.0003248150757690297,1.1399534688778794e-09,4.6241134569699564e-21,1.0023381255602484e-23,5.088655298416206e-12
0.15,297.77790019115776,2.222099808842101,1199.9983551146631,0.00158694265113441,1.5593524203879464e-07,1199.999942213205,4.5194849454810644e-11,1.3281006107422722e-22,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,3e+51,3e+51,24.3,108.6,1.0,1.0,14.972068586417516,0.3380941266313251,0.021323624799882212,4.272226277156683e-06,1.7478813183221118e-07,0.00037206255716737977,1.4963797687537316e-09,8.538118531134973e-21,1.9659679346920963e-23,7.157827316507384e-12
0.16,297.6316764003373,2.3683235996625482,1199.9981388304036,0.0018031817683410104,2.0107744648494267e-07,1199.999942213188,6.217710946542317e-11,2.5063007067157484e-22,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,3e+51,3e+51,24.3,108.6,1.0,1.0,14.970219631128202,0.3594117040972749,0.022726811097036326,5.173805166557369e-06,2.251989697009072e-07,0.0004224055519101486,1.9295716538399425e-09,1.5146868207108385e-20,3.710038882783844e-23,9.847408078164419e-12
0.17,297.4856835494341,2.5143164505657976,1199.997909044198,0.002032913789135145,2.55262383026981e-07,1199.9999422131662,8.388526867401718e-11,4.543880357569347e-22,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,3e+51,3e+51,24.3,108.6,1.0,1.0,14.968372238867651,0.38058601703519823,0.0241277811512581,6.19253528947265e-06,2.856454573373409e-07,0.0004758242112822763,2.449539056670779e-09,2.594188178866061e-20,6.726234321586936e-23,1.3285447494166731e-11
0.18,297.339920197987,2.6600798020129197,1199.9976658087983,0.0022760848619685,3.195889614011317e-07,1199.9999422131389,1.1123251967362852e-10,7.972033821896173e-22,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,3e+51,3e+51,24.3,108.6,1.0,1.0,14.966526396332293,0.4016186253772191,0.02552654877928204,7.335213914081392e-06,3.573319137279038e-07,0.0005322988862571745,3.066827292567325e-09,4.306778162741955e-20,1.1800870580584755e-22,1.7616567370355752e-11
0.19,297.19438492083475,2.805615079165159,1199.9974091766292,0.0025326414101270508,3.9520984790741134e-07,1199.9999422131048,1.4524572181035932e-10,1.368824923339768e-21,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,3e+51,3e+51,24.3,108.6,1.0,1.0,14.964682090360812,0.42251106550087075,0.026923127651075292,8.608580368472976e-06,4.415189745709328e-07,0.0005918101240551159,3.792497533519422e-09,6.95440636161008e-20,2.0262480903278458e-22,2.300338964243096e-11
0.2,297.04907630903193,2.950923690967983,1199.997139199773,0.002802530139938299,4.833360649171384e-07,1199.999942213063,1.8704488784205998e-10,2.2677222720920645e-21,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,3e+51,3e+51,24.3,108.6,1.0,1.0,14.962839307946517,0.44326485052029746,0.02831753128104745,1.0019316667655189e-05,5.395285400935472e-07,0.0006543386674907547,4.638170945802606e-09,1.0952770852357349e-19,3.3568688095022783e-22,2.962328717065976e-11
0.21,296.90399296832373,3.096007031676161,1199.9968559299934,0.0030856980265440677,5.852294192320956e-07,1199.9999422130122,2.378768827705957e-10,3.6579635659050894e-21,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,3e+51,3e+51,24.3,108.6,1.0,1.0,14.960998036218758,0.46388147091865367,0.029709773042684993,1.1574048065600407e-05,6.527351261229062e-07,0.000719865449126838,5.615956031289678e-09,1.6865815507748649e-19,5.414815426285421e-22,3.7673720399503846e-11
0.22,296.7591335195882,3.240866480411739,1199.9965594187267,0.0033820923179499578,7.022047056349931e-07,1199.9999422129508,2.9910559122419744e-10,5.755440988468884e-21,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,3e+51,3e+51,24.3,108.6,1.0,1.0,14.959158262449277,0.48436239488740823,0.03109986616430892,1.3279343652386347e-05,7.825681539507177e-07,0.0007883715897651288,6.738469773076866e-09,2.5445865291327445e-19,8.51966769491947e-22,4.737067963507724e-11
0.23,296.6144965981731,3.385503401826826,1199.9962497170943,0.003691660528513953,8.356264559404968e-07,1199.9999422128778,3.722261156353666e-10,8.880869545080402e-21,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,3e+51,3e+51,24.3,108.6,1.0,1.0,14.957319974044507,0.5047090688141541,0.03248782373543454,1.5141716909789654e-05,9.305081575092234e-07,0.0008598383945227023,8.0188064388524e-09,3.768321762084002e-19,1.314617165810028e-21,5.895093316684488e-11
0.24,296.4700808538441,3.5299191461558665,1199.9959268759023,0.004014350438524759,9.869086697745536e-07,1199.9999422127912,4.5886607684508496e-10,1.3452422848528474e-20,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,3e+51,3e+51,24.3,108.6,1.0,1.0,14.955483158545611,0.5249229176739366,0.03387365870727244,1.7167626278164857e-05,1.0980863287445643e-06,0.0009342473503868504,9.470534997411447e-09,5.486455654562212e-19,1.9913338030552234e-21,7.267223268289805e-11
0.25,296.3258849507055,3.674115049294493,1199.9955909456419,0.004350110093116074,1.1575144409804576e-06,1199.9999422126891,5.607867259249588e-10,2.0052419363792257e-20,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,3e+51,3e+51,24.3,108.6,1.0,1.0,14.953647803628176,0.5450053454159548,0.03525738389348475,1.9363475713918562e-05,1.2868839511794255e-06,0.0010115801236667771,1.1107695533588362e-08,7.864173744908914e-19,2.968315583527349e-21,8.881348874738102e-11
0.26,296.18190756671737,3.8180924332825446,1199.9952419764982,0.004698887797759437,1.3489535821232182e-06,1199.99994221257,6.798936850466701e-10,2.943476209152665e-20,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,3e+51,3e+51,24.3,108.6,1.0,1.0,14.951813897096757,0.5649577353979699,0.03663901197481972,2.17356152263084e-05,1.4985296142745553e-06,0.0010918185566987425,1.2944776452616942e-08,1.1111353637730283e-18,4.357160429022524e-21,1.0767647121480971e-10
0.27,296.0381473939571,3.961852606042809,1199.994880018345,0.005060632120529812,1.5627839283392124e-06,1199.9999422124317,8.18230633963096e-10,4.2597616142146455e-20,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,3e+51,3e+51,24.3,108.6,1.0,1.0,14.949981426888888,0.5847814507085427,0.03801855549660419,2.4290341432604147e-05,1.7347005269900732e-06,0.0011749446661804017,1.499672699208226e-08,1.5491862306585839e-18,6.305623466072955e-21,1.295848086367951e-10
0.28,295.89460313805756,4.105396861942374,1199.9945051207542,0.005435291886674506,1.8006085431199737e-06,1199.9999422122721,9.779917245860153e-10,6.082466330269296e-20,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,3e+51,3e+51,24.3,108.6,1.0,1.0,14.948150381068585,0.6044778345955939,0.03939602687412985,2.7033898076070867e-05,1.997119281565341e-06,0.0012609406397595146,1.7278930408170605e-08,2.1334547850367617e-18,9.003723689316354e-21,1.5488595364611497e-10
0.29,295.75127351822493,4.248726481774978,1199.9941173329948,0.005822816178655473,2.0640758097331054e-06,1199.9999422120884,1.1615208420736783e-09,8.575875666370299e-20,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,3e+51,3e+51,24.3,108.6,1.0,1.0,14.94632074782724,0.6240482108064387,0.04077143839248343,2.9972476557973524e-05,2.2875538322765263e-06,0.0013497888339459104,1.9807204852959328e-08,2.9045683989409325e-18,1.2694646683933384e-20,1.839510651319891e-10
0.3,295.6081572667197,4.391842733280314,1199.9937167040416,0.0062231543309220335,2.3548768190075284e-06,1199.9999422118788,1.3713227421233246e-09,1.1964128995344844e-19,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,3e+51,3e+51,24.3,108.6,1.0,1.0,14.94449251547764,0.6434938839936887,0.0421448022115296,3.311221643979039e-05,2.6078144817990894e-06,0.0014414717708436118,2.2597778307182163e-08,3.91234216181088e-18,1.7710177587936093e-20,2.1717677121577585e-10
0.31,295.46525312906897,4.534746870930998,1199.9933032825707,0.0066362559320438915,2.6747464925150554e-06,1199.99994221164,1.6100582401326013e-09,1.6510136684722223e-19,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,3e+51,3e+51,24.3,108.6,1.0,1.0,14.94266567245731,0.6628161400132738,0.0435161303638661,3.6459205970350446e-05,2.9597550164710616e-06,0.0015359721366400335,2.566729935846101e-08,5.2173884140511984e-18,2.44394920320235e-20,2.5498440644619146e-10
0.32,295.3225598637874,4.677440136212608,1199.9928771169652,0.007062070821869991,3.025462181554522e-06,1199.9999422113694,1.880550122344018e-09,2.252776881407534e-19,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,3e+51,3e+51,24.3,108.6,1.0,1.0,14.940840207325579,0.6820162462828712,0.04488543475751066,4.001948258498357e-05,3.3452710466248466e-06,0.0016332727789814016,2.9032823756931398e-08,6.892957465791794e-18,3.334719844700271e-20,2.9782094700036915e-10
0.33,295.1800762417076,4.819923758292357,1199.9924382553245,0.007500549084471325,3.4088402627332493e-06,1199.9999422110643,2.1857967351409016e-09,3.0472407121054935e-19,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,3e+51,3e+51,24.3,108.6,1.0,1.0,14.939016108755641,0.7010954521846899,0.046252727182317245,4.379903337594552e-05,3.7662961423889487e-06,0.0017333567034141248,3.27117817458923e-08,9.027040284496866e-18,4.510737897468531e-20,3.461611617980221e-10
0.34,295.0378010464107,4.96219895358925,1199.991986745458,0.007951641052780189,3.82673838877779e-06,1199.9999422107212,2.52896328573122e-09,4.084864911211436e-19,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,3e+51,3e+51,24.3,108.6,1.0,1.0,14.937193365540653,0.7200549893130375,0.04761801930585074,4.780379561200114e-05,4.224804231858489e-06,0.0018362070725830406,3.672199966094959e-08,1.172465991593148e-17,6.046696582201983e-20,4.0050623372201684e-10
0.35000000000000003,294.89573307404083,5.104266925959107,1199.9915226348878,0.008415297306685311,4.281054574001106e-06,1199.9999422103367,2.9133856254405993e-09,5.421990572212886e-19,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,3e+51,3e+51,24.3,108.6,1.0,1.0,14.935371966591974,0.7388960717988255,0.04898132267516193,5.203965722189999e-05,4.722808497436023e-06,0.0019418072039492414,4.10816911540114e-08,1.5110460297897335e-17,8.025994790725119e-20,4.6138435766300895e-10
0.36,294.7538711326121,5.2461288673877915,1199.9910459708601,0.008891468665340976,4.773723592687705e-06,1199.9999422099077,3.342583663665405e-09,7.138099065500151e-19,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,3e+51,3e+51,24.3,108.6,1.0,1.0,14.933551900930878,0.7576198966943531,0.050342648723439576,5.6512457239900514e-05,5.262357316128354e-06,0.0020501405662083963,4.580942263161015e-08,1.933163168193915e-17,1.0566284844164549e-19,5.293528636780795e-10
0.37,294.61221404205975,5.387785957940177,1199.9905568003437,0.009380106187924049,5.306717307829251e-06,1199.99994220943,3.820260631118178e-09,9.329739156635997e-19,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,3e+51,3e+51,24.3,108.6,1.0,1.0,14.931733157689768,0.7762276442518855,0.05170200876952013,6.122798628728463e-05,5.845534548528047e-06,0.0021611907777066425,5.0924116409502516e-08,2.4561105065913384e-17,1.3810482851893001e-19,6.049980990617625e-10
0.38,294.47076063443615,5.529239365563736,1199.990055170027,0.009881161176205876,5.882045798644451e-06,1199.9999422089,4.350299879608096e-09,1.2096439021414374e-18,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,3e+51,3e+51,24.3,108.6,1.0,1.0,14.929915726115276,0.794720478177706,0.05305941401600256,6.619198705986779e-05,6.474460706566029e-06,0.002274941605311561,5.644506153253245e-08,3.100106072215558e-17,1.7905914644718525e-19,6.889349202466608e-10
0.39,294.3295097533132,5.670490246686714,1199.9895411263274,0.010394585167375757,6.5017541762535245e-06,1199.9999422083133,4.936775258511953e-09,1.556965487649194e-18,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,3e+51,3e+51,24.3,108.6,1.0,1.0,14.928099595561157,0.8130995459846597,0.054414875554987994,7.141015475545969e-05,7.151289374272118e-06,0.0023913769610645914,6.239188321732903e-08,3.8886858429439685e-17,2.3047167278838044e-19,7.818083347334016e-10
0.4,294.1884602537,5.811539746299888,1199.9890147153938,0.010920329932992412,7.167922175475131e-06,1199.9999422076662,5.583952169327819e-09,1.9919780185694812e-18,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,3e+51,3e+51,24.3,108.6,1.0,1.0,14.926284755487773,0.8313659792702008,0.05576840436886414,7.688813752755849e-05,7.878206696425504e-06,0.0025104809002885484,6.878453893512379e-08,4.8491311229983583e-17,2.9486464231521227e-19,8.842936666765217e-10
0.41000000000000003,294.04761100195145,5.952388998048433,1199.9884759831057,0.011458347479346521,7.882663885767976e-06,1199.9999422069538,6.296292472780148e-09,2.531914305762807e-18,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,3e+51,3e+51,24.3,108.6,1.0,1.0,14.924471195461466,0.8495208939901268,0.05712001133118618,8.263153694379535e-05,8.657431022940606e-06,0.002632237620053546,7.564331582982303e-08,6.012939845540931e-17,3.747889164123794e-19,9.97097332517455e-10
0.42,293.9069608755862,6.093039124413653,1199.987924975078,0.012008590044278166,8.648126686939652e-06,1199.9999422061715,7.078455062722832e-09,3.1982360175932335e-18,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,3e+51,3e+51,24.3,108.6,1.0,1.0,14.922658905152755,0.8675653907383759,0.05846970720842035,8.864590841550008e-05,9.491211682676827e-06,0.0027566314568601997,8.298882050489774e-08,7.416337394917268e-17,4.734213245174661e-19,1.1209569303321221e-09
0.43,293.7665087633925,6.233491236607383,1199.9873617366593,0.012571010097775616,9.466491780223932e-06,1199.9999422053147,7.935292098580887e-09,4.018895138054321e-18,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,3e+51,3e+51,24.3,108.6,1.0,1.0,14.920847874338227,0.8855005549844444,0.05981750265893032,9.493676164424e-05,1.038182951282286e-05,0.0028836468852288153,9.084198411968744e-08,9.100828633221395e-17,5.94899414128177e-19,1.2566406416084898e-09
0.44,293.6262535646916,6.373746435308315,1199.9867863129425,0.013145560335868315,1.0339970593295573e-05,1199.9999422043782,8.871868495161349e-09,5.022498475821961e-18,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,3e+51,3e+51,24.3,108.6,1.0,1.0,14.919038092891574,0.9033274574132351,0.061163408240042565,0.00010150956102553891,1.133159286472463e-05,0.0030132685147702233,9.922402789134113e-08,1.111381993880414e-16,7.434576439257213e-19,1.4049503160347947e-09
0.45,293.48619418959544,6.51380581040445,1199.9861987487607,0.01373219368206115,1.127080600865678e-05,1199.9999422033563,9.893453057829778e-09,6.2432224100424314e-18,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,3e+51,3e+51,24.3,108.6,1.0,1.0,14.917229550787416,0.9210471541318346,0.0625074344055746,0.00010836972608789008,1.2342838909642332e-05,0.0031454810890330968,1.081564748826125e-07,1.350926836594598e-16,9.241548891134386e-19,1.5667200659198576e-09
0.46,293.34632955917493,6.6536704408249525,1199.9855990886872,0.014330863288472145,1.226127319759788e-05,1199.9999422022443,1.1005513151557927e-08,7.725103438137358e-18,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,3e+51,3e+51,24.3,108.6,1.0,1.0,14.915422238103991,0.9386606868837796,0.063849591504221,0.00011552263192687684,1.3417934507638265e-05,0.0032802694843111118,1.1766115800468126e-07,1.6348383738248267e-16,1.1435095450307415e-18,1.7428154202257891e-09
0.47000000000000003,293.20665860453533,6.793341395464589,1199.984987377046,0.014941522527608043,1.3313675041072776e-05,1199.9999422010362,1.2213737779049702e-08,9.513548422252417e-18,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,3e+51,3e+51,24.3,108.6,1.0,1.0,14.913616145011712,0.9561690833962915,0.06518988978842408,0.0001229736095780054,1.455927115358207e-05,0.0034176187063194403,1.2776017607513418e-07,1.9700420724871305e-16,1.4082428224555935e-18,1.93413697737072e-09
0.48,293.0671802671784,6.9328197328214864,1199.9843636579099,0.015564124995058376,1.443034391422179e-05,1199.9999421997259,1.3524026928314425e-08,1.1661799628784601e-17,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,3e+51,3e+51,24.3,108.6,1.0,1.0,14.911811261778341,0.9735733575593513,0.06652833941089742,0.00013072794644840006,1.5769266899184216e-05,0.0035575138894216726,1.3847591094253471e-07,2.3643494488768797e-16,1.7262357313724423e-18,2.141618716401119e-09
0.49,292.9278934989756,7.072106501024297,1199.9837279750986,0.01619862450871147,1.5613641517932425e-05,1199.9999421983073,1.4942490731163853e-08,1.423586660134755e-17,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,3e+51,3e+51,24.3,108.6,1.0,1.0,14.910007578769122,0.990874509650069,0.06786495042488616,0.0001387908867232291,1.7050366134439703e-05,0.0036999402950817746,1.498310258700526e-07,2.826546639220658e-16,2.1072591116901883e-18,2.3662278617851372e-09
0.5,292.7887972616646,7.211202738335264,1199.9830803721882,0.016844975104353566,1.6865956422356076e-05,1199.9999421967743,1.6475462061861138e-08,1.7306663677708538e-17,100.0,200.0,20.0,100.0,54.3,50.5,500.0,24.3,108.6,50.5,500.0,24.3,108.6,3e+51,3e+51,24.3,108.6,1.0,1.0,14.908205086440747,1.008073526611568,0.06919973278899415,0.00014716763174535142,1.8405036873398236e-05,0.0038448833095095026,1.6184844196265397e-07,3.366491592137115e-16,2.561809780687475e-18,2.608966876471516e-09
