Time,RuBP,PGA,TP,HeP,TPGA,E4P,S7P,Ru5P,GG,ATP,ADP,UTP,UDP,Pi,CO2,TPc,HePc,Suc,Pic,SucV,E,Resp,r,D,phi,v_15,chloroplast,cytosol,vacuole,phloem,RuBisCO,PGA_red,FBP_A_ase,F6P_TK1,SBP_A_ase,S7P_TK1_R5P_I,TK2_Ru5P_E,Ru5P_K,ATP_S,Starch_S,Starch_P,TPT,FBPc_A_ase,Suc_S,UTP_S,Respi,Diffu,Transl
0.11,1.9609734483624472,2.4595477820841216,0.306579326250918,2.2596654148417334,0.21970566413910705,0.05096041146443936,1.939490817850673,0.1707694066953961,100.00079028406125,3.890857434231936,0.5141425657680647,3.870962715470568,1.613037284529433,2.57518250985589,31.0,0.1260189699616062,0.10029072913862223,77.30999970798028,0.7877275854292041,77.30999999999548,0.5,1.0,3e-05,0.0001,0.0001,0.01001611916863648,1.0,1.0,1.0,1.0,0.36474106139541523,0.19809382029635295,0.37596353313786723,0.07004962786009374,0.048432566697935865,0.6012421535337086,0.4176147298087231,0.020597621882984925,0.3693990530798002,0.0175840719564275,0.010300811444451254,0.12075049620507392,0.024615210224785515,0.01001611916863648,0.00959328643838986,0.0023192999912394086,-2.92015205419216e-11,0.007680999970798029
0.12,1.9575412384818918,2.4648528003847527,0.2955286539371566,2.2625159241286856,0.2222865733365041,0.05118482353939804,1.9339634970302955,0.18068514402501046,100.00086318163603,3.892178042549781,0.51282195745022,3.8709584188961315,1.6130415811038696,2.579008637441139,31.0,0.12670889247149772,0.10033787870190193,77.30999988944465,0.7869948099304696,77.30999999999527,0.5,1.0,3e-05,0.0001,0.0001,0.0100208169124189,1.0,1.0,1.0,1.0,0.3641026703576319,0.19858847111893985,0.3493487411916307,0.07013799364798926,0.04689240420808848,0.5995286840793916,0.4072907211999286,0.021801021255861804,0.36899765990767147,0.01761222960162579,0.010316123595880357,0.11628975841714004,0.024885472318598036,0.0100208169124189,0.00958438791160742,0.0023192999966833395,-1.105506138021628e-11,0.007680999988944466
0.13,1.9541273545400615,2.47014014961733,0.2851472898363335,2.2651120820324815,0.22495073575479083,0.05142494619366943,1.9284384406826143,0.19047224974519789,100.00093620333197,3.8934773149036297,0.5115226850963709,3.8709539879256236,1.6130460120743777,2.5825328179086235,31.0,0.12735039023870692,0.10038754540565335,77.31000011915594,0.7863080764300169,77.30999999999527,0.5,1.0,3e-05,0.0001,0.0001,0.010025765686032825,1.0,1.0,1.0,1.0,0.36346768794445145,0.19908089698937204,0.3252359076040239,0.07021847454300692,0.045457420515022745,0.5978159166116104,0.39769337441244035,0.022989580888549185,0.36856572986114644,0.01763832501421519,0.010330227982667658,0.11210680848521994,0.025138088935623956,0.010025765686032825,0.00957605085745222,0.0023193000035746786,1.1916067091388705e-11,0.007681000011915595
0.14,1.9507316183324064,2.475409919902959,0.27537762081743516,2.2674774997968243,0.22769120429543385,0.05167970403345364,1.9229166404850904,0.20013775724141822,100.00100934096649,3.8947551542929935,0.5102448457070071,3.87094942557856,1.6130505744214412,2.585782466765016,31.0,0.12794646135653823,0.10043955247787592,77.31000039953575,0.7856645605870264,77.30999999999553,0.5,1.0,3e-05,0.0001,0.0001,0.010030947841615716,1.0,1.0,1.0,1.0,0.3628360810098276,0.19957109177177215,0.3033313361882844,0.07029180249370155,0.044117445217973186,0.596104158550378,0.38874658514358557,0.02416411440912426,0.36810762704440564,0.017662539359154142,0.01034323426450703,0.10817721872751548,0.025373960309173205,0.010030947841615716,0.009568240864218916,0.0023193000119860726,3.995402186179886e-11,0.0076810000399535755
0.15,1.9473538597312952,2.4806622007667083,0.26616857158449925,2.2696330332998045,0.23050175657563363,0.05194812457302381,1.9173989892036978,0.20968798023668325,100.00108258703328,3.8960114956154603,0.5089885043845406,3.870944734715961,1.6130552652840395,2.5887818852575344,31.0,0.1284998548602506,0.10049373224377645,77.31000073283307,0.7850616781800118,77.30999999999608,0.5,1.0,3e-05,0.0001,0.0001,0.010036346639485851,1.0,1.0,1.0,1.0,0.36220781791002093,0.20005905093416493,0.2833828339973308,0.07035862403229394,0.04286357015369565,0.5943936866531463,0.38038440443181704,0.025325350226329667,0.3676272013674517,0.017685032777129253,0.010355239644298178,0.10447937274345179,0.025593929683613473,0.010036346639485851,0.009560926445385493,0.0023193000219849922,7.328370028869546e-11,0.007681000073283309
0.16,1.9439939157925676,2.4858970811533516,0.2574746180023037,2.271597204999921,0.2333767907053904,0.05222932448276811,1.9118862938877779,0.2191286163821435,100.00115593461477,3.8972463014672347,0.5077536985327663,3.870939918061044,1.6130600819389567,2.591552728039366,31.0,0.1290131007514127,0.1005499255013422,77.31000112113428,0.7844970556862012,77.309999999997,0.5,1.0,3e-05,0.0001,0.0001,0.01004194618583521,1.0,1.0,1.0,1.0,0.3615828683374176,0.20054477135080906,0.26517271566172884,0.07041951335499755,0.04168794864612917,0.5926847511052111,0.37254932023233867,0.02647394388196918,0.36712786464670255,0.0177059476112185,0.010366330738777638,0.10099403986836832,0.025798789256515953,0.01004194618583521,0.009554078681191708,0.0023193000336340286,1.1211372715619339e-10,0.007681000112113428
0.17,1.94065163011851,2.491114649438221,0.24925510801686465,2.27338649380027,0.23631125311983273,0.052522499951334935,1.90637928511952,0.2284648189729617,100.00122937732066,3.8984595591569198,0.5065404408430816,3.870934978213979,1.6130650217860216,2.5941143253068906,31.0,0.12948853128180474,0.1006079810555078,77.31000156637052,0.7839685094487086,77.30999999999834,0.5,1.0,3e-05,0.0001,0.0001,0.010047731386245566,1.0,1.0,1.0,1.0,0.36096120320204284,0.20102825116380624,0.24851243548999546,0.07047498130780837,0.040583654335925846,0.5909775783870512,0.3651910789163042,0.027610486581142128,0.3666126440887873,0.01772541061682779,0.01037658486704031,0.09770407775222911,0.02598928358695433,0.010047731386245566,0.009547670964839442,0.0023193000469911157,1.5663721795317054e-10,0.007681000156637053
0.18,1.9373268521988625,2.4963149934392637,0.241473582063542,2.2750156235464254,0.23930056396210322,0.05282691675990892,1.9008786265407533,0.23770127109764155,100.00130290922458,3.89965127763845,0.5053487223615509,3.8709299176670955,1.6130700823329056,2.5964840045162925,31.0,0.12992830290283452,0.10066775521765892,77.31000207032588,0.7834740242124117,77.31000000000016,0.5,1.0,3e-05,0.0001,0.0001,0.010053687895743733,1.0,1.0,1.0,1.0,0.36034279450898843,0.2015094896385563,0.2332379633383926,0.07052548432993919,0.03954454494010208,0.5892723742276336,0.3582655390924798,0.028735514031498245,0.3660842349337488,0.017743535166020508,0.010386071337383609,0.09459413954015465,0.026166114037576613,0.010053687895743733,0.00954167874100216,0.0023193000621097764,2.0703257164189637e-10,0.0076810002070325884
0.19,1.9340194369189816,2.5014982004266955,0.23409727743604228,2.2764977755951805,0.24234056697329917,0.05314190323295847,1.8953849216189942,0.24684223539572983,100.0013765248185,3.9008214852066696,0.5041785147933314,3.8709247388161216,1.6130752611838797,2.598677327249768,31.0,0.1303344125451015,0.10072911139487854,77.31000263464463,0.7830117372438992,77.31000000000252,0.5,1.0,3e-05,0.0001,0.0001,0.010059802077808927,1.0,1.0,1.0,1.0,0.3597276152669306,0.20198848705640665,0.2192061412118694,0.0705714310434506,0.03856516208027609,0.5875693257018882,0.35173385503268845,0.02984951235393126,0.36554503980309,0.017760422868133743,0.010394852394752524,0.09165045794463125,0.026329941594888905,0.010059802077808927,0.009536079312363832,0.002319300079039339,2.6346421138495613e-10,0.007681000263464464
0.2,1.9307292441308228,2.5066643571315006,0.2270967282589413,2.2778447604019463,0.24542748952042986,0.05346684449109499,1.8898987191664933,0.25589159374335213,100.00145021897534,3.901970227581471,0.5030297724185299,3.8709194439696866,1.6130805560303145,2.6007082809635573,31.0,0.13070871126929534,0.10079191971521784,77.31000326083775,0.7825799250458012,77.31000000000547,0.5,1.0,3e-05,0.0001,0.0001,0.010066060966973243,1.0,1.0,1.0,1.0,0.359115639408333,0.202465244625782,0.20629169594366173,0.07061318757246034,0.03764065090819754,0.5858686029416129,0.34556183534835044,0.030952922788522925,0.36499720082132353,0.017776164876281687,0.010402983987714165,0.08886067028951448,0.02648138916260402,0.010066060966973243,0.009530851677764374,0.0023193000978251324,3.260832272602987e-10,0.007681000326083775
0.21,1.9274561380579223,2.511813549757416,0.22044519419154093,2.2790672514138444,0.24855786522548598,0.05380117284395705,1.8844205225679718,0.2648529241835824,100.00152398688877,3.9030975651502318,0.5019024348497687,3.870914035363134,1.613085964636867,2.602589543775613,31.0,0.1310529244238553,0.10085605656185331,77.31000395029011,0.7821769836511583,77.31000000000908,0.5,1.0,3e-05,0.0001,0.0001,0.010072452222333727,1.0,1.0,1.0,1.0,0.35850684167877356,0.20293976434850927,0.19438433456858478,0.07065108479382917,0.03676665098548819,0.5841703619960712,0.3397189985782962,0.03204615090861965,0.3644426420730126,0.017790843679614015,0.010410516827596115,0.08621357852656666,0.026621046950069335,0.010072452222333727,0.00952597629213211,0.0023193001185087036,3.950281022430113e-10,0.0076810003950290116
0.22,1.9241999870988415,2.5169458639862894,0.21411848876286413,2.280174864684549,0.2517285282230423,0.054144365951133505,1.8789507915446901,0.27372950653015143,100.00159782405967,3.904203572043648,0.500796427956352,3.8709085151625957,1.6130914848374052,2.604332572298993,31.0,0.1313686577363761,0.10092140432220759,77.31000470426603,0.7818014227788213,77.3100000000134,0.5,1.0,3e-05,0.0001,0.0001,0.010078964102507413,1.0,1.0,1.0,1.0,0.3579011976003845,0.20341204897928614,0.1833869089203711,0.07068542080522101,0.035939260418688564,0.5824747453788539,0.3341783386580305,0.033129567232231635,0.3638830853875421,0.017804533703171112,0.01041749673980571,0.08369906957902912,0.02674947256495855,0.010078964102507413,0.009521434995283051,0.002319300141127981,4.704252629800232e-10,0.007681000470426604
0.23,1.9209606634430811,2.522061384986646,0.2080946400954024,2.2811763003303525,0.25493657237794964,0.05449594134856099,1.8734899474146884,0.2825243628814545,100.00167172626105,3.9052883344202693,0.4997116655797311,3.870902885473456,1.613097114526545,2.6059477616364655,31.0,0.13165740974921084,0.10098785103663836,77.31000552391532,0.7814518537406953,77.31000000001852,0.5,1.0,3e-05,0.0001,0.0001,0.010085585430567564,1.0,1.0,1.0,1.0,0.3572986834004131,0.20388210194343964,0.17321351694574022,0.07071646531024092,0.03515497123492577,0.5807818836985534,0.3289157925120986,0.03420351205506436,0.3633200764903354,0.01781730238887223,0.010423965303798185,0.08130797112802751,0.026867193989900975,0.010085585430567564,0.009517210864599541,0.0023193001657174596,5.523896808717899e-10,0.007681000552391533
0.24,1.9177380427859547,2.527160197420667,0.20235364757764174,2.282079444298957,0.25817932296311563,0.05485545249061371,1.8680383768959765,0.29124028573635635,100.00174568951257,3.9063519491730654,0.49864805082693536,3.8708971483465637,1.6131028516534374,2.6074445608348156,31.0,0.1319205811113229,0.1010552901102106,77.31000641027858,0.7811269804319032,77.31000000002447,0.5,1.0,3e-05,0.0001,0.0001,0.010092305565274082,1.0,1.0,1.0,1.0,0.35669927595818757,0.204349927275483,0.16378799475190572,0.07074446277326767,0.03441062279309292,0.5790918968377528,0.3239098719304172,0.03526829879378202,0.36275500426398155,0.017829210970810035,0.01042996031488424,0.0790319468558524,0.026974711567161146,0.010092305565274082,0.009513288105267971,0.0023193001923083574,6.410254098365709e-10,0.007681000641027858
0.25,1.914532004058861,2.5322423854511595,0.19687725686388793,2.28289146299894,0.2614543115430641,0.05522248513758576,1.8625964355787985,0.2998798629167574,100.00181971005686,3.907394522714711,0.49760547728529014,3.870891305783983,1.613108694216018,2.6088315802204414,31.0,0.13215948328513974,0.10112362002568732,77.3100073642926,0.7808255909051903,77.31000000003135,0.5,1.0,3e-05,0.0001,0.0001,0.010099114372424372,1.0,1.0,1.0,1.0,0.35610295275494813,0.20481552956092644,0.15504261708099723,0.07076963535296714,0.033703359312393585,0.5774048950294275,0.3191413274413758,0.03632421694883466,0.362189118533476,0.017840315196948463,0.010435516213564294,0.07686340021326912,0.027072499984402455,0.010099114372424372,0.009509651947634194,0.002319300220928778,7.364261249420689e-10,0.007681000736429261
0.26,1.9113424291940102,2.537308032748031,0.19164876886465615,2.2836188837484053,0.2647592549952715,0.05559665427970014,1.8571644508832084,0.30844549837729424,100.00189378433953,3.9084161699251148,0.496583830074887,3.870885359743895,1.6131146402561058,2.610116682785572,31.0,0.13237534609570206,0.10119274408048082,77.31000838679549,0.7805465500799224,77.31000000003922,0.5,1.0,3e-05,0.0001,0.0001,0.010106002198594852,1.0,1.0,1.0,1.0,0.3555096918300859,0.20527891388575703,0.14691700242935357,0.07079218539620057,0.03303059407166519,0.5757209797737946,0.3145928686452776,0.03737153457535125,0.3616235452591251,0.017850665942377216,0.010440664451066216,0.0747953926821859,0.027161009993633203,0.010106002198594852,0.009506288558381655,0.0023193002516038647,8.386756263425998e-10,0.00768100083867955
0.27,1.9081692029390191,2.5423572224936026,0.18665289607369248,2.284267654333515,0.2680920381937025,0.05597760167075009,1.8517427244311813,0.3169394293869856,100.00196790899311,3.909417013327633,0.4955829866723685,3.8708793121444143,1.613120687855587,2.611307052404603,31.0,0.13256932369812952,0.10126257017221751,77.31000947853067,0.7802887939852392,77.31000000004815,0.5,1.0,3e-05,0.0001,0.0001,0.010112959849734588,1.0,1.0,1.0,1.0,0.35491947174665756,0.20574008579715852,0.13935721445078658,0.07081229728433897,0.03238998254802572,0.5740402445736662,0.31024896312755196,0.038410500320634845,0.36105929813365256,0.017860309661690898,0.0104454337622037,0.07282158158559685,0.027240669657958138,0.010112959849734588,0.009503184970400041,0.00231930028435592,9.478482521432796e-10,0.007681000947853068
0.28,1.9050122126329996,2.5473900373893184,0.18187558577318633,2.284843217604277,0.27145069499399876,0.05636499296992509,1.8463315347952827,0.3253637453814613,100.00204208081817,3.910397182089162,0.4946028179108389,3.870873164868115,1.6131268351318866,2.612409278731388,31.0,0.1327425017541028,0.10133301053129816,77.31001064015233,0.7800513228464844,77.3100000000582,0.5,1.0,3e-05,0.0001,0.0001,0.010119978564467223,1.0,1.0,1.0,1.0,0.35433227154973795,0.20619905125450635,0.13231491480135862,0.07083013974573259,0.03177938995187063,0.5723627757865376,0.30609557579554675,0.0394413456659029,0.36049729243235373,0.017869288959270598,0.010449850504960646,0.07093614563792662,0.027311886246503877,0.010119978564467223,0.009500328998561621,0.0023193003192045697,1.0640094126948552e-09,0.007681001064015233
0.29,1.9018713480752836,2.5524065596600933,0.17730392744295886,2.285350549285087,0.27483339628811215,0.05675851603697651,1.840931139140109,0.33372039981213264,100.00211629677236,3.911356811449243,0.49364318855075767,3.870866919764569,1.613133080235433,2.6134294010228336,31.0,0.13289590162240045,0.10140398155167758,77.31001187222866,0.7798331970613535,77.31000000006945,0.5,1.0,3e-05,0.0001,0.0001,0.010127049997196779,1.0,1.0,1.0,1.0,0.35374807074200276,0.20665581660218463,0.12574673074679207,0.0708458670278377,0.03119687420848931,0.5706886531334339,0.30212005143709025,0.04046428632666724,0.3599383526979252,0.017877642874990985,0.010453938835779582,0.06913374429468842,0.027375047035447648,0.010127049997196779,0.00949770919070297,0.0023193003561668597,1.1872159201911647e-09,0.007681001187222866
0.3,1.8987465013388258,2.557406871060414,0.1729260105164063,2.285794217901922,0.2782384346984058,0.05715787859487457,1.8355417754707606,0.3420112253149446,100.00219055395489,3.9122960418903205,0.49270395810968004,3.8708605786539856,1.6131394213460157,2.6143729765727075,31.0,0.13303048633610173,0.10147540355261069,77.31001317524677,0.779633531457302,77.31000000008197,0.5,1.0,3e-05,0.0001,0.0001,0.010134166194321975,1.0,1.0,1.0,1.0,0.3531668492490216,0.20711038852846225,0.11961362045248104,0.07085962075495958,0.030640660136477538,0.5690179503959357,0.2983109074052947,0.04147952405553321,0.3593832238755281,0.01788540734254694,0.010457720983293367,0.0674094581298642,0.027430520956970614,0.010134166194321975,0.00949531475766722,0.002319300395257403,1.3175164795958816e-09,0.007681001317524677
0.31,1.8956375666564196,2.562391052878577,0.1687308472417172,2.2861784163718766,0.28166421488831406,0.05756280680322851,1.830163664007174,0.3502379433156376,100.00226484959717,3.913215018647266,0.4917849813527346,3.8708541433292876,1.6131458566707142,2.6152451174216855,31.0,0.1331471642186799,0.10154720061956511,77.31001454961591,0.7794514918324676,77.31000000009583,0.5,1.0,3e-05,0.0001,0.0001,0.010141319578352737,1.0,1.0,1.0,1.0,0.35258858739809407,0.20756277404167683,0.1138803952436308,0.07087153090752818,0.03010912560071209,0.567350735842224,0.29465773801782563,0.04248724777636937,0.35883257769383103,0.017892615428507303,0.01046121739516077,0.06575875530035634,0.027478659376187972,0.010141319578352737,0.00949313553116641,0.0023193004364884776,1.454952009566357e-09,0.0076810014549615925
0.32,1.8925444402889506,2.5673591859415508,0.16470827900849988,2.2865070010376973,0.2851092428991728,0.057973043632108215,1.8247970087496388,0.3584021745948734,100.00233918105218,3.9141138911303357,0.49088610886966494,3.8708476155585325,1.6131523844414692,2.6160505353273957,31.0,0.1332467930930423,0.10161930042088359,77.31001599567126,0.7792862909275418,77.31000000011109,0.5,1.0,3e-05,0.0001,0.0001,0.010148502929605709,1.0,1.0,1.0,1.0,0.3520132658937448,0.2080129804415483,0.10851526869576737,0.07088171703216861,0.029600784761140576,0.565687072712388,0.29115108690950253,0.04348763483598653,0.35828702014222213,0.01789929762985683,0.010464446917943336,0.06417745191679627,0.027519797197849038,0.010148502929605709,0.00949116191471096,0.002319300479870138,1.5995560180212531e-09,0.0076810015995671275
0.33,1.8894670203986434,2.5723113506200055,0.16084888967196762,2.2867835275652157,0.28857211598587595,0.058388347311406436,1.8194419989725374,0.3665054493577703,100.00241354578408,3.914992812375904,0.49000718762409645,3.8708409970871562,1.613159002912846,2.616793583327907,31.0,0.1333301843204329,0.10169163402298273,77.3100175136778,0.7791371845694287,77.31000000012783,0.5,1.0,3e-05,0.0001,0.0001,0.010155709367753172,1.0,1.0,1.0,1.0,0.3514408657941477,0.2084610152916147,0.10348946123481924,0.07089028935452169,0.029114272587944915,0.5640270196814866,0.2877823275690341,0.04448085219790042,0.35774709835624174,0.01790548214775487,0.010467426963356462,0.06266167552006775,0.027554253978926947,0.010155709367753172,0.00948938483663218,0.0023193005254103344,1.751354997657495e-09,0.007681001751367781
0.34,1.8864052069658241,2.57724762683197,0.15714395093212052,2.2870112735164496,0.2920515161990898,0.0588084903348596,1.8140988101843265,0.37454921358885146,100.00248794136175,3.9158519386896145,0.489148061310386,3.870834289639351,1.613165710360651,2.61747828199016,31.0,0.13339810544721575,0.10176413576081313,77.31001910383311,0.7790034691526204,77.31000000014613,0.5,1.0,3e-05,0.0001,0.0001,0.010162932338888514,1.0,1.0,1.0,1.0,0.35087136849564327,0.2089068864014728,0.09877688525822681,0.07089734947900994,0.02864833541067711,0.5623706311571413,0.28454360061369527,0.04546705718916381,0.35721330517694994,0.017911195058408786,0.01047017361325989,0.06120784146623552,0.027582334532205065,0.010162932338888514,0.009487795719401938,0.0023193005731149937,1.9103686983018564e-09,0.007681001910383312
