ADP,ATP,CO2,E,E4P,GG,HeP,HePc,PGA,Pi,Pic,Resp,Ru5P,RuBP,S7P,Suc,SucV,TP,TPGA,TPc,UDP,UTP,Time
0.53,3.875,31.0,0.5,0.05,99.9999999999999,2.2,0.1,2.4,2.5,0.8,1.0,0.05,2.0,2.0,77.31,77.31,0.5,0.2,0.114,1.613,3.871,0.0
0.5284665937580645,3.876533406241937,31.0,0.5,0.04992926956457711,100.00007066175245,2.2087310105304354,0.10000445451372757,2.405505514299391,2.510654713330996,0.7984607746063108,1.0,0.06217335458941765,1.9963508179151948,1.9945625317583722,77.3099998705378,77.30999999999996,0.4742085638544862,0.20082576003796734,0.11553731400912046,1.6130025431291592,3.870997456870842,0.01
0.526949317886362,3.87805068211364,31.0,0.5,0.04989993868231134,100.00014162628251,2.216524127547243,0.10001419530748748,2.410992323491803,2.520235707621094,0.7970288598915168,1.0,0.07403700708744422,1.9927228722467754,1.9891031128256895,77.30999974812504,77.30999999999976,0.4507113561372279,0.20191552874570545,0.11696221876063133,1.6130052739596363,3.870994726040365,0.02
0.5254491828994756,3.879550817100526,31.0,0.5,0.04990781109500892,100.00021286566253,2.2235034522561175,0.10002888833044109,2.4164605255430387,2.5288811619369245,0.795694808284222,1.0,0.0856219676832706,1.9891157817444154,1.983625730403216,77.30999963786788,77.30999999999945,0.42921697049307034,0.20323824353839376,0.11828448849380833,1.6130081851084723,3.8709918148915294,0.03
0.5239670353776475,3.8810329646223534,31.0,0.5,0.04994927344925518,100.00028435557694,2.229772513688518,0.10004822017218493,2.421910217666047,2.536706822348892,0.7944503501709039,1.0,0.09695454942686327,1.9855291994422473,1.9781338123459526,77.30999954454934,77.30999999999905,0.40948144756762506,0.20476756365794907,0.1195126996025265,1.6130112699456158,3.8709887300543855,0.04
0.522503584751709,3.8824964152482915,31.0,0.5,0.05002119355342262,100.00035607471304,2.235418373118739,0.10007189635726695,2.427341496227947,2.5438104159687907,0.7932882033227391,1.0,0.10805724841781758,1.9819628076506643,1.972630324866496,77.30999947264942,77.30999999999857,0.3912989172971676,0.20648098577489696,0.12065442280223687,1.6130145224822434,3.870985477517758,0.05
0.5210594241759907,3.8839405758240093,31.0,0.5,0.05012084185599257,100.0004280042868,2.240514694283288,0.10009963984435855,2.4327544567902617,2.550274962486191,0.7922019235296778,1.0,0.11894941242384606,1.9784163138668263,1.9671178478313558,77.30999942636274,77.30999999999803,0.3744945807714024,0.2083591723386097,0.12171637390596819,1.6130179372800049,3.870982062719997,0.06
0.5196350479765006,3.885364952023499,31.0,0.5,0.05024582681524956,100.0005001276497,2.2451242018589035,0.10013118966686588,2.43814919414432,2.556171432985667,0.7911857800807051,1.0,0.1296477837819861,1.9748894473246739,1.9615986367329543,77.30999940961517,77.30999999999743,0.3589190770080714,0.21038540613640389,0.12270453962600218,1.6130215093735731,3.8709784906264275,0.07
0.5182308665929617,3.8867691334070384,31.0,0.5,0.05039404046528907,100.00057242995521,2.249300694851596,0.10016629964462553,2.4435258023456026,2.5615609336845364,0.7902346493764291,1.0,0.1401669499117533,1.9713819560073143,1.9560746748846938,77.30999942608022,77.30999999999686,0.3444438584348616,0.21254513759823038,0.1236242851819514,1.6130252342030065,3.8709747657969946,0.08
0.5168472180605775,3.888152781939423,31.0,0.5,0.050563617257038854,100.00064489790549,2.2530905281079474,0.10020473731787681,2.4488843747413394,2.56649631738837,0.7893439334450795,1.0,0.15051967886074236,1.9678936043296258,1.9505477128908184,77.30999947919297,77.30999999999631,0.3309577801550708,0.21482564757041422,0.12448043679772262,1.6130291075606797,3.8709708924393222,0.09
