Time,x1,x2,x3,y1,y2,y3,y4,y5,cell,v1,v2,v3,v4
0.0,0.05625738310526,0.76876151899652,4.23123848100348,10.0,0.0,0.0,1.0,1.0,1.0,3.1956633300798623,3.1956633300798676,2.6630527750665554,0.5326105550133111
0.01,0.05625738310525999,0.7687615189965201,4.23123848100348,10.0,0.0,0.0,1.0,1.0,1.0,3.1956633300798627,3.1956633300798676,2.6630527750665545,0.5326105550133109
0.02,0.05625738310525998,0.7687615189965201,4.23123848100348,10.0,0.0,0.0,1.0,1.0,1.0,3.1956633300798627,3.1956633300798676,2.663052775066554,0.5326105550133109
0.03,0.056257383105259975,0.7687615189965202,4.23123848100348,10.0,0.0,0.0,1.0,1.0,1.0,3.1956633300798636,3.1956633300798676,2.663052775066554,0.5326105550133108
0.04,0.05625738310525997,0.7687615189965202,4.23123848100348,10.0,0.0,0.0,1.0,1.0,1.0,3.1956633300798636,3.1956633300798676,2.6630527750665536,0.5326105550133108
0.05,0.05625738310525997,0.7687615189965202,4.23123848100348,10.0,0.0,0.0,1.0,1.0,1.0,3.1956633300798636,3.1956633300798676,2.6630527750665536,0.5326105550133108
0.06,0.05625738310525997,0.7687615189965202,4.23123848100348,10.0,0.0,0.0,1.0,1.0,1.0,3.1956633300798636,3.1956633300798676,2.6630527750665536,0.5326105550133108
0.07,0.056257383105259975,0.7687615189965202,4.23123848100348,10.0,0.0,0.0,1.0,1.0,1.0,3.1956633300798636,3.1956633300798676,2.663052775066554,0.5326105550133108
0.08,0.056257383105259975,0.7687615189965202,4.23123848100348,10.0,0.0,0.0,1.0,1.0,1.0,3.1956633300798636,3.1956633300798676,2.663052775066554,0.5326105550133108
0.09,0.056257383105259975,0.7687615189965203,4.23123848100348,10.0,0.0,0.0,1.0,1.0,1.0,3.195663330079863,3.1956633300798676,2.663052775066554,0.5326105550133108
0.1,0.056257383105259975,0.7687615189965203,4.23123848100348,10.0,0.0,0.0,1.0,1.0,1.0,3.195663330079863,3.1956633300798676,2.663052775066554,0.5326105550133108
0.11,0.056257383105259975,0.7687615189965203,4.23123848100348,10.0,0.0,0.0,1.0,1.0,1.0,3.195663330079863,3.1956633300798676,2.663052775066554,0.5326105550133108
0.12,0.056257383105259975,0.7687615189965203,4.23123848100348,10.0,0.0,0.0,1.0,1.0,1.0,3.195663330079863,3.1956633300798676,2.663052775066554,0.5326105550133108
0.13,0.056257383105259975,0.7687615189965203,4.23123848100348,10.0,0.0,0.0,1.0,1.0,1.0,3.195663330079863,3.1956633300798676,2.663052775066554,0.5326105550133108
0.14,0.056257383105259975,0.7687615189965205,4.23123848100348,10.0,0.0,0.0,1.0,1.0,1.0,3.1956633300798636,3.1956633300798676,2.663052775066554,0.5326105550133108
0.15,0.056257383105259975,0.7687615189965205,4.23123848100348,10.0,0.0,0.0,1.0,1.0,1.0,3.1956633300798636,3.1956633300798676,2.663052775066554,0.5326105550133108
0.16,0.056257383105259975,0.7687615189965205,4.23123848100348,10.0,0.0,0.0,1.0,1.0,1.0,3.1956633300798636,3.1956633300798676,2.663052775066554,0.5326105550133108
0.17,0.056257383105259975,0.7687615189965205,4.231238481003479,10.0,0.0,0.0,1.0,1.0,1.0,3.195663330079864,3.195663330079867,2.663052775066554,0.5326105550133108
0.18,0.056257383105259975,0.7687615189965205,4.231238481003479,10.0,0.0,0.0,1.0,1.0,1.0,3.195663330079864,3.195663330079867,2.663052775066554,0.5326105550133108
0.19,0.05625738310525998,0.7687615189965205,4.231238481003479,10.0,0.0,0.0,1.0,1.0,1.0,3.195663330079864,3.195663330079867,2.663052775066554,0.5326105550133109
0.2,0.05625738310525998,0.7687615189965206,4.231238481003479,10.0,0.0,0.0,1.0,1.0,1.0,3.1956633300798645,3.195663330079867,2.663052775066554,0.5326105550133109
0.21,0.05625738310525998,0.7687615189965206,4.231238481003479,10.0,0.0,0.0,1.0,1.0,1.0,3.1956633300798645,3.195663330079867,2.663052775066554,0.5326105550133109
