data_generator_T,data_generator_V
0.0,-71.0
10.0,-73.272247
20.0,-62.560101
30.0,-63.619408
40.0,-63.779919
50.0,-63.829441
60.0,-63.894058
70.0,-63.961742
80.0,-64.028786
90.0,-64.095253
100.0,-64.161209
110.0,-64.226662
120.0,-64.291588
130.0,-64.355965
140.0,-64.419792
150.0,-64.483055
160.0,-64.545731
170.0,-64.607811
180.0,-64.669281
190.0,-64.730133
200.0,-64.790352
210.0,-64.849922
220.0,-64.908829
230.0,-64.967064
240.0,-65.02462
250.0,-65.081474
260.0,-65.137627
270.0,-65.193054
280.0,-65.247749
290.0,-65.301697
300.0,-65.354897
310.0,-65.407326
320.0,-65.458977
330.0,-65.509842
340.0,-65.559906
350.0,-65.609161
360.0,-65.657593
370.0,-65.705185
380.0,-65.751945
390.0,-65.797844
400.0,-65.84288
410.0,-65.887047
420.0,-65.930321
430.0,-65.97271
440.0,-66.014183
450.0,-66.054756
460.0,-66.094398
470.0,-66.133102
480.0,-66.170876
490.0,-66.207687
500.0,-66.243546
510.0,-66.278435
520.0,-66.31234
530.0,-66.345268
540.0,-66.377197
550.0,-66.408127
560.0,-66.438042
570.0,-66.466934
580.0,-66.494812
590.0,-66.521652
600.0,-66.547455
610.0,-66.572205
620.0,-66.595909
630.0,-66.618546
640.0,-66.640121
650.0,-66.660629
660.0,-66.680054
670.0,-66.698395
680.0,-66.715652
690.0,-66.731819
700.0,-66.746887
710.0,-66.760857
720.0,-66.77372
730.0,-66.785469
740.0,-66.796112
750.0,-66.805641
760.0,-66.814049
770.0,-66.821335
780.0,-66.827507
790.0,-66.83255
800.0,-66.836464
810.0,-66.839256
820.0,-66.840919
830.0,-66.841454
840.0,-66.840858
850.0,-66.839134
860.0,-66.836281
870.0,-66.832306
880.0,-66.827202
890.0,-66.820976
900.0,-66.813622
910.0,-66.805153
920.0,-66.795563
930.0,-66.784851
940.0,-66.773033
950.0,-66.760101
960.0,-66.746063
970.0,-66.730927
980.0,-66.714684
990.0,-66.697357
1000.0,-66.678932
1010.0,-66.659424
1020.0,-66.63884
1030.0,-66.61718
1040.0,-66.594452
1050.0,-66.570663
1060.0,-66.545815
1070.0,-66.51992
1080.0,-66.492981
1090.0,-66.465012
1100.0,-66.436012
1110.0,-66.405983
1120.0,-66.374947
1130.0,-66.342911
1140.0,-66.309868
1150.0,-66.275841
1160.0,-66.240829
1170.0,-66.204842
1180.0,-66.1679
1190.0,-66.129997
1200.0,-66.091148
1210.0,-66.051361
1220.0,-66.010651
1230.0,-65.969025
1240.0,-65.926483
1250.0,-65.883049
1260.0,-65.838722
1270.0,-65.793518
1280.0,-65.747444
1290.0,-65.700516
1300.0,-65.65274
1310.0,-65.604126
1320.0,-65.554688
1330.0,-65.504425
1340.0,-65.453369
1350.0,-65.401512
1360.0,-65.348877
1370.0,-65.295464
1380.0,-65.241302
1390.0,-65.186378
1400.0,-65.13073
1410.0,-65.074348
1420.0,-65.017258
1430.0,-64.959465
1440.0,-64.900978
1450.0,-64.84182
1460.0,-64.781998
1470.0,-64.721519
1480.0,-64.6604
1490.0,-64.598656
1500.0,-64.536301
1510.0,-64.473343
1520.0,-64.409798
1530.0,-64.34568
1540.0,-64.280998
1550.0,-64.215775
1560.0,-64.150017
1570.0,-64.083748
1580.0,-64.016968
1590.0,-63.949703
1600.0,-63.881966
1610.0,-63.81377
1620.0,-63.745132
1630.0,-63.676071
1640.0,-63.606598
1650.0,-63.536732
1660.0,-63.466492
1670.0,-63.395893
1680.0,-63.324955
1690.0,-63.253693
1700.0,-63.182125
1710.0,-63.110275
1720.0,-63.038158
1730.0,-62.965794
1740.0,-62.893208
1750.0,-62.820412
1760.0,-62.747437
1770.0,-62.674297
1780.0,-62.601017
1790.0,-62.527622
1800.0,-62.454132
1810.0,-62.380573
1820.0,-62.306973
1830.0,-62.233349
1840.0,-62.159729
1850.0,-62.086143
1860.0,-62.012615
1870.0,-61.939171
1880.0,-61.865845
1890.0,-61.79266
1900.0,-61.719646
1910.0,-61.646835
1920.0,-61.574257
1930.0,-61.501942
1940.0,-61.429924
1950.0,-61.358234
1960.0,-61.286903
1970.0,-61.215969
1980.0,-61.145466
1990.0,-61.075424
2000.0,-61.005882
2010.0,-60.936878
2020.0,-60.868443
2030.0,-60.800617
2040.0,-60.73344
2050.0,-60.666943
2060.0,-60.60117
2070.0,-60.536156
2080.0,-60.471943
2090.0,-60.408566
2100.0,-60.346069
2110.0,-60.284489
2120.0,-60.223866
2130.0,-60.164238
2140.0,-60.105648
2150.0,-60.048138
2160.0,-59.991737
2170.0,-59.936497
2180.0,-59.88245
2190.0,-59.829636
2200.0,-59.778095
2210.0,-59.727863
2220.0,-59.678982
2230.0,-59.631485
2240.0,-59.585411
2250.0,-59.540798
2260.0,-59.497673
2270.0,-59.456081
2280.0,-59.41605
2290.0,-59.377609
2300.0,-59.340797
2310.0,-59.305641
2320.0,-59.272167
2330.0,-59.24041
2340.0,-59.210392
2350.0,-59.18214
2360.0,-59.155678
2370.0,-59.131027
2380.0,-59.108208
2390.0,-59.087246
2400.0,-59.068153
2410.0,-59.050953
2420.0,-59.035652
2430.0,-59.022266
2440.0,-59.010811
2450.0,-59.001289
2460.0,-58.993713
2470.0,-58.988091
2480.0,-58.984432
2490.0,-58.982735
2500.0,-58.98296
2510.0,-58.985119
2520.0,-58.989349
2530.0,-58.995735
2540.0,-59.003735
2550.0,-59.012596
2560.0,-59.02393
2570.0,-59.041824
2580.0,-59.06292
2590.0,-59.069286
2600.0,-59.060619
2610.0,-59.100731
2620.0,-59.233944
2630.0,-59.284058
2640.0,-58.939636
2650.0,-58.66254
2660.0,-59.448696
2670.0,-61.232624
2680.0,-19.836712
2690.0,-61.405281
2700.0,-69.407906
2710.0,-53.207916
2720.0,-64.756027
2730.0,-70.939957
2740.0,-59.953777
2750.0,-68.457527
2760.0,-25.505459
2770.0,-63.836166
2780.0,-71.542915
2790.0,-59.394276
2800.0,-68.332603
2810.0,-17.908926
2820.0,-64.022705
2830.0,-72.079506
2840.0,-60.102604
2850.0,-69.476631
2860.0,-53.864426
2870.0,-65.698151
2880.0,-28.804798
2890.0,-62.226826
2900.0,-71.963913
2910.0,-59.268856
2920.0,-69.550575
2930.0,-55.476288
2940.0,-66.758636
2950.0,35.211052
2960.0,-64.404785
2970.0,-29.740141
2980.0,-62.780437
2990.0,-68.248611
3000.0,-62.02095
3010.0,25.926392
3020.0,-64.36911
3030.0,-62.100121
3040.0,-60.251335
3050.0,-61.052746
3060.0,-61.555996
3070.0,-61.662529
3080.0,-61.666405
3090.0,-61.711956
3100.0,-61.786804
3110.0,-61.863937
3120.0,-61.937771
3130.0,-62.010529
3140.0,-62.083485
3150.0,-62.156666
3160.0,-62.229908
3170.0,-62.303154
3180.0,-62.376381
3190.0,-62.44957
3200.0,-62.522694
3210.0,-62.595737
3220.0,-62.668671
3230.0,-62.74147
3240.0,-62.814117
3250.0,-62.886589
3260.0,-62.958866
3270.0,-63.030926
3280.0,-63.102753
3290.0,-63.17432
3300.0,-63.245609
3310.0,-63.316608
3320.0,-63.387295
3330.0,-63.457649
3340.0,-63.527653
3350.0,-63.597294
3360.0,-63.666553
3370.0,-63.735409
3380.0,-63.803852
3390.0,-63.871864
3400.0,-63.939426
3410.0,-64.006531
3420.0,-64.073151
3430.0,-64.139282
3440.0,-64.204903
3450.0,-64.270004
3460.0,-64.334564
3470.0,-64.398582
3480.0,-64.462029
3490.0,-64.524902
3500.0,-64.587181
3510.0,-64.648857
3520.0,-64.709923
3530.0,-64.770348
3540.0,-64.830132
3550.0,-64.889267
3560.0,-64.947731
3570.0,-65.005508
3580.0,-65.062599
3590.0,-65.118988
3600.0,-65.17466
3610.0,-65.229599
3620.0,-65.283798
3630.0,-65.33725
3640.0,-65.389938
3650.0,-65.441849
3660.0,-65.492981
3670.0,-65.543312
3680.0,-65.592834
3690.0,-65.641541
3700.0,-65.689415
3710.0,-65.73645
3720.0,-65.782639
3730.0,-65.827965
3740.0,-65.872421
3750.0,-65.915993
3760.0,-65.958679
3770.0,-66.000458
3780.0,-66.041336
3790.0,-66.081284
3800.0,-66.120308
3810.0,-66.158386
3820.0,-66.195526
3830.0,-66.231705
3840.0,-66.266914
3850.0,-66.301147
3860.0,-66.334404
3870.0,-66.366661
3880.0,-66.397926
3890.0,-66.428177
3900.0,-66.45742
3910.0,-66.485634
3920.0,-66.512817
3930.0,-66.538971
3940.0,-66.564072
3950.0,-66.58812
3960.0,-66.611115
3970.0,-66.633049
3980.0,-66.653908
3990.0,-66.673698
4000.0,-66.692406
4010.0,-66.710022
4020.0,-66.726555
4030.0,-66.741989
4040.0,-66.756325
4050.0,-66.769554
4060.0,-66.781677
4070.0,-66.792686
4080.0,-66.802589
4090.0,-66.811371
4100.0,-66.819031
4110.0,-66.825577
4120.0,-66.830994
4130.0,-66.835281
4140.0,-66.838448
4150.0,-66.840485
4160.0,-66.8414
4170.0,-66.841179
4180.0,-66.839836
4190.0,-66.837357
4200.0,-66.833755
4210.0,-66.829025
4220.0,-66.823174
4230.0,-66.8162
4240.0,-66.808098
