data_set_T,data_set_H,data_set_ITRP,data_set_M,data_set_N,data_set_V,data_set_VEX
3310.0,0.5341782,-1.9100506,0.064437844,0.34435478,-63.316608,-0.35174495
3320.0,0.53672403,-1.90765,0.063913681,0.34324673,-63.387295,-0.20104076
3330.0,0.53925741,-1.9052374,0.063395731,0.34214452,-63.457649,-0.050265152
3340.0,0.54177749,-1.9028138,0.06288404,0.34104836,-63.527653,0.10052832
3350.0,0.54428363,-1.9003803,0.062378656,0.33995858,-63.597294,0.25128606
3360.0,0.54677498,-1.8979379,0.061879635,0.33887544,-63.666553,0.40195453
3370.0,0.5492509,-1.8954879,0.061387006,0.33779916,-63.735409,0.55248022
3380.0,0.55171067,-1.8930312,0.060900811,0.33673006,-63.803852,0.70280957
3390.0,0.55415368,-1.8905692,0.060421083,0.33566833,-63.871864,0.85288924
3400.0,0.55657917,-1.8881029,0.059947841,0.33461428,-63.939426,1.0026659
3410.0,0.5589866,-1.8856332,0.059481114,0.33356807,-64.006531,1.1520863
3420.0,0.56137532,-1.8831615,0.059020922,0.33252999,-64.073151,1.3010973
3430.0,0.56374472,-1.880689,0.058567282,0.33150026,-64.139282,1.4496461
3440.0,0.56609422,-1.8782166,0.058120199,0.33047906,-64.204903,1.5976799
3450.0,0.56842327,-1.8757457,0.05767969,0.32946667,-64.270004,1.7451459
3460.0,0.57073122,-1.8732772,0.057245765,0.32846326,-64.334564,1.891992
3470.0,0.5730176,-1.8708124,0.056818418,0.32746905,-64.398582,2.0381658
3480.0,0.57528186,-1.8683524,0.056397662,0.32648426,-64.462029,2.1836154
3490.0,0.57752347,-1.8658984,0.055983491,0.32550907,-64.524902,2.3282893
3500.0,0.57974195,-1.8634514,0.055575904,0.32454368,-64.587181,2.472136
3510.0,0.58193684,-1.8610127,0.055174895,0.32358828,-64.648857,2.6151042
3520.0,0.58410764,-1.8585833,0.054780461,0.32264307,-64.709923,2.7571435
3530.0,0.58625388,-1.8561643,0.054392595,0.32170823,-64.770348,2.8982029
3540.0,0.58837509,-1.853757,0.054011282,0.32078394,-64.830132,3.0382328
3550.0,0.59047085,-1.8513625,0.053636517,0.31987035,-64.889267,3.1771832
3560.0,0.59254074,-1.8489817,0.053268287,0.3189677,-64.947731,3.3150046
3570.0,0.59458435,-1.8466159,0.05290658,0.3180761,-65.005508,3.4516485
3580.0,0.59660131,-1.8442661,0.052551381,0.31719577,-65.062599,3.5870657
3590.0,0.59859115,-1.8419334,0.052202675,0.31632683,-65.118988,3.7212086
3600.0,0.60055357,-1.8396188,0.051860448,0.31546947,-65.17466,3.8540294
3610.0,0.60248816,-1.8373235,0.051524684,0.31462383,-65.229599,3.9854808
3620.0,0.60439456,-1.8350484,0.051195361,0.31379011,-65.283798,4.1155162
3630.0,0.60627246,-1.8327948,0.050872467,0.31296843,-65.33725,4.2440896
3640.0,0.60812145,-1.8305634,0.050555982,0.31215894,-65.389938,4.3711548
3650.0,0.60994124,-1.8283554,0.050245885,0.31136179,-65.441849,4.4966669
3660.0,0.61173147,-1.8261719,0.049942162,0.31057715,-65.492981,4.6205816
3670.0,0.61349195,-1.8240136,0.049644794,0.30980515,-65.543312,4.7428546
3680.0,0.61522222,-1.8218817,0.04935376,0.30904597,-65.592834,4.8634424
3690.0,0.61692208,-1.8197771,0.04906904,0.30829969,-65.641541,4.9823022
3700.0,0.61859125,-1.8177006,0.048790615,0.30756649,-65.689415,5.0993919
3710.0,0.62022936,-1.8156534,0.048518468,0.30684647,-65.73645,5.2146697
3720.0,0.62183625,-1.8136363,0.048252579,0.30613983,-65.782639,5.328095
3730.0,0.6234116,-1.8116502,0.047992926,0.30544662,-65.827965,5.4396272
3740.0,0.62495518,-1.8096958,0.047739495,0.30476704,-65.872421,5.5492263
3750.0,0.62646669,-1.8077742,0.047492262,0.3041012,-65.915993,5.6568542
3760.0,0.62794596,-1.8058861,0.04725121,0.30344921,-65.958679,5.7624722
3770.0,0.62939274,-1.8040326,0.047016319,0.30281121,-66.000458,5.8660426
3780.0,0.63080674,-1.8022141,0.046787575,0.30218729,-66.041336,5.9675293
3790.0,0.63218784,-1.8004317,0.046564955,0.3015776,-66.081284,6.0668955
3800.0,0.63353574,-1.798686,0.046348445,0.30098227,-66.120308,6.1641059
3810.0,0.63485026,-1.7969779,0.046138026,0.30040139,-66.158386,6.2591267
3820.0,0.63613123,-1.795308,0.045933679,0.29983506,-66.195526,6.351923
3830.0,0.63737845,-1.7936772,0.045735393,0.29928342,-66.231705,6.4424629
3840.0,0.63859165,-1.792086,0.045543145,0.29874656,-66.266914,6.530714
3850.0,0.63977081,-1.7905351,0.045356922,0.2982246,-66.301147,6.6166444
3860.0,0.64091563,-1.7890253,0.045176711,0.29771766,-66.334404,6.7002244
3870.0,0.64202595,-1.7875572,0.04500249,0.29722577,-66.366661,6.7814236
3880.0,0.64310163,-1.7861314,0.044834252,0.29674911,-66.397926,6.8602133
3890.0,0.64414251,-1.7847484,0.044671979,0.29628775,-66.428177,6.9365654
3900.0,0.64514846,-1.783409,0.044515658,0.29584175,-66.45742,7.0104532
3910.0,0.64611936,-1.7821136,0.044365276,0.29541123,-66.485634,7.0818505
3920.0,0.64705497,-1.7808627,0.044220816,0.29499629,-66.512817,7.1507316
3930.0,0.64795518,-1.7796569,0.044082273,0.29459697,-66.538971,7.2170715
3940.0,0.64881998,-1.7784967,0.04394963,0.29421341,-66.564072,7.2808475
3950.0,0.64964908,-1.7773826,0.043822877,0.29384565,-66.58812,7.3420372
3960.0,0.65044248,-1.776315,0.043702006,0.29349378,-66.611115,7.4006176
3970.0,0.6512,-1.7752944,0.043587003,0.29315788,-66.633049,7.4565687
3980.0,0.65192157,-1.7743212,0.043477856,0.29283801,-66.653908,7.509871
3990.0,0.65260708,-1.7733958,0.043374561,0.29253423,-66.673698,7.5605044
4000.0,0.65325642,-1.7725185,0.043277107,0.29224664,-66.692406,7.6084523
4010.0,0.65386945,-1.7716898,0.043185484,0.29197526,-66.710022,7.6536965
4020.0,0.65444624,-1.7709099,0.043099687,0.29172015,-66.726555,7.6962214
4030.0,0.6549865,-1.7701793,0.043019708,0.29148141,-66.741989,7.736012
4040.0,0.65549034,-1.769498,0.042945538,0.29125905,-66.756325,7.7730536
4050.0,0.65595758,-1.7688665,0.042877175,0.29105315,-66.769554,7.8073339
4060.0,0.65638816,-1.768285,0.042814609,0.29086372,-66.781677,7.8388405
4070.0,0.65678209,-1.7677538,0.042757835,0.29069084,-66.792686,7.8675618
4080.0,0.65713924,-1.7672731,0.042706855,0.2905345,-66.802589,7.8934875
4090.0,0.65745956,-1.7668428,0.042661656,0.29039478,-66.811371,7.9166088
4100.0,0.65774304,-1.7664634,0.042622238,0.2902717,-66.819031,7.9369178
4110.0,0.65798962,-1.766135,0.042588595,0.29016525,-66.825577,7.9544063
4120.0,0.65819925,-1.7658577,0.042560734,0.29007551,-66.830994,7.969069
4130.0,0.65837198,-1.7656314,0.042538639,0.2900025,-66.835281,7.9809003
4140.0,0.65850765,-1.7654566,0.042522322,0.28994617,-66.838448,7.9898958
4150.0,0.65860635,-1.7653331,0.042511772,0.28990662,-66.840485,7.9960523
4160.0,0.65866804,-1.7652609,0.042506989,0.28988379,-66.8414,7.9993682
4170.0,0.65869266,-1.7652402,0.04250798,0.28987771,-66.841179,7.9998422
4180.0,0.65868026,-1.7652708,0.042514741,0.28988841,-66.839836,7.9974737
4190.0,0.65863079,-1.7653528,0.04252727,0.28991586,-66.837357,7.9922633
4200.0,0.6585443,-1.7654864,0.042545576,0.28996006,-66.833755,7.9842138
4210.0,0.6584208,-1.765671,0.042569652,0.290021,-66.829025,7.9733276
4220.0,0.65826029,-1.765907,0.042599507,0.29009867,-66.823174,7.9596081
4230.0,0.65806276,-1.7661941,0.042635143,0.29019305,-66.8162,7.9430609
4240.0,0.65782827,-1.7665322,0.042676561,0.29030415,-66.808098,7.9236913
4250.0,0.65755683,-1.7669212,0.042723767,0.29043192,-66.798882,7.9015069
4260.0,0.6572485,-1.7673609,0.042776767,0.29057634,-66.788544,7.8765149
4270.0,0.65690327,-1.7678511,0.042835563,0.29073736,-66.777092,7.8487244
4280.0,0.65652126,-1.7683917,0.042900164,0.29091498,-66.764534,7.8181448
4290.0,0.65610242,-1.7689823,0.042970572,0.29110914,-66.750862,7.7847881
4300.0,0.65564692,-1.7696228,0.043046795,0.29131982,-66.736092,7.7486653
4310.0,0.65515471,-1.7703129,0.043128841,0.29154694,-66.720222,7.7097893
4320.0,0.65462595,-1.7710524,0.04321672,0.29179049,-66.703255,7.6681743
4330.0,0.65406066,-1.7718407,0.043310437,0.29205042,-66.685196,7.6238346
4340.0,0.65345889,-1.7726778,0.043409999,0.29232666,-66.666046,7.5767865
4350.0,0.65282077,-1.7735633,0.043515421,0.29261914,-66.645821,7.5270462
4360.0,0.6521464,-1.7744967,0.043626707,0.29292783,-66.624519,7.4746313
4370.0,0.65143579,-1.7754775,0.043743871,0.29325265,-66.60215,7.4195614
4380.0,0.65068907,-1.7765057,0.043866925,0.29359353,-66.578712,7.3618546
4390.0,0.6499064,-1.7775805,0.043995872,0.29395041,-66.554214,7.3015327
4400.0,0.64908779,-1.7787017,0.044130735,0.29432324,-66.528671,7.2386165
4410.0,0.64823347,-1.7798685,0.044271518,0.29471189,-66.502083,7.1731281
4420.0,0.64734346,-1.7810807,0.044418234,0.29511631,-66.474449,7.1050916
4430.0,0.64641786,-1.7823378,0.044570904,0.29553643,-66.445793,7.0345306
4440.0,0.64545691,-1.7836391,0.044729535,0.29597214,-66.416107,6.9614701
4450.0,0.64446068,-1.7849841,0.04489414,0.29642338,-66.385406,6.8859363
4460.0,0.64342928,-1.7863723,0.045064736,0.29689005,-66.353699,6.8079557
4470.0,0.64236289,-1.7878031,0.045241341,0.29737207,-66.320992,6.7275567
4480.0,0.64126164,-1.7892758,0.045423966,0.29786932,-66.287292,6.6447673
4490.0,0.64012569,-1.7907897,0.04561263,0.29838172,-66.252609,6.559617
4500.0,0.6389553,-1.7923443,0.04580735,0.29890916,-66.216949,6.472136
4510.0,0.63775045,-1.793939,0.04600814,0.29945153,-66.180321,6.3823557
4520.0,0.63651145,-1.7955729,0.04621502,0.30000874,-66.142738,6.2903075
4530.0,0.63523847,-1.7972453,0.046428002,0.30058068,-66.104202,6.1960244
4540.0,0.63393164,-1.7989557,0.046647113,0.30116725,-66.064728,6.0995402
4550.0,0.63259113,-1.800703,0.046872366,0.30176833,-66.024323,6.0008883
4560.0,0.63121724,-1.8024868,0.047103778,0.30238381,-65.983002,5.900105
4570.0,0.62981009,-1.8043061,0.047341373,0.30301356,-65.940765,5.797225
4580.0,0.62836999,-1.8061602,0.047585167,0.30365747,-65.897621,5.6922855
4590.0,0.62689704,-1.8080481,0.047835179,0.30431542,-65.853592,5.5853233
4600.0,0.62539148,-1.8099692,0.04809143,0.30498728,-65.808685,5.476377
4610.0,0.62385362,-1.8119224,0.048353944,0.30567291,-65.762901,5.3654847
4620.0,0.62228364,-1.813907,0.048622735,0.30637226,-65.716255,5.252686
4630.0,0.62068182,-1.8159221,0.048897821,0.3070851,-65.668755,5.138021
4640.0,0.61904836,-1.8179667,0.049179234,0.30781135,-65.620422,5.0215311
4650.0,0.6173836,-1.82004,0.049466982,0.30855086,-65.571259,4.9032564
4660.0,0.61568773,-1.8221409,0.04976109,0.30930352,-65.521271,4.7832398
4670.0,0.6139611,-1.8242686,0.05006158,0.31006914,-65.470474,4.6615238
4680.0,0.61220396,-1.826422,0.050368473,0.31084764,-65.418884,4.5381517
4690.0,0.61041653,-1.8286002,0.050681785,0.31163883,-65.366508,4.413167
4700.0,0.60859925,-1.8308022,0.051001534,0.3124426,-65.313354,4.2866144
4710.0,0.60675234,-1.833027,0.051327746,0.3132588,-65.259438,4.1585388
4720.0,0.60487616,-1.8352735,0.051660433,0.31408724,-65.204773,4.0289855
4730.0,0.60297102,-1.8375407,0.051999621,0.31492779,-65.149361,3.898001
4740.0,0.60103726,-1.8398278,0.052345321,0.31578031,-65.093224,3.7656314
4750.0,0.59907532,-1.8421333,0.052697554,0.31664461,-65.036369,3.6319239
4760.0,0.59708536,-1.8444563,0.053056333,0.31752056,-64.978806,3.4969261
4770.0,0.59506798,-1.8467959,0.05342168,0.31840801,-64.920547,3.3606858
4780.0,0.59302336,-1.8491509,0.053793605,0.31930673,-64.861618,3.2232516
4790.0,0.59095204,-1.8515202,0.054172121,0.32021663,-64.80201,3.084672
4800.0,0.58885437,-1.8539026,0.054557245,0.32113746,-64.741745,2.9449964
4810.0,0.58673072,-1.8562971,0.054948986,0.32206911,-64.680847,2.8042746
4820.0,0.58458161,-1.8587025,0.055347353,0.32301137,-64.619308,2.6625564
4830.0,0.58240747,-1.8611178,0.055752352,0.32396406,-64.557152,2.5198922
4840.0,0.58020866,-1.8635418,0.056163996,0.32492697,-64.494392,2.3763328
4850.0,0.5779857,-1.8659735,0.056582287,0.32589996,-64.431046,2.2319288
4860.0,0.57573915,-1.8684115,0.057007227,0.32688281,-64.367119,2.0867321
4870.0,0.5734694,-1.8708549,0.057438817,0.32787535,-64.30262,1.9407939
4880.0,0.57117695,-1.8733023,0.057877053,0.32887733,-64.237579,1.7941661
4890.0,0.56886244,-1.8757529,0.058321938,0.32988858,-64.171997,1.6469009
4900.0,0.56652629,-1.8782053,0.058773454,0.33090886,-64.105896,1.4990505
4910.0,0.56416911,-1.8806584,0.059231602,0.331938,-64.039284,1.3506676
4920.0,0.56179148,-1.8831112,0.059696365,0.33297575,-63.972179,1.2018048
4930.0,0.55939394,-1.8855624,0.060167726,0.33402187,-63.904594,1.0525149
4940.0,0.55697709,-1.888011,0.060645666,0.33507618,-63.836552,0.9028511
4950.0,0.55454165,-1.8904558,0.061130159,0.3361384,-63.768059,0.75286651
4960.0,0.55208814,-1.8928957,0.061621182,0.33720827,-63.699139,0.60261446
4970.0,0.54961723,-1.8953296,0.062118698,0.33828562,-63.629799,0.45214829
4980.0,0.54712969,-1.8977563,0.062622674,0.33937013,-63.560066,0.30152145
4990.0,0.54462612,-1.9001747,0.063133068,0.34046155,-63.489948,0.15078752
5000.0,0.54210722,-1.902584,0.063649833,0.34155965,-63.419464,-9.4574371e-10
5010.0,0.53957379,-1.9049828,0.064172916,0.34266412,-63.348637,-0.15078752
5020.0,0.53702652,-1.9073701,0.064702265,0.34377471,-63.277481,-0.30152145
5030.0,0.53446615,-1.9097449,0.065237813,0.34489107,-63.206013,-0.45214829
5040.0,0.53189355,-1.9121062,0.065779485,0.34601298,-63.134254,-0.60261446
5050.0,0.52930951,-1.9144528,0.066327207,0.3471401,-63.062225,-0.75286651
5060.0,0.5267148,-1.9167838,0.066880904,0.34827211,-62.989941,-0.9028511
5070.0,0.52411032,-1.9190983,0.06744048,0.34940875,-62.917427,-1.0525149
5080.0,0.52149695,-1.9213951,0.068005838,0.35054961,-62.8447,-1.2018048
5090.0,0.51887548,-1.9236735,0.068576865,0.35169438,-62.771782,-1.3506676
5100.0,0.51624697,-1.9259323,0.06915345,0.35284275,-62.698692,-1.4990505
5110.0,0.51361221,-1.9281708,0.069735475,0.35399434,-62.625458,-1.6469009
5120.0,0.51097226,-1.930388,0.070322797,0.35514879,-62.552101,-1.7941661
5130.0,0.50832802,-1.932583,0.070915289,0.35630572,-62.478638,-1.9407939
5140.0,0.50568056,-1.934755,0.071512789,0.35746473,-62.405102,-2.0867321
5150.0,0.50303078,-1.9369031,0.072115138,0.3586255,-62.331509,-2.2319288
5160.0,0.50037986,-1.9390267,0.072722159,0.35978755,-62.257889,-2.3763328
5170.0,0.49772874,-1.9411248,0.073333681,0.3609505,-62.184265,-2.5198922
5180.0,0.49507856,-1.9431967,0.073949493,0.36211392,-62.110664,-2.6625564
5190.0,0.49243039,-1.9452417,0.074569412,0.36327738,-62.037113,-2.8042746
5200.0,0.48978537,-1.9472591,0.075193197,0.36444044,-61.963642,-2.9449964
5210.0,0.48714465,-1.9492483,0.075820632,0.36560261,-61.89027,-3.084672
5220.0,0.48450935,-1.9512086,0.076451473,0.3667635,-61.817036,-3.2232516
5230.0,0.48188066,-1.9531394,0.077085465,0.36792257,-61.743961,-3.3606858
5240.0,0.47925979,-1.9550402,0.077722341,0.36907935,-61.671082,-3.4969261
5250.0,0.47664791,-1.9569104,0.078361817,0.37023336,-61.598419,-3.6319239
5260.0,0.47404632,-1.9587494,0.079003602,0.37138408,-61.526016,-3.7656314
5270.0,0.47145617,-1.9605569,0.079647377,0.372531,-61.453896,-3.898001
5280.0,0.46887881,-1.9623322,0.080292836,0.37367356,-61.382092,-4.0289855
5290.0,0.46631545,-1.9640753,0.080939636,0.37481126,-61.310638,-4.1585388
5300.0,0.46376741,-1.9657855,0.081587426,0.37594354,-61.239571,-4.2866144
5310.0,0.461236,-1.9674625,0.082235843,0.37706983,-61.168919,-4.413167
5320.0,0.4587225,-1.9691061,0.082884513,0.37818959,-61.098717,-4.5381517
5330.0,0.45622823,-1.9707159,0.083533034,0.37930223,-61.029007,-4.6615238
5340.0,0.45375454,-1.9722917,0.084181003,0.38040715,-60.959816,-4.7832398
5350.0,0.45130277,-1.9738333,0.084827997,0.38150376,-60.89119,-4.9032564
5360.0,0.44887424,-1.9753406,0.08547359,0.38259149,-60.823158,-5.0215311
5370.0,0.44647032,-1.9768133,0.086117327,0.38366967,-60.755756,-5.138021
5380.0,0.44409233,-1.9782515,0.086758748,0.38473773,-60.68903,-5.252686
5390.0,0.44174168,-1.9796549,0.087397382,0.38579506,-60.623013,-5.3654847
5400.0,0.43941966,-1.9810236,0.088032737,0.386841,-60.557739,-5.476377
5410.0,0.43712768,-1.9823574,0.088664316,0.3878749,-60.493256,-5.5853233
5420.0,0.43486705,-1.9836564,0.08929161,0.38889617,-60.429596,-5.6922855
5430.0,0.43263912,-1.9849209,0.089914098,0.38990414,-60.366802,-5.797225
5440.0,0.43044528,-1.9861505,0.090531245,0.39089817,-60.304913,-5.900105
5450.0,0.42828679,-1.9873456,0.091142505,0.39187759,-60.243965,-6.0008883
5460.0,0.42616501,-1.9885063,0.091747336,0.39284179,-60.184002,-6.0995402
5470.0,0.42408124,-1.9896326,0.092345178,0.3937901,-60.125061,-6.1960244
5480.0,0.4220368,-1.9907248,0.092935465,0.39472187,-60.067184,-6.2903075
5490.0,0.42003295,-1.991783,0.093517616,0.39563647,-60.01041,-6.3823557
5500.0,0.41807097,-1.9928075,0.094091065,0.39653325,-59.954781,-6.472136
5510.0,0.41615209,-1.9937984,0.094655231,0.39741153,-59.90033,-6.559617
5520.0,0.41427758,-1.994756,0.095209517,0.39827073,-59.847099,-6.6447673
5530.0,0.41244859,-1.9956807,0.095753349,0.39911017,-59.795132,-6.7275567
5540.0,0.41066635,-1.9965725,0.09628614,0.39992926,-59.744461,-6.8079557
5550.0,0.408932,-1.9974318,0.096807308,0.40072736,-59.695126,-6.8859363
5560.0,0.40724668,-1.9982589,0.097316258,0.40150386,-59.647163,-6.9614701
5570.0,0.40561149,-1.9990542,0.097812414,0.40225819,-59.600609,-7.0345306
5580.0,0.40402752,-1.9998178,0.098295212,0.40298972,-59.555504,-7.1050916
5590.0,0.4024958,-2.0005503,0.098764069,0.40369791,-59.511879,-7.1731281
5600.0,0.40101734,-2.0012517,0.099218436,0.40438214,-59.469772,-7.2386165
5610.0,0.39959314,-2.0019224,0.099657752,0.40504193,-59.429218,-7.3015327
5620.0,0.39822412,-2.002563,0.10008149,0.40567672,-59.390244,-7.3618546
5630.0,0.39691123,-2.0031734,0.10048911,0.40628597,-59.352886,-7.4195614
5640.0,0.3956553,-2.0037541,0.1008801,0.40686917,-59.317173,-7.4746313
5650.0,0.39445719,-2.0043054,0.10125396,0.40742588,-59.283134,-7.5270462
5660.0,0.3933177,-2.0048277,0.10161022,0.40795562,-59.250805,-7.5767865
5670.0,0.39223757,-2.005321,0.1019484,0.40845793,-59.220203,-7.6238346
5680.0,0.39121753,-2.0057859,0.10226807,0.40893239,-59.191357,-7.6681743
5690.0,0.39025825,-2.0062225,0.10256879,0.40937859,-59.164295,-7.7097893
5700.0,0.38936034,-2.0066311,0.10285016,0.40979618,-59.139038,-7.7486653
5710.0,0.38852444,-2.0070119,0.10311182,0.41018477,-59.115608,-7.7847881
5720.0,0.38775107,-2.0073652,0.10335339,0.41054404,-59.094028,-7.8181448
5730.0,0.38704073,-2.0076909,0.10357455,0.41087368,-59.07431,-7.8487244
5740.0,0.3863939,-2.0079896,0.10377501,0.41117343,-59.056477,-7.8765149
5750.0,0.385811,-2.0082614,0.10395448,0.411443,-59.040539,-7.9015069
5760.0,0.38529235,-2.0085061,0.10411271,0.41168219,-59.026516,-7.9236913
5770.0,0.38483834,-2.0087242,0.1042495,0.41189075,-59.014412,-7.9430609
5780.0,0.38444921,-2.0089157,0.10436465,0.41206855,-59.00425,-7.9596081
5790.0,0.38412523,-2.0090806,0.10445799,0.41221541,-58.996025,-7.9733276
5800.0,0.38386652,-2.0092189,0.10452943,0.41233125,-58.98975,-7.9842138
5810.0,0.38367331,-2.0093307,0.10457888,0.41241595,-58.985428,-7.9922633
5820.0,0.38354573,-2.0094163,0.10460621,0.41246939,-58.983067,-7.9974737
5830.0,0.3834838,-2.0094757,0.10461126,0.41249156,-58.982681,-7.9998422
5840.0,0.38348725,-2.0095086,0.10459426,0.41248265,-58.984253,-7.9993682
5850.0,0.38355598,-2.0095131,0.10455593,0.41244274,-58.987717,-7.9960523
5860.0,0.38369113,-2.0094895,0.10449585,0.4123711,-58.993084,-7.9898958
5870.0,0.38389358,-2.0094466,0.10441093,0.41226703,-59.000652,-7.9809003
5880.0,0.38415894,-2.0093877,0.104301,0.41213313,-59.010525,-7.969069
5890.0,0.38447997,-2.00928,0.10417881,0.41197476,-59.021591,-7.9544063
5900.0,0.38486803,-2.0090852,0.10405477,0.41178545,-59.032585,-7.9369178
5910.0,0.38535866,-2.0089054,0.10388733,0.41154075,-59.046909,-7.9166088
5920.0,0.38593215,-2.008956,0.10360854,0.41124848,-59.071712,-7.8934875
5930.0,0.38644132,-2.0090106,0.10332458,0.41100612,-59.099453,-7.8675618
5940.0,0.38685223,-2.0081251,0.10335908,0.41085497,-59.09866,-7.8388405
5950.0,0.38765883,-2.0064371,0.10356467,0.41048059,-59.073898,-7.8073339
5960.0,0.38930002,-2.0072346,0.10275169,0.40953627,-59.134766,-7.7730536
5970.0,0.39046597,-2.0122645,0.10060559,0.40880615,-59.33947,-7.736012
5980.0,0.38872921,-2.0128412,0.10051045,0.41001165,-59.398487,-7.6962214
5990.0,0.3863284,-1.9942248,0.10696397,0.41200539,-58.820465,-7.6536965
6000.0,0.39253712,-1.9816909,0.10954288,0.40844145,-58.44791,-7.6084523
6010.0,0.40353718,-2.0170138,0.095345035,0.40055019,-59.67329,-7.5605044
6020.0,0.089747474,-2.323667,0.12342171,0.71023387,-69.945702,-7.509871
6030.0,0.43648848,-2.0163801,0.092041664,0.39186385,-59.756104,-7.4565687
6040.0,0.33390954,-2.2638953,0.035621505,0.48723635,-68.062561,-7.4006176
6050.0,0.24430586,0.84027225,0.87033659,0.54732996,35.351112,-7.3420372
6060.0,0.43394658,-2.1145067,0.062834069,0.40036649,-63.202709,-7.2808475
6070.0,0.19092149,-2.342448,0.025641553,0.62238944,-70.864532,-7.2170715
6080.0,0.43720371,-1.9607308,0.10770153,0.39362982,-58.206963,-7.1507316
6090.0,0.37689301,-2.223325,0.040203605,0.45120639,-67.028984,-7.0818505
6100.0,0.11478075,-0.16323234,0.98659366,0.73283219,1.5693753,-7.0104532
6110.0,0.44716829,-2.0805671,0.068743661,0.39117989,-62.415676,-6.9365654
6120.0,0.22985049,-2.3289845,0.025790624,0.586743,-70.772606,-6.8602133
6130.0,0.43861973,-1.9343596,0.11321768,0.39343646,-57.697227,-6.7814236
6140.0,0.39093757,-2.2104244,0.040398229,0.44130948,-66.980583,-6.7002244
6150.0,0.12182724,-0.065268606,0.98850006,0.72581244,4.4410243,-6.6166444
6160.0,0.45401305,-2.0781417,0.06626305,0.38810629,-62.740677,-6.530714
6170.0,0.20769922,-2.3380146,0.023644304,0.60930622,-71.491356,-6.4424629
6180.0,0.45230132,-1.9556698,0.10150871,0.38637933,-58.83707,-6.351923
6190.0,0.37147886,-2.2378714,0.034358039,0.46106255,-68.336586,-6.2591267
6200.0,0.36114779,-1.2425593,0.31935611,0.43878216,-35.254539,-6.1641059
6210.0,0.44923413,-2.1183684,0.053771947,0.39534384,-64.545387,-6.0668955
6220.0,0.082266383,-2.2179358,0.25071195,0.73198897,-67.963661,-5.9675293
6230.0,0.47036362,-2.0143399,0.078252397,0.37764332,-61.278622,-5.8660426
6240.0,0.27225405,-2.3126009,0.024006527,0.55238003,-71.324226,-5.7624722
6250.0,0.45666385,-1.920096,0.10708995,0.3850798,-58.346348,-5.6568542
6260.0,0.38736901,-2.2273467,0.032851584,0.45131752,-68.695656,-5.5492263
6270.0,0.41449824,-1.7459731,0.16676927,0.4097648,-52.759476,-5.4396272
6280.0,0.44886225,-2.1394789,0.04534591,0.40011689,-65.987869,-5.328095
6290.0,0.15297715,0.33172905,0.99071932,0.68770528,16.272305,-5.2146697
6300.0,0.47701111,-2.0687163,0.058286581,0.37783295,-63.857815,-5.0993919
6310.0,0.066072993,-1.4143577,0.76186663,0.75796884,-42.162952,-4.9823022
6320.0,0.48748791,-2.0207088,0.068311132,0.36996269,-62.493515,-4.8634424
6330.0,0.078358419,-2.1221807,0.32620415,0.73312336,-65.996506,-4.7428546
6340.0,0.49164295,-2.002352,0.071312711,0.36728695,-62.124489,-4.6205816
6350.0,0.42619982,-2.0617766,0.059947234,0.39579821,-64.229225,-4.4966669
6360.0,0.4455933,-1.9361937,0.0936886,0.38586229,-60.168636,-4.3711548
6370.0,0.46310905,-1.9485968,0.086267188,0.37548062,-60.709141,-4.2440896
6380.0,0.46783742,-1.9644567,0.080091581,0.37287664,-61.366375,-4.1155162
6390.0,0.46880317,-1.9671955,0.078395836,0.37281093,-61.587704,-3.9854808
6400.0,0.4705261,-1.9635035,0.078454725,0.37231326,-61.596088,-3.8540294
6410.0,0.47315493,-1.9602132,0.078241684,0.37118071,-61.619232,-3.7212086
6420.0,0.4759008,-1.9582182,0.077622443,0.36993265,-61.686874,-3.5870657
6430.0,0.47853136,-1.9565135,0.076930471,0.36875328,-61.765469,-3.4516485
6440.0,0.48111668,-1.9546688,0.076281227,0.36760905,-61.840622,-3.3150046
6450.0,0.48371246,-1.9527167,0.075656928,0.36646289,-61.913376,-3.1771832
6460.0,0.486323,-1.9507284,0.075036697,0.36530998,-61.986046,-3.0382328
6470.0,0.4889411,-1.9487184,0.074417613,0.36415455,-62.059074,-2.8982029
6480.0,0.49156356,-1.9466823,0.073801696,0.36299852,-62.132267,-2.7571435
6490.0,0.49418944,-1.9446181,0.073189929,0.36184233,-62.205498,-2.6151042
6500.0,0.49681795,-1.9425262,0.072582513,0.36068624,-62.27874,-2.472136
6510.0,0.499448,-1.9404079,0.07197956,0.3595306,-62.351974,-2.3282893
6520.0,0.50207859,-1.9382638,0.071381226,0.35837585,-62.425179,-2.1836154
6530.0,0.50470865,-1.9360948,0.070787691,0.35722238,-62.498329,-2.0381658
6540.0,0.50733709,-1.9339018,0.070199102,0.35607061,-62.5714,-1.891992
6550.0,0.50996304,-1.9316856,0.069615625,0.35492089,-62.644371,-1.7451459
6560.0,0.51258546,-1.9294469,0.069037378,0.35377362,-62.71722,-1.5976799
6570.0,0.51520342,-1.927187,0.06846451,0.35262918,-62.789921,-1.4496461
6580.0,0.51781595,-1.9249065,0.067897126,0.35148787,-62.862453,-1.3010973
6590.0,0.5204221,-1.9226065,0.067335352,0.35035008,-62.934799,-1.1520863
6600.0,0.52302104,-1.920288,0.066779286,0.34921616,-63.006931,-1.0026659
