Time,x_Tumor_Cells,y_Effector_Cells,z_Helper_T_Cells,alpha,beta,delta_1,omega_1,sigma_2,delta_2,rho,omega_2,compartment,Tumor_Growth,Tumor_Killing_ECs,EC_Stimulation_Tumor_Debris,EC_Natural_Death,EC_Activation_HTC,HTC_Production,HTC_Stimulation_Tumor_Antigens,HTC_Natural_Death
10.0,1.4165285644079386,1.0023376491209814,3.8025748323166746,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,2.3108752893867672,1.419839911161372,0.05679359644645488,0.3751749820659834,0.03811463918030906,0.38,0.010772911736550594,0.2091416157774171
11.0,2.9931619002609,0.7786231271304032,3.984606462457895,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,4.867498961403472,2.3305450787887216,0.09322180315154888,0.2914386364849099,0.031025067441829795,0.38,0.02385314450192467,0.21915335543518422
12.0,7.392861515467994,0.6767401221960733,4.179773481726377,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,11.915892237967743,5.003046005356458,0.20012184021425833,0.25330382773799026,0.02828620416775415,0.38,0.0618009730328572,0.22988754149495075
13.0,18.02635012131258,0.7875061155933499,4.427641644295153,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,28.427874693133585,14.19586096236058,0.5678344384944233,0.2947635390665909,0.034867948725382285,0.38,0.1596284369835371,0.2435202904362334
14.0,29.210409369381853,1.5237425311770951,4.782702882144323,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,44.99640222150479,44.50914310922104,1.7803657243688418,0.5703368294195867,0.0728760779550658,0.38,0.2794094181591163,0.2630486585179378
15.0,14.890738202885133,2.8525153780915433,5.124981686989176,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,23.635733776329783,42.47605971486507,1.699042388594603,1.0676965060196648,0.14619089074574165,0.38,0.15262952119107284,0.28187399278440467
16.0,3.8462003376369225,2.862802887136269,5.302414897204979,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,6.243980215348161,11.010913431091476,0.44043653724365905,1.0715471206551057,0.1517976867651278,0.38,0.040788299935841675,0.2916328193462739
17.0,1.4828618396909923,2.2832276084116905,5.412889188048218,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,2.4187672368755417,3.385711091842624,0.13542844367370496,0.8546120938284958,0.1235885803542483,0.38,0.016053133638865322,0.297708905342652
18.0,1.0248507575437336,1.738955706239088,5.505520556951383,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,1.6732191953273694,1.7821700728741274,0.0712868029149651,0.6508911208452907,0.09573856388327211,0.38,0.011284673826928446,0.30280363063232607
19.0,1.1489604581419517,1.318396817273957,5.591963629172746,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,1.8753799091605619,1.5147858111879766,0.06059143244751907,0.49347592870564216,0.07372427051013075,0.38,0.012849890186574899,0.30755799960450103
20.0,1.8446495258666913,1.0159312729015084,5.678213816020197,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,3.006712885628534,1.8740371408709116,0.07496148563483647,0.38026307544703464,0.0576867498991633,0.38,0.020948628846982703,0.3123017598811108
21.0,3.7789804525917066,0.8228353024109747,5.773803640785477,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,6.135685592089809,3.109478523513459,0.12437914094053834,0.30798725369242785,0.04750889464827304,0.38,0.043638182191262295,0.3175592002432012
22.0,8.743571262462627,0.7594654307888183,5.90184962273339,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,14.054338059672851,6.640440115478911,0.26561760461915646,0.2842679107442547,0.04482250766180039,0.38,0.10320648551341512,0.3246017292503364
23.0,18.888997997489934,0.9484743036432436,6.1132416137358625,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,29.73496995311102,17.91572922218789,0.7166291688875155,0.3550139318536661,0.05798252582591021,0.38,0.2309460172000577,0.33622828875547245
24.0,24.81451790855697,1.7639520907701074,6.440940072945682,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,38.58178359995964,43.77162074625134,1.7508648298500535,0.6602472675752512,0.11361509708197502,0.38,0.3196576455761057,0.3542517040120125
25.0,11.633562364275747,2.760780142937463,6.707091534197844,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,18.589676289771532,32.11770796691709,1.2847083186766837,1.0333600075014926,0.18516805124477376,0.38,0.15605473529199304,0.3688900343808814
26.0,3.6063012575561766,2.665117472582818,6.806632598692175,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,5.857355159898363,9.611216492910357,0.38444865971641423,0.9975534699877489,0.1814047546822631,0.38,0.049093535400772916,0.3743647929280696
27.0,1.6359509431213535,2.159299336711185,6.843730406584079,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,2.6676587732288177,3.532507786373976,0.14130031145495905,0.8082257417309966,0.1477766252756717,0.38,0.022392014426239018,0.37640517236212434
28.0,1.23566336603369,1.680109670897942,6.865487440999494,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,2.016549367973113,2.0760499712475062,0.08304199884990024,0.6288650498170997,0.11534771845051613,0.38,0.01696686264161492,0.37760180925497216
29.0,1.4341643481575332,1.3033933430881868,6.885113058554542,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,2.339562934406459,1.8692802642829374,0.0747712105713175,0.4878601283179083,0.08974010526929535,0.38,0.019748767363225592,0.3786812182204998
30.0,2.2972349385091038,1.0318049173545858,6.9105000849308675,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,3.7410090718781164,2.3702983058724527,0.09481193223489812,0.38620458056582146,0.07130287969010951,0.38,0.031750084475346635,0.3800775046711977
31.0,4.5601675831017445,0.8664303270387799,6.954515643658794,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,7.392392505875554,3.951067490378487,0.15804269961513948,0.3243048714106153,0.060256032635315995,0.38,0.06342751358877359,0.38249836040123364
32.0,9.89333932569013,0.8415994442915671,7.046171040846701,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,15.865245787449707,8.32622887868872,0.3330491551475488,0.3150106719983336,0.05930053632359916,0.38,0.13942032210789526,0.3875394072465686
33.0,19.00970504674617,1.1012277371332786,7.238145890229871,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,29.917478461601586,20.93401447219935,0.837360578887974,0.4121895420089862,0.07970847019738382,0.38,0.2751900369171757,0.39809802396264293
34.0,21.043454244995555,1.924903336238598,7.529294469541104,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,32.978161310224415,40.506615282176234,1.6202646112870493,0.7204913187541073,0.14493164043942497,0.38,0.3168847273337726,0.4141111958247607
35.0,9.65531772977667,2.6591874294235844,7.725855819090565,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,15.491067080879892,25.67529953411278,1.027011981364511,0.9953338548332478,0.20544498675664682,0.38,0.14919118533552678,0.4249220700499811
36.0,3.4818540478898097,2.5092382081093105,7.771758411987093,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,5.656645759845169,8.736801212025176,0.34947204848100705,0.939207861295315,0.19501193151552954,0.38,0.05412025697199788,0.4274467126592901
37.0,1.7987753280116148,2.057527416443423,7.76257365285314,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,2.9322095773758714,3.701029553405909,0.14804118213623635,0.7701325119747734,0.15971708112906707,0.38,0.027926251937250453,0.4269415509069227
38.0,1.4643986729230205,1.6281927776297467,7.740541758922442,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,2.3887395444175588,2.3843233428238477,0.09537293371295391,0.6094325566668142,0.12603094186818975,0.38,0.022670478158942492,0.4257297967407343
39.0,1.7548338529239007,1.2877441891066699,7.719540109742346,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,2.860832249645826,2.2597770969504216,0.09039108387801686,0.48200264998262654,0.09940792918896571,0.38,0.027093020627159504,0.42457470603582903
40.0,2.8102237234014407,1.0445795582005077,7.709219360966622,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,4.571685858151897,2.9355022554352628,0.11742009021741051,0.3909861286344501,0.08052892954149314,0.38,0.04332926227418819,0.4240070648531642
41.0,5.419126527932356,0.9082015029054721,7.725602401811004,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,8.769602397127512,4.921658857103078,0.19686635428412314,0.3399398225375182,0.07016403712174879,0.38,0.08373203383982387,0.42490813209960526
42.0,11.02010042351168,0.9264236797103484,7.801841644538631,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,17.631524062002615,10.20928198512726,0.40837127940509044,0.34676038331558345,0.07227810844850914,0.38,0.17195415682230247,0.4291012904496247
43.0,18.771779155962175,1.2556455220652645,7.984822709493426,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,29.55764434470445,23.570700438381976,0.942828017535279,0.46998811890902853,0.10026106879660453,0.38,0.2997786570042442,0.43916524902213844
44.0,17.803792122082612,2.0480186078455955,8.235967108622905,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,28.089861666160196,36.46249755624001,1.4584999022496006,0.7665733649166064,0.16867413892063995,0.38,0.29326289265246397,0.4529781909742598
45.0,8.16499214057987,2.5632932181867205,8.37264950328283,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,13.139792401731114,20.929268980496254,0.8371707592198502,0.9594406515672895,0.21461555690019293,0.38,0.13672523478026852,0.4604957226805556
46.0,3.3629936055397676,2.3718080878460377,8.380769007522291,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,5.46485211522083,7.976375432993728,0.31905501731974917,0.887767767280772,0.1987757571441078,0.38,0.05636894516360666,0.460942295413726
47.0,1.9559397537297862,1.9607043780329194,8.342734714230048,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,3.1873997456541683,3.835019638306622,0.15340078553226488,0.7338916486977218,0.1635763647895807,0.38,0.03263577296476812,0.45885040928265264
48.0,1.7154989006160137,1.573314243237463,8.294728655939732,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,2.7969269132517343,2.699018854597383,0.10796075418389534,0.5888915212437824,0.1305021473817992,0.38,0.028459195780345514,0.45621007607668523
49.0,2.1319869357361902,1.2665967681616135,8.250676727629132,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,3.473058181805949,2.70036776256624,0.1080147105026496,0.47408717032289194,0.10450280478361296,0.38,0.03518066998857586,0.4537872200196023
50.0,3.4302214019118886,1.0530589362872234,8.221963054804473,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,5.573342490997858,3.6122253007270015,0.14448901202908004,0.39415995985230773,0.08658211668685248,0.38,0.056406307272638304,0.452207968014246
51.0,6.437193286688554,0.9505007178249982,8.227766378385018,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,10.395664856376339,6.118556839775731,0.2447422735910292,0.35577241868189685,0.07820497848751345,0.38,0.10592744499076369,0.452527150811176
52.0,12.205485466809533,1.0210443516759955,8.30366197051048,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,19.480731703128203,12.462341995349325,0.498493679813973,0.38217690083232514,0.08478407153216494,0.38,0.20270045100472936,0.45670140837807643
53.0,18.200095805561986,1.4218998506200913,8.483284168290197,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,28.6915280473503,25.878713507199937,1.0351485402879974,0.5322171140871002,0.12062380491659616,0.38,0.30879316921737765,0.46658062925596083
54.0,14.872778882732502,2.1480371078199965,8.691707450257795,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,23.608101319005463,31.947280936511042,1.2778912374604419,0.8040102894570247,0.1867011013346927,0.38,0.2585396860421658,0.4780439097641787
55.0,6.908356833081838,2.468832549210321,8.776852973313133,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,11.145914289318092,17.055576211071973,0.6822230484428791,0.9240840231694233,0.21668580300148851,0.38,0.12126726442228486,0.4827269135322223
56.0,3.2269984580983424,2.24068147904484,8.757548053505378,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,5.24529644312197,7.230675677967213,0.2892270271186885,0.8386870776064838,0.1962287572533469,0.38,0.05652118813076799,0.4816651429427958
57.0,2.108843089958502,1.8619577553640996,8.701808755832568,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,3.4355159940214777,3.926576746194224,0.15706306984776897,0.6969307878327825,0.16202400298617675,0.38,0.0367014985297558,0.47859948157079124
58.0,2.0010660161008915,1.5126375417962166,8.639533994040638,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,3.2606420466040604,3.0268875795668007,0.12107550318267203,0.5661802318943239,0.1306848346301048,0.38,0.03457655574084625,0.4751743696722351
59.0,2.594078444366591,1.2398900639622321,8.584402611192113,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,4.221894251967817,3.21637208830874,0.1286548835323496,0.4640908509410635,0.10643715502668541,0.38,0.04453722754291548,0.4721421436155662
60.0,4.208550228823013,1.0596204474616386,8.549669935201402,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,6.827234853821111,4.459465876630222,0.1783786350652089,0.3966159334848914,0.09059405082387428,0.38,0.0719634307243062,0.4702318464360771
61.0,7.668588029385724,0.9988247383530626,8.557684579266306,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,12.3533927190586,7.659575431988624,0.306383017279545,0.3738600995655514,0.08547627060793707,0.38,0.1312507150476408,0.47067265185964685
62.0,13.38606541133756,1.134591300202996,8.64382033543105,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,21.313303976120945,15.187713359651834,0.6075085343860734,0.4246775236659814,0.09807203353097811,0.38,0.23141348882785961,0.47541011844870773
63.0,17.132346872433846,1.6025225399370786,8.819885322984913,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,27.068130847084376,27.454972025095753,1.0981988810038301,0.5998241866984485,0.14134065029743545,0.38,0.30221066945693154,0.4850936927641702
64.0,12.175683881643732,2.2202994263012115,8.98204233910304,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,19.43435373679987,27.033663937238483,1.0813465574895393,0.8310580752645434,0.19942823452523673,0.38,0.21872501626491692,0.49401232865066724
65.0,5.83637246617145,2.36797498535585,9.02338729488993,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,9.436850421715462,13.820384005113626,0.552815360204545,0.8863330370186947,0.21367155397477147,0.38,0.10532769831899375,0.4962863012189462
66.0,3.0932808952273794,2.1102981334781186,8.984106481667412,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,5.029299783320132,6.5277448995218625,0.26110979598087447,0.7898845913608599,0.18959143139231407,0.38,0.055580729880860553,0.4941258564917077
67.0,2.273846798247072,1.7602658138908949,8.918044290015139,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,3.7030958809872776,4.002574784979587,0.1601029913991835,0.658867494139362,0.15698128490478547,0.38,0.04055653291095301,0.49049243595083264
68.0,2.343193974266376,1.4476775768729262,8.84941866453229,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,3.8155002361203936,3.3921893748091887,0.13568757499236755,0.5418657170235363,0.12811104969004153,0.38,0.041471808980984924,0.486718026549276
69.0,3.17895722285505,1.2108684334838358,8.791755327429845,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,5.167707940341904,3.8492989525506194,0.15397195810202477,0.45322805465299976,0.10645659000898144,0.38,0.05589722819941494,0.48354654300864147
70.0,5.197032868261711,1.0694811856723894,8.760466436761009,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,8.413971831602389,5.558128873926913,0.2223251549570765,0.40030680779717537,0.09369154031830336,0.38,0.09105686402630103,0.4818256540218555
71.0,9.112680810839846,1.0613435028862659,8.780685098206781,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,14.636635813028853,9.67168457246122,0.3868673828984488,0.3972608731303293,0.09319323079872022,0.38,0.16003116120091265,0.48293768040137297
72.0,14.332156676458613,1.275700566793422,8.882822114209722,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,22.77530446321101,18.28354039553038,0.7313416158212152,0.4774947221507779,0.11331821205822486,0.38,0.25461999653993017,0.4885552162815347
73.0,15.435608999444565,1.7868612729393933,9.048441436367037,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,24.473076064690126,27.58129194534227,1.1032516778136907,0.668822174461215,0.16168309583104357,0.38,0.2793364081322683,0.49766427900018706
74.0,9.776801369683623,2.2531279797484682,9.16174606236783,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,15.682090155889613,22.02838471847732,0.8811353887390927,0.8433458028198517,0.20642586396471316,0.38,0.17914514290250272,0.5038960334302307
75.0,4.96227311353101,2.25556772687073,9.167371806344658,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,8.037708580365623,11.19274308679888,0.4477097234719552,0.8442590001677143,0.20677627986615638,0.38,0.0909820052727326,0.5042054493489562
76.0,2.9955418004467855,1.9793293539060397,9.114089657138049,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,4.871345843871792,5.929163816476871,0.23716655265907483,0.7408629771670308,0.18039785192504773,0.38,0.05460327308195348,0.5012749311425927
77.0,2.4779309558655798,1.6577924201230132,9.042977466127882,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,4.033804499754384,4.107895156222131,0.16431580624888523,0.6205117028520438,0.14991379498690013,0.38,0.044815747593026325,0.49736376063703347
78.0,2.7745595677467314,1.3824145302239164,8.973749397463214,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,4.513991005272494,3.8355914614248703,0.15342365845699482,0.5174377586628119,0.12405441557641261,0.38,0.04979640449858605,0.4935562168604768
79.0,3.9333635590046176,1.1849229188174004,8.920215373182272,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,6.38436052897229,4.66073262910575,0.18642930516422998,0.443516648513353,0.10569767636470985,0.38,0.07017290017469584,0.49061184552502496
80.0,6.433387132486697,1.0900695641238152,8.90021800650539,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,10.389598274919868,7.012839507349534,0.2805135802939814,0.408013037851544,0.09701856762958262,0.38,0.11451709599875637,0.48951199035779647
81.0,10.665041320725217,1.1479163799982601,8.940118899176017,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,17.07584015665473,12.242575625418755,0.48970302501675017,0.4296651010333488,0.10262508923496164,0.38,0.19069347494381733,0.49170653945468096
82.0,14.683505335689816,1.4471568790620084,9.057617188013285,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,23.316754092886285,21.249335755287223,0.849973430211489,0.5416708198329098,0.1310779302154371,0.38,0.2659951406176577,0.4981689453407307
83.0,13.202730667994235,1.9502810145478866,9.20077148457652,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,21.029318191154868,25.749034961978293,1.0299613984791318,0.729990183745274,0.17944089945563163,0.38,0.24295061569725057,0.5060424316517086
84.0,7.783335860994745,2.2386542169862604,9.266370769536925,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,12.535318670954249,17.424197647436273,0.6969679058974508,0.8379282734179573,0.20744199999382057,0.38,0.14424655182362045,0.5096503923245309
85.0,4.301481842285934,2.1312418705553586,9.24470574518696,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,6.976683308938493,9.167498207713384,0.3666999283085354,0.7977238321488708,0.1970270396510613,0.38,0.07953186780039632,0.5084588159852829
86.0,2.9671368265262927,1.849447025190175,9.182531679232039,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,4.825429484297357,5.487562377151268,0.21950249508605071,0.6922480215286825,0.16982605897870234,0.38,0.0544916558123874,0.5050392423577621
87.0,2.754885699620467,1.5584482988097579,9.110529351737483,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,4.482160503425876,4.293346931988847,0.17173387727955386,0.5833271982444924,0.14198288969471648,0.38,0.05019693405414824,0.5010791143455616
88.0,3.337523350596633,1.322189575631393,9.045365098641618,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,5.423741190333267,4.412838582585227,0.17651354330340907,0.49489555815883046,0.11959687441203974,0.38,0.06037823446277643,0.497495080425289
89.0,4.906089328251965,1.168911014019355,9.001758451188012,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,7.947606041730725,5.734781851556541,0.22939127406226162,0.4375233925474446,0.10522254599135478,0.38,0.08832686214575089,0.4950967148153407
90.0,7.9072162638500405,1.130487229038473,8.999826196107376,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,12.731627053749007,8.93900700352778,0.35756028014111124,0.4231413698291005,0.10174188578265289,0.38,0.14232714413936778,0.4949904407859057
91.0,12.063197863565758,1.2676291084113491,9.063325053416328,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,19.25924783469378,15.291660752381553,0.6116664300952621,0.47447357527836803,0.11488934656704383,0.38,0.21866536684234772,0.49848287793789803
92.0,14.11749201655193,1.638034950977083,9.18767613811645,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,22.44409562257896,23.124945343252,0.92499781373008,0.6131164821507222,0.15049734632492895,0.38,0.2594138890610473,0.5053221875964047
93.0,10.779587113539488,2.0635398050599405,9.296085369527038,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,17.2551997591874,22.244107090899924,0.8897642836359969,0.7723829490339358,0.1918284219125439,0.38,0.20041592411143327,0.5112846953239871
94.0,6.2536450531679,2.178403919997241,9.319910085135824,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,10.103001680834975,13.622964898092308,0.5449185959236923,0.8153765872549673,0.20302528663481698,0.38,0.11656681919975853,0.5125950546824704
95.0,3.8541563220130093,1.9987648195568626,9.279060633525457,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,6.256795750250117,7.703552065512274,0.308142082620491,0.7481376719601337,0.185466599528257,0.38,0.07152590040608836,0.5103483348439002
96.0,3.037353193625476,1.7241582644778648,9.212471382983118,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,4.938923941579789,5.236877610927601,0.20947510443710404,0.6453524383940649,0.15883758671236167,0.38,0.055963058752574166,0.5066859260640715
97.0,3.1438147670718948,1.4669851056270036,9.143233870483265,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,5.110941913669854,4.611929438144697,0.18447717752578788,0.5490925250361874,0.1341298790526329,0.38,0.0574892673216344,0.5028778628765795
98.0,4.080711073382943,1.273105725879664,9.086437520157993,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,6.621557308282079,5.195176633184375,0.20780706532737503,0.4765234731967583,0.11567995634760957,0.38,0.07415825241222196,0.4997540636086896
99.0,6.128405476338256,1.1707829340621243,9.058235837346182,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,9.90318369804053,7.175032544709694,0.2870013017883878,0.43822405221945315,0.10605227931074845,0.38,0.11102508422311158,0.49820297105404
100.0,9.501334682983254,1.2004970483679402,9.079646501142994,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,15.248802560960229,11.406324242477336,0.4562529696990934,0.4493460452041201,0.1090008882484646,0.38,0.17253752042107495,0.4993805575628647
101.0,12.894404717581331,1.4231299105628652,9.164868659301169,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,20.55122483583905,18.350413032492906,0.7340165212997163,0.5326775255236805,0.13042798715431678,0.38,0.23635105135301254,0.5040677762615643
102.0,12.618301658357138,1.8192362930047687,9.28089458006944,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,20.12256864485475,22.955672332965566,0.9182268933186227,0.6809401444716849,0.16884140251613577,0.38,0.23421825494145596,0.5104492019038191
103.0,8.573336231778242,2.1083297199798703,9.347926563360554,1.636,0.002,0.3743,0.04,0.38,0.055,0.01,0.002,1.0,13.785479223152908,18.075419576838296,0.7230167830735319,0.7891478141884655,0.19708511393722347,0.38,0.1602858349953226,0.5141359609848305
