_1_task1,x_Tumor_Cells_1_task1,y_Effector_Cells_2_task1,z_Helper_T_Cells_3_task1
0.0,1.0,1.0,1.0
1.0,2.1645470948134733,0.7381371015579259,1.3196354290490364
2.0,5.697316328681557,0.5952904553154138,1.6293502361864076
3.0,15.734387651454611,0.6199865852680291,1.947099556913696
4.0,33.087471780106995,1.161331896133993,2.315530180224275
5.0,21.581838244745455,2.8460054657000615,2.7130371222609972
6.0,4.505215239448969,3.143331210263013,2.9984175736313263
7.0,1.3715317809547078,2.463803078209322,3.2225948816558794
8.0,0.8325861735899003,1.825074198707959,3.4264734657758025
9.0,0.8854860518641152,1.3438808815434728,3.618507864211005
10.0,1.4165285644079386,1.0023376491209814,3.8025748323166746
11.0,2.9931619002609,0.7786231271304032,3.984606462457895
12.0,7.392861515467994,0.6767401221960733,4.179773481726377
13.0,18.02635012131258,0.7875061155933499,4.427641644295153
14.0,29.210409369381853,1.5237425311770951,4.782702882144323
15.0,14.890738202885133,2.8525153780915433,5.124981686989176
16.0,3.8462003376369225,2.862802887136269,5.302414897204979
17.0,1.4828618396909923,2.2832276084116905,5.412889188048218
18.0,1.0248507575437336,1.738955706239088,5.505520556951383
19.0,1.1489604581419517,1.318396817273957,5.591963629172746
20.0,1.8446495258666913,1.0159312729015084,5.678213816020197
21.0,3.7789804525917066,0.8228353024109747,5.773803640785477
22.0,8.743571262462627,0.7594654307888183,5.90184962273339
23.0,18.888997997489934,0.9484743036432436,6.1132416137358625
24.0,24.81451790855697,1.7639520907701074,6.440940072945682
25.0,11.633562364275747,2.760780142937463,6.707091534197844
26.0,3.6063012575561766,2.665117472582818,6.806632598692175
27.0,1.6359509431213535,2.159299336711185,6.843730406584079
28.0,1.23566336603369,1.680109670897942,6.865487440999494
29.0,1.4341643481575332,1.3033933430881868,6.885113058554542
30.0,2.2972349385091038,1.0318049173545858,6.9105000849308675
31.0,4.5601675831017445,0.8664303270387799,6.954515643658794
32.0,9.89333932569013,0.8415994442915671,7.046171040846701
33.0,19.00970504674617,1.1012277371332786,7.238145890229871
34.0,21.043454244995555,1.924903336238598,7.529294469541104
35.0,9.65531772977667,2.6591874294235844,7.725855819090565
36.0,3.4818540478898097,2.5092382081093105,7.771758411987093
37.0,1.7987753280116148,2.057527416443423,7.76257365285314
38.0,1.4643986729230205,1.6281927776297467,7.740541758922442
39.0,1.7548338529239007,1.2877441891066699,7.719540109742346
40.0,2.8102237234014407,1.0445795582005077,7.709219360966622
41.0,5.419126527932356,0.9082015029054721,7.725602401811004
42.0,11.02010042351168,0.9264236797103484,7.801841644538631
43.0,18.771779155962175,1.2556455220652645,7.984822709493426
44.0,17.803792122082612,2.0480186078455955,8.235967108622905
45.0,8.16499214057987,2.5632932181867205,8.37264950328283
46.0,3.3629936055397676,2.3718080878460377,8.380769007522291
47.0,1.9559397537297862,1.9607043780329194,8.342734714230048
48.0,1.7154989006160137,1.573314243237463,8.294728655939732
49.0,2.1319869357361902,1.2665967681616135,8.250676727629132
50.0,3.4302214019118886,1.0530589362872234,8.221963054804473
51.0,6.437193286688554,0.9505007178249982,8.227766378385018
52.0,12.205485466809533,1.0210443516759955,8.30366197051048
53.0,18.200095805561986,1.4218998506200913,8.483284168290197
54.0,14.872778882732502,2.1480371078199965,8.691707450257795
55.0,6.908356833081838,2.468832549210321,8.776852973313133
56.0,3.2269984580983424,2.24068147904484,8.757548053505378
57.0,2.108843089958502,1.8619577553640996,8.701808755832568
58.0,2.0010660161008915,1.5126375417962166,8.639533994040638
59.0,2.594078444366591,1.2398900639622321,8.584402611192113
60.0,4.208550228823013,1.0596204474616386,8.549669935201402
61.0,7.668588029385724,0.9988247383530626,8.557684579266306
62.0,13.38606541133756,1.134591300202996,8.64382033543105
63.0,17.132346872433846,1.6025225399370786,8.819885322984913
64.0,12.175683881643732,2.2202994263012115,8.98204233910304
65.0,5.83637246617145,2.36797498535585,9.02338729488993
66.0,3.0932808952273794,2.1102981334781186,8.984106481667412
67.0,2.273846798247072,1.7602658138908949,8.918044290015139
68.0,2.343193974266376,1.4476775768729262,8.84941866453229
69.0,3.17895722285505,1.2108684334838358,8.791755327429845
70.0,5.197032868261711,1.0694811856723894,8.760466436761009
71.0,9.112680810839846,1.0613435028862659,8.780685098206781
72.0,14.332156676458613,1.275700566793422,8.882822114209722
73.0,15.435608999444565,1.7868612729393933,9.048441436367037
74.0,9.776801369683623,2.2531279797484682,9.16174606236783
75.0,4.96227311353101,2.25556772687073,9.167371806344658
76.0,2.9955418004467855,1.9793293539060397,9.114089657138049
77.0,2.4779309558655798,1.6577924201230132,9.042977466127882
78.0,2.7745595677467314,1.3824145302239164,8.973749397463214
79.0,3.9333635590046176,1.1849229188174004,8.920215373182272
80.0,6.433387132486697,1.0900695641238152,8.90021800650539
81.0,10.665041320725217,1.1479163799982601,8.940118899176017
82.0,14.683505335689816,1.4471568790620084,9.057617188013285
83.0,13.202730667994235,1.9502810145478866,9.20077148457652
84.0,7.783335860994745,2.2386542169862604,9.266370769536925
85.0,4.301481842285934,2.1312418705553586,9.24470574518696
86.0,2.9671368265262927,1.849447025190175,9.182531679232039
87.0,2.754885699620467,1.5584482988097579,9.110529351737483
88.0,3.337523350596633,1.322189575631393,9.045365098641618
89.0,4.906089328251965,1.168911014019355,9.001758451188012
90.0,7.9072162638500405,1.130487229038473,8.999826196107376
91.0,12.063197863565758,1.2676291084113491,9.063325053416328
92.0,14.11749201655193,1.638034950977083,9.18767613811645
93.0,10.779587113539488,2.0635398050599405,9.296085369527038
94.0,6.2536450531679,2.178403919997241,9.319910085135824
95.0,3.8541563220130093,1.9987648195568626,9.279060633525457
96.0,3.037353193625476,1.7241582644778648,9.212471382983118
97.0,3.1438147670718948,1.4669851056270036,9.143233870483265
98.0,4.080711073382943,1.273105725879664,9.086437520157993
99.0,6.128405476338256,1.1707829340621243,9.058235837346182
100.0,9.501334682983254,1.2004970483679402,9.079646501142994
101.0,12.894404717581331,1.4231299105628652,9.164868659301169
102.0,12.618301658357138,1.8192362930047687,9.28089458006944
103.0,8.573336231778242,2.1083297199798703,9.347926563360554
104.0,5.172864281987606,2.082280596643728,9.339197443940774
105.0,3.610559802184665,1.864322150688969,9.286337075813051
106.0,3.2338580721251162,1.6079636066108063,9.219340340018062
107.0,3.6882080708696683,1.3885948205007823,9.15641308440116
108.0,5.048734006296972,1.2418379122657706,9.11234236481368
109.0,7.5733586910588215,1.1992132082476383,9.104631362776557
110.0,10.933796922951881,1.3077404161196788,9.151532594493684
111.0,12.774245332913782,1.6020897001213052,9.248892039231158
112.0,10.580428762598714,1.9533147399740503,9.34039140568917
113.0,6.835111483798876,2.0859243396870104,9.367680472745858
114.0,4.479920528512804,1.964136001313198,9.336321784534968
115.0,3.5606817279683924,1.734746420706387,9.277467238556461
116.0,3.585945628702948,1.5056741947363521,9.213795473432675
117.0,4.43115192191794,1.328756645842571,9.160880204013571
118.0,6.256375758014891,1.235549102639423,9.133996737064544
119.0,9.094108522797281,1.2623657631850564,9.150493841881923
120.0,11.783414235306498,1.4516144709959544,9.219375088212345
121.0,11.654640799934107,1.7730693438169318,9.312882862029902
122.0,8.555068001655464,2.0154910300092608,9.369923659446606
123.0,5.617110482547696,2.012381146071754,9.365215534966763
124.0,4.1074986197203165,1.8376799216930182,9.320055395134258
125.0,3.702920724007765,1.6165638699483718,9.260242571935535
126.0,4.125758292123729,1.4222457500708476,9.2035755997701
127.0,5.402382054128409,1.293325908212283,9.1646201443243
128.0,7.643892626901834,1.2615127098993595,9.15896503829302
129.0,10.382284909876434,1.364599550866277,9.199999110946546
130.0,11.698805890418322,1.6154702496611657,9.28009257590399
131.0,9.935784219502276,1.8974107423860547,9.353432329266303
132.0,6.914198020421697,2.005757156562772,9.375577212778866
133.0,4.85691447941023,1.9085689131047334,9.348658053446044
134.0,4.003703332687014,1.7144072399974226,9.296864576112618
135.0,4.044993747415039,1.5155432906651458,9.240472988718478
136.0,4.880750461910296,1.3626241775531183,9.194581790494802
137.0,6.587531036230526,1.2882545710487465,9.173516702636935
138.0,9.022726413723232,1.325243575421751,9.1913408122238
139.0,11.038517015474472,1.5000300128202066,9.251484695747921
140.0,10.696534690546759,1.765775577220834,9.327002563571712
141.0,8.179182558872803,1.9518497017415024,9.370723533254425
142.0,5.766820577887909,1.9423529417213181,9.364490079915958
143.0,4.4669725734202945,1.7932559191031456,9.324368419177398
144.0,4.139038692861146,1.603238397143576,9.271678156749303
145.0,4.600336256590329,1.4368119375965032,9.222755319082815
146.0,5.855200947845363,1.3318084763227112,9.191448449408925
147.0,7.8828538636235,1.31881163130761,9.191334475386958
148.0,10.068183726485719,1.426466660480244,9.230975981852131
149.0,10.810692002405354,1.6468309593940966,9.298479323683388
150.0,9.197344574529414,1.8672766497236777,9.355025300851889
151.0,6.755372420330476,1.938833432663625,9.368929969701162
152.0,5.069507777951264,1.8485008030705194,9.343242064975305
153.0,4.378102450675073,1.6807402286578974,9.297246977978988
154.0,4.502044245502349,1.51097442479957,9.24843902791381
155.0,5.374289404254987,1.3850499344012337,9.210858938972756
156.0,6.99588334660777,1.334431325876154,9.1975092741629
157.0,9.060547341691723,1.387071728837588,9.218950351943809
158.0,10.443053659929577,1.553301130776063,9.2731334680544
159.0,9.823234124842365,1.7714503010081262,9.333367405690753
160.0,7.706929234724461,1.903348841525337,9.363867543485973
161.0,5.775013912347394,1.8775973748492105,9.353975275022082
162.0,4.740734245582037,1.7442220271790927,9.317196369980774
163.0,4.5480693505424075,1.5811861261196314,9.271158168826032
164.0,5.087399797463952,1.4429652180273886,9.230439155455338
165.0,6.339008896111896,1.3644810959215554,9.207741558597645
166.0,8.154003981002104,1.373348894872127,9.214211366181356
167.0,9.80857189653557,1.4875203616000425,9.253512288335177
168.0,10.030415660496553,1.6802064180247933,9.310182857247236
169.0,8.501429439984907,1.8455804938233413,9.351757480668754
170.0,6.5288228956455185,1.8807344280859946,9.35726014497153
171.0,5.205356176958014,1.7908110241536144,9.331559414989137
172.0,4.7130932053744505,1.6441869683338088,9.2905638589798
173.0,4.953091472246953,1.501777204669922,9.249272714851783
174.0,5.875431843202836,1.4035684543839457,9.220387900639711
175.0,7.39966202806632,1.3781651545901499,9.215128628086003
176.0,9.08197323420322,1.4466208015247812,9.240210910087825
177.0,9.89072940960902,1.6030348169844761,9.288744903685343
178.0,9.051711242934743,1.7768580684198334,9.335366051447563
179.0,7.2614458480578135,1.8610187908834237,9.354121884649466
180.0,5.744350490481755,1.8188919333504714,9.340463414349207
181.0,4.977616920359122,1.6972845291684118,9.306393655909057
182.0,4.942054324180437,1.5584528968611302,9.266692630230079
183.0,5.570330303234335,1.4477145806664538,9.234213397125153
184.0,6.803798285389654,1.3960117301731798,9.220146147489496
185.0,8.373951493332743,1.4260645765344682,9.232737139903604
186.0,9.519065498331118,1.5436549423622263,9.270965978612328
