data_generator_V,data_generator_W
-69.270012,2.8593456e-07
-69.270012,2.8593453e-07
-69.270012,2.859345e-07
-69.270012,2.8593448e-07
-69.270012,2.8593445e-07
-69.270012,2.8593445e-07
-69.270012,2.8593442e-07
-69.270012,2.8593442e-07
-69.270012,2.8593439e-07
-69.270012,2.8593439e-07
-69.270012,2.8593439e-07
-69.270012,2.8593436e-07
-69.270012,2.8593436e-07
-69.270012,2.8593436e-07
-69.270012,2.8593436e-07
-69.270012,2.8593433e-07
-69.270012,2.8593433e-07
-69.270012,2.8593433e-07
-69.270012,2.8593433e-07
-69.270012,2.8593433e-07
-69.270012,2.8593433e-07
-69.270012,2.8593431e-07
-69.270012,2.8593431e-07
-69.270012,2.8593431e-07
-69.270012,2.8593431e-07
-69.270012,2.8593431e-07
-69.270012,2.8593431e-07
-69.270012,2.8593431e-07
-69.270012,2.8593431e-07
-69.270012,2.8593431e-07
-69.270012,2.8593431e-07
-69.270012,2.8593431e-07
-69.270012,2.8593431e-07
-69.270012,2.8593431e-07
-69.270012,2.8593431e-07
-69.270012,2.8593431e-07
-69.270012,2.8593431e-07
-69.270012,2.8593431e-07
-69.270012,2.8593431e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
-69.270012,2.8593428e-07
