BET,CO,DUMP,Fol,GAR,H2O2,HCHO,NADPH,aic,b_cys,b_glu,b_gly,b_gsg,b_gsh,b_met,b_ser,c_10f,c_1cf,c_2cf,c_5mf,c_coo,c_cys,c_dhf,c_glu,c_gly,c_gsg,c_gsh,c_ser,c_thf,cyt,dmg,glc,hcy,m_10f,m_1cf,m_2cf,m_coo,m_gly,m_ser,m_thf,met,sah,sam,src,Time
50.0,0.0,20.0,20.1,10.0,0.01,500.0,50.0,0.9429509650559933,180.43156932713484,56.94121918275755,172.4556103970711,0.48432668646506827,12.699409561711827,7.5,37.5,3.391711511566061,0.2749024153311797,0.4978897221378085,4.452379686399147,12.98703848397466,192.87015224343318,0.03793243854932306,3192.9002497843835,903.87552154626,61.30164420408361,6590.038115766786,470.02959438063425,4.745184226016455,36.32357452071324,0.752636128796312,9.78915665972019,1.2019324564030966,15.9263508151029,1.5512498307539035,1.6694996575924055,55.56833230400089,2035.714267593192,2083.2932426334564,21.052899696550927,37.09236085252555,19.221310716017218,78.43861839926002,9.294414003343494,0.15
50.0,0.0,20.0,20.1,10.0,0.01,500.0,50.0,0.9429781751677723,180.23597446603395,56.91205222641035,170.43567948758636,0.48432618039631625,12.699373263235639,7.5,37.5,3.3894500141397312,0.2746159015406565,0.49724905129947694,4.452002988482665,12.98044811936112,192.64906779704944,0.03788177224131441,3190.9952942789573,901.5088762315503,61.301565389490506,6589.947211775013,465.47790279450885,4.74880027229613,36.257975271903234,0.7558501541262546,9.789640716422982,1.2064484792645331,15.925487821125083,1.5512254912601156,1.6694610832918542,55.54826456866057,2034.8872862535206,2079.438335381077,21.05382560432307,36.541968813699754,19.22397998835298,78.09917192420802,9.308157523283532,0.16
50.0,0.0,20.0,20.1,10.0,0.01,500.0,50.0,0.9430068660084975,180.05244991200615,56.88307994242478,168.52563263967724,0.4843255884739946,12.699333562139492,7.5,37.5,3.387066775685228,0.2743213407332506,0.4965911139252705,4.452492493960705,12.974321366779684,192.4238920639442,0.0378297507720819,3189.0990612709247,899.0700694683879,61.301474471010955,6589.848514231411,461.08594350525937,4.75169852492344,36.18963651900847,0.7590006998249339,9.79039085617183,1.2107984312350122,15.9246243572701,1.551198673932011,1.669418097607509,55.52927787488021,2033.9796679769975,2075.419702042863,21.054758871190447,36.01777619396739,19.225109969779595,77.74508979439797,9.321408379725659,0.17
50.0,0.0,20.0,20.1,10.0,0.01,500.0,50.0,0.9430371028353473,179.88024718134758,56.854230957276776,166.71901509775535,0.484324904197799,12.699290432661313,7.5,37.5,3.3845578090340642,0.2740177343993779,0.4959136768407945,4.4538841807956295,12.968726344779071,192.19533845100173,0.03777619669013907,3187.211668974987,896.5664928714995,61.301370642574184,6589.741982088807,456.8472883715356,4.75385040223997,36.11865078179966,0.7620840935679709,9.79139682391772,1.2149780442133196,15.923767635990208,1.5511694390098603,1.6693707679669352,55.51158732448627,2032.9902370379193,2071.2451879376385,21.05569215703303,35.518832467960635,19.22451506180045,77.3772333600256,9.3340370686675,0.18
50.0,0.0,20.0,20.1,10.0,0.01,500.0,50.0,0.943068928034227,179.71866387656178,56.825491456632996,165.00965758044194,0.484324121221276,12.699243855304555,7.5,37.5,3.381920782711813,0.27370427797771285,0.4952149441284945,4.456205558799466,12.96372414035216,191.96406175116303,0.037720967401035393,3185.3331654001845,894.005128950064,61.30125312000255,6589.627587067666,452.75577945553516,4.755233468981446,36.045103350523135,0.7650971579503302,9.792648193376582,1.2189836823650835,15.922924273552736,1.5511378448170816,1.6693191617194756,55.495388085564095,2031.9181198030906,2066.9222937309123,21.056618719910734,35.04420607651335,19.22202136240167,76.99644703868314,9.345929604299961,0.19
50.0,0.0,20.0,20.1,10.0,0.01,500.0,50.0,0.9431023637640923,179.56704079178553,56.796890262363426,163.39167827807705,0.4843232333642547,12.699193816265947,7.5,37.5,3.3791547078700823,0.2733803348576303,0.49449349937758075,4.459476662690289,12.959368912170193,191.73066219518233,0.03766395056456795,3183.463544367425,891.3925565041692,61.30112114223156,6589.505312469909,448.805516928084,4.755830844639809,35.96907297672071,0.7680371446246547,9.79413445853954,1.2228123078452966,15.922100277666674,1.5511039480294788,1.6692633466846205,55.480855235597815,2030.7627231237477,2062.4581918049744,21.057532427619268,34.592985075478346,19.21746730709421,76.60355636841669,9.356986749967591,0.2
50.0,0.0,20.0,20.1,10.0,0.01,500.0,50.0,0.943137417514572,179.42475930205055,56.76845121809818,161.85948139542032,0.48432223462306634,12.699140306836382,7.5,37.5,3.376259687470408,0.27304541316756376,0.49374825284305995,4.463710893056055,12.955708150459401,191.4956891962226,0.03760505983198442,3181.602794179429,888.7349593443425,61.3009739722616,6589.375151927209,444.99084785222857,4.755630693630881,35.89063247683822,0.7709015677671388,9.795845214696216,1.2264614651595172,15.921301054708117,1.551067802757935,1.669203389476511,55.468144128985834,2029.5237139563562,2057.8597414591845,21.0584277530575,34.16427765894524,19.210704069018675,76.19936645723222,9.367123349340496,0.21
50.0,0.0,20.0,20.1,10.0,0.01,500.0,50.0,0.9431740860411513,179.29123884196702,56.74018092457968,160.4077546705537,0.48432111917903214,12.69908332289068,7.5,37.5,3.373236690352937,0.2726991453727766,0.49297839562100876,4.468915803937087,12.952782990308823,191.25964486673485,0.03754423119597096,3179.7509108194186,886.0381358075655,61.300810897940586,6589.237108370992,441.3063552139074,4.754625733520166,35.809849311711886,0.7736881598135312,9.797770254800083,1.2299292599998293,15.920531427124871,1.5510294607607549,1.6691393557865553,55.45739103459388,2028.2009994142377,2053.133503644921,21.059299756327903,33.75721265433199,19.201595863975083,75.78466057388493,9.376267479847526,0.22
50.0,0.0,20.0,20.1,10.0,0.01,500.0,50.0,0.9432123598314128,179.16593460295414,56.71203246321699,159.03146455193007,0.4843198814061359,12.699022864231571,7.5,37.5,3.370087360095525,0.2723412710173903,0.49218336120126244,4.475093792086755,12.950628545977697,191.0229872986785,0.037481419939308036,3177.9079351332107,883.3075104753323,61.300631232577196,6589.0911928767855,437.7468476851258,4.752812795659706,35.72678610048913,0.7763947901469235,9.799899808796072,1.2332143425547284,15.919795644831655,1.5509889710634868,1.6690713096467895,55.44871390360717,2026.7947080447786,2048.2857547228027,21.060144074458155,33.37093989595148,19.190020093636797,75.36019905541043,9.3843596780831,0.23
50.0,0.0,20.0,20.1,10.0,0.01,500.0,50.0,0.94325221970728,179.04833533726136,56.683986529972046,157.72585037165715,0.48431851587433894,12.698958934333344,7.5,37.5,3.3668138773912673,0.27197162653503304,0.4913628053599777,4.482242711924365,12.949274314245987,190.7861333536467,0.03741659914328052,3176.0738722738756,880.5481461340255,61.30043431520189,6588.937424281822,434.30734963951153,4.750192379646021,35.641501119149744,0.7790197427304316,9.8022243890249,1.236315855811938,15.919097419003856,1.5509463829389754,1.6689993185486267,55.44221360708203,2025.3051718112893,2043.3224995495275,21.060956879508613,33.00463058396254,19.175867369678482,74.92671838660054,9.391351682392054,0.24
50.0,0.0,20.0,20.1,10.0,0.01,500.0,50.0,0.9432936357674198,178.93796131556294,56.65606649365616,156.48641710663526,0.4843170173519167,12.698891540167612,7.5,37.5,3.36341887521616,0.2715901330739227,0.4905165770202408,4.49035642331039,12.948744631385452,190.54946142811116,0.037349757278832434,3174.248677320403,877.7647571182175,61.30021951076264,6588.775828644576,430.98309167794844,4.746768234100395,35.55404875353878,0.7815617072160017,9.80473466536762,1.2392333902012673,15.918439970685471,1.5509017461425638,1.6689234535720765,55.43797520667806,2023.7329088075167,2038.2494839986136,21.061734829599942,32.65747755757421,19.15904142450043,74.48493049942168,9.397205532269485,0.25
50.0,0.0,20.0,20.1,10.0,0.01,500.0,50.0,0.9433365744843153,178.8343624079381,56.628296458250304,155.30892727589415,0.48431538080812897,12.69882069191116,7.5,37.5,3.3599053407792296,0.2711967783517493,0.48964467183291127,4.499425298179521,12.949059137078624,190.31331421095206,0.03728089439478511,3172.432297982089,874.9617235343949,61.29998621031424,6588.6064384266065,427.7695016506296,4.74254701646174,35.46447989633083,0.7840195751724128,9.807421502540048,1.2419669798780035,15.917826097598748,1.5508551097190157,1.668843786886793,55.436069073140835,2022.078606750331,2033.072206970064,21.062475005795502,32.32869547377751,19.139458946678545,74.0355222430724,9.401892933312055,0.26
50.0,0.0,20.0,20.1,10.0,0.01,500.0,50.0,0.9433810020163347,178.73711624699075,56.600688742872606,154.1893923279888,0.484313601415144,12.698746402618282,7.5,37.5,3.3562765098267304,0.27079160679929204,0.4887472126660774,4.509436687959214,12.950233206198815,190.07800124102687,0.03721002062720409,3170.624687782467,872.1431057599793,61.299733831098266,6588.429291771202,424.6621959606908,4.7375379621214115,35.37284232290398,0.7863923853056468,9.81027601643472,1.2445170883760277,15.917258198387065,1.5508065213414404,1.6687603904591015,55.43655210350195,2020.343107150869,2027.7959319349895,21.063174889812473,32.017520945571036,19.117049364693052,73.57915496990695,9.405394464598615,0.27
50.0,0.0,20.0,20.1,10.0,0.01,500.0,50.0,0.9434268874986628,178.64582655013032,56.573209428927946,153.12406309897122,0.4843116745495788,12.698668687797138,7.5,37.5,3.352535767497429,0.2703747139549044,0.48782444211746134,4.520375331251865,12.95227834041357,189.84380130546467,0.037137155672854076,3168.8258411676693,869.3126596693775,61.29946181653518,6588.24443166411,421.65697145319444,4.731752589505414,35.279181018121804,0.7886792274027794,9.8132897466316,1.2468845978551744,15.916738269072878,1.5507560256951838,1.6686733332127093,55.43946887377805,2018.5273906704742,2022.4256977233672,21.063832372019323,31.72321257898915,19.091754541382155,73.1164643414232,9.407698890555649,0.28
50.0,0.0,20.0,20.1,10.0,0.01,500.0,50.0,0.9434741917509529,178.56012152429645,56.54584395663893,152.10941985593217,0.48430959579193916,12.698587565049156,7.5,37.5,3.34868661535642,0.2699462520724489,0.4868767396238102,4.532223719999108,12.95520247991512,189.61096443230556,0.03706233022949855,3167.0357282915506,866.4738516590497,61.2991696359665,6588.051905583879,418.74979749428826,4.725204342718643,35.18353851134237,0.7908795510998835,9.816454657886881,1.249070724396347,15.916267873787335,1.5507036665705194,1.668582684880772,55.444852928037186,2016.6325634396853,2016.9663287252506,21.064445774761445,31.44505097450311,19.063528412058293,72.64806028168812,9.408802026172989,0.29
50.0,0.0,20.0,20.1,10.0,0.01,500.0,50.0,0.9435228655136217,178.4796522856216,56.51861933561459,151.1421619480876,0.48430736092488574,12.698503053961124,7.5,37.5,3.344732718317592,0.26950640848124663,0.48590454593739646,4.544962461690146,12.959010426543964,189.37971398567137,0.036985579755810766,3165.254273283191,863.6298740074046,61.29885678437328,6587.851765218536,415.9368080786967,4.717908285817736,35.08595519656664,0.7929931764435005,9.819762959280505,1.251076959488931,15.915848274045938,1.5506494900300092,1.6684885208520697,55.45272790270304,2014.659843252317,2011.4224451701198,21.065013715072038,31.18233869548172,19.032336577952208,72.17452698969936,9.408705928140074,0.3
50.0,0.0,20.0,20.1,10.0,0.01,500.0,50.0,0.9435728695264606,178.4040910924256,56.491519959277866,150.21919675104766,0.48430496593389527,12.69841517576812,7.5,37.5,3.3406776619525096,0.2690553965240383,0.4849083847873748,4.5585706878678085,12.963704327443114,189.15024932528914,0.036906946492669235,3163.481439232232,860.7836620482374,61.29852278231575,6587.644065445011,413.21429323574387,4.709880922375521,34.98646962004775,0.795019936836815,9.823207291649735,1.2529051518667926,15.91548044447766,1.5505935381069853,1.6683909110668405,55.46310863276047,2012.6105440531846,2005.7984747826765,21.06553510634857,30.934400180928805,18.998155879303198,71.6964229062646,9.407418433134444,0.31
50.0,0.0,20.0,20.1,10.0,0.01,500.0,50.0,0.9436241706800987,178.33313118393957,56.46453669070915,149.3376358758274,0.48430240700329413,12.698323953580205,7.5,37.5,3.3365250734347653,0.26859344110513556,0.4838888061876484,4.573026049121338,12.969283777442785,188.92274587513594,0.03682647471151799,3161.7171790256148,857.9378983055896,61.298167175534296,6587.428864732774,410.57869782889253,4.701140155439509,34.885118507235866,0.796959769903858,9.826780423815261,1.2545574627517622,15.91516519652568,1.5505358527402628,1.6682899262687394,55.47600136061881,2010.4860744039047,2000.0986541453324,21.066009024465437,30.700581594504687,18.960974137613984,71.21428107410983,9.40495290501081,0.32
50.0,0.0,20.0,20.1,10.0,0.01,500.0,50.0,0.9436767166260612,178.26648359532868,56.43768042169391,148.4947696627217,0.48429968051159894,12.69822941159519,7.5,37.5,3.3322786360700554,0.26812082831843953,0.4828464548725173,4.588305328219187,12.975746379452971,188.69735941260112,0.036744215787499784,3159.961422798858,855.0950490913458,61.29778953402183,6587.20622385754,408.0266049483028,4.691704536732213,34.781937332026054,0.798812955985649,9.830475542601434,1.2560362080124339,15.91490290951307,1.5504764731274996,1.6681856343424548,55.49140660702154,2008.2879098389612,1994.3270502771243,21.066434983017196,30.480250399522845,18.920788959115274,70.72860991331683,9.401326381883354,0.33
50.0,0.0,20.0,20.1,10.0,0.01,500.0,50.0,0.9437304610912598,178.20387967222513,56.41095685321333,147.6880884145612,0.48429678303654894,12.698131575624032,7.5,37.5,3.3279420167888376,0.26763785339139984,0.4817820154843408,4.604383984105315,12.983087311957267,188.47422272685273,0.03666022447507471,3158.214102397055,852.2573345278043,61.297389452878754,6586.976206779387,405.5547491607847,4.6815939057549505,34.67695986908057,0.8005798910671686,9.834286115655358,1.2573440068106199,15.914693770472413,1.5504154378382429,1.6680781033057046,55.50931673482552,2006.017614821723,1988.4875434680007,21.066812688383994,30.272795729565367,18.877608755525298,70.23989248887015,9.396561108973183,0.34
50.0,0.0,20.0,20.1,10.0,0.01,500.0,50.0,0.9437853776218523,178.14506469172412,56.384359332747074,146.91522723352384,0.48429371133884824,12.698030472226915,7.5,37.5,3.323518744933506,0.2671447363034205,0.4806960886987009,4.621237407242638,12.991301040737326,188.25345428759144,0.03657454997325207,3156.4751606174573,849.4268054372843,61.296966549898784,6586.738878704548,403.15998277683514,4.6708284728484175,34.57021923821374,0.8022609104289924,9.838205762714919,1.258483678540398,15.914538131529985,1.5503527881530998,1.6679674059729133,55.52972046580101,2003.6767872551818,1982.5838712145921,21.06714167434455,30.077627081249418,18.831449928722712,69.74858872819286,9.390681406632089,0.35
50.0,0.0,20.0,20.1,10.0,0.01,500.0,50.0,0.9438414234077827,178.08980236093984,56.35788995886532,146.17400415359836,0.48429046237303114,12.697926129211474,7.5,37.5,3.3190123536076053,0.26664181173245155,0.4795894222006893,4.638839954371023,13.00037982199269,188.0351520778755,0.03648725148250121,3154.744528592375,846.6052900177153,61.29652046715872,6586.494307367505,400.839299411244,4.659429206605688,34.46174716893774,0.803856624196031,9.842228484037424,1.259458236678864,15.914435824132529,1.5502885569342388,1.6678536018646408,55.55260034181146,2001.2670978593003,1976.6195974648936,21.06742201706938,29.89417517789904,18.78233879376455,69.25513403339609,9.383715690790357,0.36
50.0,0.0,20.0,20.1,10.0,0.01,500.0,50.0,0.9438985435076759,178.03786895344422,56.33155011200303,145.46236886844838,0.484287033271746,12.697818574766803,7.5,37.5,3.3144262293914526,0.2661295345953782,0.47846288947605137,4.657166054491292,13.010315107257497,187.8194015605346,0.03639839580713394,3153.022137167781,843.7944651168528,61.29605086867589,6586.242561163197,398.58980276294545,4.64741689623868,34.351574943235704,0.8053678078779936,9.846348629437122,1.2602707807277338,15.914386259898373,1.5502227645812194,1.66773672899208,55.57793709534743,1998.790239573645,1970.5981532683497,21.067654246529315,29.721890635708544,18.730308909483906,68.75994153612385,9.375693582241016,0.37
50.0,0.0,20.0,20.1,10.0,0.01,500.0,50.0,0.9439567099037695,177.98905531678048,56.30533657399492,144.77841793281883,0.48428342134736635,12.697707837851128,7.5,37.5,3.309763838442439,0.26560803413541834,0.47731706780737404,4.676189954789063,13.021097589416042,187.6062729458803,0.03630803401262261,3151.30792012163,840.99583394655,61.29555744077535,6585.983709962557,396.40871682662254,4.634813070813099,34.23973300953803,0.8067952177083719,9.850560738121098,1.260924623870957,15.914389346812406,1.5501554577493717,1.6676168746503581,55.60570648402247,1996.2479455593468,1964.5228232615682,21.06783832078905,29.560244032853934,18.67540168928109,68.26340190971142,9.36664711387381,0.38
50.0,0.0,20.0,20.1,10.0,0.01,500.0,50.0,0.94401589600385,177.9431657797586,56.27924516823504,144.12038623917354,0.48427962409072056,12.69759394796975,7.5,37.5,3.305028578960927,0.2650774099122665,0.47615251647237256,4.69588582975236,13.032717110627075,187.39582267082923,0.03621621666581999,3149.6018108768503,838.2107384681509,61.29503989183835,6585.717824659662,394.29338025534787,4.621639448236294,34.12625118779503,0.8081397184639364,9.854859642757305,1.2614232133716645,15.914444894629343,1.550086683895166,1.6674941287161849,55.63588115163517,1993.6419795017976,1958.3967531229523,21.06797429276071,29.408725834557206,18.61766603854768,67.76588354392304,9.356610056595795,0.39
50.0,0.0,20.0,20.1,10.0,0.01,500.0,50.0,0.9440760483358083,177.90001610090533,56.253275394494175,143.48662507680888,0.4842756391579474,12.697476934929494,7.5,37.5,3.3002231457096904,0.26453852383184717,0.4749704156293379,4.71622773160185,13.045162468887101,187.1880961009749,0.03612302192915997,3147.9037384533876,835.4403881425081,61.294497950579945,6585.444976612046,392.24123422486747,4.607917161298166,34.01115889164538,0.8094023733677486,9.859240449430525,1.2617700404262924,15.914551727812984,1.5500164218513899,1.667368449704511,55.66843352419091,1990.9741193932384,1952.2229653746015,21.06806340063265,29.26684527264872,18.557156891849033,67.26773450632298,9.345616922024686,0.4
