CaI,CaS,IP3,g,mw013a7c64_a9ec_483c_b3b8_ed658337ee95,mw0ebc76ad_49d7_4845_8f88_04d443fbe7f3,mw7cb2644a_384a_4bbb_93fd_fd686e01d7cb,mwaf195932_a72c_4552_8cf2_b349b15d39c4,mwd6b792d8_c983_42c1_b3bc_2494d6a3363e,Time
0.05,2.0,0.0,0.002,0.0,0.266,0.02,0.013,1000.0,0.0
0.04999334283097269,2.000000709202217,0.0004949999855694881,0.001999951794064291,6.000078600970321e-06,0.2659999999999983,0.020000000000023322,0.012999999999969607,1000.0,0.01
0.049986884202650815,2.000001248007865,0.0009801332970665478,0.0019999034330468323,1.1973901573371921e-05,0.26599999999999363,0.02000000000009252,0.012999999999879466,1000.0,0.02
0.04998073340012841,2.000001503455967,0.0014555978227164899,0.001999854923366909,1.792507225299267e-05,0.2659999999999871,0.020000000000205877,0.0129999999997319,1000.0,0.03
0.0499749921098157,2.0000013703824453,0.0019215885760353972,0.00199980627406136,2.3856965783851787e-05,0.26599999999998025,0.020000000000360955,0.012999999999530195,1000.0,0.04
0.04996975479606204,2.000000751034494,0.0023782976797315438,0.001999757496598623,2.9772740220376038e-05,0.26599999999997515,0.02000000000055463,0.012999999999278516,1000.0,0.05
0.04996510907210965,1.9999995546906961,0.002825914353154227,0.0019997086046997293,3.567534747199817e-05,0.2659999999999742,0.020000000000783166,0.01299999999898186,1000.0,0.06
0.049961136053852176,1.9999976972986957,0.0032646249045812812,0.001999659614172678,4.156754375240312e-05,0.26599999999998025,0.02000000000104224,0.012999999998645984,1000.0,0.07
0.04995791068170438,1.9999951011454304,0.003694612732120804,0.001999610542770528,4.7451899107188275e-05,0.26599999999999674,0.02000000000132699,0.012999999998277362,1000.0,0.08
0.049955502098969144,1.9999916944696694,0.0041160583095211775,0.0019995614100077773,5.3330808574995546e-05,0.26600000000002716,0.02000000000163207,0.012999999997883108,1000.0,0.09
0.049953973988841084,1.9999874111167795,0.004529139183551371,0.0019995122370081806,5.920650215491627e-05,0.2660000000000755,0.020000000001951672,0.012999999997470929,1000.0,0.1
0.04995338488146312,1.9999821902240764,0.004934029979171869,0.0019994630463741423,6.508105390745407e-05,0.2660000000001458,0.02000000000227958,0.012999999997049075,1000.0,0.11
0.04995378829551078,1.9999759760753255,0.005330902441892131,0.0019994138621645236,7.095638624433764e-05,0.2660000000002428,0.020000000002609174,0.01299999999662633,1000.0,0.12
0.04995523315491074,1.9999687176739238,0.005719925421178448,0.0019993647096974805,7.683428222965981e-05,0.26600000000037105,0.020000000002933498,0.012999999996211936,1000.0,0.13
0.04995776404906275,1.999960368476054,0.006101264889274379,0.001999315615456292,8.271639333178737e-05,0.2660000000005357,0.020000000003245262,0.012999999995815565,1000.0,0.14
0.049961421461884904,1.9999508861557598,0.006475083964620173,0.0019992666070112277,8.860424625855837e-05,0.2660000000007418,0.02000000000353689,0.012999999995447284,1000.0,0.15
0.049966242070479255,1.999940232299818,0.006841542879218782,0.0019992177128218924,9.44992516470392e-05,0.2660000000009948,0.02000000000380056,0.012999999995117485,1000.0,0.16
0.0499722589169401,1.9999283722305266,0.007200799048364188,0.001999168962257815,0.00010040270937449443,0.2660000000013002,0.020000000004028223,0.012999999994836895,1000.0,0.17
0.049979501613986094,1.9999152747946647,0.007553007101376832,0.0019991203855394607,0.0001063158147209528,0.26600000000166363,0.020000000004211597,0.012999999994616545,1000.0,0.18
0.04998799655832519,1.9999009121448033,0.007898318899728548,0.001999072013654366,0.00011223966471119365,0.266000000002091,0.02000000000434223,0.012999999994467742,1000.0,0.19
0.04999776725996705,1.9998852594027974,0.00823688349727496,0.0019990238781400233,0.00011817526769965418,0.2660000000025882,0.02000000000441152,0.012999999994401998,1000.0,0.2
0.050008834424543964,1.9998682945743125,0.008568847220245427,0.0019989760111445883,0.00012412354603436797,0.2660000000031614,0.02000000000441073,0.012999999994431041,1000.0,0.21
0.05002121611078694,1.999849998387073,0.008894353705975279,0.001998928445394388,0.0001300853408071475,0.2660000000038167,0.020000000004330998,0.012999999994566799,1000.0,0.22
0.050034927920595634,1.9998303540960711,0.00921354392182196,0.001998881214117471,0.0001360614175006107,0.26600000000456026,0.020000000004163368,0.012999999994821381,1000.0,0.23
0.05004998322319612,1.999809347254129,0.00952655616673129,0.0019988343509258245,0.00014205247258548592,0.2660000000053985,0.020000000003898812,0.01299999999520703,1000.0,0.24
0.05006639325736212,1.9997869656065825,0.009833526124770302,0.00199878788982425,0.00014805913667429195,0.2660000000063378,0.02000000000352824,0.012999999995736122,1000.0,0.25
0.05008416725629164,1.9997631989629812,0.010134586905306161,0.00199874186518874,0.00015408197829941124,0.2660000000073845,0.020000000003042515,0.012999999996421157,1000.0,0.26
0.05010331259167023,1.9997380390493278,0.01042986907161385,0.0019986963117188165,0.00016012150821919367,0.26600000000854523,0.020000000002432468,0.012999999997274742,1000.0,0.27
0.05012383497025538,1.9997114793067392,0.010719500648356011,0.0019986512643448287,0.00016617818522146748,0.2660000000098264,0.02000000000168892,0.012999999998309563,1000.0,0.28
0.0501457385071,1.999683514815987,0.011003607173271722,0.0019986067582371415,0.0001722524183952237,0.26600000001123447,0.02000000000080271,0.012999999999538372,1000.0,0.29
0.05016902581387161,1.9996541422066731,0.011282311740843137,0.001998562828799057,0.00017834456982497942,0.2660000000127762,0.01999999999976466,0.013000000000973998,1000.0,0.3
0.050193698116204014,1.9996233595368267,0.0115557350328001,0.0019985195116317593,0.00018445495810640104,0.266000000014458,0.019999999998565627,0.01300000000262932,1000.0,0.31
0.05021975542434533,1.9995911661180101,0.011823995334086592,0.001998476842463386,0.0001905838634104515,0.26600000001628654,0.01999999999719651,0.013000000004517254,1000.0,0.32
0.050247196581071366,1.9995575624658928,0.012087208581449696,0.001998434857160772,0.00019673152898359275,0.2660000000182684,0.019999999995648252,0.013000000006650742,1000.0,0.33
0.05027601932815205,1.9995225502318803,0.012345488405470032,0.001998393591726525,0.0002028981631816102,0.2660000000204101,0.019999999993911846,0.013000000009042762,1000.0,0.34
0.05030622040100127,1.9994861321059516,0.01259894616349822,0.001998353082275072,0.00020908394231700518,0.2660000000227183,0.019999999991978348,0.013000000011706307,1000.0,0.35
0.050337795727604655,1.9994483116128012,0.012847690948541317,0.00199831336494721,0.0002152890165562809,0.2660000000251994,0.019999999989838903,0.013000000014654367,1000.0,0.36
0.050370740397461415,1.9994090931433017,0.013091829649464384,0.001998274475959694,0.00022151350908985543,0.2660000000278602,0.019999999987484734,0.01300000001789993,1000.0,0.37
0.05040504867630957,1.9993684819391349,0.01333146699974037,0.0019982364516265855,0.00022775751663806407,0.266000000030707,0.019999999984907136,0.013000000021455998,1000.0,0.38
0.05044071410723351,1.9993264839890479,0.013566705605492455,0.0019981993283282773,0.00023402111248028388,0.26600000003374635,0.019999999982097505,0.013000000025335572,1000.0,0.39
