G,Ga,Gbg,Gd,L,R,RL,Time
9964.455785508422,34.75714194915825,35.54421449158021,0.7870725424247837,6.019999999999974e+17,6708.2201343602665,3290.5160259823174,0.2
9961.361760724309,38.06153004111203,38.63823927569391,0.5767092345847138,6.019999999999972e+17,6575.823579216204,3422.7917388881747,0.21
9958.086844376063,41.491569473323224,41.91315562393909,0.4215861506187041,6.01999999999997e+17,6446.060370438285,3552.4293916391352,0.22
9954.644507342822,45.04437685086796,45.35549265718159,0.31111580631647684,6.019999999999968e+17,6318.878130482645,3679.4814558202434,0.23
9951.047589678827,48.71712449124129,48.95241032117706,0.23528582993861266,6.019999999999967e+17,6194.225523600468,3803.999359350997,0.24
9947.307761472845,52.50703982861932,52.69223852715976,0.18519869854328894,6.019999999999964e+17,6072.052235116564,3926.0335072439702,0.25
9943.435184199545,56.41140456765483,56.56481580045979,0.15341123280781266,6.019999999999963e+17,5952.308951120091,4045.6333019505587,0.26
9939.438392337559,60.42755364965828,60.56160766244614,0.1340540127907125,6.01999999999996e+17,5834.947338559253,4162.847163302015,0.27
9935.324368500473,64.55287410845992,64.67563149953227,0.12275739107519561,6.019999999999959e+17,5719.9200257319035,4277.722548053884,0.28
9931.098748770799,68.78480389321294,68.9012512292054,0.11644733599530323,6.019999999999956e+17,5607.1805831642005,4390.30596904167,0.29
9926.766091129568,73.12083071584742,73.23390887043799,0.11307815459341101,6.019999999999956e+17,5496.683504869622,4500.643013955476,0.3
9922.33014766231,77.55849095941366,77.66985233769543,0.11136137828462161,6.019999999999956e+17,5388.384189980719,4608.778363741223,0.31
9917.794102840135,82.09536866094278,82.20589715987076,0.1105284989308414,6.019999999999956e+17,5282.238924745904,4714.755810636197,0.32
9913.160760032139,86.72909456727214,86.83923996786643,0.11014540059716778,6.019999999999956e+17,5178.204864884876,4818.618275845291,0.33
9908.432674932788,91.45734525282312,91.56732506721677,0.10997981439650265,6.019999999999956e+17,5076.240018294906,4920.407826865777,0.34
9903.612243699275,96.27784228569253,96.38775630073259,0.1099140150429202,6.019999999999956e+17,4976.303228099597,5020.165694468983,0.35
9898.701757062143,101.18835142892621,101.29824293786302,0.10989150893966997,6.019999999999956e+17,4878.354156023186,5117.932289355837,0.36
9893.703431452104,106.18668186980904,106.29656854790075,0.10988667809455319,6.019999999999956e+17,4782.353266146983,5213.747218429594,0.37
9888.619425863302,111.27068564283408,111.38057413670627,0.10988849387502928,6.019999999999956e+17,4688.2618121934975,5307.649297534541,0.38
9883.451852498809,116.43825502490762,116.54814750119735,0.10989247629258393,6.019999999999956e+17,4596.041788090657,5399.6766009805415,0.39
9878.20280947552,121.68729351744363,121.79719052448455,0.1098970070437454,6.019999999999956e+17,4505.655403153509,5489.866987303606,0.4
9872.874263726053,127.01583478989625,127.12573627395315,0.10990148405972101,6.019999999999955e+17,4417.067223456467,5578.255954048942,0.41
9867.468179661462,132.42191465138396,132.53182033854222,0.10990568716110745,6.019999999999955e+17,4330.24186143883,5664.878952313614,0.42
9861.986590300585,137.90350005989268,138.01340969941768,0.10990963952782319,6.019999999999955e+17,4245.142696299936,5749.772668648849,0.43
9856.431385753858,143.45870093049533,143.56861424614388,0.10991331565139492,6.019999999999955e+17,4161.735689773244,5832.971202434946,0.44
9850.80432058694,149.08576267356366,149.19567941305985,0.10991673949900828,6.019999999999955e+17,4079.989246687046,5914.506205570926,0.45
9845.107301006798,154.7827790554924,154.89269899320277,0.1099199377132009,6.019999999999954e+17,3999.869042693353,5994.412064032159,0.46
9839.342212466867,160.54786458622473,160.65778753313253,0.10992294691062245,6.019999999999954e+17,3921.3411282568586,6072.722788308366,0.47
9833.510740244916,166.37933394331787,166.48925975508382,0.10992581176876819,6.019999999999953e+17,3844.3751601663002,6149.468776090267,0.48
9827.614625507895,172.27544609836522,172.38537449210347,0.1099283937410124,6.019999999999953e+17,3768.9397903830813,6224.681431700016,0.49
9821.6555456004,178.23452353855782,178.34445439959714,0.10993086104210674,6.019999999999953e+17,3695.004811211479,6298.391017069458,0.5
9815.635172107295,184.25489470918242,184.36482789270465,0.10993318352503764,6.019999999999953e+17,3622.5401189957365,6370.627689903667,0.51
9809.555122619813,190.3349419991325,190.44487738018762,0.10993538105788833,6.019999999999953e+17,3551.5165770155404,6441.420639236186,0.52
9803.416918674911,196.47314387186188,196.58308132508915,0.10993745323000771,6.019999999999951e+17,3481.906772796152,6510.797326759192,0.53
9797.222183515913,202.66787707994266,202.77781648408552,0.10993940414559722,6.019999999999951e+17,3413.6814560078838,6578.787055319563,0.54
9790.9724826105,208.9175761097108,209.02751738950084,0.10994127979277604,6.019999999999951e+17,3346.8124105022307,6645.418091726169,0.55
9784.669277042183,215.2207799191002,215.3307229578169,0.10994303871946128,6.019999999999951e+17,3281.2732921550537,6710.716827402396,0.56
9778.314115678473,221.57593961361226,221.68588432152663,0.10994470791712692,6.019999999999951e+17,3217.036164344774,6774.7112491282915,0.57
9771.90836259563,227.9816911309352,228.0916374043682,0.10994627343580414,6.019999999999951e+17,3154.0764154510825,6837.426012712786,0.58
9765.453319120883,234.43673307758772,234.54668087911566,0.10994780153071537,6.019999999999951e+17,3092.370554831753,6898.884650974075,0.59
9758.950459718923,240.93959103730108,241.04954028107528,0.1099492437769915,6.019999999999951e+17,3031.8919564742,6959.11383773006,0.6
9752.401144112107,247.48890527611303,247.5988558878901,0.1099506117798221,6.019999999999951e+17,2972.6160539071916,7018.138183559503,0.61
9745.806652874797,254.08339520820377,254.1933471251999,0.10995191699889609,6.019999999999951e+17,2914.5196984533077,7075.980878701782,0.62
9739.16831947268,260.7217273614334,260.831680527317,0.10995316588639148,6.019999999999951e+17,2857.5787723982767,7132.666084172962,0.63
9732.487404059068,267.4026415842228,267.5125959409295,0.10995435670953663,6.01999999999995e+17,2801.770467753622,7188.216648911766,0.64
9725.765152298729,274.1248922100099,274.23484770126777,0.10995549126073235,6.019999999999949e+17,2747.0722284374206,7242.655169498083,0.65
9719.00278527432,280.88725814789154,280.997214725676,0.10995657778728436,6.019999999999948e+17,2693.461929591449,7296.0038105138465,0.66
9712.201495986925,287.68854639454446,287.79850401307164,0.1099576185299392,6.019999999999946e+17,2640.9179388112657,7348.284243203034,0.67
9705.362456639632,294.5275847440546,294.63754336036413,0.10995861631231266,6.019999999999946e+17,2589.418987903254,7399.517773944872,0.68
9698.486791439349,301.4032489874969,301.51320856064746,0.10995957315334379,6.019999999999946e+17,2538.944647961531,7449.724868323947,0.69
9691.575647161762,308.31439234690396,308.4243528382335,0.1099604913324192,6.019999999999945e+17,2489.4740957352165,7498.926386977869,0.7
9684.6301319588,315.2599066686826,315.3698680411961,0.10996137251639872,6.019999999999945e+17,2440.9871836238262,7547.142513680753,0.71
9677.651318436408,322.23871934354435,322.3486815635877,0.1099622200462004,6.019999999999945e+17,2393.464382457489,7594.392812665733,0.72
9670.640249222994,329.24978774286427,329.3597507770037,0.10996303414228392,6.019999999999944e+17,2346.8866915639865,7640.696318719394,0.73
9663.597953463855,336.2920827196577,336.40204653614273,0.10996381648792784,6.019999999999944e+17,2301.2353418399725,7686.071834643677,0.74
9656.525449571922,343.36458585848175,343.474550428075,0.10996456959615365,6.019999999999942e+17,2256.491748463496,7730.5379786282565,0.75
9649.423702207663,350.4663324984157,350.5762977923348,0.10996529392204643,6.019999999999942e+17,2212.6382708597803,7774.112422920276,0.76
9642.293690979759,357.5963430282003,357.70630902023936,0.10996599204200397,6.019999999999942e+17,2169.656999229172,7816.813109475141,0.77
9635.136361966612,364.7536713674599,364.8636380333857,0.10996666592874377,6.019999999999941e+17,2127.5306107530623,7858.657392213306,0.78
9627.952633075609,371.93739960732796,372.0473669243888,0.10996731706373923,6.019999999999941e+17,2086.2422749182133,7899.6621318659445,0.79
9620.743424584745,379.14660747137646,379.2565754152521,0.10996794387849776,6.019999999999941e+17,2045.7751134647317,7939.8442369966115,0.8
9613.509620734281,386.3804107183103,386.4903792657164,0.10996854740887906,6.01999999999994e+17,2006.112879929293,7979.21998323793,0.81
9606.252093029549,393.6379378408277,393.74790697044835,0.10996912962354122,6.01999999999994e+17,1967.2395469340656,8017.805426743667,0.82
9598.971697301746,400.9183330010932,401.02830269825154,0.10996969716121555,6.01999999999994e+17,1929.1393577718886,8055.616352510946,0.83
9591.669266200557,408.22076354875026,408.33073379943994,0.10997025069250897,6.019999999999939e+17,1891.79696085911,8092.668139685993,0.84
9584.345616273082,415.5444129374432,415.6543837269157,0.10997078947528807,6.019999999999939e+17,1855.19728322097,8128.975888305915,0.85
9577.001550566236,422.8884781391598,422.99844943376036,0.10997129460333578,6.019999999999939e+17,1819.3254848727092,8164.554464999494,0.86
9569.637848081498,430.25218015226375,430.36215191849783,0.1099717662369059,6.019999999999937e+17,1784.1671451552845,8199.418316316911,0.87
9562.255272175433,437.6347556230597,437.7447278245642,0.10997220150724143,6.019999999999937e+17,1749.7081142580414,8233.581617473665,0.88
9554.854576488222,445.03545084278886,445.14542351177573,0.10997266898954441,6.019999999999936e+17,1715.9344079662376,8267.058377792018,0.89
9547.436490923037,452.45353588912235,452.56350907695986,0.1099731878402957,6.019999999999936e+17,1682.8324562903836,8299.862191625258,0.9
9540.0017320367,459.88829433568804,459.9982679632959,0.10997362761082836,6.019999999999936e+17,1650.388922606724,8332.00641954194,0.91
9532.551004764313,467.33902120639794,467.4489952356822,0.10997402928712113,6.019999999999936e+17,1618.5906679694478,8363.504224077747,0.92
9525.084996740354,474.80502881565116,474.91500325964165,0.10997444399339035,6.019999999999936e+17,1587.424853748048,8394.36846691386,0.93
9517.604380834122,482.28564432449036,482.39561916587417,0.1099748413866914,6.019999999999936e+17,1556.878898802708,8424.611751778455,0.94
9510.109808009971,489.7802167644215,489.89019199002485,0.10997522560629457,6.019999999999936e+17,1526.9406010368796,8454.246302675878,0.95
9502.601930369126,497.2880940278305,497.3980696308697,0.10997560304216504,6.019999999999936e+17,1497.5977386383427,8483.284363361552,0.96
9495.081366768687,504.8086572628558,504.9186332313085,0.10997596845564524,6.019999999999936e+17,1468.838666319707,8511.73760003094,0.97
9487.548750209648,512.3412734657784,512.4512497903468,0.1099763245714352,6.019999999999936e+17,1440.6514935144053,8539.61792459907,0.98
9480.004672242902,519.8853510871157,519.9953277570938,0.1099766699810572,6.019999999999936e+17,1413.0250485054307,8566.936528840744,0.99
9472.449732703182,527.4402902911526,527.550267296812,0.109977005662424,6.019999999999936e+17,1385.9480159505429,8593.704748413877,1.0
9464.88450833253,535.0055143348851,535.1154916674639,0.10997733258178097,6.019999999999936e+17,1359.409481021808,8619.93351774296,1.01
9457.309557305425,542.58046504399,542.6904426945689,0.10997765058191614,6.019999999999935e+17,1333.398851193946,8645.63344837116,1.02
9449.725441014363,550.1645810257286,550.2745589856313,0.10997795990575417,6.019999999999935e+17,1307.90547804995,8670.815207833712,1.03
9442.132708952659,557.7573127861491,557.8672910473354,0.10997826118938839,6.019999999999935e+17,1282.9189195737063,8695.489256894378,1.04
9434.531891372428,565.3581300733231,565.4681086275672,0.1099785542471159,6.019999999999933e+17,1258.4290688643305,8719.665720600009,1.05
9426.923496517282,572.9665246427198,573.0765034827127,0.10997883999595087,6.019999999999933e+17,1234.4261997601839,8743.354342574605,1.06
9419.308022691572,580.5819981894616,580.6919773084229,0.10997911896427782,6.019999999999933e+17,1210.9007591734953,8766.564693057546,1.07
9411.685979582067,588.2040410273182,588.3140204179257,0.10997939061047175,6.019999999999933e+17,1187.8429974362768,8789.30653922139,1.08
9404.057833068522,595.8321872758102,595.9421669314712,0.10997965566414362,6.019999999999933e+17,1165.2439242949315,8811.5888874608,1.09
9396.424056463056,603.4659636226878,603.575943536939,0.10997991425425305,6.019999999999933e+17,1143.0944213969492,8833.420872499353,1.1
9388.785121431943,611.1048984017523,611.2148785680513,0.10998016630202616,6.019999999999933e+17,1121.3853995457282,8854.811599852364,1.11
9381.141472028807,618.7485475592176,618.8585279711887,0.10998041197400166,6.019999999999933e+17,1100.1082483739374,8875.769695346165,1.12
9373.493554679842,626.396464668328,626.5064453201524,0.1099806518274135,6.019999999999933e+17,1079.2543180096418,8896.303824382614,1.13
9365.841804161997,634.0482149516977,634.1581958379979,0.10998088630337502,6.019999999999933e+17,1058.815160853164,8916.422449728147,1.14
9358.186643162056,641.7033757222487,641.813356837939,0.10998111569331297,6.019999999999933e+17,1038.7825391551166,8936.133823922126,1.15
9350.52848736559,649.3615312953978,649.471512634405,0.1099813390105055,6.019999999999933e+17,1019.1483395182743,8955.446074928486,1.16
9342.867741722233,657.0222767212208,657.1322582777597,0.10998155654206081,6.019999999999933e+17,999.9046334061179,8974.367145518547,1.17
9335.204802024682,664.6852162071905,664.7951979753115,0.1099817681241371,6.019999999999933e+17,981.043652398954,8992.90481805931,1.18
9327.540056621645,672.3499614020552,672.4599433783493,0.10998197629722242,6.019999999999933e+17,962.557759904123,9011.06674285407,1.19
9319.873883190854,680.016134627207,680.1261168091405,0.10998218193675653,6.019999999999933e+17,944.4395039970558,9028.860385206448,1.2
9312.206650016768,687.6833675972329,687.7933499832271,0.10998238599747874,6.019999999999933e+17,926.6815964951609,9046.293046384111,1.21
9304.538720414326,695.3512970028097,695.4612795856657,0.10998258285931545,6.019999999999933e+17,909.276838190655,9063.371938520157,1.22
9296.87044776671,703.0195694650965,703.1295522332817,0.10998276818851142,6.019999999999933e+17,892.2182027913888,9080.104100521592,1.23
9289.20217473663,710.6878423230665,710.7978252633612,0.1099829402979844,6.019999999999933e+17,875.4988502824759,9096.496384683705,1.24
9281.534239935698,718.3557769512333,718.4657600642938,0.10998311306386928,6.019999999999933e+17,859.1120132139583,9112.55557060657,1.25
9273.866974941237,726.0230417506359,726.1330250587541,0.10998330812150423,6.019999999999933e+17,843.0510476239814,9128.288314180436,1.26
9266.200699078385,733.6893173919547,733.7993009216061,0.10998352965484742,6.019999999999933e+17,827.30952245132,9143.701058012673,1.27
9258.535726700911,741.3542895388048,741.4642732990794,0.10998376027792811,6.019999999999933e+17,811.8810954822336,9158.80015570364,1.28
9250.87236760886,749.0176484812316,749.1276323911318,0.10998390990345572,6.019999999999933e+17,796.7595071528606,9173.591878055428,1.29
9243.210921315518,756.6790947304844,756.789078684473,0.10998395399196992,6.019999999999933e+17,781.9386758074036,9188.082317642631,1.3
9235.551682714256,764.3383331290544,764.448317285737,0.10998415668587583,6.019999999999933e+17,767.4125950864591,9202.277491608262,1.31
9227.894953070992,771.9950626182035,772.1050469290026,0.10998431080249277,6.019999999999933e+17,753.1751177928516,9216.183558185941,1.32
9220.241007930092,779.6490076049621,779.758992069903,0.1099844649441908,6.019999999999933e+17,739.2205966411883,9229.80617479998,1.33
9212.590090362857,787.2999250208082,787.4099096371384,0.10998461633346686,6.019999999999933e+17,725.5440334749371,9243.15034858039,1.34
9204.942479496587,794.9475357384325,795.0575205034063,0.10998476497728008,6.019999999999933e+17,712.1396737333497,9256.221844419415,1.35
9197.29845033412,802.5915647558284,802.7015496658742,0.10998491004920054,6.019999999999933e+17,699.0018293996907,9269.026360545795,1.36
9189.658256436558,810.2317585103917,810.3417435634351,0.10998505304662823,6.019999999999933e+17,686.125231816263,9281.569175076327,1.37
9182.022146334582,817.8678684729348,817.9778536654114,0.10998519248008971,6.019999999999933e+17,673.5047027195528,9293.855475571321,1.38
9174.39036312255,825.4996515478005,825.6096368774453,0.10998532964849403,6.019999999999933e+17,661.1351579811701,9305.890355286952,1.39
9166.763143911854,833.1268706239262,833.2368560881406,0.10998546421800975,6.019999999999933e+17,649.0116184713435,9317.67880229225,1.4
9159.140721458163,840.7492929455569,840.8592785418315,0.10998559627821868,6.019999999999933e+17,637.1291820889469,9329.225727489296,1.41
9151.523319696571,848.36669457755,848.4766803034219,0.10998572587561696,6.019999999999933e+17,625.4831029995527,9340.535885232906,1.42
9143.9111599512,855.9788541957457,856.0888400487931,0.10998585305113323,6.019999999999933e+17,614.0686818187455,9351.613983344483,1.43
9136.304464530225,863.5855494918875,863.6955354697685,0.10998597788469815,6.019999999999933e+17,602.8812008530949,9362.464747987318,1.44
9128.70344543334,871.1865684662237,871.296554566652,0.1099861004318348,6.019999999999933e+17,591.9161267518546,9373.092720651039,1.45
9121.108307227087,878.7817065521832,878.8916927729048,0.10998622072516229,6.019999999999933e+17,581.1690594614173,9383.502309288804,1.46
9113.519248881146,886.3707647799316,886.4807511188458,0.10998633891771346,6.019999999999933e+17,570.6356943725343,9393.697826238049,1.47
9105.936465843424,893.9535477015071,894.0635341565678,0.10998645506432853,6.019999999999933e+17,560.3117924219825,9403.683518172495,1.48
9098.360153468371,901.5298599625355,901.6398465316204,0.10998656908838474,6.019999999999933e+17,550.1931196017696,9413.463626701556,1.49
9090.790492393973,909.099520924902,909.2095076060187,0.1099866811203514,6.019999999999933e+17,540.2756983204741,9423.042136557693,1.5
9083.227663427684,916.6623497811021,916.7723365723078,0.10998679120929704,6.019999999999933e+17,530.5555509759365,9432.423032484123,1.51
9075.671850087969,924.2181630126504,924.3281499120235,0.10998689937665823,6.019999999999933e+17,521.0286551718148,9441.610344098672,1.52
9068.123221077316,931.7667919170061,931.8767789226766,0.10998700567402418,6.019999999999933e+17,511.6912483830748,9450.607840681267,1.53
9060.581944741603,939.3080681482461,939.4180552583879,0.10998711014545039,6.019999999999933e+17,502.53957665602996,9459.4192829251,1.54
9053.04818981365,946.8418229734779,946.9518101863407,0.10998721286647009,6.019999999999933e+17,493.5698818586842,9468.04843570918,1.55
9045.522115194019,954.3678974921008,954.4778848059725,0.10998731387527894,6.019999999999933e+17,484.77857888434806,9476.498890576539,1.56
9038.003877625832,961.8861349609449,961.9961223741586,0.10998741321731778,6.019999999999933e+17,476.1621226430122,9484.774198981688,1.57
9030.493631800315,969.3963806887983,969.5063681996769,0.1099875108821485,6.019999999999933e+17,467.717006904086,9492.877873449945,1.58
9022.991526170717,976.8984862223649,977.0084738292743,0.10998760691309901,6.019999999999933e+17,459.4398354313317,9500.813316314787,1.59
9015.497705948106,984.392306350556,984.5022940518863,0.109987701333845,6.019999999999933e+17,451.32727108799884,9508.583870704091,1.6
9008.012314137499,991.8776980682218,991.9876858624923,0.10998779427408648,6.019999999999933e+17,443.3760186297572,9516.192837778102,1.61
9000.53548810517,999.3545240090667,999.4645118948217,0.1099878857586537,6.019999999999933e+17,435.58288224941606,9523.643419081387,1.62
8993.067361913416,1006.8226501107295,1006.9326380865768,0.10998797585094823,6.019999999999933e+17,427.94472643750794,9530.938755752526,1.63
8985.608068285372,1014.2819436502043,1014.3919317146211,0.10998806442025581,6.019999999999933e+17,420.458442368798,9538.081962197957,1.64
8978.15773409738,1021.732277751119,1021.8422659026131,0.10998815149754214,6.019999999999933e+17,413.1210246771535,9545.076049179263,1.65
8970.716483019873,1029.1735287430572,1029.2835169801208,0.10998823706700293,6.019999999999933e+17,405.92952647547907,9551.923968873987,1.66
8963.284437842203,1036.6055738363361,1036.7155621577904,0.1099883214575614,6.019999999999933e+17,398.8810193233939,9558.62865497984,1.67
8955.861715977979,1044.0282956172746,1044.1382840220144,0.10998840474322459,6.019999999999933e+17,391.9726705038996,9565.192945299288,1.68
8948.448431853778,1051.4415796591545,1051.551568146216,0.1099884870647956,6.019999999999933e+17,385.2017019519778,9571.619622884682,1.69
8941.044697096759,1058.8453143347076,1058.9553029032343,0.10998856853000887,6.019999999999933e+17,378.5653870273596,9577.911419271299,1.7
8933.650621179657,1066.2393901724652,1066.3493788203366,0.10998864787483184,6.019999999999933e+17,372.0610392792873,9584.071025732743,1.71
8926.26630998731,1073.6237012874938,1073.7336900126822,0.10998872519188956,6.019999999999933e+17,365.68603743215454,9590.101068250453,1.72
8918.891867075963,1080.998144124113,1081.108132924029,0.10998879991913468,6.019999999999933e+17,359.4378035024516,9596.004129436034,1.73
8911.527392981181,1088.36261814596,1088.4726070188115,0.10998887285512671,6.019999999999933e+17,353.31381462312004,9601.782736685687,1.74
8904.172984490044,1095.7170265613668,1095.827015509948,0.10998894858495621,6.019999999999933e+17,347.3116153386341,9607.439349863043,1.75
8896.828737651846,1103.0612733209225,1103.1712623481462,0.10998902722716601,6.019999999999933e+17,341.428766610529,9612.976412385193,1.76
8889.49474549017,1110.3952653985098,1110.5052545098224,0.10998911131613583,6.019999999999933e+17,335.66288452387846,9618.396312446725,1.77
8882.171097576846,1117.718913231288,1117.8289024231465,0.10998919186198569,6.019999999999933e+17,330.01164781443185,9623.701375479059,1.78
8874.857880707195,1125.0321300382145,1125.142119292798,0.10998925458716481,6.019999999999933e+17,324.4727862395379,9628.893875800406,1.79
8867.555180537685,1132.3348301659278,1132.444819462308,0.10998929638387576,6.019999999999933e+17,319.0440523712474,9633.976064873319,1.8
8860.26307981446,1139.6269308799697,1139.7369201855327,0.10998930556659184,6.019999999999933e+17,313.7232521124511,9638.950140733752,1.81
8852.981658554712,1146.9083520109673,1147.0183414452797,0.1099894343158447,6.019999999999933e+17,308.50823853860595,9643.818254160402,1.82
8845.710994336569,1154.1790161435656,1154.2890056634244,0.10998951986210337,6.019999999999933e+17,303.3969153386102,9648.582505227647,1.83
8838.451162669273,1161.4388477557245,1161.5488373307205,0.10998957499958553,6.019999999999933e+17,298.3872222193051,9653.244957927252,1.84
8831.20223691594,1168.6877734359398,1168.7977630840523,0.10998964811587027,6.019999999999933e+17,293.47713831533224,9657.807636752392,1.85
8823.96428830933,1175.9257219808278,1176.0357116906648,0.10998970984051398,6.019999999999933e+17,288.6646838915749,9662.272524992151,1.86
8816.737386027868,1183.1526242025966,1183.262613972126,0.10998976953292373,6.019999999999933e+17,283.94791688411345,9666.641568196785,1.87
8809.521597275114,1190.3684128932264,1190.4784027248804,0.10998983165744138,6.019999999999933e+17,279.3249323091233,9670.916674769871,1.88
8802.316985650083,1197.5730244569809,1197.683014349912,0.10998989293426449,6.019999999999933e+17,274.7938929289224,9675.09968524721,1.89
8795.123615876604,1204.7663941699736,1204.8763841233906,0.10998995342014205,6.019999999999933e+17,270.35294034899596,9679.192461359431,1.9
8787.941547484572,1211.9484625023154,1212.0584525154225,0.1099900131103917,6.019999999999933e+17,266.00031382728787,9683.196767009358,1.91
8780.770842348133,1219.1191675800242,1219.2291576518617,0.10999007184087886,6.019999999999933e+17,261.7342085473108,9687.114410253394,1.92
8773.611555301675,1226.2784545684835,1226.3884446983184,0.10999012983803363,6.019999999999933e+17,257.55295235295216,9690.947066249373,1.93
8766.46374531544,1233.4262644974588,1233.536254684554,0.10999018709835406,6.019999999999933e+17,253.4547951447177,9694.696488238458,1.94
8759.327462642394,1240.5625471140113,1240.6725373575975,0.10999024358926499,6.019999999999933e+17,249.4381514848214,9698.364264504458,1.95
8752.202763426007,1247.687246274659,1247.7972365739854,0.10999029932931045,6.019999999999933e+17,245.50132466017703,9701.952094806275,1.96
8745.089693900547,1254.8003157450937,1254.9103060994466,0.109990354355681,6.019999999999933e+17,241.64280585737794,9705.461490665763,1.97
8737.988306523885,1261.9017030674336,1262.0116934761086,0.10999040867785768,6.019999999999933e+17,237.86096808482264,9708.894081995159,1.98
8730.898648826882,1268.9913607108072,1269.101351173111,0.1099904623068126,6.019999999999933e+17,234.154277750384,9712.251405139525,1.99
8723.82076669146,1276.0692427932777,1276.1792333085336,0.1099905152587688,6.019999999999933e+17,230.52123396564951,9715.534963681492,2.0
8716.754702575518,1283.1353068569463,1283.245297424476,0.10999056753243387,6.019999999999933e+17,226.96039929250972,9718.746197639472,2.01
8709.700497055057,1290.1895123258128,1290.2995029449373,0.10999061912731346,6.019999999999933e+17,223.4703725612033,9721.886510698398,2.02
8702.658194670468,1297.2318146594357,1297.341805329526,0.10999067009302303,6.019999999999933e+17,220.04967936121997,9724.957379915464,2.03
8695.62783176742,1304.262177512151,1304.3721682325727,0.10999072042429221,6.019999999999933e+17,216.69699901562512,9727.960128338264,2.04
8688.609445073746,1311.2805641561195,1311.390554926249,0.1099907701322194,6.019999999999933e+17,213.4110044961375,9730.896085377135,2.05
8681.603074209988,1318.2869349707792,1318.396925790006,0.10999081922962524,6.019999999999933e+17,210.19031581456417,9733.766633497424,2.06
8674.608752645041,1325.2812564872286,1325.3912473549526,0.10999086772678879,6.019999999999933e+17,207.0336683336739,9736.573039606397,2.07
8667.626514035046,1332.2634950493155,1332.3734859649467,0.10999091563401821,6.019999999999933e+17,203.93979484505635,9739.316573187123,2.08
8660.656392403325,1339.2336166337125,1339.3436075966672,0.10999096295756143,6.019999999999933e+17,200.9074226350296,9741.998509237828,2.09
8653.698418717227,1346.1915902730618,1346.3015812827657,0.10999100970670031,6.019999999999933e+17,197.93533632340643,9744.620065320298,2.1
8646.752623261737,1353.1373856823686,1353.2473767382553,0.10999105588937115,6.019999999999933e+17,195.02233440405135,9747.182445097358,2.11
8639.819035207429,1360.0709736910487,1360.1809647925634,0.10999110151734563,6.019999999999933e+17,192.16723807274144,9749.686829489165,2.12
8632.897682334886,1366.9923265185123,1367.1023176651074,0.10999114659760205,6.019999999999933e+17,189.3688943609728,9752.134373533765,2.13
8625.988591255089,1373.9014175537682,1374.0114087449049,0.10999119113946662,6.019999999999933e+17,186.62617353704405,9754.526208990685,2.14
8619.091787549214,1380.7982212156212,1380.9082124507788,0.10999123516053698,6.019999999999933e+17,183.9379669204029,9756.863446530499,2.15
8612.20729535748,1387.6827133638446,1387.7927046425123,0.1099912786703818,6.019999999999933e+17,181.30319287773125,9759.147169727992,2.16
