ADP,ATP,AggP,AggP_Proteasome,Akt,Akt_CHIP_Hsp90,Akt_Hsp90,Akt_Proteasome,CHIP,CellDeath,HSEHsp70,HSEHsp70_Hsf1_Hsf1_Hsf1,HSEHsp70_Hsf1_Hsf1_Hsf1_P,HSEHsp90,HSEHsp90_Hsf1_Hsf1_Hsf1,HSEHsp90_Hsf1_Hsf1_Hsf1_P,Hsf1,Hsf1_Hsf1,Hsf1_Hsf1_Hsf1,Hsf1_Hsf1_Hsf1_P,Hsf1_Hsp90,Hsp70,Hsp70Client,Hsp70_Hsp70Client,Hsp70_MisP,Hsp70_Ppx,Hsp70_Proteasome,Hsp70_dam,Hsp90,Hsp90Client,Hsp90_Hsp90Client,Hsp90_MisP,Hsp90_Proteasome,Hsp90_dam,JNKDeath,Jnk,Jnk_P,MisP,MisP_Proteasome,Mkp1,Mkp1_P,Mkp1_Proteasome,NatP,PIDeath,Pkc,Ppx,Proteasome,ROS,SeqAggP,Sink,Source,p38,p38Death,p38_P,Time
1000.0,10000.0,0.0,0.0,340.0,80.0,30.0,0.0,255.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,95.0,1400.0,490.0,10.0,410.0,100.0,0.0,0.0,1850.0,590.0,10.0,470.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,17600.0,0.0,100.0,0.0,500.0,10.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0
1000.0,10000.0,-1.0537299268318616e-13,-1.7574991253371386e-18,339.7831199438634,79.99999134818945,30.216879707963574,2.39991833451009e-05,255.00000865181065,2.9486712733945656e-10,1.9999999999994915,5.013551340175342e-13,7.928506301554635e-15,1.9999999999994915,5.013551340175342e-13,7.928506301554635e-15,3.854526381089955,5.9828633766985075e-06,1.3701599818914544e-09,1.4988940717126943e-11,96.14546164902482,1400.8040096261705,489.1499066553879,10.850093344612223,409.99796390852117,98.34792767522403,8.404192373560704e-05,1.4007462705444293e-06,1847.003162977818,588.3631759390281,11.636824060971625,469.99766598481733,9.241967731657836e-05,1.848456313288551e-06,1.4743356366972825e-10,99.80511073518001,0.1948892648200167,0.0042234493941512505,0.00043998395931004093,0.008720973201996643,99.99127912657896,2.190628786416124e-10,17600.000126658637,-8.791355492589254e-29,100.0,1.6520723247759972,499.999359555037,10.0,-1.114130823406561e-26,1.0,1.0,99.80511073518001,1.4743356366972825e-10,0.1948892648200167,0.01
1000.0,10000.0,-4.202594239314183e-13,-1.402916208985847e-17,339.58560516348376,79.99998280199485,30.414394034587872,4.799673348044611e-05,255.00001719800528,1.1594627188196174e-09,1.9999999999967821,3.1155684802791565e-12,1.0296071211495056e-13,1.9999999999967821,3.1155684802791565e-12,1.0296071211495056e-13,3.0685787122837516,9.31203637111851e-06,3.933989127019273e-09,9.279642270302097e-11,96.93140265154388,1400.0959402198498,488.3438069627309,11.656193037269261,409.995928300454,98.251927568665,0.00016806134374834113,2.801212561821552e-06,1844.4739311101434,586.8150716048881,13.184928395111656,469.99533260461294,0.00018469552486860587,3.694161427109874e-06,5.797313594098087e-10,99.62009525440024,0.3799047455997893,0.008445799194386905,0.0008799358391495494,0.015311292701319106,99.98468890649549,8.031733673269475e-10,17600.00025330123,-1.4041494256961505e-27,100.0,1.7480724313350253,499.9987193097554,10.0,-1.7782545457177566e-25,1.0,1.0,99.62009525440024,5.797313594098089e-10,0.37990474559978943,0.02
1000.0,10000.0,-9.42811657884054e-13,-4.724440295801685e-17,339.4055322741263,79.99997435204307,30.594466373980357,7.19926505552394e-05,255.0000256479571,2.564923886947524e-09,1.999999999991174,8.39513239708793e-12,4.315425794148311e-13,1.999999999991174,8.39513239708793e-12,4.315425794148311e-13,2.529023954114066,1.1249945286781346e-05,6.614610378501804e-09,2.490438848522591e-10,97.47095352535146,1399.3404785984583,487.57987946224387,12.420120537756356,409.9938931751225,98.24549143249642,0.0002520300289905946,4.200928305840398e-06,1842.2921356813265,585.3505722033711,14.649427796628595,469.9929998577004,0.0002768477458573076,5.5375192214404e-06,1.282461943473762e-09,99.44445234770215,0.5555476522978801,0.012667051757674878,0.0013198556424058058,0.020293552080341757,99.97970674625638,1.663168876486574e-09,17600.000379927777,-7.096022206296655e-27,100.0,1.7545085675036105,499.9980792722687,10.0,-8.98038533321436e-25,1.0,1.0,99.44445234770215,1.2824619434737627e-09,0.5555476522978804,0.03
1000.0,10000.0,-1.6711836590497576e-12,-1.1174025441429119e-16,339.24124292263514,79.99996598987143,30.758755087759578,9.59869347155314e-05,255.00003401012873,4.4838522591850126e-09,1.9999999999825906,1.6261616709446435e-11,1.1484806214711105e-12,1.9999999999825906,1.6261616709446435e-11,1.1484806214711105e-12,2.15849192640062,1.243509978085592e-05,9.0956547840875e-09,4.803707459129333e-10,97.8414831745673,1398.6198286912133,486.85594181464444,13.144058185355842,409.9918585319104,98.24423299813469,0.00033594867237460416,5.599904992371651e-06,1840.3740212856974,583.9649496001454,16.035050399854484,469.9906677426855,0.00036889150181140476,7.3788327673057555e-06,2.241926129592506e-09,99.27770662590217,0.7222933740978977,0.016887209089965754,0.0017597433719561658,0.02406177623595156,99.97593862103206,2.731746984541622e-09,17600.000506538294,-2.2387489761687468e-26,100.0,1.7557670018653153,499.99743942678714,10.0,-2.8312874589387574e-24,1.0,1.0,99.27770662590217,2.241926129592507e-09,0.722293374097898,0.04
1000.0,10000.0,-2.6035309771617526e-12,-2.177614479728272e-16,339.0912872544331,79.99995770780782,30.908710038175055,0.00011997958610422299,255.00004229219232,6.890238725511405e-09,1.9999999999711313,2.6473553174241165e-11,2.3956502922841594e-12,1.9999999999711313,2.6473553174241165e-11,2.3956502922841594e-12,1.9039937623345378,1.3198683484495437e-05,1.132024893854717e-08,7.786097902387245e-10,98.09597980382871,1397.936666277736,486.1699000764181,13.830099923582102,409.98982437025035,98.24338254074172,0.0004198195079781707,6.998179799522616e-06,1838.6607522823788,582.6538062242159,17.34619377578402,469.98833625837534,0.0004608384278791342,9.218334626651704e-06,3.4451193627557024e-09,99.1194070573984,0.8805929426016507,0.021106272946702295,0.0021995990306636023,0.026913172585521138,99.97308732345593,3.958088166504129e-09,17600.000633132768,-5.45606796688806e-26,100.0,1.7566174592582715,499.996799759489,10.0,-6.895345382955173e-24,1.0,1.0,99.1194070573984,3.445119362755704e-09,0.8805929426016509,0.05
1000.0,10000.0,-3.738010730833374e-12,-3.7546049330654396e-16,338.9543832085897,79.99994949887535,31.04561329313394,0.00014397060486140943,255.00005050112478,9.759392401305287e-09,1.9999999999569207,3.8781706038641293e-11,4.297968029439028e-12,1.9999999999569207,3.8781706038641293e-11,4.297968029439028e-12,1.7291998164004394,1.3717638547982471e-05,1.3312769724417866e-08,1.1354714593656092e-09,98.27077270471932,1397.289395911301,485.5197687346228,14.480231265377368,409.98779068961204,98.24254999239331,0.0005036447429709711,8.395789459592266e-06,1837.1106084954265,581.4130332604282,18.586966739571785,469.9860054037212,0.0005526976712017608,1.1056207615626311e-05,4.879696200652646e-09,98.96912563142381,1.0308743685762631,0.025324244901960526,0.0026394226213790448,0.029072004710229592,99.9709285899852,5.303808695669289e-09,17600.000759711213,-1.1293743657441784e-25,100.0,1.7574500076066695,499.99616025905556,10.0,-1.426300370444148e-23,1.0,1.0,98.96912563142381,4.879696200652648e-09,1.0308743685762634,0.06
1000.0,10000.0,-5.072781594595859e-12,-5.948977566941777e-16,338.82938675576946,79.99994135671479,31.170608888330847,0.0001679599911246815,255.00005864328537,1.3067873559168712e-08,1.999999999940062,5.297358676879128e-11,6.9647883396811635e-12,1.999999999940062,5.297358676879128e-11,6.9647883396811635e-12,1.6091860533801094,1.408962863180547e-05,1.511627604031286e-08,1.5438701529605206e-09,98.39078571702261,1396.6760944834186,484.90366638002297,15.096333619977134,409.9857574894989,98.24177705070694,0.0005874264763028419,9.792768903763617e-06,1835.6936700907393,580.2387787503735,19.7612212496265,469.983675177783,0.0006444766045926955,1.289259907521151e-05,6.533936779584358e-09,98.82645612634364,1.1735438736564532,0.029541126387953726,0.0030792141469433774,0.03070751619456598,99.96929317706437,6.7399135621799856e-09,17600.000886273636,-2.0886092090477325e-25,100.0,1.7582229492930328,499.9955209160408,10.0,-2.635883595163777e-23,1.0,1.0,98.82645612634364,6.533936779584361e-09,1.1735438736564536,0.07
1000.0,10000.0,-6.60600378828264e-12,-8.860415393218485e-16,338.7152696045102,79.99993327551982,31.284725121034256,0.0001919477450293795,255.00006672448032,1.6793429766967513e-08,1.9999999999206277,6.88797726696203e-11,1.0492608301444756e-11,1.9999999999206277,6.88797726696203e-11,1.0492608301444756e-11,1.5268303764433953,1.437060275781195e-05,1.6771768010594614e-08,1.9980961466305414e-09,98.47314082556531,1396.0949987641147,484.3198103470954,15.6801896529047,409.9837247694451,98.24104427858235,0.0006711666956003135,1.118915121023929e-05,1834.388166543816,579.1274224511952,20.8725775488048,469.9813455797055,0.0007361813216917345,1.4727630772191757e-05,8.396714883483758e-09,98.6910129575975,1.3089870424026062,0.033756918720771,0.0035189736101889353,0.0319475025931823,99.9680532891607,8.244486593304925e-09,17600.001012820034,-3.5567711895206184e-25,100.0,1.7589557214176161,499.9948817223826,10.0,-4.4855948870086455e-23,1.0,1.0,98.6910129575975,8.396714883483763e-09,1.3089870424026067,0.08
1000.0,10000.0,-8.335839068141668e-12,-1.2587681547659521e-15,338.6111023660984,79.99992524998275,31.388891385265282,0.00021593386670880815,255.00007475001738,2.091493565096786e-08,1.999999999898664,8.636834837969282e-11,1.4967668214824833e-11,1.999999999898664,8.636834837969282e-11,1.4967668214824833e-11,1.470367531841461,1.4593700063271839e-05,1.8312758749583258e-08,2.49363187939745e-09,98.52960321773128,1395.544421892319,483.76651148819445,16.23348851180559,409.9816925290138,98.24034938796835,0.0007548672849508945,1.2584967733849663e-05,1833.1779946232004,578.0755557120018,21.92444428799813,469.9790166087035,0.0008278169775699443,1.6561405709730513e-05,1.0457467825483932e-08,98.56243010509138,1.4375698949087046,0.03797162311760227,0.003958701013940608,0.03288847011105456,99.96711242008575,9.800959804956124e-09,17600.001139350414,-5.687164462125775e-25,100.0,1.7596506120316222,499.9942426710555,10.0,-7.167275265193317e-23,1.0,1.0,98.56243010509138,1.0457467825483938e-08,1.4375698949087052,0.09
